01.06.2020 00:00;Bel_AF_BS_32;Vwz_AF_BS_32;Bel_AF_BS_35;Vwz_AF_BS_35;Bel_AF_BS_38;Vwz_AF_BS_38;Bel_AF_BS_41;Vwz_AF_BS_41;Bel_AF_T1_T2;Vwz_AF_T1_T2;Bel_AF_T3_T4;Vwz_AF_T3_T4;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_Reserve;Vwz_Reserve;Bel_V12;Vwz_V12;Bel_V21;Vwz_V21;Bel_V22;Vwz_V22;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24
13.11.2021 08:00;0;0;0;0;0;0;1;1190;0;3600000;0;3600000;19;104259;23;44640;0;0;45;523012;15;35130;224;765183;154;481907;69;160820
13.11.2021 09:00;1;670;1;950;0;0;2;2390;0;3600000;0;3600000;11;118520;33;90492;0;0;50;1402080;36;46950;319;1133438;259;860356;88;291082
13.11.2021 10:00;1;940;4;3620;0;0;8;10020;0;3600000;0;3600000;33;413140;47;163060;0;0;59;1266653;19;51490;401;1200635;282;1015883;105;467987
13.11.2021 11:00;2;1850;3;4000;0;0;2;1460;0;3600000;0;3600000;50;388865;43;141190;0;0;67;1400157;32;32820;465;1858149;322;1303617;106;520584
13.11.2021 12:00;2;2940;10;12260;0;0;12;20068;0;3600000;0;3600000;57;434780;73;296165;0;0;89;1682634;14;21280;478;1919402;323;1445446;149;557708
13.11.2021 13:00;1;650;5;4470;0;0;10;9280;0;3600000;0;3600000;59;612591;76;198381;0;0;80;1857542;25;89500;499;2077096;388;1471993;159;703150
13.11.2021 14:00;4;3960;11;28970;0;0;6;5110;0;3600000;0;3600000;62;757250;108;317575;0;0;63;1700092;13;14050;465;2000936;339;1734886;181;850390
13.11.2021 15:00;2;1820;8;8980;0;0;7;8210;0;3600000;0;3600000;57;492030;93;204599;0;0;79;1750258;23;49171;464;2003378;366;1529606;153;700625
13.11.2021 16:00;5;7490;5;12941;0;0;12;10607;0;3600000;0;3600000;46;471411;88;103640;0;0;63;1402995;14;31430;385;2060026;312;1768107;160;783543
13.11.2021 17:00;1;1920;6;6210;0;0;7;6830;0;3600000;0;3600000;50;651300;122;291514;0;0;91;1596468;3;2640;321;2072711;255;1733574;124;556313
13.11.2021 18:00;2;1620;6;7940;0;0;12;12000;0;3600000;0;3600000;46;525412;114;316532;0;0;77;1494172;1;560;320;1745587;257;1577934;87;387662
13.11.2021 19:00;2;2530;5;4980;0;0;11;11220;0;3600000;0;3600000;33;529136;92;215340;0;0;59;1276501;6;3410;236;1328521;234;1272457;88;324610
13.11.2021 20:00;0;0;1;1030;0;0;3;4150;0;3600000;0;3600000;29;159830;47;114701;0;0;98;964295;1;36405;141;1072930;163;1161446;71;267656
13.11.2021 21:00;2;1500;3;4690;0;0;5;6920;0;3600000;0;3600000;16;116960;26;38160;0;0;48;351710;2;1010;151;734385;153;860145;29;87390
13.11.2021 22:00;0;0;2;2460;0;0;2;1710;0;3600000;0;3600000;13;108880;26;54350;0;0;44;350820;0;0;146;684112;145;848868;44;101244
13.11.2021 23:00;0;0;2;3800;0;0;4;3080;0;3600000;0;3600000;10;89142;20;29482;0;0;24;212703;0;0;144;518335;136;461992;29;60460
14.11.2021 00:00;0;0;0;0;0;0;2;1670;0;3600000;0;3600000;5;28620;15;19430;0;0;14;174745;2;1910;119;302100;86;245468;17;50140
14.11.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;1980;3;1800;0;0;32;244700;0;0;109;234180;70;237044;13;15750
14.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;6;14850;4;1720;0;0;10;103980;0;0;85;197862;51;147173;9;8080
14.11.2021 03:00;0;0;2;2600;0;0;1;1280;0;3600000;0;3600000;6;4140;11;4140;0;0;20;146194;2;960;52;77411;48;173192;7;32220
14.11.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;29610;5;3780;0;0;10;46870;0;0;45;89595;46;102910;5;8320
14.11.2021 05:00;0;0;0;0;0;0;4;3720;0;3600000;0;3600000;6;41750;9;38160;0;0;59;579084;0;0;76;366026;55;242210;10;17310
14.11.2021 06:00;0;0;3;2580;0;0;1;620;0;3600000;0;3600000;1;990;6;16020;0;0;20;155250;0;0;44;142260;37;97450;5;3600
14.11.2021 07:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;720;7;22500;0;0;16;208812;5;1770;48;90300;40;87370;6;10280
14.11.2021 08:00;0;0;0;0;0;0;1;1690;0;3600000;0;3600000;4;33570;7;14490;0;0;15;152310;7;4410;98;159099;70;121010;19;32890
14.11.2021 09:00;1;830;0;0;0;0;0;0;0;3600000;0;3600000;16;111590;30;16020;0;0;28;326674;8;5130;146;519428;126;414648;51;204772
14.11.2021 10:00;1;780;1;4930;0;0;1;550;0;3600000;0;3600000;28;245200;49;78930;0;0;53;790798;8;12860;232;1015342;198;765791;85;355861
14.11.2021 11:00;0;0;1;2830;0;0;1;970;0;3600000;0;3600000;35;286731;93;96107;0;0;62;916199;12;9300;304;1479197;266;1387994;120;614327
14.11.2021 12:00;0;0;5;7750;0;0;2;2490;0;3600000;0;3600000;36;289992;90;67870;0;0;60;905636;9;11010;395;1685756;339;1307279;175;743415
14.11.2021 13:00;2;2770;9;11540;0;0;9;9720;0;3600000;0;3600000;28;156560;72;33930;0;0;61;1072935;11;6780;379;1774581;269;1227723;91;623259
14.11.2021 14:00;1;880;13;18580;0;0;5;3950;0;3600000;0;3600000;22;115051;44;72422;0;0;58;789711;18;12470;358;1461138;316;1210361;93;413911
14.11.2021 15:00;2;3190;5;15470;0;0;3;2700;0;3600000;0;3600000;15;64680;64;73170;0;0;69;1165239;12;7900;332;1356130;316;1257832;110;354678
14.11.2021 16:00;4;3830;11;13803;0;0;5;4730;0;3600000;0;3600000;34;154380;77;59993;0;0;91;1070694;18;15390;396;1903413;335;1584285;108;431724
14.11.2021 17:00;1;690;4;5350;0;0;4;4010;0;3600000;0;3600000;28;185682;46;101102;0;0;94;878445;3;2560;361;1683295;339;1543186;102;381241
14.11.2021 18:00;1;750;6;6520;0;0;10;8810;0;3600000;0;3600000;21;93500;34;46060;0;0;102;823197;1;780;293;1447215;270;1012458;64;231810
14.11.2021 19:00;0;0;8;12160;0;0;2;1160;0;3600000;0;3600000;13;115020;36;79750;0;0;69;523334;2;1350;227;985948;214;733070;61;111650
14.11.2021 20:00;0;0;5;5560;0;0;9;8520;0;3600000;0;3600000;18;115180;7;40320;0;0;69;562012;2;940;203;843013;171;576134;34;55634
14.11.2021 21:00;0;0;6;6150;0;0;6;11060;0;3600000;0;3600000;10;65320;11;29160;0;0;41;282776;0;0;158;564473;129;448140;35;48119
14.11.2021 22:00;0;0;2;2590;0;0;2;1860;0;3600000;0;3600000;10;47250;6;13140;0;0;30;203562;1;780;130;279721;81;215491;21;28890
14.11.2021 23:00;0;0;1;1090;0;0;1;1810;0;3600000;0;3600000;4;25470;2;1260;0;0;13;94840;0;0;87;174430;39;79320;7;6680
15.11.2021 00:00;0;0;1;760;0;0;0;0;0;3600000;0;3600000;1;360;2;630;0;0;10;66371;1;1120;52;77710;26;21730;6;7580
15.11.2021 01:00;0;0;1;3180;0;0;0;0;0;3600000;0;3600000;1;12780;1;540;0;0;6;47600;0;0;34;71220;7;6240;3;3360
15.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12240;0;0;0;0;7;60322;0;0;20;30500;14;11250;2;960
15.11.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;0;0;0;0;3;18860;1;480;20;18950;14;12890;2;2240
15.11.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;14400;4;27800;0;0;8;30850;1;480;54;68090;49;104943;4;26903
15.11.2021 05:00;0;0;1;1570;0;0;4;4400;0;3600000;0;3600000;10;79450;25;27270;0;0;57;367883;1;7830;196;522895;177;475448;20;52500
15.11.2021 06:00;1;720;0;0;0;0;9;30230;0;3600000;0;3600000;11;97380;30;156580;0;0;73;1478155;6;2970;364;1213983;357;878753;62;124620
15.11.2021 07:00;7;8810;3;4530;0;0;7;5490;0;3600000;0;3600000;61;634166;76;184910;0;0;112;2252880;45;37780;488;2171186;482;1717749;136;530521
15.11.2021 08:00;6;5600;11;22760;0;0;15;11720;0;3600000;0;3600000;54;379000;94;282480;0;0;91;2742776;137;196220;511;2208940;453;1818033;215;931128
15.11.2021 09:00;2;1900;12;15430;0;0;10;8250;0;3600000;0;3600000;49;325630;108;237420;0;0;114;2791618;94;139930;477;2179880;327;1550568;185;851341
15.11.2021 10:00;2;2120;8;8480;0;0;14;13810;0;3600000;0;3600000;59;600311;107;228080;0;0;103;2927874;77;144460;456;2160045;331;1581192;192;893477
15.11.2021 11:00;11;15470;14;17640;0;0;16;17450;0;3600000;0;3600000;71;864924;203;319012;0;0;105;2735419;61;105660;487;2072670;328;1186377;214;806113
15.11.2021 12:00;1;830;10;10370;0;0;11;11020;0;3600000;0;3600000;70;493942;184;400863;0;0;110;2599283;58;141724;437;1941120;338;1384916;164;754670
15.11.2021 13:00;5;13600;15;16930;0;0;16;17220;0;3600000;0;3600000;73;592787;134;291590;0;0;98;2629220;102;358940;445;2379975;371;1721145;194;701680
15.11.2021 14:00;3;3000;10;9580;0;0;22;26359;0;3600000;0;3600000;72;663563;253;536832;0;0;98;2565314;55;132930;481;2151482;342;1456863;179;904350
15.11.2021 15:00;8;6790;14;19310;0;0;30;31666;0;3600000;0;3600000;62;584542;215;540902;0;0;117;2802650;75;200163;513;2126573;356;1628024;187;1066898
15.11.2021 16:00;12;18370;17;17030;0;0;15;14020;0;3600000;0;3600000;80;891137;221;340110;0;0;122;2577483;49;59819;462;2253137;391;1817074;191;1050657
15.11.2021 17:00;3;2160;14;15060;0;0;12;10550;0;3600000;0;3600000;92;492684;164;319838;0;0;131;2628395;8;8870;419;2070111;368;1586163;128;583949
15.11.2021 18:00;6;4920;16;16743;0;0;12;11440;0;3600000;0;3600000;87;695751;86;257599;0;0;131;1920299;2;2000;363;1690907;303;1299437;95;508858
15.11.2021 19:00;1;1230;2;1910;0;0;4;3190;0;3600000;0;3600000;44;405650;84;122674;0;0;95;1394287;4;11180;323;1131897;236;866017;78;237770
15.11.2021 20:00;2;1420;4;5140;0;0;6;9800;0;3600000;0;3600000;36;154903;103;110113;0;0;99;951460;3;1520;208;1075538;166;721945;47;121430
15.11.2021 21:00;1;690;1;1140;0;0;6;7660;0;3600000;0;3600000;26;122981;61;117946;0;0;52;353694;6;4860;166;658830;136;457193;31;84780
15.11.2021 22:00;0;0;1;900;0;0;1;610;0;3600000;0;3600000;25;113971;40;31590;0;0;36;342320;4;2240;127;468267;91;325776;19;57200
15.11.2021 23:00;0;0;1;720;0;0;0;0;0;3600000;0;3600000;7;27980;12;18866;0;0;26;164930;0;0;80;195402;51;77792;15;13910
16.11.2021 00:00;0;0;2;1920;0;0;1;1960;0;3600000;0;3600000;2;13050;4;1800;0;0;18;142455;1;1280;48;122090;26;24610;8;9120
16.11.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;1440;5;2260;0;0;5;46060;1;480;46;50352;26;31470;5;4480
16.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;3;1170;0;0;10;55860;0;0;23;27580;9;10700;2;2730
16.11.2021 03:00;0;0;1;1720;0;0;0;0;0;3600000;0;3600000;1;12420;3;1260;0;0;7;139196;2;960;25;24880;18;30730;3;3170
16.11.2021 04:00;0;0;0;0;0;0;1;940;0;3600000;0;3600000;0;0;4;3960;0;0;3;29110;2;1040;57;78750;45;83340;10;7530
16.11.2021 05:00;1;730;2;1590;0;0;3;2640;0;3600000;0;3600000;10;76220;18;9540;0;0;66;631089;3;1840;167;672408;156;479205;27;39660
16.11.2021 06:00;1;680;2;6110;0;0;5;4300;0;3600000;0;3600000;18;242050;40;219750;0;0;87;1265233;10;4720;405;1359152;376;915581;77;142472
16.11.2021 07:00;2;1430;4;5280;0;0;9;10910;0;3600000;0;3600000;59;352707;91;157939;0;0;119;2228408;36;44550;453;2050744;456;1590002;151;463390
16.11.2021 08:00;3;2890;9;9780;0;0;15;14420;0;3600000;0;3600000;70;549887;80;241973;0;0;114;2485113;129;325072;458;2360751;453;1881777;215;753369
16.11.2021 09:00;2;1830;5;14910;0;0;10;9520;0;3600000;0;3600000;45;564073;63;375082;0;0;102;2766374;88;303170;432;2340205;389;1720121;225;999512
16.11.2021 10:00;4;3190;4;5140;0;0;17;15220;0;3600000;0;3600000;50;388130;109;263850;0;0;80;3063256;84;229503;460;2250464;327;1369191;213;792567
16.11.2021 11:00;5;5720;9;20380;0;0;14;13480;0;3600000;0;3600000;74;679676;102;189697;0;0;92;2520529;82;167320;447;2279429;326;1285953;191;872076
16.11.2021 12:00;7;11560;13;17470;0;0;18;19040;0;3600000;0;3600000;72;575147;95;316618;0;0;96;2915729;83;142280;441;2141285;331;1661144;155;772774
16.11.2021 13:00;4;4660;7;10113;0;0;15;19960;0;3600000;0;3600000;65;675129;97;322642;0;0;96;3326673;73;140560;430;2235567;403;1635870;202;855032
16.11.2021 14:00;8;10840;6;14350;0;0;19;31520;0;3600000;0;3600000;73;747362;114;209480;0;0;95;2722489;54;98220;450;1961282;349;1540662;184;837630
16.11.2021 15:00;6;7490;14;16150;0;0;12;12040;0;3600000;0;3600000;78;791644;185;328603;0;0;91;2869017;72;81510;472;2179677;378;1723135;239;1174131
16.11.2021 16:00;4;6330;13;37870;0;0;18;19910;0;3600000;0;3600000;75;745076;103;454848;0;0;83;2935208;47;66034;405;2007893;311;1740208;197;1010437
16.11.2021 17:00;9;11720;9;11260;0;0;10;8760;0;3600000;0;3600000;73;718593;113;298410;0;0;93;2431175;18;15300;397;2168948;329;1726149;160;534280
16.11.2021 18:00;7;6810;12;17230;0;0;6;6570;0;3600000;0;3600000;83;668351;102;422784;0;0;102;2098874;14;39110;391;1749688;303;1437345;122;416452
16.11.2021 19:00;2;1610;8;8240;0;0;8;42930;0;3600000;0;3600000;39;615165;58;177900;0;0;86;1134188;5;3220;291;1115036;261;894722;73;130620
16.11.2021 20:00;3;3990;3;4530;0;0;7;10700;0;3600000;0;3600000;24;115450;26;64250;0;0;95;959581;7;4780;228;1047846;167;746491;50;140386
16.11.2021 21:00;0;0;3;2720;0;0;6;5020;0;3600000;0;3600000;23;202424;22;107237;0;0;45;375150;4;3620;205;770366;170;495879;40;89241
16.11.2021 22:00;0;0;2;1550;0;0;2;1750;0;3600000;0;3600000;24;119510;13;52550;0;0;51;392313;4;2820;151;430034;104;315771;23;44160
16.11.2021 23:00;0;0;1;1290;0;0;1;700;0;3600000;0;3600000;8;19980;4;14670;0;0;19;101240;0;0;88;207540;65;144660;11;10800
17.11.2021 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;30770;3;17010;0;0;21;208210;0;0;59;71930;36;54550;9;18550
17.11.2021 01:00;0;0;0;0;0;0;1;830;0;3600000;0;3600000;1;12690;0;0;0;0;13;126540;0;0;38;93920;21;50700;0;0
17.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12150;0;0;0;0;5;30050;1;480;34;65580;14;23060;2;960
17.11.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;0;0;0;0;9;89517;2;960;22;40770;19;49823;1;1350
17.11.2021 04:00;0;0;0;0;0;0;1;690;0;3600000;0;3600000;1;450;1;540;0;0;8;51320;1;480;55;84440;44;90020;11;21840
17.11.2021 05:00;1;830;2;1790;0;0;3;2190;0;3600000;0;3600000;7;37080;8;27350;0;0;72;442166;6;11190;152;555230;126;544141;30;62150
17.11.2021 06:00;3;3250;3;3430;0;0;8;6980;0;3600000;0;3600000;22;279760;20;124270;0;0;93;1529794;17;11660;318;1258825;273;1224729;87;195930
17.11.2021 07:00;7;14500;4;3640;0;0;3;2170;0;3600000;0;3600000;59;478370;45;208150;0;0;93;2729657;46;73990;318;2265245;300;2166506;148;383200
17.11.2021 08:00;3;2400;7;9130;0;0;14;26820;0;3600000;0;3600000;56;366710;91;319663;0;0;82;2430731;141;191550;421;2429572;408;1836481;218;815116
17.11.2021 09:00;7;18130;9;8250;0;0;12;11300;0;3600000;0;3600000;55;616564;143;436257;0;0;100;2794950;94;213374;478;2342171;359;1596824;222;849730
17.11.2021 10:00;5;5110;18;21528;0;0;18;19610;0;3600000;0;3600000;52;481999;127;302104;0;0;88;3108925;74;185369;448;2250106;344;1627258;188;933208
17.11.2021 11:00;3;2310;7;8830;0;0;15;17670;0;3600000;0;3600000;69;552253;158;338538;0;0;119;2551891;56;123900;454;1956340;290;1373816;187;749283
17.11.2021 12:00;4;11350;15;16340;0;0;12;13220;0;3600000;0;3600000;77;629942;152;313032;0;0;109;2666901;74;165650;468;2121496;348;1585697;215;853263
17.11.2021 13:00;6;6670;13;15440;0;0;22;20790;0;3600000;0;3600000;50;568032;170;454234;0;0;98;2537599;74;194789;460;2144639;378;1677155;175;840645
17.11.2021 14:00;6;12510;18;25740;0;0;23;31080;0;3600000;0;3600000;61;470650;198;370863;0;0;104;2596964;73;170023;469;2072482;329;1547114;183;855821
17.11.2021 15:00;5;6700;13;15870;0;0;16;15760;0;3600000;0;3600000;65;430660;83;259833;0;0;105;2530720;78;153200;475;1903181;353;1698921;154;612187
17.11.2021 16:00;7;14350;24;31029;0;0;13;11740;0;3600000;0;3600000;78;656536;196;303380;0;0;118;2581921;51;108930;434;2146943;413;1851405;189;947184
17.11.2021 17:00;2;1790;21;23590;0;0;11;9820;0;3600000;0;3600000;84;741414;239;386391;0;0;132;2503797;16;13390;423;2197054;358;1601452;150;573576
17.11.2021 18:00;4;2700;10;12870;0;0;8;42790;0;3600000;0;3600000;69;594561;168;555178;0;0;146;1908736;8;5660;391;1996169;335;1335690;132;541451
17.11.2021 19:00;0;0;8;8300;0;0;7;4900;0;3600000;0;3600000;69;410453;103;225710;0;0;121;1486680;5;2570;297;1437145;284;1005104;82;315400
17.11.2021 20:00;1;880;5;5770;0;0;4;3860;0;3600000;0;3600000;39;212900;38;94310;0;0;103;832502;6;4840;209;1009526;177;732588;49;182465
17.11.2021 21:00;1;810;4;3950;0;0;9;9400;0;3600000;0;3600000;17;118860;25;67590;0;0;51;448800;0;0;195;801798;157;603924;62;136410
17.11.2021 22:00;0;0;3;2600;0;0;3;2500;0;3600000;0;3600000;15;116168;11;40770;0;0;33;270700;2;1030;147;427228;124;285992;21;29010
17.11.2021 23:00;0;0;1;890;0;0;1;1420;0;3600000;0;3600000;5;47240;3;3060;0;0;32;266120;0;0;102;223294;59;105993;11;10370
18.11.2021 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;9;48230;1;450;0;0;27;159533;0;0;59;174570;42;68435;4;3300
18.11.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;13140;1;270;0;0;14;104123;0;0;36;41490;16;26300;3;2480
18.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;7830;2;13230;0;0;3;15073;0;0;18;18250;13;12620;1;400
18.11.2021 03:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;0;0;0;0;0;9;38641;1;480;25;22720;19;16830;7;4480
18.11.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;12780;6;27000;0;0;3;13800;1;480;46;56370;42;36500;9;24010
18.11.2021 05:00;1;720;0;0;0;0;4;44840;0;3600000;0;3600000;13;40940;6;39573;0;0;52;470599;6;11740;155;518186;157;376558;24;19110
18.11.2021 06:00;2;1560;1;740;0;0;5;4480;0;3600000;0;3600000;15;155680;12;95279;0;0;72;1229374;12;6620;381;1165889;363;905925;84;270866
18.11.2021 07:00;3;3860;0;0;0;0;4;2980;0;3600000;0;3600000;53;387353;43;222480;0;0;121;2188659;43;104090;484;2202809;463;1621235;185;569053
18.11.2021 08:00;4;2930;7;8010;0;0;11;10680;0;3600000;0;3600000;60;251443;96;150971;0;0;115;2380754;121;271584;468;2487782;435;1854010;241;821171
18.11.2021 09:00;1;770;6;7430;0;0;14;13910;0;3600000;0;3600000;54;390485;172;428806;0;0;108;2472690;82;110050;452;2164434;383;1598754;187;1003591
18.11.2021 10:00;4;4770;11;15460;0;0;10;10280;0;3600000;0;3600000;63;568209;156;321929;0;0;108;3258933;71;100250;473;2140013;335;1476481;200;742590
18.11.2021 11:00;11;12700;12;15360;0;0;24;26210;0;3600000;0;3600000;68;555701;204;248900;0;0;112;3149455;76;199900;442;2124475;334;1494525;176;860331
18.11.2021 12:00;7;18050;6;5560;0;0;12;11230;0;3600000;0;3600000;73;733950;126;209860;0;0;99;2890450;87;147759;442;2140389;334;1588153;199;747790
18.11.2021 13:00;7;6910;10;13250;0;0;20;16300;0;3600000;0;3600000;83;658466;102;243493;0;0;97;2842067;84;152005;484;2308263;349;1620091;175;733001
18.11.2021 14:00;8;23270;12;10920;0;0;17;27770;0;3600000;0;3600000;63;669480;141;463849;0;0;93;2510569;70;192620;492;2091151;355;1524924;204;867720
18.11.2021 15:00;6;6320;17;24900;0;0;20;20660;0;3600000;0;3600000;70;717604;228;214640;0;0;107;2706442;85;167500;485;2028775;381;1718704;195;977454
18.11.2021 16:00;6;11740;7;11480;0;0;13;18530;0;3600000;0;3600000;111;771379;162;247200;0;0;111;2645516;72;123951;460;2097998;356;1561516;201;989731
18.11.2021 17:00;2;2560;11;15190;0;0;18;22050;0;3600000;0;3600000;66;592007;258;338249;0;0;140;2648415;9;5890;429;2166311;367;1660722;150;536135
18.11.2021 18:00;2;1530;10;12310;0;0;8;9480;0;3600000;0;3600000;89;813590;145;462970;0;0;122;1752925;6;15864;362;1882975;330;1509556;133;427024
18.11.2021 19:00;3;2340;4;5420;0;0;9;7433;0;3600000;0;3600000;63;631952;129;132660;0;0;91;1397204;5;3520;324;1495666;251;964977;81;212923
18.11.2021 20:00;0;0;2;2130;0;0;5;3970;0;3600000;0;3600000;32;190356;79;149441;0;0;94;832652;3;2720;223;1314738;176;834314;57;173634
18.11.2021 21:00;1;730;5;4400;0;0;2;1450;0;3600000;0;3600000;26;172150;24;29930;0;0;70;669976;3;2400;213;940616;174;705707;34;106560
18.11.2021 22:00;1;970;2;1380;0;0;4;3960;0;3600000;0;3600000;19;176350;22;70881;0;0;50;290552;5;4370;156;584922;99;301597;28;50230
18.11.2021 23:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;26270;4;1890;0;0;24;201804;2;1360;122;280809;69;100870;12;9720
19.11.2021 00:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;3;22860;4;12860;0;0;24;121560;1;480;59;130525;35;54110;13;23450
19.11.2021 01:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;8010;5;26360;0;0;16;117940;0;0;38;48800;24;22550;6;8810
19.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;1;9450;2;25740;0;0;7;49190;1;490;21;19580;16;28350;3;3280
19.11.2021 03:00;0;0;1;2230;0;0;0;0;0;3600000;0;3600000;2;720;0;0;0;0;6;85400;0;0;31;46280;18;25110;5;2410
19.11.2021 04:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;2;64660;3;17090;0;0;6;50490;3;2133;49;72413;43;78670;10;11420
19.11.2021 05:00;0;0;2;2890;0;0;4;4040;0;3600000;0;3600000;8;48140;9;17900;0;0;60;438580;16;17660;117;692833;113;576841;45;76730
19.11.2021 06:00;3;2590;5;5500;0;0;3;2520;0;3600000;0;3600000;11;132332;16;252328;0;0;83;1247859;14;10660;279;1326189;237;1024200;80;170170
19.11.2021 07:00;2;1750;7;7660;0;0;4;3210;0;3600000;0;3600000;65;441151;52;215768;0;0;63;2534481;39;46440;330;2303596;285;1963422;144;434636
19.11.2021 08:00;5;7670;5;5870;0;0;15;11590;0;3600000;0;3600000;52;275413;98;314692;0;0;90;2476254;96;138270;402;2304106;364;1726454;217;775471
19.11.2021 09:00;5;15060;5;4810;0;0;10;10300;0;3600000;0;3600000;51;433080;104;140220;0;0;97;2613946;89;125855;417;2100478;340;1620756;189;723902
19.11.2021 10:00;6;10260;11;14130;0;0;7;8040;0;3600000;0;3600000;69;709341;193;613452;0;0;96;2869452;78;212410;441;2185010;328;1426940;222;1096840
19.11.2021 11:00;7;8900;4;4210;0;0;17;13530;0;3600000;0;3600000;56;412400;154;270562;0;0;93;2918492;88;179540;459;2272455;338;1598849;202;838218
19.11.2021 12:00;6;5940;6;6330;0;0;13;9630;0;3600000;0;3600000;76;524245;209;186996;0;0;95;3153590;73;158860;476;2178705;369;1717057;210;809252
19.11.2021 13:00;5;3860;11;14569;0;0;11;12550;0;3600000;0;3600000;83;849861;179;533340;0;0;108;2800951;71;152550;485;2116519;395;1619530;169;879815
19.11.2021 14:00;3;3780;13;16040;0;0;11;9580;0;3600000;0;3600000;63;633436;144;349647;0;0;125;2384691;52;146003;479;2064419;368;1605990;177;897010
19.11.2021 15:00;2;1520;12;21460;0;0;9;10160;0;3600000;0;3600000;69;717603;163;348572;0;0;93;2274385;53;77374;496;2169280;384;1670616;179;890454
19.11.2021 16:00;4;4220;13;27410;0;0;24;18160;0;3600000;0;3600000;55;510840;97;414290;0;0;106;2136878;31;42557;455;1938235;411;1700364;167;757103
19.11.2021 17:00;4;12590;10;21570;0;0;11;9590;0;3600000;0;3600000;84;914123;131;462935;0;0;136;2011959;3;2640;455;1897482;375;1400025;127;340540
19.11.2021 18:00;5;7970;15;25020;0;0;10;10380;0;3600000;0;3600000;64;611119;143;134000;0;0;111;1863967;5;5290;382;1615197;343;1348113;138;486039
19.11.2021 19:00;1;1490;3;7270;0;0;6;6340;0;3600000;0;3600000;58;511915;69;202343;0;0;108;1628846;1;1120;361;1657914;311;1452913;96;275444
19.11.2021 20:00;0;0;3;2670;0;0;5;3630;0;3600000;0;3600000;23;186180;69;104200;0;0;114;1061125;5;2400;270;1427905;239;1011696;74;274830
19.11.2021 21:00;0;0;9;12119;0;0;2;2590;0;3600000;0;3600000;18;151862;34;65214;0;0;59;480965;4;3530;208;951532;173;606714;38;56909
19.11.2021 22:00;2;12880;3;3000;0;0;0;0;0;3600000;0;3600000;27;130490;61;59130;0;0;37;322870;2;1750;240;799294;168;466200;37;92910
19.11.2021 23:00;0;0;1;840;0;0;3;2240;0;3600000;0;3600000;13;94670;5;2610;0;0;26;226891;1;880;185;520170;134;326814;22;40658
20.11.2021 00:00;1;810;1;790;0;0;0;0;0;3600000;0;3600000;8;54990;25;43532;0;0;29;220940;1;710;100;246470;91;201730;21;20960
20.11.2021 01:00;0;0;2;2710;0;0;0;0;0;3600000;0;3600000;2;23540;4;1080;0;0;21;158890;3;3280;87;189672;58;106802;7;11040
20.11.2021 02:00;0;0;0;0;0;0;0;0;0;3600000;0;3600000;4;23840;3;14760;0;0;11;70640;0;0;60;163840;35;47720;4;3020
20.11.2021 03:00;0;0;1;810;0;0;2;1770;0;3600000;0;3600000;3;26317;3;17280;0;0;9;58680;0;0;34;62520;34;90170;2;1290
20.11.2021 04:00;0;0;0;0;0;0;1;620;0;3600000;0;3600000;0;0;3;2160;0;0;5;56090;1;480;38;62910;36;34310;16;18930
20.11.2021 05:00;0;0;2;1780;0;0;0;0;0;3600000;0;3600000;2;11890;12;16516;0;0;49;333240;1;400;87;235970;64;109470;13;19490
20.11.2021 06:00;1;1900;2;2830;0;0;0;0;0;3600000;0;3600000;3;18350;10;29960;0;0;46;195080;2;970;117;253630;80;178334;15;18960
20.11.2021 07:00;0;0;1;700;0;0;3;2970;0;3600000;0;3600000;2;990;10;8460;0;0;51;590863;4;2770;161;634427;142;516170;50;163010
20.11.2021 08:00;0;0;3;3660;0;0;5;5350;0;3600000;0;3600000;5;24341;17;27270;0;0;41;617061;17;37140;214;735180;151;482178;51;173810
