01.06.2020 00:00;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_T1_2;Vwz_T1_2;Bel_T3_4;Vwz_T3_4
09.06.2020 10:00;33;873865;52;987427;0;0;487;568676;66;235950;6;3090;6;2970;5;2430;5;2460;6;3060;5;6100;3;2720
09.06.2020 11:00;31;465239;82;1350429;0;0;509;645624;70;155746;5;2520;6;3000;7;3580;7;3480;7;3620;3;2930;1;720
09.06.2020 12:00;28;474468;86;1495031;0;0;544;777882;77;193527;9;4560;9;4390;8;4020;8;4160;8;3990;10;27250;5;4300
09.06.2020 13:00;41;819891;74;1257305;0;0;555;749572;86;237210;11;5490;11;5510;7;3490;7;3560;8;4120;12;10970;8;7650
09.06.2020 14:00;27;444895;74;994141;0;0;518;621363;70;126270;8;4050;9;4540;9;4660;9;4530;9;4430;26;28487;3;2520
09.06.2020 15:00;37;792731;76;1431502;0;0;585;1112837;76;157449;9;4560;9;4500;9;4520;9;4530;9;4480;20;24470;10;55900
09.06.2020 16:00;52;1295831;90;1846367;0;0;589;1132961;76;267924;9;4460;9;4580;9;4600;9;4540;9;4410;12;12750;13;12010
09.06.2020 17:00;42;1091810;86;1644118;0;0;632;1052649;76;182966;9;4490;9;4560;9;4470;9;4400;9;4440;5;7240;5;4110
09.06.2020 18:00;22;543773;73;1565369;0;0;540;622070;80;85580;9;4480;9;4450;9;4539;9;4800;9;4610;14;25500;4;3470
09.06.2020 19:00;9;315198;53;1163299;0;0;452;465692;61;92118;8;4030;8;3980;8;4010;8;4090;8;4040;8;6210;1;1000
09.06.2020 20:00;15;357002;39;963394;0;0;304;277640;45;86030;5;2540;4;2040;5;2660;5;2500;5;2580;10;11550;3;3530
09.06.2020 21:00;19;530934;26;550342;0;0;191;212714;39;35820;2;960;3;1540;4;2020;4;2000;4;1980;1;1330;4;2940
09.06.2020 22:00;5;111928;16;364358;0;0;172;102240;50;19080;5;2560;5;2440;2;1080;2;1020;2;1080;0;0;0;0
09.06.2020 23:00;2;70730;12;294460;0;0;84;46890;29;10710;2;1020;2;970;3;1480;3;1520;3;1530;0;0;1;850
10.06.2020 00:00;2;139030;5;194352;0;0;50;30150;26;13230;1;540;1;500;2;1020;1;480;1;500;1;670;0;0
10.06.2020 01:00;0;0;1;55700;0;0;28;15660;22;5670;0;0;0;0;1;480;1;540;1;500;0;0;0;0
10.06.2020 02:00;0;0;1;43786;0;0;28;13252;16;4680;1;480;1;540;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;2;15300;2;15455;0;0;26;19520;10;4590;0;0;0;0;0;0;0;0;0;0;0;0;2;1570
10.06.2020 04:00;0;0;5;50660;0;0;20;13400;13;5130;1;530;1;500;2;1040;2;1040;2;1040;1;590;0;0
10.06.2020 05:00;4;80920;7;145293;0;0;160;97820;36;17730;2;1010;4;1940;4;1980;4;1980;4;2060;0;0;0;0
10.06.2020 06:00;4;213647;17;345943;0;0;308;323489;51;43920;7;3560;7;3470;7;3600;7;3600;8;4140;2;1730;0;0
10.06.2020 07:00;22;790690;46;843457;0;0;619;645811;62;90316;9;4540;8;3960;12;6120;12;6170;12;6080;3;4220;3;1690
10.06.2020 08:00;33;868943;53;968700;0;0;589;705658;81;98640;7;3560;8;4000;7;3680;7;3680;9;4520;5;5090;0;0
10.06.2020 09:00;35;632021;58;990640;0;0;574;689833;69;107145;5;2650;6;2970;6;3020;6;2960;6;3030;13;31670;0;0
10.06.2020 10:00;25;664931;68;993398;0;0;484;568716;59;213610;7;3600;7;3450;6;3140;6;2940;6;3060;7;5220;6;48289
10.06.2020 11:00;38;598117;92;1484391;0;0;569;829842;77;293133;5;2610;5;2520;7;3740;7;3480;7;3450;5;6420;2;1770
10.06.2020 12:00;50;862153;110;1598851;0;0;596;973242;88;308450;9;4690;10;4980;6;3150;6;3030;8;4100;9;11360;5;5770
10.06.2020 13:00;34;770826;83;1430188;0;0;581;724412;74;192447;9;4430;9;4370;7;3590;7;3500;8;3980;6;6000;0;0
10.06.2020 14:00;38;987926;88;1473306;0;0;614;1112074;79;251800;10;4960;10;4930;8;4180;9;4520;9;4620;6;6104;1;810
10.06.2020 15:00;32;647271;88;1439152;0;0;624;1207843;83;274030;8;4100;10;4860;7;3550;8;4020;9;4470;3;3400;3;2060
10.06.2020 16:00;54;1321422;107;2153385;0;0;640;2023962;84;311972;8;4000;8;4040;8;4040;9;4630;9;4610;19;28620;7;5240
10.06.2020 17:00;45;1025368;97;1971766;0;0;667;1431000;85;166400;9;4560;9;4520;8;4160;8;4120;9;4580;12;10180;5;3730
10.06.2020 18:00;31;827780;76;1730274;0;0;644;1020460;86;128700;8;3990;10;5010;8;4000;8;4110;9;4520;12;14030;1;2170
10.06.2020 19:00;23;469519;83;1379835;0;0;529;678312;79;117440;6;2990;7;3500;7;3490;8;4120;8;4050;6;6020;3;2430
10.06.2020 20:00;15;218645;58;1070224;0;0;367;400290;45;84690;5;2470;5;2600;4;2040;5;2470;5;2490;31;30520;0;0
10.06.2020 21:00;17;526177;36;610595;0;0;250;182600;46;85422;2;1030;2;1000;3;1480;3;1460;4;2040;3;2730;0;0
10.06.2020 22:00;12;283068;19;490060;0;0;200;133450;37;38250;4;1960;5;2440;2;1040;2;980;2;1030;1;1180;0;0
10.06.2020 23:00;5;60480;21;367397;0;0;146;111917;33;76241;2;1020;2;960;3;1520;3;1460;3;1560;1;740;0;0
11.06.2020 00:00;3;111186;16;303862;0;0;95;76807;38;14580;1;480;1;540;1;540;1;480;1;500;0;0;0;0
11.06.2020 01:00;3;61200;10;313632;0;0;62;34740;30;8100;0;0;0;0;1;540;1;530;1;500;0;0;0;0
11.06.2020 02:00;4;123626;4;119510;0;0;36;20880;24;6310;1;540;1;470;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;1;48510;1;47790;0;0;31;16740;21;5940;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 04:00;1;38870;3;4050;0;0;21;12330;10;4140;1;480;1;540;1;480;1;500;1;500;0;0;0;0
11.06.2020 05:00;2;78120;1;38340;0;0;46;20160;18;4950;1;540;1;540;0;0;0;0;0;0;0;0;0;0
11.06.2020 06:00;1;25436;0;0;0;0;38;19160;16;7200;3;1570;3;1490;2;1030;2;1040;2;1000;0;0;0;0
11.06.2020 07:00;1;35190;5;156400;0;0;48;26100;16;5760;2;1040;2;1000;2;1040;2;1020;2;1020;1;900;0;0
11.06.2020 08:00;3;128330;5;185830;0;0;65;37306;18;7560;4;1940;4;2030;3;1550;3;1460;3;1470;0;0;0;0
11.06.2020 09:00;4;159100;15;300770;0;0;108;59760;35;44370;3;1450;3;1540;3;1520;3;1520;3;1460;3;2300;0;0
11.06.2020 10:00;10;356641;13;368020;0;0;167;93240;38;62170;4;2000;4;2020;3;1460;3;1480;4;2040;13;14390;0;0
11.06.2020 11:00;4;53010;21;508280;0;0;205;175196;41;65250;3;1480;3;1460;3;1540;3;1500;3;1480;0;0;1;660
11.06.2020 12:00;16;434537;15;288539;0;0;244;203660;40;61650;4;1980;4;2050;4;1990;4;2000;4;2020;5;3650;3;2300
11.06.2020 13:00;11;319702;17;306690;0;0;261;166320;39;43650;3;1580;3;1480;3;1480;3;1460;3;1520;3;2270;5;5360
11.06.2020 14:00;16;474790;22;365054;0;0;312;281627;50;48510;4;2040;4;1980;4;1980;4;2060;4;1960;3;2520;0;0
11.06.2020 15:00;8;218850;15;275827;0;0;244;168415;42;60357;3;1510;3;1570;3;1550;3;1580;3;1580;1;600;0;0
11.06.2020 16:00;9;406570;17;397436;0;0;263;278583;37;24210;4;2040;4;2030;3;1460;4;2110;4;2020;0;0;12;12538
11.06.2020 17:00;8;254714;17;359580;0;0;239;209880;40;30760;3;1460;3;1500;3;1540;3;1500;3;1500;3;2530;1;1560
11.06.2020 18:00;13;347320;18;215350;0;0;300;265220;37;16020;4;2080;4;2060;3;1540;3;1560;4;1980;2;1580;3;4960
11.06.2020 19:00;7;296243;18;654959;0;0;255;241122;34;18180;3;1560;3;1470;3;1540;3;1480;3;1470;5;4920;0;0
11.06.2020 20:00;9;228230;18;446824;0;0;184;92800;36;14580;3;1520;3;1510;4;1960;4;2040;4;2020;1;1760;0;0
11.06.2020 21:00;4;91610;16;294990;0;0;181;95930;38;18540;4;1970;4;1980;3;1520;3;1520;3;1470;1;1000;1;660
11.06.2020 22:00;9;314610;12;270330;0;0;145;103950;47;18090;3;1560;3;1580;3;1520;3;1440;3;1580;1;1000;2;1190
11.06.2020 23:00;6;220570;11;251857;0;0;117;73225;39;10620;2;1020;2;990;3;1520;3;1590;3;1460;0;0;0;0
12.06.2020 00:00;4;169450;4;1620;0;0;66;35370;25;10080;1;500;1;500;3;1560;3;1530;3;1500;0;0;0;0
12.06.2020 01:00;2;43020;6;69640;0;0;39;21240;25;7560;0;0;0;0;1;480;1;480;1;480;0;0;0;0
12.06.2020 02:00;2;76670;5;90677;0;0;18;9090;18;5490;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;1;630;5;119780;0;0;24;15830;12;4590;1;490;1;540;1;500;1;500;1;500;0;0;1;610
12.06.2020 04:00;0;0;4;54900;0;0;24;18360;16;6040;1;470;1;540;2;980;2;1030;2;960;0;0;0;0
12.06.2020 05:00;1;71900;5;135226;0;0;91;49200;20;9270;4;2050;4;2080;5;2610;5;2520;5;2620;0;0;0;0
12.06.2020 06:00;3;77176;19;324916;0;0;200;152540;53;26100;8;4040;7;3620;9;4660;8;4040;8;3940;0;0;0;0
12.06.2020 07:00;10;267720;36;774428;0;0;370;306530;63;65240;6;3020;7;3650;10;5050;11;5500;11;5460;2;2160;0;0
12.06.2020 08:00;21;608674;44;936996;0;0;402;462186;70;105470;9;4440;8;4010;9;4530;8;3960;9;4480;1;760;1;2650
12.06.2020 09:00;32;804769;67;1065407;0;0;473;542670;86;178168;5;2500;6;2960;6;2930;6;2960;6;3000;7;11660;2;1036
12.06.2020 10:00;34;718873;96;1419226;0;0;585;792725;90;172880;7;3500;7;3440;6;3130;6;3110;6;3140;8;9641;4;5150
12.06.2020 11:00;48;844462;95;1348524;0;0;600;747640;99;317400;5;2530;5;2500;7;3596;7;3540;7;3470;5;5680;4;3280
12.06.2020 12:00;47;1269389;96;1509284;0;0;587;813486;85;225576;9;4680;9;4530;8;4160;8;3930;8;3980;7;6120;7;21996
12.06.2020 13:00;40;945994;108;1849822;0;0;601;1093655;88;129170;9;4540;9;4550;8;4010;8;4100;8;4090;7;6490;2;1340
12.06.2020 14:00;57;1239716;86;1800873;0;0;588;818180;80;351660;8;4040;8;3980;8;3980;8;4080;8;4080;11;10270;6;7150
12.06.2020 15:00;39;822957;90;1852424;0;0;585;1520732;81;254690;9;4680;9;4560;8;3900;8;4180;8;3920;24;20037;6;33800
12.06.2020 16:00;30;843628;76;1641841;0;0;567;822134;87;231884;9;4550;9;4430;9;4330;9;4524;9;4460;17;17200;9;8380
12.06.2020 17:00;13;388596;55;1138544;0;0;552;507790;80;97830;9;4500;9;4470;9;4550;9;4460;9;4500;2;1410;6;7570
12.06.2020 18:00;18;366862;56;1017214;0;0;526;608863;72;121750;10;4990;9;4510;9;4480;9;4560;9;4540;5;4790;9;5450
12.06.2020 19:00;27;429935;75;1515240;0;0;440;567660;67;58106;8;4220;8;4030;8;4040;8;4030;8;3890;6;4860;5;4220
12.06.2020 20:00;15;429837;53;774002;0;0;319;265795;45;38585;3;1500;4;1980;5;2570;5;2540;5;2430;2;1600;3;5910
12.06.2020 21:00;9;276468;43;630864;0;0;224;170800;32;57050;3;1480;3;1540;4;2060;4;2050;4;2030;12;7840;3;2800
12.06.2020 22:00;4;127170;23;522022;0;0;178;118582;52;53067;5;2480;5;2516;2;1020;2;1020;2;1040;8;7160;2;1970
12.06.2020 23:00;2;60110;12;234420;0;0;155;82260;49;21510;2;1020;2;1020;3;1520;3;1580;3;1470;0;0;2;1810
13.06.2020 00:00;2;94539;7;325767;0;0;110;72090;35;8910;1;540;1;540;1;530;1;500;1;480;0;0;0;0
13.06.2020 01:00;2;64170;6;166570;0;0;69;36720;28;7920;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 02:00;1;76940;4;118582;0;0;56;30060;16;3060;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 03:00;0;0;2;54360;0;0;37;19800;18;6570;1;480;1;540;0;0;0;0;1;480;0;0;2;1450
13.06.2020 04:00;0;0;1;54900;0;0;34;18990;11;4680;1;480;1;500;1;490;1;500;1;480;0;0;0;0
13.06.2020 05:00;2;45080;3;58140;0;0;65;35010;17;9810;2;990;2;1000;1;500;1;540;1;500;0;0;0;0
13.06.2020 06:00;2;125945;5;53900;0;0;92;50060;28;12240;4;2060;4;2040;2;960;2;990;3;1540;0;0;0;0
13.06.2020 07:00;6;116450;22;331970;0;0;127;96200;32;14130;5;2450;4;2000;4;1980;4;2100;4;1920;0;0;0;0
13.06.2020 08:00;13;249797;36;574870;0;0;209;155400;33;23480;4;2060;5;2500;4;2080;4;2040;4;2000;1;650;5;2780
13.06.2020 09:00;21;429750;58;984495;0;0;304;353927;48;94310;4;2070;5;2580;4;1940;4;1940;5;2635;6;5510;0;0
13.06.2020 10:00;26;731219;69;1413900;0;0;430;504104;55;135684;5;2410;5;2510;5;2450;5;2400;5;2480;3;4080;5;3500
13.06.2020 11:00;25;425507;97;1560163;0;0;483;567676;76;131356;5;2480;5;2580;5;2460;5;2520;5;2400;3;2650;3;4200
13.06.2020 12:00;27;534879;63;1208382;0;0;532;626685;59;58140;4;2040;5;2440;4;2000;4;2000;5;2540;3;2420;5;4400
13.06.2020 13:00;36;609101;75;1057096;0;0;540;649795;54;96470;5;2590;5;2430;5;2520;5;2460;5;2480;15;18000;11;12540
13.06.2020 14:00;32;750559;64;1210703;0;0;543;587098;73;125890;5;2470;5;2520;5;2480;5;2460;5;2530;9;8740;8;10490
13.06.2020 15:00;27;555860;63;917676;0;0;571;622725;62;154600;5;2540;5;2480;4;1980;4;1920;5;2580;1;510;14;12236
13.06.2020 16:00;23;266660;74;1223648;0;0;505;618870;46;86920;4;1930;5;2580;5;2480;5;2460;5;2470;2;1470;10;13990
13.06.2020 17:00;20;581456;44;848815;0;0;493;542319;54;45000;4;2050;4;2020;5;2530;5;2540;5;2520;5;8140;1;930
13.06.2020 18:00;13;340994;55;1079269;0;0;437;414574;48;42480;3;1440;4;2080;3;1490;3;1430;4;2040;4;3780;7;28940
13.06.2020 19:00;14;325006;68;1336623;0;0;453;510002;48;67680;4;1930;4;2060;4;1980;4;1940;4;1930;4;2600;3;48230
13.06.2020 20:00;11;322376;48;799948;0;0;324;309976;33;93770;4;2170;4;2000;5;2470;5;2480;5;2580;2;1150;2;1170
13.06.2020 21:00;11;373710;48;781111;0;0;255;221805;39;83610;4;1980;3;1520;3;1520;3;1630;4;2040;2;1330;9;14200
13.06.2020 22:00;5;126477;19;430370;0;0;209;172230;40;13860;3;1560;4;1990;2;1080;2;960;2;960;0;0;0;0
13.06.2020 23:00;3;145396;18;390707;0;0;167;121320;54;23300;3;1510;3;1540;4;2040;4;1990;4;1980;0;0;0;0
14.06.2020 00:00;2;42200;12;272514;0;0;115;66330;43;11340;1;480;1;550;2;1030;2;960;2;1080;0;0;0;0
14.06.2020 01:00;1;810;8;152350;0;0;75;38060;24;6480;1;480;1;540;1;540;1;480;1;480;0;0;0;0
14.06.2020 02:00;2;85860;8;170410;0;0;55;25830;25;7020;1;540;1;480;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;4;119750;4;95120;0;0;43;22050;13;3870;1;520;1;540;1;540;1;480;1;480;0;0;0;0
14.06.2020 04:00;0;0;2;1170;0;0;21;10980;15;5130;1;480;1;550;2;1020;2;1030;2;1090;0;0;0;0
14.06.2020 05:00;0;0;4;92119;0;0;38;18810;13;4320;1;480;1;500;0;0;0;0;0;0;0;0;0;0
14.06.2020 06:00;1;48590;0;0;0;0;32;17010;11;4590;3;1440;3;1480;2;1030;2;960;2;1100;0;0;0;0
14.06.2020 07:00;1;59480;2;35370;0;0;31;16740;8;2160;2;1100;2;980;2;1030;2;1080;2;1030;0;0;0;0
14.06.2020 08:00;1;53630;3;85580;0;0;46;25708;14;9630;4;2050;4;2020;3;1510;3;1500;3;1490;0;0;0;0
14.06.2020 09:00;2;78730;15;221871;0;0;100;63710;51;49750;3;1560;3;1460;3;1450;3;1560;3;1440;0;0;0;0
14.06.2020 10:00;4;62190;11;205910;0;0;151;92277;30;25380;4;2000;4;2020;4;1920;4;2110;4;1940;6;5090;2;3080
14.06.2020 11:00;28;512863;32;549795;0;0;185;120320;38;51470;3;1440;3;1480;3;1500;3;1440;3;1500;1;370;5;3870
14.06.2020 12:00;13;275372;25;454013;0;0;243;237330;37;55440;4;1990;4;2080;4;2110;4;2000;4;1920;0;0;2;1260
14.06.2020 13:00;11;261675;26;483455;0;0;255;181700;38;35190;3;1570;3;1480;3;1520;3;1570;3;1500;1;820;2;2550
14.06.2020 14:00;6;110150;20;484818;0;0;254;154300;46;54260;4;2000;4;2020;4;2100;4;2050;4;1990;2;1730;0;0
14.06.2020 15:00;11;275085;22;253474;0;0;259;212030;44;43190;3;1630;3;1500;3;1620;3;1440;3;1500;2;1190;0;0
14.06.2020 16:00;13;293830;22;361384;0;0;262;252764;55;39420;4;1920;4;2070;4;1990;3;1500;4;2040;3;3070;1;2440
14.06.2020 17:00;4;98492;22;544987;0;0;276;177120;53;23850;3;1500;3;1520;3;1570;3;1520;3;1440;1;570;2;1100
14.06.2020 18:00;28;508890;31;326984;0;0;265;256645;46;105889;3;1440;4;1960;3;1500;3;1500;4;1990;4;4020;5;4960
14.06.2020 19:00;15;344603;20;322727;0;0;227;147747;34;13590;3;1450;3;1500;3;1520;3;1440;3;1500;6;4290;0;0
14.06.2020 20:00;15;268056;19;307864;0;0;218;145223;28;32130;3;1520;3;1510;4;2100;4;1990;4;2050;2;930;2;1290
14.06.2020 21:00;2;83960;18;253621;0;0;173;104480;42;15300;4;1990;4;1980;3;1560;3;1510;3;1510;1;1180;1;680
14.06.2020 22:00;3;77920;16;189712;0;0;130;79422;35;37160;3;1440;3;1590;3;1530;3;1440;3;1570;1;910;0;0
14.06.2020 23:00;2;72620;8;273158;0;0;79;45190;36;13950;2;960;2;1000;3;1440;3;1570;3;1500;0;0;0;0
15.06.2020 00:00;4;151503;5;51920;0;0;53;31410;32;8820;1;480;1;500;2;960;2;960;3;1500;0;0;0;0
15.06.2020 01:00;1;73610;2;51920;0;0;32;19080;23;9720;0;0;1;500;2;960;2;960;2;960;0;0;0;0
15.06.2020 02:00;1;19980;1;270;0;0;17;8190;10;3150;1;480;1;540;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;1;180;3;6570;0;0;26;13500;12;5940;0;0;1;480;0;0;0;0;1;540;0;0;1;610
15.06.2020 04:00;0;0;4;101960;0;0;18;12870;13;4050;1;480;1;540;2;940;2;960;2;1030;0;0;0;0
15.06.2020 05:00;2;45865;11;184460;0;0;146;170640;32;14220;3;1440;3;1520;4;1990;4;1990;5;2480;1;880;0;0
15.06.2020 06:00;5;79056;16;313750;0;0;332;238950;35;21510;8;3980;8;4090;8;3990;8;4100;8;3910;0;0;0;0
15.06.2020 07:00;16;568443;42;922336;0;0;573;675383;68;125730;7;3540;8;4160;10;4880;10;4990;11;5350;1;910;0;0
15.06.2020 08:00;16;460184;50;1092996;0;0;581;680200;79;153675;8;4170;8;4140;7;3380;7;3450;9;4650;5;4800;4;2780
15.06.2020 09:00;30;528705;74;1367860;0;0;491;642240;69;117890;7;3460;7;3520;5;2650;5;2540;6;3120;7;6080;3;2170
15.06.2020 10:00;32;722458;63;1108328;0;0;507;645799;42;70290;6;3070;6;3010;5;2520;6;2960;6;2940;11;11050;3;2880
15.06.2020 11:00;27;518987;73;1173061;0;0;544;593973;68;147680;5;2480;6;3150;7;3400;6;3000;7;3610;3;2380;2;2300
15.06.2020 12:00;31;529501;83;1440504;0;0;518;715801;86;217907;8;4030;9;4600;6;3130;6;2940;8;3960;3;1820;8;7350
15.06.2020 13:00;43;775768;86;1265104;0;0;533;859409;63;189900;10;5120;10;5000;7;3660;8;4040;8;3910;11;11990;14;67278
15.06.2020 14:00;38;762914;85;1445149;0;0;554;740369;83;155250;9;4570;10;5060;8;3850;9;4735;8;3980;5;3610;6;6000
15.06.2020 15:00;34;1014910;67;1260690;0;0;605;676327;79;171970;8;4160;9;4680;7;3550;8;3980;9;4530;5;4300;8;9510
15.06.2020 16:00;45;1023538;84;1672305;0;0;656;1102668;73;165300;8;3930;9;4580;8;3950;9;4570;9;4450;12;10780;3;16120
15.06.2020 17:00;37;1039439;65;1386163;0;0;609;1187728;73;206117;9;4560;9;4520;8;3960;8;3840;9;4570;12;12830;5;8110
15.06.2020 18:00;24;458390;80;1289536;0;0;537;769229;76;146128;8;3930;9;4440;7;3540;7;3610;8;4030;17;36590;10;12070
15.06.2020 19:00;16;680492;56;1087379;0;0;398;484583;60;60390;8;3960;9;4460;7;3470;7;3380;8;4160;4;4990;5;2917
15.06.2020 20:00;15;363857;49;976778;0;0;300;267720;37;100790;4;2060;3;1480;5;2520;5;2470;5;2480;2;1450;1;640
15.06.2020 21:00;11;291764;35;829741;0;0;179;162420;34;68628;3;1640;4;2010;3;1440;3;1430;4;1980;1;710;0;0
15.06.2020 22:00;5;142180;23;526057;0;0;155;140435;62;24030;4;1980;4;2080;2;960;2;960;2;960;1;340;1;480
15.06.2020 23:00;4;152260;7;182615;0;0;81;48600;38;34290;2;960;2;980;3;1560;3;1450;3;1560;0;0;0;0
16.06.2020 00:00;2;125054;1;36570;0;0;49;27430;29;10710;1;480;1;480;1;550;1;480;1;540;0;0;0;0
16.06.2020 01:00;1;360;5;85007;0;0;34;22320;18;4500;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;1;43560;1;360;0;0;28;14940;13;4770;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;2;59030;2;70156;0;0;26;14030;13;4590;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;0;0;0;0;0;0;26;18540;21;6570;1;480;1;540;2;1080;2;1020;2;960;0;0;0;0
16.06.2020 05:00;3;64487;6;107770;0;0;169;99440;30;11430;3;1500;4;1960;5;2580;5;2530;5;2460;2;1590;0;0
16.06.2020 06:00;9;376753;20;202930;0;0;328;295747;62;47440;8;4090;7;3590;8;4100;8;4040;8;4040;1;1290;1;610
16.06.2020 07:00;16;697873;34;869073;0;0;598;589196;72;92590;6;2900;7;3620;9;4400;10;4920;12;6060;0;0;0;0
16.06.2020 08:00;20;531084;61;1146509;0;0;593;639672;75;105570;9;4590;8;4100;8;3980;9;4650;9;4450;0;0;1;1640
16.06.2020 09:00;25;559054;67;1071364;0;0;506;562733;85;101230;6;3080;7;3480;6;2960;6;3020;6;3140;9;7230;1;1050
16.06.2020 10:00;25;349520;73;1253609;0;0;483;673088;103;230460;5;2580;6;3040;5;2630;5;2520;6;3020;7;13620;3;3310
16.06.2020 11:00;42;770278;73;1016705;0;0;495;642165;86;236530;7;3660;7;3450;6;3040;7;3650;6;2960;4;3470;0;0
16.06.2020 12:00;35;786134;95;1311303;0;0;520;735792;71;126070;9;4590;9;4570;8;4090;8;3990;8;3980;6;5330;6;5180
16.06.2020 13:00;37;882912;77;1324034;0;0;557;849543;71;251796;11;5520;10;4960;7;3520;8;3950;9;4350;7;10690;4;5230
16.06.2020 14:00;32;441270;77;1216509;0;0;607;803700;72;184030;9;4680;11;5410;9;4480;9;4550;9;4710;7;5170;4;5020
16.06.2020 15:00;29;781379;75;1207278;0;0;606;916503;76;272050;8;4200;8;3850;9;4520;9;4730;9;4640;6;5735;12;15039
16.06.2020 16:00;73;1578001;106;1892264;0;0;606;872560;87;250778;9;4480;9;4590;9;4530;9;4430;9;4470;8;8050;8;6990
16.06.2020 17:00;22;590423;93;1801217;0;0;602;787375;75;207170;10;5040;9;4520;9;4590;9;4400;9;4630;8;13260;7;15100
16.06.2020 18:00;33;995839;78;1449534;0;0;561;710023;69;78010;8;4120;9;4550;9;4580;9;4670;9;4490;9;9640;1;580
16.06.2020 19:00;16;367185;64;1600191;0;0;418;452655;52;79618;8;4050;8;4107;8;4040;8;4000;8;4110;3;3500;4;3240
16.06.2020 20:00;17;348269;50;785060;0;0;311;299580;48;51080;4;1960;4;1960;5;2560;5;2540;5;2620;30;47288;3;2840
16.06.2020 21:00;18;395528;30;519203;0;0;175;123417;41;31170;3;1440;3;1460;4;2020;4;2000;4;2040;1;900;1;1640
16.06.2020 22:00;7;209000;26;735640;0;0;150;100389;36;13500;5;2500;5;2470;2;1000;2;1020;2;1020;2;2480;3;1440
16.06.2020 23:00;6;129300;11;239046;0;0;112;58950;39;13950;2;1020;2;1020;3;1500;3;1500;3;1480;0;0;1;650
17.06.2020 00:00;2;54640;8;301606;0;0;58;32310;24;8370;1;540;1;480;1;500;1;500;1;480;0;0;0;0
17.06.2020 01:00;1;74420;2;23040;0;0;35;19530;15;4500;0;0;0;0;1;540;1;480;1;500;0;0;0;0
17.06.2020 02:00;1;26990;4;53090;0;0;23;12420;11;5458;1;480;1;500;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;1;540;0;0;0;0;19;11937;9;4016;0;0;0;0;0;0;0;0;0;0;0;0;1;540
17.06.2020 04:00;2;4050;3;69257;0;0;35;23310;11;4739;1;480;1;480;2;960;2;1080;2;1000;0;0;0;0
17.06.2020 05:00;2;51660;8;128747;0;0;154;87625;27;11610;4;2120;4;1990;4;2000;4;2080;5;2480;3;2200;0;0
17.06.2020 06:00;4;111560;15;309146;0;0;325;240332;40;37866;7;3480;7;3480;9;4660;9;4640;8;4080;1;1590;0;0
17.06.2020 07:00;15;634952;46;756830;0;0;595;641378;87;96715;8;4040;8;4050;10;5160;10;5120;12;6030;1;1120;1;600
17.06.2020 08:00;15;463906;44;1067268;0;0;530;554472;66;114874;8;3980;8;4080;8;4010;8;4010;8;4000;3;3060;2;1530
17.06.2020 09:00;19;410080;52;1114498;0;0;502;529368;58;157737;6;2910;7;3490;6;3140;6;3090;6;3020;1;1130;1;810
17.06.2020 10:00;26;581770;60;979414;0;0;474;519306;74;152910;7;3400;7;3490;6;3030;6;2970;5;2520;7;7420;2;2780
17.06.2020 11:00;27;769179;61;1041293;0;0;463;580957;66;153160;6;2990;6;3038;6;2950;6;3060;7;3520;5;4910;3;2030
17.06.2020 12:00;28;577363;72;1426001;0;0;537;732620;77;171160;7;3680;8;4090;6;3080;7;3500;8;3960;7;5480;12;17150
17.06.2020 13:00;39;774063;65;1145223;0;0;519;636390;78;183482;10;5100;10;5000;8;4090;8;4110;8;3990;11;11210;4;2970
17.06.2020 14:00;41;662224;66;1046325;0;0;531;688129;78;206550;10;5060;10;5020;8;4040;9;4470;9;4520;7;6140;16;10850
17.06.2020 15:00;44;1176466;74;1234453;0;0;552;724106;69;126890;9;4460;10;4930;6;3060;8;4000;9;4520;6;12690;6;5755
17.06.2020 16:00;42;1178017;80;1351638;0;0;626;809061;73;270900;9;4600;9;4390;9;4740;9;4660;9;4670;31;36716;3;4230
17.06.2020 17:00;28;870280;82;1536527;0;0;576;908184;81;219024;9;4500;8;3990;9;4540;8;4120;8;3990;14;22450;4;2220
17.06.2020 18:00;30;715114;77;1166276;0;0;542;767546;110;151380;8;4060;9;4600;8;4080;8;4140;9;4500;3;1970;6;5000
