01.06.2020 00:00;Bel_D110;Vwz_D110;Bel_D111;Vwz_D111;Bel_D121_1;Vwz_D121_1;Bel_D121_2;Vwz_D121_2;Bel_D20;Vwz_D20;Bel_D21;Vwz_D21;Bel_D50;Vwz_D50;Bel_D51;Vwz_D51;Bel_D81_1;Vwz_D81_1;Bel_D81_2;Vwz_D81_2;Bel_TBS31;Vwz_TBS31;Bel_TBS31a;Vwz_TBS31a;Bel_TBS32;Vwz_TBS32;Bel_TBS32a;Vwz_TBS32a;Bel_TBS35;Vwz_TBS35;Bel_TBS35a;Vwz_TBS35a;Bel_TBS38;Vwz_TBS38;Bel_TBS38a;Vwz_TBS38a;Bel_TBS41;Vwz_TBS41;Bel_TBS41a;Vwz_TBS41a;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V112;Vwz_V112;Bel_V122;Vwz_V122;Bel_V22;Vwz_V22;Bel_V52;Vwz_V52;Bel_V53;Vwz_V53;Bel_V54;Vwz_V54;Bel_V55;Vwz_V55
20.09.2021 21:00;6;4200;29;379800;19;448200;19;408000;6;28800;10;196200;2;0;35;219600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;3600000;0;0;0;3600000;0;0;41;154800;35;87600;13;49200;42;114600;45;45600;34;33600;6;4800
20.09.2021 22:00;2;0;21;201000;20;403800;21;321000;3;1200;17;306600;2;0;17;72000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;29;131400;31;85800;23;82800;23;50400;22;21000;24;20400;8;15600
20.09.2021 23:00;4;28800;6;110400;6;211200;5;210000;1;0;4;3600;6;1200;16;134400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;61200;12;129600;3;10800;16;52200;23;20400;8;6000;3;4200
21.09.2021 00:00;2;1200;5;39000;14;391200;14;322800;1;1200;2;36600;1;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;12;13800;14;36600;3;4800;2;1800;2;1800;6;4800;0;0
21.09.2021 01:00;1;600;2;49800;10;239400;9;231000;0;0;2;26400;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;12600;6;26400;2;21600;5;6000;3;4800;2;1800;0;0
21.09.2021 02:00;0;0;4;52200;2;43800;2;1200;0;0;0;0;0;0;3;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;7800;5;4800;0;0;3;6000;5;3600;2;1800;1;4200
21.09.2021 03:00;2;600;5;131400;9;196800;9;192600;0;0;1;1200;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;10;142800;12;96000;2;2400;7;9600;6;4800;7;7200;2;3600
21.09.2021 04:00;0;0;4;92400;9;192600;9;131400;0;0;4;109200;2;1200;10;115800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;4;14400;14;21000;6;10200;13;20400;11;11400;4;4200;0;0
21.09.2021 05:00;2;600;24;294600;11;133800;12;99600;2;0;6;83400;8;1800;72;289200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;32;121200;28;120000;11;37800;65;210000;73;88800;25;22800;9;8400
21.09.2021 06:00;3;600;68;733800;24;463200;27;362400;7;66600;19;327600;26;2400;186;451800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;2;1200;0;3600000;0;0;79;493800;43;99600;27;145800;157;454800;203;231000;65;61200;19;29400
21.09.2021 07:00;23;43800;150;1835400;90;1557600;99;1464600;26;83400;73;963600;80;92400;392;948000;0;0;0;0;1;600;0;0;3;1800;0;0;5;8400;1;4200;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;97;1675800;75;1047000;56;852600;219;1320600;315;757800;135;172800;55;73800
21.09.2021 08:00;25;37200;133;1543800;76;1337400;83;1224600;26;41400;62;985800;117;184800;406;844800;0;0;0;0;0;0;0;0;1;600;0;0;2;1200;5;3600;0;0;0;0;0;0;0;0;0;3598800;7;5400;0;3598800;0;0;90;1547400;58;694200;55;720600;208;1361400;298;846000;138;182400;66;82800
21.09.2021 09:00;30;46800;143;1441800;80;1093800;85;816600;13;33000;47;817800;66;51000;241;774000;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;1;1200;0;0;0;0;1;1200;0;0;0;3600000;0;0;0;3600000;0;0;93;1608000;63;792000;42;584400;166;919200;201;459000;135;184800;62;72000
21.09.2021 10:00;17;14400;114;1075200;79;1056000;79;1032000;14;7200;60;853800;37;36000;159;698400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;0;0;0;0;1;600;0;0;0;3600000;1;600;0;3600000;1;600;119;1240800;73;848400;63;579000;116;818400;146;286200;125;168000;40;37800
21.09.2021 11:00;35;32400;162;1204200;76;1233000;80;1196400;14;42600;49;886200;48;46200;153;557400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;109;1483800;62;948600;56;540000;120;705000;144;290400;156;192000;49;42000
21.09.2021 12:00;34;44400;179;1374600;86;1221000;89;1154400;22;39600;47;807000;35;42600;172;700800;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;1;600;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;1;600;141;1393200;74;901800;53;583200;125;727800;164;292200;177;210000;51;40800
21.09.2021 13:00;43;82200;222;1621200;94;1449600;95;1164000;25;24600;58;988200;44;126600;187;751200;0;0;0;0;3;2400;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;3;3600;0;3600000;0;0;0;3600000;4;3000;136;1682400;83;809400;67;794400;140;769200;177;328800;192;256800;53;61800
21.09.2021 14:00;29;45600;201;1408200;99;1223400;101;906000;13;30000;50;840000;38;64800;156;587400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2400;0;0;0;0;0;0;1;1200;0;3600000;7;6000;0;3600000;1;600;163;1390200;74;728400;43;638400;126;621000;151;252000;194;247800;42;48000
21.09.2021 15:00;60;94800;275;1713600;133;1722600;140;1428600;20;76800;39;1005000;54;42600;171;603000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;4;4800;1;3000;0;3600000;0;0;0;3600000;1;600;151;1923600;89;1129800;37;616200;134;621600;156;267600;248;328200;52;57600
21.09.2021 16:00;42;101400;283;1822800;140;1915800;157;1591800;30;169200;74;1644600;46;142800;159;567600;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;1;600;2;1800;0;3600000;3;3000;0;3600000;5;3000;145;1989000;107;1364400;59;1181400;123;611400;151;263400;266;378000;39;66000
21.09.2021 17:00;55;121800;278;1670400;133;1772400;139;1569000;44;165000;98;1614600;50;51600;158;659400;0;0;0;0;1;600;0;0;0;0;0;0;5;4800;0;0;0;0;0;0;0;0;2;1200;0;3600000;13;12600;0;3600000;1;600;153;1834200;80;1158000;62;1006800;127;661800;148;249000;303;445200;48;69600
21.09.2021 18:00;48;67200;178;1488000;93;1348200;102;1136400;19;123600;59;1363800;30;29400;103;339600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;3600000;4;2400;0;3600000;0;0;123;1357200;59;934200;54;874200;91;384000;99;169800;205;253800;31;31800
21.09.2021 19:00;24;43800;95;787200;71;1100400;77;1033200;12;111600;39;861600;18;4200;67;305400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;91;747600;72;547800;36;418200;59;274200;68;114000;108;144600;13;10800
21.09.2021 20:00;23;7800;55;574800;27;423000;31;356400;5;37200;24;546000;16;37800;52;201600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;0;0;62;249600;54;86400;27;132600;58;148200;67;70800;60;67200;13;13800
21.09.2021 21:00;11;38400;36;268800;32;613800;33;493800;5;14400;15;105600;3;600;34;166200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;60;138000;45;74400;17;69600;41;90600;39;41400;34;28200;15;15000
21.09.2021 22:00;1;0;29;357600;23;391200;26;345600;3;1800;19;232800;3;600;32;211200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;40;145800;28;83400;24;92400;37;159600;40;37800;36;34800;5;27600
21.09.2021 23:00;1;0;8;138000;10;226200;9;205800;1;1200;7;78600;6;1200;19;143400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;19;27000;17;67800;8;48600;25;42600;21;19200;11;7200;1;600
22.09.2021 00:00;1;1200;10;220200;18;467400;16;409800;0;0;1;51600;1;0;4;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;18;36600;26;57000;2;2400;4;6600;6;3600;10;6000;0;0
22.09.2021 01:00;0;0;4;40800;6;101400;6;100800;0;0;2;3600;0;0;4;43200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;11;54000;7;26400;2;10200;4;27600;3;6600;4;1800;0;0
22.09.2021 02:00;0;0;3;67200;3;34200;2;1200;0;0;0;0;0;0;2;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;4;7200;3;2400;0;0;2;4800;3;1800;2;1800;1;2400
22.09.2021 03:00;0;0;3;66600;2;67200;3;63000;0;0;1;4200;0;0;6;34800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;6;12000;5;8400;1;6000;9;11400;9;6600;3;3000;2;3600
22.09.2021 04:00;3;600;5;114000;4;171600;4;143400;0;0;4;84600;0;0;14;96600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;22800;11;21600;4;8400;12;29400;17;14400;4;4200;0;0
22.09.2021 05:00;2;0;26;375600;11;85200;12;84600;0;0;5;48600;10;1200;65;240000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;32;149400;21;33000;5;52800;68;223800;74;86400;26;22200;13;15600
22.09.2021 06:00;2;2400;48;627000;26;399600;29;337200;8;3000;19;236400;29;5400;176;338400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;61;243000;37;237600;24;162600;157;407400;190;225600;42;49200;13;22200
22.09.2021 07:00;24;13200;167;1643400;88;1336800;87;1102200;20;7800;81;1153200;99;154200;405;964800;0;0;0;0;1;600;0;0;5;3600;0;0;5;7200;1;600;0;0;0;0;8;7200;1;1200;0;3600000;2;1200;0;3600000;1;600;84;1777200;97;759000;60;883200;233;1435800;304;784800;151;223800;45;63600
22.09.2021 08:00;26;4800;160;1596000;82;1771800;83;1491000;24;10200;73;1190400;154;139800;401;979800;0;0;0;0;0;0;0;0;1;600;0;0;2;1800;2;1200;0;0;0;0;2;1200;0;0;0;3600000;4;2400;0;3600000;0;0;161;1461000;66;1037400;67;775200;209;1384800;297;801000;164;208200;42;43800
22.09.2021 09:00;26;78600;121;1373400;82;1512000;85;1402200;11;4200;47;645000;83;148800;250;762000;0;0;0;0;0;0;0;0;0;0;1;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;3600000;3;1800;0;3600000;0;0;102;1431600;93;937200;44;547800;174;993600;219;449400;123;159600;34;37800
22.09.2021 10:00;22;40200;114;1077600;73;1113600;74;1051200;10;26400;41;744000;43;76200;143;570000;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;2;1800;0;0;0;0;0;0;1;600;0;3600000;2;1800;0;3600000;0;0;112;1137600;77;625800;47;358200;116;598800;134;256200;111;154200;41;60000
22.09.2021 11:00;19;3000;157;1187400;105;1182600;91;945000;11;6600;38;612000;46;93600;159;619800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;3600000;0;0;0;3600000;0;0;132;1015800;81;813000;36;302400;117;732600;144;289800;133;143400;43;54600
22.09.2021 12:00;26;47400;176;1528200;89;963000;95;888000;25;148200;48;741600;38;62400;166;540600;0;0;0;0;1;1200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;2;1200;0;3600000;0;0;0;3600000;0;0;126;1264200;68;582600;53;622800;120;681600;153;299400;170;214200;35;39000
22.09.2021 13:00;41;105000;173;1470000;109;1237200;120;1031400;15;44400;49;586800;46;12000;192;738600;0;0;0;0;0;0;0;0;1;1800;0;0;2;1200;2;2400;0;0;0;0;2;1200;12;16800;0;3600000;1;600;0;3600000;0;0;122;1514400;79;898800;65;474000;133;853200;174;367800;169;205200;40;40200
22.09.2021 14:00;43;44400;220;1450800;101;1249800;103;956400;28;36000;49;900000;58;90600;164;633000;0;0;0;0;1;1200;0;0;1;600;0;0;2;1800;1;600;0;0;0;0;1;3600;0;0;0;3600000;0;0;0;3600000;1;600;141;1576800;67;829800;53;604200;124;676200;152;253200;215;259800;31;31800
22.09.2021 15:00;46;97800;248;1555200;132;1757400;175;1454400;19;33000;56;1074600;37;72600;139;654000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;3;4200;0;0;0;0;0;0;1;600;0;3600000;4;3000;0;3600000;4;3000;182;1828800;91;1227600;65;632400;108;591000;129;222000;235;300000;49;56400
22.09.2021 16:00;48;58800;292;1761600;156;1932000;177;1693200;22;175800;65;1620600;46;55200;148;583800;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;1;600;0;0;0;0;2;1800;4;3000;0;3600000;1;600;0;3600000;2;1200;185;1998000;122;1517400;63;869400;120;563400;145;221400;293;363000;42;65400
22.09.2021 17:00;51;45000;328;1759800;126;1785000;133;1539600;26;204600;87;1867200;46;111600;147;478800;0;0;0;0;1;1200;0;0;0;0;0;0;4;4200;4;3000;0;0;0;0;2;1800;0;0;0;3600000;2;1200;0;3600000;1;600;145;2102400;83;1312800;69;1356600;121;523200;140;228000;296;514200;37;93000
22.09.2021 18:00;48;79200;172;1290600;106;1672800;97;1450800;30;138000;61;1215000;42;98400;108;370800;0;0;0;0;2;1200;0;0;0;0;0;0;1;600;2;1200;0;0;0;0;3;2400;1;600;0;3597600;4;3600;0;3597600;2;1200;110;1633200;57;1188600;50;1017600;91;522000;99;204000;191;259200;21;34200
22.09.2021 19:00;36;11400;96;903600;48;1036800;55;790800;8;5400;34;927600;26;33600;70;259200;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;81;724800;47;368400;53;511800;68;212400;69;106200;108;123600;12;17400
22.09.2021 20:00;17;21600;68;607200;37;574200;35;465600;4;3000;21;446400;10;31800;42;196800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;1;600;0;3600000;0;0;79;294600;59;150000;24;63600;50;114600;57;48600;72;72000;16;18600
22.09.2021 21:00;9;3000;40;310200;27;496200;29;423600;1;1200;12;174600;6;600;48;176400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;0;0;3600000;1;600;58;272400;44;184200;15;24600;66;115800;65;56400;44;43200;6;9600
22.09.2021 22:00;4;3000;27;264600;25;503400;33;415800;2;600;14;247800;7;1200;23;112200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;40;98400;39;84000;17;70800;27;48000;31;29400;34;31800;9;5400
22.09.2021 23:00;2;1200;8;68400;13;275400;13;253800;1;0;3;43200;6;1200;13;53400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;15;28800;15;36000;3;23400;16;24600;15;15600;12;10200;5;7800
23.09.2021 00:00;0;0;7;136200;11;204000;12;186000;2;13200;2;6000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;11;20400;14;16800;2;1800;1;1200;1;600;7;6000;1;600
23.09.2021 01:00;0;0;5;59400;8;105600;7;106200;0;0;2;18000;0;0;7;34800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;8;31200;9;43200;2;22800;6;12000;11;7800;6;3000;3;4200
23.09.2021 02:00;0;0;4;57600;2;0;2;0;0;0;1;31200;0;0;2;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;9000;5;3600;1;2400;2;4800;3;600;3;1800;1;3000
23.09.2021 03:00;0;0;2;54000;5;170400;4;92400;0;0;1;600;1;0;3;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;3;4800;6;7800;1;1200;3;10200;5;1800;2;2400;0;0
23.09.2021 04:00;2;17400;4;66000;6;126600;4;125400;0;0;4;60000;0;0;11;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;17400;7;9600;6;10800;10;18600;16;10200;6;4800;2;1200
23.09.2021 05:00;1;0;25;268800;8;138000;10;112800;3;600;8;99600;8;2400;64;258600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;27;103800;26;69600;10;61800;71;184800;87;85800;26;23400;11;11400
23.09.2021 06:00;9;1800;57;694800;32;496200;31;450000;3;31200;23;263400;19;41400;187;525600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;60;457800;41;277200;27;147600;162;492000;216;238200;45;46200;24;40200
23.09.2021 07:00;25;6600;179;1857000;73;1457400;183;1408800;21;73800;66;991200;94;157200;421;967800;0;0;0;0;2;1200;0;0;1;1800;0;0;2;4200;0;0;0;0;0;0;0;0;1;1800;0;3600000;0;0;0;3600000;0;0;121;1806600;56;1054200;56;703200;198;1504200;295;947400;167;220200;49;60600
23.09.2021 08:00;23;4800;141;1698000;93;1625400;105;1417200;19;8400;84;1030200;113;184800;382;942000;0;0;0;0;0;0;0;0;2;1200;0;0;23;46200;6;4800;0;0;0;0;1;600;0;0;0;3600000;7;5400;0;3600000;0;0;115;1455000;71;826800;67;813600;188;1441200;270;908400;139;198600;61;93600
23.09.2021 09:00;42;82800;132;1294200;89;1535400;88;1333200;15;8400;51;873600;89;194400;277;769800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;3600000;2;1200;0;3600000;0;0;94;1641000;85;1168200;51;583200;176;1005600;229;530400;133;181800;49;71400
23.09.2021 10:00;9;2400;124;1074600;69;1035000;74;975000;14;38400;57;826800;33;69600;141;585600;0;0;0;0;1;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;1200;0;0;0;3600000;0;0;0;3600000;0;0;92;1200600;80;825600;52;593400;118;589800;130;249000;129;154800;68;60000
23.09.2021 11:00;20;8400;157;1215600;101;1372800;99;1093800;9;3600;51;790200;39;64800;165;583800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;1;1200;1;600;0;3600000;3;2400;0;3600000;1;600;121;1303800;96;868200;57;618000;111;725400;146;319800;151;193800;58;45600
23.09.2021 12:00;38;128400;156;1271400;97;1366800;97;1029000;17;61200;54;856200;55;50400;200;813000;0;0;0;0;0;0;0;0;2;1200;0;0;2;1200;4;6000;0;0;1;600;2;1200;5;9600;0;3600000;3;2400;0;3600000;4;4800;168;1183800;90;792000;71;480000;157;996600;194;355800;163;193800;39;57000
23.09.2021 13:00;45;45600;225;1641000;105;1386000;108;1249800;29;73200;75;1134000;58;130200;202;846000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;4;4800;1;600;0;0;0;0;0;0;0;3600000;3;1800;0;3600000;0;0;141;1948200;73;1138800;78;816000;148;910800;191;350400;240;279000;48;41400
23.09.2021 14:00;30;40800;247;1716600;115;1475400;119;1207200;15;21000;52;688200;37;13800;172;606000;0;0;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;1;600;139;1856400;86;1015800;70;523800;152;712800;161;298200;237;286200;45;41400
23.09.2021 15:00;55;34800;269;1821000;134;1590600;136;1485600;24;120000;47;963000;45;121200;148;606600;0;0;0;0;3;2400;0;0;3;3000;0;0;0;0;2;3000;0;0;0;0;0;0;8;9000;0;3600000;2;1200;0;3600000;2;1200;159;2333400;104;1417800;58;718200;113;614400;142;243000;263;365400;49;48600
23.09.2021 16:00;52;19800;266;1663800;134;1809000;143;1629000;27;221400;82;1701000;67;51600;151;516600;0;0;0;0;1;600;0;0;2;1200;0;0;1;600;0;0;0;0;0;0;4;3000;0;0;0;3600000;0;0;0;3600000;0;0;152;1907400;78;1227600;73;1392000;113;601200;144;256200;272;404400;46;43200
23.09.2021 17:00;55;48600;265;1694400;136;1787400;188;1427400;35;264000;74;1716600;54;138000;153;614400;0;0;0;0;1;1200;0;0;1;600;0;0;8;6600;3;3000;0;0;0;0;1;600;1;600;0;3600000;3;1800;0;3600000;0;0;140;1933800;81;1482600;76;1161600;131;573000;149;248400;273;398400;37;63000
23.09.2021 18:00;41;51000;144;1276200;92;1357200;92;1258800;18;99000;65;1378200;47;115800;126;636000;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;1;600;0;0;0;0;1;600;2;1200;0;3600000;0;0;0;3600000;2;1200;102;1165200;64;974400;52;858000;96;627000;120;206400;161;244200;22;22800
23.09.2021 19:00;25;16800;117;1106400;64;1292400;72;1068600;15;66000;27;668400;26;40800;72;295800;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;1;1200;0;0;0;3600000;0;0;0;3600000;1;600;110;890400;83;708000;30;174600;75;268800;79;99600;122;150000;16;29400
23.09.2021 20:00;20;4800;71;734400;31;508800;41;324000;7;81600;17;333600;12;4800;47;252000;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;4;3000;0;3600000;0;0;90;332400;60;114600;16;123600;61;118800;62;55200;68;74400;16;19800
23.09.2021 21:00;8;3600;33;382800;25;554400;28;397200;0;0;12;89400;7;2400;38;216000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;47;207000;38;97200;14;26400;41;90000;45;41400;39;37800;2;1200
23.09.2021 22:00;7;600;31;292200;23;426600;26;223800;2;1800;9;204600;10;2400;25;137400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;42;85800;40;54600;10;61200;30;67200;36;31800;29;25200;4;4200
23.09.2021 23:00;0;0;13;176400;11;300000;12;298200;2;0;1;23400;2;600;19;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;17;57600;23;53400;1;27000;18;34800;24;24000;15;7800;3;4200
24.09.2021 00:00;1;0;8;79800;11;255000;11;242400;0;0;0;0;1;0;6;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;11;17400;16;19800;0;0;10;13800;11;7200;8;7200;0;0
24.09.2021 01:00;0;0;2;52200;6;28800;8;28200;0;0;3;7200;0;0;4;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;5;20400;6;7800;4;7800;6;6000;4;4800;3;2400;0;0
24.09.2021 02:00;0;0;4;75000;0;0;0;0;0;0;0;0;0;0;3;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;7;32400;4;3000;0;0;3;5400;4;4200;4;3600;0;0
24.09.2021 03:00;0;0;6;88800;5;206400;5;186600;0;0;2;24000;2;0;4;39600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;9;83400;7;73800;3;3600;4;10200;7;5400;6;4800;1;1200
24.09.2021 04:00;0;0;7;87000;3;68400;4;75000;0;0;4;67200;0;0;11;69600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;12;24000;11;17400;7;44400;13;40200;13;19800;6;6000;0;0
24.09.2021 05:00;1;0;29;298800;16;272400;18;276600;1;0;7;41400;4;1800;58;270600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3597600;0;0;0;3597600;0;0;39;232800;27;151800;9;40800;69;206400;72;66600;29;25200;10;13800
24.09.2021 06:00;4;21600;56;630600;17;307200;21;265800;6;3600;11;172800;22;4800;153;456600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;0;62;373200;33;54600;17;58800;147;435600;174;188400;51;46200;19;33000
24.09.2021 07:00;20;36000;146;1665000;73;1231800;83;1234200;17;18600;70;1203000;85;194400;391;865800;0;0;0;0;2;1800;0;0;0;0;0;0;1;5400;0;0;0;0;0;0;11;10800;0;0;0;3600000;6;6000;0;3600000;0;0;83;1565400;59;942000;55;1015200;210;1171200;294;759600;132;195600;41;79200
24.09.2021 08:00;21;39000;140;1477800;79;1474800;77;1409400;16;9600;64;864000;95;186000;299;695400;0;0;0;0;0;0;0;0;2;1800;0;0;1;600;3;1800;0;0;0;0;0;0;0;0;0;3600000;4;3000;0;3600000;0;0;101;1801200;67;1225200;76;805200;170;1065000;236;578400;143;186600;44;55800
24.09.2021 09:00;22;82200;139;1473000;77;1261800;89;1116600;15;37800;37;980400;62;141600;201;742200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;3600000;6;5400;0;3600000;0;0;111;1367400;74;895800;88;760800;142;900600;184;359400;128;158400;50;66600
