01.06.2020 00:00;Bel_A51/1_M3_653;Vwz_A51/1_M3_653;Bel_A51_M2_652;Vwz_A51_M2_652;Bel_A55_M6_666;Vwz_A55_M6_666;Bel_H51/1_M2_652;Vwz_H51/1_M2_652;Bel_H51_M1_669;Vwz_H51_M1_669;Bel_H55_M5_665;Vwz_H55_M5_665;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V55_M4_664;Vwz_V55_M4_664;Bel_VR_101_einw;Vwz_VR_101_einw;Bel_VR_102_ausw;Vwz_VR_102_ausw
27.10.2021 12:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27.10.2021 13:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27.10.2021 14:00;4;4000;4;3990;7;7000;4;4000;4;4000;7;6990;0;0;24;31240;0;0;17;18110;7;7000;16;2011;46;5103
27.10.2021 15:00;4;3980;5;5000;4;3990;5;5000;5;5000;4;3990;0;0;47;52713;0;0;18;24700;4;4000;29;3050;65;6670
27.10.2021 16:00;4;3990;3;3000;4;4000;3;3000;3;3000;4;4000;0;0;39;51170;0;0;16;24570;4;3990;40;4480;66;6800
27.10.2021 17:00;4;4063;5;4990;4;3980;5;4990;5;5000;4;4045;0;0;39;45620;0;0;15;21050;4;4000;44;4510;70;7220
27.10.2021 18:00;5;5000;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;29;36947;0;0;10;11780;4;4000;41;4170;84;9413
27.10.2021 19:00;5;4980;5;5000;4;4000;5;5000;5;5000;4;4000;0;0;23;29440;0;0;2;2750;4;4000;21;2510;52;5730
27.10.2021 20:00;3;3000;3;2990;4;4000;3;2990;3;3000;4;4000;0;0;1;1000;0;0;1;1010;4;4000;10;1030;24;2480
27.10.2021 21:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;1990;0;0;2;2920;0;0;2;2030;2;2000;6;630;20;2470
27.10.2021 22:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;7;7320;0;0;2;2730;2;2000;9;1320;18;1870
27.10.2021 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;1990;3;300;15;1880
28.10.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;1;100;5;500
28.10.2021 01:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;0;0
28.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;0;0
28.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.10.2021 04:00;1;1000;1;1000;0;0;1;1000;1;990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.10.2021 05:00;3;3000;3;3000;3;2990;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;3;310;1;100
28.10.2021 06:00;4;3990;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;3;3020;0;0;0;0;4;3980;10;1030;3;300
28.10.2021 07:00;6;5990;7;7000;6;5990;7;7000;7;6980;6;5990;0;0;27;32970;0;0;10;14440;6;5980;63;6460;38;4253
28.10.2021 08:00;8;8000;7;7304;8;8000;7;7304;7;6990;7;7000;0;0;13;14660;0;0;8;9660;7;6990;63;6510;30;3120
28.10.2021 09:00;4;4000;4;4000;5;5000;4;4000;4;4000;4;3990;0;0;14;16280;0;0;7;9335;5;5000;44;4510;27;3515
28.10.2021 10:00;4;4000;4;4000;3;2990;4;4000;4;3990;4;4000;0;0;22;24950;0;0;5;7310;4;4000;36;3680;20;2060
28.10.2021 11:00;4;4000;4;3990;5;5000;4;3990;4;4000;4;3990;0;0;24;28270;0;0;8;9570;4;3990;26;2680;36;3690
28.10.2021 12:00;6;6000;6;5980;4;4000;6;5990;6;5990;5;4990;0;0;33;39630;0;0;6;6960;4;4000;30;3060;49;5440
28.10.2021 13:00;7;6980;8;8032;8;7990;8;8032;8;8000;8;7990;0;0;37;46108;0;0;12;13750;8;7980;48;5601;64;7670
28.10.2021 14:00;6;6000;5;4960;6;5990;5;4960;5;4990;6;5980;0;0;36;40200;0;0;9;12110;6;5990;29;3401;42;4330
28.10.2021 15:00;3;3000;3;3000;4;4000;3;3000;3;2990;4;3990;0;0;34;47910;0;0;11;17220;4;3990;43;4450;55;5690
28.10.2021 16:00;5;5000;5;5000;4;4000;5;5000;5;4990;4;4000;0;0;44;51367;0;0;6;7390;4;4000;38;3920;73;7460
28.10.2021 17:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;32;36710;0;0;7;8470;4;4000;47;4790;72;7780
28.10.2021 18:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;36;43820;0;0;7;15600;4;4000;35;3590;83;9801
28.10.2021 19:00;4;3990;4;3990;4;4000;4;3990;4;4000;4;4000;0;0;22;24070;0;0;5;7980;4;3990;23;2390;54;6282
28.10.2021 20:00;4;4000;4;3990;4;4000;4;4000;4;4000;4;4000;0;0;4;4140;0;0;0;0;4;4000;14;1440;41;4991
28.10.2021 21:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;7;8730;0;0;1;2270;2;2000;9;950;24;2470
28.10.2021 22:00;2;2000;2;1990;2;1990;2;1990;2;2000;2;2000;0;0;1;1080;0;0;1;1010;2;2000;2;200;9;940
28.10.2021 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;1;1110;0;0;0;0;2;1990;5;510;13;2081
29.10.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;1;1180;0;0;0;0;2;2000;1;110;4;410
29.10.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;1;100;2;200
29.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
29.10.2021 05:00;3;2990;3;2990;3;3000;3;3000;3;3000;3;3000;0;0;0;0;0;0;1;1020;3;3000;1;110;1;110
29.10.2021 06:00;4;3980;4;4000;4;3990;4;4000;4;3990;5;4990;0;0;3;3490;0;0;1;1010;4;4059;9;940;3;310
29.10.2021 07:00;6;6000;6;6000;6;6000;6;6000;6;5980;6;5990;0;0;29;34340;0;0;8;13780;6;6000;51;5240;44;4920
29.10.2021 08:00;8;7980;8;7970;7;6990;8;7980;7;7000;7;6950;0;0;14;17910;0;0;8;9270;7;7000;49;5060;36;3730
29.10.2021 09:00;4;4000;5;4990;5;4990;5;4990;5;5000;5;4990;0;0;17;22832;0;0;3;3740;4;3990;38;3840;35;3590
29.10.2021 10:00;5;4120;4;4000;4;4000;4;4000;4;3980;3;3000;0;0;16;18230;0;0;8;8080;4;4000;29;2950;27;2800
29.10.2021 11:00;3;3860;4;3980;4;4000;4;3980;4;3990;4;4000;0;0;34;43410;0;0;11;11420;4;3990;34;3500;40;4470
29.10.2021 12:00;6;6000;5;4990;5;4980;5;4990;5;5000;5;4990;0;0;12;13480;0;0;21;23559;5;5050;29;3000;45;4950
29.10.2021 13:00;8;7970;8;7990;7;7000;8;7990;8;7980;8;8000;0;0;29;34450;0;0;15;18420;8;7990;43;4781;78;8801
29.10.2021 14:00;5;5000;5;5000;7;6980;5;5000;5;4990;6;5990;0;0;19;22920;0;0;18;19430;6;5990;40;4090;58;6271
29.10.2021 15:00;4;3980;4;3990;4;4000;4;4000;4;4000;4;3990;0;0;23;24510;0;0;21;26280;4;4000;47;4870;67;6960
29.10.2021 16:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;3990;0;0;22;28887;0;0;14;14620;4;4000;34;3480;81;8330
29.10.2021 17:00;3;3000;3;2990;4;3990;3;2990;3;3000;4;4000;0;0;18;21310;0;0;13;14030;4;4000;39;4311;80;8550
29.10.2021 18:00;5;5000;5;4980;3;3000;5;4980;5;4990;3;3000;0;0;14;14580;0;0;18;19380;3;2990;47;5251;66;6780
29.10.2021 19:00;5;4990;5;5000;5;5000;5;5000;5;5000;5;4990;0;0;15;17350;0;0;9;9700;5;5000;26;3070;40;4480
29.10.2021 20:00;3;3000;3;2990;4;4000;3;2990;3;3000;4;4000;0;0;8;8770;0;0;4;4240;4;4000;18;2230;18;1810
29.10.2021 21:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;3;3420;0;0;3;3040;2;2000;10;1020;27;3150
29.10.2021 22:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;1990;14;1812;23;3172
29.10.2021 23:00;2;2000;2;1980;3;2990;2;1990;2;2000;2;2000;0;0;2;2370;0;0;1;1010;2;2000;8;1551;19;1970
30.10.2021 00:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0;2;2000;1;110;7;720
30.10.2021 01:00;0;0;0;0;1;990;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;3;300;7;720
30.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1401
30.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;3;320
30.10.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;1;100;0;0
30.10.2021 05:00;3;3000;3;3000;3;3026;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0;3;3000;1;110;4;410
30.10.2021 06:00;4;3980;4;4000;4;3990;4;4000;4;4000;4;3970;0;0;1;1760;0;0;0;0;4;4000;0;0;1;110
30.10.2021 07:00;4;4000;4;3980;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;0;0;4;4000;2;220;1;100
30.10.2021 08:00;5;4990;5;5000;4;4000;5;5000;5;4990;4;4000;0;0;2;2010;0;0;2;2550;4;4000;13;1340;9;950
30.10.2021 09:00;4;4000;4;4000;4;4000;4;4000;4;4000;3;3000;0;0;7;8720;0;0;11;12990;4;3990;33;3430;8;830
30.10.2021 10:00;4;3990;4;3990;4;4000;4;3990;4;4000;4;4000;0;0;14;15780;0;0;14;15100;4;3980;32;3630;19;1960
30.10.2021 11:00;4;3990;4;3990;4;4000;4;3990;4;4000;4;3990;0;0;15;17350;0;0;14;14510;4;4000;41;4220;40;4120
30.10.2021 12:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;13;14339;0;0;12;14810;4;3990;46;4710;45;5430
30.10.2021 13:00;4;3980;4;4000;4;4039;4;4000;4;4000;4;4000;0;0;11;13548;0;0;12;13840;4;4000;25;2590;51;6783
30.10.2021 14:00;4;4000;4;4000;4;4052;4;4000;4;3990;4;3990;0;0;16;17400;0;0;7;9490;4;4000;31;3220;37;4171
30.10.2021 15:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;3980;0;0;4;4030;0;0;7;12190;4;4000;15;1540;29;3364
30.10.2021 16:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;7;10390;0;0;12;12150;4;3990;17;2100;29;2970
30.10.2021 17:00;4;3990;4;4000;5;5000;4;4000;4;4000;5;4970;0;0;18;20730;0;0;9;9850;5;4990;28;2870;34;4161
30.10.2021 18:00;4;4000;4;4045;4;3990;4;4055;4;3990;4;4000;0;0;7;8170;0;0;14;15750;4;3990;17;1760;30;3470
30.10.2021 19:00;4;3980;4;4000;4;3990;4;4000;4;3990;4;3990;0;0;7;7390;0;0;1;1020;4;3990;15;1520;20;2070
30.10.2021 20:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;4;4030;0;0;1;1010;2;2000;7;720;15;1560
30.10.2021 21:00;2;1990;2;2000;2;1990;2;2000;2;2000;2;1990;0;0;3;3083;0;0;1;1010;2;2000;7;1111;11;1110
30.10.2021 22:00;2;2000;2;2000;2;1990;2;2000;2;2000;3;3000;0;0;1;1010;0;0;0;0;2;2000;3;310;11;1130
30.10.2021 23:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;3;3880;2;1990;2;210;12;1210
31.10.2021 00:00;2;2000;2;2000;2;2037;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;2;2000;6;620;1;100
31.10.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;8;1192
31.10.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;210;7;720
31.10.2021 02:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
31.10.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100;2;210
31.10.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;420
31.10.2021 05:00;1;1000;1;1000;1;1000;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;0;0
31.10.2021 06:00;3;3000;3;2990;2;2000;3;2990;3;2990;2;2000;0;0;0;0;0;0;0;0;2;2000;2;210;1;110
31.10.2021 07:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;1;1630;2;2000;1;100;3;300
31.10.2021 08:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;3;3030;0;0;2;2740;2;1990;1;100;4;400
31.10.2021 09:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;4;4920;0;0;4;4050;2;1990;8;850;13;1310
31.10.2021 10:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;15;17880;0;0;7;8310;2;2000;13;1340;9;930
31.10.2021 11:00;2;2000;2;2000;2;2000;2;2000;2;2000;3;3000;0;0;9;10350;0;0;9;13130;2;2000;10;1050;24;2783
31.10.2021 12:00;3;2990;3;3000;3;2990;3;3000;3;2990;4;4054;0;0;14;16059;0;0;9;14200;3;2990;15;1530;21;2160
31.10.2021 13:00;4;4000;4;3990;4;4000;4;4000;4;4000;4;4000;0;0;14;17150;0;0;12;15220;4;4000;24;2833;33;3831
31.10.2021 14:00;4;4035;4;3990;4;4000;4;4000;4;4000;4;4000;0;0;12;14780;0;0;11;12820;4;4000;22;2270;16;1640
31.10.2021 15:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;15;17420;0;0;18;19450;4;4000;10;1030;35;3990
31.10.2021 16:00;4;3990;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;13;13990;0;0;16;20170;4;4000;15;1530;28;2890
31.10.2021 17:00;4;4000;4;3980;4;4000;4;3980;4;3990;4;3990;0;0;15;18609;0;0;13;14890;4;4000;12;1250;20;2030
31.10.2021 18:00;4;3990;4;3990;4;3990;4;3990;4;3990;4;4000;0;0;14;22240;0;0;9;9630;4;4000;12;1260;20;2411
31.10.2021 19:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;4;4270;0;0;5;5550;2;2000;9;940;16;2050
31.10.2021 20:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;1;1150;0;0;3;3030;2;2000;12;1580;13;1340
31.10.2021 21:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;4;4030;0;0;0;0;2;2000;5;510;10;1030
31.10.2021 22:00;2;2000;2;2000;2;1990;2;2000;2;2061;2;2000;0;0;1;1000;0;0;0;0;2;2000;2;571;7;710
01.11.2021 00:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0;2;1990;0;0;4;420
01.11.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;990;0;0;1;110
01.11.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
01.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1450;0;0;0;0;0;0
01.11.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110
01.11.2021 05:00;3;2980;3;3000;3;3000;3;3000;3;3000;4;4000;0;0;0;0;0;0;0;0;3;3000;1;110;0;0
01.11.2021 06:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;3980;0;0;3;3010;0;0;2;2060;4;4000;10;1010;2;210
01.11.2021 07:00;7;6990;7;6990;6;5980;7;6990;7;7000;6;5980;0;0;21;22125;0;0;9;14170;6;6000;64;6910;52;5330
01.11.2021 08:00;7;7000;7;6990;7;6980;7;6990;7;6990;7;7000;0;0;16;18580;0;0;10;13290;7;7000;62;6380;35;3620
01.11.2021 09:00;5;4470;5;5000;5;4990;5;5000;5;5000;5;4970;0;0;12;12260;0;0;14;15070;5;5000;34;3890;25;2620
01.11.2021 10:00;3;3530;3;2980;4;3970;3;2980;4;4000;4;4000;0;0;11;11240;0;0;13;14730;4;3990;42;4330;24;2840
01.11.2021 11:00;4;3990;4;3990;4;4000;4;4000;3;3000;4;3980;0;0;15;18700;0;0;22;36390;4;3990;28;2890;26;3061
01.11.2021 12:00;6;6000;6;5990;5;5000;6;5990;6;5970;5;4980;0;0;11;12810;0;0;4;4050;5;5000;31;3230;38;4284
01.11.2021 13:00;8;8000;8;7990;8;8056;8;7990;8;7990;8;7980;0;0;19;22140;0;0;19;21220;8;7980;42;4651;63;6470
01.11.2021 14:00;4;4000;4;4000;6;5980;4;4000;4;4000;6;5990;0;0;18;22220;0;0;8;13840;6;5970;55;5650;74;9054
01.11.2021 15:00;5;5000;5;4990;4;4000;5;4990;5;4980;4;4000;0;0;8;9220;0;0;21;24774;4;3990;24;2800;48;4950
01.11.2021 16:00;3;3000;3;2990;2;2000;3;3000;3;2990;3;2990;0;0;20;24030;0;0;12;12340;3;2990;44;4530;58;5950
01.11.2021 17:00;4;4000;4;4000;6;5980;4;4000;4;4000;5;5000;0;0;13;13920;0;0;15;15830;5;5000;31;3180;68;7020
01.11.2021 18:00;5;5000;5;4990;4;4000;5;4990;5;5000;3;3000;0;0;16;18430;0;0;10;12360;3;3000;22;2240;76;7780
01.11.2021 19:00;3;3000;3;3000;6;5980;3;3000;4;4000;5;4990;0;0;6;6020;0;0;3;3040;5;4990;14;1460;47;4850
01.11.2021 20:00;5;4990;5;5000;4;3990;5;5000;4;4000;4;3990;0;0;5;5310;0;0;3;3110;4;4000;12;1220;23;2380
01.11.2021 21:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;2;2010;0;0;2;2020;2;2000;4;410;15;1550
01.11.2021 22:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;1;1220;2;2000;6;991;12;1230
01.11.2021 23:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;2;2950;2;2000;2;210;9;930
02.11.2021 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;1;1090;2;1990;1;110;4;410
02.11.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;990;0;0;3;310
02.11.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.11.2021 04:00;1;1000;1;1036;0;0;1;1036;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
02.11.2021 05:00;3;3000;3;2990;3;3000;3;2990;3;2990;3;2990;0;0;0;0;0;0;0;0;3;3000;2;200;0;0
02.11.2021 06:00;4;4000;4;3980;4;3980;4;4000;4;4000;4;4000;0;0;3;3020;0;0;3;3220;4;3990;10;1030;5;520
02.11.2021 07:00;5;4970;5;5047;4;4000;5;5047;5;5000;4;4000;0;0;17;19480;0;0;12;19320;4;3990;73;7500;42;4661
02.11.2021 08:00;5;5000;6;5990;6;5990;6;5990;6;6000;8;7980;0;0;10;10680;0;0;8;9220;6;5990;49;5411;48;5251
02.11.2021 09:00;4;4000;3;3000;4;4000;3;3000;3;2990;4;4000;0;0;14;14827;0;0;13;14100;4;4000;37;3800;39;4470
02.11.2021 10:00;5;4990;5;4990;4;3990;5;4990;5;4990;4;4000;0;0;13;15040;0;0;13;15120;4;4000;47;4840;34;3520
02.11.2021 11:00;4;4000;5;4990;5;5000;5;4990;5;4990;5;5000;0;0;11;11090;0;0;11;11960;5;4990;30;3100;44;4500
02.11.2021 12:00;6;6000;5;4980;5;5000;5;4980;5;5000;5;4980;0;0;5;5420;0;0;5;5050;5;5000;19;1990;49;5451
02.11.2021 13:00;7;7000;8;7980;8;7990;8;7990;8;7990;8;7990;0;0;11;12240;0;0;12;13810;8;8000;38;3890;55;6060
02.11.2021 14:00;6;5980;5;4990;6;5990;5;4990;5;4990;6;6000;0;0;13;14290;0;0;10;10840;6;6000;45;5351;43;4400
02.11.2021 15:00;3;3000;3;3000;4;3990;3;3000;3;2990;4;3990;0;0;12;14300;0;0;14;19460;4;4000;33;3370;40;4070
02.11.2021 16:00;5;5000;5;4990;3;2980;5;4990;5;4990;4;3980;0;0;24;26430;0;0;11;11140;3;3000;27;3150;61;7021
02.11.2021 17:00;3;3000;3;3000;4;3990;3;3000;3;3045;4;3990;0;0;17;19790;0;0;15;15800;4;3990;28;2860;61;6290
02.11.2021 18:00;5;4980;5;5000;5;5000;5;5000;5;4980;5;5000;0;0;13;13730;0;0;9;9840;5;5000;32;3270;73;7480
02.11.2021 19:00;4;4000;5;5000;3;2990;5;5000;5;5049;4;3990;0;0;7;7470;0;0;7;8560;4;3990;18;1820;49;5070
02.11.2021 20:00;4;3990;3;3049;5;4990;3;3049;3;3000;4;3990;0;0;5;5190;0;0;7;7820;4;4000;6;610;27;3120
02.11.2021 21:00;2;2000;2;1990;2;1990;2;2000;2;1990;2;2000;0;0;4;4030;0;0;2;2040;2;2000;8;810;16;2030
02.11.2021 22:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;2;2040;0;0;2;2210;2;2000;7;740;26;2992
02.11.2021 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;1;1010;0;0;0;0;2;1990;4;400;7;1091
03.11.2021 00:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0;2;2000;0;0;3;310
03.11.2021 01:00;0;0;0;0;1;1000;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;1;1000;0;0;1;100
03.11.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;100
03.11.2021 04:00;1;1000;1;1000;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;200
