01.06.2020 00:00;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_TFW;Vwz_TFW
06.03.2022 05:00;0;0;0;0;0;0;0;0
06.03.2022 06:00;0;0;0;0;0;0;0;0
06.03.2022 07:00;0;0;0;0;0;0;0;0
06.03.2022 08:00;0;0;0;0;0;0;1;6000
06.03.2022 09:00;2;600;0;0;0;0;0;0
06.03.2022 10:00;0;0;7;2400;0;0;0;0
06.03.2022 11:00;15;9000;0;0;1;0;0;0
06.03.2022 12:00;0;0;1;1200;0;0;0;0
06.03.2022 13:00;0;0;0;0;0;0;0;0
06.03.2022 14:00;0;0;4;1200;1;0;0;0
06.03.2022 15:00;0;0;2;600;0;0;5;9600
06.03.2022 16:00;1;0;0;0;0;0;2;600
06.03.2022 17:00;0;0;4;1200;0;0;0;0
06.03.2022 18:00;0;0;0;0;0;0;0;0
06.03.2022 19:00;0;0;0;0;1;0;1;600
06.03.2022 20:00;0;0;0;0;0;0;0;0
06.03.2022 21:00;0;0;0;0;0;0;0;0
06.03.2022 22:00;0;0;0;0;0;0;0;0
06.03.2022 23:00;0;0;0;0;0;0;0;0
07.03.2022 00:00;0;0;0;0;0;0;0;0
07.03.2022 01:00;0;0;0;0;0;0;0;0
07.03.2022 02:00;0;0;0;0;0;0;0;0
07.03.2022 03:00;0;0;0;0;0;0;0;0
07.03.2022 04:00;0;0;0;0;0;0;0;0
07.03.2022 05:00;0;0;0;0;0;0;0;0
07.03.2022 06:00;0;0;0;0;0;0;0;0
07.03.2022 07:00;0;0;0;0;30;6000;8;5400
07.03.2022 08:00;0;0;2;600;1;0;3;600
07.03.2022 09:00;0;0;1;600;6;2400;0;0
07.03.2022 10:00;1;600;2;600;0;0;1;0
07.03.2022 11:00;8;2400;3;13200;14;2400;3;3600
07.03.2022 12:00;0;0;11;7800;0;0;3;0
07.03.2022 13:00;3;600;0;0;1;1800;1;1800
07.03.2022 14:00;20;5400;5;1200;1;0;0;0
07.03.2022 15:00;35;6000;7;4200;41;4800;6;3000
07.03.2022 16:00;7;2400;12;9000;12;3600;9;4800
07.03.2022 17:00;11;1800;7;3000;13;3600;9;2400
07.03.2022 18:00;1;0;11;4200;0;0;5;600
07.03.2022 19:00;5;1200;1;4800;0;0;0;0
07.03.2022 20:00;0;0;0;0;0;0;0;0
07.03.2022 21:00;0;0;0;0;0;0;0;0
07.03.2022 22:00;0;0;0;0;0;0;0;0
07.03.2022 23:00;0;0;0;0;0;0;0;0
08.03.2022 00:00;0;0;0;0;0;0;0;0
08.03.2022 01:00;0;0;0;0;0;0;0;0
08.03.2022 02:00;0;0;0;0;0;0;0;0
08.03.2022 03:00;0;0;0;0;0;0;0;0
08.03.2022 04:00;0;0;0;0;0;0;0;0
08.03.2022 05:00;0;0;0;0;0;0;0;0
08.03.2022 06:00;0;0;0;0;0;0;0;0
08.03.2022 07:00;0;0;0;0;22;5400;2;1800
08.03.2022 08:00;0;0;0;0;0;0;0;0
08.03.2022 09:00;0;0;0;0;1;0;1;1200
08.03.2022 10:00;3;0;3;1800;1;0;0;0
08.03.2022 11:00;8;600;1;0;13;3600;2;7200
08.03.2022 12:00;4;1200;1;1200;0;0;0;0
08.03.2022 13:00;1;0;6;11400;1;1800;1;0
08.03.2022 14:00;97;20400;5;5400;4;4800;5;3600
08.03.2022 15:00;6;600;4;7200;9;1800;6;1200
08.03.2022 16:00;19;17400;14;17400;22;4800;7;1800
08.03.2022 17:00;16;3000;11;5400;4;1200;2;1800
08.03.2022 18:00;6;1200;10;7800;11;3600;6;4200
08.03.2022 19:00;17;3000;2;4200;1;0;1;1800
08.03.2022 20:00;0;0;0;0;0;0;0;0
08.03.2022 21:00;1;600;0;0;0;0;0;0
08.03.2022 22:00;0;0;0;0;0;0;0;0
08.03.2022 23:00;0;0;0;0;0;0;0;0
09.03.2022 00:00;0;0;0;0;0;0;0;0
09.03.2022 01:00;0;0;0;0;0;0;0;0
09.03.2022 02:00;0;0;0;0;0;0;0;0
09.03.2022 03:00;0;0;0;0;0;0;0;0
09.03.2022 04:00;0;0;0;0;0;0;0;0
09.03.2022 05:00;0;0;0;0;0;0;0;0
09.03.2022 06:00;0;0;0;0;0;0;0;0
09.03.2022 07:00;2;1200;5;1800;20;3600;2;4800
09.03.2022 08:00;0;0;0;0;0;0;1;1800
09.03.2022 09:00;3;1200;1;2400;0;0;0;0
09.03.2022 10:00;0;0;3;1800;5;0;0;0
09.03.2022 11:00;8;9000;0;0;7;1200;6;1800
09.03.2022 12:00;6;600;15;3000;1;0;3;600
09.03.2022 13:00;6;1800;6;7200;5;600;1;600
09.03.2022 14:00;40;8400;9;6600;58;6000;2;1800
09.03.2022 15:00;25;6000;4;8400;4;600;7;3600
09.03.2022 16:00;18;3600;10;8400;16;3600;4;1200
09.03.2022 17:00;21;3000;8;15000;21;4200;5;2400
09.03.2022 18:00;7;2400;7;4200;6;1200;3;2400
09.03.2022 19:00;1;0;2;1800;1;0;2;1800
09.03.2022 20:00;0;0;0;0;0;0;0;0
09.03.2022 21:00;0;0;0;0;0;0;0;0
09.03.2022 22:00;0;0;0;0;0;0;0;0
09.03.2022 23:00;0;0;0;0;0;0;0;0
10.03.2022 00:00;0;0;0;0;0;0;0;0
10.03.2022 01:00;0;0;0;0;0;0;0;0
10.03.2022 02:00;0;0;0;0;0;0;0;0
10.03.2022 03:00;0;0;0;0;0;0;0;0
10.03.2022 04:00;0;0;0;0;0;0;0;0
10.03.2022 05:00;0;0;0;0;0;0;0;0
10.03.2022 06:00;0;0;0;0;0;0;0;0
10.03.2022 07:00;1;600;2;3000;19;7800;6;7800
10.03.2022 08:00;1;0;0;0;4;0;0;0
10.03.2022 09:00;3;1200;0;0;0;0;0;0
10.03.2022 10:00;2;0;0;0;1;0;0;0
10.03.2022 11:00;3;600;3;4200;4;600;2;1200
10.03.2022 12:00;19;4800;5;1200;6;600;1;0
10.03.2022 13:00;1;0;6;4800;0;0;3;600
10.03.2022 14:00;13;1800;15;9000;0;0;5;0
10.03.2022 15:00;5;600;14;12600;14;3000;24;12600
10.03.2022 16:00;1;0;10;5400;7;600;7;7800
10.03.2022 17:00;30;5400;9;10800;10;1800;8;1800
10.03.2022 18:00;23;5400;6;6000;21;4800;1;600
10.03.2022 19:00;0;0;9;7800;0;0;4;600
10.03.2022 20:00;0;0;0;0;1;0;0;0
10.03.2022 21:00;0;0;0;0;0;0;0;0
10.03.2022 22:00;0;0;0;0;0;0;0;0
10.03.2022 23:00;0;0;0;0;0;0;0;0
11.03.2022 00:00;0;0;0;0;0;0;0;0
11.03.2022 01:00;0;0;0;0;0;0;0;0
11.03.2022 02:00;0;0;0;0;0;0;0;0
11.03.2022 03:00;0;0;0;0;0;0;0;0
11.03.2022 04:00;0;0;0;0;0;0;0;0
11.03.2022 05:00;0;0;0;0;0;0;0;0
11.03.2022 06:00;0;0;0;0;0;0;0;0
11.03.2022 07:00;3;1200;4;6600;16;2400;2;4800
11.03.2022 08:00;0;0;0;0;0;0;0;0
11.03.2022 09:00;0;0;0;0;4;0;1;1200
11.03.2022 10:00;3;0;0;0;5;1200;4;3000
11.03.2022 11:00;4;0;2;1800;4;0;0;0
11.03.2022 12:00;30;18600;9;13800;3;1200;7;3000
11.03.2022 13:00;11;1200;6;3600;0;0;1;0
11.03.2022 14:00;34;4800;8;3000;1;600;1;600
11.03.2022 15:00;3;1800;6;3000;2;0;4;1200
11.03.2022 16:00;12;3600;12;7200;12;2400;12;9000
11.03.2022 17:00;3;0;12;6600;5;600;13;1200
11.03.2022 18:00;2;0;5;1800;5;600;3;2400
11.03.2022 19:00;8;1800;3;1800;3;0;2;2400
11.03.2022 20:00;0;0;0;0;1;0;0;0
11.03.2022 21:00;0;0;0;0;0;0;0;0
11.03.2022 22:00;0;0;0;0;0;0;0;0
11.03.2022 23:00;0;0;0;0;0;0;0;0
12.03.2022 00:00;0;0;0;0;0;0;0;0
12.03.2022 01:00;0;0;0;0;0;0;0;0
12.03.2022 02:00;0;0;0;0;0;0;0;0
12.03.2022 03:00;0;0;0;0;0;0;0;0
12.03.2022 04:00;0;0;0;0;0;0;0;0
12.03.2022 05:00;0;0;0;0;0;0;0;0
12.03.2022 06:00;0;0;0;0;0;0;0;0
12.03.2022 07:00;0;0;0;0;0;0;0;0
12.03.2022 08:00;0;0;0;0;0;0;2;600
12.03.2022 09:00;0;0;1;1800;2;0;1;600
12.03.2022 10:00;4;1200;8;3600;9;3000;15;15000
12.03.2022 11:00;3;600;3;4800;2;0;2;600
12.03.2022 12:00;3;0;5;3000;15;7200;5;1800
12.03.2022 13:00;3;600;8;4200;5;1800;10;6000
12.03.2022 14:00;2;600;2;600;1;0;1;2400
12.03.2022 15:00;5;600;4;1800;1;0;4;2400
12.03.2022 16:00;3;600;5;5400;1;0;3;3000
12.03.2022 17:00;0;0;0;0;5;600;0;0
12.03.2022 18:00;55;10800;5;10200;21;4800;15;8400
12.03.2022 19:00;1;600;0;0;0;0;0;0
12.03.2022 20:00;0;0;2;1200;0;0;0;0
12.03.2022 21:00;0;0;0;0;0;0;0;0
12.03.2022 22:00;0;0;0;0;0;0;0;0
12.03.2022 23:00;0;0;0;0;0;0;0;0
13.03.2022 00:00;0;0;0;0;0;0;0;0
13.03.2022 01:00;0;0;0;0;0;0;0;0
13.03.2022 02:00;0;0;0;0;0;0;0;0
13.03.2022 03:00;0;0;0;0;0;0;0;0
13.03.2022 04:00;0;0;0;0;0;0;0;0
13.03.2022 05:00;0;0;0;0;0;0;0;0
13.03.2022 06:00;0;0;0;0;0;0;0;0
13.03.2022 07:00;0;0;0;0;0;0;0;0
13.03.2022 08:00;0;0;0;0;0;0;8;4200
13.03.2022 09:00;0;0;0;0;0;0;0;0
13.03.2022 10:00;0;0;0;0;0;0;0;0
13.03.2022 11:00;0;0;1;600;2;0;0;0
13.03.2022 12:00;0;0;0;0;0;0;0;0
13.03.2022 13:00;1;0;0;0;0;0;0;0
13.03.2022 14:00;0;0;0;0;0;0;0;0
13.03.2022 15:00;7;1800;6;13200;0;0;5;1200
13.03.2022 16:00;13;4200;3;3600;4;600;5;2400
13.03.2022 17:00;5;1200;1;0;0;0;2;600
13.03.2022 18:00;0;0;1;1200;0;0;0;0
13.03.2022 19:00;0;0;1;6600;0;0;0;0
13.03.2022 20:00;0;0;0;0;0;0;0;0
13.03.2022 21:00;0;0;0;0;0;0;2;1200
13.03.2022 22:00;0;0;0;0;0;0;0;0
13.03.2022 23:00;0;0;0;0;0;0;0;0
14.03.2022 00:00;0;0;0;0;0;0;0;0
14.03.2022 01:00;0;0;0;0;0;0;0;0
14.03.2022 02:00;0;0;0;0;0;0;0;0
14.03.2022 03:00;0;0;0;0;0;0;0;0
14.03.2022 04:00;0;0;0;0;0;0;0;0
14.03.2022 05:00;0;0;0;0;0;0;0;0
14.03.2022 06:00;0;0;0;0;0;0;0;0
14.03.2022 07:00;49;10800;0;0;73;15600;0;0
14.03.2022 08:00;2;0;0;0;1;0;0;0
14.03.2022 09:00;0;0;2;0;0;0;5;1200
14.03.2022 10:00;1;0;0;0;1;600;0;0
14.03.2022 11:00;2;0;1;600;32;6000;1;6600
14.03.2022 12:00;0;0;2;7800;0;0;0;0
14.03.2022 13:00;1;0;1;0;0;0;2;1200
14.03.2022 14:00;48;11400;5;7800;5;600;1;0
14.03.2022 15:00;6;1200;3;5400;3;0;7;4200
14.03.2022 16:00;26;10200;8;16800;10;1200;9;4800
14.03.2022 17:00;12;2400;2;0;14;1800;7;14400
14.03.2022 18:00;30;4800;1;6600;12;9600;6;12600
14.03.2022 19:00;0;0;1;0;0;0;0;0
14.03.2022 20:00;0;0;0;0;0;0;0;0
14.03.2022 21:00;0;0;0;0;0;0;0;0
14.03.2022 22:00;0;0;0;0;0;0;0;0
14.03.2022 23:00;0;0;0;0;0;0;0;0
15.03.2022 00:00;0;0;0;0;0;0;0;0
15.03.2022 01:00;0;0;0;0;0;0;0;0
15.03.2022 02:00;0;0;0;0;0;0;0;0
15.03.2022 03:00;0;0;0;0;0;0;0;0
15.03.2022 04:00;0;0;0;0;0;0;0;0
15.03.2022 05:00;0;0;0;0;0;0;0;0
15.03.2022 06:00;0;0;0;0;0;0;0;0
15.03.2022 07:00;0;0;0;0;19;4200;3;1800
15.03.2022 08:00;0;0;0;0;4;600;0;0
15.03.2022 09:00;1;0;1;1800;1;0;3;3600
15.03.2022 10:00;3;600;1;0;0;0;2;1800
15.03.2022 11:00;13;3000;6;1800;17;3600;12;2400
15.03.2022 12:00;18;3600;2;600;0;0;0;0
15.03.2022 13:00;0;0;2;3000;1;0;0;0
15.03.2022 14:00;30;6000;1;0;1;1200;5;3000
15.03.2022 15:00;2;1200;0;0;14;3600;4;2400
15.03.2022 16:00;13;1800;7;3600;8;1200;1;600
15.03.2022 17:00;4;600;6;2400;10;2400;1;1200
15.03.2022 18:00;3;0;3;1800;14;2400;3;1200
15.03.2022 19:00;41;10200;5;4200;0;0;0;0
15.03.2022 20:00;0;0;0;0;0;0;0;0
15.03.2022 21:00;0;0;0;0;0;0;0;0
15.03.2022 22:00;0;0;0;0;0;0;0;0
15.03.2022 23:00;0;0;0;0;0;0;0;0
16.03.2022 00:00;0;0;0;0;0;0;0;0
16.03.2022 01:00;0;0;0;0;0;0;0;0
16.03.2022 02:00;0;0;0;0;0;0;0;0
16.03.2022 03:00;0;0;0;0;0;0;0;0
16.03.2022 04:00;0;0;0;0;0;0;0;0
16.03.2022 05:00;0;0;0;0;0;0;0;0
16.03.2022 06:00;0;0;0;0;0;0;0;0
16.03.2022 07:00;4;1200;0;0;60;20400;9;6000
16.03.2022 08:00;0;0;0;0;0;0;0;0
16.03.2022 09:00;1;0;4;2400;0;0;10;12600
16.03.2022 10:00;3;600;0;0;1;600;0;0
16.03.2022 11:00;6;600;1;1200;7;0;4;10200
16.03.2022 12:00;15;2400;8;6600;6;1200;3;1800
16.03.2022 13:00;7;1800;9;10200;4;0;0;0
16.03.2022 14:00;3;600;3;2400;17;6000;2;3600
16.03.2022 15:00;8;1200;5;10800;14;3000;5;1800
16.03.2022 16:00;7;1800;7;10200;7;1800;13;11400
16.03.2022 17:00;6;600;6;2400;11;1200;2;0
16.03.2022 18:00;4;1200;2;2400;7;3000;2;600
16.03.2022 19:00;1;0;1;600;0;0;1;600
16.03.2022 20:00;0;0;0;0;0;0;0;0
16.03.2022 21:00;0;0;0;0;1;0;0;0
16.03.2022 22:00;0;0;0;0;0;0;0;0
16.03.2022 23:00;0;0;0;0;0;0;0;0
17.03.2022 00:00;0;0;0;0;0;0;0;0
17.03.2022 01:00;0;0;0;0;0;0;0;0
17.03.2022 02:00;0;0;0;0;0;0;0;0
17.03.2022 03:00;0;0;0;0;0;0;0;0
17.03.2022 04:00;0;0;0;0;0;0;0;0
17.03.2022 05:00;0;0;0;0;0;0;0;0
17.03.2022 06:00;0;0;0;0;0;0;1;600
17.03.2022 07:00;2;1200;2;1200;54;13200;6;6600
17.03.2022 08:00;0;0;3;600;0;0;2;600
17.03.2022 09:00;0;0;0;0;3;600;1;0
17.03.2022 10:00;9;3000;2;1200;5;1800;0;0
17.03.2022 11:00;6;600;7;4200;2;600;0;0
17.03.2022 12:00;9;1800;8;16800;0;0;5;1200
17.03.2022 13:00;0;0;5;3000;0;0;2;1200
17.03.2022 14:00;27;4800;3;1200;3;0;0;0
17.03.2022 15:00;0;0;3;600;6;1200;4;10200
17.03.2022 16:00;1;0;4;7800;10;2400;1;1200
17.03.2022 17:00;8;1200;4;3000;26;7800;5;1800
17.03.2022 18:00;0;0;3;1200;4;600;0;0
17.03.2022 19:00;15;2400;3;2400;0;0;0;0
17.03.2022 20:00;0;0;0;0;0;0;0;0
17.03.2022 21:00;0;0;0;0;0;0;0;0
17.03.2022 22:00;0;0;0;0;0;0;0;0
17.03.2022 23:00;0;0;0;0;0;0;0;0
18.03.2022 00:00;0;0;0;0;1;0;0;0
18.03.2022 01:00;0;0;0;0;0;0;0;0
18.03.2022 02:00;0;0;0;0;0;0;0;0
18.03.2022 03:00;0;0;0;0;0;0;0;0
18.03.2022 04:00;0;0;0;0;0;0;0;0
18.03.2022 05:00;0;0;0;0;0;0;0;0
18.03.2022 06:00;0;0;0;0;0;0;0;0
18.03.2022 07:00;1;600;1;0;45;8400;4;7800
18.03.2022 08:00;0;0;0;0;0;0;0;0
18.03.2022 09:00;1;0;3;600;0;0;3;1200
18.03.2022 10:00;1;0;2;1200;1;0;1;600
18.03.2022 11:00;6;1800;2;600;13;3000;1;0
18.03.2022 12:00;5;7800;6;10200;2;1200;2;1800
18.03.2022 13:00;33;4200;4;3000;15;3600;7;9000
18.03.2022 14:00;22;9600;17;18000;2;0;2;0
18.03.2022 15:00;2;600;1;0;10;1200;7;3000
18.03.2022 16:00;40;9600;8;12600;11;3600;4;600
18.03.2022 17:00;32;9600;12;12000;5;600;10;6600
18.03.2022 18:00;7;1200;11;9600;10;2400;6;9000
18.03.2022 19:00;1;0;1;0;9;600;2;1800
18.03.2022 20:00;1;0;0;0;1;0;0;0
18.03.2022 21:00;0;0;0;0;0;0;0;0
18.03.2022 22:00;0;0;0;0;0;0;0;0
18.03.2022 23:00;0;0;0;0;0;0;0;0
19.03.2022 00:00;0;0;0;0;0;0;0;0
19.03.2022 01:00;0;0;0;0;0;0;0;0
19.03.2022 02:00;0;0;0;0;0;0;0;0
19.03.2022 03:00;0;0;0;0;0;0;0;0
19.03.2022 04:00;0;0;0;0;0;0;0;0
19.03.2022 05:00;0;0;0;0;0;0;0;0
19.03.2022 06:00;0;0;0;0;0;0;0;0
19.03.2022 07:00;0;0;0;0;0;0;6;1200
19.03.2022 08:00;3;600;2;1800;0;0;1;0
19.03.2022 09:00;0;0;4;2400;0;0;0;0
19.03.2022 10:00;2;1200;20;13200;0;0;3;1200
19.03.2022 11:00;9;1800;16;17400;7;600;6;4800
19.03.2022 12:00;5;0;9;4800;6;1200;14;12000
19.03.2022 13:00;18;3600;3;1200;4;1200;0;0
19.03.2022 14:00;18;4200;11;10200;25;4800;8;12000
19.03.2022 15:00;38;7800;9;21600;0;0;0;0
19.03.2022 16:00;0;0;0;0;12;2400;6;3000
19.03.2022 17:00;0;0;0;0;0;0;0;0
19.03.2022 18:00;0;0;0;0;1;0;1;1200
19.03.2022 19:00;27;3600;1;1200;0;0;0;0
19.03.2022 20:00;5;600;1;1200;0;0;0;0
19.03.2022 21:00;0;0;0;0;0;0;0;0
19.03.2022 22:00;0;0;0;0;0;0;0;0
19.03.2022 23:00;0;0;0;0;0;0;0;0
20.03.2022 00:00;0;0;0;0;0;0;0;0
20.03.2022 01:00;0;0;0;0;0;0;0;0
20.03.2022 02:00;0;0;0;0;0;0;0;0
20.03.2022 03:00;0;0;0;0;0;0;0;0
20.03.2022 04:00;0;0;0;0;0;0;0;0
20.03.2022 05:00;0;0;0;0;0;0;0;0
20.03.2022 06:00;0;0;0;0;0;0;0;0
20.03.2022 07:00;0;0;0;0;0;0;0;0
20.03.2022 08:00;0;0;0;0;0;0;2;7800
20.03.2022 09:00;0;0;0;0;0;0;0;0
20.03.2022 10:00;0;0;0;0;0;0;0;0
20.03.2022 11:00;2;600;0;0;1;0;0;0
20.03.2022 12:00;0;0;1;0;0;0;0;0
20.03.2022 13:00;0;0;0;0;0;0;0;0
20.03.2022 14:00;0;0;2;600;0;0;2;1200
20.03.2022 15:00;4;600;6;2400;4;600;1;0
20.03.2022 16:00;7;2400;2;1800;1;0;9;12600
20.03.2022 17:00;4;600;6;2400;5;600;4;2400
20.03.2022 18:00;2;0;0;0;2;0;0;0
20.03.2022 19:00;5;600;1;2400;0;0;0;0
20.03.2022 20:00;0;0;0;0;0;0;0;0
20.03.2022 21:00;1;0;0;0;0;0;0;0
20.03.2022 22:00;0;0;0;0;0;0;0;0
20.03.2022 23:00;0;0;0;0;0;0;0;0
21.03.2022 00:00;0;0;0;0;0;0;0;0
21.03.2022 01:00;0;0;0;0;0;0;0;0
21.03.2022 02:00;0;0;0;0;0;0;0;0
21.03.2022 03:00;0;0;0;0;0;0;0;0
21.03.2022 04:00;0;0;0;0;0;0;0;0
21.03.2022 05:00;0;0;0;0;0;0;0;0
21.03.2022 06:00;0;0;0;0;0;0;0;0
21.03.2022 07:00;2;1200;2;2400;42;15000;3;3000
21.03.2022 08:00;5;600;0;0;6;600;2;2400
21.03.2022 09:00;0;0;1;0;0;0;0;0
21.03.2022 10:00;9;3000;0;0;2;0;4;1800
21.03.2022 11:00;2;600;2;600;2;0;1;0
21.03.2022 12:00;4;600;3;1800;1;600;1;1800
21.03.2022 13:00;0;0;3;2400;8;600;0;0
21.03.2022 14:00;35;7800;19;20400;2;1200;2;0
21.03.2022 15:00;9;600;12;10800;2;0;5;1200
21.03.2022 16:00;27;7200;11;15600;3;0;5;1200
21.03.2022 17:00;6;600;7;3000;6;3600;1;0
21.03.2022 18:00;3;600;2;600;4;600;2;600
21.03.2022 19:00;3;600;4;1800;0;0;0;0
21.03.2022 20:00;0;0;0;0;3;600;0;0
21.03.2022 21:00;0;0;0;0;0;0;0;0
21.03.2022 22:00;0;0;0;0;0;0;0;0
21.03.2022 23:00;0;0;0;0;1;0;1;600
22.03.2022 00:00;0;0;0;0;0;0;0;0
22.03.2022 01:00;0;0;0;0;0;0;0;0
22.03.2022 02:00;0;0;0;0;0;0;0;0
22.03.2022 03:00;0;0;0;0;0;0;0;0
22.03.2022 04:00;0;0;0;0;0;0;0;0
22.03.2022 05:00;0;0;0;0;0;0;0;0
22.03.2022 06:00;0;0;0;0;0;0;0;0
22.03.2022 07:00;2;0;5;1200;20;7800;8;12000
22.03.2022 08:00;1;0;1;600;4;1200;2;600
22.03.2022 09:00;0;0;1;5400;0;0;0;0
22.03.2022 10:00;1;0;2;1200;2;0;2;1200
22.03.2022 11:00;6;600;3;0;6;600;3;0
22.03.2022 12:00;4;600;1;1200;4;3000;1;2400
22.03.2022 13:00;7;1200;3;600;4;0;4;7800
22.03.2022 14:00;15;3600;0;0;2;0;0;0
22.03.2022 15:00;5;1200;5;7800;24;1800;4;2400
22.03.2022 16:00;18;4200;13;8400;10;3000;8;3000
22.03.2022 17:00;37;7800;8;6000;8;1800;14;11400
22.03.2022 18:00;13;2400;5;2400;18;4200;0;0
22.03.2022 19:00;13;4800;6;4800;2;600;3;3000
22.03.2022 20:00;0;0;0;0;0;0;0;0
22.03.2022 21:00;0;0;0;0;0;0;2;1800
22.03.2022 22:00;0;0;0;0;0;0;0;0
22.03.2022 23:00;0;0;0;0;0;0;4;6000
23.03.2022 00:00;0;0;0;0;0;0;0;0
23.03.2022 01:00;0;0;0;0;0;0;0;0
23.03.2022 02:00;0;0;0;0;0;0;0;0
23.03.2022 03:00;0;0;0;0;0;0;0;0
23.03.2022 04:00;0;0;0;0;0;0;0;0
23.03.2022 05:00;0;0;0;0;0;0;0;0
23.03.2022 06:00;0;0;0;0;0;0;0;0
23.03.2022 07:00;1;0;0;0;71;15000;6;7800
23.03.2022 08:00;1;0;9;8400;17;3000;18;10800
23.03.2022 09:00;17;6600;3;10200;43;9600;7;13800
23.03.2022 10:00;0;0;0;0;0;0;0;0
23.03.2022 11:00;3;0;0;0;4;600;5;1200
23.03.2022 12:00;4;3000;0;0;2;0;1;1200
23.03.2022 13:00;25;6000;4;2400;8;2400;2;7200
23.03.2022 14:00;46;8400;2;600;4;0;1;0
23.03.2022 15:00;10;1200;7;11400;6;600;8;2400
23.03.2022 16:00;10;600;11;10200;23;4200;11;5400
23.03.2022 17:00;1;0;6;6000;4;600;5;4800
23.03.2022 18:00;1;0;0;0;10;3000;4;600
23.03.2022 19:00;1;600;0;0;0;0;1;0
23.03.2022 20:00;0;0;0;0;0;0;0;0
23.03.2022 21:00;0;0;0;0;0;0;0;0
23.03.2022 22:00;0;0;0;0;0;0;0;0
23.03.2022 23:00;0;0;0;0;0;0;0;0
24.03.2022 00:00;0;0;0;0;0;0;0;0
24.03.2022 01:00;0;0;0;0;0;0;0;0
24.03.2022 02:00;0;0;0;0;0;0;0;0
24.03.2022 03:00;0;0;0;0;0;0;0;0
24.03.2022 04:00;0;0;0;0;0;0;0;0
24.03.2022 05:00;0;0;0;0;0;0;0;0
24.03.2022 06:00;0;0;0;0;0;0;0;0
24.03.2022 07:00;8;1800;0;0;87;24000;10;8400
24.03.2022 08:00;1;0;1;600;4;0;5;1800
24.03.2022 09:00;0;0;1;2400;1;0;0;0
24.03.2022 10:00;0;0;0;0;0;0;3;0
24.03.2022 11:00;10;3600;3;600;3;0;3;1800
24.03.2022 12:00;25;4200;6;11400;1;0;0;0
24.03.2022 13:00;0;0;6;3600;0;0;0;0
24.03.2022 14:00;33;7800;10;19200;20;3000;5;9600
24.03.2022 15:00;4;0;3;1200;3;0;5;3600
24.03.2022 16:00;20;3000;22;21600;40;10200;10;27000
24.03.2022 17:00;59;11400;17;27000;32;7200;11;12600
24.03.2022 18:00;16;3000;7;5400;6;600;5;6000
24.03.2022 19:00;8;600;3;1200;2;0;5;1200
24.03.2022 20:00;0;0;0;0;0;0;0;0
24.03.2022 21:00;0;0;0;0;0;0;0;0
24.03.2022 22:00;0;0;0;0;0;0;0;0
24.03.2022 23:00;0;0;0;0;0;0;0;0
25.03.2022 00:00;0;0;0;0;0;0;0;0
25.03.2022 01:00;0;0;0;0;0;0;0;0
25.03.2022 02:00;0;0;0;0;0;0;0;0
25.03.2022 03:00;0;0;0;0;0;0;0;0
25.03.2022 04:00;0;0;0;0;0;0;0;0
25.03.2022 05:00;0;0;0;0;0;0;0;0
25.03.2022 06:00;0;0;0;0;0;0;0;0
25.03.2022 07:00;12;3000;2;6600;26;12600;2;1200
25.03.2022 08:00;0;0;2;600;1;0;1;0
25.03.2022 09:00;2;600;0;0;0;0;0;0
25.03.2022 10:00;0;0;2;2400;4;600;0;0
25.03.2022 11:00;1;0;5;1800;5;600;2;0
25.03.2022 12:00;6;600;3;3600;5;0;1;600
25.03.2022 13:00;3;600;1;0;7;1200;2;3600
25.03.2022 14:00;60;7800;11;22200;2;0;2;1800
25.03.2022 15:00;27;6600;29;8400;13;17400;3;600
25.03.2022 16:00;7;2400;6;5400;40;10200;4;1200
25.03.2022 17:00;22;4200;6;5400;9;1800;7;5400
25.03.2022 18:00;5;600;5;1800;3;0;3;3000
25.03.2022 19:00;20;3600;3;6000;1;0;5;1800
25.03.2022 20:00;2;600;0;0;2;0;1;1200
25.03.2022 21:00;0;0;0;0;0;0;0;0
25.03.2022 22:00;4;600;0;0;0;0;0;0
25.03.2022 23:00;0;0;0;0;0;0;0;0
26.03.2022 00:00;0;0;0;0;0;0;0;0
26.03.2022 01:00;0;0;0;0;0;0;0;0
26.03.2022 02:00;0;0;0;0;0;0;0;0
26.03.2022 03:00;0;0;0;0;0;0;0;0
26.03.2022 04:00;0;0;0;0;0;0;0;0
26.03.2022 05:00;0;0;0;0;0;0;0;0
26.03.2022 06:00;0;0;0;0;0;0;0;0
26.03.2022 07:00;0;0;0;0;0;0;0;0
26.03.2022 08:00;0;0;4;600;0;0;6;3000
26.03.2022 09:00;0;0;2;1200;3;0;1;600
26.03.2022 10:00;12;1200;9;5400;26;4800;9;3000
26.03.2022 11:00;3;600;8;4200;10;1200;5;3000
26.03.2022 12:00;6;1200;1;0;2;600;3;1200
26.03.2022 13:00;0;0;2;600;0;0;0;0
26.03.2022 14:00;0;0;2;600;0;0;0;0
26.03.2022 15:00;0;0;2;0;5;1200;2;6600
26.03.2022 16:00;5;600;3;3600;3;0;2;1800
26.03.2022 17:00;1;0;4;1800;1;0;0;0
26.03.2022 18:00;2;0;1;600;3;0;3;3000
26.03.2022 19:00;1;0;4;4200;2;0;1;2400
