01.06.2020 00:00;Bel_TB32;Vwz_TB32;Bel_TF32;Vwz_TF32;Bel_V21;Vwz_V21;Bel_V81;Vwz_V81;Bel_VK1_2Stoer;Vwz_VK1_2Stoer
18.06.2020 17:00;7;5400;15;10200;0;0;0;0;0;0
18.06.2020 18:00;5;3600;8;5400;0;0;0;0;0;0
18.06.2020 19:00;5;9600;9;7200;0;0;0;0;0;0
18.06.2020 20:00;3;1800;2;1200;0;0;0;0;0;0
18.06.2020 21:00;0;0;2;2400;0;0;0;0;0;0
18.06.2020 22:00;1;600;1;600;0;0;0;0;0;0
18.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;0;0;1;600;0;0;0;0;0;0
19.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 07:00;8;4800;3;1800;0;0;0;0;0;0
19.06.2020 08:00;9;7200;4;2400;0;0;0;0;0;0
19.06.2020 09:00;4;3600;6;4800;0;0;0;0;0;0
19.06.2020 10:00;10;9000;16;13200;0;0;0;0;0;0
19.06.2020 11:00;3;1800;4;4800;0;0;0;0;0;0
19.06.2020 12:00;10;9000;4;2400;0;0;0;0;0;0
19.06.2020 13:00;4;2400;6;3600;0;0;0;0;0;0
19.06.2020 14:00;10;10200;11;6600;0;0;0;0;0;0
19.06.2020 15:00;9;6600;10;6600;0;0;0;0;0;0
19.06.2020 16:00;13;14400;15;10200;0;0;0;0;0;0
19.06.2020 17:00;8;4800;8;4800;0;0;0;0;0;0
19.06.2020 18:00;9;5400;10;8400;0;0;0;0;0;0
19.06.2020 19:00;1;600;5;3600;0;0;0;0;0;0
19.06.2020 20:00;0;0;0;0;0;0;0;0;0;0
19.06.2020 21:00;1;600;2;1200;0;0;0;0;0;0
19.06.2020 22:00;0;0;3;3600;0;0;0;0;0;0
19.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 01:00;0;0;1;600;0;0;0;0;0;0
20.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 07:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 08:00;0;0;4;2400;0;0;0;0;0;0
20.06.2020 09:00;1;600;0;0;0;0;0;0;0;0
20.06.2020 10:00;2;1200;3;1800;0;0;0;0;0;0
20.06.2020 11:00;5;3000;3;1800;0;0;0;0;0;0
20.06.2020 12:00;6;7800;3;1800;0;0;0;0;0;0
20.06.2020 13:00;4;2400;2;1200;0;0;0;0;0;0
20.06.2020 14:00;4;3600;5;4800;0;0;0;0;0;0
20.06.2020 15:00;4;4800;4;2400;0;0;0;0;0;0
20.06.2020 16:00;2;1800;3;1800;0;0;0;0;0;0
20.06.2020 17:00;1;600;3;1800;0;0;0;0;0;0
20.06.2020 18:00;4;2400;7;4200;0;0;0;0;0;0
20.06.2020 19:00;0;0;1;600;0;0;0;0;0;0
20.06.2020 20:00;2;1200;0;0;0;0;0;0;0;0
20.06.2020 21:00;2;1200;4;4200;0;0;0;0;0;0
20.06.2020 22:00;0;0;0;0;0;0;0;0;0;0
20.06.2020 23:00;1;600;0;0;0;0;0;0;0;0
21.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 01:00;0;0;1;600;0;0;0;0;0;0
21.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 07:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 08:00;0;0;0;0;0;0;0;0;0;0
21.06.2020 09:00;0;0;1;600;0;0;0;0;0;0
21.06.2020 10:00;3;1800;2;1200;0;0;0;0;0;0
21.06.2020 11:00;1;600;3;1800;0;0;0;0;0;0
21.06.2020 12:00;6;7800;3;1800;0;0;0;0;0;0
21.06.2020 13:00;0;0;3;1800;0;0;0;0;0;0
21.06.2020 14:00;3;2400;1;600;0;0;0;0;0;0
21.06.2020 15:00;8;15000;6;4800;0;0;0;0;0;0
21.06.2020 16:00;1;600;1;600;0;0;0;0;0;0
21.06.2020 17:00;3;1800;1;600;0;0;0;0;0;0
21.06.2020 18:00;2;1200;5;4200;0;0;0;0;0;0
21.06.2020 19:00;1;600;0;0;0;0;0;0;0;0
21.06.2020 20:00;1;600;2;1200;0;0;0;0;0;0
21.06.2020 21:00;2;1200;2;2400;0;0;0;0;0;0
21.06.2020 22:00;0;0;1;600;0;0;0;0;0;0
21.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 01:00;0;0;1;600;0;0;0;0;0;0
22.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
22.06.2020 07:00;14;10800;9;6000;0;0;0;0;0;0
22.06.2020 08:00;17;18000;10;7200;0;0;0;0;0;0
22.06.2020 09:00;1;600;7;4200;0;0;0;0;0;0
22.06.2020 10:00;2;1800;4;2400;0;0;0;0;0;0
22.06.2020 11:00;4;3600;13;9000;0;0;0;0;0;0
22.06.2020 12:00;12;10200;11;7800;0;0;0;0;0;0
22.06.2020 13:00;6;4200;4;2400;0;0;0;0;0;0
22.06.2020 14:00;11;10200;11;9000;0;0;0;0;0;0
22.06.2020 15:00;3;1800;2;1200;0;0;0;0;0;0
22.06.2020 16:00;13;12000;16;12000;0;0;0;0;0;0
22.06.2020 17:00;4;3600;10;9000;0;0;0;0;0;0
22.06.2020 18:00;4;2400;5;5400;0;0;0;0;0;0
22.06.2020 19:00;0;0;1;600;0;0;0;0;0;0
22.06.2020 20:00;1;600;2;1200;0;0;0;0;0;0
22.06.2020 21:00;2;1200;2;1200;0;0;0;0;0;0
22.06.2020 22:00;3;1800;1;600;0;0;0;0;0;0
22.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
23.06.2020 06:00;0;0;1;600;0;0;0;0;0;0
23.06.2020 07:00;10;6600;3;1800;0;0;0;0;0;0
23.06.2020 08:00;20;16200;17;13200;0;0;0;0;0;0
23.06.2020 09:00;1;600;2;1200;0;0;0;0;0;0
23.06.2020 10:00;2;1200;5;3000;0;0;0;0;0;0
23.06.2020 11:00;6;4200;4;3000;0;0;0;0;0;0
23.06.2020 12:00;14;20400;18;15000;0;0;0;0;0;0
23.06.2020 13:00;4;4200;7;4800;0;0;0;0;0;0
23.06.2020 14:00;4;3000;8;6000;0;0;0;0;0;0
23.06.2020 15:00;5;4200;2;1200;0;0;0;0;0;0
23.06.2020 16:00;4;2400;4;3000;0;0;0;0;0;0
23.06.2020 17:00;5;3000;7;3600;0;0;0;0;0;0
23.06.2020 18:00;6;3600;9;5400;0;0;0;0;0;0
23.06.2020 19:00;5;3600;7;5400;0;0;0;0;0;0
23.06.2020 20:00;3;1800;5;3000;0;0;0;0;0;0
23.06.2020 21:00;2;1200;0;0;0;0;0;0;0;0
23.06.2020 22:00;1;600;0;0;0;0;0;0;0;0
23.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 07:00;10;6600;6;4200;0;0;0;0;0;0
24.06.2020 08:00;16;11400;13;8400;0;0;0;0;0;0
24.06.2020 09:00;6;6600;7;5400;0;0;0;0;0;0
24.06.2020 10:00;1;600;2;1200;0;0;0;0;0;0
24.06.2020 11:00;12;9600;20;17400;0;0;0;0;0;0
24.06.2020 12:00;9;7800;6;4200;0;0;0;0;0;0
24.06.2020 13:00;6;3600;2;1200;0;0;0;0;0;0
24.06.2020 14:00;10;9000;11;9000;0;0;0;0;0;0
24.06.2020 15:00;3;1800;9;6600;0;0;0;0;0;0
24.06.2020 16:00;9;6600;6;3600;0;0;0;0;0;0
24.06.2020 17:00;4;3000;5;3000;0;0;0;0;0;0
24.06.2020 18:00;8;5400;5;3600;0;0;0;0;0;0
24.06.2020 19:00;2;1200;5;3000;0;0;0;0;0;0
24.06.2020 20:00;5;3600;6;4200;0;0;0;0;0;0
24.06.2020 21:00;0;0;2;1200;0;0;0;0;0;0
24.06.2020 22:00;0;0;0;0;0;0;0;0;0;0
24.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
25.06.2020 07:00;8;11400;6;3600;0;0;0;0;0;0
25.06.2020 08:00;20;16800;10;6000;0;0;0;0;0;0
25.06.2020 09:00;5;3000;6;4800;0;0;0;0;0;0
25.06.2020 10:00;5;3600;6;4800;0;0;0;0;0;0
25.06.2020 11:00;10;6600;10;7200;0;0;0;0;0;0
25.06.2020 12:00;15;12000;12;8400;0;0;0;0;0;0
25.06.2020 13:00;5;4200;4;2400;0;0;0;0;0;0
25.06.2020 14:00;8;11400;8;4800;0;0;0;0;0;0
25.06.2020 15:00;9;5400;8;6600;0;0;0;0;0;0
25.06.2020 16:00;7;4200;19;14400;0;0;0;0;0;0
25.06.2020 17:00;6;4200;6;4800;0;0;0;0;0;0
25.06.2020 18:00;4;2400;6;4800;0;0;0;0;0;0
25.06.2020 19:00;3;2400;4;3000;0;0;0;0;0;0
25.06.2020 20:00;2;1800;3;3000;0;0;0;0;0;0
25.06.2020 21:00;7;6600;3;2400;0;0;0;0;0;0
25.06.2020 22:00;0;0;1;600;0;0;0;0;0;0
25.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 07:00;13;15000;10;7200;0;0;0;0;0;0
26.06.2020 08:00;19;18000;16;12000;0;0;0;0;0;0
26.06.2020 09:00;1;600;2;1200;0;0;0;0;0;0
26.06.2020 10:00;2;1200;5;3000;0;0;0;0;0;0
26.06.2020 11:00;8;5400;9;5400;0;0;0;0;0;0
26.06.2020 12:00;6;3600;10;6600;0;0;0;0;0;0
26.06.2020 13:00;7;4800;8;6600;0;0;0;0;0;0
26.06.2020 14:00;8;12600;5;3000;0;0;0;0;0;0
26.06.2020 15:00;5;3600;7;4800;0;0;0;0;0;0
26.06.2020 16:00;5;3600;6;4800;0;0;0;0;0;0
26.06.2020 17:00;14;13800;5;3000;0;0;0;0;0;0
26.06.2020 18:00;6;4800;9;8400;0;0;0;0;0;0
26.06.2020 19:00;1;600;3;3000;0;0;0;0;0;0
26.06.2020 20:00;1;600;2;2400;0;0;0;0;0;0
26.06.2020 21:00;1;600;1;600;0;0;0;0;0;0
26.06.2020 22:00;0;0;0;0;0;0;0;0;0;0
26.06.2020 23:00;1;600;1;600;0;0;0;0;0;0
27.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
27.06.2020 01:00;1;600;0;0;0;0;0;0;0;0
27.06.2020 02:00;1;600;0;0;0;0;0;0;0;0
27.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
27.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
27.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
27.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
27.06.2020 07:00;0;0;1;600;0;0;0;0;0;0
27.06.2020 08:00;1;600;5;3000;0;0;0;0;0;0
27.06.2020 09:00;1;600;3;1800;0;0;0;0;0;0
27.06.2020 10:00;2;1200;2;1200;0;0;0;0;0;0
27.06.2020 11:00;7;4800;5;4800;0;0;0;0;0;0
27.06.2020 12:00;1;600;7;4200;0;0;0;0;0;0
27.06.2020 13:00;0;0;1;1800;0;0;0;0;0;0
27.06.2020 14:00;1;600;2;1200;0;0;0;0;0;0
27.06.2020 15:00;0;0;3;3000;0;0;0;0;0;0
27.06.2020 16:00;3;1800;8;5400;0;0;0;0;0;0
27.06.2020 17:00;1;1800;2;2400;0;0;0;0;0;0
27.06.2020 18:00;1;600;3;1800;0;0;0;0;0;0
27.06.2020 19:00;7;3600;10;7800;0;0;0;0;0;0
27.06.2020 20:00;0;0;2;2400;0;0;0;0;0;0
27.06.2020 21:00;1;600;3;1800;0;0;0;0;0;0
27.06.2020 22:00;0;0;1;600;0;0;0;0;0;0
27.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 03:00;0;0;1;600;0;0;0;0;0;0
28.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 07:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 08:00;0;0;0;0;0;0;0;0;0;0
28.06.2020 09:00;2;1200;2;1200;0;0;0;0;0;0
28.06.2020 10:00;1;600;1;600;0;0;0;0;0;0
28.06.2020 11:00;1;1200;1;600;0;0;0;0;0;0
28.06.2020 12:00;1;600;3;2400;0;0;0;0;0;0
28.06.2020 13:00;3;1800;2;1200;0;0;0;0;0;0
28.06.2020 14:00;1;600;4;3000;0;0;0;0;0;0
28.06.2020 15:00;3;1800;4;3000;0;0;0;0;0;0
28.06.2020 16:00;2;1200;0;0;0;0;0;0;0;0
28.06.2020 17:00;1;600;1;600;0;0;0;0;0;0
28.06.2020 18:00;1;600;3;1800;0;0;0;0;0;0
28.06.2020 19:00;0;0;7;6600;0;0;0;0;0;0
28.06.2020 20:00;0;0;2;1200;0;0;0;0;0;0
28.06.2020 21:00;1;600;2;1200;0;0;0;0;0;0
28.06.2020 22:00;1;600;0;0;0;0;0;0;0;0
28.06.2020 23:00;0;0;1;600;0;0;0;0;0;0
29.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 07:00;7;10200;6;4800;0;0;0;0;0;0
29.06.2020 08:00;13;7800;26;21000;0;0;0;0;0;0
29.06.2020 09:00;3;1800;2;1200;0;0;0;0;0;0
29.06.2020 10:00;1;600;6;4200;0;0;0;0;0;0
29.06.2020 11:00;5;3600;5;3000;0;0;0;0;0;0
29.06.2020 12:00;11;7800;13;9600;0;0;0;0;0;0
29.06.2020 13:00;10;11400;8;6000;0;0;0;0;0;0
29.06.2020 14:00;5;4200;5;3000;0;0;0;0;0;0
29.06.2020 15:00;5;3000;6;4200;0;0;0;0;0;0
29.06.2020 16:00;6;3600;9;6600;0;0;0;0;0;0
29.06.2020 17:00;4;2400;5;4200;0;0;0;0;0;0
29.06.2020 18:00;3;4200;5;5400;0;0;0;0;0;0
29.06.2020 19:00;4;3000;2;1200;0;0;0;0;0;0
29.06.2020 20:00;0;0;1;1800;0;0;0;0;0;0
29.06.2020 21:00;0;0;2;1200;0;0;0;0;0;0
29.06.2020 22:00;0;0;0;0;0;0;0;0;0;0
29.06.2020 23:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 00:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 01:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 02:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 03:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 04:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 05:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 06:00;0;0;0;0;0;0;0;0;0;0
30.06.2020 07:00;7;4200;8;5400;0;0;0;0;0;0
30.06.2020 08:00;14;10800;13;9600;0;0;0;0;0;0
30.06.2020 09:00;1;600;3;1800;0;0;0;0;0;0
30.06.2020 10:00;8;6600;3;1800;0;0;0;0;0;0
30.06.2020 11:00;8;4800;6;4800;0;0;0;0;0;0
30.06.2020 12:00;8;6000;14;15000;0;0;0;0;0;0
30.06.2020 13:00;3;2400;6;6000;0;0;0;0;0;0
30.06.2020 14:00;9;9000;9;6000;0;0;0;0;0;0
30.06.2020 15:00;7;4200;6;3600;0;0;0;0;0;0
30.06.2020 16:00;13;10800;13;8400;0;0;0;0;0;0
30.06.2020 17:00;3;1800;6;3600;0;0;0;0;0;0
30.06.2020 18:00;6;3600;7;6000;0;0;0;0;0;0
30.06.2020 19:00;3;1800;5;3600;0;0;0;0;0;0
30.06.2020 20:00;0;0;4;3600;0;0;0;0;0;0
30.06.2020 21:00;4;3000;3;3600;0;0;0;0;0;0
30.06.2020 22:00;2;1200;1;600;0;0;0;0;0;0
30.06.2020 23:00;0;0;1;600;0;0;0;0;0;0
01.07.2020 00:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 01:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 02:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 03:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 04:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 05:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 06:00;0;0;0;0;0;0;0;0;0;0
01.07.2020 07:00;11;13200;10;7200;0;0;0;0;0;0
01.07.2020 08:00;13;8400;12;9000;0;0;0;0;0;0
01.07.2020 09:00;7;5400;5;3000;0;0;0;0;0;0
01.07.2020 10:00;2;1200;5;3600;0;0;0;0;0;0
01.07.2020 11:00;10;7200;7;4800;0;0;0;0;0;0
01.07.2020 12:00;20;19200;12;9600;0;0;0;0;0;0
01.07.2020 13:00;9;7200;7;4800;0;0;0;0;0;0
01.07.2020 14:00;14;16800;15;10200;0;0;0;0;0;0
01.07.2020 15:00;14;13200;18;15600;0;0;0;0;0;0
01.07.2020 16:00;15;16800;11;7200;0;0;0;0;0;0
01.07.2020 17:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.07.2020 18:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.07.2020 19:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.07.2020 20:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.07.2020 21:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.07.2020 22:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.07.2020 23:00;1;600;0;0;0;0;0;0;0;0
02.07.2020 00:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 01:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 02:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 03:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 04:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 05:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 06:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 07:00;13;15600;4;2400;0;0;0;0;0;0
02.07.2020 08:00;13;8400;13;10800;0;0;0;0;0;0
02.07.2020 09:00;2;1800;5;3000;0;0;0;0;0;0
02.07.2020 10:00;3;1800;2;1200;0;0;0;0;0;0
02.07.2020 11:00;14;11400;9;7200;0;0;0;0;0;0
02.07.2020 12:00;10;9000;12;10200;0;0;0;0;0;0
02.07.2020 13:00;4;4800;8;6000;0;0;0;0;0;0
02.07.2020 14:00;12;8400;8;5400;0;0;0;0;0;0
02.07.2020 15:00;9;6000;5;3000;0;0;0;0;0;0
02.07.2020 16:00;4;3600;7;4800;0;0;0;0;0;0
02.07.2020 17:00;12;15600;10;7200;0;0;0;0;0;0
02.07.2020 18:00;6;3600;9;7200;0;0;0;0;0;0
02.07.2020 19:00;3;4200;1;600;0;0;0;0;0;0
02.07.2020 20:00;0;0;2;1200;0;0;0;0;0;0
02.07.2020 21:00;4;3000;6;4800;0;0;0;0;0;0
02.07.2020 22:00;0;0;0;0;0;0;0;0;0;0
02.07.2020 23:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 00:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 01:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 02:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 03:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 04:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 05:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 06:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 07:00;11;6600;6;3600;0;0;0;0;0;0
03.07.2020 08:00;14;9000;13;9600;0;0;0;0;0;0
03.07.2020 09:00;7;4200;5;3000;0;0;0;0;0;0
03.07.2020 10:00;9;6000;12;9000;0;0;0;0;0;0
03.07.2020 11:00;22;19800;14;9600;0;0;0;0;0;0
03.07.2020 12:00;6;3600;6;4200;0;0;0;0;0;0
03.07.2020 13:00;4;3000;3;1800;0;0;0;0;0;0
03.07.2020 14:00;9;9000;11;9000;0;0;0;0;0;0
03.07.2020 15:00;12;10800;15;12000;0;0;0;0;0;0
03.07.2020 16:00;11;11400;6;3600;0;0;0;0;0;0
03.07.2020 17:00;9;9000;11;7800;0;0;0;0;0;0
03.07.2020 18:00;5;3000;6;4200;0;0;0;0;0;0
03.07.2020 19:00;7;4200;2;1200;0;0;0;0;0;0
03.07.2020 20:00;1;600;3;1800;0;0;0;0;0;0
03.07.2020 21:00;4;3000;4;3000;0;0;0;0;0;0
03.07.2020 22:00;0;0;0;0;0;0;0;0;0;0
03.07.2020 23:00;1;600;1;600;0;0;0;0;0;0
04.07.2020 00:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 01:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 02:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 03:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 04:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 05:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 06:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 07:00;0;0;0;0;0;0;0;0;0;0
04.07.2020 08:00;1;600;1;600;0;0;0;0;0;0
04.07.2020 09:00;1;600;1;600;0;0;0;0;0;0
04.07.2020 10:00;8;6600;6;5400;0;0;0;0;0;0
04.07.2020 11:00;4;5400;3;2400;0;0;0;0;0;0
04.07.2020 12:00;5;4800;0;0;0;0;0;0;0;0
04.07.2020 13:00;7;9000;4;2400;0;0;0;0;0;0
04.07.2020 14:00;2;1200;6;5400;0;0;0;0;0;0
04.07.2020 15:00;5;3000;7;5400;0;0;0;0;0;0
04.07.2020 16:00;2;1200;3;1800;0;0;0;0;0;0
04.07.2020 17:00;0;0;2;1200;0;0;0;0;0;0
04.07.2020 18:00;4;2400;3;1800;0;0;0;0;0;0
04.07.2020 19:00;1;600;1;600;0;0;0;0;0;0
04.07.2020 20:00;2;1200;3;1800;0;0;0;0;0;0
04.07.2020 21:00;2;1200;1;600;0;0;0;0;0;0
04.07.2020 22:00;0;0;1;600;0;0;0;0;0;0
04.07.2020 23:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 00:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 01:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 02:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 03:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 04:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 05:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 06:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 07:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 08:00;1;600;1;600;0;0;0;0;0;0
05.07.2020 09:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 10:00;1;600;0;0;0;0;0;0;0;0
05.07.2020 11:00;1;600;2;1200;0;0;0;0;0;0
05.07.2020 12:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 13:00;0;0;2;1200;0;0;0;0;0;0
05.07.2020 14:00;1;600;2;1200;0;0;0;0;0;0
05.07.2020 15:00;2;1200;0;0;0;0;0;0;0;0
05.07.2020 16:00;2;1200;2;1200;0;0;0;0;0;0
05.07.2020 17:00;1;600;2;1200;0;0;0;0;0;0
05.07.2020 18:00;4;3600;3;3000;0;0;0;0;0;0
05.07.2020 19:00;3;1800;4;2400;0;0;0;0;0;0
05.07.2020 20:00;2;1800;3;1800;0;0;0;0;0;0
05.07.2020 21:00;1;600;0;0;0;0;0;0;0;0
05.07.2020 22:00;0;0;0;0;0;0;0;0;0;0
05.07.2020 23:00;1;600;0;0;0;0;0;0;0;0
06.07.2020 00:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 01:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 02:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 03:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 04:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 05:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 06:00;0;0;0;0;0;0;0;0;0;0
06.07.2020 07:00;2;1200;1;600;0;0;0;0;0;0
06.07.2020 08:00;6;3600;9;6600;0;0;0;0;0;0
06.07.2020 09:00;1;600;3;2400;0;0;0;0;0;0
06.07.2020 10:00;2;1200;2;1200;0;0;0;0;0;0
06.07.2020 11:00;2;1200;5;3000;0;0;0;0;0;0
06.07.2020 12:00;2;1200;6;6000;0;0;0;0;0;0
06.07.2020 13:00;0;0;4;2400;0;0;0;0;0;0
06.07.2020 14:00;2;3000;6;4800;0;0;0;0;0;0
06.07.2020 15:00;4;2400;5;3000;0;0;0;0;0;0
06.07.2020 16:00;11;7800;12;9600;0;0;0;0;0;0
