01.06.2020 00:00;Bel_MP11;Vwz_MP11;Bel_MP12;Vwz_MP12;Bel_MP13;Vwz_MP13;Bel_MP51;Vwz_MP51;Bel_MP52;Vwz_MP52;Bel_MP53;Vwz_MP53;Bel_ST51;Vwz_ST51;Bel_ST55;Vwz_ST55;Bel_TBS32;Vwz_TBS32;Bel_TF32;Vwz_TF32
11.06.2020 00:00;2;2000;2;2000;3;2990;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0
11.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 06:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
11.06.2020 07:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;1;370;0;0
11.06.2020 08:00;2;2000;2;1990;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
11.06.2020 09:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;3;340;0;0
11.06.2020 10:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
11.06.2020 11:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;1;290;1;630
11.06.2020 12:00;3;3000;3;2990;3;2990;4;3990;4;3990;4;3990;0;0;0;0;7;21200;6;4430
11.06.2020 13:00;4;3990;4;4000;4;4000;4;3990;4;3990;4;4000;0;0;0;0;17;6000;6;3550
11.06.2020 14:00;4;4000;4;4000;4;3980;4;4000;4;4000;4;3970;0;0;0;0;8;2880;5;2870
11.06.2020 15:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;0;0;26;4890;9;17130
11.06.2020 16:00;4;3990;4;3990;4;3990;4;3980;4;4000;4;4000;0;0;0;0;36;10670;6;11550
11.06.2020 17:00;4;3990;4;4000;4;3980;4;4000;4;4000;4;4000;0;0;0;0;10;4200;6;4260
11.06.2020 18:00;4;4000;4;4000;4;3990;4;4000;4;4000;4;3980;0;0;0;0;11;5370;9;9610
11.06.2020 19:00;3;2990;3;3000;3;2990;2;2000;2;1990;2;2000;0;0;0;0;28;8441;5;3290
11.06.2020 20:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0;0;0;19;5560;14;10810
11.06.2020 21:00;2;2048;2;1990;2;2000;2;2000;2;1990;2;1990;0;0;0;0;2;370;8;3330
11.06.2020 22:00;2;2000;2;2046;2;2000;2;2000;2;2000;2;2000;0;0;0;0;11;2250;0;160
11.06.2020 23:00;2;1990;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;1;330;1;620
12.06.2020 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;1;200;0;0
12.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 04:00;1;1000;1;1000;1;1000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
12.06.2020 05:00;7;6990;7;7000;7;6990;7;6990;7;6980;7;7000;0;0;0;0;0;0;0;0
12.06.2020 06:00;8;7990;8;7990;9;8980;8;7990;8;7990;8;7990;0;0;0;0;0;0;1;430
12.06.2020 07:00;8;7990;8;7990;8;7990;9;9000;9;8990;8;7980;0;0;0;0;5;2410;3;4430
12.06.2020 08:00;8;7980;8;7990;8;7970;8;7990;8;8000;9;9000;0;0;0;0;26;9450;7;14070
12.06.2020 09:00;8;7990;8;8000;8;7990;8;7970;8;7990;8;8000;0;0;0;0;20;8030;13;9790
12.06.2020 10:00;8;8000;8;7990;8;7990;8;8000;8;8049;8;7980;0;0;0;0;44;11882;12;10050
12.06.2020 11:00;9;9000;9;9000;9;8980;9;9000;9;8990;9;8990;0;0;0;0;34;11450;26;25165
12.06.2020 12:00;8;7980;8;7990;8;7990;8;7980;8;7990;8;7990;0;0;0;0;50;17870;15;13690
12.06.2020 13:00;8;7980;8;7990;8;7990;8;7990;8;7960;8;7990;0;0;0;0;46;21199;36;47180
12.06.2020 14:00;9;9046;9;8990;9;9000;9;8980;9;9000;9;8990;0;0;0;0;45;12550;41;34230
12.06.2020 15:00;8;7990;8;7970;8;7990;8;8000;8;7990;8;7990;0;0;0;0;31;10010;35;31610
12.06.2020 16:00;8;7980;8;8000;8;8000;8;8000;8;7990;8;8055;0;0;0;0;85;21959;19;21120
12.06.2020 17:00;8;7980;8;8000;8;8000;8;7990;8;8000;8;7990;0;0;0;0;43;19222;48;61910
12.06.2020 18:00;8;7980;8;7990;8;8000;8;7990;8;8000;8;7990;0;0;0;0;23;6681;30;26270
12.06.2020 19:00;6;5990;6;5980;6;5990;5;5000;5;5000;5;4990;0;0;0;0;30;8620;15;7850
12.06.2020 20:00;4;4000;4;4000;4;4000;4;3990;4;3990;4;3990;0;0;0;0;51;25910;27;32898
12.06.2020 21:00;4;3990;4;3990;4;4000;4;3990;4;3990;4;3980;0;0;0;0;24;7110;14;19040
12.06.2020 22:00;4;4000;4;4000;4;4000;3;3000;3;2980;3;2990;0;0;0;0;6;1840;7;9820
12.06.2020 23:00;2;1990;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;4;930;7;2320
13.06.2020 00:00;2;1990;2;2000;2;1990;2;2000;2;1990;2;1990;0;0;0;0;0;0;1;1080
13.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;370;0;0
13.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 04:00;1;1000;1;1000;1;1000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0
13.06.2020 05:00;4;4000;4;3990;4;3990;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0
13.06.2020 06:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;4000;0;0;0;0;0;0;1;1770
13.06.2020 07:00;4;4054;4;3990;4;3980;4;3990;4;3990;4;3980;0;0;0;0;6;2200;2;2070
13.06.2020 08:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;0;0;5;1680;3;1990
13.06.2020 09:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;4000;0;0;0;0;13;4080;12;14920
13.06.2020 10:00;4;3990;4;4000;4;4000;4;3980;4;4000;4;3990;0;0;0;0;66;21720;30;41433
13.06.2020 11:00;4;4000;4;4000;4;3980;4;4000;4;3980;4;4000;0;0;0;0;41;13310;29;31760
13.06.2020 12:00;4;4000;4;3990;4;3980;4;3990;4;4000;4;3990;0;0;0;0;21;7060;16;10400
13.06.2020 13:00;4;3980;4;4000;4;3990;4;3990;4;4000;4;3990;0;0;0;0;59;23960;19;41274
13.06.2020 14:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;3990;0;0;0;0;35;15970;24;29728
13.06.2020 15:00;4;4000;4;4000;4;3990;4;3970;4;4000;4;3990;0;0;0;0;34;17020;8;6210
13.06.2020 16:00;4;4000;4;4056;5;5000;4;3990;4;4000;4;4000;0;0;0;0;31;9970;21;20370
13.06.2020 17:00;4;3990;4;4000;4;3990;4;4000;4;4000;4;3990;0;0;0;0;23;7320;29;37220
13.06.2020 18:00;4;4000;4;4000;4;3990;4;3990;4;4000;4;4000;0;0;0;0;26;10670;21;19680
13.06.2020 19:00;4;4000;4;3990;4;3980;4;4000;4;4000;4;4000;0;0;0;0;21;7150;27;51848
13.06.2020 20:00;4;3990;4;4000;4;4000;4;3980;4;4000;4;4000;0;0;0;0;32;9325;27;20330
13.06.2020 21:00;4;3980;4;4000;4;4000;4;3990;4;3990;4;4000;0;0;0;0;12;3440;10;4550
13.06.2020 22:00;4;4000;4;4000;4;4000;3;3000;3;3000;3;3000;0;0;0;0;59;14670;17;17659
13.06.2020 23:00;2;1980;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;3;810;1;220
14.06.2020 00:00;2;2000;2;1990;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0
14.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;240;0;0
14.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 06:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
14.06.2020 07:00;2;2000;2;2000;3;3000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
14.06.2020 08:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0;0;0;2;510;1;1020
14.06.2020 09:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;2;480;1;1160
14.06.2020 10:00;2;1990;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;0;0;6;2190;5;2180
14.06.2020 11:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;10;3240;4;8250
14.06.2020 12:00;3;3000;3;3000;3;3000;4;4000;4;4000;4;4000;0;0;0;0;11;4820;5;7620
14.06.2020 13:00;4;4000;4;3990;4;3990;4;3990;4;3990;4;4000;0;0;0;0;8;3680;8;13579
14.06.2020 14:00;4;4000;4;3990;4;3990;4;3990;4;4000;4;3980;0;0;0;0;11;4510;7;4400
14.06.2020 15:00;4;3980;4;4000;4;3990;4;3980;4;4000;4;3990;0;0;0;0;35;9820;12;15550
14.06.2020 16:00;4;3990;4;4000;4;3980;4;4000;4;4000;4;4000;0;0;0;0;17;7110;16;21310
14.06.2020 17:00;4;3990;4;3990;5;4990;4;3990;4;3990;4;4000;0;0;0;0;35;8960;11;11510
14.06.2020 18:00;4;3990;4;3980;4;3990;4;3980;4;3990;4;4000;0;0;0;0;18;5580;12;8220
14.06.2020 19:00;3;3000;3;2990;3;3000;2;2000;2;2000;2;2000;0;0;0;0;29;9110;17;25730
14.06.2020 20:00;2;2000;2;1990;2;1990;2;1990;2;1980;2;2000;0;0;0;0;12;2860;4;6870
14.06.2020 21:00;2;2000;2;2000;2;1990;2;1990;2;1990;2;2000;0;0;0;0;16;5820;3;4610
14.06.2020 22:00;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0;0;0;3;780;0;0
14.06.2020 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;4;660;1;1030
15.06.2020 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
15.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;740
15.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 04:00;1;1000;1;1000;1;1000;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
15.06.2020 05:00;7;6980;7;6980;7;6990;7;7000;7;7000;7;6990;0;0;0;0;0;0;0;0
15.06.2020 06:00;8;8000;8;7980;8;8000;8;7990;8;8000;8;8000;0;0;0;0;2;630;0;0
15.06.2020 07:00;8;7980;8;7990;8;8000;8;7990;8;7980;8;8000;0;0;0;0;33;8650;16;16509
15.06.2020 08:00;8;8000;8;7970;9;8990;9;8990;9;8980;9;8990;0;0;0;0;57;19600;41;65435
15.06.2020 09:00;8;8000;8;8000;8;7990;8;8000;8;7980;8;8000;0;0;0;0;32;9670;10;5310
15.06.2020 10:00;8;7980;8;7990;8;7990;8;7980;8;8000;8;7990;0;0;0;0;105;26512;68;48650
15.06.2020 11:00;8;7990;8;7990;8;7980;8;8000;8;8000;8;8000;0;0;0;0;116;21065;27;46315
15.06.2020 12:00;8;8000;8;8000;8;8000;8;7980;8;8000;8;7990;0;0;0;0;47;17858;30;39285
15.06.2020 13:00;8;7970;8;8000;8;7990;8;7990;8;8000;8;8000;0;0;0;0;99;31971;30;29261
15.06.2020 14:00;9;9000;9;8990;9;9000;9;9000;9;8990;9;8990;0;0;0;0;39;17219;24;29690
15.06.2020 15:00;8;8000;8;7980;10;9990;8;8000;8;8000;8;8000;0;0;0;0;27;10160;34;24907
15.06.2020 16:00;8;7990;8;7980;8;7990;8;7990;8;7990;8;7990;0;0;0;0;50;17823;34;47110
15.06.2020 17:00;8;8000;8;7980;8;7990;8;7980;8;8000;7;6990;0;0;0;0;51;20670;35;37900
15.06.2020 18:00;8;8000;8;7970;9;8980;8;7980;8;7990;9;9000;0;0;0;0;49;10220;21;20770
15.06.2020 19:00;6;5990;6;5990;6;5980;5;5000;5;5000;5;5000;0;0;0;0;32;8500;17;12580
15.06.2020 20:00;4;3990;4;3990;4;4000;4;4000;4;3990;4;4000;0;0;0;0;17;5100;2;1130
15.06.2020 21:00;4;4000;4;3990;4;3990;4;4000;4;4000;4;4000;0;0;0;0;12;4000;1;210
15.06.2020 22:00;4;4000;4;4000;4;3990;3;3000;3;3000;3;3000;0;0;0;0;3;4120;0;0
15.06.2020 23:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;1;160
16.06.2020 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
16.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2160
16.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;1;1000;1;1000;1;990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
16.06.2020 05:00;7;6980;7;7056;7;7000;6;6000;7;7000;7;7000;0;0;0;0;0;0;0;0
16.06.2020 06:00;8;8000;8;7970;9;8970;8;8000;8;8000;8;7980;0;0;0;0;0;0;0;0
16.06.2020 07:00;8;7990;8;7990;8;8000;8;7980;8;7990;8;8000;0;0;0;0;39;14850;23;25637
16.06.2020 08:00;8;8000;8;7970;8;8000;9;8960;9;9000;9;8990;0;0;0;0;57;15820;23;18700
16.06.2020 09:00;8;7990;8;7990;8;8000;7;7000;7;6990;7;6980;0;0;0;0;27;9230;4;2830
16.06.2020 10:00;8;8006;8;8000;8;7980;9;9000;9;8990;9;8980;0;0;0;0;119;33500;31;17970
16.06.2020 11:00;8;7990;8;7980;7;7000;8;8000;8;7990;8;7990;0;0;0;0;31;12000;12;6440
16.06.2020 12:00;8;7980;8;8000;9;9000;8;8000;8;7970;8;8000;0;0;0;0;43;15970;17;14420
16.06.2020 13:00;8;7990;8;7990;8;8000;9;9000;9;8990;9;8990;0;0;0;0;76;23530;21;17607
16.06.2020 14:00;10;9990;10;10028;10;9990;9;8990;9;9000;9;8980;0;0;0;0;39;8660;17;23180
16.06.2020 15:00;8;7980;8;8046;8;7990;8;7990;8;8031;8;8000;0;0;0;0;65;12870;36;35750
16.06.2020 16:00;8;8000;8;7970;8;7980;8;8000;8;7990;8;8000;0;0;0;0;71;17192;18;19200
16.06.2020 17:00;8;7980;8;7990;8;7990;8;7990;8;8000;8;7990;0;0;0;0;50;15240;17;18100
16.06.2020 18:00;8;7960;8;8000;9;8990;8;7980;8;7980;8;8000;0;0;0;0;30;11050;13;15570
16.06.2020 19:00;6;6000;6;6047;6;5990;5;5000;5;4980;5;4990;0;0;0;0;55;13018;15;11138
16.06.2020 20:00;4;4000;4;3990;4;4056;4;4000;4;4000;4;4000;0;0;0;0;40;9420;10;12570
16.06.2020 21:00;4;3990;4;3980;4;4000;4;3970;4;3990;4;4000;0;0;0;0;36;8722;9;13540
16.06.2020 22:00;4;4000;4;4000;4;4000;3;3000;3;3000;3;3000;1;1340;0;0;13;4760;6;9540
16.06.2020 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;1;840;1;910
17.06.2020 00:00;2;1990;2;1990;2;1990;2;2000;2;1990;2;1990;0;0;0;0;0;0;1;1030
17.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 04:00;1;1000;1;1000;1;1000;2;2000;2;1990;2;2000;0;0;0;0;2;1140;1;200
17.06.2020 05:00;7;7000;7;6970;7;6980;7;7000;7;7000;7;6980;0;0;0;0;0;0;0;0
17.06.2020 06:00;8;8000;8;8000;8;7990;8;8000;8;8000;8;8000;0;0;0;0;0;0;0;0
17.06.2020 07:00;8;7990;8;8000;8;8000;9;9000;8;7990;8;8000;0;0;0;0;40;11150;16;25430
17.06.2020 08:00;8;7980;8;7980;8;7990;8;8000;9;8990;9;8990;0;0;0;0;21;6000;12;18410
17.06.2020 09:00;8;7990;7;6990;8;7990;8;7990;8;7990;8;7990;1;580;0;0;39;12836;24;33375
17.06.2020 10:00;8;8000;8;7980;8;8000;8;7990;8;7980;8;7980;0;0;0;0;130;40017;54;64640
17.06.2020 11:00;9;9000;9;9000;10;9990;10;9970;10;9960;10;9980;0;0;0;0;18;4990;20;13000
17.06.2020 12:00;8;7990;8;7990;8;7980;7;7000;7;7000;7;6990;1;430;0;0;41;14357;28;38080
17.06.2020 13:00;9;8990;9;8980;8;7990;9;9000;9;8990;9;8980;0;0;0;0;124;38965;88;85440
17.06.2020 14:00;10;9990;10;9980;10;10000;10;9970;10;10000;10;10000;0;0;0;0;65;19641;28;33350
17.06.2020 15:00;8;7990;8;8000;8;8000;8;8000;8;7990;8;7980;0;0;0;0;37;14020;37;51774
17.06.2020 16:00;8;7970;8;7980;8;7990;8;7980;8;8000;8;7970;0;0;0;0;63;21394;29;58800
17.06.2020 17:00;8;7990;8;8000;8;7990;9;8980;9;8980;9;9000;0;0;0;0;80;20688;26;22680
17.06.2020 18:00;9;8980;9;9000;9;8970;8;7990;8;7980;8;7990;0;0;0;0;14;3730;15;14955
17.06.2020 19:00;6;5990;6;5990;7;6990;5;4990;5;4990;5;4990;0;0;0;0;6;2810;10;17490
17.06.2020 20:00;4;4000;4;4000;4;4000;4;3990;4;3990;4;3990;0;0;0;0;47;12890;5;12930
17.06.2020 21:00;4;4000;4;3990;5;4990;4;3990;4;4000;4;4000;0;0;0;0;22;3160;8;9790
17.06.2020 22:00;4;4000;4;3990;4;4000;3;3000;3;3000;3;3000;0;0;0;0;0;0;2;1900
17.06.2020 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;1;330;0;0
18.06.2020 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
18.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 04:00;1;1000;1;990;1;990;2;2000;2;2000;2;1990;0;0;0;0;0;0;0;0
18.06.2020 05:00;7;6980;7;7000;7;6990;7;7000;7;7000;7;6990;0;0;0;0;0;0;0;0
18.06.2020 06:00;8;8000;8;7970;8;7990;8;7990;8;7990;8;7990;0;0;0;0;0;0;0;0
18.06.2020 07:00;8;7990;8;7990;8;7980;8;8000;8;7990;8;8000;0;0;0;0;39;8930;15;28210
18.06.2020 08:00;8;8000;8;7990;8;7990;9;8990;9;8990;9;8990;0;0;0;0;45;14610;18;18390
18.06.2020 09:00;8;7990;8;8055;9;8980;7;7000;7;6990;7;7000;0;0;0;0;28;9540;20;25380
18.06.2020 10:00;8;8000;8;7990;8;7980;9;8970;9;9000;10;10000;0;0;0;0;78;29930;36;52410
18.06.2020 11:00;8;7990;8;7980;9;8990;8;8000;8;7990;8;7970;0;0;0;0;26;5900;24;20717
18.06.2020 12:00;8;7980;8;8000;8;7990;8;8000;8;7990;8;8000;0;0;0;0;70;23340;30;28500
18.06.2020 13:00;8;8000;8;7970;8;8000;8;8000;8;8000;8;7970;0;0;0;0;129;35950;36;61570
18.06.2020 14:00;9;8990;9;9000;11;11000;9;8980;9;8990;9;9000;0;0;0;0;73;19400;37;35500
18.06.2020 15:00;8;8000;8;7980;9;9000;8;7990;8;8000;8;7990;0;0;0;0;58;17597;35;27680
18.06.2020 16:00;8;8000;8;8000;8;7980;8;8000;8;8000;8;8000;0;0;0;0;64;17700;46;31280
18.06.2020 17:00;8;7980;8;8000;8;8000;8;8000;8;8000;8;8000;0;0;0;0;106;28957;32;38030
18.06.2020 18:00;8;7980;8;7980;8;7990;8;8000;8;7990;8;7990;0;0;0;0;32;10261;26;22630
18.06.2020 19:00;6;6000;6;5990;6;6000;5;4970;5;4990;5;5000;0;0;0;0;31;12900;17;11650
18.06.2020 20:00;4;4000;4;3980;4;3990;4;4000;4;3990;4;4000;0;0;0;0;18;5390;18;24850
18.06.2020 21:00;4;4000;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;0;0;20;9030;5;4590
18.06.2020 22:00;4;4000;4;3990;4;4000;3;3000;3;3000;3;2990;0;0;0;0;10;1940;5;1680
18.06.2020 23:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0;0;0;1;360;16;12020
19.06.2020 00:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;2;520;1;830
19.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 04:00;1;1000;1;990;1;990;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
19.06.2020 05:00;7;7000;7;6990;7;6980;7;7000;7;7000;7;7044;0;0;0;0;0;0;0;0
19.06.2020 06:00;8;7990;8;7990;8;8046;8;7980;8;8000;8;7980;0;0;0;0;3;740;0;0
19.06.2020 07:00;8;8000;8;7980;8;7980;8;8000;8;7990;8;8000;0;0;0;0;51;10440;12;34280
19.06.2020 08:00;8;7990;8;8033;8;7990;9;9000;9;9000;9;9056;0;0;0;0;49;24020;30;47000
19.06.2020 09:00;8;8073;8;7970;8;8000;8;7990;8;8000;8;8000;0;0;0;0;141;33461;23;21330
19.06.2020 10:00;8;8000;8;7990;8;7980;8;7990;8;7990;8;7980;0;0;0;0;137;69770;35;59010
19.06.2020 11:00;8;7930;8;8000;8;8000;8;7980;8;7990;8;7990;0;0;0;0;72;20680;35;45250
19.06.2020 12:00;8;8000;8;8045;9;9000;8;7990;8;7980;8;8000;0;0;0;0;70;16070;42;47200
19.06.2020 13:00;8;7990;8;7990;8;7970;9;9000;9;8980;9;9000;0;0;0;0;110;28277;41;35510
19.06.2020 14:00;10;10039;10;9990;9;9000;9;8990;9;9000;9;8980;0;0;0;0;47;14420;17;18440
19.06.2020 15:00;8;7980;8;8000;8;7980;8;7990;8;8057;8;8000;0;0;0;0;90;19890;38;50380
19.06.2020 16:00;8;8000;8;7990;8;8000;8;7970;8;7980;8;7980;0;0;0;0;30;10130;29;16800
19.06.2020 17:00;8;8000;8;7990;8;8000;8;7980;8;8000;8;7990;0;0;0;0;38;11580;25;23739
19.06.2020 18:00;8;7990;8;8000;8;7990;8;7980;8;7990;8;7980;0;0;0;0;68;24030;27;28750
19.06.2020 19:00;6;5990;6;5980;6;5990;5;4990;5;4990;5;4990;0;0;0;0;33;8600;18;8970
19.06.2020 20:00;4;3990;4;4000;5;5000;4;4000;4;4000;4;4000;0;0;0;0;52;16800;21;15090
19.06.2020 21:00;4;4000;4;4000;4;4000;4;4000;4;3990;4;3990;0;0;0;0;22;7650;7;7090
19.06.2020 22:00;4;4000;4;4000;4;3990;3;3000;3;2990;3;3000;0;0;0;0;2;900;1;1020
19.06.2020 23:00;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0;0;0;3;1090;1;430
20.06.2020 00:00;2;2000;2;1990;2;2040;2;1990;2;2000;2;2000;0;0;0;0;3;590;0;0
20.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;310;0;0
20.06.2020 03:00;0;0;0;0;0;0;1;990;1;1000;1;990;0;0;0;0;0;0;0;0
20.06.2020 04:00;2;2000;2;2000;2;1980;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0
20.06.2020 05:00;2;2000;2;1990;2;2000;2;1990;2;2000;2;1990;0;0;0;0;0;0;0;0
20.06.2020 06:00;2;1990;2;2000;2;2000;3;3000;3;3000;3;3000;0;0;0;0;0;0;0;0
20.06.2020 07:00;3;3000;3;3000;4;4000;2;2000;2;2000;2;2000;0;0;0;0;10;2170;1;6810
20.06.2020 08:00;2;2000;2;1990;2;1990;3;2990;3;2980;3;3000;0;0;0;0;9;2610;15;7670
20.06.2020 09:00;4;3990;4;4000;4;4000;4;3990;4;4000;4;3990;0;0;0;0;25;11658;18;26920
20.06.2020 10:00;4;4000;4;3980;5;5000;4;4000;4;4000;4;4000;0;0;0;0;20;6160;21;27250
20.06.2020 11:00;4;3990;4;4000;5;4990;4;3990;4;4000;4;4000;0;0;0;0;23;7420;28;30540
20.06.2020 12:00;4;4000;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;0;0;46;13310;42;35930
20.06.2020 13:00;4;3990;4;3990;4;4000;4;3980;4;3990;4;4000;0;0;0;0;90;19677;27;41700
20.06.2020 14:00;4;4000;4;4000;5;5000;4;3990;4;4000;4;4000;0;0;0;0;23;7950;9;7816
20.06.2020 15:00;4;3990;4;4000;4;4000;4;3990;4;3990;4;4000;0;0;0;0;57;24262;28;24130
20.06.2020 16:00;4;3980;4;4000;4;4000;4;4000;4;4000;4;4000;0;0;0;0;43;13060;17;20349
20.06.2020 17:00;4;4000;4;4000;4;3990;4;3990;4;4000;4;3980;0;0;0;0;37;14160;15;8060
20.06.2020 18:00;4;3990;4;4000;4;3990;4;4000;4;3990;4;4000;0;0;0;0;67;21310;26;15198
20.06.2020 19:00;3;3000;3;3000;3;3000;2;2000;2;2000;2;2000;0;0;0;0;39;10500;11;11150
20.06.2020 20:00;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0;0;0;23;11380;24;18230
20.06.2020 21:00;2;1980;2;2000;2;2000;2;2000;2;2000;2;1980;0;0;0;0;9;2290;10;6350
20.06.2020 22:00;2;2000;2;2000;2;1990;2;2000;2;1990;2;2000;0;0;0;0;6;1470;3;2960
20.06.2020 23:00;2;2000;2;2000;2;2000;2;2000;2;1990;2;2000;0;0;0;0;2;570;1;520
