01.06.2020 00:00;Bel_D111;Vwz_D111;Bel_D51;Vwz_D51;Bel_ST1_Anf;Vwz_ST1_Anf;Bel_ST2_Anf;Vwz_ST2_Anf;Bel_TF32_Anf;Vwz_TF32_Anf;Bel_TF32a_Anf;Vwz_TF32a_Anf;Bel_TF38_Anf;Vwz_TF38_Anf;Bel_TF38a_Anf;Vwz_TF38a_Anf
01.06.2021 09:00;117;1323000;61;685200;0;0;0;0;0;0;0;0;2;1800;2;1200
01.06.2021 10:00;131;1267200;71;784800;0;0;0;0;0;0;0;0;1;600;1;600
01.06.2021 11:00;153;1514400;76;712800;0;0;0;0;0;0;0;0;1;600;4;3000
01.06.2021 12:00;166;1639800;84;725400;0;0;0;0;0;0;0;0;0;0;4;2400
01.06.2021 13:00;150;1767600;67;882600;0;0;0;0;0;0;0;0;4;3600;10;8400
01.06.2021 14:00;149;1995000;87;1519200;0;0;0;0;0;0;0;0;1;600;9;7800
01.06.2021 15:00;71;1199400;99;1023000;3;1800;2;1800;2;1200;0;0;5;4200;0;0
01.06.2021 16:00;243;2507400;87;932400;0;0;1;600;0;0;2;1200;2;1800;0;0
01.06.2021 17:00;207;2013000;88;728400;0;0;0;0;0;0;0;0;2;1800;2;1200
01.06.2021 18:00;147;1588200;87;880800;0;0;0;0;1;600;0;0;1;600;4;2400
01.06.2021 19:00;124;1091400;65;521400;0;0;0;0;0;0;0;0;0;0;0;0
01.06.2021 20:00;74;898800;47;435600;0;0;0;0;0;0;1;600;0;0;0;0
01.06.2021 21:00;58;702600;23;289800;0;0;0;0;0;0;0;0;0;0;0;0
01.06.2021 22:00;33;374400;9;72000;0;0;0;0;0;0;0;0;1;600;0;0
01.06.2021 23:00;12;88200;7;31800;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 00:00;8;74400;2;24000;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 01:00;5;40200;1;12600;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 02:00;2;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 03:00;11;101400;2;600;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 04:00;3;34800;2;23400;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 05:00;10;105600;5;85200;0;0;0;0;0;0;0;0;0;0;1;600
02.06.2021 06:00;35;452400;19;258600;0;0;0;0;0;0;1;600;0;0;1;600
02.06.2021 07:00;134;1380000;95;895200;0;0;0;0;1;600;0;0;16;12600;4;3600
02.06.2021 08:00;168;1699800;97;925800;0;0;0;0;0;0;0;0;1;600;4;3600
02.06.2021 09:00;151;1635600;96;915000;0;0;0;0;0;0;0;0;2;1800;0;0
02.06.2021 10:00;149;1455000;81;762000;0;0;0;0;0;0;1;600;0;0;2;600
02.06.2021 11:00;187;2026200;82;1360200;0;0;2;600;0;0;0;0;1;600;4;2400
02.06.2021 12:00;182;1770000;72;802200;0;0;0;0;1;600;0;0;4;3000;6;4200
02.06.2021 13:00;169;1438800;64;780000;0;0;0;0;1;600;0;0;2;1200;2;1200
02.06.2021 14:00;158;1834800;78;788400;0;0;0;0;0;0;0;0;7;6000;8;7200
02.06.2021 15:00;178;1525200;84;900000;0;0;0;0;0;0;0;0;3;2400;6;4800
02.06.2021 16:00;173;1690200;104;1034400;0;0;0;0;0;0;0;0;3;2400;4;3000
02.06.2021 17:00;210;1993800;105;1115400;0;0;0;0;0;0;0;0;5;4800;1;600
02.06.2021 18:00;140;1467000;69;581400;0;0;0;0;1;600;0;0;1;600;0;0
02.06.2021 19:00;138;1531200;73;558000;0;0;0;0;0;0;0;0;1;600;2;1200
02.06.2021 20:00;103;929400;40;434400;0;0;0;0;0;0;0;0;0;0;0;0
02.06.2021 21:00;62;750600;25;207000;0;0;0;0;0;0;0;0;0;0;2;1200
02.06.2021 22:00;47;392400;21;183000;0;0;0;0;1;600;0;0;0;0;1;600
02.06.2021 23:00;31;268800;12;130800;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 00:00;18;150000;8;96600;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 01:00;11;73800;3;21000;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 02:00;6;76200;1;0;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 03:00;9;82200;3;54600;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 04:00;5;78600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 05:00;7;132000;2;21600;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 06:00;10;109800;6;75000;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 07:00;14;144000;15;144600;0;0;0;0;0;0;0;0;1;600;0;0
03.06.2021 08:00;39;659400;20;202200;0;0;0;0;0;0;0;0;2;1200;0;0
03.06.2021 09:00;68;834000;35;273000;0;0;0;0;0;0;2;1200;2;1200;3;2400
03.06.2021 10:00;87;933000;68;483600;0;0;0;0;1;600;0;0;0;0;5;4200
03.06.2021 11:00;91;839400;61;471600;0;0;0;0;0;0;0;0;0;0;1;600
03.06.2021 12:00;95;1014600;81;544200;0;0;0;0;1;600;0;0;4;3000;3;1800
03.06.2021 13:00;83;912600;75;542400;0;0;0;0;0;0;0;0;3;1800;4;3000
03.06.2021 14:00;108;1167600;60;405000;0;0;0;0;0;0;0;0;1;600;2;1200
03.06.2021 15:00;110;997800;54;540600;0;0;0;0;0;0;0;0;1;600;1;600
03.06.2021 16:00;82;705000;49;492000;0;0;0;0;0;0;0;0;1;600;1;600
03.06.2021 17:00;111;1038600;51;469200;0;0;0;0;0;0;0;0;2;1200;7;4800
03.06.2021 18:00;126;1172400;64;493200;0;0;0;0;0;0;0;0;2;1200;1;600
03.06.2021 19:00;79;869400;37;229800;0;0;0;0;0;0;1;600;0;0;1;600
03.06.2021 20:00;61;618000;31;252600;0;0;0;0;0;0;0;0;1;600;0;0
03.06.2021 21:00;55;535200;24;225600;0;0;0;0;0;0;0;0;0;0;2;1200
03.06.2021 22:00;36;412200;16;125400;0;0;0;0;0;0;0;0;0;0;0;0
03.06.2021 23:00;18;184800;9;96600;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 00:00;11;121200;1;12000;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 01:00;9;87600;3;34200;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 02:00;9;132600;3;1200;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 03:00;8;76200;1;1800;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 04:00;6;101400;2;600;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 05:00;3;37200;6;48000;0;0;0;0;0;0;0;0;0;0;1;600
04.06.2021 06:00;28;350400;15;145800;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 07:00;59;732000;30;328800;0;0;3;1200;0;0;3;3000;2;1800;1;600
04.06.2021 08:00;120;1350000;64;788400;0;0;1;600;0;0;0;0;3;2400;0;0
04.06.2021 09:00;136;1392000;71;815400;0;0;0;0;0;0;0;0;1;600;0;0
04.06.2021 10:00;151;1659600;88;1014600;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 11:00;164;1602000;81;856800;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 12:00;170;1936200;80;886200;0;0;0;0;0;0;0;0;5;3600;6;4800
04.06.2021 13:00;161;1408200;59;718800;0;0;0;0;0;0;0;0;1;600;2;1200
04.06.2021 14:00;155;1371000;73;799800;0;0;0;0;0;0;1;600;1;600;3;1800
04.06.2021 15:00;139;1335600;84;858000;0;0;0;0;0;0;0;0;0;0;2;1200
04.06.2021 16:00;168;1114200;75;621000;0;0;0;0;0;0;0;0;3;2400;3;2400
04.06.2021 17:00;149;1478400;51;578400;0;0;0;0;0;0;0;0;2;1200;2;1800
04.06.2021 18:00;188;1281600;53;500400;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 19:00;91;948600;54;535200;0;0;0;0;0;0;0;0;2;1800;2;1200
04.06.2021 20:00;75;592800;35;349800;0;0;0;0;0;0;0;0;1;600;1;600
04.06.2021 21:00;64;597600;27;300000;0;0;0;0;1;600;0;0;3;3000;0;0
04.06.2021 22:00;44;382800;19;183000;0;0;0;0;0;0;0;0;0;0;0;0
04.06.2021 23:00;28;279000;2;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 00:00;15;136200;7;97200;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 01:00;14;205200;5;61800;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 02:00;5;61800;1;600;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 03:00;7;75600;1;9600;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 04:00;5;36600;3;10200;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 05:00;13;140400;6;81600;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 06:00;18;311400;10;160200;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 07:00;43;538800;21;273000;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 08:00;65;744000;40;393000;0;0;0;0;0;0;0;0;0;0;3;2400
05.06.2021 09:00;113;1143600;46;625200;0;0;0;0;1;600;1;600;0;0;0;0
05.06.2021 10:00;133;1173000;67;631800;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 11:00;124;1438800;70;677400;0;0;0;0;0;0;0;0;3;3000;0;0
05.06.2021 12:00;115;1293600;97;706800;0;0;0;0;0;0;0;0;4;3600;1;600
05.06.2021 13:00;104;973200;52;529800;0;0;0;0;0;0;0;0;1;600;8;7200
05.06.2021 14:00;116;940800;53;489600;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 15:00;132;1183800;48;451200;0;0;0;0;0;0;0;0;0;0;4;2400
05.06.2021 16:00;115;952800;50;460200;0;0;0;0;1;600;0;0;2;1200;1;600
05.06.2021 17:00;110;1060800;37;444600;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 18:00;104;986400;35;456000;0;0;0;0;0;0;0;0;1;600;0;0
05.06.2021 19:00;76;811200;35;456000;0;0;0;0;0;0;0;0;2;1200;0;0
05.06.2021 20:00;95;1025400;30;361800;0;0;0;0;0;0;0;0;0;0;2;1800
05.06.2021 21:00;53;465000;22;180600;0;0;0;0;0;0;1;0;1;600;0;0
05.06.2021 22:00;28;385200;10;142200;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2021 23:00;35;353400;6;97200;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 00:00;20;178800;8;68400;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 01:00;13;171600;1;13200;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 02:00;4;47400;1;24600;0;0;0;0;0;0;0;0;0;0;1;600
06.06.2021 03:00;4;36600;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 04:00;3;34200;1;11400;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 05:00;5;54000;1;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 06:00;4;31800;5;45600;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 07:00;14;184200;13;141600;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 08:00;26;292800;11;37200;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 09:00;46;411000;28;246000;0;0;0;0;0;0;0;0;3;1800;1;600
06.06.2021 10:00;65;795000;38;420600;0;0;0;0;1;600;1;600;1;600;0;0
06.06.2021 11:00;86;870000;44;251400;0;0;0;0;0;0;0;0;0;0;1;600
06.06.2021 12:00;82;821400;44;382800;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 13:00;63;550800;49;335400;0;0;0;0;0;0;0;0;0;0;2;1200
06.06.2021 14:00;116;1171800;61;394800;0;0;0;0;0;0;0;0;2;1200;1;600
06.06.2021 15:00;120;1047600;52;473400;0;0;0;0;0;0;0;0;1;600;0;0
06.06.2021 16:00;103;973200;65;472800;0;0;0;0;0;0;3;3000;1;600;0;0
06.06.2021 17:00;112;1227000;67;733800;0;0;0;0;0;0;0;0;1;600;0;0
06.06.2021 18:00;111;1057800;51;476400;0;0;0;0;0;0;0;0;0;0;1;600
06.06.2021 19:00;86;931200;31;303000;0;0;0;0;0;0;0;0;1;600;2;1200
06.06.2021 20:00;49;529800;18;141600;0;0;0;0;1;600;0;0;0;0;0;0
06.06.2021 21:00;37;435000;16;156000;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 22:00;29;329400;3;39000;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2021 23:00;13;141000;2;600;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 00:00;8;84600;1;12000;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 01:00;2;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 02:00;3;35400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 03:00;2;24000;2;1200;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 04:00;3;36000;4;64800;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 05:00;11;127200;10;81000;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 06:00;38;606600;16;163200;0;0;0;0;0;0;1;600;1;600;0;0
07.06.2021 07:00;121;1540800;77;973200;0;0;0;0;0;0;0;0;22;18600;0;0
07.06.2021 08:00;179;1909200;72;1105200;0;0;0;0;0;0;0;0;0;0;2;1800
07.06.2021 09:00;110;1099200;53;822000;0;0;0;0;0;0;0;0;0;0;1;600
07.06.2021 10:00;129;1492200;65;675600;0;0;0;0;0;0;0;0;2;1800;1;600
07.06.2021 11:00;125;1417800;51;577200;0;0;0;0;0;0;0;0;0;0;11;10800
07.06.2021 12:00;149;1570200;54;570600;0;0;0;0;0;0;0;0;0;0;7;6000
07.06.2021 13:00;140;1423200;62;583800;0;0;0;0;0;0;0;0;2;1800;5;4200
07.06.2021 14:00;145;1666200;56;864600;0;0;0;0;0;0;0;0;1;600;11;9000
07.06.2021 15:00;150;1530000;71;597000;0;0;0;0;0;0;0;0;2;1200;1;600
07.06.2021 16:00;179;1529400;63;621600;0;0;0;0;0;0;0;0;11;9000;6;4800
07.06.2021 17:00;184;1633800;54;817200;0;0;0;0;0;0;6;4800;0;0;5;3000
07.06.2021 18:00;131;1273800;67;774600;0;0;0;0;0;0;0;0;1;600;3;1800
07.06.2021 19:00;120;1021800;38;331800;0;0;0;0;0;0;0;0;0;0;4;3000
07.06.2021 20:00;62;647400;28;169200;0;0;0;0;0;0;0;0;1;600;0;0
07.06.2021 21:00;41;543000;15;199200;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 22:00;25;317400;8;86400;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2021 23:00;13;144000;4;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 00:00;10;125400;1;13200;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 01:00;3;27600;1;15000;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 02:00;2;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 03:00;4;50400;2;12600;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 04:00;3;24000;5;75600;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 05:00;11;132600;5;67200;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 06:00;35;582000;17;300600;0;0;0;0;0;0;0;0;1;600;0;0
08.06.2021 07:00;125;1440600;83;952800;0;0;0;0;0;0;0;0;16;12600;2;1200
08.06.2021 08:00;157;1340400;58;1341000;0;0;0;0;0;0;1;600;1;600;2;1800
08.06.2021 09:00;125;1350600;54;1003200;0;0;0;0;0;0;0;0;1;600;1;600
08.06.2021 10:00;144;1624800;62;559800;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2021 11:00;131;1207200;72;664200;0;0;0;0;1;600;0;0;1;600;8;6600
08.06.2021 12:00;164;1437600;68;318600;0;0;0;0;3;2400;0;0;0;0;12;10800
08.06.2021 13:00;139;1604400;59;259800;0;0;0;0;0;0;0;0;1;600;8;6000
08.06.2021 14:00;163;1647000;95;337800;0;0;0;0;0;0;0;0;4;2400;12;10200
08.06.2021 15:00;173;1687200;76;762600;0;0;0;0;1;600;0;0;10;9000;3;2400
08.06.2021 16:00;185;1723800;84;882600;0;0;0;0;1;600;0;0;2;1200;0;0
08.06.2021 17:00;192;1818600;96;863400;0;0;0;0;0;0;0;0;5;4200;4;3600
08.06.2021 18:00;179;1310400;69;525000;0;0;0;0;0;0;0;0;0;0;2;1800
08.06.2021 19:00;94;1020600;47;300000;0;0;0;0;1;600;0;0;0;0;0;0
08.06.2021 20:00;70;764400;32;241200;0;0;0;0;0;0;0;0;0;0;2;1200
08.06.2021 21:00;52;619200;23;123600;0;0;0;0;0;0;0;0;0;0;2;1200
08.06.2021 22:00;46;468600;83;114600;0;0;1;600;0;0;0;0;0;0;0;0
08.06.2021 23:00;12;146400;3;34800;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 00:00;8;73800;1;9600;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 01:00;5;61200;1;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 02:00;3;36000;2;25200;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 03:00;3;24000;2;600;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 04:00;7;72000;2;12600;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 05:00;7;91200;7;92400;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 06:00;35;537600;17;172200;0;0;0;0;0;0;1;600;0;0;2;1800
09.06.2021 07:00;123;1291800;93;682200;0;0;0;0;0;0;0;0;15;10800;4;3600
09.06.2021 08:00;163;1921800;71;969600;0;0;0;0;0;0;0;0;1;600;0;0
09.06.2021 09:00;146;1616400;81;867600;0;0;0;0;1;600;0;0;0;0;2;1200
09.06.2021 10:00;141;1661400;74;780600;0;0;0;0;0;0;0;0;4;3600;3;2400
09.06.2021 11:00;140;1324800;72;858000;0;0;0;0;0;0;0;0;2;1800;8;6600
09.06.2021 12:00;126;1304400;56;537000;0;0;0;0;3;3000;0;0;1;600;10;9000
09.06.2021 13:00;142;1413600;59;567000;0;0;0;0;0;0;0;0;1;600;4;3600
09.06.2021 14:00;137;1675200;88;763800;0;0;0;0;0;0;0;0;4;3000;18;15600
09.06.2021 15:00;160;1623000;79;657600;0;0;0;0;0;0;0;0;3;2400;2;1200
09.06.2021 16:00;166;1716600;82;692400;0;0;0;0;2;1200;0;0;0;0;1;600
09.06.2021 17:00;168;1713000;96;894600;0;0;0;0;0;0;0;0;2;1200;2;1800
09.06.2021 18:00;141;1622400;74;607200;0;0;0;0;0;0;0;0;1;600;0;0
09.06.2021 19:00;101;967800;45;349200;0;0;1;0;1;600;0;0;0;0;1;600
09.06.2021 20:00;66;791400;36;405600;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 21:00;44;688200;41;479400;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 22:00;46;436200;13;120600;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2021 23:00;15;149400;3;37800;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 00:00;11;130200;3;12000;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 01:00;5;57600;3;15600;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 02:00;3;36600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 03:00;6;63000;2;600;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 04:00;6;74400;3;34200;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 05:00;11;119400;8;90600;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 06:00;30;339000;25;234000;0;0;0;0;0;0;0;0;0;0;1;600
10.06.2021 07:00;99;1298400;85;922800;0;0;0;0;0;0;0;0;18;14400;6;5400
10.06.2021 08:00;181;1738800;84;684600;0;0;0;0;0;0;0;0;0;0;3;2400
10.06.2021 09:00;145;1570800;70;537000;0;0;0;0;0;0;0;0;0;0;1;600
10.06.2021 10:00;169;1885800;76;868800;0;0;0;0;1;600;0;0;0;0;1;600
10.06.2021 11:00;129;1231800;64;522600;0;0;0;0;0;0;0;0;1;600;8;6600
10.06.2021 12:00;130;1377000;71;718800;0;0;0;0;1;600;1;600;1;600;12;10800
10.06.2021 13:00;165;1779000;90;825600;0;0;0;0;0;0;0;0;1;600;6;4800
10.06.2021 14:00;169;1650600;84;654000;0;0;0;0;0;0;1;600;1;600;15;13800
10.06.2021 15:00;162;1759800;86;754200;0;0;0;0;3;2400;1;600;3;1800;10;8400
10.06.2021 16:00;186;1803600;93;831000;0;0;0;0;1;600;0;0;1;600;2;1200
10.06.2021 17:00;168;1464000;93;669600;0;0;0;0;0;0;0;0;0;0;1;600
10.06.2021 18:00;139;1351800;75;764400;0;0;0;0;0;0;0;0;1;600;0;0
10.06.2021 19:00;105;1086000;72;604800;0;0;0;0;0;0;0;0;1;600;1;600
10.06.2021 20:00;75;772800;46;331200;0;0;0;0;0;0;0;0;1;600;1;600
10.06.2021 21:00;75;865800;21;232800;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 22:00;52;484800;16;56400;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2021 23:00;17;156600;4;32400;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 00:00;13;140400;4;15600;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 01:00;2;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 02:00;4;47400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 03:00;4;39600;2;1800;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 04:00;3;22800;1;11400;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 05:00;15;207600;6;109200;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 06:00;34;545400;26;297600;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 07:00;117;1389600;96;845400;0;0;0;0;1;600;0;0;8;6000;3;1800
11.06.2021 08:00;155;1605600;67;783600;0;0;0;0;0;0;2;1200;2;1800;0;0
11.06.2021 09:00;138;1587600;88;883200;0;0;0;0;0;0;0;0;1;600;2;1800
11.06.2021 10:00;152;1573200;75;725400;0;0;0;0;2;1800;0;0;1;600;1;600
11.06.2021 11:00;162;1518600;73;811800;0;0;0;0;2;1800;0;0;1;600;0;0
11.06.2021 12:00;192;1784400;79;616200;0;0;0;0;0;0;0;0;0;0;20;16800
11.06.2021 13:00;153;1415400;81;694800;0;0;0;0;0;0;0;0;3;2400;5;3000
11.06.2021 14:00;148;1370400;85;659400;0;0;0;0;0;0;0;0;2;1200;6;4800
11.06.2021 15:00;178;1636200;86;684000;0;0;0;0;0;0;0;0;1;600;9;7800
11.06.2021 16:00;175;1719600;88;911400;0;0;0;0;0;0;0;0;1;600;2;1800
11.06.2021 17:00;166;1538400;72;900600;0;0;0;0;0;0;1;600;3;2400;0;0
11.06.2021 18:00;151;1491600;75;757200;0;0;0;0;0;0;0;0;0;0;2;1200
11.06.2021 19:00;129;1305600;51;381000;0;0;0;0;0;0;0;0;1;600;3;1800
11.06.2021 20:00;104;1113000;30;272400;0;0;0;0;0;0;0;0;1;600;0;0
11.06.2021 21:00;51;563400;21;202200;0;0;0;0;0;0;0;0;0;0;1;600
11.06.2021 22:00;51;552000;19;129600;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2021 23:00;31;325800;11;47400;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 00:00;23;220200;13;170400;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 01:00;9;81000;3;34200;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 02:00;10;93000;1;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 03:00;8;89400;1;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 04:00;6;87000;2;15000;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 05:00;10;106200;6;32400;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 06:00;15;150600;10;63000;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 07:00;42;492000;22;276000;0;0;0;0;1;600;2;1200;1;600;1;600
12.06.2021 08:00;69;941400;56;475200;0;0;0;0;1;600;0;0;1;600;1;600
12.06.2021 09:00;137;1422600;75;676200;0;0;0;0;1;600;1;600;0;0;2;1200
12.06.2021 10:00;156;1466400;92;840000;0;0;0;0;0;0;0;0;3;2400;1;600
12.06.2021 11:00;146;1428600;76;678600;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 12:00;120;1453200;90;787200;0;0;0;0;0;0;0;0;0;0;2;1200
12.06.2021 13:00;120;1094400;73;490200;0;0;0;0;0;0;0;0;0;0;1;600
12.06.2021 14:00;117;1192800;86;681000;0;0;0;0;0;0;0;0;1;600;6;4800
12.06.2021 15:00;125;1165800;55;421200;0;0;0;0;0;0;0;0;0;0;3;2400
12.06.2021 16:00;116;1245000;66;565200;0;0;0;0;0;0;1;600;11;10200;4;3600
12.06.2021 17:00;128;1128600;60;533400;0;0;0;0;3;3000;0;0;1;600;3;2400
12.06.2021 18:00;126;988200;60;442800;0;0;0;0;2;1800;1;600;0;0;2;1800
12.06.2021 19:00;100;1053000;48;273000;0;0;0;0;0;0;0;0;0;0;3;2400
12.06.2021 20:00;90;967200;35;349800;0;0;0;0;1;600;2;1800;0;0;0;0
12.06.2021 21:00;66;598800;25;233400;0;0;0;0;1;600;0;0;0;0;0;0
12.06.2021 22:00;32;288600;21;188400;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2021 23:00;60;676200;20;254400;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 00:00;21;297000;10;73200;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 01:00;5;60000;5;48600;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 02:00;7;85200;3;34800;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 03:00;12;122400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 04:00;2;22800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 05:00;4;55200;1;10200;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 06:00;9;88200;3;35400;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 07:00;16;249000;19;130800;0;0;1;600;0;0;0;0;1;600;0;0
13.06.2021 08:00;47;570000;27;275400;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 09:00;68;660600;64;530400;0;0;0;0;0;0;2;1200;2;1200;9;7200
13.06.2021 10:00;78;733800;71;620400;0;0;2;600;0;0;0;0;1;600;2;1200
13.06.2021 11:00;99;958200;70;425400;0;0;0;0;2;1200;0;0;1;600;2;1200
13.06.2021 12:00;102;919800;84;436200;0;0;0;0;0;0;0;0;0;0;3;1800
13.06.2021 13:00;111;1003200;79;350400;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2021 14:00;101;969000;67;415800;0;0;0;0;0;0;1;600;0;0;0;0
13.06.2021 15:00;121;1188000;74;415200;0;0;0;0;2;1800;1;600;0;0;7;5400
13.06.2021 16:00;101;960000;52;513000;0;0;0;0;0;0;0;0;2;1800;3;2400
13.06.2021 17:00;137;1140600;59;477000;0;0;0;0;0;0;0;0;4;3000;6;4800
13.06.2021 18:00;110;1107000;63;512400;0;0;0;0;1;600;0;0;0;0;0;0
13.06.2021 19:00;95;847800;53;394200;0;0;0;0;0;0;0;0;0;0;3;1800
13.06.2021 20:00;88;878400;50;415200;0;0;0;0;0;0;0;0;4;3600;2;1800
