01.06.2020 00:00;Bel_A51_M1_493;Vwz_A51_M1_493;Bel_A55_M2_1290/12X;Vwz_A55_M2_1290/12X;Bel_Anf_32;Vwz_Anf_32;Bel_H51_A135/1_492;Vwz_H51_A135/1_492;Bel_H55_A110/M3_12X;Vwz_H55_A110/M3_12X;Bel_MP3_SL_A110;Vwz_MP3_SL_A110;Bel_V51_A9/M2_510;Vwz_V51_A9/M2_510
13.06.2020 23:00;4;4000;4;4000;5;5070;4;4000;4;3980;0;0;4;4000
14.06.2020 00:00;6;5990;2;2000;1;1130;6;6000;2;2000;0;0;6;5980
14.06.2020 01:00;0;0;0;0;3;3030;0;0;0;0;0;0;0;0
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 04:00;1;1000;2;2000;0;0;1;1000;2;2000;0;0;1;1000
14.06.2020 05:00;1;1000;3;2990;1;1770;1;1000;3;2990;0;0;1;990
14.06.2020 06:00;3;3000;4;4000;0;0;3;3000;4;4000;0;0;3;3000
14.06.2020 07:00;4;4000;4;4000;3;3030;4;4000;4;3980;0;0;4;4000
14.06.2020 08:00;4;3990;4;3990;7;7080;4;4000;4;4072;0;0;4;3990
14.06.2020 09:00;4;3980;4;3990;7;7100;4;4000;4;4000;0;0;4;3980
14.06.2020 10:00;4;4000;4;4000;15;17444;4;4000;4;4000;0;0;4;4000
14.06.2020 11:00;4;3990;4;4000;19;21400;4;3990;4;3990;0;0;4;4000
14.06.2020 12:00;5;5000;6;6000;30;32240;5;4990;6;6000;0;0;5;5000
14.06.2020 13:00;8;7990;8;8000;20;23030;8;7970;8;8000;0;0;8;7990
14.06.2020 14:00;8;7990;8;7990;30;31160;8;7980;8;7980;0;0;7;6990
14.06.2020 15:00;8;8000;8;8000;45;48934;8;7970;8;8000;0;0;8;7990
14.06.2020 16:00;8;8000;8;8000;39;44350;8;7980;8;8000;0;0;8;7980
14.06.2020 17:00;8;7990;8;7990;43;44880;8;7980;8;7990;0;0;8;8000
14.06.2020 18:00;8;8000;8;8000;32;38870;8;7980;8;7980;0;0;8;8000
14.06.2020 19:00;6;5990;5;5000;18;20990;6;6000;5;5061;0;0;6;6000
14.06.2020 20:00;4;4000;4;4000;21;22990;4;4000;4;4000;0;0;4;3990
14.06.2020 21:00;4;4000;4;4000;6;6070;4;3980;4;3990;0;0;4;3980
14.06.2020 22:00;4;3990;4;4000;3;3560;4;3990;4;4000;0;0;4;3990
14.06.2020 23:00;4;4000;4;4000;0;0;4;3990;4;4000;0;0;4;3990
15.06.2020 00:00;5;5000;2;2000;2;2030;5;4980;2;2000;0;0;5;5000
15.06.2020 01:00;1;1000;0;0;0;0;1;990;0;0;0;0;1;1000
15.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
15.06.2020 04:00;2;2000;2;2000;0;0;2;2000;3;2990;0;0;2;2000
15.06.2020 05:00;8;8000;13;13000;2;2050;8;7990;12;12000;0;0;8;8000
15.06.2020 06:00;14;14000;16;15980;9;10020;14;14035;16;15980;0;0;14;13980
15.06.2020 07:00;16;15990;16;16000;43;48440;16;15970;17;16950;0;0;16;15970
15.06.2020 08:00;15;14990;16;16000;53;57090;15;14950;16;15980;0;0;16;15970
15.06.2020 09:00;17;16980;16;16000;45;48700;17;16990;15;14990;0;0;16;15990
15.06.2020 10:00;16;16000;16;15990;41;46510;16;15980;17;16990;0;0;16;15980
15.06.2020 11:00;15;14990;18;18053;64;71505;16;15950;16;16000;0;0;16;15980
15.06.2020 12:00;17;16990;16;15990;45;48270;16;15970;16;15980;0;0;16;16046
15.06.2020 13:00;16;15980;15;15000;56;60280;16;15980;16;15990;0;0;16;15990
15.06.2020 14:00;17;16980;17;16990;51;57290;17;16970;16;15990;0;0;18;18048
15.06.2020 15:00;16;16000;16;16000;55;59530;16;15980;16;16000;0;0;14;13980
15.06.2020 16:00;16;15990;17;17000;81;96779;16;15970;17;16990;0;0;17;16990
15.06.2020 17:00;16;15990;16;16000;63;66650;16;16000;16;15970;0;0;16;15980
15.06.2020 18:00;15;14980;15;14980;45;45630;16;15990;14;14000;0;0;15;15000
15.06.2020 19:00;12;11970;8;8000;39;40520;11;10990;8;7980;0;0;11;10970
15.06.2020 20:00;8;8000;8;7990;14;14160;8;7990;8;8037;0;0;8;7990
15.06.2020 21:00;7;6990;7;7000;12;12180;7;7000;7;6980;0;0;7;6990
15.06.2020 22:00;6;6000;5;5000;5;5060;6;6000;5;4990;0;0;6;6000
15.06.2020 23:00;4;3990;4;3990;3;3050;4;3990;4;3990;0;0;4;3990
16.06.2020 00:00;6;5990;2;2000;2;2040;6;5990;2;2000;0;0;6;5990
16.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
16.06.2020 04:00;2;2000;2;2000;0;0;2;2000;3;3000;0;0;2;1990
16.06.2020 05:00;8;7990;12;11990;0;0;8;7990;12;11990;0;0;9;8990
16.06.2020 06:00;14;13980;16;15990;12;13530;14;13980;15;14980;0;0;14;13980
16.06.2020 07:00;16;15970;18;17990;46;49240;15;14990;18;17980;0;0;15;15000
16.06.2020 08:00;15;14980;15;14970;42;44890;15;15000;15;15000;0;0;16;15990
16.06.2020 09:00;17;16990;18;17990;54;57250;16;15990;17;17000;0;0;15;14990
16.06.2020 10:00;16;15970;15;14990;46;49110;16;15980;15;14980;0;0;16;16000
16.06.2020 11:00;16;15970;16;16000;59;63430;16;15970;16;16000;0;0;16;15980
16.06.2020 12:00;16;15990;16;15980;57;60440;16;16038;17;16990;0;0;16;15970
16.06.2020 13:00;16;15980;18;17990;55;63140;16;15960;17;16990;0;0;16;15990
16.06.2020 14:00;18;18054;17;16990;54;56530;18;18055;17;16990;0;0;18;17970
16.06.2020 15:00;15;15000;15;14990;48;55170;15;14980;15;14980;0;0;15;14980
16.06.2020 16:00;17;16960;17;17000;46;53537;16;15990;16;15990;0;0;17;17000
16.06.2020 17:00;16;16000;15;15000;57;64340;16;15990;16;15960;0;0;16;16000
16.06.2020 18:00;16;15980;14;14000;47;54630;16;15980;14;14000;0;0;16;15990
16.06.2020 19:00;12;12000;9;8980;36;41230;12;11990;9;9000;0;0;12;12045
16.06.2020 20:00;8;8044;8;8000;29;32620;8;7990;8;8000;0;0;8;8000
16.06.2020 21:00;7;7000;8;8000;32;35510;7;7000;7;6990;0;0;7;6980
16.06.2020 22:00;6;5990;5;4990;10;10370;6;5990;5;4980;0;0;6;5980
16.06.2020 23:00;4;3980;4;4000;6;6080;4;3990;4;4000;0;0;4;3990
17.06.2020 00:00;6;6000;2;1990;2;2020;6;5990;2;2000;0;0;6;6000
17.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
17.06.2020 04:00;2;2000;3;3000;0;0;2;2000;3;2990;0;0;2;2000
17.06.2020 05:00;8;8000;12;11980;1;1120;8;7990;12;12000;0;0;8;7990
17.06.2020 06:00;14;14000;15;14990;11;12130;14;13980;15;14970;0;0;14;14000
17.06.2020 07:00;16;15980;18;18000;38;43950;16;16000;18;18000;0;0;16;16000
17.06.2020 08:00;16;15990;16;15980;52;58030;16;15960;16;15990;0;0;15;15000
17.06.2020 09:00;16;15980;16;15980;57;61449;16;15990;15;14990;0;0;16;15970
17.06.2020 10:00;16;15990;17;17045;53;56220;15;14980;17;17055;0;0;16;15990
17.06.2020 11:00;15;14990;18;18000;59;61656;15;15000;18;18000;0;0;15;14990
17.06.2020 12:00;19;18970;15;14980;58;62500;19;18970;16;16000;0;0;19;18970
17.06.2020 13:00;16;16040;17;16990;69;80480;16;15970;16;15980;0;0;15;14990
17.06.2020 14:00;18;18000;18;17990;46;47770;18;17960;16;15990;0;0;18;17980
17.06.2020 15:00;16;16000;17;16980;63;71210;16;16044;15;14990;0;0;16;15980
17.06.2020 16:00;16;15990;16;16035;65;74378;16;15980;15;15000;0;0;16;15990
17.06.2020 17:00;16;16024;18;17980;51;56740;16;15980;17;16960;0;0;16;16027
17.06.2020 18:00;16;15980;16;15980;43;46950;16;16000;16;16000;0;0;16;16000
17.06.2020 19:00;13;12990;8;7970;35;39230;13;12970;8;8000;0;0;13;13000
17.06.2020 20:00;8;7950;9;8990;30;36540;8;7970;8;8000;0;0;8;7980
17.06.2020 21:00;7;7000;7;6980;14;15110;7;6990;7;7057;0;0;7;7000
17.06.2020 22:00;6;6000;5;4990;9;9910;6;5990;5;4990;0;0;6;5990
17.06.2020 23:00;4;4000;4;4000;4;4450;4;4000;4;4000;0;0;4;4000
18.06.2020 00:00;6;5990;2;2000;0;0;6;6000;2;2000;0;0;6;5990
18.06.2020 01:00;0;0;0;0;1;1140;0;0;0;0;0;0;0;0
18.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;0;0;2;2000;1;1010;0;0;2;2000;0;0;0;0
18.06.2020 04:00;2;2000;3;3000;1;1010;2;2000;3;3000;0;0;2;2000
18.06.2020 05:00;8;7990;11;10960;6;13800;8;7990;12;11990;0;0;9;9000
18.06.2020 06:00;14;13970;18;17990;8;8590;14;13990;16;15990;0;0;13;12970
18.06.2020 07:00;15;15000;17;17000;35;37070;16;15970;17;16980;0;0;16;15990
18.06.2020 08:00;16;16000;16;15970;45;52690;16;16000;16;15970;0;0;16;15970
18.06.2020 09:00;16;15970;15;14950;67;75240;16;16000;15;15000;0;0;16;15990
18.06.2020 10:00;16;15980;16;15980;50;56666;16;15980;16;15990;0;0;16;16000
18.06.2020 11:00;16;15990;17;16980;60;65710;16;15990;15;14980;0;0;15;15000
18.06.2020 12:00;16;15970;17;16940;52;57810;16;16000;16;15960;0;0;16;16000
18.06.2020 13:00;16;15980;17;16980;51;54086;16;15950;18;17970;0;0;16;15980
18.06.2020 14:00;18;17970;17;17000;55;57470;18;17960;16;15970;0;0;18;17960
18.06.2020 15:00;16;16000;16;15980;57;68710;16;16000;17;17000;0;0;16;16046
18.06.2020 16:00;16;15970;17;16970;68;76390;16;15960;16;15990;0;0;15;15046
18.06.2020 17:00;16;15980;15;15000;61;70330;16;15970;16;15990;0;0;15;14980
18.06.2020 18:00;16;15980;15;15000;61;64710;16;16045;15;15000;0;0;16;15990
18.06.2020 19:00;12;11980;8;8000;42;45749;12;12000;7;7000;0;0;12;11990
18.06.2020 20:00;8;8000;10;9990;45;47780;8;8044;9;8990;0;0;8;8000
18.06.2020 21:00;7;6980;7;6990;21;23440;7;6990;7;6990;0;0;7;6990
18.06.2020 22:00;6;5970;5;5000;19;23110;6;5960;5;5000;0;0;6;5990
18.06.2020 23:00;4;4000;4;3980;9;11150;4;3990;4;3990;0;0;4;4000
19.06.2020 00:00;6;6000;2;2000;4;5000;6;6000;2;2000;0;0;6;5990
19.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;0;0;2;2000;3;3030;0;0;2;2000;0;0;0;0
19.06.2020 04:00;2;1990;3;3000;1;1010;2;1990;3;3000;0;0;2;2000
19.06.2020 05:00;9;9000;12;12000;1;2010;9;8990;12;11990;0;0;9;9000
19.06.2020 06:00;13;12990;17;16990;9;10730;13;12990;16;15990;0;0;13;12990
19.06.2020 07:00;16;15980;17;17000;45;48550;16;15990;18;17970;0;0;17;17048
19.06.2020 08:00;17;17000;17;16980;52;58840;17;16990;16;15990;0;0;16;15960
19.06.2020 09:00;16;15990;15;14980;58;61590;16;15960;15;14990;0;0;17;16990
19.06.2020 10:00;16;15990;16;15990;57;60400;16;15970;16;15970;0;0;15;15000
19.06.2020 11:00;16;15960;16;15980;78;94750;16;15990;17;16990;0;0;16;15990
19.06.2020 12:00;15;14980;16;16000;50;52640;15;14950;15;15000;0;0;15;14970
19.06.2020 13:00;17;16930;17;17000;61;70540;17;16980;17;16970;0;0;17;16990
19.06.2020 14:00;18;17990;17;17000;61;73330;18;18000;17;17000;0;0;19;18990
19.06.2020 15:00;16;15970;17;16990;66;69370;16;15990;16;15980;0;0;16;15780
19.06.2020 16:00;16;15990;17;16980;50;54700;16;16001;17;16990;0;0;14;14200
19.06.2020 17:00;16;16000;15;14980;64;73430;16;16047;16;15990;0;0;16;16000
19.06.2020 18:00;16;15980;17;17000;49;54689;16;15980;15;14980;0;0;17;16980
19.06.2020 19:00;12;11990;8;8000;47;52426;12;11980;8;8000;0;0;11;10990
19.06.2020 20:00;8;8000;8;7990;34;38640;8;8000;8;8000;0;0;8;8000
19.06.2020 21:00;7;6990;7;7000;24;26703;7;6980;7;6990;0;0;7;7000
19.06.2020 22:00;6;5980;5;4990;18;18370;6;5980;5;4990;0;0;6;6000
19.06.2020 23:00;4;4000;4;4000;5;5070;4;4000;4;4000;0;0;4;3990
20.06.2020 00:00;4;4000;2;2000;9;10020;4;3990;2;1990;0;0;4;4000
20.06.2020 01:00;2;2000;0;0;4;4060;2;2000;0;0;0;0;2;2000
20.06.2020 02:00;0;0;0;0;3;3330;0;0;0;0;0;0;0;0
20.06.2020 03:00;0;0;1;1000;1;1010;0;0;1;1000;0;0;0;0
20.06.2020 04:00;2;2000;2;2000;1;1010;2;2000;2;2000;0;0;2;2000
20.06.2020 05:00;2;1990;2;2000;2;3940;2;1980;2;2000;0;0;2;1990
20.06.2020 06:00;2;2000;3;3000;2;2020;2;2000;3;3000;0;0;2;2000
20.06.2020 07:00;2;2000;2;1990;6;6620;2;1990;2;2000;0;0;2;2000
20.06.2020 08:00;2;2000;3;3000;15;20150;2;2000;3;3000;0;0;2;2000
20.06.2020 09:00;4;3990;4;4000;23;27950;4;4000;4;4000;0;0;4;4000
20.06.2020 10:00;4;3990;4;3990;40;45030;4;4000;4;3990;0;0;4;4000
20.06.2020 11:00;4;4000;4;4000;40;44300;4;4000;4;4000;0;0;4;3990
20.06.2020 12:00;4;4000;4;3990;46;51854;4;4000;4;4000;0;0;4;4000
20.06.2020 13:00;4;3980;4;4000;47;52250;4;3980;4;3990;0;0;4;4000
20.06.2020 14:00;4;4000;4;4000;53;60680;4;4000;4;4000;0;0;4;4000
20.06.2020 15:00;4;4000;4;4000;52;57900;4;3990;4;4000;0;0;4;4000
20.06.2020 16:00;4;4000;4;3990;51;56867;4;3990;4;4000;0;0;4;4000
20.06.2020 17:00;4;3990;4;3980;48;59160;4;4000;5;4990;0;0;4;3990
20.06.2020 18:00;4;4000;4;3990;49;55650;4;4000;3;3000;0;0;4;4000
20.06.2020 19:00;3;3000;2;1990;52;60120;4;3990;2;2000;0;0;4;4000
20.06.2020 20:00;2;2000;2;2000;35;36750;1;1000;2;1990;0;0;1;1000
20.06.2020 21:00;2;2000;2;2000;17;18220;2;2000;2;1990;0;0;2;2000
20.06.2020 22:00;2;1990;2;2000;22;23330;2;1980;2;2000;0;0;2;1990
20.06.2020 23:00;2;2000;2;1990;6;6070;2;2000;2;2000;0;0;2;2000
21.06.2020 00:00;2;2000;1;990;8;9130;2;1990;1;1000;0;0;2;2000
21.06.2020 01:00;1;1000;0;0;3;3050;1;1000;0;0;0;0;1;990
21.06.2020 02:00;0;0;0;0;2;2050;0;0;0;0;0;0;0;0
21.06.2020 03:00;0;0;0;0;1;1010;0;0;0;0;0;0;0;0
21.06.2020 04:00;0;0;0;0;1;1020;0;0;0;0;0;0;0;0
21.06.2020 05:00;0;0;1;990;0;0;0;0;1;1000;0;0;0;0
21.06.2020 06:00;1;1000;2;2000;3;3050;1;1000;2;2000;0;0;1;1000
21.06.2020 07:00;2;2000;2;2000;3;3500;2;2000;2;2000;0;0;2;2000
21.06.2020 08:00;2;2000;2;2000;7;7220;2;2000;2;2000;0;0;2;1990
21.06.2020 09:00;2;2000;2;1990;11;14820;2;2000;2;2000;0;0;2;2000
21.06.2020 10:00;2;2000;2;2000;25;27680;2;1990;2;2000;0;0;2;2000
21.06.2020 11:00;3;3000;2;1990;31;34070;3;3000;2;2000;0;0;3;3000
21.06.2020 12:00;2;2000;3;3000;38;42468;2;2000;4;4000;0;0;2;2000
21.06.2020 13:00;4;3990;4;4000;43;48140;4;3990;4;4000;0;0;4;4000
21.06.2020 14:00;4;3990;4;4000;59;68570;4;4000;4;4000;0;0;4;4000
21.06.2020 15:00;4;4000;4;4000;40;45330;4;4000;4;4000;0;0;4;4000
21.06.2020 16:00;4;3980;4;4000;55;57230;4;4000;4;3990;0;0;4;4000
21.06.2020 17:00;4;4000;4;3990;64;70502;4;3990;3;3000;0;0;4;4000
21.06.2020 18:00;4;3990;4;4000;47;51140;4;3990;5;5000;0;0;4;4000
21.06.2020 19:00;3;3000;3;3000;46;48490;3;3000;2;2000;0;0;3;3000
21.06.2020 20:00;2;2000;2;2000;32;34430;2;2000;2;2000;0;0;2;2000
21.06.2020 21:00;2;2000;2;1990;39;44550;2;2000;2;2000;0;0;2;2000
21.06.2020 22:00;2;2000;2;1990;22;27990;2;2000;2;2000;0;0;2;1990
21.06.2020 23:00;2;1990;2;2000;2;2020;2;2000;2;2000;0;0;2;2000
22.06.2020 00:00;2;1990;1;990;2;2020;2;2000;1;990;0;0;2;2000
22.06.2020 01:00;1;1000;0;0;0;0;1;1000;0;0;0;0;1;1000
22.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 03:00;0;0;2;2000;0;0;0;0;2;1990;0;0;0;0
22.06.2020 04:00;2;2000;2;2000;0;0;2;1990;3;3000;0;0;2;2000
22.06.2020 05:00;8;8000;13;12990;0;0;8;8000;12;11990;0;0;9;9000
22.06.2020 06:00;14;13980;15;15000;9;9730;14;13980;15;15000;0;0;13;12990
22.06.2020 07:00;16;16000;17;16970;40;40994;16;15990;17;16980;0;0;16;15980
22.06.2020 08:00;16;15990;17;16980;59;62630;16;15930;17;16990;0;0;16;16000
22.06.2020 09:00;16;15990;15;14980;49;51270;16;15970;16;16044;0;0;16;15980
22.06.2020 10:00;16;15990;17;16990;40;41600;15;14990;16;15990;0;0;16;15990
22.06.2020 11:00;16;15990;16;16000;55;58460;16;15980;16;15970;0;0;16;15980
22.06.2020 12:00;16;16000;15;15000;60;68210;16;15980;15;14970;0;0;16;15980
22.06.2020 13:00;16;15980;17;16990;59;65690;16;15970;18;17970;0;0;16;15970
22.06.2020 14:00;18;17980;18;17990;51;54580;18;17990;17;17000;0;0;18;17980
22.06.2020 15:00;16;15990;17;17000;62;67670;16;15970;15;14980;0;0;17;16990
22.06.2020 16:00;16;16000;18;17990;71;78410;16;15990;17;16980;0;0;15;15000
22.06.2020 17:00;16;16000;16;16000;62;70282;16;15980;15;15056;0;0;16;16000
22.06.2020 18:00;15;14980;16;15970;69;84442;15;15000;16;15060;0;0;16;16044
22.06.2020 19:00;13;13000;9;8990;54;61210;13;13000;8;8870;0;0;12;11990
22.06.2020 20:00;8;7990;8;8000;41;46310;8;7980;8;7990;0;0;8;7990
22.06.2020 21:00;7;6990;7;7043;28;29380;7;7000;7;6970;0;0;7;7000
22.06.2020 22:00;6;5990;5;5000;19;23950;6;6000;5;5000;0;0;6;5990
22.06.2020 23:00;4;3990;4;3990;13;14440;4;3990;4;4045;0;0;4;4000
23.06.2020 00:00;6;6000;2;2000;7;7790;6;6000;2;2000;0;0;6;6000
23.06.2020 01:00;0;0;0;0;2;3200;0;0;0;0;0;0;0;0
23.06.2020 02:00;0;0;0;0;3;3030;0;0;0;0;0;0;0;0
23.06.2020 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
23.06.2020 04:00;2;2000;3;3000;1;1010;2;2000;3;2990;0;0;2;1990
23.06.2020 05:00;8;7980;12;11990;1;1010;8;7980;12;11980;0;0;8;8000
23.06.2020 06:00;14;13990;16;16000;10;12460;14;13990;15;15000;0;0;15;15000
23.06.2020 07:00;16;15990;18;17970;49;55615;16;16000;18;17990;0;0;15;14980
23.06.2020 08:00;16;15970;16;16000;57;61920;16;16027;16;16000;0;0;15;14990
23.06.2020 09:00;16;15980;16;16000;49;51080;16;15980;15;14990;0;0;16;15970
23.06.2020 10:00;15;15000;16;16056;56;62940;16;15990;17;17000;0;0;16;15990
23.06.2020 11:00;17;16970;17;16960;66;71630;16;15970;16;15980;0;0;16;15980
23.06.2020 12:00;15;15000;16;15990;60;66780;15;14970;16;15990;0;0;15;15000
23.06.2020 13:00;16;15970;15;14980;69;89810;16;15960;16;15970;0;0;15;14970
23.06.2020 14:00;18;17970;17;17000;57;62884;17;16940;17;16990;0;0;18;17990
23.06.2020 15:00;15;15000;18;17970;59;69720;16;15980;16;15970;0;0;16;15990
23.06.2020 16:00;17;16970;16;15970;64;68680;15;14970;15;14980;0;0;16;16000
23.06.2020 17:00;16;16000;17;17000;74;80766;16;16000;16;15990;0;0;16;16000
23.06.2020 18:00;16;15990;15;14980;62;71630;16;15990;15;14980;0;0;17;16980
23.06.2020 19:00;12;12000;9;9000;49;56550;12;11990;9;8990;0;0;11;11000
23.06.2020 20:00;7;7000;8;8000;39;44840;8;7990;8;7990;0;0;8;8000
23.06.2020 21:00;7;6990;7;6990;27;31900;7;7065;7;7000;0;0;7;6980
23.06.2020 22:00;6;5980;5;5000;29;33790;6;5980;5;4990;0;0;6;5990
23.06.2020 23:00;4;3990;4;3990;10;10595;4;4000;4;3990;0;0;4;4000
24.06.2020 00:00;6;6000;2;2000;1;1010;6;5990;2;2000;0;0;6;6000
24.06.2020 01:00;0;0;0;0;1;2530;0;0;0;0;0;0;0;0
24.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
24.06.2020 04:00;2;2000;3;2990;2;2020;2;2000;3;3000;0;0;2;2000
24.06.2020 05:00;9;8420;12;12000;0;0;9;8980;12;11990;0;0;9;8990
24.06.2020 06:00;13;13540;16;16000;11;12880;13;13000;16;15990;0;0;13;13000
24.06.2020 07:00;16;15980;16;15980;44;47380;15;15000;17;16980;0;0;16;15980
24.06.2020 08:00;16;15990;17;16990;58;62720;16;16014;16;15990;0;0;16;16000
24.06.2020 09:00;16;15990;16;15990;62;68440;16;15990;15;15000;0;0;16;15990
24.06.2020 10:00;16;15970;16;15980;64;85786;16;16023;17;16980;0;0;16;16000
24.06.2020 11:00;16;15950;16;15970;58;65200;16;15940;15;14970;0;0;16;15990
24.06.2020 12:00;16;15980;16;16000;51;56500;16;15980;16;15950;0;0;16;15960
24.06.2020 13:00;16;15970;17;16980;64;76286;16;15990;16;15990;0;0;16;15980
24.06.2020 14:00;18;17980;18;18000;60;73570;18;18000;18;18000;0;0;18;18000
24.06.2020 15:00;16;15980;15;15000;57;65060;16;16048;16;15980;0;0;16;15980
24.06.2020 16:00;16;15980;17;17056;62;68690;15;14980;16;15990;0;0;16;15960
24.06.2020 17:00;16;15990;15;14980;54;60750;16;15970;13;12980;0;0;17;16960
24.06.2020 18:00;15;14990;17;16990;53;54730;15;14970;17;16960;0;0;14;14000
24.06.2020 19:00;12;11990;8;8000;42;45356;12;11990;8;8000;0;0;12;12000
24.06.2020 20:00;8;8000;8;7990;40;44360;8;7980;8;8000;0;0;8;7990
24.06.2020 21:00;7;7000;7;7000;30;33290;7;6990;7;6990;0;0;7;7000
24.06.2020 22:00;6;6000;5;4990;21;23360;6;6000;5;5000;0;0;6;5980
24.06.2020 23:00;4;4000;4;4000;6;6110;4;4000;4;4000;0;0;4;4000
25.06.2020 00:00;6;5980;2;2000;0;0;6;5990;2;1990;0;0;6;5970
25.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 03:00;0;0;2;2000;1;2910;0;0;2;2000;0;0;0;0
25.06.2020 04:00;2;2000;2;2000;0;0;2;1990;3;3000;0;0;2;2000
25.06.2020 05:00;8;8000;13;13000;0;0;9;9000;12;12000;0;0;8;8000
25.06.2020 06:00;14;13940;15;15000;15;15090;13;12990;16;15990;0;0;13;12980
25.06.2020 07:00;16;15990;18;17990;50;55980;16;16033;17;16960;0;0;16;15980
25.06.2020 08:00;15;14990;15;14990;54;56020;15;14970;16;16000;0;0;15;14990
25.06.2020 09:00;16;15980;16;16000;51;61220;16;15950;15;14970;0;0;16;15990
25.06.2020 10:00;16;15970;16;15980;53;62900;16;15970;15;15000;0;0;17;16980
25.06.2020 11:00;17;17000;20;19990;61;66800;17;16980;19;18990;0;0;16;15980
25.06.2020 12:00;17;16960;15;15000;54;56880;17;17000;15;15000;0;0;17;16980
25.06.2020 13:00;16;16000;18;17990;70;74030;16;15980;18;17980;0;0;17;16990
25.06.2020 14:00;19;18980;18;17990;52;63330;19;19023;17;16990;0;0;18;18000
25.06.2020 15:00;16;15990;16;15970;67;74760;16;15970;16;15970;0;0;15;14990
25.06.2020 16:00;16;15980;17;17000;65;74290;16;15990;17;16990;0;0;16;16000
25.06.2020 17:00;16;16000;16;16000;65;69830;16;15950;16;16000;0;0;16;15950
25.06.2020 18:00;16;15960;15;14990;60;67918;16;15980;15;15000;0;0;16;15990
25.06.2020 19:00;12;12000;8;7990;48;57240;12;11980;8;7990;0;0;11;10980
25.06.2020 20:00;8;7990;8;8000;31;35870;8;8000;8;7980;0;0;8;7980
25.06.2020 21:00;7;6990;7;7000;34;44840;7;6980;7;7000;0;0;7;6970
25.06.2020 22:00;6;6000;6;6000;17;17270;6;6000;5;5000;0;0;6;5990
25.06.2020 23:00;4;3990;4;4000;5;5060;4;3990;4;4000;0;0;4;3990
26.06.2020 00:00;6;5990;2;2000;1;1010;6;5990;2;2000;0;0;6;6000
26.06.2020 01:00;0;0;0;0;2;2080;0;0;0;0;0;0;0;0
26.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.06.2020 03:00;0;0;2;2000;0;0;0;0;2;2000;0;0;0;0
26.06.2020 04:00;2;2000;3;2980;1;1010;2;2000;3;3000;0;0;2;2000
26.06.2020 05:00;8;7980;11;10970;3;9320;8;7980;11;11000;0;0;8;8000
26.06.2020 06:00;14;13990;18;18000;12;14390;14;13980;17;16990;0;0;14;13970
26.06.2020 07:00;16;15970;17;17000;34;36240;16;15990;16;15990;0;0;16;15980
26.06.2020 08:00;16;15990;16;16000;62;66710;16;15990;16;15970;0;0;15;14990
26.06.2020 09:00;16;15960;16;15990;63;66920;16;15960;16;16000;0;0;16;15990
26.06.2020 10:00;16;15970;17;16990;55;58430;16;15980;17;17000;0;0;16;16048
26.06.2020 11:00;16;15990;15;15000;62;72720;16;15980;15;14990;0;0;16;15990
26.06.2020 12:00;16;15970;17;16990;58;65110;16;16060;16;16022;0;0;16;16000
26.06.2020 13:00;15;14990;17;17000;63;69330;16;16000;17;16980;0;0;16;15970
26.06.2020 14:00;18;17980;16;16049;55;61079;17;16980;16;16000;0;0;17;16970
26.06.2020 15:00;15;14960;17;16980;50;55620;15;14980;16;15990;0;0;15;14960
26.06.2020 16:00;16;15970;15;14990;44;52490;16;15970;15;14990;0;0;16;15990
26.06.2020 17:00;15;14960;17;16290;57;62905;16;16034;17;16980;0;0;16;16000
26.06.2020 18:00;17;16980;16;16680;53;56500;16;16000;15;14980;0;0;16;15990
26.06.2020 19:00;12;12000;8;7990;35;38770;12;12000;8;8000;0;0;12;12000
26.06.2020 20:00;8;8000;9;8980;24;24570;8;7990;8;8000;0;0;7;7000
26.06.2020 21:00;7;6990;7;6990;17;19850;7;6980;7;6980;0;0;7;6990
