01.06.2020 00:00;Bel_A117/MP1;Vwz_A117/MP1;Bel_A117_MP2;Vwz_A117_MP2;Bel_A117_MP3;Vwz_A117_MP3;Bel_A117_MP4;Vwz_A117_MP4;Bel_A118_MP3;Vwz_A118_MP3;Bel_A88_MP2;Vwz_A88_MP2;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_FG-AF_41a;Vwz_FG-AF_41a;Bel_FG-AF_41b;Vwz_FG-AF_41b;Bel_FG-AF_BF41a;Vwz_FG-AF_BF41a;Bel_FG-AF_BF41b;Vwz_FG-AF_BF41b
10.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;6;106360;0;0;220;140740;216;131560;91;25280;2;4010;2;4000;1;2010;0;3600000
10.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;2;2620;3;43100;2;20960;191;115010;124;80570;84;25400;3;6020;3;6020;2;4020;0;3600000
10.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;21080;3;28240;87;59120;84;57820;48;17890;2;4020;2;4020;2;4020;0;3600000
11.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;3;3930;2;43010;0;0;59;38800;41;27390;26;11100;1;2000;1;2000;1;2010;0;3600000
11.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;540;0;0;36;24840;23;16690;22;10540;0;0;0;0;0;0;0;3600000
11.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20470;0;0;28;17390;23;17550;13;6260;0;0;0;0;0;0;0;3600000
11.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;22700;29;17380;26;8850;0;0;0;0;0;0;0;3600000
11.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;24550;0;0;72;49550;68;46550;31;17920;2;4010;2;4020;2;4010;0;3600000
11.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;6;7800;2;1340;0;0;251;154553;299;196070;113;39250;2;4020;3;6010;1;2000;0;3600000
11.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;6;10270;10;464120;0;0;554;395035;513;403116;157;87190;3;6030;3;6020;2;4000;0;3600000
11.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;3;3910;13;364477;10;238942;825;716651;807;800709;178;80180;3;6020;3;6020;2;4020;0;3600000
11.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;4;5240;15;558705;4;118152;775;677532;719;660490;171;124880;3;6030;3;6010;3;6030;0;3600000
11.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;4;5210;21;698580;2;50140;730;574487;755;695008;154;58230;2;4020;2;4020;0;0;0;3600000
11.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;4;6470;26;893098;7;158652;831;665010;758;631136;160;80850;2;4000;2;4010;2;4020;0;3600000
11.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;4;6550;19;652965;2;4680;874;811360;873;882898;157;132120;2;4020;2;4010;2;4020;0;3600000
11.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;3;5170;50;1511273;9;200563;951;892931;825;1381882;159;164312;1;2000;2;4020;1;2010;0;3600000
11.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;4;6520;22;1101806;5;158546;981;931071;923;906520;180;91350;3;6020;3;6046;2;4020;0;3600000
11.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;3;3920;27;1151563;5;158390;1008;1275932;901;1153193;116;65260;2;4020;3;6030;2;4010;0;3600000
11.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;11;16990;37;1317717;6;73460;1001;1319215;895;1168611;119;72400;3;6020;2;4010;1;2010;0;3600000
11.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;4;5230;53;1593960;3;2190;955;1081213;923;1031160;152;74950;3;6020;2;4020;2;4020;0;3600000
11.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;9;11740;40;1388577;6;122880;850;799697;772;877238;150;68540;3;6000;3;6020;3;6030;0;3600000
11.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;5;6510;30;1044806;7;230494;734;569467;670;557442;169;53600;3;6010;3;6020;2;4010;0;3600000
11.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;7;9150;9;394762;0;0;497;332751;450;343028;190;54220;2;4020;3;6030;3;6000;0;3600000
11.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;1;1300;18;505974;2;67490;357;241596;339;220360;143;39540;1;2000;2;4010;2;4010;0;3600000
11.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;4;12130;1;6420;253;140010;203;115860;104;27350;2;4010;2;4020;0;0;0;3600000
11.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;4;77996;0;0;166;94782;175;107427;83;23880;3;6020;3;6020;2;4010;0;3600000
11.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;66930;92;53800;51;13810;2;4020;2;4020;2;4000;0;3600000
12.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;42360;0;0;78;53350;82;48347;35;10910;1;2010;1;2000;1;2010;0;3600000
12.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;1;1290;0;0;0;0;50;29340;26;18660;26;10230;1;2010;1;2000;1;2010;0;3600000
12.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;26330;27;18270;23;13380;1;2010;1;2010;1;2000;0;3600000
12.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;23821;1;2560;42;21940;31;19190;25;8580;0;0;0;0;0;0;0;3600000
12.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;29100;42;22400;28;9190;0;0;0;0;0;0;0;3600000
12.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;2;21570;0;0;113;71100;123;73920;56;20270;2;4000;2;4010;2;4020;0;3600000
12.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;1300;5;186120;0;0;169;96978;121;80210;79;25050;2;4000;2;4010;2;4020;0;3600000
12.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;4;157881;1;6570;296;181147;214;137410;138;53510;2;4020;2;4010;2;4010;0;3600000
12.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;4;5220;4;195601;0;0;379;231445;334;226202;122;33670;2;4000;2;4010;2;4020;0;3600000
12.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;8;267474;0;0;541;342781;506;336182;132;48950;2;4000;2;4020;2;4020;0;3600000
12.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;7;280750;2;42670;684;446143;697;479020;133;47300;2;4000;2;4020;2;4042;0;3600000
12.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;10;14330;9;416664;5;120341;791;550081;758;612280;136;43750;2;4010;2;4020;2;4020;0;3600000
12.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;4;5089;11;535145;4;4540;845;612539;826;686869;135;101198;2;4020;2;4020;2;4010;0;3600000
12.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;3;3920;16;581533;0;0;818;626661;798;631753;118;52230;2;4010;2;4010;2;4020;0;3600000
12.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;3;3920;15;501967;2;3810;812;561625;752;560490;171;48740;2;4020;2;4020;2;4000;0;3600000
12.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;10;23190;13;559893;2;4140;810;625916;743;565652;125;42220;2;4020;2;4020;2;4020;0;3600000
12.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;4;5210;8;353571;2;47300;795;568310;755;625849;152;42610;2;4010;2;4020;2;4020;0;3600000
12.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;4;5210;10;297750;2;22400;754;549792;650;466688;186;46989;2;4020;2;4000;2;4010;0;3600000
12.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;1;1310;7;198350;4;106820;570;404642;577;379874;147;37950;2;4020;2;4020;2;4020;0;3600000
12.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;3;3930;4;119020;1;20410;411;237400;442;265730;163;39110;2;4010;2;4010;2;4010;0;3600000
12.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;0;0;3;29120;2;3240;350;197861;313;180779;159;42960;2;4010;2;4020;2;4020;0;3600000
12.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;2;2618;8;146678;2;2810;206;115300;193;128900;79;21690;2;4010;2;4000;2;4020;0;3600000
12.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;20660;2;1020;138;74160;139;76270;64;18650;2;4020;2;4010;2;4010;0;3600000
12.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;58610;85;45600;50;14860;2;4010;2;4020;2;4020;0;3600000
13.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;50010;72;39280;38;13100;1;2023;1;2010;1;2010;0;3600000
13.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21050;0;0;60;30480;47;28550;29;8270;1;2000;1;2010;1;2010;0;3600000
13.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;21272;31;17820;22;8220;1;2010;1;2010;1;2010;0;3600000
13.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;16470;26;13720;17;4730;0;0;0;0;0;0;0;3600000
13.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;20190;21;13940;20;9640;0;0;0;0;0;0;0;3600000
13.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;1;840;0;0;59;29220;71;37840;27;10980;2;4010;2;4010;2;4010;0;3600000
13.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;3;91170;0;0;73;36950;67;37040;29;8880;2;4020;2;4020;1;2010;0;3600000
13.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;1;460;0;0;68;35060;43;23260;32;9430;2;4020;2;4000;2;4020;0;3600000
13.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;4;174950;1;11390;85;42060;70;41160;38;12070;1;2010;1;2010;1;2010;0;3600000
13.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;11;280097;0;0;130;76400;148;79900;43;12280;1;2000;1;2010;1;2010;0;3600000
13.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;0;0;5;108651;3;27771;209;120460;210;116730;72;21780;1;2010;1;2010;1;2010;0;3600000
13.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;2;5410;2;97910;2;2610;292;178650;294;166080;85;20870;1;2010;1;2010;1;2010;0;3600000
13.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;1;1310;8;137730;4;758112;370;216960;391;228320;95;24390;1;2010;1;2010;1;2010;0;3600000
13.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;0;0;9;393216;3;58770;434;250129;409;238630;111;31080;1;2000;1;2010;1;2010;0;3600000
13.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;0;0;6;297938;3;98750;446;258510;447;273709;118;41595;1;2010;1;2010;1;2010;0;3600000
13.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;2;2610;14;487193;4;88423;476;292600;424;274112;146;65340;1;2000;1;2010;1;2010;0;3600000
13.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;3;7060;10;407989;2;131040;421;267436;438;255882;128;30720;1;2010;1;2010;1;2010;0;3600000
13.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;3;3910;11;464960;6;194190;441;337310;415;268850;145;39590;1;2000;1;2010;1;2010;0;3600000
13.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;4;7639;7;348525;2;150040;323;203970;324;189092;119;31721;1;2010;1;2010;1;2010;0;3600000
13.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;3;5150;11;240120;4;24300;292;175230;268;160400;81;21370;1;2010;1;2010;1;2010;0;3600000
13.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;1;1300;0;0;0;0;212;112550;200;116480;68;17360;1;2010;1;2010;1;2010;0;3600000
13.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;3;62990;1;22000;147;79700;126;71470;59;17120;1;2010;1;2010;1;2010;0;3600000
13.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;1;1310;4;45870;0;0;93;53620;79;46970;46;15170;1;2000;1;2010;1;2010;0;3600000
13.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1650;0;0;65;39310;65;39930;31;10750;1;2010;1;2010;1;2010;0;3600000
14.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;3;45470;0;0;54;33160;45;25260;23;9640;0;0;0;0;0;0;0;3600000
14.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;3;42260;0;0;36;21030;20;15040;18;8940;0;0;0;0;0;0;0;3600000
14.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;2;42900;0;0;32;20640;16;11540;20;9950;0;0;0;0;0;0;0;3600000
14.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;24530;14;7770;28;12840;0;0;0;0;0;0;0;3600000
14.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;23020;0;0;87;53193;91;59020;39;14830;2;4020;2;4010;2;4010;0;3600000
14.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;2600;4;57610;0;0;261;163960;330;210320;105;33360;3;6020;3;6020;1;2010;0;3600000
14.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;10;12800;9;391452;0;0;563;394920;500;345140;165;72470;3;6010;3;6000;1;2037;0;3600000
14.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;7;9570;17;501402;5;120630;821;776722;849;1005289;162;62244;3;6030;3;6030;2;4020;0;3600000
14.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;3;5190;11;412328;4;24099;888;700462;785;754711;183;144290;3;6030;3;6030;3;6030;0;3600000
14.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;1;1300;26;1077774;3;62330;858;780948;801;892950;144;83280;2;4020;2;4010;2;4010;0;3600000
14.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;3;3910;28;1000700;4;181180;900;858711;867;888913;120;47490;2;4020;2;4000;2;4020;0;3600000
14.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;1;1310;22;818464;7;105250;879;1425451;831;982695;90;115310;2;4020;2;4020;1;2000;0;3600000
14.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;0;0;41;1227229;3;129710;850;1394858;873;1011994;109;190650;2;4020;2;4020;0;0;0;3600000
14.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;3;4080;38;1134955;6;57570;966;1062062;870;876722;128;89083;2;4010;3;6030;2;4010;0;3600000
14.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;1;1300;33;1274589;2;47150;1010;989929;889;884622;179;113510;4;8055;4;8020;3;6010;0;3600000
14.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;3;3920;37;1075307;8;213580;1049;1266079;918;1137530;125;84501;3;6020;3;6010;2;4010;0;3600000
14.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;10;14340;59;1593604;6;142531;1025;1483487;886;1199071;123;80800;3;6020;3;6030;3;6042;0;3600000
14.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;12;17930;61;1757576;7;157060;1012;1454660;898;1084783;141;114850;3;6010;3;6000;2;4010;0;3600000
14.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;3;4820;34;1060179;4;14340;746;563074;725;691975;166;61000;3;6020;3;6020;2;4010;0;3600000
14.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;3;3920;19;558894;1;1570;509;338340;466;294498;160;47330;3;6020;3;6020;3;6030;0;3600000
14.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;1;1300;12;286212;1;2430;316;192111;330;211160;129;55180;2;4020;2;4020;2;4020;0;3600000
14.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;2;2600;6;113440;1;20770;201;127670;201;121680;86;40460;2;4010;2;4010;1;2010;0;3600000
14.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;5;46290;2;3330;146;88070;118;71973;64;20240;3;6010;3;6030;2;4020;0;3600000
14.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;49000;66;42650;36;16740;2;4020;2;4010;2;4020;0;3600000
15.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;42730;0;0;43;28420;30;24340;14;6360;1;2010;1;2010;1;2010;0;3600000
15.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;24890;29;20450;15;10190;0;0;0;0;0;0;0;3600000
15.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;19350;22;15640;17;6560;0;0;0;0;0;0;0;3600000
15.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;1;1290;0;0;44;27110;27;19880;21;10190;0;0;0;0;0;0;0;3600000
15.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;11980;0;0;84;49770;75;48150;36;15100;2;4010;2;4020;2;4020;0;3600000
15.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;1290;0;8890;1;620;234;147920;274;169420;97;31950;3;6030;3;6030;1;2000;0;3600000
15.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;6;11620;13;387922;0;0;579;394220;542;397811;178;57550;3;6020;3;6020;1;2010;0;3600000
15.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;9;12840;12;456288;5;174103;816;696170;814;1000912;208;157120;3;6030;3;6030;3;6000;0;3600000
15.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;2;2620;14;367310;2;182070;885;814839;768;695561;148;95650;3;6030;3;6030;2;4000;0;3600000
15.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;3;3910;25;1049564;1;13160;788;711163;724;606511;121;154690;2;4020;2;4020;2;4010;0;3600000
15.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;6;7840;18;645483;5;27720;824;722841;774;718129;155;100770;2;4010;2;4010;2;4010;0;3600000
15.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;4;5230;33;1071952;6;65960;828;820069;864;908931;141;124290;1;2010;2;4020;2;4000;0;3600000
15.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;4;6480;42;1195536;10;161450;857;923178;840;881166;110;139220;2;4020;2;4000;2;4020;0;3600000
15.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;3;5160;30;738274;5;206770;903;1064264;853;920010;109;69110;3;6030;3;6020;2;4020;0;3600000
15.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;4;6540;18;822442;4;150040;940;1237724;837;927233;123;139621;3;6030;3;6010;2;4010;0;3600000
15.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;2;2600;33;1117790;8;209370;985;1119647;957;1149554;133;101331;3;6020;3;6000;2;4010;0;3600000
15.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;10;13080;49;1410893;4;82190;956;1254164;863;1146259;121;62230;3;6020;3;6030;2;4020;0;3600000
15.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;7;9140;58;1821327;3;157842;1012;1449209;905;1052175;141;50180;3;6020;3;6020;2;4020;0;3600000
15.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;4;5230;35;1409211;4;94460;803;655411;728;845571;161;48900;3;6020;3;6020;2;4010;0;3600000
15.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;1;1300;17;588460;1;1760;568;368299;493;326796;160;50090;3;6030;3;6020;3;6030;0;3600000
15.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;6430;10;261630;2;7690;380;235820;335;209940;112;36850;2;4010;2;4010;2;4000;0;3600000
15.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;1;1310;7;150520;1;1940;258;159475;227;149215;92;30220;2;4010;2;4020;2;4020;0;3600000
15.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;3;3920;2;41680;1;19170;167;98510;133;80430;68;21467;3;6010;3;6010;3;6030;0;3600000
15.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;19960;0;0;90;56354;77;50850;39;12770;2;4020;2;4020;2;4010;0;3600000
16.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;3;40352;0;0;55;36590;30;23520;28;10990;1;2010;1;2000;1;2010;0;3600000
16.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;26660;28;18300;17;9730;0;0;0;0;0;0;0;3600000
16.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;18840;0;0;36;21170;19;16320;22;11720;0;0;0;0;0;0;0;3600000
16.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;27070;22;19710;24;10630;0;0;0;0;0;0;0;3600000
16.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;1;20420;0;0;90;58080;89;64370;41;16238;2;4010;2;4020;2;4020;0;3600000
16.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;1300;6;110651;0;0;250;159550;300;212180;87;27960;3;6030;3;6030;2;4010;0;3600000
16.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;6;14590;4;122525;2;3420;564;371968;501;345322;192;81691;3;6020;3;6030;3;6030;0;3600000
16.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;4;5220;9;263171;2;197871;723;541671;717;631982;176;62770;3;6010;3;6030;3;6020;0;3600000
16.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;1;1300;7;347864;7;215817;682;495850;623;540247;157;57930;3;6020;3;6020;2;4020;0;3600000
16.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;5;6520;19;703956;6;88680;640;453511;565;459709;135;44620;2;4010;2;4010;2;4010;0;3600000
16.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;4;5230;17;560621;0;0;695;531349;640;509918;135;40470;2;4020;2;4020;2;4020;0;3600000
16.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;3;3930;20;698520;1;26740;742;547168;741;614902;142;67190;2;4010;2;4020;1;2010;0;3600000
16.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;4;5220;31;1000333;6;60930;722;567880;746;698632;148;55370;2;4010;2;4010;1;2000;0;3600000
16.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;2;2620;36;932218;7;196880;784;739327;709;656130;155;111780;3;6020;3;6030;3;6020;0;3600000
16.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;4;5232;23;932408;13;340967;848;701821;700;602502;190;67202;3;6020;3;6020;2;4020;0;3600000
16.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;4;5230;46;1234867;8;185011;874;781142;824;754649;137;77770;3;6041;3;6030;2;4010;0;3600000
16.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;16;25689;43;1491722;8;336701;887;806871;851;864274;137;48380;3;6030;3;6030;3;6020;0;3600000
16.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;7;9140;42;1364663;2;25240;807;595488;798;701812;167;50660;3;6030;3;6030;2;4010;0;3600000
16.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;11;16900;36;1501474;3;60960;611;443260;575;469940;172;81740;3;6046;3;6030;2;4020;0;3600000
16.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;10;405451;1;37350;377;230761;331;208493;119;35690;3;6010;3;6030;3;6030;0;3600000
16.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;2;3860;8;267320;3;56600;304;185819;259;157891;101;29080;2;4020;2;4020;2;4010;0;3600000
16.12.2020 21:00;0;0;0;0;0;0;0;0;0;0;3;3920;6;136070;3;6490;191;118260;200;116829;63;23980;2;4010;2;4010;1;2000;0;3600000
16.12.2020 22:00;0;0;0;0;0;0;0;0;0;0;2;2600;5;107120;0;0;151;89030;110;65920;63;22040;3;6010;3;6030;3;6030;0;3600000
16.12.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;21400;0;0;98;55600;76;50410;30;12500;2;4010;2;4020;2;4020;0;3600000
17.12.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;21140;0;0;52;30650;40;25960;17;7890;1;2000;1;2000;0;0;0;3600000
17.12.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;21816;30;20550;17;8990;0;0;0;0;0;0;0;3600000
17.12.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;20790;20;15090;20;8230;0;0;0;0;0;0;0;3600000
17.12.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;34640;27;18640;23;14440;0;0;0;0;0;0;0;3600000
17.12.2020 04:00;0;0;0;0;0;0;0;0;0;0;1;1300;1;7750;0;0;89;59200;91;67970;28;12970;2;4020;2;4010;2;4010;0;3600000
17.12.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;1300;5;83010;1;730;243;143010;294;194680;67;20821;2;4010;3;6010;2;4020;0;3600000
17.12.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;2410;10;294064;1;600;557;389065;487;355300;138;45060;3;6010;3;6059;2;4010;0;3600000
17.12.2020 07:00;0;0;0;0;0;0;0;0;0;0;6;7860;13;485679;1;770643;750;578731;673;610118;150;64853;3;6020;3;6030;3;6030;0;3600000
17.12.2020 08:00;0;0;0;0;0;0;0;0;0;0;2;2610;12;552387;0;0;784;585920;672;495150;213;80810;3;6000;3;6010;3;6030;0;3600000
17.12.2020 09:00;0;0;0;0;0;0;0;0;0;0;2;2610;21;895721;1;57190;697;507876;614;494385;141;57880;2;4010;2;4020;2;4020;0;3600000
17.12.2020 10:00;0;0;0;0;0;0;0;0;0;0;4;10240;26;691471;3;94850;762;636110;712;666847;148;82050;1;2010;2;4020;2;4020;0;3600000
17.12.2020 11:00;0;0;0;0;0;0;0;0;0;0;1;1300;24;816130;4;55100;810;693125;837;930839;138;69090;2;4020;2;4020;2;4010;0;3600000
17.12.2020 12:00;0;0;0;0;0;0;0;0;0;0;11;21820;40;1328370;2;80430;834;780602;784;828810;118;100670;2;4010;2;4020;2;4020;0;3600000
17.12.2020 13:00;0;0;0;0;0;0;0;0;0;0;2;2610;35;1128462;2;35870;851;805207;756;648586;139;133677;3;6030;3;6030;3;6010;0;3600000
17.12.2020 14:00;0;0;0;0;0;0;0;0;0;0;4;5220;22;902271;4;32220;881;709420;832;734831;159;78225;3;6020;3;6010;2;4010;0;3600000
17.12.2020 15:00;0;0;0;0;0;0;0;0;0;0;11;16270;30;1074878;7;149390;920;879565;837;854613;192;80310;2;4010;3;6030;3;6030;0;3600000
17.12.2020 16:00;0;0;0;0;0;0;0;0;0;0;12;17950;49;1499772;6;137874;933;860518;917;1030751;147;66346;3;6010;3;6010;3;6020;0;3600000
17.12.2020 17:00;0;0;0;0;0;0;0;0;0;0;6;7850;39;1327313;5;107080;837;759351;822;869142;153;56280;3;6010;3;6030;3;6030;0;3600000
17.12.2020 18:00;0;0;0;0;0;0;0;0;0;0;2;2610;32;1175073;1;2760;677;528883;645;545667;169;55900;3;6030;3;6020;3;6020;0;3600000
17.12.2020 19:00;0;0;0;0;0;0;0;0;0;0;0;0;16;490392;0;0;404;251952;389;249961;132;38460;3;6030;3;6020;3;6020;0;3600000
17.12.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;27530;6;231442;0;0;289;175450;280;172030;102;27860;2;4020;2;4020;2;4020;0;3600000
