01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4
22.04.2021 12:00;151;1777226;80;946466;53;822097;13;9528;13;18750;8;5990;2;1620
22.04.2021 13:00;158;1556525;88;1049090;37;629245;15;12460;44;44728;38;33949;4;2309
22.04.2021 14:00;121;1379431;96;963574;47;744483;14;7400;13;43390;11;8750;9;5676
22.04.2021 15:00;169;1852687;103;1437733;54;746613;13;8728;17;42536;20;14680;6;4019
22.04.2021 16:00;169;2494092;123;1606904;73;1075651;27;32838;41;76809;14;10110;4;1990
22.04.2021 17:00;147;2324026;113;1475861;47;872905;40;44676;28;70886;21;15647;7;4220
22.04.2021 18:00;168;2192903;105;1252278;42;802921;18;54400;42;27190;17;14290;6;3980
22.04.2021 19:00;102;1803254;76;955307;36;611186;7;6810;30;83769;13;8930;4;1680
22.04.2021 20:00;72;842934;53;403551;30;198650;7;3760;11;13740;5;2980;0;0
22.04.2021 21:00;39;345480;33;366912;19;233620;3;1600;0;0;1;620;1;1010
22.04.2021 22:00;39;349657;14;133960;8;51140;0;0;0;0;4;2420;0;0
22.04.2021 23:00;19;208855;8;110060;10;87340;0;0;0;0;2;1340;0;0
23.04.2021 00:00;6;5100;2;29000;3;6440;0;0;0;0;0;0;0;0
23.04.2021 01:00;3;4290;3;39320;5;31270;0;0;0;0;0;0;0;0
23.04.2021 02:00;3;5630;0;0;8;86763;0;0;0;0;0;0;0;0
23.04.2021 03:00;5;70487;2;38660;1;530;0;0;0;0;0;0;0;0
23.04.2021 04:00;2;49150;2;29930;5;7930;0;0;0;0;0;0;0;0
23.04.2021 05:00;9;73150;7;26980;13;42680;0;0;1;610;0;0;2;1330
23.04.2021 06:00;53;932102;19;383303;25;295406;0;0;5;4580;1;630;2;3300
23.04.2021 07:00;138;1611701;105;1243065;60;1217613;3;3190;24;25879;3;8190;7;3780
23.04.2021 08:00;158;1875941;79;1342307;52;913814;9;15210;7;14340;6;4420;3;1880
23.04.2021 09:00;140;1686286;86;1137272;50;711449;11;11380;8;7060;11;9540;1;490
23.04.2021 10:00;140;1863443;95;1196366;55;1011317;10;8790;7;6350;10;10550;5;2300
23.04.2021 11:00;166;1961858;98;1119594;55;740689;5;22800;18;25940;12;9146;8;5320
23.04.2021 12:00;176;1977640;119;1427859;42;750624;7;10020;35;53958;24;16030;4;2539
23.04.2021 13:00;155;2457070;112;1364385;47;957346;14;18340;48;107829;12;14107;4;2559
23.04.2021 14:00;164;2313092;126;1505081;51;997944;12;7060;23;25209;19;15130;3;1670
23.04.2021 15:00;174;2210626;129;1519040;48;807344;7;5110;10;10990;18;15860;7;4780
23.04.2021 16:00;142;1941624;113;1465239;49;722981;12;8510;27;76823;15;9030;2;880
23.04.2021 17:00;138;2210619;100;1284244;53;875577;16;14539;19;23800;20;18250;10;7280
23.04.2021 18:00;168;2147062;101;1119725;48;502936;8;6290;20;15510;14;11080;12;6530
23.04.2021 19:00;106;1263306;86;1236569;40;636820;8;5218;26;24430;13;9880;3;2380
23.04.2021 20:00;78;1010992;34;419662;18;324094;5;32540;3;5480;6;3350;1;620
23.04.2021 21:00;55;367770;30;310970;23;189839;5;2610;2;1140;4;2940;0;0
23.04.2021 22:00;44;429063;13;58624;10;104530;1;420;2;1970;1;1160;2;820
23.04.2021 23:00;31;285350;19;204787;19;169750;1;980;0;0;1;500;0;0
24.04.2021 00:00;12;163210;5;47520;5;42550;0;0;1;790;0;0;0;0
24.04.2021 01:00;11;149640;5;23946;6;13010;0;0;0;0;0;0;0;0
24.04.2021 02:00;9;57560;2;5500;5;63210;0;0;0;0;0;0;0;0
24.04.2021 03:00;5;5510;4;54370;5;49260;0;0;0;0;0;0;0;0
24.04.2021 04:00;8;13280;3;6170;5;27510;0;0;0;0;0;0;0;0
24.04.2021 05:00;10;65000;4;26450;8;80810;0;0;0;0;0;0;0;0
24.04.2021 06:00;20;130760;11;86757;7;59860;0;0;1;920;0;0;0;0
24.04.2021 07:00;54;423629;32;205127;20;221811;0;0;1;1140;1;880;1;630
24.04.2021 08:00;75;765635;48;362442;24;275700;3;4130;2;1830;3;2320;2;1440
24.04.2021 09:00;122;1359656;68;1085860;36;455546;9;7954;5;3440;6;3470;5;2620
24.04.2021 10:00;128;1513069;88;1100901;46;555318;5;3380;12;24690;13;9060;5;3140
24.04.2021 11:00;154;1401177;88;1159305;46;691781;6;4290;11;9220;7;3710;2;1090
24.04.2021 12:00;139;1654884;90;992595;41;511720;7;4510;10;19060;15;13930;6;5350
24.04.2021 13:00;142;1554306;78;1037289;29;463376;15;24095;16;13940;14;9450;7;5650
24.04.2021 14:00;123;1348107;94;1136511;42;593422;7;16830;17;21557;27;75977;10;7990
24.04.2021 15:00;132;1424958;75;1002387;37;461907;8;9320;9;6690;5;2790;5;2448
24.04.2021 16:00;99;1383040;78;982247;48;716084;16;11197;38;55178;15;11570;8;4390
24.04.2021 17:00;131;1331533;67;774562;36;478504;13;10080;20;27809;37;27634;12;7560
24.04.2021 18:00;113;1222432;67;707468;36;528995;5;2610;27;35260;10;6780;7;4130
24.04.2021 19:00;87;904692;48;719354;29;590993;5;4760;20;23812;5;3390;3;1360
24.04.2021 20:00;59;518710;39;417576;31;263710;1;910;1;670;6;3320;1;540
24.04.2021 21:00;63;560633;44;315230;28;222920;2;1720;2;1060;3;1630;0;0
24.04.2021 22:00;16;129610;9;34490;13;40790;0;0;1;890;1;840;1;900
24.04.2021 23:00;6;79916;6;85350;3;27110;1;380;1;670;0;0;0;0
25.04.2021 00:00;2;1610;1;260;1;540;0;0;0;0;0;0;0;0
25.04.2021 01:00;5;30870;1;11540;2;940;0;0;0;0;0;0;0;0
25.04.2021 02:00;0;0;1;270;0;0;0;0;0;0;0;0;0;0
25.04.2021 03:00;2;14490;1;670;1;15430;0;0;0;0;0;0;0;0
25.04.2021 04:00;0;0;1;21277;2;940;0;0;0;0;0;0;0;0
25.04.2021 05:00;5;51130;3;34890;2;3630;0;0;0;0;0;0;0;0
25.04.2021 06:00;6;140301;4;77830;2;540;0;0;0;0;0;0;0;0
25.04.2021 07:00;9;88661;12;76100;6;71400;0;0;3;5310;0;0;0;0
25.04.2021 08:00;37;266672;17;210330;4;30460;1;800;0;0;1;520;1;740
25.04.2021 09:00;64;580589;41;415260;8;49973;0;0;5;3720;0;0;0;0
25.04.2021 10:00;97;841123;50;391910;15;130909;1;470;5;2590;3;2470;1;600
25.04.2021 11:00;90;1077968;55;393994;26;320148;2;1310;12;7340;5;3180;2;580
25.04.2021 12:00;116;1205128;73;545011;30;388315;4;2050;8;10020;11;6740;3;2810
25.04.2021 13:00;114;1049845;68;599001;30;320556;6;4290;16;16860;7;3810;4;5568
25.04.2021 14:00;128;1085547;77;630528;50;372872;8;6860;10;9370;10;9590;5;2610
25.04.2021 15:00;114;1067205;64;566760;28;182574;15;9290;11;11090;5;3600;8;10490
25.04.2021 16:00;101;1043197;70;643761;27;264968;9;9018;8;5820;7;5630;8;4680
25.04.2021 17:00;108;929948;60;557346;35;387627;4;2630;13;15850;13;11040;7;5920
25.04.2021 18:00;116;922348;58;513889;39;363796;10;6240;15;13858;13;12120;7;6680
25.04.2021 19:00;89;702042;58;534734;33;233380;4;3210;11;10447;12;7558;3;1530
25.04.2021 20:00;80;826344;46;302331;34;279440;5;3500;1;740;3;1840;1;900
25.04.2021 21:00;56;588977;45;413850;29;195221;0;0;1;2091;4;2730;1;800
25.04.2021 22:00;20;210710;6;129990;9;90730;0;0;0;0;0;0;0;0
25.04.2021 23:00;6;40444;1;11410;3;1220;0;0;0;0;0;0;1;2040
26.04.2021 00:00;0;0;1;22950;2;38920;0;0;0;0;0;0;0;0
26.04.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.04.2021 02:00;2;1210;1;61600;3;60810;0;0;0;0;0;0;0;0
26.04.2021 03:00;4;24150;1;1070;4;2280;0;0;0;0;0;0;0;0
26.04.2021 04:00;2;2820;3;39070;5;51550;0;0;1;2570;0;0;0;0
26.04.2021 05:00;17;225558;10;102800;17;87576;0;0;1;640;4;2890;1;740
26.04.2021 06:00;65;1022214;34;628750;25;245751;1;1730;4;34590;0;0;2;2590
26.04.2021 07:00;151;1860483;112;1296385;58;1173220;5;4030;39;53709;14;9760;5;3190
26.04.2021 08:00;159;1910997;91;1364513;58;945165;6;6110;11;23050;11;6750;8;5970
26.04.2021 09:00;140;1699126;85;1008758;50;892096;10;14490;21;22419;5;2960;1;850
26.04.2021 10:00;145;1559284;72;900126;46;728991;12;7539;14;39220;13;8449;7;2860
26.04.2021 11:00;140;1514854;89;1162309;53;701043;8;5060;14;10280;17;11663;4;3350
26.04.2021 12:00;140;1748304;104;1287215;52;752967;16;12520;25;55474;31;19444;5;3420
26.04.2021 13:00;130;1487650;82;952555;44;548597;10;7610;35;30446;12;12240;2;1160
26.04.2021 14:00;156;1668999;97;1019543;50;686663;11;7270;27;24704;15;13889;7;4380
26.04.2021 15:00;158;1956340;106;1228914;46;860997;18;18170;46;38153;19;14216;3;3310
26.04.2021 16:00;162;2440060;114;1258899;52;718216;33;23910;33;53927;28;20650;2;880
26.04.2021 17:00;160;2412486;126;1405532;53;1019499;16;11249;21;30228;24;18070;8;5530
26.04.2021 18:00;136;1763263;87;1342765;47;759694;17;15910;20;38980;11;8620;10;6248
26.04.2021 19:00;119;1549868;77;1050391;43;875522;4;2280;10;8400;8;6490;5;2340
26.04.2021 20:00;62;871009;36;587242;28;516192;5;3150;5;4740;5;4360;4;2340
26.04.2021 21:00;51;408970;21;139720;26;247350;3;1600;3;1910;1;500;2;990
26.04.2021 22:00;26;237076;7;130860;9;61860;0;0;0;0;3;1800;0;0
26.04.2021 23:00;5;58706;6;100530;7;56090;0;0;0;0;0;0;0;0
27.04.2021 00:00;0;0;1;16510;2;29930;0;0;0;0;0;0;0;0
27.04.2021 01:00;2;1080;1;410;1;1080;0;0;0;0;0;0;0;0
27.04.2021 02:00;0;0;0;0;1;32750;0;0;0;0;0;0;0;0
27.04.2021 03:00;4;40520;1;400;3;2690;0;0;0;0;0;0;0;0
27.04.2021 04:00;0;0;3;44560;3;68180;0;0;0;0;0;0;0;0
27.04.2021 05:00;17;147288;6;105500;11;107541;0;0;0;0;0;0;0;0
27.04.2021 06:00;65;781622;30;635788;21;426619;0;0;4;33740;2;1220;3;1710
27.04.2021 07:00;150;2057655;99;1276726;68;1144598;5;4630;23;19046;16;14800;5;2920
27.04.2021 08:00;174;2257350;89;1335082;66;1206814;12;16080;19;42980;5;3470;4;2260
27.04.2021 09:00;141;1802874;80;921530;73;1176060;6;7460;32;52199;11;8580;6;2710
27.04.2021 10:00;135;1489352;105;1156427;62;846696;15;11500;10;9530;12;10510;2;890
27.04.2021 11:00;162;1728269;109;1301513;63;784634;9;5960;18;15320;20;13880;5;3130
27.04.2021 12:00;142;1592432;80;779964;43;594046;18;30820;30;36379;19;13897;4;2300
27.04.2021 13:00;153;1891274;93;1088748;52;925476;24;75240;29;45389;24;16620;6;3510
27.04.2021 14:00;180;1691813;113;1094072;58;1079247;19;22700;13;9840;30;20578;4;2380
27.04.2021 15:00;155;1925492;110;1138818;51;892910;16;15750;48;102853;18;21040;17;15609
27.04.2021 16:00;169;2371964;117;1576506;54;850511;6;3900;31;125160;16;8940;4;3180
27.04.2021 17:00;166;2308414;126;1672372;57;821540;13;7830;19;46620;10;6350;4;2450
27.04.2021 18:00;142;2149438;98;1088971;37;828547;8;5820;25;24495;14;12570;4;2490
27.04.2021 19:00;98;1225497;65;626913;27;551586;3;3040;11;17560;11;13930;4;2530
27.04.2021 20:00;72;600185;42;399410;30;320707;2;1100;7;12870;20;14810;2;1020
27.04.2021 21:00;51;344060;42;443420;30;300850;1;650;7;6750;4;2619;2;930
27.04.2021 22:00;25;238620;13;85910;9;93290;0;0;0;0;0;0;0;0
27.04.2021 23:00;8;82862;9;95482;8;14480;0;0;0;0;1;560;2;1205
28.04.2021 00:00;3;37170;3;26850;4;25500;0;0;0;0;0;0;0;0
28.04.2021 01:00;3;19460;1;11940;1;670;0;0;0;0;0;0;0;0
28.04.2021 02:00;1;1750;0;0;0;0;0;0;0;0;0;0;0;0
28.04.2021 03:00;3;7790;0;0;2;1350;0;0;0;0;0;0;0;0
28.04.2021 04:00;4;4030;1;26980;1;8320;0;0;0;0;0;0;0;0
28.04.2021 05:00;14;122810;5;54760;18;240510;1;1100;0;0;0;0;0;0
28.04.2021 06:00;68;1029314;34;648674;30;483150;0;0;7;16670;5;4760;3;1590
28.04.2021 07:00;157;2180324;116;1464671;61;1286932;7;3540;24;44983;14;11658;4;2660
28.04.2021 08:00;151;2058043;89;1217453;64;847616;9;5410;30;27433;12;7670;0;0
28.04.2021 09:00;125;1947100;73;942347;60;748429;6;3290;19;24980;9;16080;8;4520
28.04.2021 10:00;143;1509856;87;1067235;65;846559;6;19080;16;15698;13;24519;7;6050
28.04.2021 11:00;144;1562762;99;1258939;39;750435;8;35580;15;10350;16;14449;8;4000
28.04.2021 12:00;159;1533009;89;1028602;56;860052;4;4930;48;38189;14;8830;5;2450
28.04.2021 13:00;160;1753100;90;1041362;41;451116;17;20229;31;59340;21;18380;5;2240
28.04.2021 14:00;135;1555063;92;1225788;45;876110;10;7560;17;16387;15;9990;13;10270
28.04.2021 15:00;154;2196201;117;1324539;53;1026359;16;13030;38;59259;30;26920;11;6540
28.04.2021 16:00;163;2398281;123;1493572;63;1082611;17;32060;22;17809;14;10840;12;8550
28.04.2021 17:00;159;2397615;116;1363341;63;927573;7;6110;11;14560;16;12920;6;3910
28.04.2021 18:00;138;2004760;90;947006;42;662433;15;14319;19;17250;27;16309;7;3370
28.04.2021 19:00;108;1514078;50;798172;38;492995;9;48730;15;13170;19;26350;7;3560
28.04.2021 20:00;67;897210;45;583488;25;431671;5;4400;4;2460;5;3580;3;3310
28.04.2021 21:00;57;903344;24;479580;22;411814;3;1700;11;9430;4;3110;5;2080
28.04.2021 22:00;23;371286;13;195060;8;165980;1;310;0;0;3;1620;2;630
28.04.2021 23:00;7;228819;6;236381;7;107230;0;0;0;0;1;610;1;440
29.04.2021 00:00;4;195114;2;87780;2;52340;0;0;0;0;0;0;0;0
29.04.2021 01:00;1;410;0;0;0;0;0;0;0;0;0;0;0;0
29.04.2021 02:00;0;0;0;0;1;65630;0;0;0;0;0;0;0;0
29.04.2021 03:00;4;161330;0;0;2;66170;0;0;0;0;0;0;0;0
29.04.2021 04:00;1;800;2;32750;0;0;0;0;0;0;0;0;0;0
29.04.2021 05:00;10;269800;7;259626;17;539609;0;0;1;540;1;650;6;10644
29.04.2021 06:00;46;812532;35;636729;25;726877;3;1690;6;5160;6;4830;3;1590
29.04.2021 07:00;164;2039909;103;1366807;59;957409;11;9968;18;16270;12;7386;2;1010
29.04.2021 08:00;163;1837333;92;1216996;57;976296;10;8910;19;47720;10;5710;4;2680
29.04.2021 09:00;162;1965956;105;1289657;58;915539;12;45280;32;36780;11;8730;4;1960
29.04.2021 10:00;153;1728636;79;1115388;52;674305;5;2980;17;16328;19;23460;4;3620
29.04.2021 11:00;141;1548734;89;1107661;67;965207;10;7650;16;30200;19;16490;8;6480
29.04.2021 12:00;154;1720685;83;1087669;59;933164;17;11389;13;14490;23;20259;9;4080
29.04.2021 13:00;167;1838863;95;1130546;42;662001;14;17510;21;47918;17;13330;7;3160
29.04.2021 14:00;122;1923048;99;1279629;51;636416;15;8790;30;37510;16;11570;5;2680
29.04.2021 15:00;181;2119340;98;1131305;67;1166955;9;5800;36;30440;25;19535;13;7567
29.04.2021 16:00;168;2517255;128;1593295;45;789953;12;18040;34;36944;22;21470;6;2920
29.04.2021 17:00;155;2420273;114;1304718;60;1171265;11;8070;24;26030;28;24860;11;6919
29.04.2021 18:00;159;2152745;90;1019911;38;792503;3;1210;12;47080;21;16040;6;3560
29.04.2021 19:00;93;1324425;63;785500;27;485676;13;45340;31;32140;25;16600;9;5510
29.04.2021 20:00;76;1196141;44;707794;27;438620;2;1120;13;10119;8;6630;4;2250
29.04.2021 21:00;56;993818;40;608178;32;442040;4;2640;23;30453;9;6790;6;3640
29.04.2021 22:00;21;439010;9;99765;11;276330;0;0;7;7332;1;970;4;3850
29.04.2021 23:00;5;108904;10;260704;7;80800;0;0;2;1850;1;464;1;650
30.04.2021 00:00;6;229691;2;65630;1;48720;0;0;0;0;0;0;0;0
30.04.2021 01:00;1;41610;0;0;1;940;0;0;0;0;0;0;0;0
30.04.2021 02:00;2;47838;0;0;1;31670;0;0;0;0;0;0;0;0
30.04.2021 03:00;4;46840;0;0;3;36573;0;0;0;0;0;0;0;0
30.04.2021 04:00;2;112070;0;0;0;0;0;0;0;0;0;0;0;0
30.04.2021 05:00;11;120592;11;211638;14;404023;2;2320;1;630;3;2990;1;1410
30.04.2021 06:00;48;837384;28;517846;24;647177;2;1100;2;1260;4;3000;6;6580
30.04.2021 07:00;152;1743510;104;1425989;57;783496;5;30400;17;19620;11;6670;10;6700
30.04.2021 08:00;136;1813377;94;956751;63;1060238;7;6070;17;48770;12;23030;6;4750
30.04.2021 09:00;148;1705193;99;937655;54;834975;11;8390;11;21520;26;21090;8;6380
30.04.2021 10:00;162;1937070;116;1230428;60;812328;9;4410;13;20280;43;33509;8;6130
30.04.2021 11:00;155;1737938;109;1258373;63;886287;6;4710;10;28440;11;8340;4;2770
30.04.2021 12:00;184;2142774;113;1267083;46;833164;12;7679;11;31400;12;10949;8;4740
30.04.2021 13:00;188;2502318;123;1368050;63;1087676;18;18779;10;7280;15;12720;11;7080
30.04.2021 14:00;190;2294744;116;1532015;40;830107;19;30110;8;8870;17;47107;10;5160
30.04.2021 15:00;180;2340044;114;1549479;37;465336;12;15090;11;8040;21;16450;7;3820
30.04.2021 16:00;180;2367999;129;1312061;55;941508;4;2990;31;107580;48;66218;7;4700
30.04.2021 17:00;170;2246518;122;1530433;38;735606;9;8500;24;45400;40;34770;22;15940
30.04.2021 18:00;155;2141577;96;1385069;51;923591;8;6459;30;68527;14;10210;7;4360
30.04.2021 19:00;101;1399825;67;1066145;25;477734;6;5590;8;22900;9;11790;2;1830
30.04.2021 20:00;73;1082790;40;720840;28;388540;11;7040;4;2410;10;6610;5;4400
30.04.2021 21:00;54;823190;43;690640;31;476867;6;2140;11;9398;10;7790;2;1150
30.04.2021 22:00;26;677240;6;151376;6;47817;2;1499;0;0;1;890;1;500
30.04.2021 23:00;11;399596;8;369806;9;181568;0;0;1;610;1;570;0;0
01.05.2021 00:00;6;149380;5;64020;5;95280;0;0;0;0;0;0;0;0
01.05.2021 01:00;1;25370;0;0;0;0;0;0;0;0;0;0;0;0
01.05.2021 02:00;0;0;0;0;2;39450;0;0;0;0;0;0;0;0
01.05.2021 03:00;3;93680;0;0;1;410;0;0;0;0;0;0;0;0
01.05.2021 04:00;1;55560;2;76230;3;65677;0;0;0;0;0;0;0;0
01.05.2021 05:00;9;94686;2;89572;2;105417;0;0;0;0;0;0;1;760
01.05.2021 06:00;2;125012;6;228560;3;60660;0;0;1;540;0;0;0;0
01.05.2021 07:00;14;311294;12;338351;5;172959;2;1690;0;0;3;1430;2;910
01.05.2021 08:00;35;637056;16;399974;11;289004;2;2500;7;3589;13;5689;5;4240
01.05.2021 09:00;74;1233341;40;445050;16;268635;8;5460;12;8129;7;6280;3;2130
01.05.2021 10:00;82;1197478;51;799619;25;476131;3;1990;14;15240;14;36930;8;4670
01.05.2021 11:00;88;1187605;55;792897;23;168310;8;6410;10;7047;11;8560;5;4240
01.05.2021 12:00;88;1234367;71;824987;27;469236;3;1710;21;16989;16;17070;10;5219
01.05.2021 13:00;111;1407376;57;503030;39;600321;15;9840;6;10320;6;5190;6;5140
01.05.2021 14:00;95;1383302;50;672564;34;484780;9;6950;10;12240;15;15979;18;12297
01.05.2021 15:00;88;1266900;57;865810;27;456624;3;3410;25;24919;7;4440;9;7600
01.05.2021 16:00;89;1455675;59;756742;23;350729;13;13190;7;7630;17;12340;11;7810
01.05.2021 17:00;95;910225;66;781534;25;318128;15;14440;20;17670;18;16850;17;10140
01.05.2021 18:00;83;1010767;60;891313;34;499456;3;1710;12;9270;19;19080;14;9848
01.05.2021 19:00;76;994139;58;784020;24;276681;7;2838;18;16890;11;8300;8;4620
01.05.2021 20:00;59;988006;38;392496;28;536310;6;3530;11;23494;16;10770;11;12544
01.05.2021 21:00;85;1161997;44;724360;31;788574;6;5200;5;4600;12;10360;26;18170
01.05.2021 22:00;25;552249;11;312261;12;201860;5;2500;0;0;3;2410;4;4440
01.05.2021 23:00;10;207965;6;129910;7;234340;0;0;0;0;3;1900;0;0
02.05.2021 00:00;1;40940;3;126890;3;36910;0;0;0;0;0;0;0;0
02.05.2021 01:00;1;18920;3;22270;2;80390;0;0;0;0;0;0;0;0
02.05.2021 02:00;1;670;0;0;1;1340;0;0;0;0;0;0;0;0
02.05.2021 03:00;6;65967;2;86560;2;22150;0;0;0;0;0;0;0;0
02.05.2021 04:00;2;21249;0;0;2;63080;0;0;0;0;0;0;0;0
02.05.2021 05:00;5;262082;2;92470;5;62140;0;0;0;0;0;0;0;0
02.05.2021 06:00;4;144993;3;101330;6;229717;1;720;0;0;1;390;0;0
02.05.2021 07:00;17;368437;18;469265;6;149890;0;0;1;780;4;2150;3;1140
02.05.2021 08:00;20;618225;12;304326;11;358297;0;0;0;0;2;2690;2;1780
02.05.2021 09:00;45;826158;43;770557;13;174890;3;1540;6;5520;5;5060;7;5930
02.05.2021 10:00;71;1198129;41;485705;14;257165;1;700;14;13620;9;10090;6;5400
02.05.2021 11:00;83;968897;38;515450;18;367611;9;5070;14;14070;39;33059;7;3930
02.05.2021 12:00;91;1253625;70;811339;29;493503;10;8490;9;7740;13;8710;16;9560
02.05.2021 13:00;96;1332164;55;589799;20;416509;15;33968;26;31763;12;8970;4;2040
02.05.2021 14:00;106;1551002;58;672827;31;285401;8;5580;42;27360;10;10210;7;5848
02.05.2021 15:00;96;1302524;43;539080;21;207350;16;13489;23;19523;19;15780;9;8660
02.05.2021 16:00;105;1023718;68;898825;40;553057;14;14519;9;7930;12;11130;17;11370
02.05.2021 17:00;107;1265503;55;522682;34;362020;27;53671;44;31269;11;12540;10;5710
02.05.2021 18:00;110;1234631;59;607302;37;550140;9;10250;17;32510;15;15350;8;5460
02.05.2021 19:00;85;1074191;43;694408;19;250720;9;5260;12;12826;9;5230;8;4980
02.05.2021 20:00;58;809715;35;572320;26;310806;9;6490;8;5970;7;5720;6;4040
02.05.2021 21:00;52;727869;30;530465;23;302740;1;1340;30;25379;6;12900;7;4970
02.05.2021 22:00;18;406396;11;186349;11;175799;0;0;1;580;2;1220;0;0
02.05.2021 23:00;4;172644;3;26440;3;99730;0;0;0;0;0;0;1;440
03.05.2021 00:00;2;35440;2;57710;2;65017;0;0;0;0;0;0;0;0
03.05.2021 01:00;0;0;1;54890;2;81600;0;0;0;0;0;0;0;0
03.05.2021 02:00;0;0;0;0;1;69704;0;0;0;0;0;0;0;0
03.05.2021 03:00;2;56910;1;24020;2;38380;0;0;0;0;0;0;0;0
03.05.2021 04:00;2;74210;2;80130;6;152118;0;0;0;0;0;0;0;0
03.05.2021 05:00;15;260017;10;149445;18;368605;1;260;1;790;1;810;3;2230
03.05.2021 06:00;53;1074490;32;855161;21;605353;6;13249;14;17450;1;510;4;5640
03.05.2021 07:00;155;1828607;100;1270337;59;1105539;8;6530;14;14100;25;18298;6;3910
03.05.2021 08:00;148;1960036;83;848857;77;849564;8;22330;24;21390;11;7950;2;1100
03.05.2021 09:00;138;1719790;77;1100650;80;980777;14;36420;23;44680;8;4650;6;4520
03.05.2021 10:00;157;1590981;76;1004153;92;699748;16;11380;7;37040;27;19820;6;3640
03.05.2021 11:00;146;1777625;88;989021;56;807085;6;3250;23;35882;18;11330;7;3950
03.05.2021 12:00;158;1756278;104;1166963;61;809365;18;18530;17;15880;13;11510;7;3820
03.05.2021 13:00;149;1499830;92;1122841;48;641414;21;17540;19;15186;19;14700;15;13490
03.05.2021 14:00;133;1671216;107;1119912;45;576210;7;5180;24;31249;15;11070;6;2900
03.05.2021 15:00;157;2181098;95;1265702;61;570095;11;44030;30;25276;27;20050;15;9870
03.05.2021 16:00;188;2540450;124;1224801;46;805249;6;5340;21;14830;19;15460;25;15510
03.05.2021 17:00;181;2265437;101;1235192;57;980890;11;37000;31;52291;27;21150;4;2550
03.05.2021 18:00;132;2089811;107;1263985;52;815298;13;6410;13;15240;25;18700;14;10320
03.05.2021 19:00;91;1400516;66;1064883;24;273800;8;4970;38;41249;8;8270;4;3370
03.05.2021 20:00;69;1227477;47;552455;25;353947;16;13267;7;7330;7;8280;7;4220
03.05.2021 21:00;51;788655;24;391169;21;261685;4;2860;5;5400;5;5250;6;4890
03.05.2021 22:00;21;553470;9;239326;8;156547;2;2070;0;0;1;490;1;280
03.05.2021 23:00;10;143610;9;367924;7;140920;1;910;0;0;1;1800;0;0
04.05.2021 00:00;1;670;1;62865;1;20670;0;0;1;500;0;0;0;0
04.05.2021 01:00;1;61070;0;0;3;61060;0;0;0;0;0;0;0;0
04.05.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.05.2021 03:00;2;34673;1;47250;1;410;0;0;0;0;0;0;0;0
04.05.2021 04:00;3;43090;6;160640;4;133530;0;0;0;0;0;0;0;0
04.05.2021 05:00;15;427460;4;117840;13;404130;1;2200;1;590;1;1000;5;9070
04.05.2021 06:00;63;1102453;25;637969;28;537660;3;3180;8;7060;1;1110;6;4049
04.05.2021 07:00;150;1903420;119;1436602;48;737695;4;3320;15;12400;35;26557;8;4170
04.05.2021 08:00;164;2105663;99;1323189;66;1211349;13;7410;13;10960;12;8460;7;4180
04.05.2021 09:00;126;1361163;78;1132692;44;733448;11;8030;22;25555;10;8289;4;3490
04.05.2021 10:00;114;1301919;83;1108936;51;596316;3;1270;35;66948;14;13010;6;5770
04.05.2021 11:00;136;1492404;94;1079102;60;723478;7;5270;9;7270;10;10000;10;8740
04.05.2021 12:00;151;1767137;123;1329074;46;725240;11;23709;14;28260;23;19160;7;4440
04.05.2021 13:00;139;1675079;84;1098912;53;891751;15;9620;13;13454;15;13160;3;2610
04.05.2021 14:00;162;1536735;99;1081381;62;827544;4;17770;9;12120;20;18090;11;5870
04.05.2021 15:00;157;2042421;105;1498133;59;893028;9;7650;23;40820;18;16640;12;6670
04.05.2021 16:00;168;2001647;125;1813821;54;977758;14;41600;29;51560;24;19400;4;4290
04.05.2021 17:00;163;2218662;119;1603376;56;949444;3;3140;19;75299;15;11710;6;4700
04.05.2021 18:00;142;2111162;79;927391;49;993082;2;950;8;6590;13;7960;15;10810
04.05.2021 19:00;98;1498960;56;859529;28;800237;5;3239;8;8370;6;4160;1;1100
04.05.2021 20:00;57;1018463;24;285797;26;392085;2;1310;5;3460;7;5490;6;4890
04.05.2021 21:00;52;885910;31;465980;18;281850;4;3070;10;12970;3;2240;6;3940
04.05.2021 22:00;25;482845;8;208110;13;152384;1;600;1;830;2;3090;1;660
04.05.2021 23:00;15;500644;6;194200;4;36770;1;600;0;0;0;0;0;0
05.05.2021 00:00;1;2150;0;0;1;46628;0;0;0;0;0;0;0;0
05.05.2021 01:00;0;0;1;3760;0;0;0;0;0;0;0;0;0;0
05.05.2021 02:00;0;0;0;0;2;56510;0;0;0;0;0;0;0;0
05.05.2021 03:00;1;51810;2;66970;1;530;0;0;0;0;0;0;0;0
05.05.2021 04:00;4;81850;3;101060;3;68860;0;0;0;0;0;0;0;0
05.05.2021 05:00;18;372388;5;148430;17;374488;0;0;1;510;1;420;4;2130
05.05.2021 06:00;53;981053;28;647872;26;604640;4;2810;7;7540;3;4640;4;3920
