01.06.2020 00:00;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_V11;Vwz_V11;Bel_V111;Vwz_V111;Bel_V5;Vwz_V5;Bel_V51;Vwz_V51
15.06.2020 09:00;8;7180;15;11040;407;334903;363;423145;414;647420;418;706887
15.06.2020 10:00;37;40169;33;40790;442;307006;340;513017;388;700167;395;790555
15.06.2020 11:00;30;33688;10;10230;370;239334;335;346423;364;622082;368;646071
15.06.2020 12:00;9;7990;46;25674;452;359499;390;533339;349;601409;354;700558
15.06.2020 13:00;26;21660;20;16350;489;336596;435;504108;359;697760;365;738286
15.06.2020 14:00;13;11220;11;13900;525;336887;475;464316;362;656404;371;730041
15.06.2020 15:00;22;23257;11;7230;655;451770;606;640741;392;595920;395;633369
15.06.2020 16:00;15;16510;27;26510;812;608925;734;829271;459;814747;440;875508
15.06.2020 17:00;21;26080;30;31750;719;552694;651;841942;475;868471;483;907188
15.06.2020 18:00;8;5520;14;11460;498;337326;463;527622;393;531467;384;622898
15.06.2020 19:00;6;4730;10;7030;321;204609;307;276290;262;397834;273;461875
15.06.2020 20:00;6;4480;4;3790;216;127560;214;200010;164;212260;164;214509
15.06.2020 21:00;2;730;2;1140;140;83750;133;122668;117;108098;118;135060
15.06.2020 22:00;0;0;2;1170;100;57340;105;84690;71;98950;73;66460
15.06.2020 23:00;0;0;0;0;42;23580;40;33580;40;35390;41;31310
16.06.2020 00:00;0;0;0;0;25;12700;22;17020;22;12310;20;14930
16.06.2020 01:00;0;0;0;0;9;4350;8;6820;7;3890;7;5370
16.06.2020 02:00;0;0;0;0;4;2350;4;3160;7;4600;7;4880
16.06.2020 03:00;0;0;0;0;4;2340;5;3810;6;4600;6;4990
16.06.2020 04:00;0;0;0;0;20;11900;24;19280;27;14710;25;19930
16.06.2020 05:00;0;0;0;0;74;55230;70;65270;191;227860;188;206617
16.06.2020 06:00;1;600;2;840;259;161380;246;213418;570;592707;573;585947
16.06.2020 07:00;53;53330;8;4280;434;299558;419;466310;719;1228189;729;1283300
16.06.2020 08:00;18;14320;11;7220;487;328710;434;500244;576;1030215;583;1126144
16.06.2020 09:00;13;12680;11;8480;372;268814;339;347020;411;690119;420;744887
16.06.2020 10:00;40;50704;45;39274;352;384456;323;509876;362;743184;370;816240
16.06.2020 11:00;15;12520;17;14190;389;347819;362;499351;356;661417;361;679660
16.06.2020 12:00;9;7630;58;59837;433;392896;417;499455;362;749213;367;832193
16.06.2020 13:00;10;19080;35;31090;471;367760;452;530572;392;798203;394;817487
16.06.2020 14:00;10;7530;23;21790;576;431226;531;665310;371;708435;381;781057
16.06.2020 15:00;7;7640;24;17789;639;471740;621;667391;380;564280;382;613320
16.06.2020 16:00;22;18700;50;30930;813;675692;743;891067;464;932887;469;1005218
16.06.2020 17:00;24;43379;57;44548;740;622056;665;931443;467;981245;480;1005004
16.06.2020 18:00;13;14780;9;7710;566;381950;518;503847;380;549599;387;647608
16.06.2020 19:00;5;3850;16;13928;351;245254;316;309070;273;337577;279;341210
16.06.2020 20:00;13;14318;11;10279;241;180247;233;246980;207;241127;207;267997
16.06.2020 21:00;4;4790;6;4320;153;118729;138;148050;152;127380;152;179667
16.06.2020 22:00;1;840;3;2670;115;61720;121;95678;118;60120;114;119048
16.06.2020 23:00;0;0;0;0;44;24490;46;36840;44;20130;44;35340
17.06.2020 00:00;0;0;0;0;26;13730;27;20580;12;4960;12;8260
17.06.2020 01:00;0;0;0;0;12;6530;13;9850;15;6430;13;9150
17.06.2020 02:00;0;0;0;0;3;1540;4;3510;5;2480;5;3860
17.06.2020 03:00;0;0;0;0;2;1060;3;2490;11;5300;11;8430
17.06.2020 04:00;0;0;0;0;18;10060;21;17140;20;9490;21;15310
17.06.2020 05:00;0;0;0;0;79;59060;77;77560;171;186800;174;190590
17.06.2020 06:00;2;2230;2;1420;268;159126;249;226907;495;517227;498;500877
17.06.2020 07:00;55;77618;12;7700;489;372128;420;474648;699;1353236;732;1326893
17.06.2020 08:00;16;11700;22;15330;447;298442;388;403571;547;941964;563;932844
17.06.2020 09:00;12;14230;8;5020;367;201879;334;323229;439;688656;448;688286
17.06.2020 10:00;112;65323;72;75294;409;304393;343;474110;389;968307;400;995584
17.06.2020 11:00;10;9930;19;14500;428;277030;345;453196;366;557960;350;676759
17.06.2020 12:00;22;25770;56;48847;477;341929;396;519415;344;798028;351;845307
17.06.2020 13:00;20;23370;19;42430;528;445064;462;681022;349;674176;357;708044
17.06.2020 14:00;19;26080;26;33510;581;458770;542;661636;369;714308;382;821194
17.06.2020 15:00;8;24830;36;29607;668;496295;639;757347;358;613098;364;617925
17.06.2020 16:00;24;17369;36;35770;775;687679;687;954660;475;919901;480;1014354
17.06.2020 17:00;18;15250;26;25360;745;639360;685;930141;485;897043;491;1019609
17.06.2020 18:00;12;11250;10;7760;479;285260;446;459581;368;659810;375;681061
17.06.2020 19:00;3;2410;15;17241;352;256947;326;341037;261;375787;269;421621
17.06.2020 20:00;3;2170;2;1800;203;131199;187;188400;157;147750;160;165630
17.06.2020 21:00;1;1060;3;1980;135;85217;132;131607;134;101770;128;103840
17.06.2020 22:00;0;0;1;590;101;58969;106;86122;120;75790;121;91549
17.06.2020 23:00;0;0;0;0;50;26770;49;37410;40;17260;38;28070
18.06.2020 00:00;0;0;0;0;32;17430;31;23882;30;14760;29;21860
18.06.2020 01:00;0;0;0;0;9;4620;12;9980;4;1960;4;2990
18.06.2020 02:00;0;0;0;0;7;3630;7;5610;4;1640;4;2710
18.06.2020 03:00;0;0;0;0;4;2000;5;4410;7;3770;7;5280
18.06.2020 04:00;0;0;0;0;23;12760;29;24988;28;12840;26;21110
18.06.2020 05:00;0;0;0;0;77;60630;74;73490;174;194150;174;192773
18.06.2020 06:00;2;1520;1;350;284;171750;263;217828;522;487860;523;482537
18.06.2020 07:00;54;52053;21;44569;517;418065;444;526705;664;1293704;675;1359382
18.06.2020 08:00;13;12870;12;9349;442;283149;393;449455;537;917101;559;947034
18.06.2020 09:00;22;36230;12;9230;397;256900;341;380348;427;801037;433;772829
18.06.2020 10:00;43;58435;45;45693;479;284532;375;403515;375;830029;384;874989
18.06.2020 11:00;9;7320;21;14775;424;319849;362;458880;346;543338;362;586146
18.06.2020 12:00;15;13900;46;33006;503;408213;460;544676;364;808590;375;880960
18.06.2020 13:00;15;17520;7;4320;504;380110;463;456517;379;569568;379;589903
18.06.2020 14:00;21;13920;20;18140;527;402118;481;508098;412;722853;431;857824
18.06.2020 15:00;43;41037;49;58795;657;571699;641;754003;386;921530;416;930207
18.06.2020 16:00;28;23200;17;14180;705;623094;688;788348;425;802725;439;863057
18.06.2020 17:00;22;19123;33;25200;763;879681;713;1163148;446;794989;456;874900
18.06.2020 18:00;21;17280;25;29446;676;631747;619;782384;413;858004;426;941257
18.06.2020 19:00;16;15882;16;9466;386;253512;352;324012;294;506629;303;570802
18.06.2020 20:00;2;2960;6;5430;268;165110;248;235752;221;250189;221;283418
18.06.2020 21:00;3;1640;1;620;200;117800;184;158270;156;142903;158;158106
18.06.2020 22:00;0;0;5;3730;137;75305;140;111290;125;103220;124;130460
18.06.2020 23:00;0;0;0;0;59;32537;66;52937;60;27840;57;43020
19.06.2020 00:00;0;0;0;0;27;14750;29;23320;35;14830;35;26170
19.06.2020 01:00;0;0;0;0;10;5280;10;7190;17;7450;16;11530
19.06.2020 02:00;0;0;0;0;9;4690;10;7970;12;5650;12;8500
19.06.2020 03:00;0;0;0;0;7;3720;10;7290;15;7370;12;10020
19.06.2020 04:00;0;0;0;0;31;16990;37;30100;18;9550;17;13740
19.06.2020 05:00;0;0;0;0;82;176540;72;191370;182;202791;184;198316
19.06.2020 06:00;0;0;0;0;270;155737;240;196160;453;347880;482;401269
19.06.2020 07:00;50;44108;16;18160;520;419822;388;527597;710;1169714;615;1111050
19.06.2020 08:00;13;10410;12;11550;444;250875;373;391657;539;1104799;477;791385
19.06.2020 09:00;17;16379;15;22550;457;278098;364;376040;400;709400;414;757516
19.06.2020 10:00;46;43909;30;20980;476;299731;378;443415;370;852965;365;981325
19.06.2020 11:00;13;10390;20;29180;512;350040;438;532981;408;666491;385;716938
19.06.2020 12:00;19;25840;121;89226;664;431123;560;728427;425;859262;433;892243
19.06.2020 13:00;16;27850;31;25179;701;574303;612;750298;440;781246;443;848088
19.06.2020 14:00;20;17320;22;21390;680;549233;612;728212;391;624327;394;709906
19.06.2020 15:00;32;37017;23;26457;747;581664;654;790356;426;844597;438;908449
19.06.2020 16:00;47;89638;16;10210;593;559840;568;776460;424;715869;441;764399
19.06.2020 17:00;23;30780;24;23160;533;442618;516;566458;431;690189;443;753335
19.06.2020 18:00;12;11230;17;16300;526;593158;475;719607;410;673577;415;747707
19.06.2020 19:00;7;13000;7;11220;387;315218;351;401530;327;469102;325;539255
19.06.2020 20:00;4;2850;13;9340;248;154927;228;191080;207;260000;215;250736
19.06.2020 21:00;2;1270;1;410;211;125190;196;161700;146;123736;147;132030
19.06.2020 22:00;4;5530;0;0;161;89080;161;130840;145;85987;144;145430
19.06.2020 23:00;0;0;0;0;98;50950;97;76034;84;43090;82;62230
20.06.2020 00:00;1;2300;0;0;73;37970;74;57080;61;29200;62;47320
20.06.2020 01:00;0;0;0;0;38;20950;42;33270;49;24410;48;36620
20.06.2020 02:00;0;0;0;0;22;11970;23;18590;13;6020;14;10290
20.06.2020 03:00;0;0;0;0;20;10580;19;15960;16;8900;17;12930
20.06.2020 04:00;0;0;0;0;15;8130;16;13370;11;5740;10;8050
20.06.2020 05:00;0;0;0;0;32;152300;30;160460;37;40990;38;40940
20.06.2020 06:00;0;0;1;680;80;51320;71;63080;73;66650;72;68160
20.06.2020 07:00;0;0;0;0;107;62827;101;79898;133;117460;133;115258
20.06.2020 08:00;3;4820;6;4570;201;120310;181;161071;209;232760;213;258578
20.06.2020 09:00;13;14566;8;6000;343;157467;291;269909;289;394960;290;437665
20.06.2020 10:00;10;8420;15;16040;494;296820;326;825137;288;834067;326;612382
20.06.2020 11:00;19;14650;12;19410;437;253120;379;360956;334;666816;344;641376
20.06.2020 12:00;15;11700;3;2150;431;314175;383;531740;329;452759;322;577779
20.06.2020 13:00;17;12620;12;20027;412;340588;380;476080;422;694673;425;731078
20.06.2020 14:00;13;9520;24;16230;429;359099;419;501267;372;680559;381;782335
20.06.2020 15:00;4;3470;15;28790;414;314957;398;439786;311;383210;319;391440
20.06.2020 16:00;16;14690;10;13040;377;241086;339;341230;308;457065;314;531100
20.06.2020 17:00;23;17700;17;14530;350;325560;334;419080;354;588363;356;753569
20.06.2020 18:00;19;15650;12;8720;370;337898;346;387274;362;507533;367;577862
20.06.2020 19:00;6;4960;5;3650;261;182456;255;229750;252;302159;253;344556
20.06.2020 20:00;3;1879;11;23209;239;197760;217;233218;219;202370;220;216450
20.06.2020 21:00;4;1810;8;8100;223;141648;202;200190;166;161850;163;203070
20.06.2020 22:00;1;650;1;540;146;83850;143;112780;164;95860;164;140870
20.06.2020 23:00;2;1210;0;0;97;55710;99;79530;114;50470;115;87770
21.06.2020 00:00;0;0;0;0;69;37280;70;56460;105;48630;103;76020
21.06.2020 01:00;0;0;0;0;47;26880;50;40310;38;16520;39;27880
21.06.2020 02:00;0;0;0;0;26;13910;29;23240;30;12520;30;21438
21.06.2020 03:00;0;0;0;0;26;13990;25;17740;15;6950;13;9450
21.06.2020 04:00;0;0;0;0;14;7180;13;9750;15;10090;15;11920
21.06.2020 05:00;0;0;0;0;21;120609;19;124469;24;26370;25;27290
21.06.2020 06:00;0;0;0;0;29;15390;25;19180;17;15560;22;18260
21.06.2020 07:00;0;0;0;0;77;43666;69;59060;36;25300;38;31000
21.06.2020 08:00;2;1590;3;36210;99;88680;97;86140;77;89871;80;108260
21.06.2020 09:00;4;2380;9;7400;203;90370;181;145760;131;126458;131;150190
21.06.2020 10:00;5;2560;7;5270;326;144648;262;212440;203;246750;206;313937
21.06.2020 11:00;7;7990;7;5180;324;202180;295;614308;267;315737;272;325839
21.06.2020 12:00;4;2590;9;6770;341;255765;315;405320;299;384782;303;402850
21.06.2020 13:00;12;22670;16;18240;365;230720;373;609625;278;445264;273;576197
21.06.2020 14:00;17;15500;16;17910;394;353719;392;415130;335;514990;343;599102
21.06.2020 15:00;18;18270;15;20808;312;307079;302;374920;350;565014;357;612955
21.06.2020 16:00;5;4710;22;17570;298;278790;294;319201;304;389630;312;490659
21.06.2020 17:00;14;10060;10;9310;323;297332;312;406980;366;472180;368;518101
21.06.2020 18:00;8;7710;16;9618;317;346378;313;383914;390;494967;392;486967
21.06.2020 19:00;14;9560;4;2640;285;187260;278;263860;303;376310;307;409650
21.06.2020 20:00;2;1890;3;950;241;136157;202;169597;253;247058;254;253111
21.06.2020 21:00;1;700;2;1630;167;99930;155;135053;216;183740;216;214401
21.06.2020 22:00;0;0;2;1560;100;53930;101;83530;131;86030;130;125370
21.06.2020 23:00;0;0;0;0;62;33720;65;50490;64;28390;64;49970
22.06.2020 00:00;0;0;0;0;34;19820;34;26650;28;13740;30;21060
22.06.2020 01:00;0;0;0;0;15;7720;15;11530;9;4550;11;7950
22.06.2020 02:00;0;0;0;0;8;4070;8;5960;9;4490;8;6260
22.06.2020 03:00;0;0;0;0;10;4960;11;8650;9;4940;9;7140
22.06.2020 04:00;0;0;0;0;18;9950;23;17350;36;20041;35;28340
22.06.2020 05:00;0;0;1;610;70;182573;68;197183;188;209140;188;207601
22.06.2020 06:00;2;5250;2;3980;270;147555;250;218216;544;538066;550;525654
22.06.2020 07:00;64;54028;20;22730;511;470682;461;593419;641;1274493;649;1314647
22.06.2020 08:00;51;86080;21;28984;404;287060;357;353075;538;1027887;547;1066844
22.06.2020 09:00;6;4600;11;6870;364;253048;328;330324;419;547361;421;546512
22.06.2020 10:00;7;6180;19;14350;423;311363;353;413211;360;474476;361;547461
22.06.2020 11:00;12;13440;26;21890;412;281641;378;366411;350;538831;354;622039
22.06.2020 12:00;23;25740;67;68257;517;519640;424;679700;351;781116;360;833437
22.06.2020 13:00;13;28910;38;27416;499;437299;476;625097;413;693069;415;738327
22.06.2020 14:00;18;15660;30;32379;467;433878;454;566168;375;644460;371;941927
22.06.2020 15:00;23;16770;23;17220;676;824371;661;989821;448;743447;453;852698
22.06.2020 16:00;13;9258;39;34700;734;772525;697;941468;436;802639;446;917497
22.06.2020 17:00;30;39220;17;22470;649;583317;609;742874;455;923094;460;1013349
22.06.2020 18:00;24;19099;12;7410;521;571596;482;648366;416;733347;417;828145
22.06.2020 19:00;19;15110;14;17020;289;252711;280;298103;255;416848;259;547128
22.06.2020 20:00;5;3640;10;7270;244;192729;222;243259;168;240607;170;264670
22.06.2020 21:00;4;2550;6;3250;187;116770;176;154810;155;159005;155;226658
22.06.2020 22:00;0;0;0;0;108;58320;112;89400;90;47818;88;68898
22.06.2020 23:00;0;0;0;0;47;24540;51;39940;40;18340;43;31360
23.06.2020 00:00;0;0;0;0;33;17940;35;27199;24;11410;23;17640
23.06.2020 01:00;0;0;0;0;19;9370;21;16590;13;5870;13;10970
23.06.2020 02:00;0;0;0;0;7;3480;8;6110;8;3150;7;4990
23.06.2020 03:00;0;0;0;0;5;2330;6;4610;8;3660;9;6120
23.06.2020 04:00;0;0;0;0;23;12290;27;22390;27;15040;28;23460
23.06.2020 05:00;0;0;0;0;67;213820;67;230940;180;202738;177;201060
23.06.2020 06:00;2;7240;2;1090;259;152085;232;213250;504;423950;504;486166
23.06.2020 07:00;43;30999;15;12220;623;358687;478;507854;697;1166481;686;1281035
23.06.2020 08:00;29;24950;22;18650;488;326261;409;423489;569;1286530;601;1254920
23.06.2020 09:00;12;23020;20;21224;481;286068;389;441665;408;679879;416;718190
23.06.2020 10:00;16;11410;14;10206;490;243669;257;1241365;377;605266;385;687729
23.06.2020 11:00;1;610;18;18680;455;383479;368;509560;377;595219;385;632409
23.06.2020 12:00;18;16890;70;63040;473;1336057;377;2403183;349;913770;294;1408540
23.06.2020 13:00;11;6830;23;17010;535;280387;37;3471731;347;630809;312;917160
23.06.2020 14:00;24;20350;27;59029;570;426870;522;586416;425;990702;465;1061992
23.06.2020 15:00;40;30064;54;51230;642;526921;624;713638;409;857223;427;904935
23.06.2020 16:00;12;10720;35;24849;729;659470;703;816281;406;708458;413;761910
23.06.2020 17:00;29;52810;42;55340;701;727256;680;873474;443;914155;454;1029218
23.06.2020 18:00;37;37870;16;8450;590;562723;526;659938;405;795126;415;916133
23.06.2020 19:00;9;7700;10;8930;404;288197;347;378361;269;375094;277;360149
23.06.2020 20:00;6;4260;4;17820;269;161960;233;246240;209;260838;213;285827
23.06.2020 21:00;5;2910;2;1030;168;102650;167;134123;178;199690;182;198130
23.06.2020 22:00;1;310;3;3180;115;64449;114;105080;140;105548;138;112450
23.06.2020 23:00;0;0;0;0;58;30620;62;47952;58;25890;56;41260
24.06.2020 00:00;0;0;0;0;24;12860;30;23350;22;10500;20;14990
24.06.2020 01:00;0;0;0;0;9;4370;9;6880;12;5070;12;8710
24.06.2020 02:00;0;0;0;0;7;4270;8;5890;11;5570;12;9180
24.06.2020 03:00;0;0;0;0;12;6129;13;11010;12;5520;11;8090
24.06.2020 04:00;0;0;0;0;20;10690;27;20630;19;10430;19;15630
24.06.2020 05:00;0;0;0;0;74;210996;68;225370;176;190918;179;191810
24.06.2020 06:00;2;2710;0;0;271;154519;239;193400;485;378240;515;446709
24.06.2020 07:00;59;61034;20;13640;577;414741;436;560369;648;1285777;649;1281186
24.06.2020 08:00;84;63393;20;28170;538;464619;455;583281;409;2145763;569;1461954
24.06.2020 09:00;7;4090;10;5590;428;224892;369;354018;427;569193;437;603784
24.06.2020 10:00;12;9990;8;7220;435;192087;269;1060898;371;492560;386;514939
24.06.2020 11:00;11;9080;23;20164;481;444086;364;435963;364;616949;367;761139
24.06.2020 12:00;27;19420;97;102349;436;1776121;223;2893702;356;748385;312;1142816
24.06.2020 13:00;14;8310;46;73785;603;325485;100;3444785;376;588660;239;2169717
24.06.2020 14:00;20;17480;18;21288;507;325567;393;949803;396;631076;398;1717849
24.06.2020 15:00;36;46951;24;14890;679;531413;638;692222;368;755183;388;731673
24.06.2020 16:00;21;23590;39;37621;724;645125;692;875042;421;733187;427;849266
24.06.2020 17:00;25;24145;29;31211;751;652411;679;807667;455;783730;461;1011533
24.06.2020 18:00;16;19870;36;29457;550;516836;470;671935;415;762256;429;874555
24.06.2020 19:00;20;20735;16;21407;412;259210;361;399188;273;340148;285;476478
24.06.2020 20:00;10;6620;3;3220;283;187117;246;227120;224;265919;221;311714
24.06.2020 21:00;1;610;6;1960;169;101328;156;128208;164;148760;166;167350
24.06.2020 22:00;0;0;10;10849;138;75358;149;115560;148;75520;145;109738
24.06.2020 23:00;0;0;0;0;64;33620;74;54339;73;32420;74;55110
25.06.2020 00:00;0;0;0;0;35;18440;33;26043;33;16230;35;25740
25.06.2020 01:00;0;0;0;0;13;7510;17;13430;12;5390;12;9340
25.06.2020 02:00;0;0;0;0;12;6560;15;13070;11;4950;10;7910
25.06.2020 03:00;0;0;0;0;2;1020;3;2730;9;5110;8;6430
25.06.2020 04:00;0;0;0;0;23;12140;32;25340;20;9530;22;16510
25.06.2020 05:00;0;0;0;0;84;209530;72;221440;180;201809;182;199580
25.06.2020 06:00;1;5520;1;520;260;146670;233;187150;451;377907;520;436743
25.06.2020 07:00;57;72654;7;6330;563;345039;423;524183;584;1156506;653;1246402
25.06.2020 08:00;52;47620;13;11850;385;1432407;388;991022;543;1431475;579;1252387
25.06.2020 09:00;12;12830;19;15309;435;251509;340;1086874;439;1003565;487;882179
25.06.2020 10:00;8;15100;13;8450;490;222603;299;1059691;365;477229;363;564430
25.06.2020 11:00;9;16930;24;20886;503;261663;383;1191235;382;632230;384;751930
25.06.2020 12:00;12;25740;77;73758;480;386146;446;581742;353;626946;350;763137
25.06.2020 13:00;14;12477;48;57390;548;455187;502;683143;355;756789;357;867340
25.06.2020 14:00;9;6770;46;39928;577;398952;504;558358;381;735141;392;791049
25.06.2020 15:00;13;12220;47;46162;718;631853;668;817346;410;759463;421;797737
25.06.2020 16:00;39;49300;35;43449;740;801833;731;915834;460;729290;466;856678
25.06.2020 17:00;27;26070;39;96523;734;752971;704;944185;478;732268;490;828404
25.06.2020 18:00;23;21317;27;20068;571;491335;494;659178;438;687326;446;841618
25.06.2020 19:00;17;13760;18;16418;350;234119;323;308610;328;533148;342;598568
25.06.2020 20:00;11;13787;7;15240;243;189319;215;235679;191;267096;194;319455
25.06.2020 21:00;4;3670;10;15138;213;135460;200;195690;176;188570;177;215200
25.06.2020 22:00;0;0;1;510;133;72440;142;111230;138;84120;138;119864
25.06.2020 23:00;0;0;0;0;72;37877;74;57920;75;31817;77;56240
26.06.2020 00:00;0;0;0;0;36;19165;38;28710;34;17340;34;25870
26.06.2020 01:00;0;0;0;0;19;10110;21;16640;14;6530;14;11130
26.06.2020 02:00;2;2230;0;0;4;2280;6;5070;9;4330;9;5900
26.06.2020 03:00;0;0;0;0;3;1730;4;3320;6;3040;6;4710
26.06.2020 04:00;0;0;0;0;23;11910;29;23930;23;11410;21;15950
26.06.2020 05:00;0;0;0;0;78;211810;71;231130;155;172942;155;169124
26.06.2020 06:00;0;0;1;680;236;159132;214;196993;374;329242;458;397710
26.06.2020 07:00;72;74345;6;4830;510;330027;403;517490;696;1314502;598;1015650
26.06.2020 08:00;74;66919;26;30369;451;723713;435;539263;321;1745070;480;1029069
26.06.2020 09:00;11;10100;10;10660;428;519834;237;1578799;451;731709;472;653662
26.06.2020 10:00;10;9020;15;12715;534;278155;198;2972990;385;561864;396;620765
26.06.2020 11:00;22;26820;11;7320;528;330268;386;746657;389;666411;398;737717
26.06.2020 12:00;33;37369;136;102775;412;1655746;309;2140769;436;996143;382;1399826
26.06.2020 13:00;13;10280;29;28632;668;524775;521;1804248;429;770176;424;998607
26.06.2020 14:00;10;8860;34;24309;645;671070;623;880953;405;705612;408;902667
26.06.2020 15:00;15;18180;30;24544;654;593112;636;812208;414;794432;415;941705
26.06.2020 16:00;7;13810;20;27099;653;547407;631;675917;399;556327;401;615938
26.06.2020 17:00;8;9270;25;40920;532;469545;505;533165;439;732879;459;763726
26.06.2020 18:00;24;25140;18;14000;561;336738;486;521022;401;686088;405;734210
26.06.2020 19:00;12;9240;5;3510;368;222059;336;314447;353;435150;365;445241
26.06.2020 20:00;3;2410;5;3120;243;155740;233;201590;223;282595;226;293230
26.06.2020 21:00;3;4000;3;2580;169;108900;174;152637;165;180260;166;219930
26.06.2020 22:00;0;0;1;510;147;78350;147;115118;133;66927;137;101800
26.06.2020 23:00;0;0;0;0;95;54718;93;74310;99;47420;96;70160
27.06.2020 00:00;0;0;0;0;66;36030;72;54849;75;35650;72;55300
27.06.2020 01:00;0;0;0;0;35;19068;37;28850;39;17110;36;27750
27.06.2020 02:00;0;0;0;0;16;9390;17;13290;13;6210;12;9080
27.06.2020 03:00;0;0;0;0;16;8050;17;14020;15;7740;16;13210
27.06.2020 04:00;0;0;0;0;12;6280;15;11170;15;6730;13;10600
27.06.2020 05:00;0;0;0;0;32;159870;27;165100;49;51860;49;52320
27.06.2020 06:00;1;540;1;800;70;44550;66;53990;69;57900;69;58560
