01.06.2020 00:00;Bel_T10_b;Vwz_T10_b;Bel_T10_s;Vwz_T10_s;Bel_T13_b;Vwz_T13_b;Bel_T13_s;Vwz_T13_s;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T8_b;Vwz_T8_b;Bel_T8_s;Vwz_T8_s;Bel_T9_b;Vwz_T9_b;Bel_T9_s;Vwz_T9_s;Bel_VD11;Vwz_VD11;Bel_VD12;Vwz_VD12;Bel_VD13;Vwz_VD13;Bel_VK_iO;Vwz_VK_iO
06.06.2020 12:00;0;0;0;0;0;0;0;0;2;6000;4;2400;0;0;2;1800;11;7800;15;9600;0;0;23;15600;0;0;23;18600;13;15600;19;12000;524;1077000;574;983400;129;259800;0;3600000
06.06.2020 13:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;1;600;15;12600;21;13800;0;0;22;14400;1;3000;35;26400;9;9000;10;6600;543;1079400;560;967200;113;187800;0;3600000
06.06.2020 14:00;0;0;0;0;0;0;0;0;2;6000;7;4800;0;0;3;2400;12;10800;19;12000;0;0;21;15000;0;0;17;12000;34;66600;18;11400;524;1006200;582;867000;132;204000;0;3600000
06.06.2020 15:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;1;600;12;8400;14;10200;0;0;17;12000;0;0;27;20400;12;9000;15;12000;547;1119000;597;1024200;141;213000;0;3598800
06.06.2020 16:00;0;0;0;0;0;0;0;0;2;5400;3;1800;0;0;1;600;13;9600;19;12000;0;0;17;10800;0;0;17;12000;18;18000;20;13800;464;957600;481;723000;107;174000;0;3600000
06.06.2020 17:00;0;0;0;0;0;0;0;0;1;3000;4;2400;0;0;2;1800;6;6000;26;21600;0;0;16;10800;1;3000;23;16200;22;26400;27;18000;417;925800;470;791400;86;159600;0;3600000
06.06.2020 18:00;0;0;0;0;0;0;0;0;2;5400;4;2400;0;0;5;4200;12;9000;17;10200;0;0;16;10200;0;0;27;22200;17;13200;25;18000;419;963600;452;753000;79;112800;0;3600000
06.06.2020 19:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;12;10800;15;9600;0;0;19;12600;0;0;19;16200;13;10800;19;11400;344;915600;388;684600;71;226800;0;3600000
06.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;1;600;10;9000;13;7800;1;3000;16;10800;0;0;11;7800;14;13800;23;17400;253;685200;278;559800;59;223800;0;3600000
06.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;7200;11;6000;0;0;9;6600;0;0;16;12600;13;11400;17;11400;244;529200;252;464400;42;134400;0;3600000
06.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;11;12600;18;12600;0;0;3;2400;0;0;5;3600;10;9000;19;13200;205;231600;204;175200;27;11400;0;3600000
06.06.2020 23:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;0;0;4;2400;5;3000;0;0;2;1200;0;0;2;1200;2;1200;8;4800;165;68400;158;102000;13;1800;0;3600000
07.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;11;7200;0;0;2;1200;0;0;1;600;3;3000;5;3000;124;149400;115;65400;5;600;0;3600000
07.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5400;2;1200;0;0;3;2400;0;0;0;0;2;1200;4;2400;87;63000;108;124200;6;1200;0;3600000
07.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3000;3;1800;0;0;1;600;0;0;2;1200;1;600;1;600;65;81000;63;15600;6;1200;0;3600000
07.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3600;0;0;2;2400;0;0;0;0;0;0;0;0;1;600;3;1800;43;19800;53;60600;3;600;0;3600000
07.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;600;1;600;40;67800;36;6600;1;0;0;3600000
07.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;66;21000;42;23400;3;3000;0;3600000
07.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;1;600;0;0;50;46200;35;37200;4;1800;0;3600000
07.06.2020 07:00;0;0;0;0;0;0;0;0;1;3000;2;1800;0;0;0;0;1;600;4;3000;0;0;0;0;0;0;0;0;1;1200;1;600;61;38400;41;12600;3;2400;0;3600000
07.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;3;1800;87;93600;82;58200;8;4200;0;3600000
07.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;2;1200;1;3000;10;6600;0;0;2;1200;3;2400;3;1800;175;180600;190;187200;19;32400;0;3600000
07.06.2020 10:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;3;1800;8;4800;1;3000;3;1800;0;0;15;12600;4;3600;3;1800;254;213000;249;150000;18;26400;0;3600000
07.06.2020 11:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;0;0;3;3600;5;3000;0;0;16;11400;0;0;12;9000;7;4200;8;4800;327;391200;313;227400;33;19200;0;3600000
07.06.2020 12:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;7;5400;5;3000;0;0;19;14400;0;0;9;6000;8;6600;13;9000;340;357000;348;242400;37;36600;0;3600000
07.06.2020 13:00;0;0;0;0;0;0;0;0;1;3000;5;3000;0;0;0;0;7;5400;13;9600;0;0;18;12600;0;0;20;14400;6;6000;21;15600;331;375000;383;370200;50;52200;0;3600000
07.06.2020 14:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;9;8400;2;1200;9;6000;0;0;15;10200;0;0;21;16200;9;6600;22;16200;372;607800;411;498600;53;33600;0;3600000
07.06.2020 15:00;0;0;0;0;0;0;0;0;2;6000;5;3000;0;0;1;600;6;3600;10;6000;0;0;29;24000;0;0;22;16800;7;4800;12;7800;392;472800;416;420000;50;78600;0;3600000
07.06.2020 16:00;0;0;0;0;0;0;0;0;3;9000;2;1200;0;0;0;0;8;6600;18;12600;0;0;20;13800;0;0;14;9000;14;12600;20;12000;390;484200;430;446400;60;39600;0;3600000
07.06.2020 17:00;0;0;1;600;0;0;0;0;4;12000;6;4800;0;0;3;2400;14;18000;17;13200;1;3000;18;13200;0;0;22;17400;24;30000;21;16200;415;532200;421;393600;65;45600;0;3600000
07.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;3;2400;15;15600;17;12000;0;0;23;17400;0;0;20;14400;18;15000;22;13200;386;431400;392;262200;57;40800;0;3600000
07.06.2020 19:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;3;2400;12;9600;16;11400;2;6000;16;12000;0;0;15;12000;10;7800;15;10800;308;254400;381;258600;39;16800;0;3600000
07.06.2020 20:00;0;0;0;0;0;0;0;0;1;3000;7;6000;0;0;3;2400;7;7800;15;10200;0;0;8;4800;0;0;11;8400;11;13200;10;6600;282;256800;276;235800;30;24000;0;3598800
07.06.2020 21:00;0;0;0;0;0;0;0;0;1;3000;4;2400;0;0;5;4200;11;7800;11;6600;1;3000;14;11400;0;0;9;7800;7;6000;9;5400;208;210000;211;124800;21;7200;0;3600000
07.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;7;4200;0;0;4;3000;1;2400;3;1800;10;7200;8;4800;163;88200;166;86400;16;3600;0;3600000
07.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;3;1800;0;0;2;1800;0;0;1;600;5;3000;2;1200;90;45000;98;51600;7;1800;0;3600000
08.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;3;2400;0;0;2;1200;59;79200;50;61200;3;0;0;3600000
08.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4200;2;1200;35;7200;22;3600;2;600;0;3600000
08.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;28;4200;15;22200;1;0;0;3600000
08.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;4200;19;2400;3;0;0;3600000
08.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;53;42000;45;8400;1;0;0;3600000
08.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;2;1200;0;0;1;600;1;600;2;1200;253;170400;245;215400;11;4200;0;3600000
08.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;2;1200;0;0;9;7800;0;0;5;3600;2;1200;4;2400;533;1086000;520;699000;34;104400;0;3600000
08.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;2;1200;9;6600;0;0;26;19200;0;0;21;15000;6;4800;16;11400;652;1502400;737;1318800;75;168000;0;3600000
08.06.2020 08:00;0;0;0;0;0;0;0;0;2;6000;6;4800;0;0;4;3000;8;7200;10;6000;0;0;26;19200;0;0;24;18600;3;3000;15;9000;641;1543200;678;1382400;107;232800;0;3600000
08.06.2020 09:00;0;0;0;0;0;0;0;0;2;6000;4;3000;0;0;2;1200;14;10800;16;9600;0;0;17;11400;0;0;10;6600;10;6600;6;3600;576;1413000;630;1377000;133;372000;0;3600000
08.06.2020 10:00;0;0;0;0;0;0;0;0;5;15000;5;3000;0;0;3;2400;16;11400;16;12600;0;0;15;11400;0;0;27;21000;16;14400;22;14400;566;1338600;567;1200600;142;237000;0;3600000
08.06.2020 11:00;0;0;0;0;0;0;0;0;4;12000;12;9600;0;0;4;2400;23;22800;24;16200;2;6000;16;11400;0;0;26;18000;31;31200;18;14400;519;1326000;580;1260600;153;362400;0;3600000
08.06.2020 12:00;0;0;0;0;0;0;0;0;5;15000;10;7200;0;0;0;0;14;14400;28;22200;1;3000;25;19200;0;0;27;18600;13;10200;24;15000;573;1434000;577;1236000;154;327600;0;3600000
08.06.2020 13:00;0;0;0;0;0;0;0;0;4;12000;17;12600;0;0;4;3000;12;8400;19;13200;0;0;44;36000;0;0;25;19800;20;25800;30;22200;647;1545000;586;1051800;135;238800;0;3600000
08.06.2020 14:00;0;0;0;0;0;0;0;0;1;3000;5;3600;0;0;3;1800;8;11400;14;9600;0;0;27;21000;0;0;20;13800;14;14400;27;18000;588;1338600;600;1206000;142;354600;0;3600000
08.06.2020 15:00;0;0;0;0;0;0;0;0;4;11400;12;10200;0;0;3;3000;16;14400;30;21600;1;3000;18;14400;0;0;22;16200;22;39600;23;15600;609;1491600;650;1307400;135;421800;0;3600000
08.06.2020 16:00;0;0;0;0;0;0;0;0;4;10800;7;5400;0;0;1;600;22;30600;22;14400;2;6000;23;17400;0;0;21;15000;12;10800;20;12000;565;1468800;600;1303800;129;225000;0;3600000
08.06.2020 17:00;0;0;0;0;0;0;0;0;5;14400;13;9600;0;0;2;1200;15;13200;20;12600;1;3000;18;12000;0;0;29;22200;25;24000;29;22200;508;1119600;574;984600;92;124200;0;3600000
08.06.2020 18:00;0;0;0;0;0;0;0;0;3;9000;7;4800;0;0;5;4800;7;5400;19;13800;0;0;27;19200;0;0;23;16800;22;26400;35;24000;430;894600;474;846000;92;171000;0;3600000
08.06.2020 19:00;0;0;0;0;0;0;0;0;4;12000;7;4800;0;0;0;0;14;13200;16;11400;2;6000;25;18600;0;0;17;12000;20;19800;25;16800;323;671400;363;687600;58;138000;0;3600000
08.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1200;14;10800;21;13800;0;0;23;16200;0;0;16;10800;7;6000;14;10200;281;759000;309;691200;30;121800;0;3600000
08.06.2020 21:00;0;0;0;0;0;0;0;0;2;6000;3;2400;0;0;0;0;6;4800;9;5400;0;0;10;7800;0;0;10;6000;7;8400;10;6600;209;556200;214;544800;35;84000;0;3600000
08.06.2020 22:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;0;0;3;1800;6;3600;1;3000;9;6000;0;0;6;4200;5;8400;9;6000;155;132600;162;139200;20;3600;0;3600000
08.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;2;1200;4;2400;0;0;2;1200;0;0;3;1800;5;5400;6;4800;92;74400;83;24000;7;1200;0;3600000
09.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;1;600;0;0;2;1200;0;0;3;1800;46;28200;47;7800;1;0;0;3600000
09.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;1200;3;1800;35;23400;23;2400;1;0;0;3600000
09.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;17;1800;14;17400;1;0;0;3598800
09.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;24;7200;17;1200;0;0;0;3600000
09.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;52;13200;46;32400;0;0;0;3600000
09.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;1200;1;600;0;0;1;600;0;0;0;0;1;600;2;1200;253;217200;218;136200;15;7800;0;3600000
09.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;1;600;2;1200;0;0;5;3600;0;0;7;5400;1;600;7;5400;540;972000;502;629400;41;64200;0;3600000
09.06.2020 07:00;0;0;0;0;0;0;0;0;1;3000;3;1800;0;0;2;1200;6;16800;8;4800;1;3000;16;11400;0;0;16;10800;5;4200;14;9600;652;1500000;718;1377000;78;172200;0;3600000
09.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;5;3600;0;0;2;1200;5;3600;11;7200;0;0;27;18600;0;0;18;13800;8;7200;17;10800;681;1732200;730;1443600;104;159600;0;3600000
09.06.2020 09:00;0;0;0;0;0;0;0;0;3;9000;7;5400;0;0;2;1200;10;10800;23;15600;0;0;24;18000;0;0;19;13800;11;8400;21;15600;587;1704000;649;1279200;123;231600;0;3600000
09.06.2020 10:00;0;0;0;0;0;0;0;0;3;9000;8;5400;0;0;0;0;8;6000;22;14400;0;0;16;11400;0;0;33;25800;14;13800;28;18600;582;1380000;607;1398600;154;235800;0;3600000
09.06.2020 11:00;0;0;0;0;0;0;0;0;6;18000;8;5400;0;0;5;4200;11;9000;19;11400;0;0;33;24600;0;0;23;17400;17;33600;22;16800;559;1924800;628;1677000;163;444600;0;3600000
09.06.2020 12:00;0;0;0;0;0;0;0;0;1;3000;11;8400;0;0;5;3600;8;7800;16;10200;0;0;23;18000;0;0;30;22200;20;25200;26;17400;548;1737000;588;1586400;141;348600;0;3600000
09.06.2020 13:00;1;3000;1;600;0;0;0;0;3;8400;7;4800;0;0;7;5400;18;15600;19;12600;0;0;27;19800;0;0;21;15600;19;29400;27;21600;574;1384800;590;1152000;140;241800;0;3600000
09.06.2020 14:00;0;0;0;0;0;0;0;0;9;27000;14;9000;0;0;3;1800;16;17400;18;13800;0;0;27;19200;0;0;35;28800;29;35400;23;15600;572;1416000;630;1427400;146;324000;0;3600000
09.06.2020 15:00;0;0;0;0;0;0;0;0;3;9000;7;4800;0;0;5;4200;23;34200;25;18600;0;0;32;22800;0;0;17;12000;31;37800;33;22800;548;1225800;597;1143600;139;224400;0;3600000
09.06.2020 16:00;0;0;0;0;0;0;0;0;2;6000;8;5400;0;0;3;3000;8;4800;19;12000;0;0;28;20400;0;0;20;14400;27;24000;31;24000;559;1351800;604;1303800;135;403800;0;3600000
09.06.2020 17:00;0;0;0;0;0;0;0;0;6;18000;8;4800;0;0;6;5400;14;9600;18;12600;0;0;23;15000;0;0;26;18600;18;20400;20;13800;533;1302000;545;1032000;122;345600;0;3600000
09.06.2020 18:00;0;0;0;0;0;0;0;0;0;0;9;6600;0;0;2;1200;13;24600;20;13800;0;0;28;21600;0;0;24;18600;22;21000;23;16800;435;921000;491;786600;94;208800;0;3600000
09.06.2020 19:00;0;0;0;0;0;0;0;0;2;6000;2;1200;0;0;1;600;14;12600;11;8400;0;0;17;11400;0;0;26;18600;33;36600;23;17400;340;663000;362;518400;62;176400;0;3600000
09.06.2020 20:00;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;3;3000;7;6600;9;6000;2;6000;16;12000;0;0;19;15600;18;21600;21;16200;273;602400;251;507000;32;126000;0;3600000
09.06.2020 21:00;0;0;0;0;0;0;0;0;1;3000;3;2400;0;0;0;0;7;4200;14;9000;0;0;3;1800;0;0;11;8400;5;3000;7;5400;213;575400;209;382800;21;37800;0;3600000
09.06.2020 22:00;0;0;0;0;0;0;0;0;2;6000;1;600;0;0;1;600;3;1800;4;2400;0;0;5;3000;0;0;4;3000;7;6000;11;7200;127;79200;139;69600;10;4200;0;3600000
09.06.2020 23:00;0;0;0;0;0;0;0;0;1;3000;1;600;0;0;1;600;2;1800;3;1800;0;0;2;1200;0;0;0;0;3;2400;3;1800;90;33600;86;71400;10;1800;0;3600000
10.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2400;0;0;4;3000;0;0;0;0;1;1200;3;1800;60;57000;45;12600;4;600;0;3600000
10.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;3;2400;27;3000;24;3600;1;0;0;3600000
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26400;19;2400;0;0;0;3600000
10.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;41400;19;20400;1;0;0;3600000
10.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;2;1200;48;30600;33;6000;4;0;0;3600000
10.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;1;600;2;1800;4;2400;251;171000;216;156600;14;10800;0;3600000
10.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1800;5;3000;0;0;4;3600;0;0;4;2400;2;1800;5;3600;555;1038600;503;579600;29;60000;0;3600000
10.06.2020 07:00;0;0;0;0;0;0;0;0;1;3000;4;3000;0;0;2;1200;1;600;4;2400;1;3000;19;13800;0;0;23;18600;4;2400;14;8400;670;1411800;715;1348800;94;177000;0;3600000
10.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;7;6000;0;0;10;7200;1;3000;20;14400;0;0;19;14400;10;46800;20;13200;585;1657800;703;1722600;148;487800;0;3598800
10.06.2020 09:00;0;0;0;0;0;0;0;0;2;6000;4;2400;0;0;1;600;0;0;13;9600;1;3000;20;14400;0;0;21;16200;7;4800;13;7800;613;1841400;660;1642800;134;408000;0;3600000
10.06.2020 10:00;0;0;0;0;0;0;1;600;5;15000;5;4800;0;0;2;1200;0;0;19;12000;0;0;14;10200;0;0;16;12000;9;6600;19;12000;594;1784400;596;1551000;137;340800;0;3600000
10.06.2020 11:00;0;0;0;0;0;0;0;0;4;12000;6;4200;0;0;2;1200;0;0;24;15600;0;0;25;18600;0;0;28;21600;15;11400;15;9000;571;1593600;622;1531800;137;349800;0;3600000
10.06.2020 12:00;0;0;0;0;0;0;0;0;3;9000;5;3000;0;0;2;1800;0;0;27;18000;0;0;27;19200;0;0;23;17400;9;8400;14;9000;559;1553400;652;1320000;139;412800;0;3600000
10.06.2020 13:00;0;0;0;0;0;0;0;0;5;15000;10;7800;0;0;2;1200;0;0;18;11400;1;3000;29;21000;0;0;22;15000;27;21000;27;19200;621;1789200;657;1523400;137;371400;0;3600000
10.06.2020 14:00;0;0;0;0;0;0;0;0;4;11400;13;9600;0;0;6;4800;0;0;19;12000;1;3000;20;15000;0;0;24;17400;19;19200;22;15000;594;1547400;628;1155000;150;297000;0;3600000
10.06.2020 15:00;0;0;0;0;0;0;0;0;7;21000;9;5400;0;0;3;1800;0;0;28;20400;2;6000;19;13800;0;0;34;27000;22;19800;20;15000;607;1419000;643;1263600;132;247200;0;3600000
10.06.2020 16:00;0;0;0;0;0;0;0;0;1;3000;2;1200;0;0;8;6600;0;0;30;20400;1;2400;26;18600;0;0;22;16800;20;16200;23;14400;620;1588800;665;1407600;136;369000;0;3600000
10.06.2020 17:00;0;0;0;0;0;0;0;0;4;12000;8;4800;0;0;7;6000;0;0;18;11400;2;6000;18;13200;0;0;22;16200;16;12000;23;15000;576;1281600;590;1168200;143;271800;0;3600000
10.06.2020 18:00;0;0;0;0;0;0;0;0;1;3000;3;1800;0;0;6;5400;0;0;20;12600;1;3000;21;13800;0;0;31;24000;13;21600;23;18000;472;915600;511;964800;88;120000;0;3600000
10.06.2020 19:00;0;0;0;0;0;0;0;0;2;5400;10;7200;0;0;1;600;0;0;19;12000;0;0;20;13800;0;0;26;19200;19;15600;20;13200;377;736200;407;783000;66;61200;0;3600000
10.06.2020 20:00;0;0;0;0;0;0;0;0;1;3000;3;2400;0;0;0;0;0;0;21;15000;0;0;13;7800;0;0;18;13800;11;8400;15;9600;300;661200;307;666600;60;177600;0;3600000
10.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7800;1;3000;18;13800;0;0;13;9600;10;9000;20;13200;242;436200;255;474000;35;79200;0;3600000
10.06.2020 22:00;0;0;2;1800;0;0;0;0;1;3000;3;1800;0;0;0;0;0;0;12;7200;0;0;3;1800;0;0;7;4800;17;28200;14;9000;222;276000;190;128400;15;4200;0;3600000
10.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;1;600;0;0;3;1800;2;1800;6;4200;147;136800;116;59400;17;6600;0;3600000
11.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;1;600;0;0;5;4200;5;4200;7;4200;104;99000;101;79800;4;0;0;3600000
11.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;3;2400;0;0;1;600;2;1800;4;2400;84;23400;69;40200;6;1200;0;3600000
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;1;600;46;30600;64;69000;1;0;0;3600000
11.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;36;46200;31;28200;0;0;0;3600000
11.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;32;36600;24;4200;1;0;0;3600000
11.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;95;82800;63;73200;6;1800;0;3600000
11.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;73;162600;56;72000;5;6600;0;3600000
11.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;98;233400;75;75000;3;1200;0;3600000
11.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;4;3000;0;0;5;4200;2;1200;6;4200;133;361800;92;133200;7;23400;0;3600000
11.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4800;0;0;3;1800;0;0;9;8400;3;1800;1;600;210;407400;192;251400;11;3600;0;3600000
11.06.2020 10:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;0;0;12;9000;0;0;12;9600;0;0;7;4200;3;2400;8;4800;251;399000;257;455400;25;46800;0;3600000
11.06.2020 11:00;0;0;0;0;0;0;0;0;1;3000;2;1200;0;0;0;0;0;0;9;6000;0;0;4;2400;0;0;7;4800;8;9000;13;7800;305;658200;301;554400;27;67800;0;3600000
11.06.2020 12:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;13;8400;0;0;13;9600;0;0;5;4200;10;6600;17;10800;317;628200;329;379800;26;88800;0;3600000
11.06.2020 13:00;0;0;0;0;0;0;0;0;3;9000;2;1200;0;0;0;0;0;0;12;7200;1;3000;4;2400;1;3000;13;9600;17;12600;24;16800;376;787200;381;412200;35;158400;0;3598800
11.06.2020 14:00;0;0;0;0;0;0;0;0;2;5400;1;600;0;0;0;0;0;0;16;10800;1;3000;10;6600;0;0;17;13200;10;8400;18;13800;360;734400;386;738600;58;145800;0;3600000
11.06.2020 15:00;0;0;0;0;0;0;0;0;2;6000;3;1800;0;0;2;1200;0;0;11;7200;0;0;25;21600;0;0;13;9600;14;20400;12;8400;335;651000;352;555000;60;140400;0;3600000
11.06.2020 16:00;0;0;0;0;0;0;0;0;1;3000;4;3600;0;0;1;600;0;0;21;15000;0;0;14;9000;0;0;16;11400;10;9000;17;10200;362;832200;361;538200;48;66600;0;3600000
11.06.2020 17:00;0;0;0;0;0;0;0;0;3;9000;5;3600;0;0;6;5400;0;0;14;12000;0;0;26;20400;0;0;11;7200;11;10800;12;7800;365;648000;372;549000;54;59400;0;3600000
11.06.2020 18:00;0;0;0;0;0;0;0;0;4;12000;6;3600;0;0;2;1200;0;0;15;9000;1;3000;26;19200;0;0;19;14400;20;15000;15;9600;364;697200;387;494400;54;82800;0;3600000
11.06.2020 19:00;0;0;0;0;0;0;0;0;2;6000;1;600;0;0;0;0;0;0;13;9000;1;3000;13;9000;0;0;15;11400;20;18600;20;14400;309;570000;308;473400;42;61200;0;3600000
11.06.2020 20:00;0;0;0;0;0;0;0;0;1;3000;2;1200;0;0;1;600;0;0;16;11400;0;0;10;7200;0;0;7;4800;13;9600;23;15000;239;501000;261;568200;40;88800;0;3600000
11.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;16;12600;0;0;10;6600;0;0;19;15000;7;7200;13;7800;240;627600;239;544800;23;69600;0;3600000
11.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;18;13200;0;0;6;4800;0;0;5;3600;9;6600;11;6600;177;208200;171;103200;19;9600;0;3600000
11.06.2020 23:00;0;0;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;0;0;6;3600;0;0;3;1800;0;0;2;1200;11;10800;9;6600;136;69600;110;40200;10;1800;0;3600000
