01.06.2020 00:00;Bel_A53_M5_3007;Vwz_A53_M5_3007;Bel_A57_M2_1138;Vwz_A57_M2_1138;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D43;Vwz_D43;Bel_Fiber_reserve;Vwz_Fiber_reserve;Bel_H53_M3_3006;Vwz_H53_M3_3006;Bel_H53_M6_1140;Vwz_H53_M6_1140;Bel_H57_M1_1137;Vwz_H57_M1_1137;Bel_LLB-Test;Vwz_LLB-Test;Bel_Power_on;Vwz_Power_on;Bel_Sync;Vwz_Sync;Bel_foult;Vwz_foult
02.12.2021 23:00;14;13980;0;0;15;99610;16;34200;2;31330;0;3600000;15;68894;104;112448;0;0;0;0;14;13990;0;0;14;13980;0;0;0;0;0;0;0;0
03.12.2021 00:00;13;12970;0;0;2;87293;4;3890;4;49400;0;3600000;7;44883;50;42083;0;0;0;0;8;8000;0;0;8;8000;0;0;0;0;0;0;0;0
03.12.2021 01:00;2;2000;0;0;3;40060;6;3680;1;22870;0;3600000;9;44320;40;34410;0;0;0;0;4;3980;0;0;4;3990;0;0;0;0;0;0;0;0
03.12.2021 02:00;0;0;0;0;1;490;4;1550;0;0;0;3600000;9;8070;36;34820;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.12.2021 03:00;3;2990;0;0;1;780;2;2240;1;24100;0;3600000;2;28660;20;19440;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;0;0
03.12.2021 04:00;6;5970;0;0;0;0;2;31800;1;880;0;3600000;5;11770;27;22760;0;0;0;0;9;9000;0;0;9;8980;0;0;0;0;0;0;0;0
03.12.2021 05:00;23;22970;0;0;12;108010;17;29650;2;23020;0;3600000;19;152323;85;72640;0;0;0;0;26;25950;0;0;27;26970;0;0;0;0;0;0;0;0
03.12.2021 06:00;30;29950;0;0;25;312520;29;58060;8;53807;0;3600000;37;233128;254;410541;0;0;0;0;34;33970;1;990;34;33960;0;0;0;0;0;0;0;0
03.12.2021 07:00;37;36940;0;0;57;983141;76;347356;9;25080;0;3600000;101;532108;428;556566;0;0;0;0;36;35950;3;3000;35;34960;0;0;0;0;0;0;0;0
03.12.2021 08:00;32;31980;0;0;74;1132830;128;383796;22;219532;0;3600000;166;840460;519;791051;0;0;0;0;40;39940;2;2000;41;40900;0;0;0;0;0;0;0;0
03.12.2021 09:00;33;32960;0;0;81;933815;188;871126;40;339347;0;3600000;156;899061;480;754152;0;0;0;0;34;34240;1;1000;33;32930;0;0;0;0;0;0;0;0
03.12.2021 10:00;29;28990;0;0;87;1305041;192;705066;54;337555;0;3600000;180;784751;584;751567;0;0;0;0;33;32950;0;0;33;32960;0;0;0;0;0;0;0;0
03.12.2021 11:00;32;32810;0;0;86;1518806;172;681740;96;623711;0;3600000;159;864945;527;655413;0;0;0;0;32;30960;0;0;33;33524;0;0;0;0;0;0;0;0
03.12.2021 12:00;33;32940;0;0;86;1305490;185;1177029;98;638094;0;3600000;143;696672;560;851092;0;0;0;0;36;36001;0;0;35;34930;0;0;0;0;0;0;0;0
03.12.2021 13:00;34;33970;0;0;77;1100014;174;1028290;99;576296;0;3600000;165;912297;651;1272615;0;0;0;0;43;42950;0;0;43;42970;0;0;0;0;0;0;0;0
03.12.2021 14:00;38;37920;0;0;78;1166122;142;728266;102;630134;0;3600000;169;806979;684;1103168;0;0;0;0;35;34950;0;0;36;35970;0;0;0;0;0;0;0;0
03.12.2021 15:00;33;32950;0;0;90;1219228;198;1389392;95;474888;0;3600000;160;764098;688;1128531;0;0;0;0;39;40760;0;0;39;38970;0;0;0;0;0;0;0;0
03.12.2021 16:00;35;34950;0;0;83;1095234;178;1274567;90;395164;0;3600000;158;716451;714;1525762;0;0;0;0;33;33000;0;0;34;33960;0;0;0;0;0;0;0;0
03.12.2021 17:00;34;33930;0;0;78;1057502;177;1158685;101;707911;0;3600000;142;581352;723;1301661;0;0;0;0;36;35960;0;0;38;37980;0;0;0;0;0;0;0;0
03.12.2021 18:00;33;32970;0;0;79;994309;154;803864;87;554801;0;3600000;130;524490;588;1018941;0;0;0;0;36;35990;0;0;38;37970;0;0;0;0;0;0;0;0
03.12.2021 19:00;33;32970;0;0;47;547821;105;435568;73;576343;0;3600000;120;690435;495;802041;0;0;0;0;33;32910;0;0;33;32960;0;0;0;0;0;0;0;0
03.12.2021 20:00;30;29970;0;0;38;515500;70;246589;45;513221;0;3600000;81;286505;319;377216;0;0;0;0;31;30990;0;0;31;30950;0;0;0;0;0;0;0;0
03.12.2021 21:00;26;25960;0;0;22;196780;42;144432;15;113030;0;3600000;57;374730;271;371289;0;0;0;0;29;28970;0;0;29;28940;0;0;0;0;0;0;0;0
03.12.2021 22:00;19;18980;0;0;16;234270;26;31640;12;67391;0;3600000;43;177490;229;301080;0;0;0;0;20;19960;0;0;19;18990;0;0;0;0;0;0;0;0
03.12.2021 23:00;14;13990;0;0;13;38200;17;29430;11;59470;0;3600000;32;178590;190;245930;0;0;0;0;14;13990;0;0;14;13980;0;0;0;0;0;0;0;0
04.12.2021 00:00;13;12990;0;0;9;39180;26;26880;3;25380;0;3600000;19;82870;132;193660;0;0;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
04.12.2021 01:00;8;8000;0;0;5;65500;8;6190;2;35970;0;3600000;21;83420;75;66190;0;0;0;0;8;8000;0;0;8;7990;0;0;0;0;0;0;0;0
04.12.2021 02:00;8;7990;0;0;1;46580;12;11720;2;46270;0;3600000;16;73024;71;57224;0;0;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
04.12.2021 03:00;4;4000;0;0;3;28260;5;3110;2;12020;0;3600000;13;15000;48;44870;0;0;0;0;5;4990;0;0;5;5000;0;0;0;0;0;0;0;0
04.12.2021 04:00;6;5980;0;0;4;10940;11;64910;5;68170;0;3600000;11;58500;44;35860;0;0;0;0;10;9980;0;0;10;9970;0;0;0;0;0;0;0;0
04.12.2021 05:00;19;18970;0;0;4;51640;12;29790;2;22770;0;3600000;17;93040;47;60630;0;0;0;0;18;17980;0;0;18;17970;0;0;0;0;0;0;0;0
04.12.2021 06:00;21;20980;0;0;10;124160;13;44440;2;15700;0;3600000;23;163560;100;136830;0;0;0;0;22;21990;0;0;22;21960;0;0;0;0;0;0;0;0
04.12.2021 07:00;20;20036;0;0;22;197230;26;96100;3;30770;0;3600000;26;161080;126;154950;0;0;0;0;21;20980;0;0;22;21930;0;0;0;0;0;0;0;0
04.12.2021 08:00;22;21980;0;0;31;404265;35;142630;2;23580;0;3600000;48;265531;239;395975;0;0;0;0;24;23960;0;0;23;22960;0;0;0;0;0;0;0;0
04.12.2021 09:00;21;20960;0;0;34;392140;69;206908;10;125940;0;3600000;92;452133;367;415981;0;0;0;0;23;22980;0;0;23;22980;0;0;0;0;0;0;0;0
04.12.2021 10:00;20;19980;0;0;50;609544;104;347970;35;333970;0;3600000;119;569308;485;624372;0;0;0;0;22;21950;0;0;23;22980;0;0;0;0;0;0;0;0
04.12.2021 11:00;22;21980;0;0;67;727583;136;695553;97;520292;0;3600000;152;992217;553;854257;0;0;0;0;22;22023;0;0;22;21970;0;0;0;0;0;0;0;0
04.12.2021 12:00;19;18980;0;0;53;740379;132;580385;99;597835;0;3600000;154;893762;581;924674;0;0;0;0;23;22980;0;0;24;23960;0;0;0;0;0;0;0;0
04.12.2021 13:00;23;23000;0;0;66;803673;158;863348;126;751905;0;3600000;162;837309;617;1037713;0;0;0;0;22;21980;0;0;22;21980;0;0;0;0;0;0;0;0
04.12.2021 14:00;21;20970;0;0;56;1180163;140;580721;125;703991;0;3600000;152;844066;646;1213275;0;0;0;0;22;21960;0;0;22;21980;0;0;0;0;0;0;0;0
04.12.2021 15:00;21;20950;0;0;75;785585;144;723571;151;855945;0;3600000;184;933407;649;1063694;0;0;0;0;22;21970;0;0;22;21990;0;0;0;0;0;0;0;0
04.12.2021 16:00;21;20960;0;0;72;807434;128;357610;120;831198;0;3600000;173;901716;613;1025734;0;0;0;0;22;21970;0;0;22;21960;0;0;0;0;0;0;0;0
04.12.2021 17:00;19;18980;0;0;55;659827;113;331942;132;889442;0;3600000;163;922806;577;838378;0;0;0;0;22;21990;0;0;22;21980;0;0;0;0;0;0;0;0
04.12.2021 18:00;24;23960;0;0;53;734445;119;356122;113;722605;0;3600000;158;857046;552;729240;0;0;0;0;22;22000;0;0;21;20990;0;0;0;0;0;0;0;0
04.12.2021 19:00;19;18980;0;0;49;409865;100;151933;72;588286;0;3600000;93;461216;388;408957;0;0;0;0;19;18980;0;0;19;18960;0;0;0;0;0;0;0;0
04.12.2021 20:00;19;18980;0;0;30;276928;76;167210;53;347798;0;3600000;80;437544;342;693315;0;0;0;0;20;20000;0;0;20;19980;0;0;0;0;0;0;0;0
04.12.2021 21:00;19;18970;0;0;29;266805;53;95310;17;114050;0;3600000;75;393264;283;489514;0;0;0;0;18;17980;0;0;18;18020;0;0;0;0;0;0;0;0
04.12.2021 22:00;18;17990;0;0;20;82550;45;79870;10;131093;0;3600000;54;361045;214;307050;0;0;0;0;18;17980;0;0;18;18000;0;0;0;0;0;0;0;0
04.12.2021 23:00;14;13990;0;0;12;19750;25;52023;8;49310;0;3600000;39;259840;214;294040;0;0;0;0;13;12990;0;0;13;12980;0;0;0;0;0;0;0;0
05.12.2021 00:00;13;13000;0;0;12;103500;14;7390;0;0;0;3600000;25;137960;137;176960;0;0;0;0;8;8000;0;0;8;7980;0;0;0;0;0;0;0;0
05.12.2021 01:00;8;7990;0;0;8;110730;7;7370;4;8930;0;3600000;16;145430;96;88550;0;0;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
05.12.2021 02:00;8;7990;0;0;4;33480;7;5050;2;8540;0;3600000;17;117865;67;61780;0;0;0;0;8;7990;0;0;8;7990;0;0;0;0;0;0;0;0
05.12.2021 03:00;3;3054;0;0;3;2130;4;4070;2;35720;0;3600000;8;53370;46;37335;0;0;0;0;4;3990;0;0;4;3990;0;0;0;0;0;0;0;0
05.12.2021 04:00;1;1000;0;0;2;25480;9;5710;2;1560;0;3600000;4;25400;31;46380;0;0;0;0;4;3980;0;0;4;3990;0;0;0;0;0;0;0;0
05.12.2021 05:00;7;6980;0;0;3;3780;5;28880;0;0;0;3600000;10;51070;43;31590;0;0;0;0;9;8990;0;0;10;9960;0;0;0;0;0;0;0;0
05.12.2021 06:00;11;12437;0;0;0;0;6;5230;1;680;0;3600000;11;63067;45;72220;0;0;0;0;12;12000;0;0;11;10990;0;0;0;0;0;0;0;0
05.12.2021 07:00;11;10990;0;0;13;38580;12;8360;0;0;0;3600000;16;113090;53;42310;0;0;0;0;12;12000;0;0;12;11980;0;0;0;0;0;0;0;0
05.12.2021 08:00;11;10990;0;0;12;160044;13;11160;0;0;0;3600000;21;167320;84;94390;0;0;0;0;12;11980;0;0;12;12000;0;0;0;0;0;0;0;0
05.12.2021 09:00;11;10960;0;0;27;373490;23;19470;0;0;0;3600000;27;113134;138;216960;0;0;0;0;12;12000;0;0;12;11970;0;0;0;0;0;0;0;0
05.12.2021 10:00;11;10990;0;0;27;289961;44;134661;2;1260;0;3600000;48;272011;237;446870;0;0;0;0;12;12000;0;0;12;11980;0;0;0;0;0;0;0;0
05.12.2021 11:00;11;10990;0;0;37;263689;53;68660;2;1650;0;3600000;65;308965;350;745979;0;0;0;0;12;11980;0;0;12;11960;0;0;0;0;0;0;0;0
05.12.2021 12:00;17;16990;0;0;30;333850;57;116520;13;159247;0;3600000;58;306355;402;744599;0;0;0;0;15;15000;0;0;16;16000;0;0;0;0;0;0;0;0
05.12.2021 13:00;20;19980;0;0;28;300751;75;213647;18;124014;0;3600000;101;557169;441;840662;0;0;0;0;20;19980;0;0;20;19990;0;0;0;0;0;0;0;0
05.12.2021 14:00;21;20960;0;0;34;287807;84;255029;29;278800;0;3600000;86;584730;477;947617;0;0;0;0;22;21970;0;0;22;21990;0;0;0;0;0;0;0;0
05.12.2021 15:00;22;21970;0;0;50;537275;108;313660;20;205506;0;3600000;115;734060;440;869827;0;0;0;0;23;23000;0;0;24;23950;0;0;0;0;0;0;0;0
05.12.2021 16:00;19;18990;0;0;60;620626;126;459584;29;224970;0;3600000;108;492702;458;733674;0;0;0;0;22;21960;0;0;21;20960;0;0;0;0;0;0;0;0
05.12.2021 17:00;22;21960;0;0;48;585701;94;369561;33;217250;0;3600000;86;672134;452;986976;0;0;0;0;21;20940;0;0;23;23000;0;0;0;0;0;0;0;0
05.12.2021 18:00;22;21960;0;0;40;436875;63;111030;16;146200;0;3600000;84;559810;465;833449;0;0;0;0;22;21990;0;0;23;22970;0;0;0;0;0;0;0;0
05.12.2021 19:00;21;20980;0;0;17;133308;52;71621;23;177700;0;3600000;74;328470;390;617830;0;0;0;0;20;19970;0;0;21;20990;0;0;0;0;0;0;0;0
