01.06.2020 00:00;Bel_A51_M1_492;Vwz_A51_M1_492;Bel_A55_M2_513;Vwz_A55_M2_513;Bel_Anf_32;Vwz_Anf_32;Bel_H51_A9/M2_510;Vwz_H51_A9/M2_510;Bel_H55_A110/M3UmlX;Vwz_H55_A110/M3UmlX;Bel_H55_A110/M3_12X;Vwz_H55_A110/M3_12X
24.06.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
24.06.2021 04:00;2;1990;2;2000;0;0;2;1990;0;0;2;2000
24.06.2021 05:00;8;8049;13;12700;1;1010;8;8000;0;0;13;13024
24.06.2021 06:00;14;13970;15;15280;0;0;14;14000;0;0;16;15980
24.06.2021 07:00;16;15990;19;18970;13;13120;16;16022;0;0;18;17980
24.06.2021 08:00;18;17960;16;15990;11;11060;18;17980;0;0;17;16640
24.06.2021 09:00;16;16058;17;16980;8;8060;16;15990;0;0;16;16320
24.06.2021 10:00;17;16990;18;17980;8;8060;17;16960;0;0;18;17980
24.06.2021 11:00;17;16960;15;14990;7;7050;18;17970;0;0;16;15960
24.06.2021 12:00;16;15990;17;16990;3;3030;15;14980;0;0;16;15980
24.06.2021 13:00;17;16970;16;15990;8;8070;18;17980;0;0;16;15970
24.06.2021 14:00;16;15970;19;18990;10;10100;15;14970;0;0;19;18950
24.06.2021 15:00;18;17980;15;14970;12;12120;18;17940;0;0;15;14990
24.06.2021 16:00;16;15990;16;15980;20;20190;16;16000;0;0;16;15970
24.06.2021 17:00;16;15980;16;15970;15;15140;16;15970;0;0;16;15990
24.06.2021 18:00;16;15970;15;14980;15;15150;16;16000;0;0;16;16000
24.06.2021 19:00;14;13970;13;12789;7;7050;14;13980;0;0;12;11980
24.06.2021 20:00;11;11000;11;10970;8;8070;12;12000;0;0;11;10990
24.06.2021 21:00;9;8970;7;7000;2;2020;8;7980;0;0;7;6990
24.06.2021 22:00;6;5990;6;5990;2;2020;6;5990;0;0;6;6000
24.06.2021 23:00;6;6000;5;4990;0;0;6;5980;0;0;5;5000
25.06.2021 00:00;4;3990;4;4000;0;0;4;4000;0;0;4;4000
25.06.2021 01:00;4;4000;0;0;0;0;4;4000;0;0;0;0
25.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
25.06.2021 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
25.06.2021 05:00;8;7990;12;12000;0;0;8;8043;0;0;12;11970
25.06.2021 06:00;14;13980;16;15990;2;2020;15;14970;0;0;16;15960
25.06.2021 07:00;16;15980;17;16980;13;13110;15;14980;0;0;18;17930
25.06.2021 08:00;17;16970;17;16950;8;8080;18;17990;0;0;18;17980
25.06.2021 09:00;17;17000;17;17000;15;15150;16;15960;0;0;17;16980
25.06.2021 10:00;17;16980;18;17980;12;12120;17;16960;0;0;17;16990
25.06.2021 11:00;18;17980;17;16980;15;15150;18;17980;0;0;17;17000
25.06.2021 12:00;17;16950;17;16980;15;15150;17;16960;0;0;18;17340
25.06.2021 13:00;17;16970;16;16000;11;11110;17;16950;0;0;15;15620
25.06.2021 14:00;17;16980;19;18990;10;10110;18;17990;0;0;19;18970
25.06.2021 15:00;17;16980;15;15000;31;31350;16;15990;0;0;15;14990
25.06.2021 16:00;16;15960;17;16970;21;21230;16;16022;0;0;17;16990
25.06.2021 17:00;16;16000;15;15000;18;18180;16;15990;0;0;15;14970
25.06.2021 18:00;16;15980;16;15990;14;14130;16;16042;0;0;16;16000
25.06.2021 19:00;13;12980;11;10970;6;6070;13;12970;0;0;11;11040
25.06.2021 20:00;12;11980;11;11000;3;3020;12;12000;0;0;11;10990
25.06.2021 21:00;9;8980;8;7990;4;4040;9;8980;0;0;8;8000
25.06.2021 22:00;6;5990;6;5990;3;3030;6;6000;0;0;6;5970
25.06.2021 23:00;6;5980;5;5000;1;1000;6;6000;0;0;5;4990
26.06.2021 00:00;4;4000;4;3990;1;1010;4;4000;0;0;4;3990
26.06.2021 01:00;4;4000;0;0;0;0;4;3980;0;0;0;0
26.06.2021 02:00;0;0;0;0;1;1010;0;0;0;0;0;0
26.06.2021 03:00;0;0;1;1000;0;0;0;0;0;0;2;2000
26.06.2021 04:00;2;2000;4;3990;0;0;2;2000;0;0;3;3000
26.06.2021 05:00;6;5990;8;7980;0;0;6;5990;0;0;8;8000
26.06.2021 06:00;8;8000;8;8000;0;0;8;8000;0;0;8;8000
26.06.2021 07:00;8;7980;8;8046;0;0;8;7990;0;0;8;8000
26.06.2021 08:00;8;8000;8;8000;2;2010;8;7980;0;0;8;7990
26.06.2021 09:00;8;8000;8;8000;8;8050;8;8000;0;0;8;7990
26.06.2021 10:00;8;7990;8;7970;8;8060;8;8000;0;0;8;7980
26.06.2021 11:00;8;8000;9;9000;11;11120;8;7980;0;0;9;9000
26.06.2021 12:00;8;7990;8;7990;7;7080;8;8000;0;0;8;8000
26.06.2021 13:00;8;7990;7;6990;6;6070;8;8000;0;0;8;7990
26.06.2021 14:00;9;8980;8;8000;11;11110;8;7980;0;0;8;7980
26.06.2021 15:00;8;7990;8;7990;15;15150;8;7980;0;0;8;7990
26.06.2021 16:00;8;8000;8;7990;10;10100;9;9000;0;0;8;7990
26.06.2021 17:00;8;8000;8;8000;15;15160;8;7980;0;0;8;8000
26.06.2021 18:00;8;8000;8;7990;7;7070;8;7990;0;0;8;7970
26.06.2021 19:00;7;7000;7;6990;6;6060;7;7000;0;0;7;7000
26.06.2021 20:00;6;5990;6;6000;11;11110;6;5980;0;0;6;6000
26.06.2021 21:00;6;5990;6;5990;5;5050;6;5990;0;0;6;5980
26.06.2021 22:00;6;6000;6;5980;3;3030;6;6000;0;0;6;5990
26.06.2021 23:00;6;5980;5;5000;7;7070;6;5990;0;0;5;4990
27.06.2021 00:00;4;4000;3;3000;3;3020;4;3990;0;0;3;3000
27.06.2021 01:00;4;3990;1;1000;0;0;4;4000;0;0;1;1000
27.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
27.06.2021 04:00;1;1000;2;2000;0;0;1;1000;0;0;2;1990
27.06.2021 05:00;1;1000;3;3000;0;0;1;1000;0;0;3;3000
27.06.2021 06:00;3;3000;4;3990;0;0;3;2990;0;0;4;3980
27.06.2021 07:00;4;3990;4;4000;0;0;4;4000;0;0;4;4000
27.06.2021 08:00;4;3980;4;4000;5;5040;4;4000;0;0;4;4000
27.06.2021 09:00;4;3990;4;3990;4;4040;4;4000;0;0;4;4000
27.06.2021 10:00;4;3990;4;4000;15;15140;4;4000;0;0;4;4000
27.06.2021 11:00;4;4000;4;4000;7;7070;4;4000;0;0;4;4000
27.06.2021 12:00;5;5000;6;5990;12;12120;5;4990;0;0;6;6000
27.06.2021 13:00;8;8000;8;7990;7;7060;8;8000;0;0;8;7990
27.06.2021 14:00;8;8000;8;8052;18;18241;8;7990;0;0;8;7980
27.06.2021 15:00;8;8000;8;8000;14;14160;8;8000;0;0;8;7990
27.06.2021 16:00;8;7990;8;7990;17;17170;8;7990;0;0;8;7980
27.06.2021 17:00;8;7990;8;8053;12;12120;8;7990;0;0;8;8000
27.06.2021 18:00;8;7990;8;7990;14;14140;8;7990;0;0;8;7990
27.06.2021 19:00;7;7040;7;6990;2;2020;7;6990;0;0;7;7000
27.06.2021 20:00;6;6000;6;6000;3;3030;6;5990;0;0;6;5990
27.06.2021 21:00;6;5990;6;6000;2;2020;6;5990;0;0;6;5980
27.06.2021 22:00;6;5990;6;6000;1;1010;6;6000;0;0;6;5990
27.06.2021 23:00;6;5980;5;4990;0;0;6;5990;0;0;5;4990
28.06.2021 00:00;4;3990;4;4000;0;0;4;4000;0;0;4;4000
28.06.2021 01:00;4;4000;0;0;0;0;4;3990;0;0;0;0
28.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
28.06.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
28.06.2021 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
28.06.2021 05:00;8;8000;11;11000;0;0;9;9000;0;0;11;10990
28.06.2021 06:00;14;14053;16;15970;1;1010;13;13000;0;0;16;15970
28.06.2021 07:00;16;15980;19;18970;13;13110;16;15970;0;0;19;18990
28.06.2021 08:00;17;16990;16;15970;19;19170;17;16990;0;0;16;16000
28.06.2021 09:00;16;15970;16;15990;16;16170;16;15960;0;0;17;16960
28.06.2021 10:00;18;17990;17;16990;18;18180;18;18057;0;0;17;16980
28.06.2021 11:00;16;16000;16;16000;7;7090;16;15980;0;0;16;15990
28.06.2021 12:00;16;15990;17;17000;9;9147;16;16000;0;0;17;16970
28.06.2021 13:00;17;16990;17;16980;10;10100;17;16990;0;0;17;16960
28.06.2021 14:00;17;16970;17;16990;12;12130;16;15990;0;0;17;16980
28.06.2021 15:00;17;16970;16;15990;16;16160;16;16000;0;0;16;15960
28.06.2021 16:00;16;15990;17;16990;17;17170;16;15990;0;0;17;16980
28.06.2021 17:00;16;15990;15;14970;14;14160;16;15980;0;0;15;14960
28.06.2021 18:00;16;15970;15;14990;13;13150;16;15980;0;0;16;16000
28.06.2021 19:00;13;12980;12;12000;5;5050;13;12990;0;0;12;11990
28.06.2021 20:00;12;12000;11;11000;3;3030;12;12000;0;0;10;9980
28.06.2021 21:00;9;8990;8;7990;0;0;9;8970;0;0;8;7990
28.06.2021 22:00;6;5980;6;6000;2;2020;6;6000;0;0;6;5990
28.06.2021 23:00;6;5990;5;5000;0;0;6;5990;0;0;5;4990
29.06.2021 00:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
29.06.2021 01:00;4;3990;0;0;0;0;4;3990;0;0;0;0
29.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
29.06.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
29.06.2021 04:00;2;2000;2;1990;0;0;2;2000;0;0;2;2000
29.06.2021 05:00;8;8000;13;12990;1;1010;8;8000;0;0;13;12990
29.06.2021 06:00;14;13980;15;14990;3;3030;14;13990;0;0;16;15990
29.06.2021 07:00;16;15980;18;17950;14;14120;16;15980;0;0;17;16990
29.06.2021 08:00;17;16990;16;15990;13;13100;17;16980;0;0;16;15990
29.06.2021 09:00;16;16040;16;15990;9;9090;16;15990;0;0;16;15990
29.06.2021 10:00;16;15990;17;17028;9;9110;16;15980;0;0;17;16970
29.06.2021 11:00;16;15990;15;14990;8;8080;16;15980;0;0;16;16000
29.06.2021 12:00;16;15980;17;16940;10;10110;16;15970;0;0;16;15990
29.06.2021 13:00;17;17005;16;15990;11;11110;18;17960;0;0;16;15980
29.06.2021 14:00;17;16990;18;17980;10;10100;16;15960;0;0;18;17990
29.06.2021 15:00;17;17000;16;15980;16;16170;17;16970;0;0;16;15980
29.06.2021 16:00;15;15000;16;15990;8;8080;15;14980;0;0;16;15980
29.06.2021 17:00;17;16980;16;15980;14;14130;17;16980;0;0;16;15970
29.06.2021 18:00;16;15980;15;14990;4;4030;16;15980;0;0;16;15990
29.06.2021 19:00;13;12960;12;11990;7;7070;13;12970;0;0;11;10990
29.06.2021 20:00;12;12000;12;12000;1;1010;13;12990;0;0;12;11970
29.06.2021 21:00;9;8980;7;7000;2;2020;8;7990;0;0;7;6990
29.06.2021 22:00;6;5990;6;6000;0;0;6;5980;0;0;6;6051
29.06.2021 23:00;6;6000;5;4990;0;0;6;6000;0;0;5;5000
30.06.2021 00:00;4;3990;4;3990;0;0;4;3990;0;0;4;4000
30.06.2021 01:00;4;3980;0;0;0;0;4;3990;0;0;0;0
30.06.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
30.06.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
30.06.2021 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;3000
30.06.2021 05:00;8;7990;12;11990;0;0;9;8990;0;0;12;11980
30.06.2021 06:00;14;13980;13;12980;1;1000;13;12980;0;0;13;12990
30.06.2021 07:00;15;14980;20;19980;23;23230;15;14970;0;0;20;19980
30.06.2021 08:00;17;16960;15;14990;12;12120;17;16970;0;0;15;14990
30.06.2021 09:00;16;16000;16;15990;9;9080;16;15980;0;0;17;16990
30.06.2021 10:00;16;16000;16;15990;8;8070;16;15990;0;0;15;14989
30.06.2021 11:00;16;15990;16;15980;6;6050;16;15980;0;0;16;15970
30.06.2021 12:00;16;15990;17;16970;8;8070;16;15990;0;0;17;16960
30.06.2021 13:00;17;17030;16;16000;8;8080;17;17000;0;0;16;15970
30.06.2021 14:00;17;17000;18;17990;12;12110;17;17054;0;0;18;18000
30.06.2021 15:00;17;16990;16;15980;16;16150;17;17000;0;0;16;15990
30.06.2021 16:00;16;15950;16;15970;17;17160;16;15970;0;0;16;15990
30.06.2021 17:00;16;15980;16;15960;16;16140;16;15970;0;0;16;16000
30.06.2021 18:00;16;15980;15;15000;19;19170;16;15970;0;0;15;14940
30.06.2021 19:00;13;13000;12;11970;6;6060;13;13000;0;0;12;11980
30.06.2021 20:00;12;12000;11;10980;3;3030;12;12000;0;0;12;11980
30.06.2021 21:00;9;8792;8;7990;1;1010;9;8990;0;0;7;7000
30.06.2021 22:00;6;6000;6;5980;1;1000;6;5990;0;0;6;5990
30.06.2021 23:00;6;6000;5;5000;0;0;6;5980;0;0;5;4980
01.07.2021 00:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
01.07.2021 01:00;4;4000;0;0;0;0;4;4000;0;0;0;0
01.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
01.07.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
01.07.2021 04:00;2;1990;2;2000;0;0;2;2000;0;0;3;3000
01.07.2021 05:00;8;8000;13;12970;0;0;8;8000;0;0;12;11970
01.07.2021 06:00;14;14043;16;15980;1;1010;14;13990;0;0;16;15980
01.07.2021 07:00;16;15980;17;17000;16;16150;16;15980;0;0;17;16980
01.07.2021 08:00;17;16990;16;16000;18;18160;17;17000;0;0;16;15990
01.07.2021 09:00;16;15980;18;18000;7;7060;16;15990;0;0;18;18000
01.07.2021 10:00;18;17990;18;17980;15;15130;18;17970;0;0;18;17960
01.07.2021 11:00;17;16990;15;14990;13;13130;17;16980;0;0;15;14980
01.07.2021 12:00;16;15970;17;16970;8;8070;16;15990;0;0;17;16970
01.07.2021 13:00;17;16950;16;15960;13;13090;17;16980;0;0;16;15970
01.07.2021 14:00;17;17042;19;19042;6;6060;17;16960;0;0;19;18980
01.07.2021 15:00;17;17000;15;15000;22;22220;16;16037;0;0;15;15000
01.07.2021 16:00;15;14980;16;15960;14;14140;15;15000;0;0;16;15970
01.07.2021 17:00;17;16990;16;15980;9;9090;17;17050;0;0;16;15970
01.07.2021 18:00;16;16000;16;15980;16;16140;16;16000;0;0;16;15980
01.07.2021 19:00;13;12980;12;11980;8;8080;13;12990;0;0;12;11980
01.07.2021 20:00;12;12000;11;11000;6;6060;12;11990;0;0;11;10990
01.07.2021 21:00;9;9000;7;7000;2;2071;9;9000;0;0;7;6980
01.07.2021 22:00;6;6000;6;5980;3;3010;6;5970;0;0;6;6000
01.07.2021 23:00;6;5980;5;4980;0;0;6;6000;0;0;5;5000
02.07.2021 00:00;4;3990;4;4000;0;0;4;3980;0;0;4;4000
02.07.2021 01:00;4;3990;0;0;0;0;4;3980;0;0;0;0
02.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
02.07.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
02.07.2021 04:00;2;2000;2;2000;0;0;2;1990;0;0;3;3000
02.07.2021 05:00;8;8000;12;11980;0;0;8;8000;0;0;11;11000
02.07.2021 06:00;14;13970;16;15990;1;1000;14;13980;0;0;17;16980
02.07.2021 07:00;16;16000;18;17980;21;21212;16;15970;0;0;17;16990
02.07.2021 08:00;17;16980;16;15960;11;11080;17;16990;0;0;16;15980
02.07.2021 09:00;16;15990;17;16990;11;11110;16;15990;0;0;17;16990
02.07.2021 10:00;15;14980;15;14990;8;8070;16;15370;0;0;15;14990
02.07.2021 11:00;16;15980;17;16990;11;11110;16;15970;0;0;17;16980
02.07.2021 12:00;17;16990;17;16970;20;20210;16;15980;0;0;17;16990
02.07.2021 13:00;17;16980;14;14000;10;10120;17;16980;0;0;15;14980
02.07.2021 14:00;15;14950;20;19990;11;11100;16;15950;0;0;19;18980
02.07.2021 15:00;19;18960;15;14970;20;20170;18;17990;0;0;15;15040
02.07.2021 16:00;16;15980;16;16000;12;12120;16;15980;0;0;16;15990
02.07.2021 17:00;16;15970;16;15970;15;15150;16;15970;0;0;16;15970
02.07.2021 18:00;16;15980;16;15980;12;12130;16;15990;0;0;16;15980
02.07.2021 19:00;13;12980;12;11990;11;11090;13;12990;0;0;12;11990
02.07.2021 20:00;12;11990;10;10000;8;8080;12;11990;0;0;10;9990
02.07.2021 21:00;9;9000;8;8000;7;7060;9;9000;0;0;8;8000
02.07.2021 22:00;6;5990;6;6000;3;3030;6;6000;0;0;6;5990
02.07.2021 23:00;6;6000;3;3000;0;0;6;5990;0;0;3;3000
03.07.2021 00:00;4;3990;6;6000;1;1010;4;4000;0;0;6;5980
03.07.2021 01:00;4;4000;0;0;1;1010;4;4000;0;0;0;0
03.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
03.07.2021 03:00;0;0;2;1990;0;0;0;0;0;0;2;2000
03.07.2021 04:00;2;2000;3;3000;0;0;2;2000;0;0;3;2990
03.07.2021 05:00;6;5980;8;7990;0;0;6;5990;0;0;8;7980
03.07.2021 06:00;8;8051;8;8000;0;0;8;7990;0;0;8;8000
03.07.2021 07:00;8;7990;8;8000;0;0;8;7990;0;0;8;7980
03.07.2021 08:00;7;7000;8;8000;3;3030;7;7000;0;0;8;7990
03.07.2021 09:00;9;8990;8;8000;11;11100;9;8980;0;0;8;8000
03.07.2021 10:00;8;7980;8;7980;19;19190;8;8000;0;0;8;7980
03.07.2021 11:00;8;8000;8;7980;13;13150;8;7980;0;0;8;7990
03.07.2021 12:00;8;8000;8;7990;15;15150;8;7980;0;0;8;7990
03.07.2021 13:00;8;7980;8;8000;8;8080;8;8000;0;0;8;7990
03.07.2021 14:00;8;7990;8;8000;18;18180;8;8000;0;0;8;7980
03.07.2021 15:00;8;8000;7;7000;18;18180;8;7990;0;0;7;7000
03.07.2021 16:00;8;7990;9;8990;12;12120;8;8000;0;0;9;9000
03.07.2021 17:00;8;8000;8;7970;12;12120;8;7990;0;0;8;7990
03.07.2021 18:00;8;7980;8;7970;7;7070;8;8000;0;0;8;8000
03.07.2021 19:00;7;7000;7;6990;7;7070;7;6980;0;0;7;6990
03.07.2021 20:00;6;5990;6;6000;7;7070;6;6000;0;0;6;5990
03.07.2021 21:00;6;6000;6;6000;6;6060;6;5990;0;0;6;5990
03.07.2021 22:00;6;5990;6;6000;8;8070;6;6000;0;0;6;5990
03.07.2021 23:00;6;5980;5;5000;2;2020;6;5980;0;0;5;5000
04.07.2021 00:00;4;4000;4;4000;3;3030;4;3980;0;0;4;4000
04.07.2021 01:00;4;4000;0;0;3;3030;4;4000;0;0;0;0
04.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0
04.07.2021 04:00;1;1000;2;2000;0;0;1;1000;0;0;2;2000
04.07.2021 05:00;1;1000;3;2990;0;0;1;1000;0;0;3;3000
04.07.2021 06:00;3;2990;4;4000;0;0;3;2990;0;0;4;4000
04.07.2021 07:00;4;3980;4;3990;0;0;4;3980;0;0;4;4000
04.07.2021 08:00;4;4000;4;4000;1;1000;4;3990;0;0;4;4000
04.07.2021 09:00;4;4000;4;3990;6;6040;4;4000;0;0;4;4000
04.07.2021 10:00;4;4000;3;3000;7;7070;4;4048;0;0;3;3000
04.07.2021 11:00;4;4000;5;5000;8;8080;4;4000;0;0;5;4990
04.07.2021 12:00;5;5000;6;6040;8;8080;5;5000;0;0;6;5990
04.07.2021 13:00;8;8000;8;8000;8;8080;8;8000;0;0;8;7980
04.07.2021 14:00;8;8000;8;8000;4;4040;8;8000;0;0;8;8000
04.07.2021 15:00;8;7990;8;7980;2;2020;8;8000;0;0;8;7990
04.07.2021 16:00;8;7990;8;7960;3;3030;8;7980;0;0;8;8000
04.07.2021 17:00;8;7980;9;8980;8;8080;8;7990;0;0;8;8000
04.07.2021 18:00;9;8990;8;7980;13;13120;9;8980;0;0;8;7990
04.07.2021 19:00;7;7000;7;6990;3;3030;7;6990;0;0;7;7000
04.07.2021 20:00;6;6000;5;4990;3;3030;6;6000;0;0;5;4980
04.07.2021 21:00;6;6000;7;7000;3;3020;6;6000;0;0;7;6990
04.07.2021 22:00;6;6000;6;5980;1;1010;6;5990;0;0;6;5990
04.07.2021 23:00;6;6000;5;5000;0;0;6;6000;0;0;5;5000
05.07.2021 00:00;4;4000;4;4000;0;0;4;4000;0;0;4;4000
05.07.2021 01:00;4;3990;0;0;0;0;4;3990;0;0;0;0
05.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
05.07.2021 03:00;0;0;2;1990;0;0;0;0;0;0;2;1990
05.07.2021 04:00;2;2000;2;2000;0;0;2;2000;0;0;3;3000
05.07.2021 05:00;8;7980;12;11980;0;0;9;8660;0;0;12;11970
05.07.2021 06:00;14;13980;16;15990;2;2020;13;13330;0;0;15;14970
05.07.2021 07:00;15;14970;19;18990;16;16170;15;14980;0;0;19;18990
05.07.2021 08:00;19;18960;16;15990;9;9090;19;18970;0;0;16;15980
05.07.2021 09:00;16;15970;16;15980;9;9090;16;15980;0;0;16;15960
05.07.2021 10:00;16;15970;17;16980;8;8080;16;15990;0;0;17;16980
05.07.2021 11:00;16;15990;15;15000;5;5040;16;15970;0;0;16;15980
05.07.2021 12:00;16;15980;17;16980;9;9090;16;15990;0;0;17;17024
05.07.2021 13:00;17;16990;16;16030;13;13110;17;16980;0;0;15;14970
05.07.2021 14:00;17;16980;19;19000;13;13120;17;17000;0;0;19;19031
05.07.2021 15:00;17;16970;16;15980;8;8080;17;16990;0;0;16;15990
05.07.2021 16:00;16;15990;15;14990;23;23240;16;15970;0;0;15;14990
05.07.2021 17:00;16;15980;16;15970;15;15150;16;15980;0;0;16;15990
05.07.2021 18:00;16;16041;15;14980;10;10100;16;15990;0;0;15;15000
05.07.2021 19:00;13;12980;13;12990;5;5050;14;13960;0;0;13;12960
05.07.2021 20:00;12;11990;11;10980;6;6060;12;11970;0;0;11;10980
05.07.2021 21:00;9;8990;7;7000;2;2020;8;8000;0;0;7;6990
05.07.2021 22:00;6;5990;6;6000;1;1010;6;6000;0;0;6;6000
05.07.2021 23:00;6;6000;5;5000;0;0;6;6000;0;0;5;5000
06.07.2021 00:00;4;3990;4;3990;0;0;4;3990;0;0;4;3990
06.07.2021 01:00;4;3980;0;0;0;0;4;4000;0;0;0;0
06.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
06.07.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
06.07.2021 04:00;2;1990;2;1990;0;0;2;1990;0;0;2;2000
06.07.2021 05:00;8;7990;12;11990;0;0;9;8970;0;0;12;11970
06.07.2021 06:00;14;13980;16;15970;0;0;13;12980;0;0;17;16980
06.07.2021 07:00;16;15970;19;18990;21;21170;16;15980;0;0;18;17970
06.07.2021 08:00;18;17980;16;15970;14;14120;18;17980;0;0;16;15990
06.07.2021 09:00;15;14990;16;16000;17;17170;15;15016;0;0;16;16051
06.07.2021 10:00;17;16990;18;17950;7;7050;17;16970;0;0;18;18000
06.07.2021 11:00;16;16032;14;13980;3;3030;16;15980;0;0;15;14110
06.07.2021 12:00;18;17970;17;16970;5;5050;18;17970;0;0;16;16860
06.07.2021 13:00;15;14980;16;15970;7;7070;15;14990;0;0;16;15990
06.07.2021 14:00;17;16980;18;17990;13;13174;17;16980;0;0;18;17990
06.07.2021 15:00;17;16990;15;15000;9;9100;17;17000;0;0;16;15990
06.07.2021 16:00;16;15980;19;18980;19;19170;16;16000;0;0;18;18000
06.07.2021 17:00;17;16990;15;14960;15;15150;17;17000;0;0;16;15150
06.07.2021 18:00;16;15960;15;14990;13;13120;16;15990;0;0;14;14800
06.07.2021 19:00;13;12980;13;12990;10;10100;13;12990;0;0;13;12980
06.07.2021 20:00;12;12000;11;11000;3;3020;12;11990;0;0;11;10990
06.07.2021 21:00;9;9000;7;6990;2;2020;9;9000;0;0;7;6990
06.07.2021 22:00;6;6000;6;6000;1;1010;6;6000;0;0;6;6000
06.07.2021 23:00;6;6000;5;4980;1;1010;6;6000;0;0;5;5000
07.07.2021 00:00;4;4000;4;3990;0;0;4;4000;0;0;4;4000
07.07.2021 01:00;4;3990;0;0;0;0;4;4000;0;0;0;0
07.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
07.07.2021 03:00;0;0;2;2000;0;0;0;0;0;0;2;2000
07.07.2021 04:00;2;2000;2;2000;0;0;2;2000;0;0;3;2990
07.07.2021 05:00;8;7990;13;12990;1;1000;8;7980;0;0;13;12990
07.07.2021 06:00;14;13970;15;14970;0;0;15;14990;0;0;15;15000
07.07.2021 07:00;16;15970;17;16990;12;12100;15;14990;0;0;17;17010
07.07.2021 08:00;17;16970;16;15990;15;15140;17;16980;0;0;16;15980
07.07.2021 09:00;15;14980;16;15970;14;14140;15;14970;0;0;16;15980
07.07.2021 10:00;18;17990;18;17950;16;16150;18;17970;0;0;18;17970
07.07.2021 11:00;16;15980;16;16000;14;14140;17;16980;0;0;16;15990
07.07.2021 12:00;16;15990;17;16980;16;16170;16;15930;0;0;17;17000
07.07.2021 13:00;17;16980;16;15960;8;8080;17;16970;0;0;16;15990
07.07.2021 14:00;17;16980;18;17970;17;17170;17;16980;0;0;18;17980
07.07.2021 15:00;17;17000;16;16000;17;17180;17;16950;0;0;16;15970
07.07.2021 16:00;17;16980;16;15960;24;24270;17;16990;0;0;16;15980
07.07.2021 17:00;15;14980;16;16021;22;22210;15;14970;0;0;16;15980
07.07.2021 18:00;16;15970;15;14990;12;12130;16;16000;0;0;16;15980
07.07.2021 19:00;13;13000;13;12990;8;8070;14;14000;0;0;12;11970
07.07.2021 20:00;12;11990;11;10990;6;6050;11;11000;0;0;11;10970
07.07.2021 21:00;9;8990;7;7000;5;5040;9;8970;0;0;7;7000
07.07.2021 22:00;6;6000;6;5990;1;1010;6;6000;0;0;6;5990
07.07.2021 23:00;6;6000;5;5000;0;0;6;5990;0;0;5;4980
08.07.2021 00:00;4;4000;4;3990;0;0;4;3990;0;0;4;4000
08.07.2021 01:00;4;4000;0;0;0;0;4;4000;0;0;0;0
08.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0
08.07.2021 03:00;0;0;2;1990;0;0;0;0;0;0;2;1990
08.07.2021 04:00;2;1990;2;2000;0;0;2;2000;0;0;2;2000
08.07.2021 05:00;8;7990;13;13000;0;0;9;8980;0;0;13;13000
08.07.2021 06:00;14;13990;15;15000;3;3020;14;14000;0;0;15;14990
08.07.2021 07:00;16;15990;19;18960;16;16150;15;14980;0;0;19;18960
08.07.2021 08:00;17;16960;16;15970;17;17140;17;16990;0;0;16;15970
08.07.2021 09:00;15;15000;15;14990;12;12120;16;15960;0;0;15;14970
08.07.2021 10:00;17;16960;16;16000;17;17160;16;15970;0;0;16;15990
08.07.2021 11:00;16;15990;16;16032;7;7070;16;15990;0;0;17;17038
08.07.2021 12:00;16;15980;16;15980;11;11120;16;15970;0;0;16;16000
08.07.2021 13:00;17;16950;17;16990;11;11110;17;16990;0;0;16;15990
08.07.2021 14:00;17;16990;18;18000;11;11110;17;16990;0;0;18;17980
08.07.2021 15:00;17;16980;15;14970;8;8070;17;16940;0;0;15;14980
08.07.2021 16:00;15;14970;16;15980;20;20190;15;14980;0;0;16;15980
