01.06.2020 00:00;Bel_D51;Vwz_D51;Bel_D52;Vwz_D52;Bel_D53;Vwz_D53;Bel_D54;Vwz_D54;Bel_D71;Vwz_D71;Bel_D72;Vwz_D72;Bel_D91;Vwz_D91;Bel_D92;Vwz_D92;Bel_D93;Vwz_D93;Bel_D94;Vwz_D94;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_TBS35;Vwz_TBS35;Bel_TBS37;Vwz_TBS37;Bel_TBS38;Vwz_TBS38;Bel_TBS39;Vwz_TBS39;Bel_TF37;Vwz_TF37;Bel_TF38;Vwz_TF38;Bel_TS57;Vwz_TS57
22.12.2020 18:00;155;1502825;135;1499765;168;191534;140;150360;199;328784;196;153830;274;853902;276;1064781;266;190400;284;190800;12;11980;12;12000;12;12044;4;4000;4;4000;10;9970;11;10990;1;11030;10;15840;0;3600000;3;3730;0;3600000;0;3600000;0;0
22.12.2020 19:00;79;945807;81;1013179;95;83370;84;86260;162;198500;150;112460;199;487162;209;486570;197;130379;209;125100;9;8980;8;7980;8;7990;1;1000;1;1000;8;8053;8;7990;1;900;4;3680;0;3600000;0;0;0;3600000;0;3600000;0;0
22.12.2020 20:00;75;896040;59;926032;86;72050;62;71730;90;116870;85;70890;207;581121;154;515835;198;126794;156;99500;7;7000;7;7000;8;7980;2;2000;2;2000;8;7970;8;8000;1;1360;1;1670;0;3600000;1;850;0;3600000;0;3600000;0;0
22.12.2020 21:00;34;685684;36;431082;31;25460;38;41840;53;70870;51;43620;87;310410;84;272750;78;47710;79;48560;6;6000;6;6000;6;5990;0;0;0;0;6;6000;6;6000;1;1310;2;2250;0;3600000;0;0;0;3600000;0;3600000;0;0
22.12.2020 22:00;27;380102;25;382694;31;24670;27;29450;50;79900;45;36310;63;143520;48;109667;59;41570;45;25000;4;4000;4;4000;4;4000;0;0;0;0;5;5053;5;4990;1;730;1;1160;0;3600000;0;0;0;3600000;0;3600000;0;0
22.12.2020 23:00;14;151660;15;192870;12;8750;16;20210;31;45250;29;26028;39;44730;17;30850;36;24700;13;7300;4;4000;4;3990;4;4000;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 00:00;12;294580;11;182850;14;11140;12;14820;11;16440;11;12500;36;74500;21;52500;36;26410;17;9860;2;2000;2;2000;2;2000;0;0;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 01:00;4;52680;7;92035;6;5090;6;9090;8;6240;8;4480;17;12730;10;7010;14;9090;10;5430;1;990;1;1000;1;990;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 02:00;3;39620;4;101360;3;2700;4;3500;5;10100;4;2230;26;42340;6;3820;26;15940;4;2220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 03:00;5;121323;7;139880;5;3320;7;6210;3;6700;2;1430;16;11500;9;6050;17;9880;8;4460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 04:00;9;196894;9;146230;8;7940;10;11760;10;15450;10;11780;49;70110;17;25150;45;35370;15;9220;2;2000;2;2000;2;1990;0;0;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 05:00;46;622729;35;709790;44;36970;37;49620;47;60630;46;42750;172;297414;119;137980;160;109177;112;62290;5;5000;5;5000;6;6000;4;3990;4;3990;6;6000;6;5980;2;2130;1;1800;0;3600000;1;880;0;3600000;0;3600000;0;0
23.12.2020 06:00;64;872126;66;724668;66;63840;70;83690;72;84870;71;62733;280;767988;202;409756;271;183870;201;121920;10;9990;10;10000;10;9980;3;3000;3;2980;9;8990;9;8990;0;0;4;4720;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 07:00;120;1233110;112;1406111;126;107070;118;194357;131;150979;128;110108;373;1080717;283;698357;369;299435;280;194360;11;10990;11;10990;11;10990;4;3990;4;4000;10;10000;10;10000;3;2580;3;2690;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 08:00;160;1467717;148;1537330;182;262960;157;310970;151;232079;136;121763;337;977257;321;741146;331;289897;330;293500;14;13960;14;13980;14;14000;4;4000;4;3990;10;10000;10;9990;1;960;5;5000;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 09:00;155;1538419;140;1636595;178;181686;145;203496;166;208572;163;138457;390;1199577;365;1082098;382;363166;358;274952;11;10970;14;13990;14;13970;4;3990;4;3990;10;9970;10;9990;1;980;4;3960;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 10:00;192;1721607;164;1625733;217;299300;171;263585;237;338568;233;197120;425;1379883;388;1320739;410;327320;396;302850;13;12980;14;13990;14;13990;4;3990;4;4000;10;9990;9;8990;4;4010;8;8010;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 11:00;221;1936353;181;1772301;250;372411;188;381877;251;338164;244;211951;473;1588470;425;1426878;464;442221;436;397416;14;13980;14;13990;14;14000;4;3990;4;4000;10;9990;11;10990;5;13620;5;6080;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 12:00;200;1936422;196;1876679;225;365044;210;443660;232;298272;225;181780;452;1687800;436;1510847;450;398269;445;469568;15;14990;14;13990;14;13990;4;3990;4;3990;10;9980;10;10000;2;2870;2;1900;0;3600000;1;910;0;3600000;0;3600000;0;0
23.12.2020 13:00;200;1544249;172;1590661;218;405018;176;286857;229;326507;226;186180;428;1371356;427;1361353;414;364449;426;304620;16;15980;16;15990;16;15980;5;5000;5;5000;9;8980;9;9000;7;8950;10;11750;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 14:00;203;1603375;164;1600241;227;322475;172;290003;232;329575;226;191963;443;1448387;420;1391518;434;335090;431;379059;14;13980;14;13980;14;13990;4;3990;4;4000;9;9000;10;9980;3;2490;11;17280;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 15:00;197;1701685;168;1660068;211;244829;172;225407;246;372250;241;192075;439;1459012;428;1305718;434;344816;431;343225;14;13970;14;14000;14;13980;4;3990;4;4000;11;10990;11;10980;4;3890;1;1010;0;3600000;3;2460;0;3600000;0;3600000;0;0
23.12.2020 16:00;164;1472181;151;1464257;190;198170;159;215262;231;319581;220;174536;394;1065856;411;1348066;386;325502;417;320124;13;12970;14;13980;14;13970;4;4000;4;3980;10;10000;10;10000;3;2970;5;5090;0;3600000;2;2030;0;3600000;0;3600000;0;0
23.12.2020 17:00;173;1501009;131;1384743;192;173453;141;188833;213;265424;208;165810;337;1104579;350;1113452;344;248000;352;249613;14;13980;14;13990;14;13990;4;4000;3;3000;9;8990;9;8990;4;4180;8;10270;0;3600000;1;1360;0;3600000;0;3600000;0;0
23.12.2020 18:00;118;894219;116;1408284;127;150860;123;150880;170;214230;163;122010;288;1074415;283;928815;293;196320;279;176408;12;11990;12;12000;12;11970;4;3990;4;4000;9;8990;9;9000;4;4320;4;4860;0;3600000;3;4430;0;3600000;0;3600000;0;0
23.12.2020 19:00;108;1144679;88;1043914;116;103100;91;89310;152;185100;143;109660;177;575858;169;557270;169;111510;171;105500;8;7980;8;8000;8;8000;2;2000;2;1990;10;9990;10;10000;1;1110;3;3240;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 20:00;81;907594;59;894847;84;70370;61;75620;111;127040;112;88718;196;496440;161;504180;180;117040;168;98540;8;7990;8;8000;8;7990;2;2000;2;1990;8;7980;8;8000;0;0;4;3890;0;3600000;3;2990;0;3600000;0;3600000;0;0
23.12.2020 21:00;46;511474;41;691847;51;40780;43;50550;63;81357;58;47430;113;297575;80;243557;109;70650;75;44730;6;6000;6;6000;6;5990;0;0;0;0;6;6000;6;6000;0;0;1;990;0;3600000;2;2540;0;3600000;0;3600000;0;0
23.12.2020 22:00;29;418729;24;319335;29;32620;26;37656;39;53740;38;29930;61;129450;36;146570;61;41340;39;22610;4;4000;4;3990;4;4000;0;0;0;0;5;5000;5;5000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
23.12.2020 23:00;24;427996;19;413679;26;24830;20;26930;35;56300;32;27000;49;153600;24;16210;45;28350;20;10050;4;3980;4;4000;4;3990;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 00:00;17;274856;9;232660;18;18280;12;18620;16;29970;16;16960;29;59040;25;43038;27;13830;20;11930;2;1990;2;1990;2;1990;0;0;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 01:00;10;142750;9;197238;8;6690;8;8280;11;10020;10;5890;24;37880;13;23390;22;14350;12;6200;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 02:00;5;120940;7;132710;7;3990;6;4630;8;18590;6;4040;12;11160;4;3020;14;9550;3;1590;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 03:00;5;109057;2;25037;5;3500;2;1420;4;3390;4;2580;20;30530;13;10180;17;11790;13;7490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 04:00;12;314356;5;63980;12;10980;7;7010;7;8300;7;5900;35;71300;14;21630;33;27370;11;6670;2;2000;1;1000;1;1000;0;0;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 05:00;25;317280;17;236480;29;24990;21;27860;31;52733;31;34210;84;167010;51;95860;78;54000;51;28200;6;5990;6;6000;5;5000;3;3000;3;3000;7;6990;7;6990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 06:00;36;462480;31;537705;35;35536;32;64566;28;46953;27;31360;94;161400;44;83340;93;69810;44;25742;7;6990;7;7000;8;7990;4;4000;4;4000;8;7990;8;8000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 07:00;44;602343;42;788336;43;43750;41;55090;50;69183;50;48480;104;190060;79;100010;92;67300;79;47360;8;7990;8;8000;8;8038;4;4000;4;4000;8;8000;8;8043;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 08:00;64;701004;58;930029;67;58250;61;70140;70;89560;69;60750;140;501250;113;274050;141;96100;109;70130;6;6000;8;8000;8;7980;4;4000;4;3980;8;8000;8;7990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 09:00;92;950523;90;1219168;106;81330;94;95540;103;136260;102;84920;191;531432;164;601720;178;112200;162;100410;8;7980;9;9000;8;8000;5;4990;5;4990;8;7990;8;7990;0;0;5;5420;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 10:00;124;1343267;123;1332157;136;132076;130;143595;144;167910;140;109802;303;970763;263;925872;293;198930;259;166220;8;7990;7;7000;8;8000;3;3000;3;2990;8;7990;8;8000;1;870;6;8330;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 11:00;160;1567275;144;1354826;174;201020;148;250010;196;223060;194;151810;332;909356;304;930950;315;199726;307;195963;8;7990;9;8990;8;8000;4;4000;4;3990;8;7990;8;8047;2;3380;7;8610;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 12:00;138;1454248;125;1370821;152;201380;129;201130;200;202960;189;144100;303;813654;310;1024090;293;178380;309;193955;7;6990;8;7990;8;7990;4;3990;4;3990;8;8000;8;7990;1;1200;7;7600;0;3600000;1;910;0;3600000;0;3600000;0;0
24.12.2020 13:00;128;1141647;115;1307040;132;127750;119;160701;173;215307;172;130926;347;1004745;295;871001;340;212702;292;176700;8;7980;8;8000;8;7980;4;4000;4;4000;8;8000;8;7980;5;7420;7;8770;0;3600000;1;2250;0;3600000;0;3600000;0;0
24.12.2020 14:00;148;1365872;116;1141264;162;156574;120;156270;190;284595;182;134980;319;859743;276;747420;315;190500;274;159630;7;6980;7;6970;8;7970;4;3980;4;4000;8;8000;8;8000;4;3490;11;14570;0;3600000;2;2010;0;3600000;0;3600000;0;0
24.12.2020 15:00;137;1494883;120;1343017;146;157660;120;150240;183;202647;179;138560;302;672411;274;661989;277;164500;273;158880;9;8970;9;9000;9;8970;4;4000;4;4000;8;7980;8;7990;4;5090;5;6400;0;3600000;1;860;0;3600000;0;3600000;0;0
24.12.2020 16:00;122;1269554;117;1332124;134;122940;127;144447;161;193357;159;115390;281;857783;247;462895;274;168152;255;149381;7;7000;7;6990;7;6980;4;3990;4;4000;7;7000;7;7036;3;2400;4;5410;0;3600000;1;860;0;3600000;0;3600000;0;0
24.12.2020 17:00;113;1022954;86;1000253;118;142730;96;105830;132;156870;125;95951;193;559771;165;361166;189;114990;162;89690;9;9000;8;8000;8;7990;4;4000;4;3980;9;8980;8;8000;0;0;4;4140;0;3600000;3;3420;0;3600000;0;3600000;0;0
24.12.2020 18:00;51;771120;59;775014;64;55913;61;87433;87;115650;80;64590;137;294086;99;143753;135;78660;102;55960;8;7980;8;8000;8;7990;4;4000;4;3990;7;6980;8;8000;0;0;1;1210;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 19:00;58;843282;50;772039;51;37420;56;55940;77;94770;72;56080;102;289178;81;257660;103;62750;78;42879;6;5990;6;6000;6;5980;0;0;0;0;6;5990;6;6000;0;0;2;2890;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 20:00;59;861822;56;879025;68;84000;61;57459;72;138070;60;48800;141;332760;104;277020;144;84130;104;58400;5;5000;5;5000;5;5000;0;0;0;0;6;6000;6;5990;0;0;1;850;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 21:00;58;766672;54;717428;62;43750;57;56040;102;100780;100;75640;165;538740;98;286410;166;98630;97;55850;4;4000;4;4000;4;4000;0;0;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 22:00;47;587674;43;843766;51;46310;46;61130;77;72910;76;56710;145;455362;90;252641;145;87880;93;52745;4;4000;4;4000;4;4000;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
24.12.2020 23:00;51;636973;42;756715;48;34220;45;42090;81;85011;84;63370;149;362078;126;311011;140;84650;123;69590;4;4000;4;4000;4;4000;0;0;0;0;4;3990;4;4000;1;1000;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 00:00;21;362010;24;338453;24;15920;25;24540;42;48410;41;32700;53;121295;40;105435;49;27990;42;24690;2;2000;2;2000;2;2000;0;0;0;0;3;2990;3;2990;1;800;1;870;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 01:00;10;188440;11;211250;9;7470;10;10510;19;15530;19;12160;24;19010;14;19070;21;10980;12;8280;1;1000;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 02:00;8;113300;12;223100;8;6060;13;9230;11;12050;10;5110;15;28080;16;23220;14;6850;13;6670;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 03:00;4;43015;6;124600;3;2870;5;4300;5;10170;4;2150;12;26014;9;21640;11;6530;7;4140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 04:00;8;128420;5;100260;8;5910;7;3660;11;15460;10;5880;13;29940;11;20180;14;11250;8;4750;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 05:00;11;239854;5;84980;11;8910;5;4140;19;19110;19;11970;51;85140;21;18410;48;32280;19;11290;0;0;0;0;0;0;0;0;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 06:00;14;186394;20;342366;13;11130;21;22260;19;25390;20;20900;46;68110;26;18150;43;27220;24;12740;4;4000;4;4000;4;3990;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 07:00;17;283420;16;302465;18;18770;17;20850;19;29200;18;18860;36;29410;15;48680;33;20500;15;9880;4;3980;4;3990;4;3990;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 08:00;25;537133;16;228728;19;14630;18;22000;23;35606;24;25140;43;59880;30;49310;41;23690;30;17850;4;3980;4;4000;4;4000;0;0;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 09:00;33;434638;29;516826;35;27380;31;32950;27;48410;26;22630;97;156544;55;61070;96;55712;53;28110;4;4000;4;4000;4;3990;0;0;0;0;4;4000;4;4000;0;0;1;1320;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 10:00;60;868891;48;627393;65;66140;55;60330;68;83240;66;48780;153;342078;99;216070;150;90640;99;55600;4;4000;4;3990;4;3990;0;0;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 11:00;97;1086163;88;952980;106;89760;87;76575;100;149750;100;73110;221;611018;204;460038;213;132230;205;122970;5;4970;4;4000;4;3990;0;0;0;0;4;4000;4;3990;2;2020;6;7990;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 12:00;122;1121653;101;1034959;126;127380;105;96730;135;141335;134;100199;272;730854;240;682475;267;163355;239;140565;5;4990;5;4990;5;5000;1;1000;1;990;4;4000;4;4000;5;6010;6;6970;0;3600000;1;1840;0;3600000;0;3600000;0;0
25.12.2020 13:00;123;1117118;78;966637;133;106936;77;88480;139;162850;138;104703;257;697430;228;544008;257;157194;228;133409;7;7000;8;7990;8;7990;3;3000;3;3000;8;8000;8;8000;4;5240;7;7170;0;3600000;1;1690;0;3600000;0;3600000;0;0
25.12.2020 14:00;115;1298451;93;979645;131;113350;96;116070;160;239404;152;120688;256;700348;213;576768;253;169070;214;135230;8;7980;8;7990;8;7970;4;3990;4;4000;8;8000;8;7980;3;2790;11;15310;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 15:00;127;978104;109;934079;134;125070;109;140240;125;169810;125;97120;288;822479;217;581196;271;171440;219;131685;8;7970;8;8000;8;8000;5;5000;5;5000;8;7980;8;7990;4;3700;11;16839;0;3600000;4;3890;0;3600000;0;3600000;0;0
25.12.2020 16:00;140;1079359;112;1268686;148;168540;117;112920;148;171970;144;111770;261;745210;213;616108;260;166828;214;131097;8;8000;8;8000;8;8000;4;4000;4;3990;8;7990;8;7970;5;21600;9;13840;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 17:00;97;962662;86;1109332;93;81810;92;98020;140;179334;131;99700;259;603190;224;602694;262;165630;227;136920;8;7980;8;8000;8;7980;4;3980;4;3990;8;8000;8;8000;4;6630;4;21140;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 18:00;84;1022347;57;674192;89;81364;65;66860;111;127764;110;90180;214;589106;177;478684;210;127040;172;106380;8;8000;8;8000;8;7990;3;3000;3;3000;8;7990;8;8000;0;0;2;1860;0;3600000;1;1880;0;3600000;0;3600000;0;0
25.12.2020 19:00;73;627885;60;764534;84;66590;63;56330;113;116308;105;77120;192;499534;147;419919;191;117640;146;82400;6;6000;6;6000;6;5980;0;0;0;0;7;6990;7;6990;2;2380;2;2120;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 20:00;64;869490;52;668195;64;49554;52;48360;92;93209;90;68970;170;419128;137;330298;170;101540;135;75954;4;4054;4;4000;4;4000;0;0;0;0;5;5000;5;5000;2;2220;2;4050;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 21:00;64;790600;44;602773;62;50950;48;55441;59;63110;59;45160;145;469147;134;323293;138;81760;131;74850;4;4000;4;4000;4;3990;0;0;0;0;4;3990;4;4000;0;0;4;6670;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 22:00;42;606703;37;520628;38;25820;39;38000;56;85340;51;37530;70;207190;49;183300;69;40720;46;26690;4;4000;4;4000;4;4000;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
25.12.2020 23:00;24;370320;21;404767;19;33900;23;68480;19;31060;17;18310;46;102640;26;61600;41;27540;22;12430;4;3990;4;4000;4;4000;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 00:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
26.12.2020 01:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
26.12.2020 02:00;4;99770;6;124025;6;3660;7;4322;9;8660;9;5820;5;3810;5;3190;5;2870;4;2230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 03:00;2;32205;4;32150;2;1590;4;3670;6;5100;6;3830;4;3490;9;6030;6;3360;9;4620;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 04:00;5;107220;4;10510;5;3650;4;2390;8;7410;9;4630;12;21640;6;3980;12;8760;5;2550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 05:00;10;293760;8;232330;9;9080;9;7810;15;14590;14;9840;58;81237;16;12580;57;34410;14;8300;0;0;0;0;0;0;0;0;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 06:00;16;184155;23;336297;17;27670;23;45990;16;20100;16;17440;41;87520;21;36130;40;29814;19;10190;4;4000;4;4000;3;3000;0;0;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 07:00;22;343632;10;175085;23;22740;12;17030;21;31050;20;19810;35;41370;26;74640;35;20560;23;12090;4;3990;4;4000;4;4000;0;0;0;0;4;3990;4;4052;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 08:00;20;217370;15;149176;16;13070;15;20054;20;33060;19;18580;39;55050;27;19270;37;23990;26;14820;5;5000;4;4000;3;3000;0;0;0;0;4;3818;4;4000;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 09:00;42;448438;29;612131;33;27540;29;30580;30;44500;30;25660;96;192700;49;79624;90;52830;46;24680;4;4000;4;3990;4;4000;0;0;0;0;4;3990;4;3990;0;0;1;860;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 10:00;66;884570;50;592728;66;56680;52;50800;68;81880;66;50740;160;393460;102;235991;159;93150;101;56750;4;3990;4;4000;4;3990;0;0;0;0;4;4000;3;3000;1;1060;3;6250;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 11:00;92;1083416;76;823112;92;88080;82;80030;98;103496;98;69700;247;692200;170;492327;240;148850;171;97340;3;3000;4;4000;4;3990;0;0;0;0;4;4000;4;4000;2;2260;5;5940;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 12:00;110;1197969;93;1027214;114;94545;97;109290;126;156848;129;92860;277;702747;213;634132;273;166690;217;129570;6;5990;5;5000;5;4990;1;1000;1;1000;4;4000;4;4000;2;1910;7;8790;0;3600000;1;800;0;3600000;0;3600000;0;0
26.12.2020 13:00;129;1242790;109;1033643;136;119090;111;141260;151;177968;146;114128;285;858500;253;629135;280;182030;250;155820;7;6990;7;7000;7;6990;4;3990;4;3990;7;7000;7;6990;3;4340;9;14150;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 14:00;129;1408516;100;1158779;142;137570;103;125897;167;199580;163;127955;320;830633;272;708221;315;195145;269;158430;7;7000;7;7000;7;7000;3;3000;3;2990;7;7000;7;6990;2;2700;9;12530;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 15:00;147;1342349;111;1124598;153;175890;112;142190;156;173230;152;114480;271;838404;250;729694;271;171324;252;155990;7;7000;7;7000;7;6990;4;3990;4;3980;7;7000;7;7000;7;7660;10;10840;0;3600000;2;2810;0;3600000;0;3600000;0;0
26.12.2020 16:00;119;1029333;99;851986;121;110434;107;116314;145;176083;141;107144;311;853032;259;716538;307;207934;263;164320;8;8000;8;8000;7;6980;4;4000;4;3980;7;6980;7;6990;1;1200;8;9950;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 17:00;123;1168513;91;1000994;132;158970;93;122530;152;169356;149;117370;273;698180;239;692456;263;169112;240;160185;8;7990;8;8000;8;8000;5;5000;5;5000;7;6990;7;6980;0;0;2;2050;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 18:00;90;1090001;67;895144;90;75040;70;72610;130;142890;126;103570;213;545805;169;514654;209;124164;163;96040;8;8000;8;8000;8;7970;3;2990;3;3000;8;7980;8;8000;0;0;1;830;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 19:00;71;732994;63;935207;69;55060;69;70576;105;128625;102;81066;160;411404;135;379400;154;87716;133;75215;6;5970;6;5990;6;5990;0;0;0;0;7;6990;7;7055;1;1330;4;3610;0;3600000;3;5310;0;3600000;0;3600000;0;0
26.12.2020 20:00;80;878649;60;805441;82;60110;61;56680;91;125573;83;60250;168;524938;114;364393;168;95991;116;64430;4;3990;4;3990;3;3000;0;0;0;0;5;5000;5;4990;2;2420;2;2480;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 21:00;48;593647;44;777911;44;32010;48;44260;84;97990;81;60580;143;396084;112;271568;139;81740;110;60190;4;3990;3;3000;4;3980;0;0;0;0;4;4000;3;3000;1;3100;2;2550;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 22:00;36;388722;25;469585;37;28020;25;27170;60;68310;58;43770;76;124270;63;175000;76;44160;58;34050;4;4000;4;4000;4;4000;0;0;0;0;4;3990;3;2990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
26.12.2020 23:00;29;511852;15;177163;23;19210;15;19410;39;53920;38;35260;37;122840;27;38670;36;20390;25;14180;4;3990;4;4000;4;4000;0;0;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
27.12.2020 00:00;18;250563;14;274510;18;14310;14;13560;29;36800;27;24030;34;87850;21;71290;32;20000;19;10490;2;2000;2;2000;2;1990;0;0;0;0;3;3000;3;3000;0;0;1;1010;0;3600000;0;0;0;3600000;0;3600000;0;0
27.12.2020 01:00;9;59530;5;23400;5;3680;6;5880;12;10640;12;7870;21;12900;12;8600;17;8440;11;6210;1;990;1;990;1;990;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;3600000;0;3600000;0;0
