01.06.2020 00:00;Bel_T10_11;Vwz_T10_11;Bel_T16_20;Vwz_T16_20;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T3_b;Vwz_T3_b;Bel_T3_s;Vwz_T3_s;Bel_T4_b;Vwz_T4_b;Bel_T4_s;Vwz_T4_s;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_7;Vwz_T6_7;Bel_T8_9;Vwz_T8_9;Bel_TST58_2;Vwz_TST58_2;Bel_TST59;Vwz_TST59;Bel_TST60;Vwz_TST60;Bel_TSTQ3_2;Vwz_TSTQ3_2;Bel_VD101;Vwz_VD101;Bel_VD102;Vwz_VD102;Bel_VD201;Vwz_VD201;Bel_VD202;Vwz_VD202;Bel_VK1VD81;Vwz_VK1VD81;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2VD21;Vwz_VK2VD21;Bel_VK2VD22;Vwz_VK2VD22;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3VD60;Vwz_VK3VD60;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4VD211;Vwz_VK4VD211;Bel_VK4_Stoer;Vwz_VK4_Stoer;Bel_VK5V221;Vwz_VK5V221;Bel_VK5V821;Vwz_VK5V821;Bel_VK5_Stoer;Vwz_VK5_Stoer;Bel_VK6_Stoer;Vwz_VK6_Stoer;Bel_VK7_Stoer;Vwz_VK7_Stoer
24.03.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14400;1;20400;0;0;0;0;12;13200;0;0;10;29400;2;0;0;0;1;9000;0;0;17;10800;0;0;0;0;0;0;0;0;0;0;0;0
24.03.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29400;2;31200;1;5400;1;7800;35;21000;0;0;19;42000;5;4200;0;0;2;18600;0;0;33;19200;0;0;5;3600;1;0;0;0;0;0;0;0
24.03.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57000;4;61800;1;4200;4;22800;130;109800;0;0;40;102000;13;7800;0;0;4;43800;0;0;59;41400;0;0;8;3000;0;0;0;0;0;0;0;0
24.03.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;51000;5;73200;5;48000;17;134400;252;303600;0;0;92;339000;22;31800;0;0;6;93000;0;0;132;184800;0;0;14;18000;1;600;0;0;0;0;0;0
24.03.2022 07:00;0;0;0;0;1;600;0;0;0;0;3;2400;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;8;79800;6;78600;5;47400;11;102000;357;489000;0;0;149;774600;49;72600;0;0;9;99600;0;0;240;479400;0;0;11;19200;2;3000;0;0;0;0;0;0
24.03.2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;49800;5;66600;5;55800;12;114000;301;409800;0;0;162;934200;65;130200;0;0;9;127800;0;0;318;414600;0;0;14;21600;4;468600;0;0;0;0;0;0
24.03.2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;94200;10;119400;4;25200;12;79200;272;361800;0;0;185;747600;45;63000;0;0;19;94200;0;0;283;503400;0;0;14;28200;9;256200;0;0;0;0;0;0
24.03.2022 10:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;63000;7;82800;5;54600;8;96000;265;357600;0;0;214;838200;51;70800;0;0;9;88200;0;0;317;414000;0;0;8;15000;0;0;0;0;0;0;0;0
24.03.2022 11:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;68400;7;81000;5;46200;11;92400;267;367800;0;0;201;814200;26;33600;0;0;8;123600;0;0;359;448800;0;0;6;10800;5;5400;0;0;0;0;0;0
24.03.2022 12:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;85800;9;105600;5;39600;16;110400;246;376200;0;0;213;940200;36;33000;0;0;8;109800;0;0;346;509400;0;0;12;15600;1;2400;0;0;0;0;0;0
24.03.2022 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;7;90000;8;114000;6;47400;15;106200;304;417000;0;0;218;1036200;35;90000;0;0;8;99000;0;0;406;577800;0;0;11;13200;4;10200;0;0;0;0;0;0
24.03.2022 14:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;62400;7;83400;6;43800;10;93600;332;501000;0;0;234;1134600;27;55200;0;0;7;88800;0;0;426;625200;0;0;24;30000;6;9000;0;0;0;0;0;0
24.03.2022 15:00;0;0;0;0;3;2400;3;1800;0;0;2;1800;0;0;0;0;1;600;3;1800;3;2400;0;0;0;0;0;0;0;0;0;0;7;78600;9;101400;7;61800;12;105000;293;398400;0;0;220;1152600;46;123600;0;0;9;115200;0;0;425;587400;0;0;17;18000;15;9600;0;0;0;0;0;0
24.03.2022 16:00;0;0;0;0;0;0;1;600;0;0;1;1800;1;600;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;76800;10;105000;6;40800;13;102000;340;492600;0;0;228;1357200;37;73800;0;0;8;85200;0;0;467;720000;0;0;24;25200;12;15000;0;0;0;0;0;0
24.03.2022 17:00;0;0;0;0;2;1200;3;1800;0;0;1;600;4;3600;1;600;2;1200;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;6;79200;9;101400;4;31800;11;91200;358;563400;0;0;197;1316400;28;33600;0;0;9;85200;0;0;424;703200;0;0;17;24000;11;15000;0;0;0;0;0;0
24.03.2022 18:00;0;0;1;600;2;1200;6;4800;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;102600;11;121800;3;19200;5;51600;291;483000;0;0;168;1272000;28;63600;0;0;8;80400;0;0;356;702600;0;0;11;27000;4;23400;0;0;0;0;0;0
24.03.2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;105000;7;109800;4;25800;10;76200;298;309600;0;0;178;895200;26;22200;0;0;11;75600;0;0;381;424800;0;0;15;9000;2;600;0;0;0;0;0;0
24.03.2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;69600;6;73800;3;22200;6;37800;171;168000;0;0;141;533400;9;6600;0;0;6;66000;0;0;241;199200;0;0;5;3000;3;1800;0;0;0;0;0;0
24.03.2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;62400;4;72600;2;10800;3;22200;133;107400;0;0;114;368400;8;7800;0;0;6;58200;0;0;192;168600;0;0;3;1200;0;0;0;0;0;0;0;0
24.03.2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;5;67200;3;12000;3;19200;91;88200;0;0;103;388200;6;6000;0;0;6;54600;0;0;208;145800;0;0;5;1800;1;0;0;0;0;0;0;0
24.03.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;34200;3;36600;2;8400;2;12600;58;52800;0;0;69;164400;7;4200;0;0;2;22200;0;0;104;68400;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;28800;2;28800;2;12000;2;13800;26;20400;0;0;28;65400;5;5400;0;0;3;27600;0;0;41;19200;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16800;1;17400;0;0;0;0;18;12600;0;0;14;29400;0;0;0;0;1;13800;0;0;18;12000;0;0;1;600;0;0;0;0;0;0;0;0
25.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7200;0;0;16;31800;2;0;0;0;0;0;0;0;21;13200;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13200;1;16800;0;0;0;0;11;7800;0;0;7;9600;2;0;0;0;1;13200;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0
25.03.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28800;2;29400;0;0;1;7800;26;20400;0;0;20;58800;4;3000;0;0;3;19800;0;0;32;23400;0;0;1;0;0;0;0;0;0;0;0;0
25.03.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;6;73800;1;4200;8;41400;131;105600;0;0;40;96000;13;6600;0;0;4;36000;0;0;56;41400;0;0;6;2400;0;0;0;0;0;0;0;0
25.03.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;5;68400;4;45600;13;108000;223;282600;0;0;90;332400;20;27000;0;0;7;87000;0;0;134;210000;0;0;8;12600;2;600;0;0;0;0;0;0
25.03.2022 07:00;0;0;0;0;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;65400;5;75000;6;52800;14;118800;333;433800;0;0;143;705000;61;83400;0;0;8;82800;0;0;248;460200;0;0;15;28800;5;3600;0;0;0;0;0;0
25.03.2022 08:00;0;0;0;0;2;1800;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;6;74400;8;97200;4;33000;12;96000;285;409800;0;0;165;770400;56;87600;0;0;13;112800;0;0;275;408000;0;0;10;25200;1;600;0;0;0;0;0;0
25.03.2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;71400;8;82200;4;42600;16;122400;275;364800;0;0;191;790800;34;29400;0;0;11;89400;0;0;320;434400;0;0;16;27600;3;1800;0;0;0;0;0;0
25.03.2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;58200;4;56400;3;22800;6;49200;295;394800;0;0;237;729600;58;34200;0;0;7;65400;0;0;324;474600;0;0;6;11400;1;1200;0;0;0;0;0;0
25.03.2022 11:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;6;75600;7;91800;5;22200;8;47400;286;423600;0;0;237;765600;35;35400;0;0;6;74400;0;0;358;492600;0;0;11;21000;3;5400;0;0;0;0;0;0
25.03.2022 12:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;7;73200;6;83400;4;37200;7;66600;325;486600;0;0;268;1116000;49;48600;0;0;7;82800;0;0;472;628200;0;0;12;12600;4;3000;0;0;0;0;0;0
25.03.2022 13:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;9;99000;7;110400;3;22800;11;81000;282;403800;0;0;266;1189800;41;70200;0;0;7;71400;0;0;467;656400;0;0;9;10800;10;5400;0;0;0;0;0;0
25.03.2022 14:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;6;81000;9;91200;6;28800;14;86400;293;483000;0;0;276;1291200;49;99000;0;0;6;68400;0;0;505;725400;0;0;16;21000;4;3600;0;0;0;0;0;0
25.03.2022 15:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;44400;5;64200;7;75000;13;130800;324;501600;0;0;235;1267800;35;37200;0;0;9;97800;0;0;455;709200;0;0;15;18000;13;13200;0;0;0;0;0;0
25.03.2022 16:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;80400;8;93000;3;28200;10;72000;343;482400;0;0;240;1267200;27;42600;0;0;8;80400;0;0;441;691800;0;0;24;26400;9;6000;0;0;0;0;0;0
25.03.2022 17:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;8;108000;9;119400;1;6000;7;46800;316;440400;0;0;186;1187400;32;26400;0;0;9;78000;0;0;389;624600;0;0;13;18600;6;4200;0;0;0;0;0;0
25.03.2022 18:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;85800;9;100800;4;33000;8;64200;306;389400;0;0;162;1044000;25;69000;0;0;11;80400;0;0;318;586800;0;0;7;7800;5;4200;0;0;0;0;0;0
25.03.2022 19:00;0;0;0;0;5;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;121800;9;132600;1;4800;6;42000;280;312000;0;0;168;991200;19;19200;0;0;9;69600;0;0;384;376800;0;0;3;5400;5;1800;0;0;0;0;0;0
25.03.2022 20:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;76200;5;80400;3;22200;5;43200;188;147000;0;0;132;486600;12;16800;0;0;7;66600;0;0;225;222000;0;0;2;2400;3;600;0;0;0;0;0;0
25.03.2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;61800;4;67800;3;11400;5;27000;133;111600;0;0;130;402000;13;11400;0;0;4;42000;0;0;211;154800;0;0;7;2400;1;0;0;0;0;0;0;0
25.03.2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;4;66600;3;15000;4;26400;98;90000;0;0;86;295800;7;7800;0;0;5;47400;0;0;166;157200;0;0;4;4800;2;0;0;0;0;0;0;0
25.03.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31200;2;34800;1;4200;3;18000;89;71400;0;0;95;259200;7;5400;0;0;2;18600;0;0;163;126600;0;0;6;1800;0;0;0;0;0;0;0;0
26.03.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28800;2;35400;3;14400;4;22200;64;49800;0;0;40;118800;10;6600;0;0;2;27000;0;0;79;46800;0;0;1;0;0;0;0;0;0;0;0;0
26.03.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28200;2;36000;0;0;1;3600;31;25200;0;0;29;73200;0;0;0;0;2;21600;0;0;44;22200;0;0;3;1200;1;0;0;0;0;0;0;0
26.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28200;2;32400;1;3000;2;15000;27;15000;0;0;28;81000;5;3600;0;0;2;26400;0;0;47;29400;0;0;3;1200;0;0;0;0;0;0;0;0
26.03.2022 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;22200;2;28200;0;0;0;0;16;13200;0;0;19;64200;2;0;0;0;2;22200;0;0;28;17400;0;0;0;0;1;600;0;0;0;0;0;0
26.03.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;30000;2;33000;1;3600;1;7800;27;21600;0;0;24;71400;1;5400;0;0;2;20400;0;0;42;25200;0;0;2;600;0;0;0;0;0;0;0;0
26.03.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;58800;4;64200;0;0;0;0;42;37200;0;0;40;82200;5;1200;0;0;5;41400;0;0;47;27600;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;53400;4;57600;2;7800;2;11400;71;82200;0;0;49;153000;11;6600;0;0;4;47400;0;0;64;80400;0;0;0;0;0;0;0;0;0;0;0;0
26.03.2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;48000;4;62400;4;18600;4;23400;120;134400;0;0;80;232800;10;13800;0;0;4;61200;0;0;111;135600;0;0;2;3000;0;0;0;0;0;0;0;0
26.03.2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;58200;4;63600;3;12000;4;24000;202;246600;0;0;142;462600;32;74400;0;0;4;48600;0;0;209;243600;0;0;3;8400;0;0;0;0;0;0;0;0
26.03.2022 09:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;54000;4;62400;3;19200;4;30000;282;390000;0;0;200;639600;27;17400;0;0;14;51600;0;0;304;324600;0;0;9;15000;2;6000;0;0;0;0;0;0
26.03.2022 10:00;0;0;0;0;1;600;4;3000;0;0;2;2400;0;0;1;600;3;3000;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;4;51000;4;55800;6;39000;7;77400;328;518400;0;0;231;924600;48;37800;0;0;7;89400;0;0;373;501600;0;0;9;15000;0;0;0;0;0;0;0;0
26.03.2022 11:00;0;0;1;600;0;0;3;1200;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;4;48600;6;66600;4;18600;3;19200;312;456600;0;0;269;990000;27;18600;0;0;4;41400;0;0;435;514800;0;0;12;16200;7;4200;0;0;0;0;0;0
26.03.2022 12:00;0;0;0;0;3;1800;8;5400;0;0;0;0;0;0;0;0;1;600;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;4;53400;5;67800;8;35400;6;33600;311;513600;0;0;240;967800;23;18000;0;0;4;40800;0;0;454;508800;0;0;15;24000;8;8400;0;0;0;0;0;0
26.03.2022 13:00;0;0;0;0;1;600;4;3600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;58200;4;63600;4;18000;5;28800;317;491400;0;0;248;888000;25;35400;0;0;4;52200;0;0;439;487800;0;0;11;16800;1;0;0;0;0;0;0;0
26.03.2022 14:00;0;0;0;0;1;600;1;600;0;0;1;600;0;0;0;0;3;1800;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;4;52200;4;58200;2;8400;3;22800;293;493800;0;0;228;957000;46;30600;0;0;7;69000;0;0;419;515400;0;0;14;21600;9;8400;0;0;0;0;0;0
26.03.2022 15:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;3;22800;2;19200;5;45600;6;64800;275;465600;0;0;224;959400;34;49800;0;0;4;55200;0;0;394;498600;0;0;11;20400;5;9600;0;0;0;0;0;0
26.03.2022 16:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;55200;5;67800;3;13800;5;31200;278;387000;0;0;209;921600;35;65400;0;0;4;45600;0;0;365;493800;0;0;9;6000;2;2400;0;0;0;0;0;0
26.03.2022 17:00;0;0;0;0;2;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;64200;4;63000;1;3600;4;22800;284;380400;0;0;189;844800;24;15600;0;0;6;47400;0;0;333;495600;0;0;7;7800;3;1200;0;0;0;0;0;0
26.03.2022 18:00;2;1200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;52800;7;72600;2;7800;7;37800;262;361800;0;0;197;836400;30;18000;0;0;4;36600;0;0;292;498600;0;0;2;1200;2;1200;0;0;0;0;0;0
26.03.2022 19:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;54600;6;72000;1;3600;9;43200;254;273600;0;0;166;717000;16;11400;0;0;4;34800;0;0;331;331800;0;0;7;6600;0;0;0;0;0;0;0;0
26.03.2022 20:00;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;60000;6;71400;1;4200;3;16800;173;171600;0;0;148;499200;7;7200;0;0;4;43800;0;0;277;237600;0;0;4;3000;1;0;0;0;0;0;0;0
26.03.2022 21:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;58800;6;73800;1;4200;5;28200;151;117000;0;0;121;380400;14;9600;0;0;5;39000;0;0;215;156000;0;0;12;3600;1;0;0;0;0;0;0;0
26.03.2022 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;51000;5;72600;0;0;2;14400;101;87000;0;0;90;298800;6;6600;0;0;4;45600;0;0;151;120000;0;0;2;1800;0;0;0;0;0;0;0;0
26.03.2022 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14400;1;18000;1;7800;3;28200;91;72600;0;0;91;244800;9;5400;0;0;1;11400;0;0;141;83400;0;0;2;600;0;0;0;0;0;0;0;0
27.03.2022 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;28800;2;34800;0;0;3;21000;53;50400;0;0;47;139800;8;8400;0;0;2;22200;0;0;86;51600;0;0;4;1800;2;1800;0;0;0;0;0;0
27.03.2022 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29400;2;31200;0;0;0;0;42;31200;0;0;41;94800;1;0;0;0;2;30600;0;0;58;33000;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 03:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
27.03.2022 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27600;2;34200;0;0;0;0;25;19200;0;0;32;96000;2;1200;0;0;2;30000;0;0;48;33000;0;0;2;1200;0;0;0;0;0;0;0;0
27.03.2022 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27600;2;34200;0;0;1;3600;38;25200;0;0;12;28800;0;0;0;0;2;22800;0;0;18;12600;0;0;0;0;1;1200;0;0;0;0;0;0
27.03.2022 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;29400;2;31200;0;0;0;0;40;26400;0;0;32;75600;1;0;0;0;2;18000;0;0;53;27000;0;0;0;0;0;0;0;0;0;0;0;0
27.03.2022 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27600;2;30000;0;0;0;0;47;46800;0;0;23;54600;5;1200;0;0;2;22200;0;0;24;31800;0;0;2;2400;0;0;0;0;0;0;0;0
27.03.2022 08:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27000;2;35400;1;6000;3;22800;58;63600;0;0;47;161400;7;13200;0;0;2;30600;0;0;68;98400;0;0;1;1800;0;0;0;0;0;0;0;0
27.03.2022 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;52200;4;60600;2;9600;5;30000;127;154200;0;0;98;294000;18;20400;0;0;4;48600;0;0;155;159000;0;0;3;145800;1;10200;0;0;0;0;0;0
27.03.2022 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;43200;4;52800;3;21000;3;28800;178;226800;0;0;147;413400;18;10800;0;0;7;57600;0;0;202;220200;0;0;6;783600;0;0;0;0;0;0;0;0
27.03.2022 11:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;53400;4;61800;2;8400;5;29400;253;352800;0;0;206;652800;38;37200;0;0;4;58800;0;0;297;373800;0;0;7;550200;4;9600;0;0;0;0;0;0
27.03.2022 12:00;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;6;62400;4;60000;3;10200;3;19200;235;303600;0;0;187;774600;24;17400;0;0;4;48000;0;0;322;373200;0;0;6;5400;1;0;0;0;0;0;0;0
27.03.2022 13:00;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;55800;5;68400;2;8400;5;25800;253;378600;0;0;225;745200;26;17400;0;0;4;47400;0;0;350;433800;0;0;4;37200;2;3600;0;0;0;0;0;0
27.03.2022 14:00;0;0;0;0;2;1200;4;2400;0;0;0;0;0;0;0;0;1;600;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;5;60600;6;68400;2;9000;3;16800;251;408000;0;0;210;844800;24;33600;0;0;4;43200;0;0;379;459000;0;0;8;10200;3;600;0;0;0;0;0;0
