01.06.2020 00:00;Bel_A51_M3_;Vwz_A51_M3_;Bel_A55_M6_;Vwz_A55_M6_;Bel_H51_M2_;Vwz_H51_M2_;Bel_H55_M5_;Vwz_H55_M5_;Bel_T32_b;Vwz_T32_b;Bel_T32_s;Vwz_T32_s;Bel_T32a_b;Vwz_T32a_b;Bel_T32a_s;Vwz_T32a_s;Bel_V2;Vwz_V2;Bel_V32;Vwz_V32;Bel_V51_M1_;Vwz_V51_M1_;Bel_V55_M4_;Vwz_V55_M4_;Bel_V8;Vwz_V8
01.05.2022 03:00;2;1990;2;1980;2;2000;2;2000;0;0;0;0;0;0;0;0;10;14320;1;1880;2;2000;2;1990;22;25500
01.05.2022 04:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0;8;15340;1;1540;2;2000;3;2990;22;22940
01.05.2022 05:00;2;1990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;10;38030;1;2200;2;2000;1;1000;5;3530
01.05.2022 06:00;1;1000;2;2000;1;1000;2;2000;0;0;0;0;0;0;0;0;8;47530;1;2540;1;1000;2;2000;18;27100
01.05.2022 07:00;3;2990;2;1990;3;2980;2;1990;0;0;0;0;0;0;0;0;15;108770;0;0;3;2990;2;2000;18;36550
01.05.2022 08:00;2;2000;2;2000;2;2000;2;2000;1;1000;0;0;0;0;0;0;25;119150;6;29430;2;2000;2;2000;27;56710
01.05.2022 09:00;4;4000;4;3990;4;3990;4;4000;5;5030;6;5970;2;2020;6;6060;45;239730;30;142990;4;4000;4;3990;69;136640
01.05.2022 10:00;3;2990;4;3990;3;3000;4;4000;7;7040;12;10200;4;4020;7;7070;78;229623;38;197620;3;2990;4;4000;97;197440
01.05.2022 11:00;4;3990;4;3990;5;5000;4;3990;8;8010;16;15910;4;4030;3;3030;95;318336;35;210226;5;5000;4;4000;81;197668
01.05.2022 12:00;5;4990;4;3990;4;4000;4;4000;10;10020;11;10950;4;4030;8;8040;103;408751;28;157180;4;4000;4;3990;108;238060
01.05.2022 13:00;4;3990;4;4000;4;3990;4;3990;7;7020;7;6970;4;4030;6;6105;90;354466;21;125751;4;4000;5;4990;104;197676
01.05.2022 14:00;4;4000;4;4000;4;4000;4;4000;5;5020;9;8940;2;2000;7;7060;111;376232;30;166686;4;4000;3;2990;108;292510
01.05.2022 15:00;4;4000;4;3990;4;4000;4;3980;15;15050;18;17740;6;6040;6;6060;91;324994;39;223769;4;4000;5;5000;100;234284
01.05.2022 16:00;4;3990;4;3990;4;4000;4;3980;9;9020;17;16940;4;4020;13;13110;100;401613;51;293961;4;4000;3;2990;99;272080
01.05.2022 17:00;4;4000;4;3990;4;4000;4;3990;4;4010;7;6760;7;7040;4;4040;92;352830;32;173040;4;4000;4;3990;97;179151
01.05.2022 18:00;4;4000;4;4000;4;3990;4;3990;6;6000;6;5950;9;9070;5;5040;85;324429;27;142783;4;4000;5;4690;115;287117
01.05.2022 19:00;4;4000;4;4000;4;4000;4;4000;4;4000;5;4980;0;0;2;2010;78;312641;19;95916;4;3980;3;3300;92;199160
01.05.2022 20:00;4;3990;4;3980;4;3990;4;3990;4;4030;2;1070;2;2000;2;2020;60;246113;13;54860;4;3980;4;4000;85;160714
01.05.2022 21:00;4;3990;4;4000;4;3990;4;4000;0;0;2;2921;0;0;0;0;50;90540;6;15640;4;4000;4;4000;78;108030
01.05.2022 22:00;4;4000;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0;36;54880;4;13690;4;4000;4;4000;50;64770
01.05.2022 23:00;2;2000;2;1990;2;2000;2;2000;0;0;0;0;0;0;0;0;17;29880;4;18860;2;2000;2;1990;30;27880
02.05.2022 00:00;1;1000;3;3000;2;2000;3;3000;0;0;0;0;0;0;0;0;9;18690;1;6400;2;2000;3;2990;10;4850
02.05.2022 01:00;1;1000;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;2;2830;0;0;0;0;1;1000;4;5000
02.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4600;0;0;0;0;0;0;4;4390
02.05.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;5;5790;2;1260;1;990;0;0;2;1640
02.05.2022 04:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0;10;22350;0;0;3;3000;2;2000;9;6940
02.05.2022 05:00;5;5000;6;5990;6;6000;6;5990;0;0;0;0;0;0;0;0;21;118220;1;1950;6;5990;6;6000;34;35150
02.05.2022 06:00;6;5990;5;4990;6;6000;6;5980;1;1000;2;1990;0;0;0;0;48;300531;7;29070;6;5990;6;5990;67;110043
02.05.2022 07:00;7;7000;7;7000;6;6000;5;4990;43;43060;30;27370;3;3030;5;5050;141;689211;57;325360;6;6000;6;6000;161;371395
02.05.2022 08:00;6;5990;7;7000;6;6000;8;8000;9;9040;15;14694;0;0;7;7070;146;565075;35;161930;6;5990;7;7000;175;405456
02.05.2022 09:00;4;3990;4;4000;4;3990;3;2990;10;10030;21;19257;4;4020;10;10100;134;555565;50;246340;4;3990;4;4000;155;344935
02.05.2022 10:00;7;6990;8;7990;7;7000;8;7980;10;10020;8;7100;1;1000;4;4030;117;593917;26;137668;7;7000;7;6990;134;398621
02.05.2022 11:00;6;5980;5;4990;6;6000;5;5000;7;7000;9;8920;6;6060;7;7060;122;436598;31;164975;6;5990;6;5980;160;407751
02.05.2022 12:00;6;5990;7;6480;6;5980;7;7000;5;5000;2;2000;6;6010;4;4040;141;487874;22;109200;6;6000;6;5980;132;353193
02.05.2022 13:00;5;4980;5;5500;5;5000;5;5000;9;9040;13;12790;12;12090;11;11110;125;455090;59;283952;5;5000;5;4990;157;429507
02.05.2022 14:00;6;6000;6;6000;6;6000;6;5980;10;10030;12;11940;9;9060;9;9080;130;516868;48;269830;6;5990;6;6000;150;355340
02.05.2022 15:00;6;5980;6;6000;6;5990;6;5980;13;13030;10;9980;11;11070;20;20200;135;601465;45;231690;6;6000;6;6000;181;479440
02.05.2022 16:00;6;6000;5;5000;6;5980;5;4990;24;24110;21;20860;17;17140;9;9090;161;683254;49;262500;6;6000;6;6000;171;489557
02.05.2022 17:00;6;6000;7;6980;6;6000;7;6990;24;24070;26;26565;9;9060;17;17150;155;678256;57;305663;6;5990;6;6000;203;659871
02.05.2022 18:00;6;6000;5;5000;6;5980;6;5240;9;9020;15;14200;6;6030;8;8080;138;566663;31;163710;6;5990;6;5990;163;417333
02.05.2022 19:00;6;6000;6;6000;6;6000;5;5760;9;9030;6;5980;7;7060;5;5040;98;525617;24;124030;6;5990;6;5220;106;244640
02.05.2022 20:00;7;7000;6;5980;7;7000;6;6000;0;0;4;3970;2;2010;5;5050;68;315716;20;76965;7;6970;5;5750;120;217384
02.05.2022 21:00;4;4000;5;5000;4;4000;5;5000;0;0;1;990;0;0;0;0;61;110554;5;21040;4;3990;5;5000;97;130672
02.05.2022 22:00;4;4000;4;4000;4;3990;4;4000;0;0;1;1000;0;0;0;0;43;66220;5;16180;4;4000;4;3990;64;70464
02.05.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;3;3020;0;0;17;28920;5;17974;2;2000;2;2000;28;32410
03.05.2022 00:00;2;2000;3;2990;2;1990;3;2990;0;0;0;0;0;0;0;0;9;14700;1;2220;2;2000;3;3000;26;28090
03.05.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;5;6930;1;280;0;0;1;990;6;4950
03.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1620;0;0;0;0;0;0;1;1690
03.05.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;3;5870;0;0;1;1000;0;0;2;1690
03.05.2022 04:00;3;3000;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0;5;17790;2;4830;3;3000;2;2000;9;8010
03.05.2022 05:00;5;4990;5;5000;6;6000;6;5990;0;0;0;0;0;0;0;0;18;65780;1;5320;6;6000;6;5980;42;42910
03.05.2022 06:00;6;5990;6;5990;5;5000;5;4990;0;0;1;1000;0;0;3;3030;50;288280;9;42870;5;4990;6;5990;85;168710
03.05.2022 07:00;7;6980;6;6000;7;6990;7;6990;30;30070;30;27400;5;5030;3;3040;144;741200;57;285088;7;6990;6;6000;184;593197
03.05.2022 08:00;6;5990;7;7000;6;6000;6;5980;15;15020;16;15190;1;1000;8;8070;165;634993;40;191120;6;5990;6;6000;169;550606
03.05.2022 09:00;6;6000;6;5990;6;5990;6;5980;17;17050;17;13695;2;2020;2;2020;130;556986;32;154140;6;6000;6;6000;117;297585
03.05.2022 10:00;6;5990;6;6000;6;6000;7;6990;10;10050;19;16899;4;4020;13;13130;120;489535;37;196550;6;5990;7;6980;139;399472
03.05.2022 11:00;6;6000;6;6000;6;6000;5;4980;1;1010;11;9019;7;7050;5;5050;155;558737;27;133030;6;6000;6;6000;157;366870
03.05.2022 12:00;6;5990;7;7000;6;5990;7;7000;13;13060;8;7790;10;10040;9;9090;156;547369;41;201600;6;5990;6;5980;150;406772
03.05.2022 13:00;6;6000;5;5000;6;5990;5;4990;12;12050;5;4970;20;20150;26;26240;159;593627;57;310120;6;6000;6;6000;140;414391
03.05.2022 14:00;6;6000;7;7000;7;6990;7;7000;11;11050;18;16410;21;21180;16;16160;143;614871;53;294114;7;7000;6;6000;139;1389187
03.05.2022 15:00;6;6000;5;5000;5;5000;5;5047;13;13060;11;10970;11;11080;16;16140;175;645710;53;263920;5;5000;6;6000;159;413009
03.05.2022 16:00;6;5990;6;5980;6;5980;6;6000;7;7030;10;9560;12;12110;8;8080;163;635089;39;197555;6;5980;6;6000;219;525830
03.05.2022 17:00;6;6000;6;6000;6;5990;6;6000;11;11030;17;15138;10;10070;14;14130;161;670469;44;231909;6;5990;6;5990;216;520990
03.05.2022 18:00;6;6032;7;6990;6;5990;7;7000;8;8010;7;6440;3;3030;3;3030;152;566282;26;121880;6;5980;6;5990;199;458962
03.05.2022 19:00;6;5990;5;4990;6;5980;5;5000;6;6000;12;10720;6;6050;12;12100;108;415816;31;147923;6;5980;6;6000;130;382613
03.05.2022 20:00;6;6000;6;6000;6;5990;6;5980;7;7020;3;2970;1;1000;3;3030;70;363790;20;104360;6;6000;5;5000;105;192640
03.05.2022 21:00;5;5000;5;5000;5;4990;5;4990;0;0;0;0;2;2010;1;1000;83;152840;10;43300;5;5000;5;4990;85;114217
03.05.2022 22:00;4;3980;4;4000;4;4000;4;4000;0;0;0;0;0;0;0;0;46;71675;5;13530;4;3990;4;4000;59;60294
03.05.2022 23:00;2;2000;2;2000;2;1990;2;1990;0;0;0;0;0;0;0;0;26;38720;3;12590;2;2000;2;2000;39;38030
04.05.2022 00:00;2;1990;3;2980;2;2000;3;3000;0;0;0;0;0;0;0;0;16;24730;1;7850;2;2000;3;2990;21;20920
04.05.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;8;9640;0;0;0;0;1;1000;14;14980
04.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5830;1;1490;0;0;0;0;6;7780
04.05.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;3;4780;0;0;1;1000;0;0;1;1530
04.05.2022 04:00;3;2990;2;2000;3;2990;2;2000;0;0;0;0;0;0;0;0;7;15060;0;0;3;3055;2;2000;9;6460
04.05.2022 05:00;5;4990;5;4990;6;5990;5;5000;1;1000;1;990;0;0;0;0;20;93802;3;10010;6;6000;5;4990;29;26890
04.05.2022 06:00;6;5980;6;6000;6;6000;6;6000;0;0;1;990;1;1000;1;1010;49;253770;7;31570;6;6000;7;6990;73;154790
04.05.2022 07:00;7;6990;6;6000;6;6000;6;5990;29;29070;43;39021;1;1000;5;5050;165;786031;78;429036;6;6000;6;6000;162;631893
04.05.2022 08:00;6;5980;8;7970;6;5990;8;7990;12;12040;12;11940;2;2010;7;7070;155;574364;44;198240;6;5970;7;7000;176;433902
04.05.2022 09:00;6;6000;5;5055;6;5990;5;4990;12;12030;15;13930;2;2000;3;3020;148;570604;32;160570;6;6000;5;4990;157;320461
04.05.2022 10:00;6;6000;6;6044;6;6000;6;6000;7;7010;6;5950;0;0;2;2020;125;445287;17;92540;6;6000;6;5990;127;323444
04.05.2022 11:00;6;6000;6;5990;6;5980;6;6000;6;6020;10;8570;3;3020;8;8060;132;490786;34;174730;6;6000;7;6990;154;326520
04.05.2022 12:00;6;5990;6;6000;6;6000;6;6000;10;10020;9;8960;22;22120;19;19170;129;502927;47;254245;6;6000;6;5990;159;407844
04.05.2022 13:00;6;5990;6;6000;6;6000;6;6000;12;12125;11;10970;24;24140;30;30290;157;587755;66;351330;6;6000;5;5000;176;471981
04.05.2022 14:00;6;6000;6;5970;6;5990;6;6000;11;11090;6;5920;8;8060;11;11090;148;586945;41;222435;7;6990;6;6000;147;525437
04.05.2022 15:00;6;5990;6;6000;6;6000;7;6990;23;23090;26;24430;15;15100;18;18150;143;584815;49;267411;5;5000;7;6980;162;615275
04.05.2022 16:00;6;6000;6;6000;6;6000;5;4990;30;30100;19;18300;16;16110;31;31260;159;695430;65;353540;6;6000;6;6000;179;586843
04.05.2022 17:00;6;5990;6;5990;5;5000;6;5990;10;10070;18;17950;10;10060;12;12100;169;711654;53;260968;6;5990;6;5980;203;582828
04.05.2022 18:00;6;6000;6;6000;6;5990;7;6990;14;14030;6;5970;3;3010;1;1010;130;599498;24;113745;6;6000;6;6000;196;451879
04.05.2022 19:00;2;1990;4;3990;2;2000;3;3000;5;5020;9;8460;0;0;3;3030;124;346974;18;81410;2;2000;3;3000;121;320239
04.05.2022 20:00;4;3980;2;2000;4;4000;2;1990;5;5010;6;5970;4;4030;2;2020;68;268520;21;96073;4;3980;2;2000;101;198100
04.05.2022 21:00;5;5000;5;4990;5;5000;5;4990;0;0;1;990;1;1010;1;1010;48;108780;11;38240;5;4980;5;5000;83;99530
04.05.2022 22:00;4;4000;4;3990;4;3990;4;4000;0;0;0;0;0;0;0;0;45;74020;6;21660;4;3980;4;4000;59;160960
04.05.2022 23:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;33;40480;3;7420;2;2000;3;3000;27;33630
05.05.2022 00:00;2;2000;3;3000;2;2000;3;2990;0;0;0;0;0;0;0;0;18;29117;1;6140;2;2000;2;2000;13;9250
05.05.2022 01:00;0;0;1;990;0;0;1;1000;0;0;0;0;0;0;0;0;4;6022;2;4620;0;0;1;1000;9;8050
05.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0;3;2380
05.05.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;5;8300;2;40;1;1000;0;0;2;880
05.05.2022 04:00;3;2990;2;2000;3;3000;2;2000;0;0;0;0;0;0;0;0;7;16160;0;0;3;3000;2;2000;9;9420
05.05.2022 05:00;5;5000;5;5000;6;5990;6;6000;1;1010;0;0;0;0;0;0;27;98945;2;7530;6;6000;6;5990;39;37941
05.05.2022 06:00;6;5980;6;6000;6;6000;5;5000;1;1000;3;2980;1;1010;0;0;58;301810;6;23500;6;5990;5;4990;62;118960
05.05.2022 07:00;7;7000;7;7000;6;5990;7;6990;44;44110;29;23527;2;2010;2;2020;167;754041;62;339571;6;6000;7;7000;169;588615
05.05.2022 08:00;6;5990;7;7000;6;6000;7;7000;15;15050;22;21880;0;0;4;4030;192;629737;39;167625;6;5990;7;6990;187;460842
05.05.2022 09:00;6;5990;5;4990;6;6000;5;4990;11;11000;8;7940;1;1010;1;1000;125;578270;25;120405;6;6000;5;4990;127;342984
05.05.2022 10:00;6;6030;6;5990;6;5990;6;5980;3;3000;5;4980;2;2010;4;4020;133;519730;28;131721;6;5990;7;6990;147;383304
05.05.2022 11:00;6;6000;6;5980;6;6000;7;6990;8;8030;10;9940;3;3010;7;7070;159;549028;27;133375;6;6000;6;6000;161;399978
05.05.2022 12:00;6;5990;6;5990;6;6000;6;6000;7;7010;22;19148;8;8060;15;15150;130;558125;39;191132;6;6047;6;5990;143;381013
05.05.2022 13:00;6;6000;6;5990;5;5000;5;4990;15;15070;14;13940;15;15100;19;19190;141;580015;54;266320;5;5000;6;6000;143;391805
05.05.2022 14:00;6;6000;5;5000;6;5990;5;4990;10;10030;9;7918;6;6040;10;10100;156;553701;34;198655;6;5990;6;5980;157;399227
05.05.2022 15:00;6;5980;6;5980;6;6000;6;5990;22;22060;16;15920;7;7060;16;16150;168;650072;49;262786;6;6000;6;5980;182;602610
05.05.2022 16:00;6;5990;6;5990;6;6000;6;6000;12;12030;17;15994;10;10060;16;16130;154;633336;52;273855;6;6000;6;6000;206;721265
05.05.2022 17:00;6;5990;6;6000;6;6000;6;5990;9;9020;18;17910;19;19110;16;16160;157;713060;50;248054;6;6000;6;5990;231;594036
05.05.2022 18:00;6;6000;7;7000;6;6000;7;6980;3;3000;7;6970;7;7030;9;9080;150;535745;29;136690;6;6000;6;5990;168;425199
05.05.2022 19:00;6;6000;5;5000;6;6000;6;5990;8;8010;12;11900;1;1010;3;3020;108;471725;29;164510;6;6000;6;5990;138;389475
05.05.2022 20:00;6;6000;6;5990;7;6990;5;4990;8;8030;8;7950;3;3020;1;1010;75;339910;22;110174;7;6980;5;4990;102;205250
05.05.2022 21:00;5;5000;5;4990;4;3980;5;5000;1;1000;1;990;1;1000;1;1010;51;112540;12;75670;4;4000;5;4970;97;127500
05.05.2022 22:00;4;4000;5;4990;4;3990;4;3990;0;0;0;0;0;0;0;0;41;53060;3;18600;4;3990;4;4000;63;72124
05.05.2022 23:00;2;2000;2;2000;2;2000;2;2000;1;1010;1;1000;2;2010;2;2010;38;62500;11;45690;2;2000;2;2000;26;28350
06.05.2022 00:00;2;2000;3;3000;2;1990;3;3000;0;0;0;0;0;0;0;0;20;30860;2;4050;2;1990;3;3000;22;19760
06.05.2022 01:00;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;7;8450;0;0;0;0;1;1000;6;6890
06.05.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4240;1;1150;0;0;0;0;8;7340
06.05.2022 03:00;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;7;9910;1;40;1;1000;0;0;6;3370
06.05.2022 04:00;3;3000;2;1990;3;3000;2;1990;0;0;0;0;0;0;0;0;7;14170;1;20;3;3000;2;2000;9;6920
06.05.2022 05:00;5;5000;6;6000;6;6000;6;6000;0;0;0;0;0;0;0;0;19;101250;1;5250;6;6000;6;5990;36;32590
06.05.2022 06:00;6;5990;6;5560;6;6000;6;5990;2;2010;2;1980;0;0;0;0;43;351890;7;31790;6;5990;6;5990;62;105470
06.05.2022 07:00;7;7000;5;5440;6;6000;5;5000;33;33050;27;26560;2;2020;7;7112;146;708942;59;301526;6;5980;6;5990;135;422221
06.05.2022 08:00;6;5980;7;6990;6;6000;7;6980;8;7990;16;14690;1;1010;9;9080;137;644000;39;195760;6;6000;7;7000;224;548157
06.05.2022 09:00;6;5990;6;5990;6;6000;6;6000;8;8010;12;11920;0;0;2;2010;135;465290;29;138830;6;6000;5;4990;177;328765
06.05.2022 10:00;6;6000;7;7000;6;5980;7;7000;7;7020;8;6890;7;7050;11;11060;148;530494;34;162806;6;6000;7;6990;135;307963
06.05.2022 11:00;6;6000;5;5000;6;5990;6;5990;8;8020;13;9360;14;14110;9;9070;151;538069;42;221730;6;5990;6;6000;184;408166
06.05.2022 12:00;6;6000;6;5980;6;6000;5;5000;16;15710;18;16439;24;24150;18;18160;189;692439;53;270050;6;5990;6;6000;162;417639
06.05.2022 13:00;6;5990;6;6000;6;5990;6;5980;31;31550;25;23620;18;18110;26;26200;175;752846;67;386988;6;6000;6;6000;194;1070094
06.05.2022 14:00;6;6000;7;6990;6;5980;7;6990;24;24130;30;25647;14;14100;16;16150;146;574804;58;361474;7;7000;6;5990;148;1051725
06.05.2022 15:00;6;6000;5;4990;6;6000;6;6000;17;17070;23;21150;8;8040;10;10080;171;686616;56;288673;5;4990;6;5990;182;581675
06.05.2022 16:00;6;5990;6;6000;6;5990;6;5990;15;15080;26;25890;25;25170;28;28250;159;648942;74;402896;6;6000;6;6000;221;590424
06.05.2022 17:00;6;5980;6;6000;6;6000;5;5000;21;21100;29;28370;21;21160;24;24230;153;620219;73;425907;6;5990;6;5980;204;603100
06.05.2022 18:00;6;6000;6;5980;6;6056;6;6000;14;14050;15;12800;11;11080;10;10080;142;586662;49;249460;6;5980;5;4980;178;508960
06.05.2022 19:00;6;5990;6;5990;6;6000;7;6970;9;9020;14;13510;11;11070;11;11100;131;547337;39;198770;6;5990;7;6980;145;369420
06.05.2022 20:00;6;5990;6;6000;6;5990;5;4980;4;4020;6;4459;4;4030;3;3030;94;431239;23;109400;6;5990;5;5000;118;221319
06.05.2022 21:00;5;4990;5;5000;5;4990;5;5000;5;5010;8;5222;6;6030;5;5050;70;221674;39;209820;5;4990;5;4990;79;127640
06.05.2022 22:00;3;3000;4;3990;3;2990;4;4000;1;1000;5;5000;0;0;0;0;76;104320;16;88056;3;3000;4;3990;70;105199
06.05.2022 23:00;3;3000;2;1990;3;2990;2;2000;11;11010;4;3990;1;1000;1;1010;50;74140;14;55060;3;3000;2;2000;54;64851
07.05.2022 00:00;1;1000;2;2000;1;1000;2;2000;0;0;0;0;9;9070;1;1010;25;31626;4;21007;1;1000;2;2000;44;55320
07.05.2022 01:00;3;2990;2;2000;3;3000;2;2000;1;1000;0;0;0;0;0;0;22;33170;3;7980;3;3000;2;2000;13;14760
07.05.2022 02:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;13;15260;3;11936;2;2000;2;2000;12;11110
07.05.2022 03:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;6;11930;1;5680;2;2000;2;2000;16;12190
07.05.2022 04:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;8;13420;2;5860;2;2000;2;2000;15;13810
07.05.2022 05:00;4;4000;4;3990;4;4000;4;4000;0;0;0;0;0;0;0;0;11;83490;0;0;4;3990;4;4000;20;22960
07.05.2022 06:00;4;3980;4;4000;4;3990;4;3990;0;0;0;0;0;0;0;0;12;162000;4;17980;4;4000;5;5000;24;57910
07.05.2022 07:00;4;3990;4;3990;4;3990;4;4000;0;0;1;990;0;0;1;1000;41;194240;5;20780;4;3990;3;3000;39;63645
07.05.2022 08:00;4;4000;4;3990;4;4000;4;4000;0;0;8;8030;0;0;0;0;64;252007;19;67680;4;3990;4;4000;81;144147
07.05.2022 09:00;3;3000;4;3990;3;2990;4;4000;16;16060;10;10070;3;3010;4;4040;119;343490;30;135410;3;3000;4;4000;128;239190
07.05.2022 10:00;4;4000;4;3980;4;4000;4;4000;16;16010;19;19110;2;2010;8;8060;121;432043;39;186223;4;4000;4;3990;123;299339
07.05.2022 11:00;5;5000;4;3990;5;5000;4;4000;6;6030;15;15130;6;6030;13;13130;164;554124;34;171696;5;5000;4;3990;179;389860
07.05.2022 12:00;3;3000;4;4000;4;4000;4;4000;11;11070;12;12080;6;6050;5;5050;156;453318;41;204499;4;3990;4;3980;159;427901
07.05.2022 13:00;5;5000;4;4000;4;4000;4;3990;6;6030;12;12100;3;3010;6;6060;144;498453;30;153310;4;4000;4;4000;140;649827
07.05.2022 14:00;3;2990;4;4000;3;2990;4;4000;8;8030;9;9070;8;8060;5;5040;142;453554;37;212514;3;3000;4;4000;155;331621
07.05.2022 15:00;4;4000;4;4000;4;4000;4;4000;14;14060;13;13100;8;8040;7;7070;114;388413;32;172450;4;3990;5;5000;121;264779
07.05.2022 16:00;4;4000;4;3990;5;4990;4;3990;11;11030;11;11040;10;10070;8;8080;81;334505;31;189754;5;5000;3;3000;101;242930
07.05.2022 17:00;5;4040;4;3980;4;4000;4;4000;7;7010;12;12080;4;4020;7;7070;101;407610;31;180523;4;3990;4;4000;115;214513
07.05.2022 18:00;3;3960;4;4000;4;4000;4;4000;11;11020;10;10070;3;3010;7;7060;110;392615;27;165830;4;4000;4;4000;118;224314
07.05.2022 19:00;4;3990;4;3990;3;3000;4;4000;5;5020;7;7050;4;4020;3;3020;94;311784;35;185543;3;3000;4;4000;86;222670
07.05.2022 20:00;5;4980;4;4000;5;5000;4;4000;3;3010;7;7070;11;11090;3;3030;67;348428;27;129181;5;4990;4;4000;107;195080
07.05.2022 21:00;3;3000;4;3980;4;3990;4;3990;2;2000;2;2010;0;0;0;0;66;123492;16;69030;4;4000;4;4000;73;109955
07.05.2022 22:00;4;3990;4;4000;3;3000;4;3990;4;4010;2;2010;1;1010;2;2020;42;78730;14;68440;3;3000;4;4000;81;101200
07.05.2022 23:00;2;2000;2;2000;3;2990;2;2000;2;1990;4;4010;1;1000;1;1000;35;61810;17;85075;3;2980;2;2000;49;71510
08.05.2022 00:00;3;3000;2;1980;2;1990;2;2000;1;1000;0;0;0;0;1;1010;27;39280;8;31470;2;2000;2;2000;39;78920
08.05.2022 01:00;2;2000;2;2000;2;2000;2;1990;0;0;0;0;0;0;1;1010;13;15910;2;7770;2;2000;2;2000;22;55980
08.05.2022 02:00;1;1000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0;16;23290;4;7040;2;2000;2;2000;23;21760
08.05.2022 03:00;3;2990;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;12;18480;0;0;2;2000;3;3000;8;5800
08.05.2022 04:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;7;12990;2;5840;2;1990;1;1000;12;9070
08.05.2022 05:00;2;2000;2;2000;2;1990;2;2000;0;0;0;0;0;0;0;0;13;43440;2;4670;2;2000;2;2000;10;10300
08.05.2022 06:00;2;2000;2;2000;2;2000;2;2000;0;0;0;0;0;0;0;0;4;67790;1;4570;2;2000;2;2000;10;21888
08.05.2022 07:00;1;990;2;2000;1;1000;2;2000;0;0;0;0;0;0;0;0;16;72800;1;1870;2;1990;2;1990;13;24249
08.05.2022 08:00;3;2990;2;1990;3;2990;2;2000;0;0;3;3010;0;0;0;0;21;113485;9;43850;2;1990;2;1990;37;62850
08.05.2022 09:00;4;4000;4;4000;4;3990;4;3990;5;5010;6;6020;2;2010;5;5050;74;233735;16;79810;4;4000;4;4000;79;146140
08.05.2022 10:00;4;4000;4;4000;4;4000;4;4000;2;2010;13;13070;5;5030;3;3020;94;318710;21;110070;4;4000;4;4000;99;202667
08.05.2022 11:00;4;4000;4;4000;4;4000;4;4000;8;8040;11;11100;4;4040;5;5040;100;345293;29;151440;4;4000;4;4000;112;266691
08.05.2022 12:00;4;3990;4;3990;4;4000;4;4000;6;6040;8;8070;5;5030;7;7060;110;345977;32;167350;4;4000;4;3990;124;276025
08.05.2022 13:00;4;3990;4;3990;4;3990;4;4000;7;7030;15;15100;4;4030;8;8090;106;352740;28;161855;4;4000;4;4000;111;206604
08.05.2022 14:00;3;2980;4;3980;4;4000;4;4000;6;6040;16;16130;2;2020;5;5040;104;371320;32;176620;4;4000;4;3990;90;853323
08.05.2022 15:00;5;4990;4;4000;4;3990;4;4000;9;9040;13;13070;8;8070;6;6060;121;458210;36;184930;4;4000;5;5000;136;320933
08.05.2022 16:00;4;3990;4;3990;4;4000;4;4000;7;7064;20;20184;2;2010;5;5040;99;445310;36;209249;4;4000;3;3000;132;376917
08.05.2022 17:00;4;3980;4;4000;4;4000;4;4000;16;16080;10;10030;9;9070;4;4030;98;349313;30;164353;4;4040;5;5000;133;327949
08.05.2022 18:00;4;4000;4;4000;4;4000;4;3990;3;3010;6;6040;13;13080;10;10080;126;397630;36;195240;4;3990;3;3000;129;244706
08.05.2022 19:00;4;3990;4;3990;4;4053;4;4000;2;2000;5;5030;7;7020;7;7050;101;411488;26;127673;4;4000;4;4000;117;228223
