01.06.2020 00:00;Bel_AF_Bld_33;Vwz_AF_Bld_33;Bel_AF_FG33;Vwz_AF_FG33;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP2_A142;Vwz_MP2_A142;Bel_MP2_A8;Vwz_MP2_A8;Bel_MP3;Vwz_MP3
20.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
26.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
27.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
28.02.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.03.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
02.03.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 06:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 07:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 08:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 09:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 10:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 11:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 12:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 13:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 14:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 15:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 16:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 17:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 18:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 19:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 20:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 21:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 22:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
03.03.2021 23:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2021 00:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2021 01:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2021 03:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2021 04:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
04.03.2021 05:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
