01.06.2020 00:00;Bel_A51_M2_638;Vwz_A51_M2_638;Bel_A55_M4_641;Vwz_A55_M4_641;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D55;Vwz_D55;Bel_H51_M1_637;Vwz_H51_M1_637;Bel_H55_M3_640;Vwz_H55_M3_640;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_T1;Vwz_T1;Bel_T2;Vwz_T2;Bel_T5;Vwz_T5;Bel_T6;Vwz_T6;Bel_V51_M5_636;Vwz_V51_M5_636
06.06.2020 23:00;2;2000;2;2000;92;46080;25;7520;3;46560;2;960;88;131470;32;13060;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;3660
07.06.2020 00:00;0;0;1;990;60;30560;18;6880;1;640;3;171385;56;62020;30;26740;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 01:00;0;0;0;0;47;22560;16;4960;0;0;0;0;46;24180;15;5460;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 02:00;0;0;0;0;25;13120;11;4320;0;0;1;31360;25;12130;10;3220;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 03:00;0;0;0;0;17;9120;10;4320;1;53484;2;37270;22;12320;16;5240;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 04:00;0;0;0;0;18;8640;9;2880;0;0;0;0;11;5470;6;1330;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 05:00;1;1000;1;1000;26;13600;11;4800;0;0;2;128300;34;36580;15;5900;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 06:00;3;3000;2;2000;34;17920;9;3520;1;60685;0;0;26;14664;7;3650;0;0;3;3000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1450
07.06.2020 07:00;2;1980;2;1990;23;11680;6;3200;0;0;3;137639;31;46200;7;3580;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 08:00;2;2000;2;2000;80;41760;21;7990;6;49760;3;74870;65;70694;21;9680;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
07.06.2020 09:00;2;2000;2;2000;133;79840;28;29120;8;106700;13;301311;139;301565;38;34493;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
07.06.2020 10:00;2;1990;2;2000;172;113280;49;43030;12;317291;13;317872;180;309980;52;38260;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;24380
07.06.2020 11:00;2;2000;2;2000;248;183340;46;69760;13;201240;11;354780;232;427842;54;26990;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12590
07.06.2020 12:00;3;2990;3;3000;257;171680;58;62426;12;281285;7;215355;238;462874;52;77904;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;11;17930
07.06.2020 13:00;4;3990;4;4000;255;202010;33;35360;16;277455;20;317786;275;629110;64;116110;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9670
07.06.2020 14:00;4;4000;4;4000;285;230978;48;43040;14;227640;17;564306;296;642754;55;69260;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10120
07.06.2020 15:00;4;4000;4;4000;309;241490;58;68835;18;334326;13;264475;271;610121;56;55160;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;16400
07.06.2020 16:00;4;4000;4;4000;335;266385;54;48150;23;287602;18;395525;239;711114;59;75840;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;13;24320
07.06.2020 17:00;4;3990;4;3990;293;256000;49;47520;19;414661;17;379204;264;653098;62;176718;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;11;18410
07.06.2020 18:00;4;4000;4;3990;276;197580;52;35840;16;268300;11;282210;239;463041;61;92340;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9690
07.06.2020 19:00;2;1990;2;2000;229;159858;40;28160;18;277600;24;406449;221;478727;62;78970;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12920
07.06.2020 20:00;2;2000;2;2000;189;136150;43;21280;14;132140;13;493650;167;305500;72;80830;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9760
07.06.2020 21:00;2;1990;2;2000;143;82540;35;14880;5;65641;7;211645;103;188415;34;42250;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6350
07.06.2020 22:00;2;2000;2;2000;88;47200;15;5600;8;224344;2;73705;101;120780;34;12240;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
07.06.2020 23:00;2;2000;2;2000;34;17440;10;4000;3;119510;1;18295;32;18670;20;7230;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;2550
08.06.2020 00:00;0;0;1;1000;32;15840;13;3520;2;44140;1;18400;35;25120;23;7490;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.06.2020 01:00;0;0;0;0;17;7360;11;3520;1;3200;0;0;19;10630;11;4030;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.06.2020 02:00;0;0;0;0;16;9270;14;6870;4;91313;0;0;10;4890;6;2410;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;17;11040;11;6080;2;38780;1;63350;18;9080;17;5550;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.06.2020 04:00;0;0;0;0;34;21257;23;12160;0;11610;0;0;27;14460;26;12020;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.06.2020 05:00;3;3000;3;2990;228;140450;50;38880;1;800;3;136620;126;123610;49;20630;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
08.06.2020 06:00;5;5000;4;3990;471;666854;52;97474;5;81975;10;254414;263;719704;51;36440;0;0;5;5000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5910
08.06.2020 07:00;3;2990;4;4000;574;977609;71;99668;15;164190;32;590449;449;973547;84;117134;0;0;3;3000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;11;18710
08.06.2020 08:00;5;5000;4;4000;512;748774;77;302800;45;927300;39;652536;421;1126859;81;152440;0;0;5;5000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;15;25740
08.06.2020 09:00;4;4000;4;3990;465;687638;60;131576;33;534840;32;635015;363;971167;79;187160;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;13790
08.06.2020 10:00;4;3990;4;4000;418;549734;43;189590;19;436204;37;413413;350;1073179;70;249433;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;11090
08.06.2020 11:00;4;4000;4;4000;462;620075;43;70860;22;378791;46;862965;383;1281014;80;348814;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;9960
08.06.2020 12:00;4;3990;5;4990;473;906750;58;169240;30;296120;42;807000;448;1327390;87;295114;0;0;4;4000;5;4980;0;0;0;0;0;3600000;0;0;0;0;0;0;10;20420
08.06.2020 13:00;4;4000;5;4990;438;701150;53;127500;30;699709;41;785125;430;1225259;94;195296;0;0;4;4000;5;4990;0;0;0;0;0;3600000;1;1770;0;0;0;0;17;27620
08.06.2020 14:00;4;3990;4;4000;469;663950;63;160640;32;586758;46;688582;436;1208364;71;176330;0;0;4;3980;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;11;16760
08.06.2020 15:00;4;3990;4;3990;500;792638;40;64407;52;599791;41;715738;568;1412079;76;208405;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;16;32170
08.06.2020 16:00;4;3980;4;3990;506;695285;61;126809;36;699739;49;1066595;599;1381491;84;213790;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;13;29600
08.06.2020 17:00;4;4000;4;4000;408;552474;77;74070;28;677704;22;354912;563;1317509;76;215515;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;12;21930
08.06.2020 18:00;4;4000;4;4000;362;375832;33;129485;18;260318;18;366187;491;1166512;86;169090;0;0;5;5000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;18;29780
08.06.2020 19:00;5;4990;4;4000;271;271670;37;108620;16;358530;15;326296;360;996296;68;163992;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;12;20770
08.06.2020 20:00;4;4000;3;3000;208;170710;33;47520;15;153890;7;214860;218;629420;66;50910;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7120
08.06.2020 21:00;2;2000;3;3000;165;99990;31;13120;11;149790;9;329115;172;302302;52;85037;0;0;2;1990;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7990
08.06.2020 22:00;2;2000;2;2000;105;57760;26;9014;8;172470;4;110982;121;226205;33;21265;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2860
08.06.2020 23:00;2;2000;2;1990;63;30710;17;5120;2;640;1;480;57;52206;17;6280;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 00:00;0;0;1;1000;27;11680;16;5920;0;0;0;0;25;14130;17;5910;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 01:00;0;0;0;0;17;8056;9;3200;2;83030;1;60950;16;11710;13;6430;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 02:00;0;0;0;0;13;6080;5;1120;2;210095;1;32960;6;3280;5;1530;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 03:00;0;0;0;0;11;8480;9;7030;2;17440;3;86603;14;19750;10;4370;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 04:00;0;0;0;0;32;21600;15;7680;1;33760;0;0;35;18330;22;7480;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 05:00;3;3000;3;3000;229;230269;58;26560;2;46710;7;259490;114;144946;50;19770;0;0;3;3000;3;2990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 06:00;4;3980;4;4000;467;550125;60;45760;5;71190;6;143510;262;696045;61;22540;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
09.06.2020 07:00;4;3990;4;3990;570;865784;74;171886;20;576762;27;470682;435;1166019;100;98940;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;13;20670
09.06.2020 08:00;5;4990;4;4000;525;859242;67;144926;27;403921;45;892071;424;1067322;69;165523;0;0;5;5000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;22600
09.06.2020 09:00;4;3990;4;3990;488;699736;73;297188;28;374318;35;701510;383;1073585;69;169554;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;21990
09.06.2020 10:00;4;4000;4;3990;452;683379;43;117313;18;292976;28;416480;337;1133192;52;320730;0;0;3;2990;4;4000;0;0;0;0;2;3488440;0;0;0;0;0;0;8;13720
09.06.2020 11:00;4;3990;4;3990;461;758112;49;144290;37;337295;51;671891;423;1287863;72;199400;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;15950
09.06.2020 12:00;4;3990;5;4990;453;598032;50;150070;48;754486;51;895194;435;1337859;87;137860;0;0;4;3990;5;4990;0;0;0;0;0;3600000;0;0;0;0;0;0;12;18330
09.06.2020 13:00;5;5000;5;4990;490;764621;51;109360;24;278205;35;541070;476;1452500;74;263691;0;0;5;5000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;12;19200
09.06.2020 14:00;4;4000;4;4000;483;666220;44;124289;42;514198;48;622997;465;1387329;76;173090;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;12;18410
09.06.2020 15:00;4;3990;4;4000;539;810326;58;121349;38;584040;43;681174;591;1349636;81;190460;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;11;17710
09.06.2020 16:00;4;4000;4;3990;575;864045;69;96630;35;739235;47;871484;583;1347704;108;152010;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;12;40270
09.06.2020 17:00;4;3990;4;4000;541;733793;42;78240;26;545692;37;679712;585;1456731;70;300634;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11950
09.06.2020 18:00;4;4000;4;3990;411;732660;49;57120;11;289884;22;604185;510;1162031;84;201920;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10190
09.06.2020 19:00;5;5000;4;4000;284;291470;54;147180;8;89920;10;196440;348;790872;71;151040;0;0;5;4990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13110
09.06.2020 20:00;4;4000;3;3000;170;117440;34;32960;8;110540;5;140460;206;677646;52;81490;0;0;4;3990;3;2990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
09.06.2020 21:00;2;2000;3;3000;154;93440;27;14400;3;72470;2;46550;168;277519;38;23700;0;0;2;1990;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7110
09.06.2020 22:00;1;1000;2;2000;129;79830;21;29430;4;126070;10;216031;126;211220;33;20440;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5720
09.06.2020 23:00;2;2000;2;2000;49;24960;14;4800;1;61750;2;76470;53;73240;21;6780;0;0;1;1000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
10.06.2020 00:00;1;1000;1;1000;26;12000;19;6560;1;55510;1;36150;34;20790;20;8940;0;0;1;1000;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
10.06.2020 01:00;0;0;0;0;15;6400;10;2880;0;0;0;0;12;8860;12;4470;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 02:00;0;0;0;0;20;8640;9;1920;1;129900;0;0;19;24950;12;4400;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;15;9600;11;5440;1;23670;0;0;14;7520;13;5710;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 04:00;0;0;0;0;37;24640;27;14720;2;102230;0;0;29;15800;11;6970;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 05:00;3;3000;3;3000;208;142230;60;25600;4;79990;4;78390;124;156770;54;22060;0;0;3;2990;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 06:00;4;3990;4;4000;478;575926;57;27520;3;79073;7;144460;243;564146;32;57010;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 07:00;4;4000;4;4000;565;856854;75;194070;29;564162;32;590880;423;1069353;58;137450;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;14700
10.06.2020 08:00;5;4980;4;3990;523;714510;87;312600;31;415133;48;801535;414;1237721;75;283904;0;0;5;5000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;8;12330
10.06.2020 09:00;4;4000;4;4000;499;804725;48;123724;16;369397;31;820557;402;1105015;67;101913;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;15600
10.06.2020 10:00;4;3990;4;4000;460;675239;47;139340;23;271650;32;614867;350;1131489;60;299770;0;0;4;3980;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;14150
10.06.2020 11:00;5;4990;5;5000;467;688332;48;72376;25;276440;40;568416;460;1375154;66;142660;0;0;5;4980;5;4980;0;0;0;0;0;3600000;0;0;0;0;0;0;7;9940
10.06.2020 12:00;4;3990;5;5000;485;664810;61;191950;26;580376;50;790472;477;1345503;79;320314;0;0;4;4000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;14650
10.06.2020 13:00;5;4990;5;4990;506;800093;51;179384;27;525098;39;501745;417;1129208;80;448379;0;0;6;5990;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10964
10.06.2020 14:00;4;3990;4;4000;478;677038;66;216533;37;702680;39;649798;505;1336903;59;195320;0;0;3;3000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;6;12390
10.06.2020 15:00;4;4000;4;4000;524;841066;51;85920;25;524836;35;643226;592;1371124;70;278386;0;0;5;4990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;15;21500
10.06.2020 16:00;4;3980;4;4000;516;867407;56;163510;32;733978;47;857098;609;1455070;78;269480;0;0;3;3000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7150
10.06.2020 17:00;4;3980;4;4000;533;833364;51;69486;28;595477;37;785791;616;1390621;87;144326;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;13;21690
10.06.2020 18:00;4;4000;4;4000;453;657445;46;87621;20;236731;32;707698;521;1187103;90;245186;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;13;22190
10.06.2020 19:00;5;5000;4;3970;306;355330;40;20950;6;221400;19;393662;396;851354;66;137245;0;0;5;4990;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4290
10.06.2020 20:00;4;3990;3;3000;195;140683;35;27990;10;436797;8;205730;253;657375;59;127580;0;0;4;3990;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;8640
10.06.2020 21:00;2;2000;3;3000;159;95680;31;13600;8;105910;6;106087;202;258060;62;37460;0;0;2;2000;3;2990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
10.06.2020 22:00;2;2000;2;2000;113;62230;28;10390;6;120510;5;131670;114;134670;45;38500;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2850
10.06.2020 23:00;2;2000;2;2000;78;40160;20;6880;3;132290;1;41807;90;88000;22;7050;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 00:00;0;0;1;1000;59;29280;18;6400;0;0;0;0;46;37250;21;7240;0;0;0;0;1;1000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 01:00;0;0;0;0;30;14240;8;2240;2;54540;1;59072;39;20220;15;4110;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 02:00;0;0;0;0;21;10240;5;1760;1;38560;1;6680;22;11450;8;1960;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 03:00;0;0;0;0;12;5920;5;1600;0;0;2;85160;18;9990;8;3390;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 04:00;0;0;0;0;20;9440;10;4800;0;0;0;0;15;8150;12;5530;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 05:00;1;1000;1;1000;42;24310;21;10070;5;141407;1;13440;27;13820;12;4030;0;0;1;1000;1;990;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 06:00;3;3000;2;1980;60;34880;16;6070;0;0;1;19350;27;97840;19;6090;0;0;3;3000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 07:00;2;2000;2;2000;53;30080;11;4480;4;33920;0;0;48;235260;18;30100;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 08:00;2;2000;2;2000;74;50400;11;17430;3;85920;3;33600;65;150650;17;41540;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
11.06.2020 09:00;2;2000;2;1990;169;124193;28;14400;3;16000;12;340130;130;395690;33;49307;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1430
11.06.2020 10:00;2;2000;2;2000;185;155395;32;60480;8;139870;7;45120;183;560041;42;62250;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;3;4330
11.06.2020 11:00;2;1990;2;2000;249;237165;37;62540;6;105590;18;214602;220;807806;34;129070;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;9110
11.06.2020 12:00;3;3000;3;2990;238;286186;34;42240;15;225854;15;257436;253;872246;38;68280;0;0;3;3000;3;2990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;12510
11.06.2020 13:00;4;4000;4;4000;280;257730;32;44675;10;120800;7;109920;257;971998;31;50400;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;7;9980
11.06.2020 14:00;4;4000;4;4000;283;302680;32;80470;14;118530;25;357380;311;963708;53;168690;0;0;4;3980;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9630
11.06.2020 15:00;4;3990;4;3990;271;248082;40;72160;6;58400;20;404965;268;757588;44;65585;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;9;12840
11.06.2020 16:00;4;4000;4;3990;232;223026;50;69260;16;356260;20;363667;208;519679;50;148300;0;0;4;3980;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;14;23030
11.06.2020 17:00;4;3990;4;4055;303;305133;26;38230;23;149900;22;444777;230;663102;66;193410;0;0;4;3990;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;9740
11.06.2020 18:00;4;3990;4;3980;293;291285;42;15360;15;210425;20;398630;227;701386;61;90040;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;9;13770
11.06.2020 19:00;2;2000;2;2000;262;250436;43;103980;13;165890;16;381715;197;626706;45;121230;0;0;2;1990;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;7010
11.06.2020 20:00;2;2000;2;1990;184;138114;34;42070;10;218256;6;83070;144;361350;42;70884;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;14860
11.06.2020 21:00;2;1990;2;2000;132;70466;34;32790;6;151980;7;158390;127;165310;36;12610;0;0;2;2000;2;1990;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2850
11.06.2020 22:00;2;2000;2;2000;115;62080;25;9440;1;160;3;173316;104;78899;32;13200;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7350
11.06.2020 23:00;2;2000;2;2000;66;31840;14;4800;2;19840;3;20640;67;106410;10;2410;0;0;2;2000;3;2550;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 00:00;0;0;1;1000;49;23520;12;4800;0;0;2;75350;49;41720;16;7510;0;0;0;0;0;450;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 01:00;0;0;0;0;25;13600;12;3840;2;38870;4;83180;21;15244;17;4740;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 02:00;0;0;0;0;13;5760;4;2080;2;120800;0;0;17;8390;8;1610;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 03:00;0;0;0;0;16;9760;8;4800;0;0;0;0;13;6610;9;3040;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 04:00;0;0;0;0;28;18720;20;11360;0;0;0;0;35;17520;22;11180;0;0;0;0;0;0;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 05:00;3;3000;3;3000;141;88480;41;23040;3;56052;3;94230;77;111502;41;14190;0;0;3;3000;3;3000;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0
12.06.2020 06:00;4;4000;4;3980;254;357593;40;72103;4;171555;12;290886;137;497670;42;43000;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;2;2880
12.06.2020 07:00;4;4000;4;4000;296;282006;59;129120;13;137430;10;203960;230;635515;59;93630;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;1;1440
12.06.2020 08:00;5;5000;4;4000;378;538190;65;190070;15;276494;29;539111;275;863273;72;247294;0;0;5;5000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;5;7203
12.06.2020 09:00;4;4000;4;4000;406;551193;63;38240;12;248748;24;607270;319;949738;64;194443;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10010
12.06.2020 10:00;4;4000;4;3980;481;757423;44;60320;14;160575;31;355520;392;1180292;68;135220;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;7;10480
12.06.2020 11:00;4;3980;4;3980;496;661220;58;141590;15;212996;28;471388;435;1234596;73;183680;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8540
12.06.2020 12:00;4;4000;5;5000;493;719725;46;119742;10;179020;28;529117;478;1132422;66;185255;0;0;4;4000;5;5000;0;0;0;0;0;3600000;0;0;0;0;0;0;5;8040
12.06.2020 13:00;4;3990;4;4000;351;451584;195;205910;13;334585;29;849682;468;1209801;72;183670;0;0;4;3990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;13;20290
12.06.2020 14:00;4;3990;4;3990;280;441933;269;327160;23;535715;16;575162;516;1127121;67;222290;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;11;21800
12.06.2020 15:00;4;4000;4;3990;427;495535;61;82080;25;244122;21;399000;483;1066224;81;186570;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;10;14840
12.06.2020 16:00;4;4000;4;4000;436;530921;59;87830;22;501585;35;764283;469;1137008;83;190590;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;11;20380
12.06.2020 17:00;4;3990;4;4000;390;475411;58;95840;19;330796;27;582015;434;1175994;88;240660;0;0;4;4000;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;13;22830
12.06.2020 18:00;4;4000;4;4000;384;432805;69;149420;22;197410;28;500861;415;900786;92;251746;0;0;5;4990;4;4000;0;0;0;0;0;3600000;0;0;0;0;0;0;8;11330
12.06.2020 19:00;5;5000;4;4000;314;349787;42;45270;19;175874;22;394394;307;874221;74;116110;0;0;4;4000;4;3990;0;0;0;0;0;3600000;0;0;0;0;0;0;6;8530
12.06.2020 20:00;4;3990;3;3000;260;227405;39;44150;10;141420;13;372050;275;639357;71;133720;0;0;4;4000;4;3980;0;0;0;0;0;3600000;0;0;0;0;0;0;4;5780
12.06.2020 21:00;2;2000;3;3000;185;118080;30;39520;18;251295;9;236334;179;307015;50;88110;0;0;2;2000;2;2000;0;0;0;0;0;3600000;0;0;0;0;0;0;4;6060
