01.06.2020 00:00;Bel_B1;Vwz_B1;Bel_B2;Vwz_B2;Bel_D1;Vwz_D1;Bel_FG38_blind;Vwz_FG38_blind;Bel_FG38_sehend;Vwz_FG38_sehend;Bel_MP1;Vwz_MP1;Bel_MP1_A_113;Vwz_MP1_A_113;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_MP3_A_113;Vwz_MP3_A_113;Bel_MP4;Vwz_MP4;Bel_MP5;Vwz_MP5;Bel_MP6;Vwz_MP6;Bel_MP7;Vwz_MP7;Bel_MP8;Vwz_MP8;Bel_T1;Vwz_T1
09.09.2020 06:00;1;1000;1;1000;12;410880;0;0;0;0;1;1000;8;7960;1;1000;7;6990;10;9980;3;3000;3;3000;8;7980;10;9990;7;6990;0;0
09.09.2020 07:00;2;2000;2;2000;13;503385;34;11271;0;0;2;2000;13;13000;2;2000;10;10000;11;10980;3;3000;2;2000;14;13970;14;14000;10;10000;0;0
09.09.2020 08:00;2;1990;2;2000;10;389352;9;4209;0;0;2;2000;14;13990;2;2000;11;10980;12;11980;2;1990;3;3000;16;15990;12;11990;11;10990;0;0
09.09.2020 09:00;2;2000;2;1990;11;362800;17;6980;0;0;2;2000;13;12960;2;1990;11;11000;12;11990;2;1990;2;2000;15;15000;12;11980;11;11046;0;0
09.09.2020 10:00;2;2000;2;2000;11;403172;14;8520;0;0;2;2000;13;12990;2;2000;10;10000;12;12000;2;2000;1;1000;14;13980;12;11990;10;9970;0;0
09.09.2020 11:00;2;2000;2;2000;10;410739;36;13347;0;0;2;2000;13;12980;2;2000;10;9990;12;11990;2;2000;2;1990;14;13970;12;11990;10;9980;0;0
09.09.2020 12:00;2;2000;2;2000;14;481917;25;15660;0;0;2;1990;11;10980;2;2000;10;9970;14;13990;2;2000;2;2000;14;13990;14;13960;10;10000;0;0
09.09.2020 13:00;2;2000;2;2000;10;460112;34;11627;0;0;2;2000;13;12970;2;2000;11;10970;13;13000;3;2980;3;3000;16;16037;12;12000;11;10990;0;0
09.09.2020 14:00;2;2000;2;2000;11;402477;13;9450;0;0;2;2000;16;15940;2;2000;11;10990;13;12990;3;2980;3;3000;16;15990;14;13990;12;11970;0;0
09.09.2020 15:00;2;2000;2;2000;13;507964;42;16470;0;0;2;1990;15;15000;2;2000;11;10990;13;12970;3;3000;3;3042;16;15980;13;13044;11;10990;0;0
09.09.2020 16:00;2;2000;2;2000;10;335330;41;20450;0;0;2;2000;12;11980;2;2000;10;9980;12;11990;3;3000;2;2000;14;13990;11;10990;10;10000;0;0
09.09.2020 17:00;2;2000;2;1990;12;483351;26;10408;0;0;2;2000;13;12980;2;1990;10;9990;12;11990;3;3000;3;3000;14;14043;13;12980;10;9980;0;0
09.09.2020 18:00;2;2000;2;2000;10;285640;31;12508;0;0;2;2000;13;12980;2;2000;10;10000;9;8990;3;3000;3;2990;14;13980;10;10000;10;9980;0;0
09.09.2020 19:00;0;0;0;0;6;136550;4;1680;0;0;0;0;9;8990;0;0;8;8000;5;4990;3;3000;3;3000;10;9990;5;5000;8;7990;0;0
09.09.2020 20:00;0;0;0;0;4;141870;5;856;0;0;0;0;7;6990;0;0;7;6990;4;3990;2;1990;2;2000;7;6980;4;4000;7;7000;0;0
09.09.2020 21:00;0;0;0;0;2;92800;1;430;0;0;0;0;4;3990;0;0;4;4000;2;2000;1;1000;1;990;4;4000;2;2000;4;3990;0;0
09.09.2020 22:00;0;0;0;0;3;103370;1;600;0;0;0;0;3;2990;0;0;3;3000;2;2000;2;2000;1;1000;3;2990;2;2000;3;3000;0;0
09.09.2020 23:00;0;0;0;0;2;75260;0;0;0;0;0;0;3;3000;0;0;3;2990;2;2000;2;2000;1;1000;3;3000;2;1990;3;3000;0;0
10.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;1990;0;0;1;1000;1;1000;2;2000;0;0;2;2000;0;0
10.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;4;4000;0;0;4;3990;0;0
10.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2020 03:00;0;0;0;0;1;26490;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
10.09.2020 04:00;0;0;0;0;7;285896;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6990;2;2000;2;2000;1;1000;7;7000;1;1000;0;0
10.09.2020 05:00;0;0;0;0;9;279190;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;3;2980;3;3000;1;1000;8;8000;1;1000;0;0
10.09.2020 06:00;2;2000;2;2000;11;365162;16;2593;0;0;2;2000;8;7980;2;2000;7;7000;10;10000;3;2990;3;3000;8;7990;12;12000;7;7000;0;0
10.09.2020 07:00;2;2000;2;2000;12;490216;37;14080;0;0;1;1000;12;11980;2;2000;10;10000;12;11990;3;3000;2;2000;14;13970;14;13990;11;11000;0;0
10.09.2020 08:00;2;2000;1;990;12;334692;17;7470;0;0;2;2000;14;13960;1;990;11;10980;11;10990;3;3000;2;2000;14;13980;13;12990;11;10990;0;0
10.09.2020 09:00;2;2000;1;1000;11;412273;21;7220;0;0;1;1000;12;11960;1;1000;11;10970;10;9990;2;2000;2;1990;14;14043;12;11990;11;10990;0;0
10.09.2020 10:00;1;990;1;1000;13;370880;15;9346;0;0;1;990;12;11960;1;1000;10;9990;11;10990;2;2000;1;1000;13;12970;11;11000;12;11980;0;0
10.09.2020 11:00;2;2000;1;1000;12;319960;26;10183;0;0;1;1000;14;13970;1;1000;10;9980;11;11000;2;2000;2;2000;14;13980;13;13000;10;9980;0;0
10.09.2020 12:00;2;2000;0;0;14;421352;18;8907;0;0;2;2000;13;12990;0;0;9;8990;12;11990;2;2000;2;2000;12;11970;14;13980;9;8990;0;0
10.09.2020 13:00;2;2000;2;1990;12;496562;60;16612;0;0;2;2000;13;12990;2;1990;11;11000;10;9990;3;3000;2;2000;16;15980;12;11980;11;10990;0;0
10.09.2020 14:00;2;2000;2;2000;13;383329;31;11948;0;0;2;2000;14;13980;2;2000;11;10990;11;10990;3;2980;3;3000;15;15000;12;12000;11;10990;0;0
10.09.2020 15:00;2;2000;2;2000;11;461470;67;25241;0;0;2;2000;13;12980;2;2000;11;11000;10;10000;3;3000;3;3000;16;15970;12;11990;11;10990;0;0
10.09.2020 16:00;2;2000;2;2000;10;325860;48;17594;0;0;2;1990;12;11970;2;2000;10;9990;9;9000;3;3000;2;2000;14;13990;11;11000;10;9990;0;0
10.09.2020 17:00;2;2000;1;1000;11;454240;87;28456;0;0;1;1000;13;12970;1;1000;10;9980;11;10990;2;1980;2;1990;13;12990;13;13000;10;10000;0;0
10.09.2020 18:00;2;2000;2;2000;9;357650;14;5649;0;0;2;2000;13;12970;2;2000;10;9990;8;8000;2;2000;4;4000;14;13990;10;10000;10;9980;0;0
10.09.2020 19:00;0;0;0;0;5;189700;6;1820;0;0;0;0;9;8970;0;0;8;8000;5;5000;3;3000;2;2000;10;9990;5;4990;8;8000;0;0
10.09.2020 20:00;0;0;0;0;5;109730;0;0;0;0;0;0;7;7000;0;0;7;6980;4;3990;2;1990;2;2000;6;6000;4;3990;7;6990;0;0
10.09.2020 21:00;0;0;0;0;2;81660;1;230;0;0;0;0;4;3990;0;0;4;4000;2;1990;2;2000;2;1990;4;4000;2;2000;4;4000;0;0
10.09.2020 22:00;0;0;0;0;2;70880;0;0;0;0;0;0;3;2990;0;0;3;3000;2;2000;3;3000;2;1980;3;2990;2;2000;3;2990;0;0
10.09.2020 23:00;0;0;0;0;3;96710;0;0;0;0;0;0;3;3000;0;0;3;2990;2;1990;2;2000;1;990;3;3000;2;2000;3;3000;0;0
11.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0
11.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;4;3990;0;0;4;4000;0;0
11.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.09.2020 03:00;0;0;0;0;1;45150;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
11.09.2020 04:00;0;0;0;0;9;304403;0;0;0;0;0;0;1;1000;0;0;1;1000;8;7990;2;2000;2;2000;1;1000;7;7000;1;1000;0;0
11.09.2020 05:00;0;0;0;0;10;314641;1;190;0;0;0;0;1;1042;0;0;1;1000;7;7000;3;3000;3;3000;1;990;8;7990;1;990;0;0
11.09.2020 06:00;1;1000;2;2000;11;397334;0;0;0;0;1;1000;8;7980;2;2000;7;6990;10;9990;3;3000;3;3000;8;8000;12;12000;7;6990;0;0
11.09.2020 07:00;2;2000;1;1000;12;463180;38;14265;0;0;2;1990;12;11980;1;1000;10;9990;12;11970;3;2990;2;2000;14;13970;14;14000;10;10000;0;0
11.09.2020 08:00;2;2000;2;1990;10;425396;7;2530;0;0;2;2000;13;13000;2;1990;11;10980;10;9990;3;2980;2;2000;16;15960;12;12000;11;10980;0;0
11.09.2020 09:00;2;1980;2;1990;11;335629;16;8498;0;0;2;2000;13;12980;2;1990;11;11000;10;9980;1;1000;1;1000;15;14970;12;11990;11;11000;0;0
11.09.2020 10:00;2;2000;2;2000;11;355872;26;11852;0;0;2;2000;8;7970;2;2000;7;6990;10;10000;2;2000;1;990;10;10000;12;12000;7;6980;0;0
11.09.2020 11:00;2;2000;1;990;7;277613;22;9490;0;0;2;2000;14;13970;1;990;10;10000;8;8000;2;2000;2;2000;14;13970;10;10000;11;10970;0;0
11.09.2020 12:00;1;1000;2;1990;14;525076;35;17680;0;0;2;2000;13;13000;2;1990;10;10000;12;11990;2;1990;2;2000;13;12950;14;13970;10;9990;0;0
11.09.2020 13:00;2;2000;2;2000;12;514718;63;19957;0;0;1;1000;10;9980;2;2000;11;11000;11;10990;3;3000;2;2000;14;13990;13;13000;11;10990;0;0
11.09.2020 14:00;2;1990;1;1000;13;396586;32;9038;0;0;2;2000;17;16960;1;1000;11;10980;11;11055;3;2990;3;2990;18;17980;13;12990;11;11000;0;0
11.09.2020 15:00;2;2000;2;2000;9;352387;39;13402;0;0;2;2000;15;14980;2;2000;11;10990;8;7990;3;2980;3;3000;16;16027;10;10000;11;10980;0;0
11.09.2020 16:00;2;1980;2;1990;12;507990;12;4492;0;0;2;2000;13;12970;2;1990;10;9990;12;11990;3;3000;2;2000;14;14000;14;13970;10;10000;0;0
11.09.2020 17:00;1;1000;2;2000;12;442085;28;11150;0;0;2;1990;11;10990;2;2000;10;9990;10;9980;3;3000;3;2990;14;13960;12;11990;10;10000;0;0
11.09.2020 18:00;1;1000;1;1000;8;314768;40;16346;0;0;1;1000;11;10980;1;1000;10;9990;9;8990;3;3000;3;3000;14;13990;9;8990;10;9990;0;0
11.09.2020 19:00;0;0;0;0;5;223060;4;1180;0;0;0;0;10;9980;0;0;8;7990;5;4990;3;2990;2;2000;10;10000;5;5000;8;8000;0;0
11.09.2020 20:00;0;0;0;0;4;151090;0;0;0;0;0;0;7;6970;0;0;7;7000;4;3990;2;2000;2;2000;7;7000;4;4000;7;6990;0;0
11.09.2020 21:00;0;0;0;0;3;74496;0;0;0;0;0;0;4;4000;0;0;4;4000;2;1990;2;2000;2;2000;4;3990;2;1990;4;3990;0;0
11.09.2020 22:00;0;0;0;0;2;86038;2;360;0;0;0;0;3;3000;0;0;3;3000;2;2000;3;3000;2;1990;3;3000;2;2000;3;2990;0;0
11.09.2020 23:00;0;0;0;0;2;80160;0;0;0;0;0;0;3;3056;0;0;3;3000;2;2000;1;1000;1;1000;3;3000;2;2000;3;3000;0;0
12.09.2020 00:00;0;0;0;0;2;60680;1;430;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;1990;1;1000;2;2000;2;2000;2;1990;0;0
12.09.2020 01:00;0;0;0;0;1;58020;0;0;0;0;0;0;2;1990;0;0;2;2000;1;1000;1;1000;1;1000;2;2000;1;1000;2;2000;0;0
12.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;0;0;2;2000;0;0;1;1000;1;990;2;1990;0;0;2;2000;0;0
12.09.2020 03:00;0;0;0;0;2;59410;0;0;0;0;0;0;3;3000;0;0;3;2990;2;2000;0;0;0;0;3;3000;2;2000;3;3000;0;0
12.09.2020 04:00;0;0;0;0;7;240240;0;0;0;0;0;0;1;1000;0;0;1;1000;6;5990;0;0;0;0;1;990;6;6000;1;1000;0;0
12.09.2020 05:00;0;0;0;0;4;157520;0;0;0;0;0;0;1;990;0;0;1;1000;4;4000;2;1990;2;2000;1;990;4;4000;1;1000;0;0
12.09.2020 06:00;0;0;0;0;4;157950;0;0;0;0;0;0;4;3980;0;0;4;4000;4;4000;2;2000;2;2000;4;4000;4;3990;4;3980;0;0
12.09.2020 07:00;0;0;0;0;4;121070;2;1540;0;0;0;0;4;3990;0;0;4;3990;3;3000;2;2000;2;2000;4;4000;3;3055;5;5000;0;0
12.09.2020 08:00;0;0;0;0;7;226789;11;7110;0;0;0;0;4;3990;0;0;4;4000;6;5990;2;2000;2;2000;4;3990;6;6057;5;4990;0;0
12.09.2020 09:00;3;3000;3;3000;5;166930;12;6920;0;0;3;3000;4;3980;3;3000;4;3990;4;4000;2;1990;2;1990;4;4000;6;6000;4;3980;0;0
12.09.2020 10:00;2;2000;2;2000;4;143750;20;7863;0;0;2;2000;4;3990;2;2000;4;4000;4;4000;2;2000;1;1000;4;3990;6;6000;5;4990;0;0
12.09.2020 11:00;1;1000;2;2000;7;240880;40;15456;0;0;2;1990;4;4000;2;2000;4;4000;6;6000;1;1000;2;2000;4;3990;8;7990;4;3990;0;0
12.09.2020 12:00;2;2000;1;1000;4;152270;10;3333;0;0;2;1990;4;4000;1;1000;4;4000;4;4000;2;1990;2;2000;4;4000;6;6000;4;3990;0;0
12.09.2020 13:00;2;2000;1;1000;5;133760;8;3410;0;0;1;1000;4;4000;1;1000;4;3990;4;4000;2;1990;2;2000;4;4000;5;5000;4;4000;0;0
12.09.2020 14:00;2;2000;2;1990;5;194000;6;2020;0;0;2;2000;4;4000;2;1990;4;4000;4;4000;2;2000;1;1000;4;3990;6;6000;4;3990;0;0
12.09.2020 15:00;2;1980;2;2000;5;263020;6;2809;0;0;2;2000;4;3990;2;2000;4;3990;4;4000;1;1000;2;2000;4;4000;6;6035;4;3990;0;0
12.09.2020 16:00;2;2000;2;2000;4;193997;9;2040;0;0;2;2000;4;4000;2;2000;4;3990;4;3990;1;1000;1;1000;4;4000;6;6000;4;3990;0;0
12.09.2020 17:00;0;0;0;0;5;225633;11;3690;0;0;0;0;4;3990;0;0;4;3990;3;2990;1;1000;1;1000;4;3990;4;3990;4;3990;0;0
12.09.2020 18:00;0;0;0;0;3;116768;9;3338;0;0;0;0;3;3000;0;0;3;3000;3;2990;1;1000;1;990;3;3000;2;2000;3;2990;0;0
12.09.2020 19:00;0;0;0;0;3;124250;7;3149;0;0;0;0;5;5000;0;0;5;5000;3;3000;2;2000;2;2000;6;6000;3;3000;5;4990;0;0
12.09.2020 20:00;0;0;0;0;3;93510;19;7310;0;0;0;0;4;3980;0;0;4;3990;2;2000;2;2000;2;2000;4;3990;2;2000;4;4000;0;0
12.09.2020 21:00;0;0;0;0;3;89360;4;874;0;0;0;0;2;2000;0;0;2;2000;2;2000;3;2990;3;2990;2;2000;2;2000;2;2000;0;0
12.09.2020 22:00;0;0;0;0;5;111247;0;0;0;0;0;0;3;3000;0;0;3;2990;4;4000;2;2000;2;1990;3;2990;4;4000;3;3000;0;0
12.09.2020 23:00;0;0;0;0;2;75660;1;350;0;0;0;0;3;2990;0;0;3;3000;2;1990;2;2000;2;2000;3;3000;2;2000;3;3000;0;0
13.09.2020 00:00;0;0;0;0;2;56830;0;0;0;0;0;0;2;1990;0;0;2;2000;2;2000;1;1000;1;1000;2;2000;2;2000;2;2000;0;0
13.09.2020 01:00;0;0;0;0;1;25970;0;0;0;0;0;0;2;2000;0;0;2;2000;1;1000;1;1000;1;1000;2;2000;1;1000;2;1990;0;0
13.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;1;1000;1;1000;2;1990;0;0;2;2000;0;0
13.09.2020 03:00;0;0;0;0;1;57980;0;0;0;0;0;0;3;3000;0;0;3;3000;1;1000;0;0;0;0;3;2980;1;1000;3;3000;0;0
13.09.2020 04:00;0;0;0;0;2;67570;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;0;0;0;0;0;0;2;1990;0;0;0;0
13.09.2020 05:00;0;0;0;0;6;191480;0;0;0;0;0;0;1;1000;0;0;1;1000;4;4000;2;1980;2;2000;1;1000;4;4000;1;1000;0;0
13.09.2020 06:00;0;0;0;0;3;62200;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;1990;0;0
13.09.2020 07:00;0;0;0;0;2;118801;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
13.09.2020 08:00;0;0;0;0;3;100312;2;730;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;1990;2;1990;2;2000;2;2000;2;2000;0;0
13.09.2020 09:00;0;0;0;0;3;98970;3;1110;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;2000;2;1990;2;2000;2;2000;0;0
13.09.2020 10:00;0;0;0;0;4;129810;8;4038;0;0;0;0;2;1990;0;0;2;2000;3;2990;2;1990;2;2000;2;2000;3;2990;2;1990;0;0
13.09.2020 11:00;0;0;0;0;3;122000;5;2410;0;0;0;0;2;2000;0;0;2;1990;3;2990;2;2000;2;2000;2;2000;3;3000;2;2000;0;0
13.09.2020 12:00;0;0;0;0;6;205580;7;3990;0;0;0;0;2;1990;0;0;2;2000;4;3990;2;1990;2;1990;2;2000;4;4000;2;1990;0;0
13.09.2020 13:00;0;0;0;0;4;170580;5;1720;0;0;0;0;3;3000;0;0;3;2980;4;4000;2;2000;2;2000;3;3000;4;3990;3;3000;0;0
13.09.2020 14:00;0;0;0;0;5;187210;2;1080;0;0;0;0;4;4000;0;0;4;4000;4;3990;2;1990;2;2000;4;3990;4;4000;4;4000;0;0
13.09.2020 15:00;0;0;0;0;6;217660;1;820;0;0;0;0;4;3990;0;0;4;4000;4;4000;2;2000;2;2000;4;3990;4;4000;4;3980;0;0
13.09.2020 16:00;0;0;0;0;4;170565;4;1990;0;0;0;0;5;4990;0;0;5;5000;4;4000;2;2000;2;2000;5;4990;4;4000;5;4990;0;0
13.09.2020 17:00;0;0;0;0;6;248767;3;2020;0;0;0;0;4;3980;0;0;4;4000;4;4000;2;2000;2;2000;4;3990;4;4000;4;4000;0;0
13.09.2020 18:00;0;0;0;0;4;217565;2;1040;0;0;0;0;4;4000;0;0;4;3990;4;4000;2;2000;2;2000;4;4000;4;4000;4;4000;0;0
13.09.2020 19:00;0;0;0;0;2;97360;6;3060;0;0;0;0;6;5990;0;0;6;6000;2;2000;2;1990;2;2000;6;5990;2;2000;6;5990;0;0
13.09.2020 20:00;0;0;0;0;2;96700;0;0;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;1990;2;2000;2;2000;2;2000;2;2000;0;0
13.09.2020 21:00;0;0;0;0;2;65640;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;0;0
13.09.2020 22:00;0;0;0;0;2;75400;0;0;0;0;0;0;2;2000;0;0;2;2000;2;2000;2;2000;2;1990;2;2000;2;2000;2;2000;0;0
13.09.2020 23:00;0;0;0;0;2;93200;2;690;0;0;0;0;2;2000;0;0;2;2000;2;1990;2;2000;2;2000;2;2000;2;2000;2;2000;0;0
14.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;1;1000;1;1000;2;1990;0;0;2;2000;0;0
14.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;4;3990;0;0;4;4000;0;0
14.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2020 03:00;0;0;0;0;1;56570;0;0;0;0;0;0;0;0;0;0;0;0;1;990;0;0;0;0;0;0;1;1000;0;0;0;0
14.09.2020 04:00;0;0;0;0;8;258731;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;1;1000;1;990;1;1000;8;8000;1;1000;0;0
14.09.2020 05:00;0;0;0;0;10;378765;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6990;2;2000;2;2000;1;1000;7;6990;1;1000;0;0
14.09.2020 06:00;2;2000;2;2000;10;380482;0;0;0;0;2;2000;8;8000;2;2000;7;6980;11;10970;2;1990;2;2000;8;7980;12;12000;7;6990;0;0
14.09.2020 07:00;2;2000;2;1990;15;481060;34;12387;0;0;2;2000;12;11970;2;1990;10;9980;14;13990;2;2000;1;1000;14;13990;14;13970;10;9980;0;0
14.09.2020 08:00;2;2000;2;2000;9;378120;23;9549;0;0;2;1990;13;13000;2;2000;11;10990;11;10990;2;2000;2;1990;16;16061;11;11000;11;10970;0;0
14.09.2020 09:00;2;2000;2;2000;9;363598;16;6700;0;0;2;2000;14;13990;2;2000;10;9980;12;11980;2;2000;2;2000;14;13990;12;12000;10;9990;0;0
14.09.2020 10:00;2;2000;2;2000;12;431099;18;8606;0;0;2;1990;13;12990;2;2000;10;10000;11;10980;2;2000;2;2000;13;12980;12;11990;10;9990;0;0
14.09.2020 11:00;2;2000;2;2000;12;334089;16;5306;0;0;2;1990;12;11960;2;2000;10;9970;12;11980;2;2000;2;2000;13;13000;12;11990;10;9950;0;0
14.09.2020 12:00;2;1990;2;2000;14;535477;45;15713;0;0;2;2000;12;12000;2;2000;10;9990;14;13960;2;2000;2;2000;13;13000;14;13990;10;9970;0;0
14.09.2020 13:00;2;2000;2;2000;11;450012;15;4379;0;0;2;2000;14;13990;2;2000;11;10990;13;13000;3;3000;3;2980;15;14980;13;13000;11;10990;0;0
14.09.2020 14:00;2;1990;2;2000;14;481984;10;4188;0;0;2;2000;14;13960;2;2000;11;11000;13;12980;3;2980;3;2990;16;15980;13;13000;11;10990;0;0
14.09.2020 15:00;2;2000;2;1990;10;469427;69;20468;0;0;2;2000;14;13990;2;1990;11;10970;11;10990;2;2000;2;2000;15;15057;12;12000;11;10980;0;0
14.09.2020 16:00;2;2000;2;2000;12;538080;52;17416;0;0;2;2000;11;10990;2;2000;10;9990;13;13000;3;2990;3;3000;14;13980;13;12990;10;9970;0;0
14.09.2020 17:00;2;2000;2;2000;10;515320;35;13014;0;0;2;2000;12;12038;2;2000;10;10000;11;10970;3;3000;3;3000;14;13980;12;11990;10;9990;0;0
14.09.2020 18:00;2;1990;2;2000;10;468657;27;10346;0;0;2;2000;12;11950;2;2000;10;10000;10;9970;2;2000;3;3000;14;13980;10;10037;10;9970;0;0
14.09.2020 19:00;0;0;0;0;5;204244;23;9307;0;0;0;0;9;8980;0;0;8;7970;5;4990;3;2990;3;2990;10;9990;5;4990;8;8000;0;0
14.09.2020 20:00;0;0;0;0;4;177637;3;880;0;0;0;0;7;7000;0;0;7;6990;4;4000;2;2000;2;1990;7;7000;4;4000;7;7000;0;0
14.09.2020 21:00;0;0;0;0;2;91200;0;0;0;0;0;0;4;4054;0;0;4;4000;2;2000;2;2000;2;2000;4;4000;2;2000;4;4000;0;0
14.09.2020 22:00;0;0;0;0;2;110150;0;0;0;0;0;0;3;3000;0;0;3;3000;2;1990;3;2990;3;2990;3;3000;2;2000;3;2990;0;0
14.09.2020 23:00;0;0;0;0;2;87180;0;0;0;0;0;0;3;3000;0;0;3;3000;2;2000;2;1990;2;2000;3;3000;2;2000;3;3000;0;0
15.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;0;0;2;2000;0;0;1;1000;1;1000;2;1990;0;0;2;2000;0;0
15.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;4;4000;0;0;4;4000;0;0
15.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2020 03:00;0;0;0;0;1;25700;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;1;1000;0;0;0;0
15.09.2020 04:00;0;0;0;0;7;292722;0;0;0;0;0;0;1;1000;0;0;1;1000;7;6970;2;2000;1;1000;1;990;7;7000;1;1000;0;0
15.09.2020 05:00;0;0;0;0;10;325320;0;0;0;0;0;0;1;1000;0;0;1;1000;8;8000;3;2990;2;2000;1;1000;8;8000;1;1000;0;0
15.09.2020 06:00;2;2000;1;1000;12;369294;0;0;0;0;1;1000;8;8000;1;1000;7;7000;10;9990;3;2990;1;1000;8;8000;12;12000;7;6990;0;0
15.09.2020 07:00;1;1000;1;1000;12;535463;56;15817;0;0;2;2000;6;5980;1;1000;6;6000;11;10990;3;3000;2;2000;8;8000;13;12990;6;5990;0;0
15.09.2020 08:00;2;2000;1;1000;8;317604;27;11480;0;0;2;2000;15;14960;1;1000;11;11036;9;9000;3;3000;2;1990;16;15990;10;10000;11;10980;0;0
15.09.2020 09:00;2;2000;2;2000;11;330800;26;11898;0;0;2;1990;13;12980;2;2000;12;11990;10;9980;2;2000;1;1000;15;14980;12;12000;12;11990;0;0
15.09.2020 10:00;2;2000;2;2000;15;410236;25;11818;0;0;1;1000;13;12970;2;2000;10;10000;12;12000;2;2000;2;2000;14;13970;14;13980;11;10990;0;0
15.09.2020 11:00;2;2000;1;1000;13;275682;23;9503;0;0;2;2000;13;13000;1;1000;10;10000;11;11000;2;2000;2;2000;13;12950;13;12990;11;11000;0;0
15.09.2020 12:00;1;990;0;0;14;526615;49;17223;0;0;1;1000;11;10990;0;0;10;9990;12;12000;2;2000;2;1990;13;12990;13;13000;11;10980;0;0
15.09.2020 13:00;0;0;2;2000;11;457011;86;25395;0;0;2;2000;15;14990;2;2000;11;11000;11;10990;2;2000;2;2000;16;15980;12;12000;11;11000;0;0
15.09.2020 14:00;2;2000;0;0;12;421753;34;13628;0;0;2;1990;14;14060;0;0;11;10980;11;10980;3;3000;2;2000;16;15970;14;14000;11;10980;0;0
15.09.2020 15:00;2;2000;2;2000;11;435474;72;26222;0;0;2;1990;14;13970;2;2000;11;10990;10;10037;2;2000;2;2000;16;15990;11;10990;11;10980;0;0
15.09.2020 16:00;2;2000;2;2000;8;424960;29;11790;0;0;1;1000;11;10970;2;2000;10;10000;9;8980;3;3000;2;1990;14;13980;11;10990;10;9970;0;0
15.09.2020 17:00;2;1990;1;990;13;633382;43;14410;0;0;2;2000;10;10000;1;990;10;10000;11;10970;3;3000;3;3000;14;13970;13;13000;10;10000;0;0
15.09.2020 18:00;2;2000;2;2000;9;319200;16;10190;0;0;2;2000;14;13980;2;2000;10;9980;8;7990;2;2000;2;2000;14;13980;10;9990;10;10047;0;0
15.09.2020 19:00;0;0;0;0;5;287230;2;880;0;0;0;0;9;8980;0;0;8;7990;5;4980;2;2000;2;2000;10;10047;5;5000;8;7990;0;0
15.09.2020 20:00;0;0;0;0;4;131570;0;0;0;0;0;0;7;6990;0;0;7;6980;4;4113;2;2000;2;2000;7;7000;4;4000;7;6990;0;0
15.09.2020 21:00;0;0;0;0;3;122220;0;0;0;0;0;0;4;3990;0;0;4;4000;2;2000;1;1000;1;1000;4;3980;2;2000;4;4000;0;0
