01.06.2020 00:00;Bel_TF35;Vwz_TF35;Bel_TF35a;Vwz_TF35a;Bel_TF36;Vwz_TF36;Bel_TF36a;Vwz_TF36a
21.06.2020 09:00;0;0;0;0;0;0;0;0
21.06.2020 10:00;0;0;0;0;4;0;0;0
21.06.2020 11:00;0;0;6;1800;1;0;0;0
21.06.2020 12:00;0;0;5;1200;2;0;0;0
21.06.2020 13:00;0;0;34;10200;13;600;0;0
21.06.2020 14:00;0;0;14;3600;22;2400;0;0
21.06.2020 15:00;0;0;20;8400;3;1200;0;0
21.06.2020 16:00;0;0;2;0;28;4200;0;0
21.06.2020 17:00;0;0;2;600;28;6600;0;0
21.06.2020 18:00;0;0;5;600;8;600;0;0
21.06.2020 19:00;0;0;3;600;14;7200;0;0
21.06.2020 20:00;0;0;2;0;4;0;0;0
21.06.2020 21:00;0;0;2;0;11;1200;0;0
21.06.2020 22:00;0;0;1;0;1;0;0;0
21.06.2020 23:00;3;0;0;0;0;0;0;0
22.06.2020 00:00;0;0;0;0;0;0;0;0
22.06.2020 01:00;0;0;0;0;0;0;0;0
22.06.2020 02:00;0;0;0;0;0;0;0;0
22.06.2020 03:00;0;0;0;0;0;0;0;0
22.06.2020 04:00;0;0;0;0;0;0;0;0
22.06.2020 05:00;0;0;0;0;0;0;0;0
22.06.2020 06:00;0;0;4;1200;1;0;0;0
22.06.2020 07:00;22;6000;30;6000;54;7200;0;0
22.06.2020 08:00;1;0;18;600;10;600;0;0
22.06.2020 09:00;0;0;3;0;7;4200;0;0
22.06.2020 10:00;10;600;4;0;7;1200;3;0
22.06.2020 11:00;0;0;46;29400;26;3600;13;2400
22.06.2020 12:00;1;0;13;600;3;0;20;3000
22.06.2020 13:00;0;0;5;600;10;1800;0;0
22.06.2020 14:00;0;0;10;600;13;1800;0;0
22.06.2020 15:00;0;0;35;23400;21;4200;1;0
22.06.2020 16:00;0;0;13;4200;12;1800;4;600
22.06.2020 17:00;0;0;15;15000;11;1200;0;0
22.06.2020 18:00;0;0;19;6600;12;2400;1;0
22.06.2020 19:00;0;0;0;0;9;1200;0;0
22.06.2020 20:00;0;0;6;0;6;0;0;0
22.06.2020 21:00;0;0;4;600;6;600;0;0
22.06.2020 22:00;0;0;0;0;3;600;0;0
22.06.2020 23:00;0;0;0;0;0;0;0;0
23.06.2020 00:00;0;0;0;0;0;0;0;0
23.06.2020 01:00;0;0;0;0;1;0;0;0
23.06.2020 02:00;0;0;0;0;0;0;0;0
23.06.2020 03:00;0;0;0;0;0;0;0;0
23.06.2020 04:00;0;0;0;0;0;0;0;0
23.06.2020 05:00;0;0;1;2400;0;0;0;0
23.06.2020 06:00;0;0;2;0;13;2400;0;0
23.06.2020 07:00;0;0;9;600;86;15600;8;600
23.06.2020 08:00;1;0;15;3000;22;1200;0;0
23.06.2020 09:00;0;0;2;0;9;1200;0;0
23.06.2020 10:00;3;600;1;0;3;0;0;0
23.06.2020 11:00;7;1800;29;8400;19;3000;46;14400
23.06.2020 12:00;0;0;33;7200;2;0;0;0
23.06.2020 13:00;0;0;18;7800;6;600;0;0
23.06.2020 14:00;0;0;20;4200;10;9000;0;0
23.06.2020 15:00;2;0;6;3000;31;6600;3;0
23.06.2020 16:00;0;0;10;4200;9;2400;0;0
23.06.2020 17:00;0;0;14;3000;5;0;0;0
23.06.2020 18:00;0;0;24;5400;20;3600;3;0
23.06.2020 19:00;0;0;8;1800;38;6600;0;0
23.06.2020 20:00;0;0;6;600;7;3600;0;0
23.06.2020 21:00;1;2400;3;0;14;1200;0;0
23.06.2020 22:00;0;0;1;1200;1;0;0;0
23.06.2020 23:00;0;0;0;0;0;0;0;0
24.06.2020 00:00;0;0;0;0;0;0;0;0
24.06.2020 01:00;0;0;0;0;0;0;0;0
24.06.2020 02:00;0;0;0;0;0;0;0;0
24.06.2020 03:00;0;0;0;0;0;0;0;0
24.06.2020 04:00;0;0;0;0;0;0;0;0
24.06.2020 05:00;0;0;0;0;0;0;0;0
24.06.2020 06:00;0;0;0;0;2;0;0;0
24.06.2020 07:00;15;4200;23;4800;92;25800;2;0
24.06.2020 08:00;0;0;10;2400;5;1200;0;0
24.06.2020 09:00;1;0;6;600;8;2400;0;0
24.06.2020 10:00;0;0;3;600;10;1200;0;0
24.06.2020 11:00;4;0;26;5400;17;1800;24;17400
24.06.2020 12:00;0;0;62;11400;17;2400;0;0
24.06.2020 13:00;0;0;18;6600;16;2400;1;0
24.06.2020 14:00;0;0;25;10200;12;1200;0;0
24.06.2020 15:00;0;0;26;4200;41;4200;10;1800
24.06.2020 16:00;3;0;30;10200;21;2400;0;0
24.06.2020 17:00;0;0;12;2400;18;6600;0;0
24.06.2020 18:00;0;0;4;600;19;3600;2;600
24.06.2020 19:00;1;0;11;1200;6;600;0;0
24.06.2020 20:00;0;0;5;600;6;600;0;0
24.06.2020 21:00;0;0;0;0;15;1800;0;0
24.06.2020 22:00;0;0;5;1800;1;0;0;0
24.06.2020 23:00;0;0;0;0;0;0;0;0
25.06.2020 00:00;0;0;9;8400;0;0;0;0
25.06.2020 01:00;0;0;0;0;0;0;0;0
25.06.2020 02:00;0;0;0;0;0;0;0;0
25.06.2020 03:00;0;0;0;0;0;0;0;0
25.06.2020 04:00;0;0;0;0;0;0;0;0
25.06.2020 05:00;0;0;0;0;0;0;0;0
25.06.2020 06:00;0;0;1;0;0;0;0;0
25.06.2020 07:00;4;1200;3;7800;49;9600;2;0
25.06.2020 08:00;4;600;16;3600;21;1800;0;0
25.06.2020 09:00;0;0;4;0;1;0;0;0
25.06.2020 10:00;0;0;4;1200;7;1800;0;0
25.06.2020 11:00;5;1200;73;21600;39;4800;0;0
25.06.2020 12:00;0;0;65;19200;37;15600;0;0
25.06.2020 13:00;3;0;11;0;9;1200;0;0
25.06.2020 14:00;0;0;19;4800;17;3000;11;3000
25.06.2020 15:00;6;1200;4;600;56;9000;0;0
25.06.2020 16:00;5;600;17;5400;10;600;0;0
25.06.2020 17:00;0;0;15;9000;18;3000;3;0
25.06.2020 18:00;0;0;14;1800;12;600;0;0
25.06.2020 19:00;0;0;11;1800;17;2400;0;0
25.06.2020 20:00;1;1800;3;600;17;2400;0;0
25.06.2020 21:00;0;0;0;0;2;0;0;0
25.06.2020 22:00;0;0;0;0;2;0;0;0
25.06.2020 23:00;0;0;1;0;1;0;0;0
26.06.2020 00:00;0;0;0;0;0;0;0;0
26.06.2020 01:00;0;0;0;0;0;0;0;0
26.06.2020 02:00;0;0;0;0;0;0;0;0
26.06.2020 03:00;0;0;0;0;0;0;0;0
26.06.2020 04:00;0;0;0;0;0;0;0;0
26.06.2020 05:00;0;0;0;0;0;0;0;0
26.06.2020 06:00;0;0;0;0;30;6000;0;0
26.06.2020 07:00;1;600;11;1800;80;15000;0;0
26.06.2020 08:00;0;0;13;3600;12;1200;2;0
26.06.2020 09:00;0;0;6;3000;16;1200;0;0
26.06.2020 10:00;0;0;3;0;4;1800;0;0
26.06.2020 11:00;1;1800;41;13800;21;3600;0;0
26.06.2020 12:00;0;0;64;18600;4;0;2;0
26.06.2020 13:00;0;0;8;2400;19;2400;0;0
26.06.2020 14:00;1;1200;12;7800;18;1800;1;600
26.06.2020 15:00;0;0;9;0;5;1200;0;0
26.06.2020 16:00;0;0;15;2400;16;1200;0;0
26.06.2020 17:00;1;0;17;3600;16;3000;0;0
26.06.2020 18:00;0;0;8;600;30;600;0;0
26.06.2020 19:00;1;0;23;9600;3;600;1;0
26.06.2020 20:00;0;0;2;0;6;600;0;0
26.06.2020 21:00;0;0;5;1800;0;0;0;0
26.06.2020 22:00;0;0;2;0;1;0;0;0
26.06.2020 23:00;0;0;0;0;0;0;0;0
27.06.2020 00:00;0;0;0;0;0;0;0;0
27.06.2020 01:00;0;0;0;0;0;0;0;0
27.06.2020 02:00;0;0;0;0;3;0;0;0
27.06.2020 03:00;0;0;0;0;0;0;0;0
27.06.2020 04:00;0;0;0;0;0;0;0;0
27.06.2020 05:00;0;0;0;0;1;0;0;0
27.06.2020 06:00;0;0;0;0;2;0;0;0
27.06.2020 07:00;0;0;3;1800;2;600;0;0
27.06.2020 08:00;0;0;0;0;2;0;0;0
27.06.2020 09:00;0;0;0;0;2;2400;0;0
27.06.2020 10:00;0;0;2;1800;1;0;0;0
27.06.2020 11:00;4;600;13;1800;10;600;0;0
27.06.2020 12:00;11;600;9;3600;19;2400;0;0
27.06.2020 13:00;0;0;16;3600;11;1800;4;1200
27.06.2020 14:00;0;0;2;0;4;0;0;0
27.06.2020 15:00;3;0;7;1200;11;1200;2;0
27.06.2020 16:00;0;0;6;1200;1;0;0;0
27.06.2020 17:00;0;0;9;2400;25;2400;0;0
27.06.2020 18:00;1;0;0;0;2;0;0;0
27.06.2020 19:00;0;0;13;4200;9;1200;0;0
27.06.2020 20:00;0;0;9;1800;16;3000;0;0
27.06.2020 21:00;0;0;0;0;9;3600;0;0
27.06.2020 22:00;0;0;0;0;6;1800;0;0
27.06.2020 23:00;0;0;0;0;6;1800;0;0
28.06.2020 00:00;0;0;2;0;0;0;0;0
28.06.2020 01:00;0;0;1;0;0;0;0;0
28.06.2020 02:00;0;0;0;0;0;0;0;0
28.06.2020 03:00;0;0;0;0;0;0;0;0
28.06.2020 04:00;0;0;0;0;0;0;0;0
28.06.2020 05:00;0;0;0;0;0;0;0;0
28.06.2020 06:00;0;0;0;0;0;0;0;0
28.06.2020 07:00;0;0;0;0;0;0;0;0
28.06.2020 08:00;0;0;0;0;3;600;0;0
28.06.2020 09:00;0;0;0;0;4;600;0;0
28.06.2020 10:00;0;0;4;0;0;0;0;0
28.06.2020 11:00;0;0;0;0;0;0;0;0
28.06.2020 12:00;1;0;16;4200;11;1800;0;0
28.06.2020 13:00;0;0;3;0;3;600;0;0
28.06.2020 14:00;0;0;13;1200;16;1200;0;0
28.06.2020 15:00;2;1200;9;1200;37;6000;15;1800
28.06.2020 16:00;0;0;4;600;3;0;0;0
28.06.2020 17:00;0;0;1;0;0;0;0;0
28.06.2020 18:00;0;0;1;0;0;0;0;0
28.06.2020 19:00;0;0;9;1800;37;7200;0;0
28.06.2020 20:00;0;0;4;600;6;600;0;0
28.06.2020 21:00;0;0;7;600;2;600;0;0
28.06.2020 22:00;0;0;0;0;0;0;0;0
28.06.2020 23:00;0;0;9;600;0;0;0;0
29.06.2020 00:00;0;0;0;0;0;0;0;0
29.06.2020 01:00;0;0;0;0;0;0;0;0
29.06.2020 02:00;0;0;0;0;0;0;0;0
29.06.2020 03:00;0;0;0;0;0;0;0;0
29.06.2020 04:00;0;0;0;0;0;0;0;0
29.06.2020 05:00;0;0;0;0;0;0;0;0
29.06.2020 06:00;0;0;4;1200;0;0;0;0
29.06.2020 07:00;23;13800;6;600;80;17400;0;0
29.06.2020 08:00;0;0;25;6000;39;3000;0;0
29.06.2020 09:00;0;0;1;0;2;0;0;0
29.06.2020 10:00;1;600;5;1200;5;600;0;0
29.06.2020 11:00;2;0;65;18000;22;5400;0;0
29.06.2020 12:00;0;0;16;1800;7;1200;0;0
29.06.2020 13:00;0;0;1;0;15;4200;0;0
29.06.2020 14:00;0;0;31;8400;18;1800;0;0
29.06.2020 15:00;6;1200;16;2400;84;16800;0;0
29.06.2020 16:00;1;0;41;9000;13;600;0;0
29.06.2020 17:00;4;1800;5;1200;6;0;0;0
29.06.2020 18:00;1;600;23;5400;6;0;0;0
29.06.2020 19:00;0;0;14;4200;10;1200;3;0
29.06.2020 20:00;0;0;2;0;14;9000;0;0
29.06.2020 21:00;0;0;0;0;6;0;0;0
29.06.2020 22:00;0;0;3;600;2;0;0;0
29.06.2020 23:00;0;0;0;0;0;0;0;0
30.06.2020 00:00;0;0;0;0;0;0;0;0
30.06.2020 01:00;0;0;0;0;0;0;0;0
30.06.2020 02:00;0;0;0;0;0;0;0;0
30.06.2020 03:00;0;0;0;0;0;0;0;0
30.06.2020 04:00;0;0;0;0;0;0;0;0
30.06.2020 05:00;0;0;0;0;0;0;0;0
30.06.2020 06:00;0;0;3;1200;0;0;0;0
30.06.2020 07:00;12;1800;11;1200;112;20400;0;0
30.06.2020 08:00;0;0;15;3000;20;1800;3;0
30.06.2020 09:00;0;0;2;600;9;1200;0;0
30.06.2020 10:00;0;0;1;0;10;3600;0;0
30.06.2020 11:00;1;0;41;12000;42;13200;1;0
30.06.2020 12:00;0;0;32;10800;10;1200;0;0
30.06.2020 13:00;2;0;14;4800;10;1200;0;0
30.06.2020 14:00;5;1200;7;1800;7;1200;0;0
30.06.2020 15:00;4;1200;32;4800;26;6000;2;0
30.06.2020 16:00;0;0;14;3000;31;4800;2;0
30.06.2020 17:00;2;0;26;4200;35;4200;6;600
30.06.2020 18:00;0;0;44;11400;30;5400;2;600
30.06.2020 19:00;0;0;2;600;26;3000;1;0
30.06.2020 20:00;0;0;3;1800;14;2400;0;0
30.06.2020 21:00;0;0;3;0;1;0;0;0
30.06.2020 22:00;0;0;1;0;9;1800;0;0
30.06.2020 23:00;0;0;0;0;3;0;0;0
01.07.2020 00:00;0;0;0;0;0;0;0;0
01.07.2020 01:00;0;0;0;0;0;0;0;0
01.07.2020 02:00;0;0;0;0;0;0;0;0
01.07.2020 03:00;0;0;0;0;0;0;0;0
01.07.2020 04:00;0;0;0;0;0;0;0;0
01.07.2020 05:00;0;0;0;0;0;0;0;0
01.07.2020 06:00;1;1800;0;0;3;600;0;0
01.07.2020 07:00;30;3600;4;5400;77;7200;9;2400
01.07.2020 08:00;0;0;15;4200;31;10200;2;0
01.07.2020 09:00;0;0;5;0;5;0;0;0
01.07.2020 10:00;0;0;8;3000;10;1200;0;0
01.07.2020 11:00;5;600;29;6600;18;1800;18;3600
01.07.2020 12:00;2;600;47;18600;15;1200;3;600
01.07.2020 13:00;0;0;2;1800;7;600;2;0
01.07.2020 14:00;0;0;5;600;15;1800;0;0
01.07.2020 15:00;0;0;3;600;19;3000;0;0
01.07.2020 16:00;2;1200;35;13800;7;1200;21;6600
01.07.2020 17:00;0;0;18;5400;12;600;1;0
01.07.2020 18:00;2;0;7;3000;18;9600;0;0
01.07.2020 19:00;0;0;7;600;35;6000;2;0
01.07.2020 20:00;0;0;3;1200;0;0;0;0
01.07.2020 21:00;0;0;14;6000;4;1200;3;1200
01.07.2020 22:00;0;0;0;0;2;0;0;0
01.07.2020 23:00;0;0;0;0;0;0;0;0
02.07.2020 00:00;0;0;0;0;0;0;0;0
02.07.2020 01:00;0;0;0;0;0;0;0;0
02.07.2020 02:00;0;0;0;0;0;0;0;0
02.07.2020 03:00;0;0;0;0;0;0;0;0
02.07.2020 04:00;0;0;0;0;0;0;0;0
02.07.2020 05:00;0;0;0;0;0;0;0;0
02.07.2020 06:00;0;0;0;0;0;0;0;0
02.07.2020 07:00;73;24600;12;3000;110;18600;0;0
02.07.2020 08:00;0;0;5;600;17;2400;0;0
02.07.2020 09:00;2;2400;10;6000;5;600;0;0
02.07.2020 10:00;1;0;7;1200;6;5400;0;0
02.07.2020 11:00;0;0;46;12000;11;600;5;0
02.07.2020 12:00;0;0;25;13800;3;0;0;0
02.07.2020 13:00;1;600;6;600;27;4800;0;0
02.07.2020 14:00;0;0;11;2400;9;1800;1;0
02.07.2020 15:00;0;0;43;8400;32;4200;0;0
02.07.2020 16:00;0;0;11;1800;17;5400;0;0
02.07.2020 17:00;0;0;2;0;30;6000;0;0
02.07.2020 18:00;0;0;6;4200;23;1200;0;0
02.07.2020 19:00;1;0;6;600;7;0;0;0
02.07.2020 20:00;0;0;0;0;0;0;2;0
02.07.2020 21:00;0;0;3;1200;1;0;0;0
02.07.2020 22:00;0;0;0;0;0;0;0;0
02.07.2020 23:00;0;0;0;0;2;0;0;0
03.07.2020 00:00;0;0;0;0;0;0;0;0
03.07.2020 01:00;0;0;0;0;0;0;0;0
03.07.2020 02:00;0;0;0;0;0;0;0;0
03.07.2020 03:00;0;0;0;0;0;0;0;0
03.07.2020 04:00;0;0;0;0;0;0;0;0
03.07.2020 05:00;0;0;1;0;0;0;0;0
03.07.2020 06:00;0;0;0;0;0;0;0;0
03.07.2020 07:00;6;3000;15;2400;114;15600;1;600
03.07.2020 08:00;7;1200;13;1800;37;6000;4;0
03.07.2020 09:00;0;0;2;0;8;600;0;0
03.07.2020 10:00;3;600;53;16200;32;4200;28;5400
03.07.2020 11:00;0;0;8;7200;9;1200;0;0
03.07.2020 12:00;0;0;7;600;13;1200;1;0
03.07.2020 13:00;0;0;7;2400;30;13200;0;0
03.07.2020 14:00;1;0;19;9600;21;4200;4;0
03.07.2020 15:00;0;0;29;4800;8;2400;0;0
03.07.2020 16:00;0;0;19;1800;14;1200;2;0
03.07.2020 17:00;0;0;28;7200;23;4200;0;0
03.07.2020 18:00;0;0;0;0;11;1200;1;0
03.07.2020 19:00;0;0;5;0;7;600;0;0
03.07.2020 20:00;0;0;3;0;4;0;0;0
03.07.2020 21:00;0;0;3;600;0;0;0;0
03.07.2020 22:00;0;0;6;1800;5;600;0;0
03.07.2020 23:00;1;0;4;0;1;0;0;0
04.07.2020 00:00;0;0;0;0;0;0;0;0
04.07.2020 01:00;0;0;0;0;0;0;0;0
04.07.2020 02:00;0;0;0;0;0;0;0;0
04.07.2020 03:00;0;0;0;0;0;0;0;0
04.07.2020 04:00;0;0;0;0;0;0;0;0
04.07.2020 05:00;0;0;0;0;0;0;0;0
04.07.2020 06:00;0;0;0;0;0;0;0;0
04.07.2020 07:00;0;0;1;0;6;1200;0;0
04.07.2020 08:00;0;0;0;0;2;0;0;0
04.07.2020 09:00;0;0;2;0;6;1800;0;0
04.07.2020 10:00;0;0;1;0;8;600;0;0
04.07.2020 11:00;0;0;10;2400;7;3600;2;600
04.07.2020 12:00;0;0;0;0;2;0;0;0
04.07.2020 13:00;0;0;11;1800;9;4800;0;0
04.07.2020 14:00;0;0;4;0;10;600;0;0
04.07.2020 15:00;0;0;10;6600;1;0;0;0
04.07.2020 16:00;0;0;7;1800;8;600;5;1200
04.07.2020 17:00;1;0;9;600;26;3000;0;0
04.07.2020 18:00;0;0;3;1200;8;1800;0;0
04.07.2020 19:00;0;0;13;3000;5;1200;0;0
04.07.2020 20:00;1;0;6;600;4;0;0;0
04.07.2020 21:00;0;0;9;600;0;0;0;0
04.07.2020 22:00;0;0;0;0;9;1200;0;0
04.07.2020 23:00;0;0;0;0;1;0;0;0
05.07.2020 00:00;0;0;0;0;0;0;0;0
05.07.2020 01:00;0;0;0;0;0;0;0;0
05.07.2020 02:00;0;0;0;0;0;0;0;0
05.07.2020 03:00;0;0;0;0;0;0;0;0
05.07.2020 04:00;0;0;0;0;0;0;0;0
05.07.2020 05:00;0;0;0;0;0;0;0;0
05.07.2020 06:00;0;0;0;0;0;0;0;0
05.07.2020 07:00;0;0;0;0;5;600;0;0
05.07.2020 08:00;0;0;2;1800;2;0;0;0
05.07.2020 09:00;0;0;0;0;1;0;0;0
05.07.2020 10:00;0;0;0;0;6;1200;0;0
05.07.2020 11:00;0;0;2;0;2;600;0;0
05.07.2020 12:00;0;0;1;0;3;600;0;0
05.07.2020 13:00;0;0;31;10800;1;0;0;0
05.07.2020 14:00;0;0;1;1800;5;600;0;0
05.07.2020 15:00;0;0;0;0;5;0;0;0
05.07.2020 16:00;0;0;41;10200;12;3000;0;0
05.07.2020 17:00;0;0;10;1800;6;1200;1;1200
05.07.2020 18:00;3;2400;7;1200;29;3600;0;0
05.07.2020 19:00;0;0;12;0;6;1200;0;0
05.07.2020 20:00;1;0;4;0;5;600;4;600
05.07.2020 21:00;0;0;1;600;4;1200;0;0
05.07.2020 22:00;2;0;0;0;31;13200;0;0
05.07.2020 23:00;0;0;0;0;0;0;0;0
06.07.2020 00:00;0;0;0;0;0;0;0;0
06.07.2020 01:00;0;0;0;0;0;0;0;0
06.07.2020 02:00;0;0;0;0;0;0;0;0
06.07.2020 03:00;0;0;0;0;0;0;0;0
06.07.2020 04:00;0;0;0;0;0;0;0;0
06.07.2020 05:00;0;0;0;0;0;0;0;0
06.07.2020 06:00;0;0;4;1200;0;0;0;0
06.07.2020 07:00;2;600;0;0;6;1800;0;0
06.07.2020 08:00;0;0;17;3000;6;0;2;0
06.07.2020 09:00;3;0;3;600;12;2400;0;0
06.07.2020 10:00;0;0;6;1200;11;3000;0;0
06.07.2020 11:00;0;0;7;600;5;600;0;0
06.07.2020 12:00;4;0;5;1200;1;0;1;0
06.07.2020 13:00;1;0;22;6000;52;6600;0;0
06.07.2020 14:00;0;0;4;600;11;3600;0;0
06.07.2020 15:00;0;0;24;5400;8;2400;1;0
06.07.2020 16:00;0;0;12;4800;14;1800;0;0
06.07.2020 17:00;0;0;12;2400;21;7200;0;0
06.07.2020 18:00;2;1200;4;1200;2;600;0;0
06.07.2020 19:00;0;0;9;2400;12;1800;0;0
06.07.2020 20:00;0;0;5;1200;10;600;1;0
06.07.2020 21:00;0;0;0;0;0;0;0;0
06.07.2020 22:00;0;0;6;600;1;1800;0;0
06.07.2020 23:00;0;0;0;0;0;0;0;0
07.07.2020 00:00;0;0;0;0;0;0;0;0
07.07.2020 01:00;0;0;0;0;0;0;0;0
07.07.2020 02:00;0;0;0;0;0;0;0;0
07.07.2020 03:00;0;0;0;0;0;0;0;0
07.07.2020 04:00;0;0;0;0;0;0;0;0
07.07.2020 05:00;0;0;0;0;0;0;0;0
07.07.2020 06:00;0;0;4;1200;0;0;0;0
07.07.2020 07:00;0;0;9;6000;2;6000;0;0
07.07.2020 08:00;0;0;5;600;15;1200;0;0
07.07.2020 09:00;0;0;4;600;3;0;0;0
07.07.2020 10:00;0;0;4;0;4;0;0;0
07.07.2020 11:00;0;0;5;2400;2;600;0;0
07.07.2020 12:00;0;0;1;0;16;1200;0;0
07.07.2020 13:00;0;0;43;5400;4;0;0;0
07.07.2020 14:00;0;0;11;4200;6;600;2;0
07.07.2020 15:00;0;0;26;6600;23;4800;1;0
07.07.2020 16:00;0;0;18;5400;17;2400;0;0
07.07.2020 17:00;0;0;13;600;11;3600;1;0
07.07.2020 18:00;0;0;6;1800;8;1800;0;0
07.07.2020 19:00;4;600;10;1200;21;2400;1;0
07.07.2020 20:00;0;0;20;2400;5;0;0;0
07.07.2020 21:00;0;0;0;0;1;0;0;0
07.07.2020 22:00;0;0;0;0;0;0;0;0
07.07.2020 23:00;0;0;0;0;0;0;0;0
08.07.2020 00:00;0;0;0;0;0;0;0;0
08.07.2020 01:00;0;0;0;0;0;0;0;0
08.07.2020 02:00;0;0;0;0;0;0;0;0
08.07.2020 03:00;0;0;0;0;0;0;0;0
08.07.2020 04:00;0;0;0;0;0;0;0;0
08.07.2020 05:00;0;0;0;0;0;0;0;0
08.07.2020 06:00;1;0;0;0;6;600;0;0
08.07.2020 07:00;1;0;9;600;21;7200;0;0
08.07.2020 08:00;5;1800;0;0;7;1800;0;0
08.07.2020 09:00;0;0;5;600;15;4200;0;0
08.07.2020 10:00;0;0;5;0;6;600;0;0
08.07.2020 11:00;0;0;17;1200;22;1200;0;0
08.07.2020 12:00;0;0;3;600;0;0;0;0
08.07.2020 13:00;0;0;3;600;4;0;0;0
08.07.2020 14:00;0;0;18;2400;24;3000;0;0
08.07.2020 15:00;0;0;5;600;14;3000;0;0
08.07.2020 16:00;0;0;8;2400;9;1200;2;600
08.07.2020 17:00;1;0;12;1800;15;1800;0;0
08.07.2020 18:00;1;0;10;0;16;1800;0;0
08.07.2020 19:00;1;0;0;0;5;600;3;600
08.07.2020 20:00;0;0;4;600;3;600;0;0
08.07.2020 21:00;0;0;0;0;5;1200;0;0
08.07.2020 22:00;0;0;0;0;0;0;0;0
08.07.2020 23:00;0;0;0;0;0;0;0;0
09.07.2020 00:00;0;0;0;0;0;0;0;0
09.07.2020 01:00;0;0;0;0;0;0;0;0
09.07.2020 02:00;0;0;0;0;0;0;0;0
09.07.2020 03:00;0;0;0;0;0;0;0;0
09.07.2020 04:00;0;0;0;0;0;0;0;0
09.07.2020 05:00;0;0;0;0;0;0;0;0
09.07.2020 06:00;0;0;4;1200;0;0;0;0
09.07.2020 07:00;0;0;0;0;2;0;0;0
09.07.2020 08:00;2;1200;10;1200;15;1200;0;0
09.07.2020 09:00;0;0;7;5400;6;1200;0;0
09.07.2020 10:00;0;0;2;0;8;0;0;0
09.07.2020 11:00;0;0;14;5400;2;0;1;0
09.07.2020 12:00;9;1200;16;3000;7;0;0;0
09.07.2020 13:00;7;3600;5;0;6;10800;0;0
09.07.2020 14:00;0;0;15;4200;12;2400;0;0
09.07.2020 15:00;2;0;20;3000;16;3000;6;3000
09.07.2020 16:00;0;0;11;6000;31;4800;0;0
09.07.2020 17:00;0;0;2;0;8;2400;0;0
09.07.2020 18:00;0;0;13;1200;18;6000;0;0
09.07.2020 19:00;0;0;6;600;59;6000;1;0
09.07.2020 20:00;0;0;4;600;3;1200;1;600
09.07.2020 21:00;0;0;11;1800;8;600;0;0
09.07.2020 22:00;0;0;0;0;0;0;0;0
09.07.2020 23:00;0;0;0;0;0;0;0;0
10.07.2020 00:00;0;0;0;0;7;1800;0;0
10.07.2020 01:00;0;0;0;0;0;0;0;0
10.07.2020 02:00;0;0;0;0;0;0;0;0
10.07.2020 03:00;0;0;0;0;0;0;0;0
10.07.2020 04:00;0;0;0;0;0;0;0;0
10.07.2020 05:00;0;0;0;0;0;0;0;0
10.07.2020 06:00;0;0;0;0;0;0;0;0
10.07.2020 07:00;0;0;3;600;3;0;0;0
10.07.2020 08:00;0;0;9;1800;27;4200;0;0
10.07.2020 09:00;0;0;7;4200;11;4200;0;0
10.07.2020 10:00;0;0;3;0;7;600;0;0
10.07.2020 11:00;0;0;9;600;5;3000;0;0
10.07.2020 12:00;0;0;5;0;2;7200;1;1200
10.07.2020 13:00;0;0;8;3000;1;0;0;0
10.07.2020 14:00;0;0;7;1200;0;0;0;0
10.07.2020 15:00;0;0;10;1200;29;5400;3;0
10.07.2020 16:00;5;600;13;2400;18;1800;0;0
10.07.2020 17:00;0;0;7;600;18;2400;0;0
10.07.2020 18:00;0;0;9;1200;2;0;0;0
10.07.2020 19:00;0;0;5;600;3;0;0;0
10.07.2020 20:00;0;0;2;0;5;600;0;0
10.07.2020 21:00;2;0;5;600;0;0;0;0
10.07.2020 22:00;0;0;3;1200;4;0;0;0
10.07.2020 23:00;0;0;0;0;0;0;0;0
11.07.2020 00:00;0;0;0;0;0;0;0;0
11.07.2020 01:00;0;0;0;0;0;0;0;0
11.07.2020 02:00;0;0;0;0;0;0;0;0
11.07.2020 03:00;0;0;0;0;0;0;0;0
11.07.2020 04:00;0;0;0;0;0;0;0;0
11.07.2020 05:00;0;0;0;0;0;0;0;0
11.07.2020 06:00;0;0;0;0;0;0;0;0
11.07.2020 07:00;0;0;0;0;4;600;0;0
11.07.2020 08:00;0;0;3;2400;5;600;0;0
11.07.2020 09:00;1;0;9;1200;13;4200;0;0
11.07.2020 10:00;0;0;14;1800;4;1200;1;0
11.07.2020 11:00;0;0;11;3600;7;0;0;0
11.07.2020 12:00;0;0;10;1800;3;0;0;0
11.07.2020 13:00;0;0;4;600;16;1800;0;0
11.07.2020 14:00;1;0;4;1200;12;3000;0;0
11.07.2020 15:00;0;0;4;600;15;0;4;0
11.07.2020 16:00;0;0;2;0;15;1200;0;0
11.07.2020 17:00;0;0;7;600;17;1200;0;0
11.07.2020 18:00;0;0;21;8400;16;3000;0;0
11.07.2020 19:00;0;0;5;0;3;0;0;0
11.07.2020 20:00;0;0;3;1800;6;1200;0;0
11.07.2020 21:00;0;0;3;1200;10;600;0;0
11.07.2020 22:00;2;0;0;0;0;0;0;0
11.07.2020 23:00;0;0;0;0;1;0;0;0
12.07.2020 00:00;0;0;0;0;0;0;0;0
12.07.2020 01:00;0;0;0;0;0;0;0;0
12.07.2020 02:00;0;0;0;0;0;0;0;0
12.07.2020 03:00;0;0;0;0;0;0;0;0
