01.06.2020 00:00;Bel_B426_MP4;Vwz_B426_MP4;Bel_D11;Vwz_D11;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_MP3;Vwz_MP3;Bel_T1_4;Vwz_T1_4;Bel_T2_3;Vwz_T2_3
01.09.2021 06:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 07:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 08:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 09:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 10:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 11:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 12:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
01.09.2021 13:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 14:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 15:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 16:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 17:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 18:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 19:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 20:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 21:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 22:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.09.2021 23:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 00:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 01:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 02:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 03:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 04:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 05:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 06:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 07:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 08:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 09:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 10:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 11:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 12:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 13:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 14:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 15:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 16:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 17:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 18:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 19:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 20:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 21:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 22:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.09.2021 23:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 00:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 01:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 02:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 03:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 04:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 05:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 06:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 07:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 08:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 09:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 10:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 11:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 12:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 13:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 14:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 15:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 16:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 17:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 18:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 19:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 20:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 21:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 22:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.09.2021 23:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 00:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 01:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 02:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 03:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 04:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 05:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 06:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 07:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 08:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 09:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 10:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 11:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 12:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 13:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 14:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 15:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 16:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 17:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 18:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 19:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 20:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 21:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 22:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.09.2021 23:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 00:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 01:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 02:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 03:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 04:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 05:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 06:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 07:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 08:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 09:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 10:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 11:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 12:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 13:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 14:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 15:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 16:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 17:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 18:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 19:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 20:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 21:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 22:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
05.09.2021 23:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 00:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 01:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 02:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 03:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 04:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 05:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 06:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 07:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 08:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 09:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 10:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 11:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 12:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 13:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 14:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 15:00;0;0;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
06.09.2021 16:00;0;0;1;33470;8;3424620;5;2550;0;0;0;0;0;0;0;0;0;0;1;3453440
06.09.2021 17:00;4;3520;64;1363706;857;533004;877;1356414;88;72430;4;3500;4;3500;4;3490;12;28560;0;3600000
06.09.2021 18:00;4;3490;68;1355971;770;432425;717;773325;80;61445;4;3500;4;3500;4;3500;8;22590;0;3600000
06.09.2021 19:00;4;3510;43;675521;504;257138;520;421470;69;55560;4;3490;4;3490;4;3490;2;3450;0;3600000
06.09.2021 20:00;4;3490;41;545529;346;187530;390;363118;63;41970;4;3510;4;3490;4;3500;5;6840;0;3600000
06.09.2021 21:00;2;1750;25;207380;286;142740;262;168910;49;31510;2;1740;2;1750;2;1750;0;0;0;3600000
06.09.2021 22:00;3;2630;18;166200;203;107830;199;120140;36;11150;3;2610;3;2620;3;2620;0;0;0;3600000
06.09.2021 23:00;3;2630;14;183790;86;49160;101;60940;36;14590;2;1750;2;1750;3;2610;0;0;0;3600000
07.09.2021 00:00;1;870;6;59178;37;22790;43;29430;21;8110;2;1750;2;1740;1;870;1;1020;0;3600000
07.09.2021 01:00;0;0;4;25780;34;17010;20;13050;18;6670;0;0;0;0;0;0;0;0;0;3600000
07.09.2021 02:00;0;0;9;61260;33;16110;22;13200;20;6380;0;0;0;0;0;0;0;0;0;3600000
07.09.2021 03:00;0;0;2;12890;32;18470;40;26760;21;9700;0;0;0;0;0;0;0;0;0;3600000
07.09.2021 04:00;2;1740;1;13530;51;40880;79;45040;27;10670;3;2689;3;2630;2;1740;0;0;0;3600000
07.09.2021 05:00;4;3490;38;252397;190;107940;280;204700;31;36110;4;3500;4;3500;4;3490;0;0;0;3600000
07.09.2021 06:00;4;3490;43;866426;479;271277;520;459305;63;57120;4;3490;4;3500;4;3490;0;0;0;3600000
07.09.2021 07:00;4;3490;64;1551993;755;429810;828;1227064;50;90190;4;3510;4;3500;4;3490;6;9020;0;3600000
07.09.2021 08:00;4;3500;55;1473336;717;446588;719;774407;72;89330;4;3490;4;3490;4;3500;0;0;0;3600000
07.09.2021 09:00;3;2620;59;1367444;648;413420;615;804073;84;116830;3;2610;3;2610;3;2620;5;5570;0;3600000
07.09.2021 10:00;3;2610;55;1453525;611;416564;619;786661;83;105000;3;2620;3;2620;3;2620;6;11120;0;3600000
07.09.2021 11:00;3;2630;57;1318452;726;537027;684;957924;86;67690;3;2630;3;2620;3;2610;6;8580;0;3600000
07.09.2021 12:00;3;2630;68;1205515;728;531640;690;1007501;76;62160;3;2620;3;2620;3;2610;5;13670;0;3600000
07.09.2021 13:00;4;3510;77;1551597;729;609970;693;988750;69;135620;4;3500;4;3500;4;3500;10;15182;0;3600000
07.09.2021 14:00;4;3490;69;1673406;826;568857;746;948512;93;126990;4;3490;4;3490;4;3490;10;23320;0;3600000
07.09.2021 15:00;4;3500;98;2096966;918;717693;856;1281216;77;118104;4;3500;4;3510;4;3510;9;13640;0;3600000
07.09.2021 16:00;4;3500;101;1952005;888;595340;890;1555921;87;73900;4;3490;4;3490;4;3490;9;24120;0;3600000
07.09.2021 17:00;4;3510;70;1781639;975;674618;889;1606959;73;114700;4;3490;4;3490;4;3500;9;11640;0;3600000
07.09.2021 18:00;4;3480;47;1225797;869;507030;777;896717;113;97840;4;3500;4;3500;4;3490;9;23510;0;3600000
07.09.2021 19:00;4;3500;37;691740;624;335114;549;501130;73;37360;4;3490;4;3500;4;3500;8;14030;0;3600000
07.09.2021 20:00;4;3490;29;460485;400;222249;442;380984;66;25960;4;3490;4;3490;4;3510;6;9110;0;3600000
07.09.2021 21:00;2;1750;31;296658;296;162948;307;206490;57;24070;2;1750;2;1750;2;1740;1;1050;0;3600000
07.09.2021 22:00;3;2640;18;204034;218;107240;260;173244;61;22760;3;2620;3;2640;3;2610;2;2740;0;3600000
07.09.2021 23:00;3;2630;6;31500;119;71400;113;77940;43;19230;2;1740;2;1760;3;2630;1;1840;0;3600000
08.09.2021 00:00;1;870;4;25790;55;33750;58;35680;26;8900;2;1750;2;1750;1;880;0;0;0;3600000
08.09.2021 01:00;0;0;7;36900;23;13220;26;16530;7;3490;0;0;0;0;0;0;0;0;0;3600000
08.09.2021 02:00;0;0;3;29290;38;19580;21;12710;16;5430;0;0;0;0;0;0;0;0;0;3600000
08.09.2021 03:00;0;0;4;43965;33;16070;30;16315;14;5410;0;0;0;0;0;0;0;0;0;3600000
08.09.2021 04:00;2;1750;5;58820;47;30870;81;51120;27;9530;3;2610;3;2620;2;1740;0;0;0;3600000
08.09.2021 05:00;4;3500;40;297151;192;131950;256;221980;46;58976;4;3490;4;3490;4;3480;0;0;0;3600000
08.09.2021 06:00;4;3490;34;652143;489;282167;511;486321;61;33850;4;3500;4;3510;4;3490;1;1830;0;3600000
08.09.2021 07:00;4;3500;55;1490469;692;407627;841;1054745;58;101210;4;3490;4;3490;4;3510;5;12790;0;3600000
08.09.2021 08:00;4;3490;64;1557566;697;457608;673;858064;73;87926;4;3490;4;3490;4;3500;5;6190;0;3600000
08.09.2021 09:00;3;2620;53;1090110;585;400316;641;747656;75;88729;3;2620;3;2620;3;2620;4;6310;0;3600000
08.09.2021 10:00;3;2640;68;1441247;688;556938;644;895335;84;46750;3;2630;3;2620;3;2620;2;3367;0;3600000
08.09.2021 11:00;3;2620;54;1214660;613;424853;662;886963;59;116150;3;2610;3;2610;3;2610;3;5591;0;3600000
08.09.2021 12:00;3;2610;64;1245173;688;523118;694;993281;71;144330;3;2630;3;2620;3;2630;5;8450;0;3600000
08.09.2021 13:00;4;3480;72;1650549;739;580549;722;986225;81;91030;4;3480;4;3500;4;3510;12;30635;0;3600000
08.09.2021 14:00;4;3500;78;1803220;805;545728;699;844003;90;49630;4;3500;4;3490;4;3480;13;19755;0;3600000
08.09.2021 15:00;4;3500;88;2048078;882;701667;767;1016300;90;72090;3;2620;3;2670;4;3541;12;31169;0;3600000
08.09.2021 16:00;4;3500;76;1913300;855;583385;929;1534034;65;95940;5;4410;5;4350;4;3500;14;32511;0;3600000
08.09.2021 17:00;4;3510;68;1478123;857;552503;869;1432388;87;62960;4;3500;4;3500;4;3490;9;10520;0;3600000
08.09.2021 18:00;4;3510;45;878446;716;387782;761;874049;96;126700;4;3510;4;3510;4;3490;17;39124;0;3600000
08.09.2021 19:00;4;3490;45;798666;563;327134;597;540920;72;56400;4;3500;4;3520;4;3510;10;23743;0;3600000
08.09.2021 20:00;4;3500;38;587934;410;228340;450;368770;81;37670;4;3558;4;3490;4;3480;2;3930;0;3600000
08.09.2021 21:00;2;1740;25;318006;323;162507;326;256620;51;18440;2;1740;2;1750;2;1740;2;5230;0;3600000
08.09.2021 22:00;3;2610;22;107550;218;117421;178;104640;51;19890;3;2630;3;2620;3;2630;2;3260;0;3600000
08.09.2021 23:00;3;2610;7;85760;107;74661;103;65993;23;13200;2;1750;2;1740;3;2620;0;0;0;3600000
09.09.2021 00:00;1;870;1;13210;51;32960;54;33270;22;9240;2;1740;2;1750;1;880;0;0;0;3600000
09.09.2021 01:00;0;0;0;0;31;13860;41;24380;15;4495;0;0;0;0;0;0;0;0;0;3600000
09.09.2021 02:00;0;0;4;31510;30;15290;24;12450;11;2880;0;0;0;0;0;0;0;0;0;3600000
09.09.2021 03:00;0;0;5;41850;33;19870;40;24850;9;2860;0;0;0;0;0;0;0;0;0;3600000
09.09.2021 04:00;2;1760;4;57130;49;33250;69;42740;26;7970;3;2630;3;2610;2;1750;0;0;0;3600000
09.09.2021 05:00;4;3500;32;269980;188;107490;280;257461;43;40600;4;3500;4;3490;4;3500;1;1450;0;3600000
09.09.2021 06:00;4;3510;39;990023;492;274260;505;400830;69;50600;4;3480;4;3500;4;3500;0;0;0;3600000
09.09.2021 07:00;4;3500;57;1198902;741;451333;784;1300840;70;49800;4;3500;4;3500;4;3510;5;6880;0;3600000
09.09.2021 08:00;4;3480;49;1425215;734;444748;715;876206;81;79354;4;3480;4;3510;4;3490;4;6360;0;3600000
09.09.2021 09:00;3;2630;49;1168191;606;371125;626;820405;84;94296;3;2620;3;2620;3;2620;1;890;0;3600000
09.09.2021 10:00;3;2620;56;1186669;643;539138;647;895806;64;86570;3;2620;3;2630;3;2620;6;10690;0;3600000
09.09.2021 11:00;3;2630;56;1113168;639;502780;683;875633;60;114700;3;2610;3;2640;3;2620;2;2490;64;1070573
09.09.2021 12:00;3;2620;65;1368981;699;488310;682;843735;74;61940;3;2610;3;2630;3;2620;4;6510;13;2934424
09.09.2021 13:00;4;3500;75;1466625;746;674950;710;1050357;70;88470;4;3490;4;3500;4;3490;9;18321;0;3600000
09.09.2021 14:00;4;3490;68;1719090;816;613560;774;1098790;66;85120;4;3510;4;3480;4;3490;6;14010;118;3120628
09.09.2021 15:00;4;3510;101;2299347;862;605561;843;1565443;73;187257;4;3520;4;3490;4;3500;12;20501;180;2863575
09.09.2021 16:00;4;3490;91;2011665;914;584484;908;1647976;60;54130;4;3500;4;3500;4;3490;18;39613;0;3600000
09.09.2021 17:00;4;3480;86;2116621;921;588408;846;1099496;88;103958;4;3490;4;3510;4;3500;3;4730;0;3600000
09.09.2021 18:00;4;3490;66;1545950;724;397683;737;778663;71;52020;4;3500;4;3490;4;3510;9;26460;0;3600000
09.09.2021 19:00;4;3490;38;792437;554;319126;520;424883;59;52510;4;3490;4;3490;4;3500;14;23628;0;3600000
09.09.2021 20:00;4;3500;36;636557;365;218390;396;256790;59;46847;4;3500;4;3490;4;3500;1;1460;0;3600000
09.09.2021 21:00;2;1750;25;250580;307;164987;323;240360;52;37070;2;1740;2;1740;2;1760;0;0;0;3600000
09.09.2021 22:00;3;2620;10;92049;254;138647;255;135110;49;42370;3;2620;3;2620;3;2620;2;7460;0;3600000
09.09.2021 23:00;3;2610;7;41690;116;66450;127;71480;30;29600;2;1750;2;1750;3;2610;0;0;0;3600000
10.09.2021 00:00;1;870;1;480;53;26090;58;26560;19;7170;2;1750;2;1750;1;870;0;0;0;3600000
10.09.2021 01:00;0;0;5;42780;35;18920;32;18630;12;4770;0;0;0;0;0;0;0;0;0;3600000
10.09.2021 02:00;0;0;3;31030;39;19090;29;15750;9;2850;0;0;0;0;0;0;0;0;0;3600000
10.09.2021 03:00;0;0;3;29290;34;18440;45;28566;19;5730;0;0;0;0;0;0;0;0;0;3600000
10.09.2021 04:00;2;1740;3;29750;38;27220;68;38680;19;9070;3;2630;3;2610;2;1750;0;0;0;3600000
10.09.2021 05:00;4;3510;44;364760;201;151845;268;213380;43;38095;4;3490;4;3510;4;3490;0;0;0;3600000
10.09.2021 06:00;4;3500;35;776460;469;272944;479;334837;74;83100;4;3480;4;3490;4;3480;2;1480;0;3600000
10.09.2021 07:00;4;3510;53;1694146;691;412509;777;967431;59;109330;4;3576;4;3500;4;3510;6;7360;0;3600000
10.09.2021 08:00;4;3510;52;1520337;662;385120;693;792664;60;110460;4;3490;4;3490;4;3480;5;8281;0;3600000
10.09.2021 09:00;3;2620;52;1202804;601;420736;682;825239;70;34910;3;2610;3;2630;3;2630;3;4780;0;3600000
10.09.2021 10:00;3;2620;66;1200764;688;589758;639;696770;75;32470;3;2610;3;2630;3;2620;4;6720;0;3600000
10.09.2021 11:00;3;2630;50;1313660;712;445130;753;907087;69;139764;3;2620;3;2630;3;2620;5;5620;0;3600000
10.09.2021 12:00;3;2630;97;2097424;810;533242;740;1407854;68;119900;3;2620;3;2620;3;2610;9;15342;0;3600000
10.09.2021 13:00;4;3490;77;1982008;885;614581;851;1668537;72;159797;4;3490;4;3490;4;3490;9;17984;0;3600000
10.09.2021 14:00;4;3490;86;2590203;918;704311;823;1568674;82;95303;4;3480;4;3500;4;3510;9;20242;62;3170300
10.09.2021 15:00;4;3490;73;1714068;919;566260;927;1332100;71;50360;4;3480;4;3500;4;3500;9;17810;0;3600000
10.09.2021 16:00;4;3480;84;1903001;890;600966;856;1271908;70;109696;4;3490;4;3500;4;3548;9;21425;361;1831959
10.09.2021 17:00;4;3480;48;1723059;895;625716;779;1823225;76;90280;4;3510;4;3490;4;3500;9;22002;15;388531
10.09.2021 18:00;4;3500;40;817355;702;430334;746;968921;51;45670;4;3500;4;3500;4;3480;20;39503;4;177970
10.09.2021 19:00;4;3490;31;968805;535;277760;582;516315;61;61900;4;3500;4;3510;4;3490;2;3300;2;19239
10.09.2021 20:00;4;3490;28;657005;401;253934;444;372240;49;33900;4;3500;4;3490;4;3510;3;15790;50;3157869
10.09.2021 21:00;2;1750;24;182530;303;157740;295;184120;51;18790;2;1750;2;1740;2;1750;0;0;0;3600000
10.09.2021 22:00;3;2630;12;133050;225;116877;255;145400;51;20200;3;2610;3;2610;3;2620;1;1270;0;3600000
10.09.2021 23:00;3;2620;5;46930;159;79290;195;105210;36;23710;2;1740;2;1750;3;2630;0;0;0;3600000
11.09.2021 00:00;1;870;5;16070;119;56660;111;62230;37;13820;2;1740;2;1760;1;870;0;0;0;3600000
11.09.2021 01:00;1;870;8;60140;77;39320;69;32980;29;13530;1;880;1;880;1;880;0;0;0;3600000
11.09.2021 02:00;1;870;3;1590;61;29340;45;24800;25;8590;1;880;1;880;1;880;0;0;0;3600000
11.09.2021 03:00;0;0;6;72550;50;24190;55;28340;21;6690;0;0;0;0;0;0;0;0;0;3600000
