01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_MP1;Vwz_MP1
24.01.2022 13:00;64;232051;0;0;0;0;5;10080
24.01.2022 14:00;62;196740;0;0;0;0;6;12110
24.01.2022 15:00;83;765242;0;0;0;0;6;12080
24.01.2022 16:00;105;704228;0;0;0;0;6;12110
24.01.2022 17:00;109;655151;0;0;0;0;6;12149
24.01.2022 18:00;69;318713;0;0;0;0;6;12110
24.01.2022 19:00;35;72500;0;0;0;0;4;8070
24.01.2022 20:00;24;127449;0;0;0;0;4;8060
24.01.2022 21:00;19;84630;0;0;0;0;4;8060
24.01.2022 22:00;15;13348;0;0;0;0;3;6040
24.01.2022 23:00;7;6570;0;0;0;0;2;4040
25.01.2022 00:00;1;1040;0;0;0;0;2;4040
25.01.2022 01:00;0;0;0;0;0;0;0;0
25.01.2022 02:00;0;0;0;0;0;0;0;0
25.01.2022 03:00;0;0;0;0;0;0;1;2020
25.01.2022 04:00;4;3970;0;0;0;0;0;0
25.01.2022 05:00;5;5470;0;0;0;0;3;6040
25.01.2022 06:00;20;17871;0;0;0;0;6;12120
25.01.2022 07:00;52;79840;0;0;0;0;5;10100
25.01.2022 08:00;72;369342;0;0;0;0;7;14080
25.01.2022 09:00;70;471924;0;0;0;0;6;12110
25.01.2022 10:00;51;226655;0;0;0;0;6;12100
25.01.2022 11:00;52;140075;0;0;0;0;6;12080
25.01.2022 12:00;54;269068;0;0;0;0;6;12080
25.01.2022 13:00;64;110560;0;0;0;0;6;12090
25.01.2022 14:00;68;463682;0;0;0;0;6;12110
25.01.2022 15:00;94;590693;0;0;0;0;6;12090
25.01.2022 16:00;133;830540;0;0;0;0;5;10090
25.01.2022 17:00;93;403790;0;0;0;0;7;14120
25.01.2022 18:00;60;267680;0;0;0;0;6;12070
25.01.2022 19:00;58;171807;0;0;0;0;4;8110
25.01.2022 20:00;34;94390;0;0;0;0;4;8060
25.01.2022 21:00;25;76404;0;0;0;0;4;8080
25.01.2022 22:00;12;14990;0;0;0;0;3;6050
25.01.2022 23:00;10;8760;0;0;0;0;2;4040
26.01.2022 00:00;1;790;0;0;0;0;2;4030
26.01.2022 01:00;3;4330;0;0;0;0;0;0
26.01.2022 02:00;1;1150;0;0;0;0;0;0
26.01.2022 03:00;0;0;0;0;0;0;0;0
26.01.2022 04:00;5;3940;0;0;0;0;0;0
26.01.2022 05:00;8;58340;0;0;0;0;3;6050
26.01.2022 06:00;25;53230;0;0;0;0;5;10090
26.01.2022 07:00;54;168810;0;0;0;0;6;12217
26.01.2022 08:00;69;198061;0;0;0;0;6;12110
26.01.2022 09:00;49;255271;0;0;0;0;6;12090
26.01.2022 10:00;66;350880;0;0;0;0;6;12110
26.01.2022 11:00;49;188060;0;0;0;0;6;12100
26.01.2022 12:00;-1;-1;-1;-1;-1;-1;-1;-1
26.01.2022 13:00;0;0;0;0;0;0;0;0
26.01.2022 14:00;-1;-1;-1;-1;-1;-1;-1;-1
26.01.2022 15:00;0;0;0;0;0;0;0;0
26.01.2022 16:00;0;0;0;0;0;0;0;0
26.01.2022 17:00;0;0;0;0;0;0;0;0
26.01.2022 18:00;0;0;0;0;0;0;0;0
26.01.2022 19:00;0;0;0;0;0;0;0;0
26.01.2022 20:00;0;0;0;0;0;0;0;0
26.01.2022 21:00;0;0;0;0;0;0;0;0
26.01.2022 22:00;0;0;0;0;0;0;0;0
26.01.2022 23:00;0;0;0;0;0;0;0;0
27.01.2022 00:00;0;0;0;0;0;0;0;0
27.01.2022 01:00;0;0;0;0;0;0;0;0
27.01.2022 02:00;0;0;0;0;0;0;0;0
27.01.2022 03:00;0;0;0;0;0;0;0;0
27.01.2022 04:00;0;0;0;0;0;0;0;0
27.01.2022 05:00;0;0;0;0;0;0;0;0
27.01.2022 06:00;0;0;0;0;0;0;0;0
27.01.2022 07:00;0;0;0;0;0;0;0;0
27.01.2022 08:00;32;192570;0;0;0;0;3;6050
27.01.2022 09:00;50;292530;0;0;0;0;6;12110
27.01.2022 10:00;47;252170;0;0;0;0;5;10080
27.01.2022 11:00;51;258284;0;0;0;0;6;12120
27.01.2022 12:00;54;232958;0;0;0;0;5;10100
27.01.2022 13:00;54;141480;0;0;0;0;5;10090
27.01.2022 14:00;67;378721;0;0;0;0;6;12100
27.01.2022 15:00;105;453830;0;0;0;0;5;10090
27.01.2022 16:00;128;603150;0;0;0;0;6;12120
27.01.2022 17:00;85;349029;0;0;0;0;5;10090
27.01.2022 18:00;82;323859;0;0;0;0;5;10090
27.01.2022 19:00;59;370735;0;0;0;0;4;8070
27.01.2022 20:00;30;104470;0;0;0;0;4;8070
27.01.2022 21:00;18;36762;0;0;0;0;4;8070
27.01.2022 22:00;18;31950;0;0;0;0;3;6060
27.01.2022 23:00;8;6810;0;0;0;0;2;4040
28.01.2022 00:00;1;560;0;0;0;0;1;2020
28.01.2022 01:00;2;3150;0;0;0;0;0;0
28.01.2022 02:00;0;0;0;0;0;0;0;0
28.01.2022 03:00;0;0;0;0;0;0;0;0
28.01.2022 04:00;2;2400;0;0;0;0;0;0
28.01.2022 05:00;9;9650;0;0;0;0;2;4040
28.01.2022 06:00;19;41850;0;0;0;0;5;10080
28.01.2022 07:00;48;209019;0;0;0;0;6;12110
28.01.2022 08:00;61;278947;0;0;0;0;6;12110
28.01.2022 09:00;46;142138;0;0;0;0;5;10090
28.01.2022 10:00;51;301389;0;0;0;0;6;12110
28.01.2022 11:00;63;279679;0;0;0;0;6;12110
28.01.2022 12:00;81;285400;0;0;0;0;6;12090
28.01.2022 13:00;98;774173;0;0;0;0;6;12120
28.01.2022 14:00;87;448080;0;0;0;0;5;10100
28.01.2022 15:00;84;337460;0;0;0;0;6;12100
28.01.2022 16:00;77;243601;0;0;0;0;6;12100
28.01.2022 17:00;74;286476;0;0;0;0;6;12100
28.01.2022 18:00;61;265370;0;0;0;0;6;12100
28.01.2022 19:00;50;185410;0;0;0;0;4;8080
28.01.2022 20:00;21;20430;0;0;0;0;4;8070
28.01.2022 21:00;16;20770;0;0;0;0;4;8070
28.01.2022 22:00;24;22430;0;0;0;0;3;6050
28.01.2022 23:00;12;11730;0;0;0;0;2;4030
29.01.2022 00:00;20;22400;0;0;0;0;2;4040
29.01.2022 01:00;7;6360;0;0;0;0;1;2020
29.01.2022 02:00;4;4060;0;0;0;0;1;2020
29.01.2022 03:00;1;1410;0;0;0;0;0;0
29.01.2022 04:00;1;1140;0;0;0;0;0;0
29.01.2022 05:00;4;3660;0;0;0;0;4;8070
29.01.2022 06:00;5;4110;0;0;0;0;4;8070
29.01.2022 07:00;6;7220;0;0;0;0;4;8070
29.01.2022 08:00;16;36790;0;0;0;0;4;8080
29.01.2022 09:00;26;74616;0;0;0;0;4;8070
29.01.2022 10:00;37;116331;0;0;0;0;4;8070
29.01.2022 11:00;44;207910;0;0;0;0;4;8060
29.01.2022 12:00;56;214090;0;0;0;0;4;8050
29.01.2022 13:00;58;326790;0;0;0;0;4;8070
29.01.2022 14:00;47;223271;0;0;0;0;4;8070
29.01.2022 15:00;51;245491;0;0;0;0;4;8060
29.01.2022 16:00;36;127339;0;0;0;0;4;8050
29.01.2022 17:00;57;231760;0;0;0;0;4;8070
29.01.2022 18:00;33;89480;0;0;0;0;4;8080
29.01.2022 19:00;37;120240;0;0;0;0;4;8060
29.01.2022 20:00;27;129120;0;0;0;0;3;6060
29.01.2022 21:00;24;43070;0;0;0;0;2;4040
29.01.2022 22:00;22;72840;0;0;0;0;2;4040
29.01.2022 23:00;12;14130;0;0;0;0;2;4040
30.01.2022 00:00;8;34567;0;0;0;0;2;4040
30.01.2022 01:00;8;8410;0;0;0;0;1;2020
30.01.2022 02:00;4;3580;0;0;0;0;1;2010
30.01.2022 03:00;0;0;0;0;0;0;0;0
30.01.2022 04:00;0;0;0;0;0;0;0;0
30.01.2022 05:00;1;1100;0;0;0;0;0;0
30.01.2022 06:00;3;4060;0;0;0;0;2;4030
30.01.2022 07:00;3;3370;0;0;0;0;2;4040
30.01.2022 08:00;3;3360;0;0;0;0;2;4030
30.01.2022 09:00;12;11000;0;0;0;0;2;4040
30.01.2022 10:00;25;29342;0;0;0;0;2;4040
30.01.2022 11:00;23;22770;0;0;0;0;2;4030
30.01.2022 12:00;30;60860;0;0;0;0;3;6060
30.01.2022 13:00;23;72300;0;0;0;0;4;8080
30.01.2022 14:00;33;122860;0;0;0;0;4;8070
30.01.2022 15:00;43;57180;0;0;0;0;4;8070
30.01.2022 16:00;29;112570;0;0;0;0;4;8060
30.01.2022 17:00;41;108080;0;0;0;0;4;8070
30.01.2022 18:00;27;149630;0;0;0;0;4;8080
30.01.2022 19:00;22;112742;0;0;0;0;4;8060
30.01.2022 20:00;22;20650;0;0;0;0;2;4030
30.01.2022 21:00;23;27794;0;0;0;0;2;4040
30.01.2022 22:00;8;7020;0;0;0;0;2;4040
30.01.2022 23:00;8;5710;0;0;0;0;2;4040
31.01.2022 00:00;3;2490;0;0;0;0;2;4040
31.01.2022 01:00;2;2130;0;0;0;0;0;0
31.01.2022 02:00;1;1090;0;0;0;0;0;0
31.01.2022 03:00;2;1340;0;0;0;0;1;2020
31.01.2022 04:00;3;2560;0;0;0;0;0;0
31.01.2022 05:00;11;11810;0;0;0;0;3;6050
31.01.2022 06:00;16;15000;0;0;0;0;6;12120
31.01.2022 07:00;63;258110;0;0;0;0;6;12120
31.01.2022 08:00;74;415810;0;0;0;0;6;12120
31.01.2022 09:00;47;211540;0;0;0;0;6;12090
31.01.2022 10:00;56;248901;0;0;0;0;5;10080
31.01.2022 11:00;46;211613;0;0;0;0;6;12110
31.01.2022 12:00;55;138250;0;0;0;0;6;12110
31.01.2022 13:00;62;323449;0;0;0;0;6;12090
31.01.2022 14:00;81;350170;0;0;0;0;6;11980
31.01.2022 15:00;79;554329;0;0;0;0;6;12210
31.01.2022 16:00;99;544610;0;0;0;0;6;12090
31.01.2022 17:00;96;511056;0;0;0;0;6;12110
31.01.2022 18:00;71;246400;0;0;0;0;6;12110
31.01.2022 19:00;37;50080;0;0;0;0;4;8104
31.01.2022 20:00;29;31016;0;0;0;0;4;8080
31.01.2022 21:00;19;18780;0;0;0;0;4;8070
31.01.2022 22:00;30;106320;0;0;0;0;3;6050
31.01.2022 23:00;7;12600;0;0;0;0;2;4030
01.02.2022 00:00;6;6310;0;0;0;0;2;4040
01.02.2022 01:00;1;1230;0;0;0;0;0;0
01.02.2022 02:00;2;2100;0;0;0;0;0;0
01.02.2022 03:00;1;1320;0;0;0;0;1;2020
01.02.2022 04:00;1;1240;0;0;0;0;0;0
01.02.2022 05:00;7;6850;0;0;0;0;3;6050
01.02.2022 06:00;18;15990;0;0;0;0;6;12100
01.02.2022 07:00;54;263001;0;0;0;0;6;12110
01.02.2022 08:00;97;501102;0;0;0;0;6;12100
01.02.2022 09:00;51;186130;0;0;0;0;6;12100
01.02.2022 10:00;40;65970;0;0;0;0;5;10090
01.02.2022 11:00;51;289897;0;0;0;0;6;12100
01.02.2022 12:00;52;303310;0;0;0;0;6;12100
01.02.2022 13:00;50;170200;0;0;0;0;6;12100
01.02.2022 14:00;83;380574;0;0;0;0;6;12090
01.02.2022 15:00;78;386962;0;0;0;0;6;12090
01.02.2022 16:00;102;463333;0;0;0;0;6;12090
01.02.2022 17:00;107;754925;0;0;0;0;6;12120
01.02.2022 18:00;72;459196;0;0;0;0;6;12120
01.02.2022 19:00;53;181371;0;0;0;0;4;8070
01.02.2022 20:00;34;59540;0;0;0;0;4;8050
01.02.2022 21:00;29;78560;0;0;0;0;4;8070
01.02.2022 22:00;22;21810;0;0;0;0;3;6050
01.02.2022 23:00;8;6830;0;0;0;0;2;4030
02.02.2022 00:00;4;4570;0;0;0;0;2;4030
02.02.2022 01:00;0;0;0;0;0;0;0;0
02.02.2022 02:00;0;0;0;0;0;0;0;0
02.02.2022 03:00;0;0;0;0;0;0;1;2020
02.02.2022 04:00;3;3190;0;0;0;0;0;0
02.02.2022 05:00;9;9490;0;0;0;0;3;6040
02.02.2022 06:00;24;29290;0;0;0;0;6;12120
02.02.2022 07:00;53;179292;0;0;0;0;5;10090
02.02.2022 08:00;77;317554;0;0;0;0;7;14140
02.02.2022 09:00;44;215019;0;0;0;0;6;12161
02.02.2022 10:00;42;161453;0;0;0;0;6;12080
02.02.2022 11:00;42;150836;0;0;0;0;6;12110
02.02.2022 12:00;65;146060;0;0;0;0;6;12100
02.02.2022 13:00;71;239221;0;0;0;0;6;12090
02.02.2022 14:00;72;242150;0;0;0;0;6;12110
02.02.2022 15:00;79;309752;0;0;0;0;6;12110
02.02.2022 16:00;107;606926;0;0;0;0;6;12110
02.02.2022 17:00;91;518068;0;0;0;0;6;12110
02.02.2022 18:00;78;334731;0;0;0;0;6;12120
02.02.2022 19:00;59;251560;0;0;0;0;4;8070
02.02.2022 20:00;26;120850;0;0;0;0;4;8070
02.02.2022 21:00;25;62400;0;0;0;0;4;8080
02.02.2022 22:00;19;94570;0;0;0;0;3;6050
02.02.2022 23:00;11;13550;0;0;0;0;2;4040
03.02.2022 00:00;2;1110;0;0;0;0;2;4040
03.02.2022 01:00;2;1480;0;0;0;0;0;0
03.02.2022 02:00;1;890;0;0;0;0;0;0
03.02.2022 03:00;1;920;0;0;0;0;1;2010
03.02.2022 04:00;3;3810;0;0;0;0;0;0
03.02.2022 05:00;5;5320;0;0;0;0;3;6050
03.02.2022 06:00;20;19120;0;0;0;0;5;10080
03.02.2022 07:00;57;185761;0;0;0;0;6;12080
03.02.2022 08:00;70;277676;0;0;0;0;6;12110
03.02.2022 09:00;50;180930;0;0;0;0;6;12100
03.02.2022 10:00;49;180830;0;0;0;0;5;10090
03.02.2022 11:00;42;192690;0;0;0;0;5;10100
03.02.2022 12:00;60;329962;0;0;0;0;6;12100
03.02.2022 13:00;64;153810;0;0;0;0;6;12100
03.02.2022 14:00;66;226490;0;0;0;0;5;10121
03.02.2022 15:00;89;417026;0;0;0;0;7;14120
03.02.2022 16:00;101;747381;0;0;0;0;5;10090
03.02.2022 17:00;97;754300;0;0;0;0;6;12090
03.02.2022 18:00;91;546831;0;0;0;0;6;12100
03.02.2022 19:00;44;237970;0;0;0;0;4;8060
03.02.2022 20:00;30;69210;0;0;0;0;4;8050
03.02.2022 21:00;16;79700;0;0;0;0;4;8080
03.02.2022 22:00;18;51370;0;0;0;0;3;6060
03.02.2022 23:00;9;7480;0;0;0;0;2;4030
04.02.2022 00:00;3;3110;0;0;0;0;2;4040
04.02.2022 01:00;1;1400;0;0;0;0;0;0
04.02.2022 02:00;2;1520;0;0;0;0;0;0
04.02.2022 03:00;0;0;0;0;0;0;1;2020
04.02.2022 04:00;4;3290;0;0;0;0;0;0
04.02.2022 05:00;9;11500;0;0;0;0;3;6040
04.02.2022 06:00;14;75560;0;0;0;0;6;12110
04.02.2022 07:00;52;162260;0;0;0;0;5;10090
04.02.2022 08:00;64;180378;0;0;0;0;7;14120
04.02.2022 09:00;53;243730;0;0;0;0;6;12120
04.02.2022 10:00;49;184045;0;0;0;0;6;12120
04.02.2022 11:00;51;224170;0;0;0;0;6;12070
04.02.2022 12:00;56;311755;0;0;0;0;6;12090
04.02.2022 13:00;86;519702;0;0;0;0;6;12110
04.02.2022 14:00;87;411237;0;0;0;0;6;12100
04.02.2022 15:00;103;621383;0;0;0;0;5;10100
04.02.2022 16:00;73;303969;0;0;0;0;6;12080
04.02.2022 17:00;89;408734;0;0;0;0;6;12120
04.02.2022 18:00;62;217520;0;0;0;0;6;12100
04.02.2022 19:00;59;188570;0;0;0;0;4;8080
04.02.2022 20:00;22;49650;0;0;0;0;3;6060
04.02.2022 21:00;27;93610;0;0;0;0;4;8070
04.02.2022 22:00;16;16450;0;0;0;0;3;6060
04.02.2022 23:00;12;10710;0;0;0;0;2;4040
05.02.2022 00:00;5;6270;0;0;0;0;2;4030
05.02.2022 01:00;10;10340;0;0;0;0;1;2020
05.02.2022 02:00;3;3330;0;0;0;0;1;2020
05.02.2022 03:00;4;3550;0;0;0;0;0;0
05.02.2022 04:00;3;2860;0;0;0;0;0;0
05.02.2022 05:00;2;1990;0;0;0;0;4;8070
05.02.2022 06:00;6;5880;0;0;0;0;4;8080
05.02.2022 07:00;8;34760;0;0;0;0;4;8070
05.02.2022 08:00;16;26200;0;0;0;0;4;8070
05.02.2022 09:00;28;93180;0;0;0;0;4;8060
05.02.2022 10:00;41;123440;0;0;0;0;4;8050
05.02.2022 11:00;36;134490;0;0;0;0;4;8060
05.02.2022 12:00;41;176463;0;0;0;0;4;8070
05.02.2022 13:00;54;197130;0;0;0;0;4;8080
05.02.2022 14:00;48;133390;0;0;0;0;4;8050
05.02.2022 15:00;53;233270;0;0;0;0;4;8122
05.02.2022 16:00;46;87720;0;0;0;0;4;8080
05.02.2022 17:00;46;240476;0;0;0;0;4;8060
05.02.2022 18:00;43;150460;0;0;0;0;4;8060
05.02.2022 19:00;26;25560;0;0;0;0;4;8070
05.02.2022 20:00;27;27670;0;0;0;0;3;6050
05.02.2022 21:00;19;90283;0;0;0;0;2;4040
05.02.2022 22:00;25;79550;0;0;0;0;2;4040
05.02.2022 23:00;13;15340;0;0;0;0;2;4040
06.02.2022 00:00;9;10230;0;0;0;0;2;4040
06.02.2022 01:00;12;12330;0;0;0;0;1;2020
06.02.2022 02:00;7;52140;0;0;0;0;1;2020
06.02.2022 03:00;4;4983;0;0;0;0;0;0
06.02.2022 04:00;1;520;0;0;0;0;0;0
06.02.2022 05:00;1;900;0;0;0;0;0;0
06.02.2022 06:00;4;2380;0;0;0;0;2;4040
06.02.2022 07:00;2;2050;0;0;0;0;2;4030
06.02.2022 08:00;6;5660;0;0;0;0;2;4040
06.02.2022 09:00;10;10230;0;0;0;0;2;4030
06.02.2022 10:00;21;51720;0;0;0;0;2;4040
06.02.2022 11:00;20;48370;0;0;0;0;1;2020
06.02.2022 12:00;29;97681;0;0;0;0;3;6040
06.02.2022 13:00;22;48360;0;0;0;0;4;8080
06.02.2022 14:00;25;113162;0;0;0;0;4;8070
06.02.2022 15:00;26;75300;0;0;0;0;4;8060
06.02.2022 16:00;39;119331;0;0;0;0;3;6040
06.02.2022 17:00;30;84862;0;0;0;0;4;8060
06.02.2022 18:00;35;141270;0;0;0;0;4;8060
06.02.2022 19:00;29;36900;0;0;0;0;4;8060
06.02.2022 20:00;18;227750;0;0;0;0;2;4040
06.02.2022 21:00;23;56480;0;0;0;0;2;4030
06.02.2022 22:00;17;61090;0;0;0;0;2;4030
06.02.2022 23:00;2;2130;0;0;0;0;2;4040
07.02.2022 00:00;1;960;0;0;0;0;2;4030
07.02.2022 01:00;0;0;0;0;0;0;0;0
07.02.2022 02:00;2;1430;0;0;0;0;0;0
07.02.2022 03:00;0;0;0;0;0;0;1;2020
07.02.2022 04:00;3;3040;0;0;0;0;0;0
07.02.2022 05:00;5;4870;0;0;0;0;3;6040
07.02.2022 06:00;20;18240;0;0;0;0;6;12110
07.02.2022 07:00;65;359143;0;0;0;0;6;12160
07.02.2022 08:00;78;434929;0;0;0;0;6;12080
07.02.2022 09:00;42;294730;0;0;0;0;6;12090
07.02.2022 10:00;36;115910;0;0;0;0;5;10080
07.02.2022 11:00;42;173210;0;0;0;0;7;14120
07.02.2022 12:00;57;269205;0;0;0;0;6;12110
07.02.2022 13:00;52;184310;0;0;0;0;6;12090
07.02.2022 14:00;64;349350;0;0;0;0;6;12152
07.02.2022 15:00;93;546380;0;0;0;0;6;12090
07.02.2022 16:00;94;786320;0;0;0;0;6;12100
07.02.2022 17:00;112;434240;0;0;0;0;6;12110
07.02.2022 18:00;79;502717;0;0;0;0;6;12100
07.02.2022 19:00;32;122730;0;0;0;0;4;8070
07.02.2022 20:00;24;32960;0;0;0;0;4;8070
07.02.2022 21:00;22;21920;0;0;0;0;4;8080
07.02.2022 22:00;14;14700;0;0;0;0;3;6050
07.02.2022 23:00;8;7680;0;0;0;0;2;4040
08.02.2022 00:00;1;960;0;0;0;0;2;4020
08.02.2022 01:00;3;3270;0;0;0;0;0;0
08.02.2022 02:00;3;6570;0;0;0;0;0;0
08.02.2022 03:00;0;0;0;0;0;0;1;2020
08.02.2022 04:00;0;0;0;0;0;0;0;0
08.02.2022 05:00;8;10170;0;0;0;0;3;6050
08.02.2022 06:00;35;60020;0;0;0;0;6;12110
08.02.2022 07:00;47;74891;0;0;0;0;6;12149
08.02.2022 08:00;72;475540;0;0;0;0;6;12100
08.02.2022 09:00;57;234000;0;0;0;0;6;12090
08.02.2022 10:00;42;279570;0;0;0;0;6;12090
08.02.2022 11:00;50;127450;0;0;0;0;6;12110
08.02.2022 12:00;67;394010;0;0;0;0;6;12110
08.02.2022 13:00;55;193687;0;0;0;0;6;12100
08.02.2022 14:00;57;122850;0;0;0;0;6;12163
08.02.2022 15:00;77;497328;0;0;0;0;6;12100
08.02.2022 16:00;95;691229;0;0;0;0;6;12110
08.02.2022 17:00;115;607589;0;0;0;0;6;12100
08.02.2022 18:00;69;321759;0;0;0;0;6;12100
08.02.2022 19:00;52;329158;0;0;0;0;4;8070
08.02.2022 20:00;35;70700;0;0;0;0;4;8060
08.02.2022 21:00;20;20100;0;0;0;0;4;8070
08.02.2022 22:00;27;29360;0;0;0;0;3;6050
08.02.2022 23:00;9;7150;0;0;0;0;2;4030
09.02.2022 00:00;5;5050;0;0;0;0;2;4040
09.02.2022 01:00;1;1240;0;0;0;0;0;0
09.02.2022 02:00;2;990;0;0;0;0;0;0
09.02.2022 03:00;1;340;0;0;0;0;1;2020
09.02.2022 04:00;3;2820;0;0;0;0;0;0
09.02.2022 05:00;12;12130;0;0;0;0;2;4040
09.02.2022 06:00;21;20020;0;0;0;0;6;12090
09.02.2022 07:00;56;118110;0;0;0;0;6;12100
09.02.2022 08:00;76;388451;0;0;0;0;6;12100
09.02.2022 09:00;52;192054;0;0;0;0;6;12110
09.02.2022 10:00;45;246670;0;0;0;0;6;12120
09.02.2022 11:00;40;54760;0;0;0;0;6;12090
09.02.2022 12:00;69;342419;0;0;0;0;6;12080
09.02.2022 13:00;69;364493;0;0;0;0;6;12100
09.02.2022 14:00;72;470708;0;0;0;0;6;12110
09.02.2022 15:00;81;315742;0;0;0;0;1;2020
09.02.2022 16:00;109;743502;0;0;0;0;0;0
09.02.2022 17:00;99;502917;0;0;0;0;3;6050
09.02.2022 18:00;68;519233;0;0;0;0;6;12090
09.02.2022 19:00;39;92500;0;0;0;0;4;8070
09.02.2022 20:00;29;36330;0;0;0;0;4;8060
09.02.2022 21:00;23;57590;0;0;0;0;4;8070
09.02.2022 22:00;22;23150;0;0;0;0;1;2020
09.02.2022 23:00;5;5470;0;0;0;0;2;4030
10.02.2022 00:00;5;5370;0;0;0;0;2;4040
10.02.2022 01:00;1;1020;0;0;0;0;0;0
10.02.2022 02:00;1;1020;0;0;0;0;0;0
10.02.2022 03:00;1;1080;0;0;0;0;1;2020
10.02.2022 04:00;1;1150;0;0;0;0;0;0
10.02.2022 05:00;6;6160;0;0;0;0;3;6060
10.02.2022 06:00;20;21330;0;0;0;0;6;12090
10.02.2022 07:00;70;189200;0;0;0;0;6;12120
10.02.2022 08:00;74;199912;0;0;0;0;6;12100
10.02.2022 09:00;54;342740;0;0;0;0;6;12090
10.02.2022 10:00;47;285220;0;0;0;0;5;10080
10.02.2022 11:00;49;217570;0;0;0;0;6;12110
10.02.2022 12:00;69;337170;0;0;0;0;6;12110
10.02.2022 13:00;47;116189;0;0;0;0;5;10070
10.02.2022 14:00;74;247700;0;0;0;0;6;12110
10.02.2022 15:00;79;621461;0;0;0;0;7;14070
10.02.2022 16:00;118;990080;0;0;0;0;6;12110
10.02.2022 17:00;95;640245;0;0;0;0;6;12100
10.02.2022 18:00;81;612230;0;0;0;0;6;12110
10.02.2022 19:00;45;236216;0;0;0;0;4;8060
10.02.2022 20:00;32;68600;0;0;0;0;4;8060
10.02.2022 21:00;17;23010;0;0;0;0;4;8060
10.02.2022 22:00;30;225802;0;0;0;0;3;6050
10.02.2022 23:00;12;34060;0;0;0;0;2;4030
11.02.2022 00:00;4;25260;0;0;0;0;2;4030
11.02.2022 01:00;1;1410;0;0;0;0;0;0
11.02.2022 02:00;2;1240;0;0;0;0;0;0
11.02.2022 03:00;0;0;0;0;0;0;1;2010
11.02.2022 04:00;3;3600;0;0;0;0;0;0
11.02.2022 05:00;9;8840;0;0;0;0;3;6040
11.02.2022 06:00;17;29670;0;0;0;0;6;12153
11.02.2022 07:00;56;208941;0;0;0;0;1;20980
11.02.2022 08:00;62;277493;0;0;0;0;0;0
11.02.2022 09:00;36;143803;0;0;0;0;3;6050
11.02.2022 10:00;39;109720;0;0;0;0;6;12110
11.02.2022 11:00;39;122570;0;0;0;0;6;12100
11.02.2022 12:00;67;440563;0;0;0;0;6;12110
11.02.2022 13:00;83;543530;0;0;0;0;6;12100
11.02.2022 14:00;92;555278;0;0;0;0;6;12110
11.02.2022 15:00;100;648490;0;0;0;0;6;12100
11.02.2022 16:00;83;477150;0;0;0;0;6;12100
11.02.2022 17:00;78;378990;0;0;0;0;6;12110
11.02.2022 18:00;78;530474;0;0;0;0;6;12110
11.02.2022 19:00;53;138795;0;0;0;0;4;8060
11.02.2022 20:00;26;29970;0;0;0;0;4;8080
11.02.2022 21:00;23;28350;0;0;0;0;4;8050
11.02.2022 22:00;29;95582;0;0;0;0;3;6040
11.02.2022 23:00;15;27610;0;0;0;0;2;4040
12.02.2022 00:00;7;5830;0;0;0;0;2;4040
12.02.2022 01:00;7;58440;0;0;0;0;1;2010
12.02.2022 02:00;4;3090;0;0;0;0;1;2010
12.02.2022 03:00;4;4100;0;0;0;0;0;0
12.02.2022 04:00;3;1750;0;0;0;0;0;0
12.02.2022 05:00;2;3950;0;0;0;0;4;8070
12.02.2022 06:00;1;630;0;0;0;0;4;8070
12.02.2022 07:00;9;24840;0;0;0;0;4;8070
12.02.2022 08:00;12;11400;0;0;0;0;4;8070
12.02.2022 09:00;47;99960;0;0;0;0;4;8080
12.02.2022 10:00;32;160173;0;0;0;0;4;8060
12.02.2022 11:00;45;124070;0;0;0;0;4;8070
12.02.2022 12:00;56;277149;0;0;0;0;4;8080
12.02.2022 13:00;59;240320;0;0;0;0;4;8050
12.02.2022 14:00;53;223320;0;0;0;0;4;8070
12.02.2022 15:00;51;207144;0;0;0;0;4;8050
12.02.2022 16:00;56;214720;0;0;0;0;4;8080
12.02.2022 17:00;49;52800;0;0;0;0;4;8040
12.02.2022 18:00;43;49930;0;0;0;0;4;8060
12.02.2022 19:00;27;119450;0;0;0;0;4;8050
12.02.2022 20:00;20;18710;0;0;0;0;3;6060
12.02.2022 21:00;23;118490;0;0;0;0;2;4040
12.02.2022 22:00;11;13100;0;0;0;0;2;4040
12.02.2022 23:00;16;53140;0;0;0;0;2;4030
13.02.2022 00:00;1;360;0;0;0;0;2;4030
13.02.2022 01:00;4;2970;0;0;0;0;1;2020
13.02.2022 02:00;2;2250;0;0;0;0;1;2020
13.02.2022 03:00;5;5390;0;0;0;0;0;0
13.02.2022 04:00;3;3080;0;0;0;0;0;0
13.02.2022 05:00;1;1160;0;0;0;0;0;0
13.02.2022 06:00;4;7330;0;0;0;0;2;4040
13.02.2022 07:00;2;2640;0;0;0;0;2;4081
13.02.2022 08:00;7;7150;0;0;0;0;2;4040
13.02.2022 09:00;18;18350;0;0;0;0;2;4040
13.02.2022 10:00;22;42210;0;0;0;0;2;4040
13.02.2022 11:00;27;204580;0;0;0;0;2;4040
13.02.2022 12:00;33;78390;0;0;0;0;3;6050
13.02.2022 13:00;27;52880;0;0;0;0;4;8060
13.02.2022 14:00;32;112755;0;0;0;0;4;8070
13.02.2022 15:00;44;133690;0;0;0;0;4;8070
13.02.2022 16:00;30;50970;0;0;0;0;4;8060
