01.06.2020 00:00;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V21;Vwz_V21;Bel_V81;Vwz_V81;Bel_VK1_IO;Vwz_VK1_IO;Bel_VK2_IO;Vwz_VK2_IO;Bel_VK3_IO;Vwz_VK3_IO
09.06.2020 13:00;6;4800;3;1800;5;3600;4;2400;5;3600;129;1981800;83;1796400;164;1528200;111;864000;0;0;0;0;0;0
09.06.2020 14:00;6;4200;5;3600;1;600;4;2400;9;7200;133;1945200;101;1845600;163;1527600;107;1079400;0;0;0;0;0;0
09.06.2020 15:00;5;4200;7;6000;7;4800;3;1800;20;18000;167;2386800;82;2485200;151;1850400;117;1600200;0;0;0;0;0;0
09.06.2020 16:00;13;10800;15;12000;6;4200;9;6600;14;10200;171;2505600;108;2327400;174;1978200;112;1334400;0;0;0;0;0;0
09.06.2020 17:00;4;2400;7;4800;5;3000;3;2400;7;4200;188;2606400;110;2582400;168;2124600;110;1639800;0;0;0;0;0;0
09.06.2020 18:00;2;1200;44;57000;6;4200;5;3600;16;13200;158;2120400;97;2124000;158;1631400;98;958800;0;0;0;0;0;0
09.06.2020 19:00;8;6000;3;1800;4;2400;2;1200;2;1200;129;1892400;104;1606800;161;1226400;101;477000;0;0;0;0;0;0
09.06.2020 20:00;0;0;1;600;1;600;0;0;0;0;85;1308600;76;1103400;137;771600;83;376800;0;0;0;0;0;0
09.06.2020 21:00;1;600;0;0;1;600;0;0;3;3000;70;634200;74;458400;89;471000;50;269400;0;0;0;0;0;0
09.06.2020 22:00;0;0;1;600;1;600;0;0;1;600;49;471000;50;300600;72;300600;33;159000;0;0;0;0;0;0
09.06.2020 23:00;0;0;1;600;0;0;0;0;1;600;25;116400;23;65400;45;148800;29;138600;0;0;0;0;0;0
10.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;15;84000;16;34800;27;228600;5;28800;0;0;0;0;0;0
10.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;6;30000;4;11400;16;63600;7;33000;0;0;0;0;0;0
10.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;5;30600;5;12000;13;34800;10;43200;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;14;67800;13;36000;12;28800;10;41400;0;0;0;0;0;0
10.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;13;111600;12;28200;28;70200;16;165000;0;0;0;0;0;0
10.06.2020 05:00;0;0;0;0;0;0;0;0;1;600;26;320400;38;188400;61;187200;32;199200;0;0;0;0;0;0
10.06.2020 06:00;1;600;0;0;1;600;0;0;1;600;53;798000;58;375600;93;549000;81;445800;0;0;0;0;0;0
10.06.2020 07:00;6;4200;15;22200;0;0;4;3000;8;5400;90;1773600;81;1360200;151;1401600;97;913800;0;0;0;0;0;0
10.06.2020 08:00;0;0;20;17400;2;1200;6;4800;5;3000;115;1890000;84;1641600;173;1573200;114;1502400;0;0;0;0;0;0
10.06.2020 09:00;3;3000;12;13200;15;13800;10;7800;9;7800;112;2155800;83;1773600;188;1602600;134;1414200;0;0;0;0;0;0
10.06.2020 10:00;8;6600;4;4200;2;1200;3;1800;8;6000;117;2197200;75;1941600;162;1746000;120;1629600;0;0;0;0;0;0
10.06.2020 11:00;4;2400;2;1800;2;1200;3;2400;3;2400;112;2041200;79;1746600;185;1922400;113;1417200;0;0;0;0;0;0
10.06.2020 12:00;3;1800;7;6600;5;3000;7;5400;10;7800;138;2646600;86;2621400;155;1839600;86;2002200;0;0;0;0;0;0
10.06.2020 13:00;7;4800;3;1800;6;3600;7;4800;12;9000;150;2354400;93;2276400;164;1619400;87;1524000;0;0;0;0;0;0
10.06.2020 14:00;9;7200;6;5400;6;3600;3;1800;6;4200;148;2503800;81;2330400;171;1771800;98;1174200;0;0;0;0;0;0
10.06.2020 15:00;9;7200;19;16200;5;3600;10;7800;18;15600;137;2394600;77;2277600;187;1872000;124;871200;0;0;0;0;0;0
10.06.2020 16:00;7;4800;5;4200;7;5400;7;4800;12;9600;139;2447400;97;2199600;169;1926600;99;1288800;0;0;0;0;0;0
10.06.2020 17:00;21;18600;14;10800;5;3600;16;13200;20;16800;168;2360400;89;2298600;182;2137200;127;1381200;0;0;0;0;0;0
10.06.2020 18:00;18;14400;11;20400;3;1800;6;4800;14;10800;187;2533800;94;2430000;179;1917000;104;1258200;0;0;0;0;0;0
10.06.2020 19:00;5;3600;1;600;3;1800;7;4800;3;2400;125;1759200;103;1482600;195;1384200;94;780000;0;0;0;0;0;0
10.06.2020 20:00;0;0;0;0;6;5400;0;0;4;2400;100;1503600;87;1102800;150;1081800;89;409200;0;0;0;0;0;0
10.06.2020 21:00;0;0;1;600;0;0;0;0;0;0;84;973800;98;633000;120;674400;84;437400;0;0;0;0;0;0
10.06.2020 22:00;0;0;0;0;0;0;0;0;2;1800;75;499800;63;303000;92;381000;46;218400;0;0;0;0;0;0
10.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;43;335400;52;197400;58;265800;33;142200;0;0;0;0;0;0
11.06.2020 00:00;0;0;0;0;0;0;4;3600;0;0;23;147000;21;93600;40;172800;18;71400;0;0;0;0;0;0
11.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;21;232200;19;91200;31;118200;13;55200;0;0;0;0;0;0
11.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;11;59400;12;153600;20;99000;7;28800;0;0;0;0;0;0
11.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;7;83400;7;26400;12;31200;10;46200;0;0;0;0;0;0
11.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;1;600;1;3000;10;33600;10;73800;0;0;0;0;0;0
11.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;4;35400;3;26400;12;42600;12;97800;0;0;0;0;0;0
11.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;11;140400;9;63600;24;87000;12;58800;0;0;0;0;0;0
11.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;10;143400;22;82800;37;106800;27;90000;0;0;0;0;0;0
11.06.2020 08:00;0;0;0;0;0;0;0;0;0;0;22;399600;25;156000;75;233400;42;127800;0;0;0;0;0;0
11.06.2020 09:00;0;0;0;0;0;0;1;600;1;600;56;856200;69;387600;119;621000;78;339600;0;0;0;0;0;0
11.06.2020 10:00;1;600;0;0;0;0;5;3600;1;600;60;923400;66;585000;129;698400;78;289800;0;0;0;0;0;0
11.06.2020 11:00;1;600;0;0;0;0;2;1200;1;600;84;977400;85;720600;135;724200;104;466800;0;0;0;0;0;0
11.06.2020 12:00;1;600;0;0;0;0;1;600;1;1800;84;967200;83;699000;158;804000;97;427800;0;0;0;0;0;0
11.06.2020 13:00;1;600;3;2400;1;600;1;600;4;3000;92;1330200;87;984000;152;855600;91;576600;0;0;0;0;0;0
11.06.2020 14:00;1;600;6;5400;1;600;3;2400;7;6000;102;1301400;104;753000;148;997800;101;471600;0;0;0;0;0;0
11.06.2020 15:00;1;1800;2;1200;0;0;5;3600;6;4200;83;1105200;88;828600;156;762600;97;452400;0;0;0;0;0;0
11.06.2020 16:00;0;0;4;2400;4;3000;2;1200;5;4200;104;1241400;96;903600;142;1006200;112;577800;0;0;0;0;0;0
11.06.2020 17:00;4;2400;3;1800;2;1200;6;5400;4;3600;120;1358400;114;979200;152;1018200;109;557400;0;0;0;0;0;0
11.06.2020 18:00;7;5400;2;1200;2;1200;7;4800;3;1800;95;1285800;99;962400;169;843000;98;540600;0;0;0;0;0;0
11.06.2020 19:00;0;0;4;2400;2;1200;4;3000;3;1800;75;974400;79;559200;134;776400;74;307800;0;0;0;0;0;0
11.06.2020 20:00;0;0;2;1200;1;600;0;0;2;1200;65;855000;69;516000;123;677400;75;252600;0;0;0;0;0;0
11.06.2020 21:00;0;0;0;0;0;0;3;2400;2;1800;49;669000;49;363000;104;517200;50;208200;0;0;0;0;0;0
11.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;34;239400;37;129600;70;224400;32;152400;0;0;0;0;0;0
11.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;38;264000;37;122400;48;168000;29;140400;0;0;0;0;0;0
12.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;13;104400;12;36000;40;154200;15;48600;0;0;0;0;0;0
12.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;17;72600;16;41400;12;43200;12;44400;0;0;0;0;0;0
12.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;7;40800;7;19800;11;24600;12;36000;0;0;0;0;0;0
12.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;10;57000;9;30000;14;47400;4;25800;0;0;0;0;0;0
12.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;7;64200;6;14400;22;52200;13;153600;0;0;0;0;0;0
12.06.2020 05:00;1;600;0;0;0;0;1;600;0;0;15;218400;19;164400;36;117000;38;140400;0;0;0;0;0;0
12.06.2020 06:00;1;600;0;0;0;0;0;0;0;0;27;465600;34;170400;72;388200;56;316200;0;0;0;0;0;0
12.06.2020 07:00;1;600;12;22200;1;600;0;0;6;4200;65;1005600;83;644400;138;800400;86;570600;0;0;0;0;0;0
12.06.2020 08:00;4;3000;4;4200;0;0;2;1200;6;4200;99;1726200;92;1339800;164;1340400;141;814200;0;0;0;0;0;0
12.06.2020 09:00;0;0;10;9600;1;600;2;1800;8;6000;88;1731000;92;1218000;200;1449600;121;1181400;0;0;0;0;0;0
12.06.2020 10:00;4;2400;0;0;3;2400;5;4200;3;1800;134;1889400;88;1961400;191;1814400;142;1199400;0;0;0;0;0;0
12.06.2020 11:00;1;600;2;1800;1;600;6;5400;6;4200;101;2302800;42;3142200;193;2233800;108;1757400;0;0;0;0;0;0
12.06.2020 12:00;5;4200;3;1800;3;1800;6;5400;11;9000;24;3252000;69;2653800;166;2017200;111;1234800;0;0;0;0;0;0
12.06.2020 13:00;8;4800;5;3600;3;1800;4;2400;10;9600;55;2799000;74;2281200;179;1706400;126;1311000;0;0;0;0;0;0
12.06.2020 14:00;11;6600;6;4200;2;1200;11;7800;8;4800;81;2762400;96;2086800;171;1989000;102;1332000;0;0;0;0;0;0
12.06.2020 15:00;7;6000;5;3000;4;3600;3;1800;6;3600;108;2322600;104;2018400;218;1686600;107;1215600;0;0;0;0;0;0
12.06.2020 16:00;5;3000;8;10800;7;4200;12;9000;13;10200;63;2789400;111;2161200;176;1809600;105;1095600;0;0;0;0;0;0
12.06.2020 17:00;15;13800;20;16200;8;4800;6;4200;12;9000;121;2431800;105;2159400;195;1593000;123;1168200;0;0;0;0;0;0
12.06.2020 18:00;11;7800;16;15600;1;600;5;3000;10;8400;111;2440800;98;2209200;164;1761600;103;1004400;0;0;0;0;0;0
12.06.2020 19:00;0;0;3;1800;6;3600;4;3000;4;2400;69;2319000;112;1483800;157;1554600;103;581400;0;0;0;0;0;0
12.06.2020 20:00;4;2400;0;0;0;0;2;1200;0;0;95;1233600;99;754200;157;913200;101;420600;0;0;0;0;0;0
12.06.2020 21:00;0;0;1;600;0;0;0;0;1;600;88;1124400;106;756000;138;853800;62;336600;0;0;0;0;0;0
12.06.2020 22:00;1;600;0;0;1;600;1;600;2;1800;76;760800;82;431400;106;536400;46;238200;0;0;0;0;0;0
12.06.2020 23:00;0;0;0;0;0;0;1;600;0;0;49;351000;43;182400;80;331200;33;153600;0;0;0;0;0;0
13.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;37;157200;28;115200;47;159000;23;97200;0;0;0;0;0;0
13.06.2020 01:00;0;0;1;600;0;0;0;0;1;600;23;171600;25;79200;49;163200;18;173400;0;0;0;0;0;0
13.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;21;84600;19;55200;24;70200;12;48600;0;0;0;0;0;0
13.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;12;102600;13;36600;18;42600;10;46200;0;0;0;0;0;0
13.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;9;88800;10;46800;18;49200;10;84600;0;0;0;0;0;0
13.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;15;163800;27;124800;23;63000;18;83400;0;0;0;0;0;0
13.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;26;315000;27;184800;47;198600;40;172200;0;0;0;0;0;0
13.06.2020 07:00;0;0;0;0;0;0;0;0;0;0;42;570600;48;277200;74;358800;47;172800;0;0;0;0;0;0
13.06.2020 08:00;0;0;0;0;0;0;3;1800;0;0;72;879000;80;642000;143;913200;109;430200;0;0;0;0;0;0
13.06.2020 09:00;0;0;2;1200;1;600;0;0;1;600;76;1269600;70;1006200;168;850800;113;694800;0;0;0;0;0;0
13.06.2020 10:00;8;4800;6;5400;2;1200;5;3600;9;7200;142;1896000;112;1766400;176;1468800;128;1083600;0;0;0;0;0;0
13.06.2020 11:00;4;2400;5;7800;0;0;5;3600;3;1800;130;1516200;111;1222800;201;1641600;113;873000;0;0;0;0;0;0
13.06.2020 12:00;8;6000;4;3600;5;4200;4;2400;8;7200;130;1833000;96;1573800;186;1533000;115;992400;0;0;0;0;0;0
13.06.2020 13:00;5;3000;3;1800;1;600;10;7200;4;2400;118;1609800;110;1347600;171;1558200;131;954600;0;0;0;0;0;0
13.06.2020 14:00;1;600;5;11400;4;2400;2;1200;2;1800;121;2121000;117;1393800;185;1592400;104;938400;0;0;0;0;0;0
13.06.2020 15:00;8;7800;12;16800;3;1800;2;1800;17;13800;105;1855800;114;1249800;181;1226400;123;969600;0;0;0;0;0;0
13.06.2020 16:00;3;2400;3;5400;3;1800;5;3600;2;1200;106;1656000;121;1133400;177;1308600;130;616200;0;0;0;0;0;0
13.06.2020 17:00;1;600;2;1200;1;600;0;0;9;7200;116;1613400;113;1170600;168;1087800;107;709200;0;0;0;0;0;0
13.06.2020 18:00;1;600;3;1800;2;1200;1;600;7;4200;96;1497600;91;1204800;149;1062000;116;700800;0;0;0;0;0;0
13.06.2020 19:00;0;0;0;0;3;1800;0;0;5;4200;63;2192400;117;924600;139;984000;103;578400;0;0;0;0;0;0
13.06.2020 20:00;2;1200;3;4800;0;0;1;600;4;3600;70;876000;73;688800;138;700800;93;406800;0;0;0;0;0;0
13.06.2020 21:00;0;0;1;600;1;600;0;0;4;3000;69;824400;78;486600;97;438000;67;300000;0;0;0;0;0;0
13.06.2020 22:00;0;0;2;1200;3;1800;0;0;3;2400;68;579600;68;333600;100;467400;48;240600;0;0;0;0;0;0
13.06.2020 23:00;0;0;0;0;1;600;0;0;0;0;55;373800;60;217200;69;279600;36;180600;0;0;0;0;0;0
14.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;39;279600;41;142200;44;202200;25;94200;0;0;0;0;0;0
14.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;28;153000;31;81000;39;129000;20;77400;0;0;0;0;0;0
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;14;68400;12;39000;27;65400;8;24000;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;13;63600;10;40200;16;38400;8;40800;0;0;0;0;0;0
14.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;3;28200;3;10800;12;29400;11;55800;0;0;0;0;0;0
14.06.2020 05:00;0;0;0;0;0;0;0;0;0;0;7;88800;9;38400;20;58800;13;60000;0;0;0;0;0;0
14.06.2020 06:00;0;0;0;0;0;0;0;0;0;0;17;250200;20;102600;21;77400;9;46800;0;0;0;0;0;0
14.06.2020 07:00;0;0;2;1800;0;0;0;0;2;1800;19;277200;18;94800;40;134400;21;77400;0;0;0;0;0;0
14.06.2020 08:00;0;0;0;0;0;0;0;0;1;600;23;384000;29;243000;61;200400;37;108000;0;0;0;0;0;0
14.06.2020 09:00;0;0;0;0;0;0;0;0;0;0;52;622800;58;376800;99;430200;74;291000;0;0;0;0;0;0
14.06.2020 10:00;0;0;0;0;0;0;4;3000;0;0;59;783600;63;403800;129;616800;94;362400;0;0;0;0;0;0
14.06.2020 11:00;0;0;0;0;0;0;1;600;0;0;77;954600;73;696000;130;628800;83;357600;0;0;0;0;0;0
14.06.2020 12:00;15;14400;0;0;1;600;11;9000;4;4200;98;1143000;93;764400;147;839400;92;470400;0;0;0;0;0;0
14.06.2020 13:00;1;600;1;600;3;1800;1;600;0;0;84;1221000;88;944400;154;839400;104;398400;0;0;0;0;0;0
14.06.2020 14:00;1;600;1;600;2;1200;5;4200;1;600;90;1190400;106;867000;144;906600;98;589200;0;0;0;0;0;0
14.06.2020 15:00;10;9000;9;9000;1;600;1;600;5;4200;108;1375200;108;1021200;147;969600;105;446400;0;0;0;0;0;0
14.06.2020 16:00;4;3000;9;7800;0;0;5;4200;13;10200;94;1423200;97;1048800;257;1414200;108;513000;0;0;0;0;0;0
14.06.2020 17:00;0;0;3;2400;1;600;0;0;3;1800;102;1392000;95;1020600;165;926400;106;519000;0;0;0;0;0;0
14.06.2020 18:00;2;1200;3;2400;0;0;1;600;2;1200;84;1186800;88;787200;148;901800;97;483000;0;0;0;0;0;0
14.06.2020 19:00;0;0;2;1200;4;2400;1;600;3;1800;98;1435200;94;1027800;131;896400;80;386400;0;0;0;0;0;0
14.06.2020 20:00;1;600;1;600;0;0;0;0;1;600;79;1005000;82;591600;92;593400;64;328200;0;0;0;0;0;0
14.06.2020 21:00;0;0;0;0;0;0;0;0;0;0;51;625200;57;362400;68;347400;56;297000;0;0;0;0;0;0
14.06.2020 22:00;0;0;0;0;1;600;0;0;2;1800;40;332400;48;201600;75;289800;34;181200;0;0;0;0;0;0
14.06.2020 23:00;0;0;2;1800;0;0;0;0;1;600;31;136800;28;87000;36;139200;16;74400;0;0;0;0;0;0
15.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;13;115200;16;44400;24;80400;5;22200;0;0;0;0;0;0
15.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;9;27000;7;23400;22;82200;11;39600;0;0;0;0;0;0
15.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;5;18000;4;12600;13;28800;2;4800;0;0;0;0;0;0
15.06.2020 03:00;1;600;0;0;0;0;0;0;0;0;6;51600;5;26400;10;25200;3;21600;0;0;0;0;0;0
15.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;8;90600;10;65400;17;51600;19;148200;0;0;0;0;0;0
15.06.2020 05:00;0;0;0;0;0;0;0;0;2;1800;18;318000;22;106200;53;228600;46;217200;0;0;0;0;0;0
15.06.2020 06:00;0;0;0;0;0;0;1;600;2;1200;40;692400;41;401400;100;544200;72;400200;0;0;0;0;0;0
15.06.2020 07:00;8;5400;15;10800;5;3000;8;6600;15;10800;89;1708200;67;1374000;173;1497600;99;999000;0;0;0;0;0;0
15.06.2020 08:00;4;3600;2;1200;1;600;2;1800;6;4200;106;2049000;78;1955400;159;1578600;112;949200;0;0;0;0;0;0
15.06.2020 09:00;3;1200;5;3600;1;600;2;1200;7;4200;103;1862400;81;1640400;170;1348800;118;1191000;0;0;0;0;0;0
15.06.2020 10:00;8;6600;2;1200;10;7800;2;1200;17;15000;127;1942200;78;1599000;177;1555800;118;1560600;0;0;0;0;0;0
15.06.2020 11:00;2;1200;1;600;1;600;7;5400;9;6600;96;1804200;97;1366800;186;1600200;102;1077600;0;0;0;0;0;0
15.06.2020 12:00;4;2400;5;5400;11;10800;6;4200;6;3600;125;2338200;94;1965600;187;1721400;105;1187400;0;0;0;0;0;0
15.06.2020 13:00;2;1200;7;6000;1;600;4;2400;10;8400;128;2350800;89;2143800;166;1521000;117;976200;0;0;0;0;0;0
15.06.2020 14:00;1;600;5;5400;4;2400;7;6000;6;4800;144;2411400;98;2353800;180;1659600;95;1120200;0;0;0;0;0;0
15.06.2020 15:00;6;4800;34;30000;2;1200;5;3600;26;21000;161;2721600;82;2685600;185;2049600;98;1647600;0;0;0;0;0;0
15.06.2020 16:00;2;1200;9;6600;5;4200;3;1800;7;4200;167;2389200;109;2221800;180;1974000;106;1376400;0;0;0;0;0;0
15.06.2020 17:00;5;4200;8;11400;4;2400;12;10800;9;6000;178;2627400;117;2502000;170;1901400;106;1357200;0;0;0;0;0;0
15.06.2020 18:00;4;2400;6;3600;2;1200;5;3600;6;4200;151;2205600;94;1947600;160;1599000;101;1339800;0;0;0;0;0;0
15.06.2020 19:00;3;1800;2;1800;6;4800;0;0;4;3000;119;1602600;98;1339200;148;1189200;81;436200;0;0;0;0;0;0
15.06.2020 20:00;3;1800;4;3600;1;600;3;1800;4;2400;80;1182600;81;769200;150;895800;90;471000;0;0;0;0;0;0
15.06.2020 21:00;0;0;0;0;0;0;2;1200;2;1800;62;919800;77;585600;79;571200;53;347400;0;0;0;0;0;0
15.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;40;396600;41;226200;78;339000;38;208800;0;0;0;0;0;0
15.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;23;187800;28;132600;37;139200;18;98400;0;0;0;0;0;0
16.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;11;124800;12;61800;20;70200;10;58800;0;0;0;0;0;0
16.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;3;24000;3;12000;15;65400;8;32400;0;0;0;0;0;0
16.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;4;24600;4;16800;8;21600;3;7800;0;0;0;0;0;0
16.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;5;98400;5;24000;12;33000;5;27000;0;0;0;0;0;0
16.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;6;59400;7;25200;19;60600;16;187200;0;0;0;0;0;0
16.06.2020 05:00;1;600;0;0;0;0;3;2400;0;0;19;245400;28;201000;61;215400;43;283200;0;0;0;0;0;0
16.06.2020 06:00;1;600;0;0;0;0;1;600;1;600;41;679200;51;241800;121;612000;92;490800;0;0;0;0;0;0
16.06.2020 07:00;11;10200;9;7200;4;3600;3;2400;7;6000;94;1885800;73;1560000;191;1408200;91;1130400;0;0;0;0;0;0
16.06.2020 08:00;2;1200;2;1200;2;1800;4;2400;2;1200;119;2010600;103;1717800;175;1365000;121;1339800;0;0;0;0;0;0
16.06.2020 09:00;1;600;2;1800;1;600;2;1200;5;3600;92;2010000;79;1580400;161;1606800;126;1223400;0;0;0;0;0;0
16.06.2020 10:00;1;600;5;3000;2;1800;5;3600;1;600;112;2165400;80;1780200;184;1603200;109;1235400;0;0;0;0;0;0
16.06.2020 11:00;4;2400;4;3600;3;1800;8;6000;3;1800;122;2312400;86;2148000;135;1884600;112;1182000;0;0;0;0;0;0
16.06.2020 12:00;4;3000;8;10800;1;600;4;2400;5;3600;112;2063400;95;1739400;169;1711200;97;1300200;0;0;0;0;0;0
16.06.2020 13:00;1;600;2;1200;2;1200;2;1200;9;6600;146;2070600;110;1873800;139;1636200;106;887400;0;0;0;0;0;0
16.06.2020 14:00;2;1200;6;4200;2;1200;2;1200;7;4800;133;2236800;78;2090400;168;1908600;106;882600;0;0;0;0;0;0
16.06.2020 15:00;11;7800;5;6600;5;3000;11;9600;14;9600;145;2456400;92;2260800;182;1932000;132;1416600;0;0;0;0;0;0
16.06.2020 16:00;3;1800;2;1200;13;11400;6;4800;13;9600;176;2271000;104;2029200;166;2021400;111;1215000;0;0;0;0;0;0
16.06.2020 17:00;3;1800;7;7200;1;600;6;4200;16;13800;185;2611800;94;2561400;178;1960200;85;1666800;0;0;0;0;0;0
16.06.2020 18:00;12;10800;1;600;21;19800;4;2400;5;3000;119;2421000;90;2258400;165;1741200;97;867000;0;0;0;0;0;0
16.06.2020 19:00;3;2400;7;5400;2;1200;2;1200;7;5400;130;1978800;110;1605600;145;1312200;97;525000;0;0;0;0;0;0
16.06.2020 20:00;0;0;4;4200;0;0;1;600;2;1200;80;1063200;75;805200;111;718800;86;351000;0;0;0;0;0;0
16.06.2020 21:00;1;600;2;1200;1;600;2;1200;1;600;65;891000;74;576600;114;574800;55;221400;0;0;0;0;0;0
16.06.2020 22:00;0;0;0;0;1;600;0;0;0;0;74;631200;72;434400;88;418800;41;220200;0;0;0;0;0;0
16.06.2020 23:00;0;0;0;0;0;0;0;0;0;0;46;400200;40;268800;40;163800;27;130200;0;0;0;0;0;0
17.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;26;183600;25;70800;42;121800;13;45000;0;0;0;0;0;0
17.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;10;88200;12;28800;9;51000;14;48600;0;0;0;0;0;0
17.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;8;49800;9;19200;10;23400;4;16800;0;0;0;0;0;0
17.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;9;38400;8;18600;13;163200;4;24000;0;0;0;0;0;0
17.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;9;94800;10;28200;32;70800;19;159000;0;0;0;0;0;0
17.06.2020 05:00;0;0;0;0;0;0;1;600;0;0;18;377400;23;173400;53;188400;44;187800;0;0;0;0;0;0
17.06.2020 06:00;1;600;0;0;0;0;0;0;1;600;40;752400;54;402600;95;472200;78;448200;0;0;0;0;0;0
17.06.2020 07:00;3;1800;11;8400;6;5400;0;0;12;8400;93;1808400;87;1574400;153;1494600;129;961800;0;0;0;0;0;0
17.06.2020 08:00;1;600;3;1800;4;3600;6;4200;6;5400;107;1957200;89;1690200;161;1553400;115;1096800;0;0;0;0;0;0
17.06.2020 09:00;5;3000;6;4200;4;2400;5;4200;6;6600;100;1756800;91;1309200;182;1341000;126;1124400;0;0;0;0;0;0
17.06.2020 10:00;8;6000;9;7800;5;3600;6;4800;9;7200;94;1516200;93;1301400;167;1488000;107;1032600;0;0;0;0;0;0
17.06.2020 11:00;1;600;14;14400;3;2400;1;600;12;9600;122;1968000;95;1951800;191;1697400;113;1053600;0;0;0;0;0;0
17.06.2020 12:00;5;3000;7;4800;8;6000;7;4800;13;9000;132;2164800;84;2075400;184;1851600;121;1239000;0;0;0;0;0;0
17.06.2020 13:00;25;22800;3;1800;5;3000;10;9000;10;8400;156;2289600;85;2169600;156;1645200;114;1023000;0;0;0;0;0;0
17.06.2020 14:00;13;10200;8;7200;3;1800;7;4200;6;3600;148;2279400;94;2059800;161;1601400;116;1297800;0;0;0;0;0;0
17.06.2020 15:00;4;3000;13;20400;1;600;2;1800;17;13800;162;2299200;86;2158200;186;1755000;116;1155000;0;0;0;0;0;0
17.06.2020 16:00;5;3000;12;22200;12;9000;4;2400;25;19800;153;2377200;91;2212800;190;1906800;119;1422000;0;0;0;0;0;0
17.06.2020 17:00;2;600;19;28200;4;2400;3;2400;22;18600;187;2671800;78;2612400;153;1859400;105;1567200;0;0;0;0;0;0
17.06.2020 18:00;6;4800;5;4200;2;1800;2;1200;9;7800;158;2519400;104;2206200;182;1909800;105;1018200;0;0;0;0;0;0
17.06.2020 19:00;1;600;4;9000;2;1200;0;0;4;3000;116;1706400;98;1225800;147;1345200;105;603600;0;0;0;0;0;0
17.06.2020 20:00;2;1200;1;600;3;1800;1;600;4;2400;90;1126800;87;765000;138;892200;79;410400;0;0;0;0;0;0
17.06.2020 21:00;1;600;0;0;1;600;0;0;0;0;75;909600;95;602400;92;531600;51;319200;0;0;0;0;0;0
17.06.2020 22:00;0;0;0;0;0;0;0;0;0;0;50;519600;55;391200;71;435000;47;205200;0;0;0;0;0;0
17.06.2020 23:00;0;0;1;600;0;0;0;0;0;0;34;327000;35;138000;44;158400;21;137400;0;0;0;0;0;0
18.06.2020 00:00;0;0;0;0;0;0;0;0;0;0;16;144600;16;83400;23;102000;12;56400;0;0;0;0;0;0
18.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;8;66600;10;36600;20;74400;12;45600;0;0;0;0;0;0
18.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;8;54600;8;27600;4;9600;3;11400;0;0;0;0;0;0
