01.06.2020 00:00;Bel_D1;Vwz_D1;Bel_D2;Vwz_D2;Bel_FG35H;Vwz_FG35H;Bel_FG35W;Vwz_FG35W;Bel_TS_Brandmeldung;Vwz_TS_Brandmeldung;Bel_TS_Schluesselschalter;Vwz_TS_Schluesselschalter;Bel_TS_Warte;Vwz_TS_Warte
03.09.2021 10:00;91;37120;0;3600000;3;3200;2;690;0;0;0;0;0;0
03.09.2021 11:00;96;47080;0;3600000;5;1730;2;880;0;0;0;0;0;0
03.09.2021 12:00;117;56470;0;3600000;5;3510;8;5410;0;0;0;0;0;0
03.09.2021 13:00;126;47390;0;3600000;10;10790;7;4380;0;0;0;0;0;0
03.09.2021 14:00;124;53056;0;3600000;13;10440;3;850;0;0;0;0;0;0
03.09.2021 15:00;447;77619;0;3600000;8;2700;6;3030;0;0;0;0;0;0
03.09.2021 16:00;2059;247330;0;3600000;5;2560;12;5130;0;0;0;0;0;0
03.09.2021 17:00;111;53920;0;3600000;5;6150;12;5500;0;0;0;0;0;0
03.09.2021 18:00;114;49660;0;3600000;2;4640;9;5911;0;0;0;0;0;0
03.09.2021 19:00;91;40370;0;3600000;5;2800;6;3530;0;0;0;0;0;0
03.09.2021 20:00;73;37180;0;3600000;1;790;3;1900;0;0;0;0;0;0
03.09.2021 21:00;47;21310;1;3571680;0;0;7;4790;0;0;0;0;0;0
03.09.2021 22:00;53;19190;0;3600000;0;0;3;1460;0;0;0;0;0;0
03.09.2021 23:00;38;14670;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 00:00;22;9500;0;3600000;1;160;0;0;0;0;0;0;0;0
04.09.2021 01:00;23;9060;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 02:00;13;4814;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 03:00;9;6350;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 04:00;12;7030;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 05:00;8;3200;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 06:00;19;12780;0;3600000;0;0;1;340;0;0;0;0;0;0
04.09.2021 07:00;24;11830;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 08:00;30;16130;0;3600000;0;0;0;0;0;0;0;0;0;0
04.09.2021 09:00;43;15770;0;3600000;0;0;2;1310;0;0;0;0;0;0
04.09.2021 10:00;75;36580;0;3600000;2;900;4;900;0;0;0;0;0;0
04.09.2021 11:00;87;35860;0;3600000;4;3740;3;2510;0;0;0;0;0;0
04.09.2021 12:00;96;48670;0;3600000;5;3710;12;11110;0;0;0;0;0;0
04.09.2021 13:00;110;54041;0;3600000;6;3880;10;14380;0;0;0;0;0;0
04.09.2021 14:00;162;44076;0;3600000;3;1650;7;10020;0;0;0;0;0;0
04.09.2021 15:00;3411;368356;0;3600000;8;2700;4;4170;0;0;0;0;0;0
04.09.2021 16:00;7289;879101;0;3600000;3;2230;5;6400;0;0;0;0;0;0
04.09.2021 17:00;-1;-1;0;3600000;6;4150;14;8710;0;0;0;0;0;0
04.09.2021 18:00;8132;1259476;0;3600000;3;1730;1;1600;0;0;0;0;0;0
04.09.2021 19:00;2055;366807;0;3600000;6;2960;5;2330;0;0;0;0;0;0
04.09.2021 20:00;116;51140;0;3600000;5;3030;11;5620;0;0;0;0;0;0
04.09.2021 21:00;58;23920;0;3600000;1;870;12;6460;0;0;0;0;0;0
04.09.2021 22:00;41;16740;0;3600000;0;0;3;2280;0;0;0;0;0;0
04.09.2021 23:00;34;13470;0;3600000;1;720;3;1180;0;0;0;0;0;0
05.09.2021 00:00;20;8570;0;3600000;1;340;4;1990;0;0;0;0;0;0
05.09.2021 01:00;28;15380;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 02:00;15;6160;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 03:00;17;8740;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 04:00;7;2320;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 05:00;11;7580;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 06:00;10;6750;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 07:00;16;7290;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 08:00;15;6810;0;3600000;0;0;0;0;0;0;0;0;0;0
05.09.2021 09:00;41;14550;0;3600000;0;0;1;580;0;0;0;0;0;0
05.09.2021 10:00;42;17500;0;3600000;3;1620;1;440;0;0;0;0;0;0
05.09.2021 11:00;42;16600;0;3600000;2;1470;5;2860;0;0;0;0;0;0
05.09.2021 12:00;49;19210;0;3600000;1;1020;8;8110;0;0;0;0;0;0
05.09.2021 13:00;59;24110;0;3600000;5;4150;8;2760;0;0;0;0;0;0
05.09.2021 14:00;61;22140;0;3600000;2;400;9;4080;0;0;0;0;0;0
05.09.2021 15:00;67;26290;0;3600000;2;2150;4;2930;0;0;0;0;0;0
05.09.2021 16:00;74;26444;0;3600000;2;5170;3;2920;0;0;0;0;0;0
05.09.2021 17:00;60;24840;0;3600000;9;7200;14;5200;0;0;0;0;0;0
05.09.2021 18:00;95;33860;0;3600000;1;490;3;1820;0;0;0;0;0;0
05.09.2021 19:00;69;45040;0;3600000;7;2910;8;9270;0;0;0;0;0;0
05.09.2021 20:00;66;31280;0;3600000;3;2090;2;990;0;0;0;0;0;0
05.09.2021 21:00;47;27700;0;3600000;4;860;5;4410;0;0;0;0;0;0
05.09.2021 22:00;31;10680;0;3600000;0;0;2;740;0;0;0;0;0;0
05.09.2021 23:00;16;6010;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 00:00;5;3100;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 01:00;8;2290;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 02:00;5;1890;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 03:00;3;1300;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 04:00;5;1740;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 05:00;26;12820;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 06:00;32;13870;0;3600000;2;970;1;1340;0;0;0;0;0;0
06.09.2021 07:00;82;32190;0;3600000;2;2190;0;0;0;0;0;0;0;0
06.09.2021 08:00;88;34820;0;3600000;5;4340;0;0;0;0;0;0;0;0
06.09.2021 09:00;94;50140;0;3600000;2;2250;3;1410;0;0;0;0;0;0
06.09.2021 10:00;91;36060;0;3600000;3;840;5;6780;0;0;0;0;0;0
06.09.2021 11:00;107;56150;0;3600000;12;6150;10;7840;0;0;0;0;0;0
06.09.2021 12:00;114;49590;0;3600000;7;5970;25;9560;0;0;0;0;0;0
06.09.2021 13:00;107;44076;0;3600000;4;3730;5;3220;0;0;0;0;0;0
06.09.2021 14:00;1197;164569;0;3600000;3;1885;14;8160;0;0;0;0;0;0
06.09.2021 15:00;3012;314597;0;3600000;3;2610;3;1910;0;0;0;0;0;0
06.09.2021 16:00;691;85841;1;3456690;4;3160;12;10210;0;0;0;0;0;0
06.09.2021 17:00;710;92108;0;3600000;7;4570;23;16750;0;0;0;0;0;0
06.09.2021 18:00;7206;1155428;0;3600000;11;4840;4;2500;0;0;0;0;0;0
06.09.2021 19:00;1997;282244;0;3600000;4;3920;17;18500;0;0;0;0;0;0
06.09.2021 20:00;88;42900;0;3600000;2;2360;5;6670;0;0;0;0;0;0
06.09.2021 21:00;54;24840;0;3600000;0;0;0;0;0;0;0;0;0;0
06.09.2021 22:00;31;13150;0;3600000;1;980;0;0;0;0;0;0;0;0
06.09.2021 23:00;18;6990;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 00:00;12;4920;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 01:00;7;2720;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 02:00;5;2390;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 03:00;4;2290;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 04:00;6;2560;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 05:00;19;11870;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 06:00;43;20780;0;3600000;1;1150;1;1490;0;0;0;0;0;0
07.09.2021 07:00;78;34360;0;3600000;3;1540;1;440;0;0;0;0;0;0
07.09.2021 08:00;100;40560;0;3600000;2;2630;4;2860;0;0;0;0;0;0
07.09.2021 09:00;79;33700;0;3600000;1;440;7;2770;0;0;0;0;0;0
07.09.2021 10:00;78;37544;0;3600000;13;10830;1;920;0;0;0;0;0;0
07.09.2021 11:00;98;46750;0;3600000;3;1710;10;19220;0;0;0;0;0;0
07.09.2021 12:00;93;44260;0;3600000;7;3460;0;0;0;0;0;0;0;0
07.09.2021 13:00;100;39034;0;3600000;2;5690;8;3210;0;0;0;0;0;0
07.09.2021 14:00;103;42414;0;3600000;3;1390;11;14860;0;0;0;0;0;0
07.09.2021 15:00;1708;221379;0;3600000;9;5800;10;9560;0;0;0;0;0;0
07.09.2021 16:00;4271;497106;0;3600000;12;10690;12;9620;0;0;0;0;0;0
07.09.2021 17:00;-1;-1;0;3600000;8;4520;7;5170;0;0;0;0;0;0
07.09.2021 18:00;5283;830392;0;3600000;6;10110;4;4360;0;0;0;0;0;0
07.09.2021 19:00;-1;-1;0;3600000;5;4450;9;3460;0;0;0;0;0;0
07.09.2021 20:00;307;104290;0;3600000;4;3010;9;4740;0;0;0;0;0;0
07.09.2021 21:00;63;30230;0;3600000;2;1430;3;1810;0;0;0;0;0;0
07.09.2021 22:00;38;17930;0;3600000;0;0;0;0;0;0;0;0;0;0
07.09.2021 23:00;30;12320;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 00:00;12;6650;0;3600000;0;0;1;3120;0;0;0;0;0;0
08.09.2021 01:00;6;2830;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 02:00;5;3040;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 03:00;3;810;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 04:00;4;2300;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 05:00;17;6765;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 06:00;34;16690;0;3600000;0;0;0;0;0;0;0;0;0;0
08.09.2021 07:00;78;36875;0;3600000;7;5470;1;1580;0;0;0;0;0;0
08.09.2021 08:00;97;41040;0;3600000;5;6390;9;3280;0;0;0;0;0;0
08.09.2021 09:00;70;39430;0;3600000;4;2210;8;6580;0;0;0;0;0;0
08.09.2021 10:00;72;36020;0;3600000;1;690;11;5380;0;0;0;0;0;0
08.09.2021 11:00;99;61110;0;3600000;7;3171;11;11320;0;0;0;0;0;0
08.09.2021 12:00;113;57269;0;3600000;7;5960;4;4900;0;0;0;0;0;0
08.09.2021 13:00;98;48610;0;3600000;4;2580;5;2660;0;0;0;0;0;0
08.09.2021 14:00;119;54300;0;3600000;2;1040;9;5850;0;0;0;0;0;0
08.09.2021 15:00;1880;228227;0;3600000;7;5170;16;14790;0;0;0;0;0;0
08.09.2021 16:00;2727;279251;0;3600000;5;4960;5;6510;0;0;0;0;0;0
08.09.2021 17:00;666;77254;0;3600000;5;7300;6;5326;0;0;0;0;0;0
08.09.2021 18:00;4692;536533;0;3600000;6;9130;7;6070;0;0;0;0;0;0
08.09.2021 19:00;1764;306551;0;3600000;7;4560;5;6160;0;0;0;0;0;0
08.09.2021 20:00;73;28190;0;3600000;6;2420;6;6960;0;0;0;0;0;0
08.09.2021 21:00;48;20940;0;3600000;0;0;2;1180;0;0;0;0;0;0
08.09.2021 22:00;35;12710;0;3600000;1;1390;4;2650;0;0;0;0;0;0
08.09.2021 23:00;23;7260;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 00:00;13;5850;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 01:00;6;2450;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 02:00;8;6100;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 03:00;1;270;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 04:00;6;3000;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 05:00;17;17530;0;3600000;0;0;0;0;0;0;0;0;0;0
09.09.2021 06:00;41;14690;0;3600000;1;1470;0;0;0;0;0;0;0;0
09.09.2021 07:00;78;38370;0;3600000;4;2310;2;1110;0;0;0;0;0;0
09.09.2021 08:00;106;39700;0;3600000;1;1820;1;730;0;0;0;0;0;0
09.09.2021 09:00;83;38470;0;3600000;5;4760;5;1750;0;0;0;0;0;0
09.09.2021 10:00;81;33960;0;3600000;2;2180;2;1040;0;0;0;0;0;0
09.09.2021 11:00;93;42040;0;3600000;2;760;2;840;0;0;0;0;0;0
09.09.2021 12:00;108;48336;0;3600000;11;3420;13;17480;0;0;0;0;0;0
09.09.2021 13:00;125;53970;0;3600000;10;9300;7;4080;0;0;0;0;0;0
09.09.2021 14:00;832;103602;0;3600000;4;900;8;6300;0;0;0;0;0;0
09.09.2021 15:00;3638;377930;0;3600000;2;1230;14;10420;0;0;0;0;0;0
09.09.2021 16:00;1015;130838;0;3600000;8;4520;3;3150;0;0;0;0;0;0
09.09.2021 17:00;3827;465033;0;3600000;10;4200;11;9050;0;0;0;0;0;0
09.09.2021 18:00;-1;-1;0;3600000;8;7520;10;6300;0;0;0;0;0;0
09.09.2021 19:00;2457;425336;0;3600000;5;4630;2;1710;0;0;0;0;0;0
09.09.2021 20:00;91;32970;0;3600000;0;0;3;1450;0;0;0;0;0;0
09.09.2021 21:00;494;59137;0;3600000;1;2110;0;0;0;0;0;0;0;0
09.09.2021 22:00;38;15950;0;3600000;0;0;1;2670;0;0;0;0;0;0
09.09.2021 23:00;27;12590;0;3600000;0;0;1;1460;0;0;0;0;0;0
10.09.2021 00:00;13;5560;0;3600000;0;0;1;830;0;0;0;0;0;0
10.09.2021 01:00;4;1370;0;3600000;0;0;0;0;0;0;0;0;0;0
10.09.2021 02:00;6;3200;0;3600000;0;0;0;0;0;0;0;0;0;0
10.09.2021 03:00;2;820;0;3600000;0;0;0;0;0;0;0;0;0;0
10.09.2021 04:00;5;2320;0;3600000;0;0;0;0;0;0;0;0;0;0
10.09.2021 05:00;20;8590;0;3600000;0;0;0;0;0;0;0;0;0;0
10.09.2021 06:00;41;16330;0;3600000;1;1010;3;3450;0;0;0;0;0;0
10.09.2021 07:00;81;33290;0;3600000;6;4440;1;490;0;0;0;0;0;0
10.09.2021 08:00;104;39700;0;3600000;1;1050;3;1540;0;0;0;0;0;0
10.09.2021 09:00;75;34350;0;3600000;2;5910;1;600;0;0;0;0;0;0
10.09.2021 10:00;100;50150;0;3600000;2;790;0;0;0;0;0;0;0;0
10.09.2021 11:00;103;47134;0;3600000;9;7240;8;4220;0;0;0;0;0;0
10.09.2021 12:00;127;53260;0;3600000;5;1570;24;9540;0;0;0;0;0;0
10.09.2021 13:00;980;117470;0;3600000;15;8480;15;10100;0;0;0;0;0;0
10.09.2021 14:00;3720;355267;0;3600000;6;5030;13;26860;0;0;0;0;0;0
10.09.2021 15:00;809;96627;0;3600000;11;12250;13;10075;0;0;0;0;0;0
10.09.2021 16:00;127;54491;0;3600000;2;920;7;8710;0;0;0;0;0;0
10.09.2021 17:00;694;98397;0;3600000;6;4970;4;3400;0;0;0;0;0;0
10.09.2021 18:00;408;75009;0;3600000;8;4420;3;1350;0;0;0;0;0;0
10.09.2021 19:00;619;103382;0;3600000;8;6680;1;680;0;0;0;0;0;0
10.09.2021 20:00;80;34510;0;3600000;2;8160;9;11580;0;0;0;0;0;0
10.09.2021 21:00;39;17500;0;3600000;0;0;9;11720;0;0;0;0;0;0
10.09.2021 22:00;51;19560;0;3600000;0;0;0;0;0;0;0;0;0;0
10.09.2021 23:00;35;14490;0;3600000;0;0;1;920;0;0;0;0;0;0
11.09.2021 00:00;18;6480;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 01:00;22;8140;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 02:00;19;7110;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 03:00;12;4420;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 04:00;11;4920;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 05:00;10;4660;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 06:00;23;10410;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 07:00;22;9100;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 08:00;33;15865;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 09:00;47;18880;0;3600000;4;2320;1;540;0;0;0;0;0;0
11.09.2021 10:00;63;26620;0;3600000;3;800;3;1040;0;0;0;0;0;0
11.09.2021 11:00;92;38980;0;3600000;10;7350;1;590;0;0;0;0;0;0
11.09.2021 12:00;104;47630;0;3600000;6;5920;5;4840;0;0;0;0;0;0
11.09.2021 13:00;103;46420;0;3600000;0;0;7;13020;0;0;0;0;0;0
11.09.2021 14:00;109;47180;0;3600000;6;2900;7;5000;0;0;0;0;0;0
11.09.2021 15:00;99;37090;0;3600000;1;150;9;3110;0;0;0;0;0;0
11.09.2021 16:00;107;49425;0;3600000;4;1800;5;2260;0;0;0;0;0;0
11.09.2021 17:00;96;37780;0;3600000;0;0;5;2160;0;0;0;0;0;0
11.09.2021 18:00;144;44072;0;3600000;4;1610;10;5120;0;0;0;0;0;0
11.09.2021 19:00;93;38870;0;3600000;2;390;6;7580;0;0;0;0;0;0
11.09.2021 20:00;68;30580;0;3600000;0;0;3;660;0;0;0;0;0;0
11.09.2021 21:00;43;13600;0;3600000;4;2500;5;2660;0;0;0;0;0;0
11.09.2021 22:00;50;20380;0;3600000;0;0;0;0;0;0;0;0;0;0
11.09.2021 23:00;30;9960;0;3600000;0;0;3;1080;0;0;0;0;0;0
12.09.2021 00:00;26;10800;0;3600000;0;0;1;770;0;0;0;0;0;0
12.09.2021 01:00;12;3320;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 02:00;22;9420;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 03:00;13;4360;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 04:00;6;2880;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 05:00;6;2180;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 06:00;17;7220;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 07:00;9;4340;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 08:00;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
12.09.2021 09:00;31;14595;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 10:00;40;16060;0;3600000;0;0;6;1960;0;0;0;0;0;0
12.09.2021 11:00;41;14550;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 12:00;71;26990;0;3600000;9;3310;2;2220;0;0;0;0;0;0
12.09.2021 13:00;54;20400;0;3600000;3;800;6;2270;0;0;0;0;0;0
12.09.2021 14:00;60;20510;0;3600000;6;8889;3;2100;0;0;0;0;0;0
12.09.2021 15:00;67;32240;0;3600000;6;2340;2;3780;0;0;0;0;0;0
12.09.2021 16:00;63;29050;0;3600000;6;3500;4;2810;0;0;0;0;0;0
12.09.2021 17:00;76;27330;0;3600000;0;0;8;7180;0;0;0;0;0;0
12.09.2021 18:00;66;23554;0;3600000;2;320;5;1830;0;0;0;0;0;0
12.09.2021 19:00;64;26470;0;3600000;5;6890;9;14110;0;0;0;0;0;0
12.09.2021 20:00;61;25270;0;3600000;1;910;0;0;0;0;0;0;0;0
12.09.2021 21:00;31;11700;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 22:00;29;14160;0;3600000;0;0;0;0;0;0;0;0;0;0
12.09.2021 23:00;15;4580;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 00:00;8;3760;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 01:00;1;170;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 02:00;3;700;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 03:00;5;1840;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 04:00;8;3820;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 05:00;13;5550;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 06:00;35;13760;0;3600000;0;0;0;0;0;0;0;0;0;0
13.09.2021 07:00;77;32370;0;3600000;5;3030;2;1450;0;0;0;0;0;0
13.09.2021 08:00;76;32920;0;3600000;7;9400;2;2390;0;0;0;0;0;0
13.09.2021 09:00;81;35770;0;3600000;5;3860;9;5910;0;0;0;0;0;0
13.09.2021 10:00;104;48330;0;3600000;6;6610;2;8340;0;0;0;0;0;0
13.09.2021 11:00;127;64800;0;3600000;8;6000;6;9430;0;0;0;0;0;0
13.09.2021 12:00;109;51760;0;3600000;6;3450;10;5990;0;0;0;0;0;0
13.09.2021 13:00;124;52490;0;3600000;1;150;7;2290;0;0;0;0;0;0
13.09.2021 14:00;115;55700;0;3600000;3;2990;4;5000;0;0;0;0;0;0
13.09.2021 15:00;420;82525;0;3600000;3;3160;14;17900;0;0;0;0;0;0
13.09.2021 16:00;2940;320510;0;3600000;9;5710;8;5140;0;0;0;0;0;0
13.09.2021 17:00;114;49240;0;3600000;13;14270;6;10080;0;0;0;0;0;0
13.09.2021 18:00;102;39220;0;3600000;10;8240;5;7450;0;0;0;0;0;0
13.09.2021 19:00;90;33860;0;3600000;4;2560;10;9460;0;0;0;0;0;0
13.09.2021 20:00;75;39050;0;3600000;2;1260;4;2690;0;0;0;0;0;0
13.09.2021 21:00;47;19580;0;3600000;0;0;2;7060;0;0;0;0;0;0
13.09.2021 22:00;34;13530;0;3600000;0;0;4;2060;0;0;0;0;0;0
13.09.2021 23:00;11;4290;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 00:00;13;5970;0;3600000;0;0;2;1940;0;0;0;0;0;0
14.09.2021 01:00;5;1630;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 02:00;8;2830;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 03:00;5;2400;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 04:00;7;3660;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 05:00;13;7210;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 06:00;39;18310;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 07:00;88;35160;0;3600000;10;3927;0;0;0;0;0;0;0;0
14.09.2021 08:00;92;38420;0;3600000;5;4230;10;5220;0;0;0;0;0;0
14.09.2021 09:00;73;40340;0;3600000;7;9960;8;5290;0;0;0;0;0;0
14.09.2021 10:00;100;47530;0;3600000;5;2780;3;1170;0;0;0;0;0;0
14.09.2021 11:00;109;44220;0;3600000;2;640;8;6910;0;0;0;0;0;0
14.09.2021 12:00;113;48820;0;3600000;1;1650;10;6070;0;0;0;0;0;0
14.09.2021 13:00;108;48940;0;3600000;5;4200;12;8880;0;0;0;0;0;0
14.09.2021 14:00;115;50400;0;3600000;4;2300;7;8480;0;0;0;0;0;0
14.09.2021 15:00;1807;237637;0;3600000;8;3020;23;23760;0;0;0;0;0;0
14.09.2021 16:00;6771;795339;0;3600000;9;6350;25;13680;0;0;0;0;0;0
14.09.2021 17:00;2042;215882;0;3600000;6;3990;10;9220;0;0;0;0;0;0
14.09.2021 18:00;568;72559;0;3600000;7;9861;10;14360;0;0;0;0;0;0
14.09.2021 19:00;252;45548;0;3600000;4;4620;4;10218;0;0;0;0;0;0
14.09.2021 20:00;52;24320;0;3600000;1;730;2;980;0;0;0;0;0;0
14.09.2021 21:00;54;22680;0;3600000;1;6560;2;1420;0;0;0;0;0;0
14.09.2021 22:00;30;13590;0;3600000;0;0;0;0;0;0;0;0;0;0
14.09.2021 23:00;34;15740;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 00:00;14;4917;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 01:00;11;5760;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 02:00;0;0;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 03:00;1;490;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 04:00;6;2460;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 05:00;26;15380;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 06:00;35;15180;0;3600000;2;530;0;0;0;0;0;0;0;0
15.09.2021 07:00;73;36950;0;3600000;2;2150;4;1570;0;0;0;0;0;0
15.09.2021 08:00;100;39250;0;3600000;4;1450;2;970;0;0;0;0;0;0
15.09.2021 09:00;116;71438;0;3600000;7;5200;6;1700;0;0;0;0;0;0
15.09.2021 10:00;102;47620;0;3600000;13;7790;5;2670;0;0;0;0;0;0
15.09.2021 11:00;124;62278;0;3600000;7;2680;3;3050;0;0;0;0;0;0
15.09.2021 12:00;149;67486;0;3600000;9;7430;8;3720;0;0;0;0;0;0
15.09.2021 13:00;127;56694;0;3600000;8;4190;8;5180;0;0;0;0;0;0
15.09.2021 14:00;108;41510;0;3600000;6;6020;10;6770;0;0;0;0;0;0
15.09.2021 15:00;109;44670;0;3600000;9;7340;15;13470;0;0;0;0;0;0
15.09.2021 16:00;234;69398;0;3600000;4;3870;35;20720;0;0;0;0;0;0
15.09.2021 17:00;2417;280352;0;3600000;9;8260;17;13300;0;0;0;0;0;0
15.09.2021 18:00;2521;319565;0;3600000;4;2430;11;5490;0;0;0;0;0;0
15.09.2021 19:00;122;49630;0;3600000;3;1500;5;2310;0;0;0;0;0;0
15.09.2021 20:00;74;29060;0;3600000;1;960;2;1780;0;0;0;0;0;0
15.09.2021 21:00;38;17510;0;3600000;1;250;6;3030;0;0;0;0;0;0
15.09.2021 22:00;41;19670;0;3600000;0;0;0;0;0;0;0;0;0;0
15.09.2021 23:00;21;9710;0;3600000;0;0;0;0;0;0;0;0;0;0
16.09.2021 00:00;9;3010;0;3600000;0;0;0;0;0;0;0;0;0;0
16.09.2021 01:00;4;2230;0;3600000;0;0;0;0;0;0;0;0;0;0
16.09.2021 02:00;6;2730;0;3600000;0;0;0;0;0;0;0;0;0;0
16.09.2021 03:00;1;330;0;3600000;4;2210;0;0;0;0;0;0;0;0
16.09.2021 04:00;6;3050;0;3600000;0;0;0;0;0;0;0;0;0;0
16.09.2021 05:00;13;7550;0;3600000;0;0;0;0;0;0;0;0;0;0
16.09.2021 06:00;51;26570;0;3600000;1;160;0;0;0;0;0;0;0;0
16.09.2021 07:00;86;37000;0;3600000;19;9750;1;1530;0;0;0;0;0;0
16.09.2021 08:00;113;46490;0;3600000;7;4100;9;4010;0;0;0;0;0;0
16.09.2021 09:00;96;52980;0;3600000;3;3970;5;3040;0;0;0;0;0;0
16.09.2021 10:00;102;45655;0;3600000;7;3200;4;3710;0;0;0;0;0;0
16.09.2021 11:00;102;60070;0;3600000;6;3170;1;1390;0;0;0;0;0;0
16.09.2021 12:00;98;44980;0;3600000;5;5580;15;11340;0;0;0;0;0;0
16.09.2021 13:00;101;55356;0;3600000;7;4790;12;9070;0;0;0;0;0;0
16.09.2021 14:00;81;38390;0;3600000;5;2960;17;11790;0;0;0;0;0;0
16.09.2021 15:00;109;44160;0;3600000;10;5970;11;12130;0;0;0;0;0;0
16.09.2021 16:00;112;48483;0;3600000;9;3560;30;32430;0;0;0;0;0;0
16.09.2021 17:00;128;72500;0;3600000;13;7950;15;17680;0;0;0;0;0;0
