01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_D82;Vwz_D82;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V113;Vwz_V113;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V51;Vwz_V51;Bel_V52;Vwz_V52;Bel_V83;Vwz_V83;Bel_V84;Vwz_V84
05.06.2020 09:00;69;1023600;82;354000;54;340200;51;370200;0;0;5;3000;0;0;5;5400;0;0;8;6000;1;600;8;5400;195;1525200;68;294600;298;946800;0;0;62;589200;53;650400;0;0;0;0;0;0;126;2050800;33;162600;52;151200;38;148800
05.06.2020 10:00;103;1288800;111;299400;69;332400;67;410400;0;0;2;1200;0;0;5;3000;2;1200;12;10200;0;0;9;6000;204;1743000;77;273600;298;1090200;0;0;76;1525800;70;532200;0;0;0;0;0;0;121;2164800;30;154200;68;226200;59;253800
05.06.2020 11:00;145;1360800;144;406800;68;639600;66;280200;0;0;5;3000;0;0;7;7800;0;0;9;6000;0;0;9;6000;211;1665600;77;317400;298;1123800;0;0;90;1116600;85;160800;0;0;0;0;0;0;113;2301600;31;106800;77;415800;48;461400
05.06.2020 12:00;142;1666800;159;539400;65;606000;62;370800;0;0;6;7200;0;0;6;4200;3;3600;12;8400;2;2400;12;9600;193;2078400;97;614400;361;1375200;0;0;91;1514400;87;317400;0;0;0;0;0;0;103;2385600;30;99600;71;457200;42;152400
05.06.2020 13:00;140;1806000;164;523800;54;601200;62;267000;3;2400;10;6600;2;1800;11;8400;5;3600;19;13800;3;2400;14;10800;193;2045400;102;617400;343;1418400;0;0;78;1610400;72;275400;0;0;0;0;0;0;120;2512200;36;162000;54;979800;38;752400
05.06.2020 14:00;228;1843200;149;405000;58;634800;51;342600;1;600;15;22200;0;0;2;1200;2;1200;19;16200;0;0;21;17400;198;2306400;113;726000;369;1663200;0;0;86;1423800;59;364800;0;0;0;0;0;0;103;2314200;31;168600;66;323400;40;99600
05.06.2020 15:00;128;1832400;153;336600;64;688800;46;157800;0;0;2;1800;0;0;2;1200;0;0;5;3000;0;0;1;600;200;2150400;113;538800;355;1437600;0;0;76;1453800;81;358200;0;0;0;0;0;0;99;2358600;31;139800;52;289800;17;52200
05.06.2020 16:00;133;2007600;148;457800;61;481800;48;261000;0;0;5;4200;0;0;1;1800;0;0;1;600;1;600;1;600;187;2452200;109;469800;377;1657200;0;0;92;1416000;64;223800;0;0;0;0;0;0;91;2585400;26;103200;53;234600;30;104400
05.06.2020 17:00;140;1883400;166;748800;68;367200;57;350400;0;0;5;4200;1;600;12;13800;1;600;6;4200;0;0;6;5400;170;2415600;106;555000;373;1531200;0;0;83;1791000;76;348600;0;0;0;0;0;0;107;2556600;17;69600;70;252600;41;164400
05.06.2020 18:00;145;1856400;154;420600;56;531000;45;196800;0;0;4;2400;1;600;2;2400;0;0;5;3000;0;0;3;2400;136;2349600;92;547800;296;1497000;0;0;157;1946400;62;413400;0;0;0;0;0;0;92;2367000;20;63600;45;213600;14;34800
05.06.2020 19:00;95;1413000;102;403200;42;340800;28;159600;2;1200;1;600;0;0;3;2400;0;0;3;3600;0;0;1;600;152;1693800;62;378000;261;990000;0;0;201;1594800;37;282600;0;0;0;0;0;0;127;2259600;13;40800;39;182400;15;63000
05.06.2020 20:00;64;687600;63;181200;25;208200;15;26400;0;0;3;3000;0;0;2;1800;1;600;3;1800;1;600;0;0;139;1216800;47;206400;190;738000;0;0;148;776400;18;70800;0;0;0;0;0;0;96;1681200;16;72000;23;111600;9;13800
05.06.2020 21:00;56;841200;59;126600;17;71400;11;55200;0;0;4;2400;0;0;1;600;0;0;6;6000;0;0;3;1800;86;1993800;29;1253400;98;1642800;0;0;46;1435800;5;1176600;0;0;0;0;0;0;64;1997400;12;1218600;17;1221000;2;1178400
05.06.2020 22:00;46;556200;47;53400;13;47400;11;10800;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;2;1800;0;3600000;0;3600000;0;3600000;0;0;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
05.06.2020 23:00;18;96600;15;13800;6;46200;3;3000;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;2;1200;0;3600000;0;3600000;0;3600000;0;0;0;3600000;0;3600000;0;0;0;0;0;0;1;3588600;1;3568200;1;3567600;1;3567600
06.06.2020 00:00;11;220800;10;61800;4;101400;4;9000;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;2;1200;0;3600000;0;3600000;0;3600000;0;0;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
06.06.2020 01:00;3;1200;4;3600;5;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;3600000;0;3600000;0;3600000;0;0;0;3600000;0;3600000;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
06.06.2020 02:00;4;45600;5;10200;6;3000;4;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1572000;2;1515600;10;1526400;0;0;3;1512600;0;1508400;0;0;0;0;0;0;12;1566600;0;1509000;0;1506600;0;1506600
06.06.2020 03:00;2;22800;2;1800;3;1800;4;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;112200;1;1200;13;30600;0;0;2;1200;0;0;0;0;0;0;0;0;15;127800;4;10800;1;0;0;0
06.06.2020 04:00;2;22800;2;48000;2;17400;2;52200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;164400;2;4200;14;91200;0;0;2;6600;0;0;0;0;0;0;0;0;19;291000;14;60600;3;6600;2;5400
06.06.2020 05:00;6;77400;6;6600;3;3000;3;22200;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;40;358800;5;29400;38;157200;0;0;10;18000;0;0;0;0;0;0;0;0;39;432000;4;14400;2;7800;0;0
06.06.2020 06:00;9;146400;8;35400;7;14400;7;6600;0;0;1;1800;0;0;2;3000;0;0;0;0;0;0;1;600;62;445200;11;74400;58;210600;0;0;43;184800;3;31200;0;0;0;0;0;0;60;627600;6;46200;6;20400;1;1800
06.06.2020 07:00;14;285600;13;55800;12;171000;8;8400;0;0;1;600;0;0;0;0;0;0;2;1200;0;0;2;1200;82;539400;14;76200;94;366600;0;0;28;142800;3;98400;0;0;0;0;0;0;67;619800;4;7800;12;73200;1;600
06.06.2020 08:00;26;388200;26;83400;25;192600;19;144600;1;600;0;0;0;0;0;0;1;600;2;1800;0;0;3;1800;109;752400;34;88800;118;486600;0;0;25;162600;9;25200;0;0;0;0;0;0;113;1171800;8;28800;40;138600;14;45000
06.06.2020 09:00;50;537000;40;90600;34;268200;32;154800;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;6;4800;163;1113000;52;238800;239;712200;0;0;38;294600;16;67800;0;0;0;0;0;0;89;2117400;20;167400;37;82200;13;27600
06.06.2020 10:00;76;822600;70;88800;50;366000;42;122400;0;0;1;1200;0;0;7;6000;0;0;2;1800;0;0;8;4800;170;1426800;72;228600;260;854400;0;0;61;494400;30;142200;0;0;0;0;0;0;107;2169600;26;103200;54;154200;39;124200
06.06.2020 11:00;107;1186800;122;352800;46;302400;40;208200;0;0;5;3000;1;600;4;4200;1;600;5;4200;0;0;7;4200;206;1524000;97;292800;300;935400;0;0;109;790200;76;302400;0;0;0;0;0;0;102;2264400;19;126000;60;150600;46;508200
06.06.2020 12:00;133;1435800;150;409200;50;315600;44;178200;3;3600;7;6000;0;0;5;4800;0;0;3;1800;1;600;14;10200;185;1524600;76;235200;293;977400;0;0;78;1648200;55;799800;0;0;0;0;0;0;112;2184000;29;145800;74;298800;118;711000
06.06.2020 13:00;142;1803000;146;328800;48;349800;44;240000;2;1200;16;17400;0;0;5;4200;0;0;7;4200;0;0;14;11400;203;1820400;91;354600;330;1122000;0;0;91;2016000;66;1262400;0;0;0;0;0;0;131;2206200;31;183000;89;1763400;151;1249800
06.06.2020 14:00;128;1569000;146;499800;45;479400;42;183000;1;600;8;6000;0;0;9;8400;1;600;6;4800;1;600;22;18000;229;1900200;87;368400;356;1234800;0;0;84;1410600;79;1020000;0;0;0;0;0;0;115;2236200;26;133800;94;1146600;48;1262400
06.06.2020 15:00;135;1423800;135;450000;49;432600;42;118200;0;0;5;5400;0;0;3;1800;0;0;6;4800;0;0;7;4200;180;1831200;100;369600;282;1024200;0;0;91;1150800;40;830400;0;0;0;0;0;0;102;2356200;32;213000;57;147600;22;81000
06.06.2020 16:00;131;1353000;140;464400;36;321600;41;166800;1;600;6;4800;1;1800;12;15000;1;600;3;2400;1;600;13;10200;203;1429200;83;249600;302;795000;0;0;87;1838400;82;1759800;0;0;0;0;0;0;138;2131800;32;102000;58;207000;49;216000
06.06.2020 17:00;144;1381800;141;408600;41;178200;35;151200;0;0;7;9000;0;0;9;13800;1;600;6;6600;1;600;13;10800;215;2146800;78;255600;261;804000;0;0;62;2803800;113;1945200;0;0;0;0;0;0;116;2271600;28;121800;72;597000;53;315000
06.06.2020 18:00;104;1296600;112;274200;25;153600;17;74400;1;600;4;4200;1;600;8;6000;2;1200;5;3000;0;0;8;5400;170;1765200;99;627600;275;855000;0;0;81;1301400;54;618000;0;0;0;0;0;0;108;2151600;33;192000;52;496200;43;432000
06.06.2020 19:00;105;1156200;111;289200;35;189000;25;109800;1;600;3;6000;0;0;2;1200;6;6000;8;6000;0;0;9;7200;165;1329600;55;210000;221;631800;0;0;85;716400;40;409800;0;0;0;0;0;0;108;2183400;28;138000;48;75600;23;39000
06.06.2020 20:00;72;940800;78;175800;18;42000;17;132000;1;600;4;2400;2;1800;8;7200;3;1800;7;5400;1;600;15;13200;162;1160400;59;199200;158;731400;0;0;60;487800;32;91200;0;0;0;0;0;0;116;1422000;15;74400;17;27000;18;32400
06.06.2020 21:00;70;658200;72;154800;22;121200;13;9600;0;0;1;600;0;0;2;2400;0;0;3;2400;1;600;2;1200;130;925800;39;213000;115;513600;0;0;66;366600;14;33000;0;0;0;0;0;0;98;1077000;6;13200;13;34800;5;3600
06.06.2020 22:00;50;845400;49;76800;9;34800;7;4800;1;600;0;0;0;0;2;2400;1;600;0;0;0;0;1;600;161;1035600;39;99600;145;493800;0;0;42;152400;5;6600;0;0;0;0;0;0;106;885000;7;12000;6;7800;0;0
06.06.2020 23:00;19;167400;19;128400;11;24000;8;44400;1;600;2;1800;0;0;0;0;0;0;1;600;0;0;2;1200;112;623400;20;32400;88;274800;0;0;15;27600;3;1800;0;0;0;0;0;0;105;951000;9;9000;15;13200;6;3600
07.06.2020 00:00;10;79200;12;27000;7;26400;6;31200;0;0;2;1200;0;0;1;600;0;0;5;3000;0;0;0;0;95;455400;8;7200;80;109800;0;0;10;31200;4;3600;0;0;0;0;0;0;64;458400;3;6000;6;10200;0;0
07.06.2020 01:00;13;86400;14;20400;7;4200;4;26400;0;0;1;600;0;0;2;1200;0;0;2;1200;0;0;2;1200;62;330600;5;6000;53;82800;0;0;11;18600;3;4200;0;0;0;0;0;0;58;312000;2;1200;2;3000;6;3600
07.06.2020 02:00;5;106800;6;6600;2;5400;1;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;201000;2;3000;33;28200;0;0;5;7800;2;4200;0;0;0;0;0;0;21;108600;2;5400;1;3000;1;0
07.06.2020 03:00;4;28200;6;11400;1;0;4;15000;0;0;0;0;0;0;1;600;0;0;1;1800;0;0;0;0;19;102000;2;4200;17;15000;0;0;5;6000;2;4200;0;0;0;0;0;0;35;155400;1;1200;0;0;2;1200
07.06.2020 04:00;2;75600;3;2400;4;72000;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;94800;3;1200;12;22800;0;0;4;4800;1;600;0;0;0;0;0;0;18;89400;0;0;1;2400;0;0
07.06.2020 05:00;5;25200;5;2400;3;74400;3;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;109200;1;1800;18;38400;0;0;5;3600;3;3000;0;0;0;0;0;0;17;106200;0;0;2;5400;0;0
07.06.2020 06:00;3;32400;3;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;91200;4;6000;12;56400;0;0;5;15600;4;7800;0;0;0;0;0;0;19;160200;1;0;0;0;0;0
07.06.2020 07:00;3;51600;4;3000;2;600;5;17400;1;600;0;0;0;0;1;600;1;600;0;0;0;0;1;600;30;134400;4;34200;42;78000;0;0;6;9000;0;0;0;0;0;0;0;0;35;877800;3;4800;3;4200;3;5400
07.06.2020 08:00;10;119400;9;83400;2;600;3;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;322800;10;66600;42;213000;0;0;10;29400;1;1200;0;0;0;0;0;0;54;444000;2;3000;6;5400;2;4200
07.06.2020 09:00;25;273600;17;49200;16;64800;12;52800;0;0;0;0;0;0;3;3600;0;0;1;600;0;0;2;1200;95;613200;23;118800;103;418200;0;0;34;142200;27;867600;0;0;0;0;0;0;108;1080000;17;105000;15;17400;16;31800
07.06.2020 10:00;30;339600;29;69600;16;130200;19;69000;0;0;0;0;0;0;4;5400;0;0;0;0;0;0;1;600;126;977400;26;99000;162;688800;0;0;28;99600;10;21600;0;0;0;0;0;0;116;1437000;8;17400;19;23400;18;84600
07.06.2020 11:00;59;779400;63;132600;21;200400;23;87000;0;0;1;600;1;600;3;1800;0;0;1;600;1;600;8;4800;150;1247400;47;168000;199;847200;0;0;56;355800;23;84000;0;0;0;0;0;0;114;1653000;11;53400;32;68400;23;43200
07.06.2020 12:00;67;874200;77;148800;21;76800;20;103200;0;0;3;3000;0;0;1;600;0;0;2;1200;0;0;3;1800;176;1312800;48;262800;216;850800;0;0;56;428400;33;106200;0;0;0;0;0;0;118;1802400;21;80400;24;40200;11;22200
07.06.2020 13:00;46;611400;47;85800;28;245400;26;52800;0;0;6;7800;0;0;5;7200;1;600;5;4200;0;0;8;5400;174;1465200;65;303600;233;978000;0;0;49;266400;20;78600;0;0;0;0;0;0;112;1821600;14;28200;41;114600;26;96000
07.06.2020 14:00;54;817200;70;264600;32;219000;34;180600;0;0;3;3000;0;0;1;600;2;1200;3;2400;0;0;9;6600;171;1591800;84;239400;256;1002000;0;0;59;392400;52;627000;0;0;0;0;0;0;121;1757400;19;73200;34;60600;22;46200
07.06.2020 15:00;62;633600;72;241800;28;145800;24;228600;1;600;11;18000;0;0;3;2400;1;600;10;7800;0;0;9;9600;180;1429200;68;349200;216;999000;0;0;56;356400;40;138600;0;0;0;0;0;0;117;1839000;17;67200;36;98400;33;97800
07.06.2020 16:00;63;810600;68;249000;31;100800;25;159000;0;0;9;10800;0;0;0;0;2;1200;16;16800;0;0;11;8400;184;1376400;52;234000;229;912000;0;0;63;398400;56;238200;0;0;0;0;0;0;125;1785000;19;62400;37;63000;22;99600
07.06.2020 17:00;74;1036800;90;231000;29;238200;26;230400;1;600;7;16800;0;0;4;3000;1;600;7;5400;1;600;7;6000;173;1422000;69;336600;207;1065000;0;0;72;435000;42;178800;0;0;0;0;0;0;108;1827600;27;92400;35;84000;21;59400
07.06.2020 18:00;79;1028400;96;283800;35;63600;32;131400;0;0;2;1200;1;600;2;1200;0;0;11;9000;0;0;3;2400;160;1949400;69;366600;241;1189800;0;0;57;1248000;52;289800;0;0;0;0;0;0;111;1905600;28;127800;56;89400;42;64800
07.06.2020 19:00;53;842400;63;82200;15;66000;10;13800;1;600;8;10200;0;0;17;17400;1;600;6;3600;0;0;18;15000;151;1530000;66;324000;179;866400;0;0;49;387600;32;88200;0;0;0;0;0;0;111;1714800;10;51600;27;32400;16;44400
07.06.2020 20:00;63;885600;67;183600;21;42000;16;15600;0;0;5;7800;0;0;2;1200;0;0;8;6600;1;600;3;1800;136;1203000;49;256800;167;866400;0;0;60;421200;45;84600;0;0;0;0;0;0;107;1375200;14;53400;11;59400;11;33000
07.06.2020 21:00;39;732600;42;129000;19;142800;24;25200;1;600;2;6000;0;0;2;3600;0;0;2;1200;0;0;3;2400;124;905400;32;153000;122;468600;0;0;36;156600;9;9600;0;0;0;0;0;0;90;1139400;3;1800;18;40200;5;5400
07.06.2020 22:00;22;184800;24;48000;9;201600;10;51000;0;0;10;9000;0;0;4;9600;0;0;9;6600;0;0;6;3600;103;628200;19;52200;97;225000;0;0;20;43800;3;3000;0;0;0;0;0;0;86;566400;6;123000;14;21600;4;1800
07.06.2020 23:00;13;146400;14;93000;4;34800;2;12000;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;77;468000;18;21600;68;136200;0;0;10;15600;4;2400;0;0;0;0;0;0;63;415800;3;2400;1;2400;2;600
08.06.2020 00:00;5;40800;6;13200;2;600;1;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;39;204600;6;3600;29;28800;0;0;5;8400;3;2400;0;0;0;0;0;0;26;174000;1;0;0;0;0;0
08.06.2020 01:00;3;26400;3;3600;3;16800;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;57600;2;1200;9;10800;0;0;3;6000;0;0;0;0;0;0;0;0;14;70800;1;600;3;7800;0;0
08.06.2020 02:00;1;0;1;0;1;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;20;88200;1;1200;14;15600;0;0;0;0;0;0;0;0;0;0;0;0;13;73800;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;26400;1;1800;4;4800;0;0;0;0;0;0;0;0;0;0;0;0;6;36000;1;1800;0;0;0;0
08.06.2020 04:00;2;15000;2;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;20;99600;1;1200;16;24000;0;0;2;3000;1;1200;0;0;0;0;0;0;32;152400;2;1200;0;0;0;0
08.06.2020 05:00;10;63000;10;34800;7;44400;4;13800;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;600;62;289200;7;13200;63;152400;0;0;9;20400;2;3600;0;0;0;0;0;0;89;792000;5;8400;5;10800;3;4200
08.06.2020 06:00;28;691800;27;30600;24;340200;20;153600;0;0;1;600;0;0;0;0;0;0;4;3000;0;0;3;1800;151;920400;31;94200;199;431400;0;0;23;243000;6;99000;0;0;0;0;0;0;115;1650600;10;27000;28;168600;24;139200
08.06.2020 07:00;69;1113000;84;383400;57;850200;60;360000;0;0;5;3000;0;0;8;11400;0;0;10;6000;0;0;9;5400;192;1580400;61;271800;330;966600;0;0;61;633600;55;169800;0;0;0;0;0;0;125;2455800;30;111600;81;323400;40;142200
08.06.2020 08:00;88;1274400;99;277200;52;482400;61;473400;1;600;4;2400;0;0;4;2400;0;0;17;10800;0;0;11;7800;205;1554000;58;202200;360;925800;0;0;68;736800;42;175200;0;0;0;0;0;0;150;2233800;51;180600;94;282600;67;388800
08.06.2020 09:00;79;1258200;96;325200;53;501600;80;124200;1;600;3;1800;2;1200;8;10200;1;600;2;1200;1;600;9;6000;184;1698000;88;412200;260;1047000;0;0;71;874200;52;1524600;0;0;0;0;0;0;141;2029200;38;142800;63;231000;50;181800
08.06.2020 10:00;95;1421400;102;253200;43;293400;45;216600;0;0;9;6600;0;0;10;10800;0;0;7;4200;0;0;22;18000;176;1672200;78;433800;260;1185600;0;0;110;981600;55;537000;0;0;0;0;0;0;109;2110200;41;192000;65;124800;47;160800
08.06.2020 11:00;100;1322400;127;252600;69;470400;63;234000;1;0;6;4800;2;1200;9;9000;1;600;2;1200;3;1800;18;12600;188;1794000;72;327600;314;1194000;0;0;43;2203800;70;382800;0;0;0;0;0;0;129;2239200;24;171000;77;255000;54;242400
08.06.2020 12:00;133;1287000;149;351000;54;278400;51;216600;1;1200;9;8400;1;600;5;3000;2;1200;6;4200;1;600;13;11400;194;1902000;98;614400;286;1359000;0;0;37;2766000;72;447600;0;0;0;0;0;0;101;2388600;35;196800;89;324000;52;197400
08.06.2020 13:00;142;1704600;173;551400;57;439200;63;486000;1;600;8;9600;1;2400;11;11400;0;0;6;4200;0;0;19;13800;183;2089800;107;579600;330;1502400;0;0;85;1354800;80;365400;0;0;0;0;0;0;108;2321400;36;139800;70;408000;60;316200
08.06.2020 14:00;120;1608600;146;297600;79;520200;65;355200;0;0;19;30000;1;600;20;25800;1;600;15;11400;2;1200;15;10200;200;1913400;90;366600;301;1357200;0;0;90;954600;88;333600;0;0;0;0;0;0;154;1920600;39;160200;77;240000;54;172800
08.06.2020 15:00;144;1832400;171;493800;51;585600;55;98400;0;0;15;20400;0;0;6;6000;1;600;28;23400;1;600;15;12000;198;2239200;119;730800;357;1576200;0;0;80;1599000;80;310200;0;0;0;0;0;0;116;2243400;32;166800;55;225600;48;184800
08.06.2020 16:00;162;2170800;188;757800;71;803400;78;357000;0;0;18;24600;2;1200;9;9000;1;600;16;12000;0;0;18;12000;152;2350800;118;907200;359;1774200;0;0;82;1866000;98;430200;0;0;0;0;0;0;109;2562000;32;118800;76;365400;63;225000
08.06.2020 17:00;204;1871400;185;562200;60;600000;55;472800;2;1200;13;15000;0;0;9;6000;2;2400;11;6600;0;0;13;8400;152;2497200;106;729600;351;1725000;0;0;76;1914600;106;553200;0;0;0;0;0;0;112;2467800;37;88200;80;131400;54;229800
08.06.2020 18:00;165;1944000;192;820200;54;293400;34;72600;3;1800;14;10200;0;0;7;6000;3;1800;7;5400;0;0;20;18600;114;3153000;45;2148000;322;1353000;0;0;30;2931600;116;1012200;0;0;0;0;0;0;106;2244000;31;94800;86;93600;136;184800
08.06.2020 19:00;94;1413600;107;262800;43;402000;39;132000;1;600;7;16200;1;600;7;4200;2;1200;7;5400;0;0;15;9000;158;1677000;63;447000;242;1126800;0;0;80;850800;59;146400;0;0;0;0;0;0;126;1695000;21;56400;52;154200;42;166800
08.06.2020 20:00;63;756600;78;220800;26;159600;26;105000;6;5400;7;4200;0;0;5;4200;2;1200;16;12000;2;1200;7;4200;140;1098600;50;274200;171;654000;0;0;62;358200;51;217200;0;0;0;0;0;0;113;1269600;17;73800;23;74400;11;32400
08.06.2020 21:00;74;753000;78;177000;12;93000;17;24000;0;0;2;1800;0;0;8;7200;0;0;3;1800;0;0;13;9000;121;1089000;31;187200;129;571200;0;0;69;322200;29;52200;0;0;0;0;0;0;111;1094400;15;51000;10;25200;8;25200
08.06.2020 22:00;29;246600;27;63600;14;51000;13;12000;0;0;1;600;0;0;4;2400;0;0;5;3000;0;0;6;3600;121;853200;20;48600;118;319200;0;0;25;66600;6;4800;0;0;0;0;0;0;97;659400;9;32400;6;10800;8;2400
08.06.2020 23:00;17;154800;17;31800;5;1800;4;11400;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;80;444600;11;12600;65;118800;0;0;12;21000;4;3600;0;0;0;0;0;0;52;285000;6;6000;4;2400;0;0
09.06.2020 00:00;7;42600;7;6000;2;600;0;12000;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;24;139800;2;1800;25;19800;0;0;4;7800;5;17400;0;0;0;0;0;0;27;143400;1;600;0;0;0;0
09.06.2020 01:00;1;16200;2;1200;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;2;1200;18;76200;1;0;13;9600;0;0;1;1200;0;0;0;0;0;0;0;0;19;89400;0;0;0;0;0;0
09.06.2020 02:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;41400;1;600;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;11;44400;4;1800;0;0;0;0
09.06.2020 03:00;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;6;19800;0;0;4;4200;0;0;0;0;0;0;0;0;0;0;0;0;7;48600;0;0;0;0;0;0
09.06.2020 04:00;3;40200;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;123000;0;0;20;22200;0;0;3;6600;0;0;0;0;0;0;0;0;23;117600;3;5400;0;0;0;0
09.06.2020 05:00;8;52200;8;27600;7;39000;7;19200;0;0;1;600;0;0;0;0;0;0;1;600;0;0;1;600;63;380400;9;14400;69;142800;0;0;4;31800;0;0;0;0;0;0;0;0;91;739800;3;3000;7;12600;3;3000
09.06.2020 06:00;21;462600;20;77400;29;429600;27;117000;0;0;0;0;0;0;1;1200;0;0;5;3000;0;0;4;3000;137;840000;27;73200;202;427200;0;0;21;208800;9;125400;0;0;0;0;0;0;126;1699200;9;9000;38;78000;17;33000
09.06.2020 07:00;72;1414200;92;352200;52;686400;59;373800;0;0;1;600;1;600;9;6600;0;0;12;8400;1;600;13;9600;176;1588800;47;214200;347;964800;0;0;56;697200;56;306000;0;0;0;0;0;0;104;2457000;27;135600;79;391800;55;150600
09.06.2020 08:00;87;1452000;108;289800;69;680400;86;429000;0;0;3;1800;0;0;4;2400;0;0;12;9600;0;0;8;4800;202;1627200;63;235200;336;995400;0;0;64;909000;52;218400;0;0;0;0;0;0;123;2302800;41;85800;102;375600;74;454800
09.06.2020 09:00;85;1025400;98;348000;61;570600;70;384000;0;0;10;9000;1;600;8;6000;1;600;17;11400;0;0;13;9600;182;1515000;72;243000;274;1026000;0;0;55;678600;55;187200;0;0;0;0;0;0;123;2043600;44;112800;92;256800;59;217800
09.06.2020 10:00;86;1230600;101;181200;49;297000;51;230400;0;0;3;1800;0;0;6;4800;1;600;12;8400;1;600;11;7200;185;1757400;73;468600;314;1145400;0;0;68;637200;58;139800;0;0;0;0;0;0;115;1921200;24;75000;59;97800;68;253800
09.06.2020 11:00;112;1602000;130;310800;46;201600;38;179400;0;0;8;6000;1;600;18;16800;1;600;11;9000;1;600;19;15600;213;1656000;84;355200;312;1042800;0;0;85;1044600;62;174600;0;0;0;0;0;0;119;2350800;30;114600;52;87000;35;108600
09.06.2020 12:00;145;1064400;156;373200;59;502200;58;421800;0;0;8;5400;1;600;7;6000;0;0;12;8400;2;1200;14;9600;173;2120400;99;503400;301;1495200;0;0;94;903000;87;265200;0;0;0;0;0;0;106;2126400;30;182400;66;252600;49;132000
09.06.2020 13:00;143;1568400;168;470400;71;346200;52;97200;1;1200;7;8400;0;0;6;4800;1;600;18;12600;0;0;8;4800;201;2083200;97;553800;328;1463400;0;0;118;1152600;91;368400;0;0;0;0;0;0;109;2295000;28;179400;70;133800;48;171000
09.06.2020 14:00;145;1405200;158;375600;53;479400;69;154200;1;600;11;13800;1;1200;5;3000;1;600;18;13200;1;600;18;12600;206;1930200;99;603600;308;1411800;0;0;87;1153800;68;287400;0;0;0;0;0;0;129;2138400;40;239400;68;189600;53;238800
09.06.2020 15:00;149;1770000;147;586200;64;779400;74;465000;0;0;7;5400;2;1200;13;11400;4;3600;13;9000;3;1800;16;11400;201;2170800;100;622200;357;1468800;0;0;91;1485000;82;239400;0;0;0;0;0;0;130;2150400;35;139800;89;390600;54;227400
09.06.2020 16:00;131;1619400;162;403200;68;822000;77;513000;2;1800;8;7200;2;1200;10;8400;3;1800;24;20400;5;4200;11;9000;189;2415600;131;880200;384;1654800;0;0;89;1315800;96;570000;0;0;0;0;0;0;120;2509200;39;124800;78;391200;63;192000
09.06.2020 17:00;117;1878000;158;476400;59;884400;75;418200;2;1200;7;4800;1;600;13;16200;0;0;19;13200;1;600;17;11400;167;2473200;131;859200;372;1699200;0;0;81;1530000;116;533400;0;0;0;0;0;0;124;2539800;30;117000;93;323400;62;186000
