01.06.2020 00:00;Bel_D11;Vwz_D11;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_TB41;Vwz_TB41;Bel_TB41a;Vwz_TB41a;Bel_TF41;Vwz_TF41;Bel_TF41a;Vwz_TF41a;Bel_V12;Vwz_V12;Bel_V33;Vwz_V33;Bel_V34;Vwz_V34;Bel_V43;Vwz_V43;Bel_VK1_iO;Vwz_VK1_iO;Bel_VK2_iO;Vwz_VK2_iO;Bel_VK3_iO;Vwz_VK3_iO
13.11.2021 20:00;226;362400;130;114000;66;310800;59;462600;78;450000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.11.2021 21:00;184;189000;108;45600;63;130800;24;153000;22;173400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.11.2021 22:00;157;102000;84;35400;48;45000;23;169800;24;192000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.11.2021 23:00;122;40200;76;15600;33;1200;4;24000;5;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 00:00;79;25200;52;36000;34;0;14;55800;12;72600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 01:00;60;21000;34;4800;28;600;22;89400;10;90600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 02:00;54;33600;28;3000;19;14400;14;59400;13;73200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 03:00;41;10800;12;0;18;0;13;37800;12;37800;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 04:00;30;7200;21;1800;26;0;5;43800;5;45000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 05:00;21;1800;20;1800;17;26400;4;21600;4;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 06:00;37;11400;15;1200;18;1200;2;3000;3;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 07:00;34;21000;35;15600;15;12600;5;39600;5;33600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 08:00;70;43800;63;49200;36;125400;16;130200;16;130200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 09:00;160;150000;165;93000;35;148200;25;169200;24;168000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 10:00;190;155400;166;109800;45;51600;31;195600;30;198000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 11:00;246;213600;202;114000;36;77400;23;206400;33;198000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 12:00;333;273000;248;189600;43;90000;32;241200;30;231000;0;0;1;600;1;600;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 13:00;329;254400;279;242400;43;73200;31;298800;35;267000;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 14:00;370;360000;256;192000;54;54000;30;251400;30;233400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 15:00;360;384600;275;237600;72;147600;46;288600;44;259800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 16:00;310;354000;289;261000;59;228000;43;252000;45;259800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 17:00;352;435000;279;253800;51;148200;49;342000;46;357600;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 18:00;287;309000;236;255600;50;16200;35;290400;37;264000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 19:00;236;231000;176;137400;51;61800;27;175800;26;177600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 20:00;196;184200;114;70800;45;59400;20;141600;19;142800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 21:00;152;151200;73;59400;27;45000;20;130800;21;134400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 22:00;112;81000;66;35400;29;6000;6;47400;6;42000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.11.2021 23:00;55;45000;31;17400;10;2400;10;57600;9;60600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 00:00;38;28200;24;12600;15;14400;5;45000;5;39600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 01:00;16;12600;14;5400;6;2400;3;21000;6;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 02:00;9;2400;4;2400;3;1200;2;23400;2;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 03:00;15;9000;3;600;6;1200;1;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 04:00;14;5400;14;7200;6;1200;2;14400;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 05:00;27;15600;58;30600;14;25200;8;61200;8;27600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 06:00;120;157800;140;134400;35;8400;28;163200;27;154800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 07:00;396;800400;475;697800;68;246600;67;594000;62;602400;1;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 08:00;405;942600;485;659400;83;585000;80;672600;82;696600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 09:00;365;977400;344;546600;55;509400;92;658200;87;683400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 10:00;379;926400;309;499200;52;492600;84;791400;83;778800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 11:00;418;1114800;295;452400;76;542400;122;778200;98;751800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 12:00;505;1320000;328;516600;79;746400;107;964200;101;927600;0;0;1;0;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 13:00;515;1342200;344;573600;90;594000;115;863400;113;880200;1;1800;2;3600;1;1800;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 14:00;485;1249800;369;656400;81;549600;91;946800;94;921000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 15:00;609;1485000;354;580200;78;594000;100;886800;105;926400;1;600;0;0;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 16:00;603;1511400;362;596400;72;468600;109;829200;110;846600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 17:00;588;1494000;333;615000;83;600000;113;920400;112;881400;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 18:00;517;1261200;275;493200;70;520200;98;830400;91;863400;0;0;1;2400;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 19:00;404;717000;194;237600;66;366000;53;487800;52;453000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 20:00;237;337200;119;135000;55;173400;43;339000;55;329400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 21:00;184;153000;81;31800;46;99000;23;172200;23;177600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 22:00;150;83400;69;22200;39;28800;12;58800;12;57000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.11.2021 23:00;60;37800;44;11400;24;3000;8;105000;8;103800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 00:00;21;12000;15;6000;13;1200;2;11400;2;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 01:00;15;6000;11;2400;9;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 02:00;8;0;3;1800;5;600;1;10200;1;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 03:00;8;4800;2;600;6;1200;3;33600;3;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 04:00;16;10200;9;2400;3;0;3;2400;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 05:00;33;26400;61;35400;20;7800;5;32400;4;28200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 06:00;130;169200;146;139200;23;20400;29;159600;26;164400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 07:00;390;720600;534;628800;78;298200;48;483000;48;486000;0;0;1;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 08:00;416;924000;472;561600;88;535200;79;703800;75;655200;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 09:00;352;871800;316;433800;63;380400;93;660600;89;678000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 10:00;374;873000;363;495000;75;487200;92;751800;89;753000;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 11:00;429;1187400;305;451200;80;660000;100;888600;98;874200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 12:00;476;1123800;321;486600;82;658200;90;823800;84;784200;0;0;1;1800;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 13:00;541;1326000;434;661200;113;643200;82;845400;81;848400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 14:00;453;1248000;340;636000;61;512400;104;912600;106;980400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 15:00;550;1395600;371;642600;75;513000;112;903600;108;866400;0;0;0;0;1;1800;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 16:00;595;1554000;372;594000;86;558600;97;952200;95;937800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 17:00;623;1651800;388;668400;85;470400;119;1003800;116;954600;2;2400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 18:00;532;1199400;269;403200;77;455400;77;792600;78;804600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 19:00;390;838800;220;321600;44;243000;61;520800;64;532800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 20:00;245;436200;136;181800;47;192600;44;378600;42;381600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 21:00;178;243600;101;100800;44;93000;29;224400;28;238800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 22:00;149;116400;61;43200;31;8400;9;40800;9;38400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.11.2021 23:00;82;196800;38;32400;37;57600;10;54000;10;55800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 00:00;36;37200;17;8400;14;0;6;29400;6;46800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 01:00;7;6000;4;2400;5;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 02:00;11;2400;5;1200;7;2400;2;9600;2;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 03:00;12;15000;3;600;2;1200;5;24600;4;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 04:00;15;10200;16;9000;8;1200;3;15000;3;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 05:00;27;9000;47;28800;13;13800;10;79800;10;73200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 06:00;116;174000;142;84000;47;49200;25;240000;25;240600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 07:00;368;507000;551;551400;109;252600;66;527400;66;558600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 08:00;357;736800;477;498600;75;417000;73;685200;70;686400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 09:00;370;782400;320;397200;76;351600;76;675000;74;685800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 10:00;344;634800;302;279000;77;348600;110;499800;54;498000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 11:00;450;966000;297;429600;69;366600;95;700200;91;722400;1;600;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 12:00;502;1176600;317;448200;74;495600;152;680400;93;717000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 13:00;501;1304400;388;580800;82;535200;99;1123200;97;1134000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 14:00;443;1060200;346;541800;77;445800;88;835800;87;730800;0;0;3;3000;2;3000;3;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 15:00;527;1244400;355;621600;78;484200;107;884400;93;908400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 16:00;585;1394400;344;541200;79;579000;104;898200;102;897000;2;1800;2;4200;2;1200;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 17:00;545;1321200;318;553200;103;491400;104;1017000;104;999000;1;600;0;0;1;600;3;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 18:00;484;1098000;263;362400;78;357000;78;670200;87;664800;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 19:00;373;667200;207;225600;78;340800;54;449400;51;394200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 20:00;250;424200;111;155400;55;114000;49;343200;51;329400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 21:00;208;247800;74;79800;40;102600;24;185400;24;164400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 22:00;156;131400;67;64800;45;13200;13;85800;13;72000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.11.2021 23:00;80;60600;39;29400;22;17400;9;46200;8;49800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 00:00;44;33600;13;8400;12;4800;6;34800;7;34800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 01:00;10;6000;11;8400;5;2400;1;9600;1;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 02:00;11;7200;3;600;9;2400;2;21000;2;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 03:00;9;5400;5;3600;4;0;2;21000;2;21000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 04:00;12;11400;15;5400;8;1200;4;24600;5;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 05:00;31;21000;54;51600;23;1800;11;82200;11;82800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 06:00;123;142200;129;145200;40;37200;22;160200;23;163800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 07:00;393;725400;516;568200;84;385200;50;472800;49;481800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 08:00;385;874200;444;603000;74;486600;71;649200;67;635400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 09:00;343;723000;310;394800;69;516000;63;485400;61;510600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 10:00;349;710400;330;435000;77;383400;82;697200;67;698400;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 11:00;429;952200;323;459000;50;282000;86;611400;82;625200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 12:00;503;1240800;330;631800;74;624000;110;1017000;110;1035000;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 13:00;494;1114800;351;454200;92;507600;99;795000;103;776400;0;0;1;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 14:00;480;1065000;399;582600;83;450000;101;916200;100;949800;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 15:00;567;1299000;392;493800;60;615600;96;807000;92;886200;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 16:00;587;1303200;391;508200;62;506400;104;994800;103;966000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 17:00;613;1483200;380;528000;79;589200;115;982200;110;945000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 18:00;529;943800;292;430200;77;353400;73;706800;73;655800;0;0;3;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 19:00;407;626400;221;210600;67;282000;70;507000;69;496200;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 20:00;252;283200;109;128400;58;213000;45;420000;44;376200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 21:00;214;216600;88;76800;34;63600;24;207600;27;220800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 22:00;183;151800;74;49200;35;18600;16;124800;16;109200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.11.2021 23:00;79;84000;37;28200;28;31800;14;99000;15;81000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 00:00;38;20400;21;10200;23;2400;7;36000;7;49200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 01:00;21;12000;12;3600;14;31800;4;22800;3;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 02:00;11;3000;12;8400;8;13800;2;13200;2;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 03:00;19;15000;3;0;8;13800;3;13200;3;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 04:00;17;8400;16;7800;12;2400;3;13200;3;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 05:00;28;27600;59;50400;27;13800;11;72000;11;63000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 06:00;120;133800;133;105600;49;52200;34;192000;30;201600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 07:00;379;880200;527;837000;109;462600;114;714000;87;694800;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 08:00;419;909600;438;580200;112;499200;77;736800;74;654000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 09:00;381;966000;325;487800;99;577800;93;643800;89;651600;1;600;1;1800;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 10:00;442;1142400;345;643800;75;427200;92;847800;93;838200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 11:00;494;1161600;339;488400;107;610200;86;664200;85;699600;0;0;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 12:00;576;1667400;406;695400;108;696600;110;1061400;111;1084200;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 13:00;602;1731000;417;736800;83;519000;109;984600;108;1017000;0;0;2;3600;1;600;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 14:00;583;1488000;353;570600;81;589800;116;909000;113;891600;0;0;1;600;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 15:00;583;1587600;385;642600;62;437400;103;987000;96;1054800;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 16:00;561;1447800;288;391200;82;517200;90;765600;88;744000;0;0;1;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 17:00;566;1419600;372;640200;84;620400;102;905400;102;894000;8;14400;4;5400;6;10800;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 18:00;509;1258800;291;492000;70;413400;102;855000;92;885600;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 19:00;445;1000800;229;289200;69;317400;75;553200;72;543000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 20:00;264;523800;145;178800;61;178800;50;433800;49;459600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 21:00;225;287400;116;138600;51;78000;30;228600;29;223200;0;0;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 22:00;174;103800;93;46200;44;66600;14;105600;14;112200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.11.2021 23:00;130;75600;47;14400;48;46800;15;103800;17;106200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 00:00;85;40200;32;18000;22;3600;11;96000;11;96000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 01:00;41;9600;37;11400;18;600;14;108600;14;120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 02:00;33;14400;24;3600;17;600;2;20400;2;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 03:00;19;6000;8;1800;12;1200;4;41400;4;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 04:00;23;7800;17;6000;19;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 05:00;28;18600;26;6000;16;27000;5;42000;6;45600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 06:00;48;29400;37;12600;18;1800;15;93600;15;98400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 07:00;86;131400;64;30000;39;123600;19;91800;17;88800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 08:00;151;301200;147;178200;47;321600;49;399600;50;394800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 09:00;261;542400;234;278400;82;482400;127;549000;61;547200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 10:00;366;818400;283;375600;79;501600;74;667200;75;637800;0;0;1;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 11:00;398;931800;304;417600;72;598800;151;854400;111;904200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 12:00;482;1174800;382;594000;74;562200;88;933600;89;942000;1;600;1;600;0;0;2;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 13:00;467;974400;277;406800;83;386400;82;672000;86;667200;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 14:00;459;1166400;262;490200;68;451200;102;856800;101;879600;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 15:00;506;1366200;289;450600;98;654000;93;769200;91;801600;0;0;1;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 16:00;598;1401000;272;549600;68;319200;105;882000;106;880800;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 17:00;464;990000;280;442800;88;473400;83;624000;80;595800;1;1800;1;1800;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 18:00;407;919200;226;346800;76;412200;84;682800;85;684000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 19:00;338;693000;160;180000;69;286200;57;459600;57;471600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 20:00;250;436200;136;188400;55;189600;60;492600;61;456000;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.11.2021 21:00;180;249000;112;127200;28;73800;30;233400;30;230400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
