01.06.2020 00:00;Bel_A51_M1_1158;Vwz_A51_M1_1158;Bel_A55_M3_1190;Vwz_A55_M3_1190;Bel_D111;Vwz_D111;Bel_D111_1;Vwz_D111_1;Bel_D21;Vwz_D21;Bel_D31;Vwz_D31;Bel_D51;Vwz_D51;Bel_D51_1;Vwz_D51_1;Bel_D81;Vwz_D81;Bel_D91;Vwz_D91;Bel_D98_1;Vwz_D98_1;Bel_H51_A27_M1_1157;Vwz_H51_A27_M1_1157;Bel_H55_M2_1189;Vwz_H55_M2_1189;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_Strab_D51;Vwz_Strab_D51;Bel_T35;Vwz_T35;Bel_T35a;Vwz_T35a;Bel_T38;Vwz_T38;Bel_T38a;Vwz_T38a;Bel_T41;Vwz_T41;Bel_T41a;Vwz_T41a;Bel_T55_M4_3045;Vwz_T55_M4_3045;Bel_V22;Vwz_V22;Bel_V32;Vwz_V32;Bel_V38;Vwz_V38;Bel_V51_A51_M2_1156;Vwz_V51_A51_M2_1156;Bel_V82;Vwz_V82;Bel_V92;Vwz_V92;Bel_V98_2;Vwz_V98_2
04.06.2020 15:00;8;8056;9;8990;153;1983620;158;1817400;447;1212610;58;551986;81;1370154;77;1257054;5;45090;1;19090;2;250;8;8000;8;8000;0;0;0;0;1;4370;2;2890;1;1600;8;12910;2;3210;2;3190;0;0;8;8000;133;1974599;32;188970;13;116580;8;8000;6;46510;1;5050;5;15560
04.06.2020 16:00;8;8000;8;8000;195;2217815;192;2162080;465;1213833;41;841168;93;1267424;94;1066866;5;20340;0;0;0;0;8;7960;8;7990;0;0;0;0;0;0;0;0;0;0;7;11260;2;3210;1;1590;3;5060;8;7980;163;1925690;24;136600;18;144030;8;8000;4;17500;0;0;4;4670
04.06.2020 17:00;7;6980;8;7990;164;1861720;162;1800960;430;1176976;39;238584;77;1025784;75;937474;2;5740;1;660;1;24900;8;7990;8;7990;0;0;0;0;0;0;1;1430;0;0;6;11290;4;6460;2;3180;0;0;8;8000;155;1808058;22;162150;22;169534;9;8960;2;3700;2;340;6;7430
04.06.2020 18:00;9;8980;8;7980;123;1604616;127;1639626;406;1030072;40;395704;62;966765;61;856495;3;1340;1;26333;0;0;8;8000;8;8000;0;0;0;0;2;7630;0;0;0;0;3;9160;5;8060;1;1590;0;0;8;7980;160;1681583;15;64850;18;131230;8;7990;4;10590;1;3540;4;5700
04.06.2020 19:00;8;7990;6;5980;111;1429614;110;1338553;280;691635;33;282466;44;890450;44;741710;0;0;0;0;2;1000;8;8000;6;6000;0;0;0;0;0;0;2;2870;0;0;12;22078;4;6470;2;3190;1;1680;6;6000;132;1166257;14;33220;27;248720;8;7990;0;0;0;0;2;1540
04.06.2020 20:00;7;7000;4;3990;58;883908;58;763992;223;305370;29;242410;22;302889;20;227415;1;9950;0;0;0;0;7;6980;4;4000;0;0;0;0;1;7000;0;0;0;0;4;6830;1;1600;0;0;1;1680;4;3980;137;840274;13;110170;7;61190;7;7000;1;3960;0;0;1;2200
04.06.2020 21:00;5;5000;2;2000;50;1027049;49;994123;150;233990;12;257005;26;619964;23;575134;1;250;0;0;1;330;5;5000;2;2000;0;0;0;0;1;12650;0;0;0;0;1;27350;2;3230;2;3180;0;0;2;2000;97;628055;9;26000;6;26580;5;5000;1;3790;0;0;3;1580
04.06.2020 22:00;2;2000;2;2000;51;476980;49;434130;115;191293;27;31270;24;86970;22;69230;1;580;1;250;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1610;1;1600;0;0;0;0;2;2000;93;409825;12;45060;3;16240;2;1990;1;3920;0;0;1;1190
04.06.2020 23:00;2;2000;2;2000;27;192429;27;141669;60;89160;11;13050;5;24500;5;14430;0;0;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;1;1590;0;0;1;1600;0;0;0;0;2;2000;69;215670;4;10080;3;17960;2;1990;0;0;0;0;0;0
05.06.2020 00:00;4;3990;1;990;20;108290;19;107780;43;42140;6;7070;6;26480;6;25220;0;0;0;0;0;0;4;3990;1;1000;0;0;0;0;0;0;0;0;0;0;1;1600;1;1600;0;0;0;0;1;1000;54;139168;3;5390;3;23100;4;4000;0;0;0;0;0;0
05.06.2020 01:00;1;1000;0;0;7;41020;7;33110;20;14350;8;5360;2;640;2;630;2;830;1;250;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;68370;2;2730;1;5310;1;1000;3;5980;0;0;2;630
05.06.2020 02:00;0;0;0;0;7;38520;7;37460;14;6800;6;6760;1;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1590;0;0;0;0;0;0;15;38810;2;4120;1;7930;0;0;0;0;0;0;0;0
05.06.2020 03:00;0;0;3;3000;0;0;0;0;9;3610;1;320;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;12;24290;0;0;1;2080;0;0;0;0;1;1050;0;0
05.06.2020 04:00;2;2000;5;4990;6;66230;6;65100;19;8640;4;1110;3;23930;3;23320;0;0;0;0;0;0;2;2000;5;4990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4990;22;62490;0;0;0;0;2;2000;0;0;0;0;0;0
05.06.2020 05:00;4;4000;10;10000;40;385150;40;331170;71;212270;8;3160;14;132500;14;112750;0;0;0;0;0;0;4;4000;10;9990;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;9;8990;64;394155;2;610;2;10840;5;4990;0;0;0;0;0;0
05.06.2020 06:00;8;7990;8;7990;60;1229212;57;1062411;182;638611;20;329689;41;930302;41;883142;0;0;0;0;0;0;8;7990;8;8000;0;0;0;0;1;43740;0;0;0;0;2;3210;2;3210;0;0;1;1680;8;7990;104;894621;11;151410;7;49180;8;7990;0;0;0;0;2;2270
05.06.2020 07:00;8;8000;8;8000;149;2015721;151;1977278;303;845924;40;433903;95;1420692;90;1300245;1;340;1;410;1;420;8;8000;8;8000;0;0;0;0;0;0;0;0;1;1600;2;3200;8;12920;0;0;1;1680;8;7990;145;1269185;20;46153;12;82850;8;8000;1;1920;0;0;3;3120
05.06.2020 08:00;7;7000;7;7000;140;1879224;140;1896568;288;794014;31;579736;90;1343642;86;1225112;2;27919;0;0;2;320;7;6990;7;6980;0;0;0;0;3;77050;1;1440;0;0;4;12070;6;9710;3;4780;1;1680;7;7024;149;1271544;14;189195;15;103440;7;7000;2;7900;0;0;11;10620
05.06.2020 09:00;6;5990;5;5000;139;1757502;138;1740482;272;847265;34;453174;81;1354209;79;1206769;3;3900;0;0;1;160;6;6000;5;5000;0;0;0;0;1;6930;0;0;0;0;4;6299;6;9680;1;1600;3;5060;4;3990;153;1240797;20;73370;12;110350;6;6000;2;28650;0;0;5;5650
05.06.2020 10:00;4;4000;4;3990;137;1585922;133;1550512;315;631124;43;738196;82;1211018;80;1157808;4;15690;0;0;1;420;4;4000;4;3990;0;0;0;0;2;17370;0;0;2;3210;6;9650;8;12920;2;3190;0;0;4;4000;150;1311412;28;215153;25;204450;4;3980;12;32580;1;2150;6;24520
05.06.2020 11:00;6;5980;5;5000;136;1820659;141;1677336;372;1055608;101;660630;80;1204160;76;1197150;7;11599;0;0;0;0;6;6000;5;4990;0;0;0;0;0;0;2;2870;0;0;3;4820;5;8060;1;1590;1;1680;5;4980;237;1411671;60;289100;16;163781;6;5990;6;20670;0;0;8;13770
05.06.2020 12:00;6;5980;9;8990;163;2085512;160;2085232;463;1284023;92;656450;78;1181976;76;1094506;2;750;0;0;0;0;6;5970;9;8990;0;0;0;0;1;67270;0;0;1;1600;4;7310;5;8040;2;3180;3;5040;8;7990;182;1882546;63;300974;18;133064;6;5970;3;3620;0;0;5;3430
05.06.2020 13:00;9;8990;8;8000;181;1987037;174;1956207;450;977884;61;607703;82;1354402;79;1262958;5;25680;1;330;1;750;9;8990;8;8000;0;0;0;0;2;24780;1;1440;0;0;10;16100;2;3220;0;0;1;1690;8;7990;165;1753038;26;339547;18;164403;9;8990;5;18270;0;0;4;5070
05.06.2020 14:00;8;8000;8;7990;127;2002772;125;1861352;449;1242060;59;705560;79;1155210;75;1139063;5;2240;1;62220;1;160;8;7990;8;8000;0;0;0;0;3;15900;0;0;1;1600;14;22540;4;6440;0;0;0;0;8;7990;167;1898527;29;319997;19;140050;8;7990;5;13350;1;3340;5;5690
05.06.2020 15:00;9;9000;9;8980;137;2143880;135;2135000;415;1157950;53;622484;75;1264932;72;1136092;1;420;0;0;2;3370;9;9000;9;8970;0;0;0;0;1;2830;1;1440;0;0;1;1600;3;4840;1;1590;2;3370;8;8000;155;1798973;27;197400;14;107730;9;9000;2;2800;0;0;4;3860
05.06.2020 16:00;8;7990;8;8000;165;2202380;172;2051454;451;1164530;65;891080;71;834835;73;759484;2;420;2;260;1;6680;8;7990;8;8055;0;0;0;0;1;8380;0;0;0;0;4;6430;7;11260;1;1590;1;1680;8;7980;144;1961056;35;250110;12;106505;8;7990;4;5270;0;0;4;4920
05.06.2020 17:00;7;6990;8;8000;144;1765356;136;1816953;425;1081981;47;544996;85;1267494;81;1153556;3;1330;0;0;1;170;8;8000;8;8000;0;0;0;0;1;2802;1;1430;2;3190;5;8040;4;6515;1;1590;0;0;8;7990;153;1869669;21;89812;14;104390;8;7970;2;6420;0;0;2;1320
05.06.2020 18:00;9;8980;8;7980;141;1853310;139;1669931;390;928001;35;516569;70;938145;66;903855;2;10850;0;0;0;0;8;7990;8;8000;0;0;0;0;2;3450;1;1440;0;0;6;9620;3;4840;2;3170;0;0;8;7980;145;1744569;26;141510;12;77024;8;8000;2;9110;0;0;3;1240
05.06.2020 19:00;8;7990;7;7000;96;1639885;98;1456968;327;799948;48;359710;43;543031;42;428156;1;420;0;0;0;0;8;8000;7;6990;0;0;0;0;3;7020;1;1440;0;0;1;1600;3;4840;0;0;0;0;6;6000;143;1547187;17;61540;12;97230;8;8000;1;2640;2;1110;6;5730
05.06.2020 20:00;8;7990;4;4000;65;1233173;64;1000178;208;405070;29;358485;29;488344;26;314235;1;260;1;170;0;0;8;7980;4;4000;0;0;0;0;1;16170;1;1440;0;0;1;1590;2;3230;0;0;0;0;4;3980;134;921199;33;59190;9;50430;8;8000;2;3060;0;0;1;590
05.06.2020 21:00;5;5000;2;2000;47;818705;47;726835;153;169570;20;155564;22;397407;22;265457;0;0;1;80;0;0;5;4990;2;2000;0;0;0;0;1;1110;1;1440;0;0;1;1600;1;1610;1;1590;0;0;2;1990;132;646843;9;70994;2;23570;5;5000;1;5800;0;0;1;1000
05.06.2020 22:00;3;3000;2;2000;39;331628;38;312902;121;221240;19;91960;17;158971;17;83973;0;0;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0;1;1590;0;0;6;9690;0;0;1;1670;2;2000;117;463967;14;39350;7;49830;3;2990;0;0;0;0;0;0
05.06.2020 23:00;2;1990;3;2990;32;229824;32;201514;88;139404;13;119580;5;48330;5;46260;0;0;0;0;0;0;2;2000;3;2990;0;0;0;0;0;0;0;0;2;3220;1;1600;1;1610;0;0;0;0;2;2000;94;300760;6;22000;4;40390;3;3000;6;10160;0;0;0;0
06.06.2020 00:00;4;4000;1;1000;17;126450;18;102850;67;111120;14;10240;8;58960;7;57070;0;0;0;0;0;0;4;4045;1;1000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;1;990;61;269643;2;3220;3;20730;4;4000;0;0;0;0;0;0
06.06.2020 01:00;1;1000;1;1000;21;160430;21;144560;33;61125;11;6760;2;25375;2;24595;0;0;0;0;0;0;1;1000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;2;3210;0;0;0;0;0;0;44;235317;2;2550;2;13710;1;1000;2;4290;0;0;0;0
06.06.2020 02:00;1;1000;0;0;13;71770;13;53160;20;9280;7;7710;6;54725;6;45965;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;62430;6;7510;0;0;1;1000;0;0;0;0;0;0
06.06.2020 03:00;0;0;3;3000;7;34490;7;31610;17;7880;6;8820;6;20110;7;19310;1;330;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2990;17;55040;3;10220;1;11660;0;0;1;2390;0;0;0;0
06.06.2020 04:00;2;1990;3;3000;5;46630;5;45500;18;9470;11;9750;5;84650;5;68010;1;420;1;90;0;0;2;2000;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;20;94286;4;12350;2;11420;2;2000;1;3550;1;1210;0;0
06.06.2020 05:00;2;2000;6;5990;20;212100;19;216080;23;36780;3;950;5;40930;4;32200;2;580;1;170;0;0;2;1990;6;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5990;23;119740;0;0;0;0;2;2000;2;4670;0;0;0;0
06.06.2020 06:00;4;4000;5;4980;19;217160;19;177030;56;80590;8;36750;8;105940;8;93740;0;0;0;0;0;0;4;3990;5;4990;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;4;4000;47;230090;5;20710;2;9860;4;4000;0;0;0;0;0;0
06.06.2020 07:00;5;4990;4;3990;39;419043;39;382030;63;169878;10;37820;15;124500;15;122610;0;0;0;0;0;0;5;5000;4;4000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3990;55;275635;5;12890;3;17950;5;4990;2;1310;0;0;0;0
06.06.2020 08:00;4;4000;4;4000;60;1014226;59;881300;107;619729;11;249520;44;723746;44;621936;2;14450;1;410;0;0;4;4000;4;3980;0;0;0;0;3;44760;0;0;0;0;0;0;4;6440;0;0;0;0;4;4000;76;682689;9;23840;5;30860;4;4000;1;9840;0;0;2;3010
06.06.2020 09:00;4;4000;4;3990;80;1194188;79;1164488;173;746655;29;305254;50;685584;50;659714;1;500;0;0;0;0;4;4000;4;4000;0;0;0;0;1;12747;2;2890;0;0;3;4810;2;3220;0;0;2;3350;4;3990;99;1066376;19;197620;7;55070;4;4000;1;2970;0;0;1;950
06.06.2020 10:00;4;4000;4;3990;112;1125627;111;1043877;231;1024849;26;664370;68;736769;65;697033;1;1080;0;0;0;0;4;4000;4;3980;0;0;0;0;2;18170;1;1440;0;0;1;1610;1;1610;1;1590;1;1680;4;4000;108;1495793;20;178610;7;64780;4;4000;3;9200;5;66370;6;65360
06.06.2020 11:00;4;4000;4;4000;136;1468164;132;1300357;270;1227020;25;536668;67;879763;66;732733;2;670;2;160;2;3320;4;3990;4;4000;0;0;0;0;3;16570;1;1440;1;1590;6;11000;4;7730;0;0;1;1680;4;4000;115;1647490;22;85530;20;173022;4;4000;5;5740;35;250050;43;191700
06.06.2020 12:00;4;4000;4;4000;122;1382942;123;1258352;296;1236500;26;586615;76;963472;75;868402;2;28380;3;26250;0;0;4;4000;4;4000;0;0;0;0;2;13600;1;1440;0;0;7;25490;3;4830;2;3180;0;0;4;4000;125;1777275;17;157340;25;212121;4;3990;37;160920;1;4740;12;80820
06.06.2020 13:00;4;3990;4;3990;120;1445594;124;1502850;312;1193863;42;678813;59;501815;56;447466;0;0;0;0;1;170;4;3990;4;3990;0;0;0;0;1;4760;0;0;2;3200;7;11260;8;14284;4;6380;2;3360;4;4000;165;1661178;27;255150;21;202480;4;3990;74;1111012;0;0;53;980411
06.06.2020 14:00;4;4000;4;4000;110;1381836;109;1231422;374;1217875;36;707332;56;721868;56;520429;2;22440;0;0;1;170;4;3990;4;4000;0;0;0;0;3;72860;2;2880;0;0;2;3210;8;12940;0;0;2;3370;4;3990;146;1924491;23;146430;14;142680;4;4000;4;23480;0;0;25;299430
06.06.2020 15:00;4;4000;4;4000;140;1543886;142;1487786;350;1228080;33;649627;66;845643;63;793213;0;0;2;53330;0;0;4;4000;4;4000;0;0;0;0;3;21320;0;0;0;0;3;4810;7;11290;0;0;0;0;4;4000;120;2045103;24;149943;19;158350;4;3990;0;0;4;5630;0;0
06.06.2020 16:00;4;4000;4;4000;101;1013479;103;913699;279;1100311;25;416226;59;655254;57;632354;3;2080;0;0;1;170;4;4000;4;3970;0;0;0;0;2;13440;1;1440;1;1600;2;3210;6;9690;3;6220;0;0;4;4000;123;1604781;17;106356;23;177841;4;4000;5;36450;1;820;6;13070
06.06.2020 17:00;4;3990;4;3990;131;1561104;131;1418714;314;1310423;26;374508;72;861849;71;688103;2;910;1;420;0;0;4;3990;3;3000;0;0;0;0;4;38170;2;2890;2;3220;5;8050;11;17880;4;6400;5;8420;4;4000;110;1874184;18;77214;25;226538;4;4000;9;7850;9;26670;19;16200
06.06.2020 18:00;4;4000;4;4000;107;1419707;103;1398647;316;1306390;42;618070;64;936523;63;789716;3;49999;1;580;1;80;4;4000;4;3990;0;0;0;0;3;40800;0;0;4;6440;8;12956;5;8070;2;3200;1;1680;4;3990;121;1926209;21;210410;21;187410;4;4000;17;202510;10;31980;15;115210
06.06.2020 19:00;4;4000;2;1990;100;1068791;100;980125;239;836120;20;508258;53;436226;51;224291;2;3070;0;0;1;26560;4;4000;2;2000;0;0;0;0;4;40395;4;5780;1;1610;10;55650;2;3230;2;4450;0;0;2;2000;106;1176738;10;37920;15;144575;4;3990;2;7750;1;10;11;60786
06.06.2020 20:00;2;2000;2;2000;79;1044823;78;1032123;164;721539;23;290730;31;389716;32;299446;0;0;0;0;1;80;2;1990;2;1990;0;0;0;0;2;12390;0;0;2;3220;3;4830;2;3220;1;1590;0;0;2;2000;106;903266;12;105418;13;104870;2;1990;3;4160;0;0;2;1800
06.06.2020 21:00;2;2000;2;2000;54;722651;53;693658;112;415310;17;251360;24;227053;22;207313;1;160;0;0;0;0;2;2000;2;2000;0;0;0;0;1;8440;0;0;0;0;0;0;1;1600;1;1590;0;0;2;2000;87;594390;12;59890;4;27280;2;2000;5;8010;0;0;3;3290
06.06.2020 22:00;3;3000;2;2000;33;169124;34;187964;108;182280;16;41272;19;109925;18;83975;1;330;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0;0;0;2;3210;0;0;1;1580;0;0;2;2000;110;435012;11;29273;3;23640;3;3000;1;1510;0;0;0;0
06.06.2020 23:00;3;2990;2;2000;39;290887;38;219797;88;193720;18;38073;13;68130;13;58100;0;0;0;0;0;0;3;2990;2;1990;0;0;0;0;0;0;0;0;0;0;0;0;2;3210;0;0;0;0;2;2000;95;345283;8;19040;4;14840;3;3000;0;0;0;0;0;0
07.06.2020 00:00;2;1990;1;990;19;175255;19;142845;69;119440;14;26315;14;129980;15;109720;0;0;0;0;0;0;3;3000;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;1;1000;79;248600;8;14640;4;31610;4;4000;0;0;0;0;0;0
07.06.2020 01:00;3;3000;0;0;16;130240;17;122160;47;81720;16;11480;6;43911;5;42031;2;9310;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;1;1590;0;0;0;0;0;0;0;0;54;199460;7;10190;1;12790;2;1990;2;10541;0;0;0;0
07.06.2020 02:00;0;0;0;0;14;73620;13;74240;24;14020;4;7070;4;22345;4;14120;1;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1580;0;0;0;0;30;84940;2;4970;3;10080;0;0;1;6030;0;0;0;0
07.06.2020 03:00;0;0;0;0;6;67020;7;54710;23;11640;7;1900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;81800;0;0;1;3930;0;0;0;0;0;0;0;0
07.06.2020 04:00;0;0;2;2000;3;33632;3;25520;9;3930;4;5865;2;10660;1;2200;0;0;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2000;12;25160;3;7820;0;0;0;0;0;0;0;0;0;0
07.06.2020 05:00;2;2000;3;2990;13;167348;13;167078;17;25970;4;2830;2;13460;2;13140;1;330;0;0;0;0;2;1990;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;3;3000;21;70370;1;11680;1;6240;2;2000;1;1930;0;0;0;0
07.06.2020 06:00;2;2000;3;3000;14;155040;14;111950;28;83554;2;480;2;11430;2;10950;0;0;0;0;0;0;2;2000;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3000;28;108360;0;0;1;9130;2;2000;2;1570;0;0;0;0
07.06.2020 07:00;2;2000;2;2000;24;218000;22;174570;31;73950;5;1730;3;3950;3;3320;0;0;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;2;3230;0;0;0;0;2;2000;36;95420;1;850;4;31100;2;2000;0;0;4;12070;0;0
07.06.2020 08:00;2;2000;3;3000;39;623936;41;482413;53;214450;8;171000;20;348979;19;232179;0;0;1;170;1;1000;2;1980;2;2000;0;0;0;0;1;7560;0;0;0;0;0;0;7;12590;0;0;0;0;2;2000;51;247452;5;20230;10;71130;2;2000;0;0;3;95330;4;6220
07.06.2020 09:00;2;1990;2;2000;60;859049;63;788569;120;555498;16;226000;45;657428;45;609318;2;910;1;170;0;0;2;2000;2;2000;0;0;0;0;1;8050;1;1430;1;1600;1;1600;4;6470;0;0;0;0;2;1980;83;664038;8;26660;9;65820;2;2000;6;324104;0;0;1;2650
07.06.2020 10:00;2;2000;2;2000;64;698379;65;656639;226;655599;26;355879;44;634997;43;526316;2;1160;1;160;2;1160;2;2000;2;2000;0;0;0;0;2;7930;0;0;1;1600;6;9650;8;14210;0;0;2;3380;2;2000;135;1136239;15;198140;21;166574;2;2000;2;6220;0;0;1;1520
07.06.2020 11:00;2;2000;2;2000;107;1218089;107;1190079;255;920704;34;430380;62;777284;61;712900;2;4650;0;0;2;2000;2;2000;2;2000;0;0;0;0;1;5470;1;1430;0;0;14;25460;3;4840;1;3190;1;1690;2;2000;112;1416503;16;172900;27;267275;2;2000;3;7730;0;0;0;0
07.06.2020 12:00;2;1990;6;6000;118;1286022;119;1157902;251;1019731;37;643932;76;831019;75;774514;3;5990;1;23626;0;0;2;1990;6;5990;0;0;0;0;2;12030;2;2880;1;1600;11;17740;6;9690;4;6390;1;1690;6;5980;127;1484796;26;269716;25;237176;2;1990;3;10400;1;3140;0;0
07.06.2020 13:00;4;4000;4;3990;109;1234451;109;1201500;250;1137256;41;568558;69;694207;68;673327;4;3740;0;0;1;170;4;3980;4;4000;0;0;0;0;1;10940;1;1430;1;1600;5;8050;9;14550;2;3620;1;1690;4;4000;129;1445385;24;226883;23;209109;4;4000;3;17480;1;5290;9;9330
07.06.2020 14:00;4;4000;4;4000;111;1440089;120;1249428;261;1033954;31;547134;70;701783;65;656843;9;14370;4;68230;2;420;4;3990;4;4000;0;0;0;0;4;96540;1;1440;1;1600;7;11290;5;8080;6;11320;4;6750;4;3990;105;1613264;17;175384;30;308770;4;4000;8;17570;1;4650;7;8760
07.06.2020 15:00;4;3990;4;4000;110;1045024;104;1082593;285;1056346;42;536850;68;589876;66;435576;3;19060;1;670;0;0;4;4000;4;4000;0;0;0;0;3;7380;3;4330;2;3220;9;14571;17;27510;1;1590;4;6750;4;4000;120;1649224;23;217900;37;320291;4;3990;5;16080;1;940;5;8810
07.06.2020 16:00;4;4000;4;4000;132;1245963;128;1117570;310;1286931;42;705304;73;930731;72;778716;4;66150;0;0;0;0;4;4000;4;4000;0;0;0;0;4;52400;0;0;1;1610;17;30313;16;27140;2;3190;0;0;4;3990;110;1864472;26;257970;40;354679;4;4000;7;14930;0;0;1;1700
07.06.2020 17:00;5;5000;4;3990;100;1172993;102;997468;273;1095621;33;540945;73;606301;70;609695;4;20770;1;80;0;0;5;5000;4;4000;0;0;0;0;3;23360;1;1440;2;3210;12;22460;15;26020;5;9160;1;1680;4;4000;123;1563560;21;93740;36;299439;5;5000;7;16670;1;1640;7;12860
07.06.2020 18:00;4;4000;5;4990;128;1136287;120;1053344;241;982931;16;373453;72;1070503;72;890603;1;160;1;420;2;1660;4;4049;5;5000;0;0;0;0;4;52930;1;1440;2;3210;11;19020;5;8070;0;0;0;0;5;5000;116;1494261;9;84633;22;169668;4;4000;6;14590;0;0;7;10380
07.06.2020 19:00;6;6000;2;2000;98;1228338;102;1055246;213;840891;25;365750;50;547510;49;514830;3;25560;1;28230;1;580;6;6000;2;2000;0;0;0;0;2;9750;2;2880;1;1610;9;14520;7;11320;4;6380;0;0;2;1990;107;1195714;15;212318;26;217130;6;5990;5;14230;1;3540;6;6090
07.06.2020 20:00;2;1990;2;1990;83;1031231;82;810116;154;743254;15;74000;35;441947;35;412003;1;170;0;0;2;1170;2;2000;2;1990;0;0;0;0;2;11650;2;2880;0;0;6;9549;3;4850;2;4210;1;1690;2;2000;124;830801;12;35070;19;150370;2;1990;4;2839;0;0;6;7950
07.06.2020 21:00;2;2000;2;2000;56;885883;59;811343;123;420656;21;390940;29;221549;24;210599;1;15260;0;0;0;0;2;2000;2;2000;0;0;0;0;1;2830;0;0;0;0;0;0;0;0;0;0;0;0;2;1990;81;684849;14;43160;7;61744;2;2000;6;8350;0;0;0;0
07.06.2020 22:00;2;2000;2;2000;44;346956;44;313776;84;183650;14;50430;18;90730;18;62780;1;590;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;2;3190;2;3230;0;0;0;0;2;2000;103;307972;9;32640;5;39130;2;2000;1;3760;0;0;0;0
07.06.2020 23:00;2;2000;2;1990;28;161276;28;147166;58;64910;11;8490;8;61200;8;59450;0;0;0;0;1;170;2;2000;2;2000;0;0;0;0;0;0;0;0;0;0;1;1600;0;0;0;0;0;0;2;2000;72;201120;3;6430;2;12140;2;2000;3;2730;0;0;1;1530
08.06.2020 00:00;2;2000;1;1000;14;136470;14;126660;41;55670;10;8510;3;15240;3;5330;0;0;0;0;0;0;3;2990;1;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1000;49;149970;2;1010;0;0;3;3000;0;0;0;0;0;0
08.06.2020 01:00;3;3000;0;0;9;56570;7;54170;25;47790;15;8020;8;71960;8;48400;1;840;1;1250;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;90671;4;8110;0;0;2;2000;2;6280;1;170;0;0
08.06.2020 02:00;0;0;0;0;4;13960;4;14360;10;4880;1;160;2;26620;2;25990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;31410;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;3;2990;3;13000;3;12700;9;26220;0;0;1;32587;1;31967;0;0;0;0;0;0;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2990;13;31020;0;0;0;0;0;0;3;4360;0;0;0;0
08.06.2020 04:00;2;2000;4;3990;8;72930;8;54600;17;19940;4;1410;2;12350;2;12040;2;500;0;0;0;0;2;2000;4;3990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3980;21;51760;0;0;0;0;2;2000;1;2590;0;0;0;0
08.06.2020 05:00;4;4000;11;10990;31;358936;29;338200;77;217350;7;15080;11;118800;11;91490;1;170;0;0;0;0;4;4000;11;10990;0;0;0;0;0;0;0;0;0;0;0;0;1;1610;0;0;0;0;11;10970;67;363590;1;15570;2;14000;4;4000;0;0;0;0;0;0
