01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_TBS32;Vwz_TBS32;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_TS57;Vwz_TS57;Bel_TS58;Vwz_TS58;Bel_VD511;Vwz_VD511;Bel_VK1iO;Vwz_VK1iO
23.02.2021 14:00;0;0;25;73200;51;76200;19;51600;24;17400;8;5400;13;9000;0;0;0;0;12;190200;0;3600000
23.02.2021 15:00;0;0;17;51600;20;21000;8;21600;23;14400;6;3600;16;12600;0;0;0;0;8;76800;0;3598800
23.02.2021 16:00;0;0;25;74400;45;57600;13;36600;21;13800;10;6000;19;13200;0;0;0;0;8;76800;0;3600000
23.02.2021 17:00;0;0;6;18000;22;24000;10;28800;27;19200;7;5400;21;17400;0;0;0;0;8;70200;0;3600000
23.02.2021 18:00;0;0;13;39000;19;21600;17;45600;13;9000;4;2400;21;17400;0;0;0;0;8;74400;0;3600000
23.02.2021 19:00;0;0;5;15000;8;6600;1;3000;4;2400;1;600;11;9000;0;0;0;0;9;46800;0;3600000
23.02.2021 20:00;0;0;2;6000;5;3000;1;3000;2;1200;0;0;0;0;0;0;0;0;5;36000;0;3600000
23.02.2021 21:00;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;4;29400;0;3600000
23.02.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;31200;0;3600000
23.02.2021 23:00;0;0;1;3000;4;3000;1;3000;2;1200;0;0;0;0;0;0;0;0;2;14400;0;3600000
24.02.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13800;0;3600000
24.02.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.02.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.02.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
24.02.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10800;0;3600000
24.02.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;54600;0;3600000
24.02.2021 06:00;0;0;0;0;2;3000;2;5400;2;1200;1;600;1;600;0;0;0;0;8;60000;0;3600000
24.02.2021 07:00;0;0;23;67800;16;13200;4;10800;24;18000;1;600;4;3000;0;0;0;0;9;76800;0;3600000
24.02.2021 08:00;0;0;13;37800;18;13200;8;21600;22;15600;8;6000;3;1800;0;0;0;0;11;84000;0;3600000
24.02.2021 09:00;0;0;15;44400;13;9000;7;19800;18;11400;4;3600;15;9000;0;0;0;0;8;68400;0;3600000
24.02.2021 10:00;0;0;10;29400;19;28800;10;25200;17;10800;6;3600;8;4800;0;0;0;0;8;124800;0;3600000
24.02.2021 11:00;0;0;6;18000;22;15600;9;23400;15;10200;7;5400;11;7200;0;0;0;0;12;200400;0;3600000
24.02.2021 12:00;0;0;14;39600;22;22200;8;21600;24;16200;15;10800;17;12000;0;0;0;0;8;94200;0;3600000
24.02.2021 13:00;0;0;17;49800;18;16800;12;34200;30;22800;6;3600;10;7200;0;0;0;0;10;94800;0;3600000
24.02.2021 14:00;0;0;16;47400;33;31800;12;33000;33;24600;8;4800;14;10200;0;0;0;0;11;108600;0;3600000
24.02.2021 15:00;0;0;25;72600;25;35400;11;28200;25;16200;9;6000;20;13800;0;0;0;0;8;106800;0;3600000
24.02.2021 16:00;0;0;19;56400;23;19800;12;31200;25;18000;6;4800;39;31200;0;0;0;0;9;79800;0;3600000
24.02.2021 17:00;0;0;14;42000;38;40800;15;42000;21;14400;9;6600;14;9600;0;0;0;0;8;91200;0;3600000
24.02.2021 18:00;0;0;16;46200;19;13800;11;28200;13;9000;6;3600;16;10800;0;0;0;0;8;85200;0;3600000
24.02.2021 19:00;0;0;2;5400;12;10800;0;0;5;3000;6;4800;1;600;0;0;0;0;8;60000;0;3598800
24.02.2021 20:00;0;0;4;11400;7;5400;0;0;5;4200;3;1800;4;2400;0;0;0;0;5;32400;0;3600000
24.02.2021 21:00;0;0;2;6000;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;4;28200;0;3600000
24.02.2021 22:00;0;0;0;0;0;0;1;2400;0;0;0;0;1;600;0;0;0;0;4;24000;0;3600000
24.02.2021 23:00;0;0;0;0;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;2;13800;0;3600000
25.02.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15600;0;3600000
25.02.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
25.02.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
25.02.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
25.02.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9000;0;3600000
25.02.2021 05:00;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;39600;0;3600000
25.02.2021 06:00;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;8;63000;0;3600000
25.02.2021 07:00;0;0;19;54600;26;27000;13;37200;16;10800;8;6600;7;4800;0;0;0;0;10;90000;0;3600000
25.02.2021 08:00;0;0;16;47400;24;16200;7;19200;21;14400;10;6000;8;4800;0;0;0;0;9;97800;0;3600000
25.02.2021 09:00;0;0;9;25800;18;11400;11;29400;15;9600;5;3000;15;10200;0;0;0;0;10;109800;0;3600000
25.02.2021 10:00;0;0;9;26400;15;10800;8;20400;11;7800;7;4200;14;9600;0;0;0;0;8;78000;0;3600000
25.02.2021 11:00;0;0;17;49800;19;19800;5;13200;23;14400;9;7200;7;4200;0;0;0;0;9;84600;0;3600000
25.02.2021 12:00;0;0;24;69600;23;19200;8;21000;21;15600;12;9000;13;10200;0;0;0;0;9;90600;0;3600000
25.02.2021 13:00;0;0;18;51000;49;57600;12;32400;27;19200;12;11400;13;11400;0;0;0;0;14;79800;0;3600000
25.02.2021 14:00;0;0;25;72600;35;40200;7;18000;29;19800;17;15600;18;12600;0;0;0;0;10;103800;0;3600000
25.02.2021 15:00;0;0;19;55800;39;40800;7;18600;21;13800;6;3600;20;14400;0;0;0;0;8;70800;0;3600000
25.02.2021 16:00;0;0;18;52800;32;26400;8;22800;24;17400;14;10200;18;12600;0;0;0;0;8;92400;0;3600000
25.02.2021 17:00;0;0;15;42600;53;52200;10;28200;24;15600;15;11400;22;15600;0;0;0;0;8;84000;0;3600000
25.02.2021 18:00;0;0;17;49800;23;21600;11;28800;19;13200;10;9000;17;12000;0;0;0;0;8;74400;0;3600000
25.02.2021 19:00;0;0;13;37800;11;8400;5;13200;12;9000;5;4200;6;3600;0;0;0;0;10;57600;0;3600000
25.02.2021 20:00;0;0;1;3000;7;4200;2;5400;2;1200;1;600;1;600;0;0;0;0;5;36600;0;3600000
25.02.2021 21:00;0;0;1;2400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;4;36600;0;3600000
25.02.2021 22:00;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;4;34800;0;3600000
25.02.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;25800;0;3600000
26.02.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;18000;0;3600000
26.02.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3598800
26.02.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
26.02.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
26.02.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5400;0;3600000
26.02.2021 05:00;0;0;0;0;0;0;1;2400;0;0;0;0;1;600;0;0;0;0;7;45000;0;3600000
26.02.2021 06:00;0;0;3;9000;1;600;0;0;3;1800;0;0;2;1200;0;0;0;0;11;61200;0;3600000
26.02.2021 07:00;0;0;16;45600;21;23400;12;33000;21;15000;1;600;7;4800;0;0;0;0;10;120000;0;3600000
26.02.2021 08:00;0;0;25;74400;25;24000;6;16200;21;14400;6;3600;10;6600;0;0;0;0;11;59400;0;3600000
26.02.2021 09:00;0;0;6;19200;14;9000;3;9000;13;9000;6;3600;6;3600;0;0;0;0;8;79800;0;3600000
26.02.2021 10:00;0;0;2;5400;11;9600;12;33600;8;4800;12;9600;10;7200;0;0;0;0;8;67800;0;3600000
26.02.2021 11:00;0;0;4;12000;30;27000;8;23400;12;7200;7;4200;12;7800;0;0;0;0;9;79200;0;3600000
26.02.2021 12:00;0;0;16;46800;24;21000;6;16200;21;13800;14;11400;7;4200;0;0;0;0;8;71400;0;3600000
26.02.2021 13:00;0;0;10;30000;17;13200;6;18000;20;14400;9;6600;11;7200;0;0;0;0;12;88200;0;3600000
26.02.2021 14:00;0;0;13;37200;22;17400;10;28200;8;4800;13;10800;12;9000;0;0;0;0;10;97800;0;3600000
26.02.2021 15:00;0;0;10;29400;21;16800;8;20400;19;10800;4;2400;7;4800;0;0;0;0;8;72600;0;3600000
26.02.2021 16:00;0;0;15;44400;22;24000;6;16800;23;17400;10;6600;8;5400;0;0;0;0;8;64800;0;3600000
26.02.2021 17:00;0;0;19;55800;19;15000;4;10800;19;12600;5;3000;12;9000;0;0;0;0;8;90600;0;3600000
26.02.2021 18:00;0;0;4;12000;21;24000;9;25200;9;6000;5;4200;13;9000;0;0;0;0;8;69600;0;3600000
26.02.2021 19:00;0;0;11;33000;10;28200;4;10800;8;4800;0;0;9;5400;0;0;0;0;9;70200;0;3600000
26.02.2021 20:00;0;0;6;17400;4;3000;0;0;3;1800;2;1200;5;3000;0;0;0;0;5;37800;0;3600000
26.02.2021 21:00;0;0;5;14400;1;600;0;0;5;3600;0;0;2;1200;0;0;0;0;4;28200;0;3600000
26.02.2021 22:00;0;0;0;0;1;600;0;0;0;0;1;600;0;0;0;0;0;0;5;39000;0;3600000
26.02.2021 23:00;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;2;14400;0;3600000
27.02.2021 00:00;0;0;0;0;0;0;1;2400;0;0;0;0;1;600;0;0;0;0;3;25800;0;3600000
27.02.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
27.02.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
27.02.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
27.02.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7800;0;3600000
27.02.2021 05:00;0;0;1;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;4;31800;0;3600000
27.02.2021 06:00;0;0;0;0;0;0;1;2400;0;0;1;600;1;600;0;0;0;0;4;32400;0;3600000
27.02.2021 07:00;0;0;1;3000;1;600;0;0;1;600;0;0;1;600;0;0;0;0;4;36000;0;3600000
27.02.2021 08:00;0;0;2;6000;8;5400;0;0;10;7200;1;600;4;2400;0;0;0;0;4;33600;0;3600000
27.02.2021 09:00;0;0;5;14400;5;3000;6;16200;11;7800;3;1800;9;7200;0;0;0;0;4;40800;0;3600000
27.02.2021 10:00;0;0;8;22200;17;12000;8;21000;10;7800;8;5400;10;7200;0;0;0;0;4;54000;0;3600000
27.02.2021 11:00;0;0;13;38400;19;16200;7;17400;16;9600;7;6000;20;14400;0;0;0;0;5;493800;0;3600000
27.02.2021 12:00;0;0;14;39600;22;21600;10;27600;19;14400;14;12000;5;3000;0;0;0;0;4;34800;0;3598800
27.02.2021 13:00;0;0;12;34200;17;13200;8;21000;25;16800;7;5400;11;6600;0;0;0;0;4;35400;0;3600000
27.02.2021 14:00;0;0;15;45000;27;29400;6;16200;22;13800;12;12000;18;11400;0;0;0;0;5;50400;0;3600000
27.02.2021 15:00;0;0;17;49200;25;19200;9;24600;23;15600;11;7800;15;10200;0;0;0;0;7;43200;0;3600000
27.02.2021 16:00;0;0;10;28800;29;31800;13;34200;17;10200;4;2400;23;17400;0;0;0;0;5;132000;0;3600000
27.02.2021 17:00;0;0;11;33000;31;45000;9;24000;24;16200;8;4800;25;18600;0;0;0;0;14;259800;0;3600000
27.02.2021 18:00;0;0;10;31800;25;27600;8;21000;27;23400;13;8400;16;11400;0;0;0;0;4;45000;0;3600000
27.02.2021 19:00;0;0;8;23400;18;21600;5;13800;13;9600;5;3600;11;7200;0;0;0;0;4;42000;0;3600000
27.02.2021 20:00;0;0;0;0;8;6000;0;0;1;600;3;2400;1;600;0;0;0;0;5;35400;0;3600000
27.02.2021 21:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;5;34200;0;3600000
27.02.2021 22:00;0;0;1;3000;2;1800;1;2400;1;600;1;600;1;600;0;0;0;0;4;34200;0;3600000
27.02.2021 23:00;0;0;1;3000;1;600;0;0;1;600;0;0;0;0;0;0;0;0;2;19800;0;3600000
28.02.2021 00:00;0;0;0;0;0;0;1;2400;0;0;0;0;1;600;0;0;0;0;2;16200;0;3600000
28.02.2021 01:00;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
28.02.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;3600000
28.02.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
28.02.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
28.02.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
28.02.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;16800;0;3600000
28.02.2021 07:00;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;2;16200;0;3600000
28.02.2021 08:00;0;0;3;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15000;0;3600000
28.02.2021 09:00;0;0;4;12000;1;600;1;3000;5;3000;0;0;2;1200;0;0;0;0;2;16800;0;3600000
28.02.2021 10:00;0;0;3;9000;7;9000;5;13200;5;3000;2;1200;3;2400;0;0;0;0;2;14400;0;3600000
28.02.2021 11:00;0;0;8;22200;14;10800;2;4800;6;3600;3;1800;9;6600;0;0;0;0;2;14400;0;3600000
28.02.2021 12:00;0;0;12;35400;9;7200;3;7200;15;10800;3;1800;10;7200;0;0;0;0;3;21600;0;3600000
28.02.2021 13:00;0;0;16;44400;7;8400;4;9600;20;13200;2;1200;5;3000;0;0;0;0;5;28200;0;3600000
28.02.2021 14:00;0;0;14;40800;12;7200;4;9600;16;9600;7;4800;7;4200;0;0;0;0;4;29400;0;3600000
28.02.2021 15:00;0;0;13;38400;13;21600;10;27600;24;16800;6;4200;11;7800;0;0;0;0;4;27600;0;3600000
28.02.2021 16:00;0;0;14;40200;19;17400;4;10800;17;11400;3;2400;11;7200;0;0;0;0;12;261600;0;3600000
28.02.2021 17:00;0;0;14;40800;13;10200;1;3000;24;19200;5;3600;11;7800;0;0;0;0;4;28800;0;3600000
28.02.2021 18:00;0;0;6;16800;14;15600;1;2400;8;5400;1;600;2;1200;0;0;0;0;4;25200;0;3600000
28.02.2021 19:00;0;0;1;3000;9;9600;2;5400;1;600;2;2400;3;1800;0;0;0;0;3;22800;0;3598800
28.02.2021 20:00;0;0;0;0;1;4200;1;3000;1;600;0;0;2;1200;0;0;0;0;2;18000;0;3600000
28.02.2021 21:00;0;0;3;7800;3;3600;1;2400;1;600;1;600;0;0;0;0;0;0;2;15000;0;3600000
28.02.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16800;0;3600000
28.02.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15600;0;3600000
01.03.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16200;0;3600000
01.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
01.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4800;0;3600000
01.03.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;44400;0;3600000
01.03.2021 06:00;0;0;3;9000;3;2400;2;6000;2;1200;2;1200;0;0;0;0;0;0;9;61200;0;3600000
01.03.2021 07:00;0;0;12;35400;15;12600;3;7800;9;6000;0;0;3;1800;0;0;0;0;9;63600;0;3600000
01.03.2021 08:00;0;0;21;63000;25;19200;5;13800;26;18000;11;8400;7;4200;0;0;0;0;10;64800;0;3600000
01.03.2021 09:00;0;0;9;25800;22;18600;3;8400;16;10800;10;6600;7;4800;0;0;0;0;11;110400;0;3600000
01.03.2021 10:00;0;0;15;43800;18;15000;5;13200;24;18000;8;4800;5;3000;0;0;0;0;14;759600;0;3600000
01.03.2021 11:00;0;0;9;25200;23;26400;9;22800;14;8400;4;3000;13;9000;0;0;0;0;9;75600;0;3600000
01.03.2021 12:00;0;0;17;47400;23;17400;7;18000;28;18600;7;4800;11;7200;0;0;0;0;9;108600;0;3600000
01.03.2021 13:00;0;0;24;69000;39;33000;9;24000;17;12000;16;13200;18;12000;0;0;0;0;11;146400;0;3600000
01.03.2021 14:00;0;0;18;52200;27;20400;5;13200;27;18000;10;7800;12;7800;0;0;0;0;10;84000;0;3600000
01.03.2021 15:00;0;0;15;43200;21;16200;11;28800;20;14400;7;4800;18;13200;0;0;0;0;9;78000;0;3600000
01.03.2021 16:00;0;0;19;56400;24;19800;15;42000;23;16200;14;10800;20;14400;0;0;0;0;13;118800;0;3600000
01.03.2021 17:00;0;0;10;29400;31;30600;16;43800;17;11400;11;7800;22;16200;0;0;0;0;10;189000;0;3600000
01.03.2021 18:00;0;0;12;35400;25;33000;6;16200;16;10200;8;5400;9;5400;0;0;0;0;8;78600;0;3600000
01.03.2021 19:00;0;0;8;24000;19;26400;18;51000;14;10200;6;4800;5;3000;0;0;0;0;9;52200;0;3600000
01.03.2021 20:00;0;0;3;8400;5;3000;2;6000;4;2400;2;1200;2;1200;1;600;0;0;5;34800;0;3600000
01.03.2021 21:00;0;0;2;6000;1;600;0;0;4;3600;0;0;1;600;0;0;0;0;4;28200;0;3600000
01.03.2021 22:00;0;0;0;0;1;600;0;0;1;600;1;600;0;0;0;0;0;0;4;31200;0;3600000
01.03.2021 23:00;0;0;0;0;0;0;1;2400;0;0;0;0;1;600;0;0;0;0;2;14400;0;3600000
02.03.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15000;0;3600000
02.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
02.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9000;0;3600000
02.03.2021 05:00;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;7;49200;0;3600000
02.03.2021 06:00;0;0;2;6000;1;600;1;2400;2;1200;1;600;1;600;0;0;0;0;8;67200;0;3597600
02.03.2021 07:00;0;0;17;49800;17;12600;10;28200;24;19200;4;2400;5;4200;0;0;0;0;10;83400;0;3600000
02.03.2021 08:00;0;0;25;73800;18;13200;5;13800;28;18000;8;5400;9;6000;0;0;0;0;11;153000;0;3600000
02.03.2021 09:00;0;0;4;12000;17;16200;8;22200;11;7200;5;4200;8;5400;0;0;0;0;10;81000;0;3600000
02.03.2021 10:00;0;0;11;30600;24;21600;7;18000;14;9600;9;6000;11;7200;0;0;0;0;10;85800;0;3600000
02.03.2021 11:00;0;0;9;25800;13;9600;0;0;17;10800;4;2400;9;6000;0;0;0;0;11;70200;0;3600000
02.03.2021 12:00;0;0;16;45000;46;44400;3;7200;24;17400;16;10200;9;5400;0;0;0;0;8;71400;0;3600000
02.03.2021 13:00;0;0;15;43800;26;21000;6;15600;23;16800;12;9000;8;5400;0;0;0;0;11;90600;0;3600000
02.03.2021 14:00;0;0;25;73800;43;50400;17;45000;35;24600;20;15600;19;15000;0;0;0;0;10;115200;0;3600000
02.03.2021 15:00;0;0;11;31800;28;22800;10;25800;32;23400;19;15000;18;12600;0;0;0;0;8;76800;0;3600000
02.03.2021 16:00;0;0;27;79800;22;21000;5;12600;29;21000;9;7200;13;8400;0;0;0;0;16;321600;0;3600000
02.03.2021 17:00;0;0;20;58200;29;39600;10;25800;27;19200;14;10800;23;18600;0;0;0;0;9;78600;0;3600000
02.03.2021 18:00;0;0;17;50400;38;41400;9;24600;14;10200;8;4800;18;12000;0;0;0;0;8;84000;0;3600000
02.03.2021 19:00;0;0;6;16800;16;26400;5;12000;13;10800;4;2400;7;4800;0;0;0;0;8;55800;0;3600000
02.03.2021 20:00;0;0;3;9000;16;19200;1;3000;5;3000;5;3000;9;5400;0;0;0;0;5;38400;0;3600000
02.03.2021 21:00;0;0;2;6000;3;1800;2;4800;0;0;0;0;2;1200;0;0;0;0;4;26400;0;3600000
02.03.2021 22:00;0;0;1;2400;3;1800;0;0;1;600;1;600;2;1800;0;0;0;0;4;25800;0;3600000
02.03.2021 23:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;2;12000;0;3600000
03.03.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13800;0;3600000
03.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
03.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6600;0;3600000
03.03.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;45600;0;3600000
03.03.2021 06:00;0;0;3;8400;3;2400;0;0;3;1800;0;0;0;0;0;0;0;0;8;61800;0;3600000
03.03.2021 07:00;0;0;14;42000;9;6600;3;7800;15;9000;2;1800;2;1800;0;0;0;0;8;75000;0;3600000
03.03.2021 08:00;0;0;32;93600;22;15000;1;2400;33;25200;7;4200;2;1200;0;0;0;0;9;172800;0;3600000
03.03.2021 09:00;0;0;12;36000;20;15000;7;19800;17;11400;9;6600;7;4800;0;0;0;0;8;64200;0;3600000
03.03.2021 10:00;0;0;3;9000;21;15600;4;10200;13;7800;5;3000;8;4800;0;0;0;0;8;104400;0;3600000
03.03.2021 11:00;0;0;10;29400;26;27000;1;2400;20;14400;12;9000;4;2400;0;0;0;0;12;76800;0;3600000
03.03.2021 12:00;0;0;11;33000;24;43200;7;19200;26;19800;5;3000;20;14400;0;0;0;0;9;84000;0;3600000
03.03.2021 13:00;0;0;17;49800;23;18600;12;29400;23;17400;7;4800;13;8400;0;0;0;0;9;80400;0;3598800
03.03.2021 14:00;0;0;17;49800;33;27000;5;13200;27;19800;12;10200;9;5400;0;0;0;0;11;114000;0;3600000
03.03.2021 15:00;0;0;12;34200;35;46800;18;46200;23;14400;16;11400;13;8400;0;0;0;0;8;81000;0;3600000
03.03.2021 16:00;0;0;15;42000;25;20400;10;27600;25;15600;8;5400;17;11400;0;0;0;0;8;72600;0;3600000
03.03.2021 17:00;0;0;17;50400;24;23400;8;19800;30;20400;15;12600;9;5400;0;0;0;0;8;83400;0;3600000
03.03.2021 18:00;0;0;8;24600;14;12600;12;33600;14;10800;7;4800;13;8400;0;0;0;0;8;85200;0;3600000
03.03.2021 19:00;0;0;12;34200;11;12600;3;8400;14;10800;6;4200;7;4200;0;0;0;0;8;57000;0;3600000
03.03.2021 20:00;0;0;2;6000;8;7800;1;3000;4;2400;1;600;1;600;0;0;0;0;5;38400;0;3600000
03.03.2021 21:00;0;0;1;3000;1;600;1;3000;2;1200;1;600;3;1800;0;0;0;0;4;30600;0;3600000
03.03.2021 22:00;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;4;31800;0;3600000
03.03.2021 23:00;0;0;1;3000;1;600;0;0;1;600;0;0;0;0;0;0;0;0;2;18000;0;3600000
04.03.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16800;0;3600000
04.03.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.03.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.03.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000
04.03.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4800;0;3600000
04.03.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;42600;0;3600000
04.03.2021 06:00;0;0;3;9000;0;0;1;3000;3;2400;1;600;1;600;0;0;0;0;9;55200;0;3600000
04.03.2021 07:00;0;0;15;43200;25;33000;7;18600;14;9600;8;6000;5;3600;0;0;0;0;10;79200;0;3600000
04.03.2021 08:00;0;0;21;61200;28;26400;3;8400;21;12600;11;6600;9;6000;0;0;0;0;12;282600;0;3600000
04.03.2021 09:00;0;0;8;22200;24;23400;3;7200;11;6600;15;11400;8;5400;0;0;0;0;9;130200;0;3600000
04.03.2021 10:00;0;0;12;34200;28;36600;3;7800;17;11400;5;3000;5;3000;0;0;0;0;14;231600;0;3600000
04.03.2021 11:00;0;0;13;38400;25;19800;6;15600;11;7200;7;5400;8;5400;0;0;0;0;13;96600;0;3600000
04.03.2021 12:00;0;0;19;55800;51;55200;7;17400;27;19800;15;11400;19;12600;0;0;0;0;9;87000;0;3600000
04.03.2021 13:00;0;0;20;57000;46;55200;13;34200;21;14400;10;7800;23;16800;0;0;0;0;9;103800;0;3600000
04.03.2021 14:00;0;0;14;42000;23;29400;16;42600;22;15600;6;4800;24;18000;0;0;0;0;10;105000;0;3600000
04.03.2021 15:00;0;0;13;37200;21;13200;8;21000;19;13800;10;8400;13;8400;0;0;0;0;8;88200;0;3600000
04.03.2021 16:00;0;0;11;33000;28;26400;12;33000;14;9000;4;2400;12;8400;0;0;0;0;8;81600;0;3600000
04.03.2021 17:00;0;0;8;22800;31;31200;10;26400;22;13800;10;9000;17;11400;0;0;0;0;8;76200;0;3598800
04.03.2021 18:00;0;0;10;28800;19;18600;9;24000;15;9600;9;6000;7;4200;0;0;0;0;9;96000;0;3600000
04.03.2021 19:00;0;0;0;0;9;7800;4;10200;4;2400;2;1200;15;12600;0;0;0;0;9;61800;0;3600000
04.03.2021 20:00;0;0;0;0;2;1200;4;11400;0;0;0;0;2;1200;0;0;0;0;5;30600;0;3600000
04.03.2021 21:00;0;0;1;3000;3;1800;2;5400;1;600;2;1200;4;3000;0;0;0;0;4;29400;0;3600000
