01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_D43;Vwz_D43;Bel_FQMC55;Vwz_FQMC55;Bel_ST51a;Vwz_ST51a;Bel_ST51b;Vwz_ST51b;Bel_ST55;Vwz_ST55;Bel_T32a;Vwz_T32a;Bel_T32b;Vwz_T32b;Bel_T32b_a;Vwz_T32b_a;Bel_T32b_b;Vwz_T32b_b;Bel_T33b_a;Vwz_T33b_a;Bel_T33b_b;Vwz_T33b_b;Bel_T35b_a;Vwz_T35b_a;Bel_T35b_b;Vwz_T35b_b;Bel_V11;Vwz_V11;Bel_V1_Stoer;Vwz_V1_Stoer;Bel_V21;Vwz_V21;Bel_V211;Vwz_V211;Bel_V2_Stoer;Vwz_V2_Stoer;Bel_V321;Vwz_V321;Bel_V3_Stoer;Vwz_V3_Stoer;Bel_V44;Vwz_V44;Bel_V4_Stoer;Vwz_V4_Stoer;Bel_V5_Stoer;Vwz_V5_Stoer;Bel_V81;Vwz_V81;Bel_V91;Vwz_V91
10.03.2022 14:00;41;246000;12;7200;67;595800;2;4200;10;70200;0;0;0;0;0;0;4;3600;7;4800;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;33000;0;0;16;117600;0;0;0;0;0;0;0;0;210;1370400;0;0
10.03.2022 15:00;47;229800;12;4800;77;735000;3;2400;14;66600;0;0;0;0;0;0;10;7200;4;4800;9;6000;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;38;45600;0;0;31;150000;0;0;0;0;0;0;0;0;206;1489200;0;0
10.03.2022 16:00;39;341400;16;49200;66;742800;6;2400;10;73200;0;0;0;0;0;0;8;6000;3;1800;8;10200;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;47;75000;0;0;22;79200;0;0;0;0;0;0;0;0;216;1536600;0;0
10.03.2022 17:00;61;361200;12;46800;70;609000;9;34800;9;92400;0;0;0;0;0;0;6;4200;11;7800;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;100200;0;0;35;156000;0;0;0;0;0;0;0;0;223;1620000;0;0
10.03.2022 18:00;48;249000;11;6600;66;562800;7;83400;12;59400;0;0;0;0;0;0;7;4800;9;6600;4;3000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;34;33600;0;0;20;88800;0;0;0;0;0;0;0;0;203;1581000;0;0
10.03.2022 19:00;35;232200;6;15600;34;335400;5;1800;9;85800;0;0;0;0;0;0;1;600;5;3600;2;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;13200;0;0;13;55800;0;0;0;0;0;0;0;0;209;1161000;0;0
10.03.2022 20:00;27;82200;5;5400;16;155400;3;18000;8;24000;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4800;0;0;6;27000;0;0;0;0;0;0;0;0;123;624600;0;0
10.03.2022 21:00;22;179400;5;3600;10;68400;0;0;10;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;8400;0;0;3;6600;0;0;0;0;0;0;0;0;131;471000;0;0
10.03.2022 22:00;20;124800;1;600;5;22200;0;0;7;21000;0;0;0;0;0;0;2;1800;0;0;4;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7200;0;0;4;22200;0;0;0;0;0;0;0;0;89;328200;0;0
10.03.2022 23:00;6;52200;0;0;5;46800;0;0;2;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1200;0;0;3;11400;0;0;0;0;0;0;0;0;56;174600;0;0
11.03.2022 00:00;2;24600;0;0;1;0;0;0;3;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4800;0;0;1;6000;0;0;0;0;0;0;0;0;21;75000;0;0
11.03.2022 01:00;2;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;25;76200;0;0
11.03.2022 02:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;30000;0;0
11.03.2022 03:00;0;0;0;0;0;0;0;0;7;65400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;35400;0;0
11.03.2022 04:00;2;0;1;0;1;18000;1;17400;19;59400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;151200;0;0
11.03.2022 05:00;2;33600;1;0;3;34800;1;17400;17;97200;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;156;599400;0;0
11.03.2022 06:00;9;54600;6;35400;12;177000;2;0;13;67200;0;0;0;0;0;0;1;600;1;600;2;1800;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;4;1200;0;0;5;25200;0;0;0;0;0;0;0;0;176;1100400;0;0
11.03.2022 07:00;35;207600;12;5400;44;426000;4;59400;8;57000;0;0;0;0;0;0;2;1200;6;6000;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;33600;0;0;14;57600;0;0;0;0;0;0;0;0;196;2150400;0;0
11.03.2022 08:00;28;201600;5;6600;51;412200;4;20400;8;87000;0;0;0;0;0;0;2;1200;6;3000;1;1200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;21000;0;0;15;59400;0;0;0;0;0;0;0;0;204;1528200;0;0
11.03.2022 09:00;16;133200;6;1800;45;492000;2;600;8;91800;0;0;0;0;0;0;4;3600;3;1800;2;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;52800;0;0;14;69000;0;0;0;0;0;0;0;0;172;1306800;0;0
11.03.2022 10:00;36;191400;5;15000;57;519000;5;3600;5;42000;0;0;0;0;0;0;2;1200;8;5400;1;600;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;26;25200;0;0;24;126000;0;0;0;0;0;0;0;0;207;1491000;0;0
11.03.2022 11:00;28;213000;3;3000;45;310800;9;33600;5;62400;0;0;0;0;0;0;4;2400;6;4200;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;46800;0;0;14;77400;0;0;0;0;0;0;0;0;286;1348200;0;0
11.03.2022 12:00;32;235200;9;35400;52;475200;9;12000;14;178200;0;0;2;600;0;0;11;10200;5;3000;4;3600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;37;49800;0;0;22;118800;0;0;0;0;0;0;0;0;215;1477800;0;0
11.03.2022 13:00;34;147000;11;23400;90;705000;5;26400;8;65400;0;0;0;0;0;0;11;8400;3;3600;5;6000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;28;48000;0;0;17;105000;0;0;0;0;0;0;0;0;218;1402800;0;0
11.03.2022 14:00;28;204000;8;6600;73;480600;4;600;12;93600;0;0;0;0;0;0;4;2400;6;3600;3;2400;1;600;2;1200;0;0;0;0;1;600;0;0;0;0;0;0;28;44400;0;0;19;115200;0;0;0;0;0;0;0;0;223;1322400;0;0
11.03.2022 15:00;50;235200;12;9600;75;559800;6;336000;14;87600;0;0;0;0;0;0;16;12000;7;5400;14;19800;0;0;0;0;8;13200;0;0;0;0;0;0;0;0;0;0;41;101400;0;0;46;208200;0;0;0;0;0;0;0;0;224;1686600;0;0
11.03.2022 16:00;61;376800;19;31200;105;732000;0;0;12;159000;0;0;0;0;0;0;20;15000;10;8400;12;15000;3;2400;1;600;3;1800;0;0;1;600;0;0;0;0;0;0;129;210600;0;0;62;400200;0;0;0;0;0;0;0;0;204;2148000;0;0
11.03.2022 17:00;101;720000;12;310200;183;1166400;0;0;12;99600;0;0;0;0;0;0;28;23400;7;4200;27;22800;0;0;5;3000;3;1800;0;0;0;0;0;0;0;0;0;0;231;906000;0;0;83;736200;0;0;0;0;0;0;0;0;165;2682000;0;0
11.03.2022 18:00;63;403800;2;1200;75;494400;0;0;10;86400;0;0;0;0;0;0;23;19200;5;3000;10;15600;0;0;1;600;3;7800;0;0;0;0;0;0;0;0;0;0;76;309600;0;0;53;325200;0;0;0;0;0;0;0;0;208;1768800;0;0
11.03.2022 19:00;36;322800;0;0;34;364200;0;0;12;78000;0;0;0;0;0;0;1;600;9;7200;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;47400;0;0;15;66000;0;0;0;0;0;0;0;0;215;1162800;0;0
11.03.2022 20:00;158;738600;4;13800;102;1429200;0;0;15;133800;0;0;0;0;0;0;7;6600;13;10800;3;2400;2;1200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;97;271800;0;0;76;613200;0;0;0;0;0;0;0;0;87;822600;0;0
11.03.2022 21:00;53;346200;3;6000;76;774000;0;0;17;49800;0;0;0;0;0;0;3;1800;18;13200;2;1800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;28;49800;0;0;65;368400;0;0;0;0;0;0;0;0;138;736800;0;0
11.03.2022 22:00;18;118800;4;1800;31;208200;4;215400;3;14400;0;0;0;0;0;0;0;0;7;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12600;0;0;22;111000;0;0;0;0;0;0;0;0;130;616800;0;0
11.03.2022 23:00;25;174600;0;0;14;103200;5;63000;3;18000;0;0;0;0;0;0;1;600;3;3000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;26400;0;0;7;35400;0;0;0;0;0;0;0;0;78;309000;0;0
12.03.2022 00:00;22;189600;0;0;8;50400;0;0;2;11400;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6000;0;0;3;13200;0;0;0;0;0;0;0;0;63;247200;0;0
12.03.2022 01:00;16;84000;0;0;9;62400;1;1200;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;14400;0;0;0;0;0;0;0;0;0;0;0;0;37;128400;0;0
12.03.2022 02:00;11;79200;1;600;6;3000;0;0;4;19800;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;6600;0;0;0;0;0;0;0;0;0;0;0;0;35;117000;0;0
12.03.2022 03:00;4;37200;0;0;2;16800;0;0;12;61800;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;28;161400;0;0
12.03.2022 04:00;2;13800;0;0;0;0;0;0;7;50400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;31;115200;0;0
12.03.2022 05:00;0;0;1;0;1;0;0;0;6;29400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;235200;0;0
12.03.2022 06:00;1;12600;3;1200;2;34800;1;600;10;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;70;232800;0;0
12.03.2022 07:00;7;78000;1;600;16;81600;0;0;4;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;0;0;3;15000;0;0;0;0;0;0;0;0;93;367800;0;0
12.03.2022 08:00;17;142200;5;37800;22;218400;1;600;10;94800;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;50400;0;0;6;27600;0;0;0;0;0;0;0;0;126;599400;0;0
12.03.2022 09:00;16;178200;4;3000;28;236400;4;26400;6;41400;0;0;0;0;0;0;1;600;1;600;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;17400;0;0;11;55200;0;0;0;0;0;0;0;0;177;964200;0;0
12.03.2022 10:00;31;246600;10;16200;51;458400;6;36600;6;49800;0;0;0;0;0;0;2;1800;6;5400;2;1200;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;57000;0;0;17;101400;0;0;0;0;0;0;0;0;185;1208400;0;0
12.03.2022 11:00;33;294600;7;3000;43;232800;4;28200;6;52200;0;0;0;0;0;0;8;6600;4;2400;3;6000;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;21;27000;0;0;14;58800;0;0;0;0;0;0;0;0;229;1353600;0;0
12.03.2022 12:00;32;199200;14;26400;49;412800;4;1800;6;41400;0;0;0;0;0;0;11;7200;6;4800;3;1800;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;27;24600;0;0;22;105600;0;0;0;0;0;0;0;0;182;1313400;0;0
12.03.2022 13:00;53;515400;26;76800;52;228600;6;19200;7;59400;0;0;0;0;0;0;8;7800;8;5400;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;70800;0;0;26;153000;0;0;0;0;0;0;0;0;201;1401000;0;0
12.03.2022 14:00;59;354600;18;8400;64;463800;5;3000;5;39600;0;0;0;0;0;0;5;2400;8;6000;5;6000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;53;123000;0;0;27;164400;0;0;0;0;0;0;0;0;206;1549800;0;0
12.03.2022 15:00;51;400800;19;8400;63;588600;12;8400;7;48600;0;0;0;0;0;0;7;5400;7;6000;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;91200;0;0;29;165000;0;0;0;0;0;0;0;0;193;1251000;0;0
12.03.2022 16:00;36;258600;10;3600;39;235800;7;3000;9;88200;0;0;0;0;0;0;2;1200;4;3000;1;1200;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;37;83400;0;0;11;72600;0;0;0;0;0;0;0;0;187;997800;0;0
12.03.2022 17:00;57;444600;12;24600;42;284400;9;1800;6;51600;0;0;0;0;0;0;2;1200;6;4200;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;159000;0;0;23;124800;0;0;0;0;0;0;0;0;184;1113000;0;0
12.03.2022 18:00;31;165600;12;7200;37;404400;1;18600;7;64200;0;0;0;0;0;0;0;0;5;4200;0;0;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;24600;0;0;9;45600;0;0;0;0;0;0;0;0;200;1206000;0;0
12.03.2022 19:00;19;136800;4;2400;17;183600;0;0;9;48600;0;0;0;0;0;0;6;4800;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;7200;0;0;12;57000;0;0;0;0;0;0;0;0;196;948600;0;0
12.03.2022 20:00;14;60600;5;4800;10;59400;0;0;9;26400;0;0;0;0;0;0;1;600;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16800;0;0;6;36000;0;0;0;0;0;0;0;0;148;724800;0;0
12.03.2022 21:00;13;97200;2;0;7;70800;0;0;11;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;11;9000;0;0;2;7200;0;0;0;0;0;0;0;0;119;466200;0;0
12.03.2022 22:00;7;86400;4;1800;8;133800;1;17400;4;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3600;0;0;1;6000;0;0;0;0;0;0;0;0;89;343200;0;0
12.03.2022 23:00;8;39600;0;0;9;21600;0;0;3;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7800;0;0;3;15000;0;0;0;0;0;0;0;0;98;334800;0;0
13.03.2022 00:00;4;50400;0;0;5;21600;1;0;2;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;61;210600;0;0
13.03.2022 01:00;6;51600;0;0;4;1800;2;600;2;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7800;0;0;0;0;0;0;0;0;0;0;0;0;25;96000;0;0
13.03.2022 02:00;5;26400;1;600;2;600;0;0;5;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2400;0;0;0;0;0;0;0;0;0;0;0;0;31;99000;0;0
13.03.2022 03:00;1;13200;0;0;1;600;0;0;12;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34;128400;0;0
13.03.2022 04:00;1;1800;0;0;0;0;0;0;2;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;37;116400;0;0
13.03.2022 05:00;0;0;0;0;1;0;0;0;2;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;59;206400;0;0
13.03.2022 06:00;0;0;2;1200;3;18000;0;0;4;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;105000;0;0
13.03.2022 07:00;1;14400;2;600;2;18000;0;0;2;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;0;0;2;11400;0;0;0;0;0;0;0;0;33;90600;0;0
13.03.2022 08:00;9;39000;3;1200;17;193800;0;0;5;61800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;0;0;6;19800;0;0;0;0;0;0;0;0;72;247800;0;0
13.03.2022 09:00;16;100800;5;1800;29;214800;1;600;6;58800;0;0;0;0;0;0;2;1200;3;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10800;0;0;14;75000;0;0;0;0;0;0;0;0;113;516600;0;0
13.03.2022 10:00;14;104400;8;3000;41;266400;3;1200;4;25200;0;0;0;0;0;0;4;3600;2;1200;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;13800;0;0;19;95400;0;0;0;0;0;0;0;0;135;738000;0;0
13.03.2022 11:00;18;160800;12;20400;40;258000;3;18000;4;35400;0;0;0;0;0;0;2;1200;7;4800;3;4200;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;21;33600;0;0;20;139800;0;0;0;0;0;0;0;0;172;816600;0;0
13.03.2022 12:00;37;140400;11;6600;44;300000;1;600;4;50400;0;0;0;0;0;0;6;3600;7;4800;10;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;51600;0;0;34;210600;0;0;0;0;0;0;0;0;160;1002600;0;0
13.03.2022 13:00;39;129000;20;27000;50;322800;2;19200;5;24600;0;0;0;0;0;0;7;4200;24;22800;2;1800;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;41;49200;0;0;27;180000;0;0;0;0;0;0;0;0;167;1206000;0;0
13.03.2022 14:00;35;163200;20;10800;51;366000;2;1200;4;28200;0;0;0;0;0;0;10;6000;11;8400;7;7200;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;30;43800;0;0;39;232200;0;0;0;0;0;0;0;0;188;1073400;0;0
13.03.2022 15:00;34;134400;13;6600;48;273600;7;25800;5;59400;0;0;0;0;0;0;8;6000;7;4800;4;2400;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;27;35400;0;0;32;210600;0;0;0;0;0;0;0;0;192;1101000;0;0
13.03.2022 16:00;55;167400;13;7800;37;192600;7;6000;4;39000;0;0;0;0;0;0;0;0;18;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;76800;0;0;37;174000;0;0;0;0;0;0;0;0;184;1047000;0;0
13.03.2022 17:00;37;94200;20;25200;44;359400;9;3000;4;39000;0;0;0;0;0;0;6;4200;9;7200;6;4200;1;600;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;28;42000;0;0;26;127800;0;0;0;0;0;0;0;0;195;1191600;0;0
13.03.2022 18:00;24;174600;5;1800;30;230400;2;3600;5;32400;0;0;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;238200;0;0;11;45000;0;0;0;0;0;0;0;0;201;1163400;0;0
13.03.2022 19:00;16;112200;3;1200;28;214200;5;46200;7;36600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;5400;0;0;2;5400;0;0;0;0;0;0;0;0;185;771000;0;0
13.03.2022 20:00;13;73800;3;600;16;109200;2;15000;8;33000;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3000;0;0;2;6600;0;0;0;0;0;0;0;0;140;551400;0;0
13.03.2022 21:00;3;31200;2;600;10;39000;0;0;7;25800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1200;0;0;0;0;0;0;0;0;0;0;0;0;76;298800;0;0
13.03.2022 22:00;2;28800;1;600;5;19800;0;0;8;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;67;227400;0;0
13.03.2022 23:00;7;40200;0;0;2;17400;1;600;3;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1800;0;0;2;6600;0;0;0;0;0;0;0;0;34;112800;0;0
14.03.2022 00:00;1;12000;0;0;1;600;0;0;2;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;16;35400;0;0
14.03.2022 01:00;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;46800;0;0
14.03.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10200;0;0
14.03.2022 03:00;2;1200;0;0;0;0;0;0;8;57000;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;7800;0;0;0;0;0;0;0;0;12;43200;0;0
14.03.2022 04:00;0;0;0;0;2;18000;0;0;14;100200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;246600;0;0
14.03.2022 05:00;4;29400;2;0;7;64200;1;27600;35;291600;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;16200;0;0;0;0;0;0;0;0;0;0;0;0;113;1026600;0;0
14.03.2022 06:00;7;76200;6;3000;11;114600;1;1200;12;66000;0;0;0;0;0;0;1;600;2;1200;1;600;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;8;42600;0;0;4;16200;0;0;0;0;0;0;0;0;175;1623000;0;0
14.03.2022 07:00;27;192600;12;36000;48;436800;9;45000;8;58800;0;0;0;0;0;0;1;600;7;4800;2;1200;2;1800;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;14;64800;0;0;13;64800;0;0;0;0;0;0;0;0;145;2404800;0;0
14.03.2022 08:00;28;187200;9;9000;68;775200;3;0;7;51000;0;0;0;0;0;0;3;2400;4;3000;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;18600;0;0;11;41400;0;0;0;0;0;0;0;0;191;2039400;0;0
14.03.2022 09:00;11;31200;8;2400;45;387600;0;0;6;37800;0;0;0;0;0;0;5;7200;3;1800;2;6600;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;12;18600;0;0;10;48000;0;0;0;0;0;0;0;0;215;1481400;0;0
14.03.2022 10:00;14;132600;3;25200;45;480600;0;0;6;43800;0;0;0;0;0;0;3;1800;4;3000;1;1200;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;12;36600;0;0;9;43200;0;0;0;0;0;0;0;0;183;1075800;0;0
14.03.2022 11:00;23;240000;4;5400;43;376800;2;3600;8;86400;0;0;0;0;0;0;5;3600;7;5400;4;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;51000;0;0;14;82200;0;0;0;0;0;0;0;0;199;1169400;0;0
14.03.2022 12:00;25;137400;9;49800;61;580800;2;1800;8;76200;0;0;1;0;0;0;1;600;6;4800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;18600;0;0;10;42600;0;0;0;0;0;0;0;0;192;1173600;0;0
14.03.2022 13:00;27;256800;6;7800;63;536400;3;33000;8;106800;0;0;0;0;0;0;3;1800;2;1200;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;62400;0;0;13;65400;0;0;0;0;0;0;0;0;180;1363200;0;0
14.03.2022 14:00;26;154200;8;9600;57;574800;5;3600;9;75000;0;0;0;0;0;0;7;4800;5;3000;4;2400;1;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;42000;0;0;15;69000;0;0;0;0;0;0;0;0;210;1432800;0;0
14.03.2022 15:00;41;317400;7;1200;70;739800;8;13800;10;69000;0;0;0;0;0;0;4;2400;4;3000;3;2400;0;0;2;1200;0;0;0;0;1;600;0;0;0;0;0;0;28;82200;0;0;13;46800;0;0;0;0;0;0;0;0;190;1439400;0;0
14.03.2022 16:00;45;315600;14;6600;87;763200;9;5400;8;75600;0;0;0;0;0;0;13;12000;4;3600;6;9000;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;44;46800;0;0;22;104400;0;0;0;0;0;0;0;0;194;1554600;0;0
14.03.2022 17:00;67;511800;7;1800;68;718200;5;51000;9;73200;0;0;0;0;0;0;5;4200;6;4800;3;3000;0;0;3;3000;0;0;0;0;0;0;0;0;0;0;0;0;61;118800;0;0;28;149400;0;0;0;0;0;0;0;0;208;1405200;0;0
14.03.2022 18:00;37;163800;6;4800;49;501000;3;1800;13;63600;0;0;0;0;0;0;5;3600;8;6000;4;24000;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;24;43800;0;0;22;105000;0;0;0;0;0;0;0;0;185;1422000;0;0
14.03.2022 19:00;42;204600;4;1800;22;133800;4;15600;13;79800;0;0;0;0;0;0;2;1200;8;5400;2;1200;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;19;25200;0;0;19;62400;0;0;0;0;0;0;0;0;202;1074000;0;0
