01.06.2020 00:00;Bel_AD75/HD81_M2_7X;Vwz_AD75/HD81_M2_7X;Bel_AD81_M5_769;Vwz_AD81_M5_769;Bel_AH75/HH81_M2_7X;Vwz_AH75/HH81_M2_7X;Bel_AH75_M7_770;Vwz_AH75_M7_770;Bel_AH81_M4_738;Vwz_AH81_M4_738;Bel_AH81_M5_769;Vwz_AH81_M5_769;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_H75_M1_736;Vwz_H75_M1_736;Bel_T11_T12;Vwz_T11_T12;Bel_T1_T2;Vwz_T1_T2;Bel_T5_T6;Vwz_T5_T6;Bel_T7_T8;Vwz_T7_T8
10.01.2022 00:00;0;0;0;0;5;5000;9;8990;5;4980;9;8980;66;27180;10;4160;39;17110;16;6230;6;6000;0;0;0;0;1;1830;0;0
10.01.2022 01:00;0;0;0;0;0;0;2;2000;0;0;2;2000;49;18400;11;4150;27;11510;7;4160;0;0;0;0;1;1330;0;0;1;1440
10.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;30;14380;5;2080;22;9280;10;4160;0;0;0;0;0;0;0;0;1;1410
10.01.2022 03:00;0;0;0;0;2;2000;1;1000;2;2000;1;1000;43;19040;7;2400;16;8000;5;2400;2;2000;0;0;0;0;0;0;0;0
10.01.2022 04:00;0;0;0;0;7;7000;5;5000;7;7000;5;4990;71;28379;22;7520;28;15830;19;8160;9;8980;0;0;1;4870;0;0;0;0
10.01.2022 05:00;0;0;0;0;18;17970;16;15990;20;19990;16;15980;216;97720;104;43990;119;61250;97;41740;23;23000;0;0;1;1360;3;4990;1;1320
10.01.2022 06:00;0;0;0;0;21;20970;21;20990;24;23990;21;20990;379;168420;233;106690;296;162368;270;123889;27;26980;2;2670;4;5400;7;11680;5;10820
10.01.2022 07:00;0;0;0;0;26;25980;27;26940;27;27058;27;26960;606;350939;405;214110;465;293476;475;231717;32;31970;10;15580;36;67620;18;30410;18;28380
10.01.2022 08:00;0;0;1;1000;26;25990;24;23960;30;29960;24;23950;610;334880;376;209790;550;383590;493;291582;31;30980;14;19850;48;79150;23;36860;17;28840
10.01.2022 09:00;1;1000;0;0;20;19970;25;24980;21;20980;25;24990;510;279011;286;152380;463;356900;390;215400;26;25990;9;13260;21;35110;19;34920;7;9400
10.01.2022 10:00;0;0;1;1000;19;18970;22;21970;22;21970;22;21960;524;268057;250;127492;370;224124;285;130700;26;26000;6;8040;18;26614;18;43036;5;8480
10.01.2022 11:00;0;0;0;0;21;21000;22;21980;22;21990;21;20980;560;348670;273;157180;400;238740;278;134360;25;24990;4;5340;15;26410;15;27820;24;44452
10.01.2022 12:00;0;0;0;0;24;23970;24;23960;26;25990;24;23980;575;368223;311;207763;374;213990;277;152482;30;29960;10;14260;41;63680;32;51550;11;16960
10.01.2022 13:00;0;0;0;0;27;26980;27;26980;29;28980;26;25980;608;384688;317;208448;404;245340;294;152930;33;32990;17;23750;52;98120;23;36140;21;38786
10.01.2022 14:00;0;0;0;0;23;22970;26;25960;26;25990;26;26037;637;372085;390;238640;463;270590;325;158871;29;28980;9;13010;46;92800;15;29990;14;23857
10.01.2022 15:00;0;0;0;0;24;23970;26;25990;26;25980;26;25970;668;455666;425;320790;443;257170;347;173225;30;29980;23;36550;32;57460;46;79630;22;35610
10.01.2022 16:00;0;0;0;0;20;19970;26;25970;21;20980;26;25980;669;416889;418;236410;500;309157;371;188080;26;26000;12;16980;45;72190;27;44860;21;32980
10.01.2022 17:00;0;0;0;0;27;26970;25;24960;28;28000;25;24950;674;408087;406;217205;495;295175;372;184398;33;32990;18;25550;44;92730;30;47290;13;22460
10.01.2022 18:00;0;0;0;0;24;23950;26;25940;27;26960;26;25960;595;303554;314;158689;406;239499;306;152140;30;30054;16;22720;27;55570;21;36440;8;11500
10.01.2022 19:00;0;0;0;0;22;21410;25;24970;23;23039;23;22960;473;218450;239;125110;299;156064;205;91279;28;27980;7;12310;14;21690;12;18930;4;5670
10.01.2022 20:00;0;0;0;0;17;17560;22;21980;19;18980;22;21950;347;148449;137;56760;222;116850;107;50680;22;21980;8;11330;15;23355;5;8890;4;5510
10.01.2022 21:00;0;0;0;0;14;13990;17;16990;15;14990;17;16970;252;110200;87;36790;146;74710;68;30710;18;18000;5;6670;12;18960;6;9570;4;5390
10.01.2022 22:00;0;0;0;0;11;11062;12;11980;12;11990;12;12000;177;76050;60;24620;128;58540;77;34390;14;13990;4;6330;9;14480;8;22880;3;3970
10.01.2022 23:00;0;0;0;0;6;6000;7;6990;7;7000;7;6990;123;49430;43;18240;62;30240;26;10880;10;10000;0;0;0;0;3;30690;0;0
11.01.2022 00:00;0;0;0;0;5;4990;8;7990;5;4990;8;8000;70;27670;22;8960;34;17110;23;10560;6;6000;0;0;0;0;1;1370;1;1690
11.01.2022 01:00;0;0;0;0;0;0;3;3000;0;0;3;3000;41;17440;7;2400;21;10710;8;3200;0;0;0;0;0;0;0;0;0;0
11.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;26;9900;4;1440;22;11350;11;6400;0;0;0;0;0;0;0;0;0;0
11.01.2022 03:00;0;0;0;0;2;2000;1;1000;2;2000;1;1000;34;13750;5;1600;22;11030;10;4800;2;2000;0;0;0;0;0;0;0;0
11.01.2022 04:00;0;0;0;0;7;7000;5;5000;7;7000;5;5000;50;22870;17;6880;26;13760;18;8160;9;8990;0;0;0;0;0;0;0;0
11.01.2022 05:00;0;0;0;0;19;18970;15;14980;21;20960;15;14980;208;85090;100;39520;114;55660;100;43320;23;23000;0;0;1;2700;3;5640;2;3594
11.01.2022 06:00;0;0;0;0;24;23970;23;22980;27;26980;23;22970;382;183170;255;116100;312;164760;272;124951;28;27980;4;8160;12;17010;5;10340;6;12410
11.01.2022 07:00;0;0;0;0;24;23980;27;26980;26;26075;27;26960;608;324170;411;221990;466;304987;476;247818;31;30980;9;12610;28;45900;22;38530;18;38220
11.01.2022 08:00;0;0;0;0;26;25990;25;25000;29;28990;25;24970;630;381279;381;222890;494;367350;493;295210;31;30980;11;15860;34;56460;22;37410;16;25130
11.01.2022 09:00;0;0;0;0;21;20990;25;24980;22;21990;25;24980;526;312816;275;149680;486;324010;418;232060;25;25000;14;27800;28;44240;15;29860;11;21077
11.01.2022 10:00;1;1000;0;0;19;18990;22;21980;22;22046;22;21950;514;316934;247;148453;431;259723;285;133947;25;24990;10;14270;21;36580;20;36518;8;13900
11.01.2022 11:00;1;1000;1;1000;20;20051;22;21980;22;21980;21;20990;551;328170;292;160060;361;216552;310;158712;26;25970;11;17270;23;37900;17;27400;10;16160
11.01.2022 12:00;1;1000;1;1000;25;24960;24;23990;27;26970;24;23980;590;421976;336;220558;365;237342;327;161340;32;31980;15;24400;43;77369;26;42360;13;22390
11.01.2022 13:00;1;1000;1;1000;25;24980;27;26960;27;27039;26;25960;616;435120;328;249480;431;267630;325;156678;33;32960;16;29390;50;104780;27;55600;15;24280
11.01.2022 14:00;2;2000;2;1990;24;23990;26;26050;25;24970;26;25990;633;342299;376;219937;422;246440;339;190670;30;29990;7;9340;36;70130;22;41860;11;14980
11.01.2022 15:00;0;0;0;0;24;23990;26;25980;27;27000;26;25970;689;399752;408;245720;468;298159;339;164594;30;29960;13;19680;36;58280;29;55910;12;20130
11.01.2022 16:00;0;0;0;0;24;23950;26;25970;26;26045;26;25960;722;425184;431;278723;506;315680;370;194460;29;28960;11;16480;43;81910;30;76590;17;26240
11.01.2022 17:00;0;0;0;0;25;24940;26;25980;25;24980;26;25960;729;504534;479;310260;488;286324;392;196288;32;31990;10;15360;38;59390;27;44700;18;30320
11.01.2022 18:00;0;0;0;0;24;23940;26;25970;26;25970;26;25960;632;297790;365;183420;415;233888;335;159320;30;29980;13;18290;21;39330;17;29121;10;14950
11.01.2022 19:00;0;0;0;0;22;21960;24;23990;24;23990;24;23802;458;234500;243;111677;287;179113;211;96811;28;28000;9;12010;28;66259;28;84375;8;14500
11.01.2022 20:00;0;0;0;0;17;16970;23;22960;20;19950;23;22980;357;171399;146;61468;222;112920;123;61750;23;23000;3;3990;5;9480;11;16070;4;7180
11.01.2022 21:00;0;0;0;0;14;14000;17;16980;14;13980;17;16970;266;108942;96;39310;151;77900;94;40320;18;17970;3;5920;8;15610;5;6730;1;1330
11.01.2022 22:00;0;0;0;0;11;10990;12;11990;12;11990;12;12000;237;93730;79;32290;141;65740;76;33260;14;14050;1;1340;2;2680;6;8190;0;0
11.01.2022 23:00;0;0;0;0;6;5980;7;6980;7;6990;7;7000;115;50870;31;12800;83;43350;39;19030;10;10000;1;1340;2;2660;1;2060;3;4730
12.01.2022 00:00;0;0;0;0;5;5000;9;9000;5;5000;8;7990;79;33920;11;4480;39;19350;21;7830;6;6000;0;0;0;0;2;3640;0;0
12.01.2022 01:00;0;0;0;0;0;0;3;2990;0;0;3;3000;52;20790;8;3040;26;13920;13;5760;0;0;0;0;0;0;0;0;0;0
12.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;39;15680;4;1440;32;16480;5;2880;0;0;0;0;0;0;0;0;0;0
12.01.2022 03:00;0;0;0;0;2;1990;1;1000;2;2000;1;1000;40;22380;5;1920;19;9920;5;2720;2;2000;0;0;0;0;0;0;0;0
12.01.2022 04:00;0;0;0;0;7;6990;5;4990;6;5980;5;4980;52;23990;19;7360;26;13270;20;8150;9;8990;0;0;0;0;0;0;0;0
12.01.2022 05:00;0;0;0;0;19;18970;16;16000;22;22021;16;15990;198;82060;100;46550;119;57870;97;41270;24;23990;2;4510;2;2660;1;2210;2;2820
12.01.2022 06:00;0;0;0;0;23;22799;23;22990;25;24980;24;23960;397;199959;260;127831;296;153570;263;118690;28;27980;2;3780;5;8720;9;23190;5;6980
12.01.2022 07:00;0;0;0;0;25;24970;27;26960;26;25970;26;26000;625;343017;401;202641;504;415726;487;254570;31;30950;9;12190;36;62880;25;37540;19;29100
12.01.2022 08:00;0;0;0;0;27;26930;25;24980;31;30980;25;24970;578;349300;357;190723;484;360537;459;285367;33;32990;10;13370;29;40850;28;53000;15;20520
12.01.2022 09:00;1;1000;0;0;19;18980;25;24970;21;20980;26;25980;568;294177;309;156811;406;239400;390;193040;26;25970;8;12420;27;42860;15;24030;6;8940
12.01.2022 10:00;1;990;1;1000;21;21000;23;22970;23;22970;22;21970;551;328500;252;135000;409;257050;331;163590;29;28970;4;5670;24;39630;15;36440;3;4060
12.01.2022 11:00;1;1000;2;1990;20;19980;21;20980;21;20990;21;20990;595;367201;328;203430;410;240239;305;152410;25;24960;8;11680;29;47590;21;44130;11;18780
12.01.2022 12:00;0;0;0;0;24;23950;24;23970;26;25960;24;23980;614;414304;316;218834;409;237036;314;164616;29;28970;12;18220;34;66690;29;46080;22;34790
12.01.2022 13:00;0;0;0;0;27;26950;27;26960;29;28970;26;25980;666;535959;389;258936;436;290107;317;152930;32;31950;19;34900;43;71200;31;54090;20;29550
12.01.2022 14:00;0;0;0;0;24;23940;27;26960;26;25980;26;25970;686;444726;349;228590;438;265140;331;168597;28;27990;13;20390;34;53470;19;45840;19;41700
12.01.2022 15:00;0;0;0;0;24;23960;26;26000;26;25990;26;25990;719;415165;443;266337;472;273097;383;185968;30;29980;11;14710;33;57000;20;31690;15;25750
12.01.2022 16:00;0;0;0;0;24;23980;26;25960;26;25980;26;25980;698;395226;434;258672;477;281628;407;201300;30;30004;17;26080;49;92604;18;27960;21;32740
12.01.2022 17:00;0;0;0;0;23;22980;26;26040;25;24970;26;25990;720;401538;421;227090;454;263687;416;215102;29;28990;15;21220;41;63520;26;48600;11;15550
12.01.2022 18:00;0;0;0;0;25;24980;26;25970;27;26960;25;25000;639;308010;371;195740;423;248220;352;174359;30;29990;9;12840;26;40639;22;34220;11;14570
12.01.2022 19:00;0;0;0;0;21;20980;24;24000;24;23970;24;23970;432;195300;220;105080;324;181136;208;100150;27;27038;16;27660;19;32350;13;21350;9;12330
12.01.2022 20:00;0;0;0;0;18;18000;23;22970;20;19980;23;22950;381;171160;151;62680;227;119320;126;58453;24;23980;5;6680;16;23850;12;18010;4;7410
12.01.2022 21:00;0;0;0;0;14;13990;18;18000;14;14000;17;16970;274;106650;87;33430;177;85210;88;37090;18;17990;2;2680;6;10340;4;25330;1;1330
12.01.2022 22:00;0;0;0;0;11;11000;12;11990;12;11980;12;12000;286;113540;96;36300;144;67470;92;38380;15;14970;6;8140;6;11600;6;21180;0;0
12.01.2022 23:00;0;0;0;0;6;5990;7;6970;7;7000;7;7000;154;62860;44;18400;78;37978;39;15510;9;8990;1;1340;3;4310;0;0;0;0
13.01.2022 00:00;0;0;0;0;5;5000;8;8000;5;5000;8;7990;73;30560;17;6560;31;15500;19;8480;6;5980;0;0;0;0;1;1380;0;0
13.01.2022 01:00;0;0;0;0;0;0;3;3000;0;0;3;3000;46;19040;4;1440;29;14230;23;9600;0;0;0;0;0;0;0;0;0;0
13.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;34;15190;4;1120;28;16160;9;4160;0;0;0;0;0;0;0;0;0;0
13.01.2022 03:00;0;0;0;0;2;2000;1;1000;2;2058;1;1000;35;15840;3;1280;19;10240;4;3520;2;2000;0;0;0;0;0;0;0;0
13.01.2022 04:00;0;0;0;0;7;6990;5;5000;6;6000;5;4980;62;27500;21;7820;30;16800;14;5600;9;8990;0;0;0;0;0;0;0;0
13.01.2022 05:00;0;0;0;0;20;19960;16;16060;22;21970;16;15990;203;81230;108;44160;105;61370;102;44860;25;24970;0;0;0;0;5;6810;2;6300
13.01.2022 06:00;0;0;0;0;22;21990;23;22980;26;25940;23;22990;373;178790;236;108440;296;160400;242;108492;28;28000;2;2670;5;8610;11;17960;5;6690
13.01.2022 07:00;0;0;0;0;26;25990;27;26970;27;26960;27;26980;600;319180;397;192380;458;271080;481;240170;33;32960;5;6690;32;58398;23;34510;21;37246
13.01.2022 08:00;0;0;0;0;25;24980;24;23980;29;28970;25;24980;581;360379;385;222467;513;382370;481;267628;30;29970;6;8020;51;83660;32;62740;12;17820
13.01.2022 09:00;2;2000;0;0;20;19970;25;24970;22;21980;24;23970;545;306270;269;160756;469;318010;409;215148;28;28000;8;12060;27;40410;16;26000;6;8890
13.01.2022 10:00;0;0;2;2000;20;19990;23;22950;21;20970;23;23099;533;350810;276;164420;410;238812;319;156537;25;24990;7;9380;28;44520;17;32440;9;15700
13.01.2022 11:00;0;0;2;2000;20;19980;22;21990;23;23000;23;22960;587;377821;303;194084;386;250902;298;158761;25;25000;10;13720;20;34230;26;53505;20;30329
13.01.2022 12:00;1;1000;0;0;24;23980;24;24000;26;26000;23;22980;631;389568;336;187678;416;237951;319;155230;31;30950;4;5460;32;52090;20;30060;11;18420
13.01.2022 13:00;0;0;1;1000;28;27960;27;26990;30;29970;26;25960;677;444557;350;210060;442;253027;355;192140;34;33990;10;14380;53;98120;24;35350;20;32018
13.01.2022 14:00;0;0;0;0;23;23029;25;24970;25;24980;26;26000;640;371528;376;227126;465;270949;345;165180;29;28980;11;14940;36;61989;36;57110;12;19030
13.01.2022 15:00;0;0;0;0;25;24980;26;26044;26;25970;26;25970;676;614009;453;424799;465;274349;363;174200;31;31000;10;14510;50;92160;23;45619;23;39820
13.01.2022 16:00;0;0;0;0;23;22960;26;25950;25;25000;26;25960;724;478080;446;310436;492;279708;401;199097;29;29000;11;15790;32;54510;32;55120;12;21090
13.01.2022 17:00;0;0;0;0;24;23980;26;25990;27;26980;26;25960;703;488483;462;301034;484;304996;380;206880;28;27950;15;22700;33;60640;27;58130;16;28660
13.01.2022 18:00;0;0;0;0;25;25000;26;25990;27;26980;26;25960;637;352148;360;173899;384;203720;294;143140;31;30970;13;18520;30;48320;20;30410;8;11519
13.01.2022 19:00;0;0;0;0;22;21940;24;24000;24;23980;24;23970;469;231910;220;123630;310;182320;220;103000;28;27980;9;13389;13;20380;15;27870;8;13000
13.01.2022 20:00;0;0;0;0;17;16940;23;22960;18;17980;23;22990;374;158480;156;71835;225;137900;148;69530;23;22990;5;6757;17;23920;8;11780;2;2700
13.01.2022 21:00;0;0;0;0;14;13980;17;16960;15;15000;17;16970;258;110690;114;44038;186;89740;96;42690;18;17980;3;4020;6;8000;3;4070;2;3610
13.01.2022 22:00;0;0;0;0;11;11058;12;12000;12;11990;12;11970;287;119170;86;32310;161;79226;76;32206;15;15000;3;5310;2;2920;4;8050;2;2890
13.01.2022 23:00;0;0;0;0;6;6000;7;6990;7;7000;7;6990;125;50430;34;13110;80;38380;59;30710;9;9000;2;2670;3;4010;3;4500;1;1330
14.01.2022 00:00;0;0;0;0;5;5000;8;7980;5;4990;8;7980;68;29900;12;4640;36;17120;21;9430;6;6000;0;0;0;0;0;0;2;2940
14.01.2022 01:00;0;0;0;0;0;0;3;3000;0;0;3;2990;45;20960;10;4640;24;11510;17;7040;0;0;0;0;0;0;0;0;0;0
14.01.2022 02:00;0;0;0;0;0;0;0;0;0;0;0;0;40;15990;3;1120;24;11050;11;4800;0;0;0;0;0;0;1;1310;0;0
14.01.2022 03:00;0;0;0;0;2;2000;1;1000;2;2000;1;1000;35;15360;6;1600;21;13090;8;3040;2;2000;0;0;0;0;0;0;0;0
14.01.2022 04:00;0;0;0;0;7;6980;5;4990;7;7000;4;4000;56;24160;19;7200;32;19350;16;6390;9;9000;0;0;0;0;1;1620;0;0
14.01.2022 05:00;0;0;0;0;20;19960;16;15960;21;21339;16;15990;189;73080;82;31830;118;63696;89;39200;25;24970;1;1340;1;1570;3;3930;1;3520
14.01.2022 06:00;0;0;0;0;23;22980;23;22980;26;25970;22;21980;376;154960;234;99460;281;165540;227;103630;29;28990;2;3080;4;5330;6;8200;2;3010
14.01.2022 07:00;0;0;0;0;26;25960;28;27950;29;28940;27;26990;569;372831;368;226162;410;288630;401;252159;33;32990;10;14138;41;69120;24;44270;10;15200
14.01.2022 08:00;0;0;0;0;27;26960;25;24960;28;28017;25;24980;527;351059;322;181351;416;287939;397;220418;32;31990;15;30710;25;36110;20;41060;14;22727
14.01.2022 09:00;0;0;0;0;19;18990;26;25990;23;23083;26;25940;625;411434;301;189625;428;250290;362;174981;26;25940;11;16400;26;40620;23;37960;10;16110
14.01.2022 10:00;1;1000;1;1000;21;20950;22;21990;23;22960;21;20960;558;353805;239;134810;407;231900;290;135538;27;27000;8;11920;32;48260;19;33630;7;10730
14.01.2022 11:00;0;0;1;990;20;19970;22;21970;21;20980;22;21990;653;479491;344;214488;432;269458;332;155170;26;25960;10;15040;31;55700;21;44650;19;28800
14.01.2022 12:00;0;0;0;0;24;23960;24;23960;26;25980;24;23970;692;425474;371;221169;451;248596;360;173220;29;28960;10;17890;30;55770;27;45170;13;19090
14.01.2022 13:00;1;1000;0;0;28;27900;28;27960;29;28960;26;26008;720;411785;444;285780;445;259757;344;167140;33;32960;19;26200;40;66580;24;36960;18;29410
14.01.2022 14:00;0;0;1;1000;24;23950;27;26990;27;26980;26;25970;686;416000;398;231982;463;274438;373;230800;29;28970;17;24780;32;59820;36;74090;5;7420
14.01.2022 15:00;0;0;0;0;24;23960;25;24970;27;26980;25;24990;690;404689;383;207110;470;279345;383;185235;29;28940;14;24660;27;47440;23;34840;17;53480
14.01.2022 16:00;0;0;0;0;23;22940;27;27045;25;24970;27;27000;711;396182;403;221000;501;290009;395;182330;26;26039;19;35048;25;39880;23;39230;15;27270
14.01.2022 17:00;0;0;0;0;25;24970;26;25980;26;25990;26;26027;684;406990;397;241988;438;270840;373;187198;31;30980;12;17590;40;71160;30;52670;14;19580
14.01.2022 18:00;0;0;0;0;23;23000;26;25980;26;25980;26;25970;615;313102;326;161560;447;253760;338;167804;29;28990;11;17550;28;43040;25;43150;10;16200
14.01.2022 19:00;0;0;0;0;23;22970;24;23960;24;23970;24;23950;534;258617;260;123470;359;193240;250;114030;29;28980;14;19910;22;34990;22;39860;9;13260
14.01.2022 20:00;0;0;0;0;17;16980;23;22960;20;19950;22;21990;401;166990;167;71350;268;142330;168;79040;22;21980;7;10140;10;15550;14;21340;7;10540
14.01.2022 21:00;0;0;0;0;14;13980;17;16970;14;13990;17;16990;358;142670;152;62040;219;110085;124;55810;18;17990;3;4010;11;18560;10;17470;3;5820
14.01.2022 22:00;0;0;0;0;11;10990;12;11980;12;11990;12;11990;309;128150;112;43820;177;97400;112;53006;13;12990;3;4330;8;14630;12;34270;5;8460
14.01.2022 23:00;0;0;0;0;6;5990;7;7000;7;7000;7;6980;228;90650;75;30380;140;66870;71;30240;10;10000;1;1460;1;2430;2;3650;3;3980
15.01.2022 00:00;0;0;0;0;5;5000;7;6980;5;5000;7;6980;158;62690;50;20790;110;50870;51;18540;6;6000;2;3770;1;1330;2;2690;1;1330
15.01.2022 01:00;0;0;0;0;5;5059;6;6000;5;5000;6;5980;108;43480;21;9120;68;31650;30;13120;6;6000;0;0;0;0;2;2740;1;1590
15.01.2022 02:00;0;0;0;0;5;5000;6;5990;5;4990;6;6000;70;27259;17;7830;59;29260;21;9260;6;6000;1;1330;0;0;0;0;2;3160
15.01.2022 03:00;0;0;0;0;3;2990;3;2990;3;3000;3;2990;59;23190;10;3360;33;16380;9;3680;3;3000;0;0;0;0;0;0;0;0
15.01.2022 04:00;0;0;0;0;5;5000;4;4000;5;5000;4;3990;78;29900;25;9600;33;16720;14;5920;7;7000;0;0;0;0;0;0;0;0
15.01.2022 05:00;0;0;0;0;12;11980;15;15000;14;13980;15;14990;67;28310;17;6560;63;35970;39;16630;16;16000;0;0;0;0;3;3919;0;0
15.01.2022 06:00;1;1000;0;0;12;11990;15;15000;15;15000;15;14980;116;52988;39;15840;95;51840;41;17590;19;19000;0;0;5;6670;0;0;0;0
15.01.2022 07:00;0;0;1;1000;12;11980;15;15047;15;14990;15;14980;181;84192;69;27810;99;53270;96;44440;18;17970;0;0;2;2660;2;3520;1;1610
15.01.2022 08:00;0;0;0;0;14;14000;15;14980;17;16980;15;14990;249;103140;102;41980;194;100440;114;49880;20;19980;2;2790;1;1330;2;5310;1;1650
15.01.2022 09:00;0;0;0;0;14;13970;17;16960;17;16960;17;16970;359;166444;152;67410;322;163620;233;97240;20;20000;4;6560;13;18112;8;10650;0;0
15.01.2022 10:00;0;0;0;0;14;13990;17;16990;17;16960;17;17000;467;228448;214;100290;378;211670;241;118500;20;20046;5;7120;13;27370;16;49190;4;7202
15.01.2022 11:00;0;0;1;1000;14;13980;17;17000;17;16990;17;16990;559;253670;275;135861;416;229480;280;140420;20;20000;7;10460;15;21930;12;24680;6;10500
15.01.2022 12:00;1;1000;0;0;13;12970;16;15990;16;15990;17;16970;567;337407;285;171470;453;262079;321;153390;20;20039;6;9240;19;32050;22;44320;11;16040
15.01.2022 13:00;1;1000;0;0;17;17057;18;17990;18;18000;17;16990;662;340681;354;166180;467;249160;311;141050;22;21990;9;14350;21;33530;14;23712;11;16690
