01.06.2020 00:00;Bel_D111_1;Vwz_D111_1;Bel_D111_2;Vwz_D111_2;Bel_D51_1;Vwz_D51_1;Bel_D51_2;Vwz_D51_2;Bel_T1_b;Vwz_T1_b;Bel_T1_s;Vwz_T1_s;Bel_T2_b;Vwz_T2_b;Bel_T2_s;Vwz_T2_s;Bel_T3_b;Vwz_T3_b;Bel_T4_b;Vwz_T4_b;Bel_T5_b;Vwz_T5_b;Bel_T5_s;Vwz_T5_s;Bel_T6_b;Vwz_T6_b;Bel_T6_s;Vwz_T6_s;Bel_T7_b;Vwz_T7_b;Bel_T8_b;Vwz_T8_b;Bel_VD113;Vwz_VD113;Bel_VD21;Vwz_VD21;Bel_VD53;Vwz_VD53;Bel_VD81;Vwz_VD81
06.06.2020 14:00;31;411600;33;235800;60;679800;60;591600;0;0;2;4200;1;0;3;1200;0;0;1;0;0;0;0;0;1;0;1;1800;1;0;0;0;103;2754600;151;1038000;48;276000;165;928800
06.06.2020 15:00;39;358200;40;191400;48;563400;48;522000;0;0;0;0;1;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;94;2435400;139;859200;40;298800;200;1024800
06.06.2020 16:00;42;339600;43;279000;47;420600;49;411000;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;63;3447000;158;996000;45;309600;195;1024800
06.06.2020 17:00;43;302400;50;213600;61;616800;64;580200;3;0;3;600;6;1200;1;0;0;0;0;0;0;0;1;0;2;1800;1;3000;0;0;1;0;0;3600000;149;1297800;44;1450200;181;952800
06.06.2020 18:00;36;404400;35;252000;73;962400;80;852000;0;0;0;0;4;600;3;1800;4;600;0;0;0;0;0;0;1;0;2;3000;0;0;0;0;50;3381600;152;907800;65;1134000;177;965400
06.06.2020 19:00;31;211200;31;178200;43;443400;43;457200;5;600;1;600;1;0;1;600;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;101;2823600;126;763200;36;955800;160;798000
06.06.2020 20:00;40;273600;40;214800;54;415200;56;367800;0;0;0;0;1;0;1;600;0;0;0;0;3;600;0;0;0;0;0;0;0;0;0;0;188;1431000;122;505800;38;223200;144;648000
06.06.2020 21:00;26;257400;26;150000;26;348600;28;353400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;307800;91;412200;22;867000;124;499200
06.06.2020 22:00;25;240000;25;127800;18;204600;19;192600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;26;35400;91;352800;13;43200;104;459600
06.06.2020 23:00;14;137400;13;88200;12;118800;12;106800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19200;59;212400;15;51000;80;282600
07.06.2020 00:00;6;4200;6;3600;17;135600;17;134400;0;0;2;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;6000;46;155400;15;19200;62;183600
07.06.2020 01:00;3;1800;3;1800;8;64800;8;64200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3000;39;114000;7;9000;47;137400
07.06.2020 02:00;5;1800;5;1800;6;32400;7;31200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;70800;4;9600;38;96000
07.06.2020 03:00;4;22200;4;22200;5;27600;4;41400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2400;19;48000;5;52800;26;62400
07.06.2020 04:00;0;0;0;0;4;15600;4;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;54600;3;4200;12;36600
07.06.2020 05:00;2;1800;2;1200;9;116400;9;101400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;1462800;16;52800;9;169800;14;34800
07.06.2020 06:00;2;19200;3;19200;9;144600;9;117600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;194;1406400;13;30600;8;23400;20;39000
07.06.2020 07:00;1;0;1;0;9;92400;8;91200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;3475800;23;50400;7;18600;15;29400
07.06.2020 08:00;12;78000;10;39600;16;183600;16;133200;0;0;0;0;0;0;1;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;2327400;51;135600;16;77400;36;80400
07.06.2020 09:00;14;95400;15;53400;29;292800;31;223800;0;0;0;0;0;0;5;1200;0;0;0;0;3;600;0;0;0;0;0;0;0;0;0;0;57;3168000;87;305400;28;116400;68;180600
07.06.2020 10:00;13;70200;13;67800;33;340200;33;293400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1200;0;0;0;0;111;2790000;104;367800;26;123600;91;234600
07.06.2020 11:00;26;202200;31;69000;57;507600;51;451800;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;97;3130200;123;625800;46;276000;121;469800
07.06.2020 12:00;24;237600;26;163800;28;307200;28;263400;0;0;0;0;3;1200;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;2;0;51;3258600;141;645600;29;94800;132;493800
07.06.2020 13:00;30;231600;31;135000;50;497400;51;466200;0;0;0;0;1;0;4;8400;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;76;3142800;126;670800;41;274200;146;666600
07.06.2020 14:00;37;382800;40;258000;45;372600;43;331200;0;0;0;0;3;600;2;0;0;0;1;0;6;600;2;600;0;0;0;0;0;0;0;0;109;2850600;159;854400;38;117000;161;738000
07.06.2020 15:00;33;331200;31;214200;46;439200;49;397200;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;2;600;0;0;0;0;0;0;1;0;59;3311400;148;798000;46;189600;175;760800
07.06.2020 16:00;25;100800;27;70800;50;497400;50;475200;3;600;9;5400;5;600;4;1800;2;0;1;0;0;0;1;0;2;600;1;0;0;0;3;600;50;3366600;144;792600;45;189600;168;784800
07.06.2020 17:00;33;269400;36;121200;47;472200;47;419400;0;0;0;0;5;1200;3;600;2;0;0;0;15;9000;2;14400;3;0;1;0;0;0;3;0;135;3363600;140;585000;35;1317000;165;927000
07.06.2020 18:00;32;345000;35;246600;55;426600;55;423600;6;1200;4;3000;18;4200;5;1800;1;0;0;0;1;0;2;0;3;600;1;1200;0;0;0;0;8;3579600;128;804600;37;1304400;173;850800
07.06.2020 19:00;23;132600;25;87000;47;464400;49;362400;0;0;0;0;2;0;5;3000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;87;3018000;114;507600;27;2031000;158;550800
07.06.2020 20:00;7;65400;8;40200;38;375000;39;319200;0;0;0;0;0;0;1;600;4;0;0;0;0;0;1;1200;2;0;0;0;0;0;0;0;97;1293000;101;453600;20;1722600;145;400800
07.06.2020 21:00;8;55800;8;22200;33;344400;34;295200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;15000;83;279600;24;109200;90;292200
07.06.2020 22:00;5;56400;6;39000;17;158400;18;139800;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;4200;59;204000;16;37800;76;270000
07.06.2020 23:00;0;0;0;0;6;97200;7;94800;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;93600;4;12600;36;126600
08.06.2020 00:00;1;16800;1;16200;11;129000;11;114600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1800;23;85200;11;25200;30;70200
08.06.2020 01:00;1;600;1;600;3;30600;4;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;62400;2;7800;29;61200
08.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;19800;0;0;11;22200
08.06.2020 03:00;0;0;0;0;3;48000;3;48600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13800;5;10200;8;17400
08.06.2020 04:00;1;14400;1;2400;8;115800;9;110400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;20;52800;9;16200;23;67800
08.06.2020 05:00;2;16200;2;2400;23;303600;23;250800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;149400;75;227400;24;117000;29;87600
08.06.2020 06:00;20;186600;20;131400;41;605400;46;477000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;101400;104;706800;41;134400;82;358800
08.06.2020 07:00;32;147600;32;134400;74;780000;73;741000;4;600;5;1200;0;0;0;0;0;0;0;0;0;0;1;600;7;600;0;0;0;0;0;0;52;843000;170;1015800;60;373200;132;816000
08.06.2020 08:00;36;371400;38;261000;88;1062600;84;1054200;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2;600;0;0;2;1200;0;0;0;0;37;171000;145;1093800;67;617400;137;717000
08.06.2020 09:00;32;182400;35;171600;70;844200;72;799800;0;0;1;0;0;0;6;1200;0;0;0;0;0;0;3;1200;0;0;0;0;0;0;0;0;84;1600200;147;1068600;61;397800;130;887400
08.06.2020 10:00;37;412200;38;253200;72;840000;76;774600;1;0;1;600;1;0;0;0;0;0;0;0;6;600;1;2400;0;0;2;0;0;0;0;0;105;1602600;178;1136400;65;435600;174;1195800
08.06.2020 11:00;33;453000;32;333600;89;1090800;88;903600;0;0;1;3000;0;0;0;0;0;0;0;0;0;0;4;600;0;0;0;0;0;0;0;0;41;3015600;167;1161600;68;503400;183;1402800
08.06.2020 12:00;26;361800;26;290400;78;904800;77;823800;5;0;3;2400;4;600;10;1200;0;0;0;0;10;1200;4;600;0;0;6;1200;0;0;0;0;75;2839200;170;1192200;64;542400;171;1082400
08.06.2020 13:00;28;346200;29;220800;89;867600;88;808200;13;1800;9;4800;4;1200;2;0;0;0;0;0;2;0;2;600;0;0;6;1200;0;0;0;0;53;2666400;165;997800;65;530400;183;1360800
08.06.2020 14:00;31;371400;34;248400;74;810000;78;757800;2;0;1;0;5;600;1;1200;1;600;0;0;0;0;0;0;3;0;3;9600;0;0;0;0;73;2582400;161;1021200;50;1159200;229;1058400
08.06.2020 15:00;35;474000;35;415200;78;891000;82;800400;0;0;0;0;4;600;3;3000;20;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122;987000;149;1146600;59;772800;193;1305000
08.06.2020 16:00;29;441600;31;141600;99;1083000;102;1042800;0;0;3;3000;18;3000;1;1800;2;0;0;0;2;0;1;1200;0;0;1;0;0;0;0;0;98;1235400;192;1250400;99;1288200;211;1474200
08.06.2020 17:00;26;394800;24;346800;89;1107600;89;1002600;0;0;3;600;1;0;1;0;0;0;0;0;25;6600;2;3600;0;0;1;0;0;0;0;0;45;3170400;158;1061400;60;1026000;196;1329600
08.06.2020 18:00;48;709800;46;583200;77;709800;74;592200;3;1800;17;16800;0;0;1;3000;0;0;0;0;0;0;1;0;5;1200;2;1200;0;0;0;0;29;3391200;155;1099200;58;421800;188;1350000
08.06.2020 19:00;34;282000;33;108600;50;713400;49;641400;1;0;1;600;1;0;5;1800;2;0;0;0;0;0;3;0;10;3000;1;0;1;0;0;0;67;3058800;128;654000;36;464400;159;726000
08.06.2020 20:00;14;153600;16;58800;40;456600;41;442800;2;0;1;600;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;39;1351800;82;379800;14;2005800;130;625200
08.06.2020 21:00;10;93000;10;57000;30;352800;33;309600;0;0;1;600;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;47;528000;72;295800;29;111000;89;308400
08.06.2020 22:00;7;19800;8;6600;17;174000;18;157800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;21600;59;190800;17;21600;86;278400
08.06.2020 23:00;5;40800;5;33600;12;84600;11;84600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6600;28;86400;8;10200;52;147600
09.06.2020 00:00;2;37200;2;18000;4;32400;4;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;22;61200;2;4800;24;67200
09.06.2020 01:00;0;0;0;0;1;21000;1;21600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;47400;1;2400;16;35400
09.06.2020 02:00;0;0;0;0;1;17400;1;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;109200;1;2400;6;13800
09.06.2020 03:00;0;0;0;0;2;15000;2;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4800;1;3600;8;21600
09.06.2020 04:00;0;0;0;0;7;94800;8;81000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;28800;10;14400;19;47400
09.06.2020 05:00;2;17400;2;16800;25;354600;25;286200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;354600;74;235200;24;131400;34;124200
09.06.2020 06:00;19;316800;19;187200;36;448200;38;382800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;39;221400;120;569400;33;219000;78;247800
09.06.2020 07:00;28;330600;23;205200;73;1034400;73;904800;19;2400;3;10800;0;0;0;0;0;0;1;0;1;0;4;600;2;0;2;0;0;0;0;0;52;381600;153;1029600;55;484200;142;700200
09.06.2020 08:00;32;558600;32;535800;88;1120200;92;961200;0;0;0;0;0;0;2;1800;4;1200;1;0;1;0;3;1200;0;0;0;0;0;0;0;0;89;1860600;135;1334400;61;914400;136;1005600
09.06.2020 09:00;41;352200;39;300600;66;728400;68;683400;0;0;1;0;0;0;4;600;0;0;0;0;0;0;0;0;0;0;6;3000;0;0;0;0;77;2348400;154;1142400;66;457800;152;926400
09.06.2020 10:00;40;498000;39;336000;75;838800;83;780000;4;1200;7;2400;2;0;1;600;0;0;0;0;6;600;3;0;0;0;4;2400;0;0;0;0;123;1347000;156;1128000;50;915600;148;1088400
09.06.2020 11:00;43;362400;43;269400;84;1044000;85;1005600;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;1086000;150;1342200;46;1693800;180;1228800
09.06.2020 12:00;34;424200;35;252000;84;873600;88;786600;2;600;0;0;2;0;0;0;0;0;5;3000;0;0;1;0;0;0;0;0;0;0;1;0;82;743400;154;1158000;63;610200;185;1191000
09.06.2020 13:00;42;506400;40;352200;92;1016400;91;889200;0;0;0;0;13;1200;3;7800;0;0;0;0;28;3000;4;7800;3;0;0;0;2;0;0;0;93;910800;137;1264800;72;628800;182;1191600
09.06.2020 14:00;26;319200;29;238200;81;999000;82;963600;0;0;10;2400;0;0;5;3000;0;0;0;0;0;0;1;600;6;1200;3;1200;0;0;0;0;82;2274000;153;1182600;64;616800;212;1173000
09.06.2020 15:00;41;492000;41;240000;89;803400;91;687600;1;0;0;0;2;600;3;600;0;0;3;0;0;0;7;1800;2;0;1;600;0;0;0;0;52;3249600;160;1213800;60;447000;190;1362000
09.06.2020 16:00;41;522000;41;393600;91;1020600;89;936000;3;0;2;600;2;600;2;600;3;600;0;0;10;1200;1;0;0;0;1;0;0;0;0;0;14;3528600;161;1365600;68;1146000;222;1353600
09.06.2020 17:00;44;309000;49;200400;78;801600;76;717000;0;0;1;600;0;0;2;600;0;0;6;1800;2;0;0;0;8;600;3;3000;0;0;0;0;37;3297000;157;1207200;37;2232600;227;1429800
09.06.2020 18:00;54;340800;52;248400;74;888000;76;821400;6;600;9;1800;9;1800;0;0;0;0;0;0;0;0;3;600;3;600;2;1800;1;0;0;0;79;2538000;164;1143000;62;626400;225;1123800
09.06.2020 19:00;26;344400;28;293400;68;621600;71;545400;36;5400;4;5400;1;0;2;600;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;64;3129000;144;738000;54;474000;161;913800
09.06.2020 20:00;21;279600;21;195600;44;419400;44;356400;1;0;1;1200;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;1818600;89;418200;32;714000;137;633600
09.06.2020 21:00;18;110400;18;80400;35;330600;37;296400;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;66;1260000;81;318000;26;128400;104;476400
09.06.2020 22:00;10;59400;13;39600;20;154200;21;149400;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;13800;63;240600;15;42000;93;319800
09.06.2020 23:00;2;18000;2;17400;8;72600;9;72000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3600;30;95400;7;12000;53;142800
10.06.2020 00:00;0;0;0;0;5;30600;5;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;40200;2;3000;28;66000
10.06.2020 01:00;1;0;1;0;4;19200;4;16800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;29400;2;3000;15;31800
10.06.2020 02:00;0;0;0;0;2;16200;2;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;27000;1;2400;14;20400
10.06.2020 03:00;0;0;0;0;2;32400;2;33000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6600;3;4200;9;21600
10.06.2020 04:00;0;0;0;0;8;147000;9;142800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;46800;9;12000;19;58800
10.06.2020 05:00;4;77400;4;35400;20;353400;20;317400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;1962600;57;238800;21;130200;36;108000
10.06.2020 06:00;23;274200;22;166800;37;319800;38;272400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;83;1312800;115;583200;32;166200;78;532800
10.06.2020 07:00;32;157200;34;87600;92;1156800;94;1101000;4;600;5;2400;0;0;0;0;0;0;0;0;3;0;1;0;4;0;2;1800;0;0;0;0;74;1578000;150;1313400;69;1055400;112;845400
10.06.2020 08:00;33;457800;37;178800;102;1150200;106;949200;1;0;0;0;0;0;3;3600;0;0;0;0;1;0;0;0;0;0;5;1800;0;0;0;0;60;1856400;162;1220400;79;763800;162;843000
10.06.2020 09:00;40;351600;39;248400;79;1000800;80;859800;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;2458200;163;1329600;64;631800;140;983400
10.06.2020 10:00;42;415200;43;235800;87;1113600;87;1021200;0;0;2;0;2;600;3;600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109;2152800;128;1664400;85;621000;195;1317600
10.06.2020 11:00;31;280800;31;170400;112;1221600;110;1204200;0;0;1;600;0;0;2;0;0;0;0;0;2;0;1;1200;1;600;4;1200;0;0;0;0;80;2814600;168;1397400;84;788400;194;1382400
10.06.2020 12:00;42;595800;43;333600;102;1069800;103;1022400;0;0;3;1200;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;3360000;166;1270800;69;647400;189;1620000
10.06.2020 13:00;35;223800;36;170400;136;1047000;132;964800;0;0;3;600;3;0;6;3600;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;22;3382800;174;1380600;93;761400;168;1455600
10.06.2020 14:00;38;279000;39;249600;66;729600;71;618600;0;0;0;0;1;0;6;4800;0;0;11;2400;16;2400;3;3600;12;3000;0;0;1;0;0;0;20;3535200;142;1499400;47;826800;170;1562400
10.06.2020 15:00;50;468600;50;192600;78;862200;73;744000;31;6600;6;12000;0;0;0;0;3;600;0;0;1;600;4;1200;0;0;0;0;0;0;0;0;15;3467400;179;1504800;67;828000;172;1394400
10.06.2020 16:00;38;424200;37;285000;87;1083600;84;1018800;0;0;1;1200;15;2400;1;0;0;0;0;0;18;3600;3;3000;7;1200;0;0;0;0;0;0;27;3408000;155;1159800;72;547200;206;1277400
10.06.2020 17:00;37;423600;38;255000;94;909600;101;877800;9;2400;10;4800;1;0;1;600;1;600;0;0;0;0;3;1200;1;0;0;0;0;0;3;0;14;3521400;156;1132800;66;893400;196;1393800
10.06.2020 18:00;44;493200;49;418800;74;933000;72;840600;0;0;0;0;9;1200;10;13200;0;0;1;0;0;0;3;1800;1;1200;0;0;0;0;0;0;13;3550200;146;1103400;45;1609200;187;1129800
10.06.2020 19:00;42;262200;46;129600;65;589200;63;476400;1;600;1;1200;4;600;5;1200;0;0;2;0;0;0;1;1800;9;1800;2;3000;0;0;1;0;30;3343800;135;712800;53;1365000;184;936000
10.06.2020 20:00;33;310800;35;180000;50;417600;53;381000;0;0;2;600;0;0;1;600;0;0;0;0;0;0;3;3600;0;0;2;600;0;0;0;0;63;2917200;104;466800;29;1992000;173;636000
10.06.2020 21:00;13;117600;15;78600;51;551400;52;467400;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;42;1311000;77;360600;44;688200;112;468000
10.06.2020 22:00;6;53400;6;38400;25;202200;25;200400;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12000;86;287400;19;46200;74;273000
10.06.2020 23:00;6;40800;6;10800;21;167400;20;153000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;6;7800;55;181200;13;36000;89;290400
11.06.2020 00:00;3;34800;4;34200;6;31800;6;23400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6000;51;183600;5;10800;60;172200
11.06.2020 01:00;1;15600;1;1200;8;54000;9;52800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;168000;4;22200;38;117600
11.06.2020 02:00;2;600;2;600;5;48600;5;48000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;274200;14;333600;5;290400;19;340800
11.06.2020 03:00;0;0;0;0;3;31800;4;25200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3141000;1;3141000;2;3153000;5;3153000
11.06.2020 04:00;1;1800;1;1200;3;37200;3;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
11.06.2020 05:00;4;45600;4;5400;9;158400;9;146400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
11.06.2020 06:00;3;48600;5;34200;4;31800;4;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
11.06.2020 07:00;4;40200;4;3000;17;166200;17;117600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
11.06.2020 08:00;11;75600;13;36600;18;163200;20;146400;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3600000;0;3600000;0;3600000;0;3600000
11.06.2020 09:00;10;35400;13;20400;32;346200;35;309000;0;0;1;1200;2;600;1;2400;1;1800;0;0;0;0;1;0;0;0;0;0;0;0;0;0;21;3304800;40;2697600;14;2607000;32;2674800
11.06.2020 10:00;23;211200;22;103800;36;297600;35;254400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;600;0;0;1;1800;0;0;0;0;80;1396800;106;418200;28;416400;112;447600
11.06.2020 11:00;19;137400;20;108000;49;511200;48;457800;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;62;1860600;132;518400;38;201000;112;436200
11.06.2020 12:00;27;265200;27;226800;43;491400;42;475800;0;0;0;0;2;0;1;600;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;1876200;127;537600;30;515400;130;506400
11.06.2020 13:00;31;280200;34;199800;44;535800;44;451200;2;0;1;600;0;0;0;0;0;0;0;0;1;0;0;0;2;600;6;12000;0;0;0;0;75;1031400;149;711600;28;1723800;126;606600
11.06.2020 14:00;35;289200;36;232200;37;421800;38;419400;0;0;1;0;0;0;0;0;0;0;0;0;1;0;4;600;5;0;1;600;0;0;0;0;77;925800;137;861000;27;166200;169;718800
11.06.2020 15:00;27;235200;27;145200;48;510000;47;351600;0;0;0;0;2;0;1;0;1;0;0;0;1;0;3;3600;0;0;2;4200;2;0;0;0;57;1327200;128;722400;38;201600;160;582600
11.06.2020 16:00;30;291600;31;198000;46;436200;47;334200;0;0;1;600;12;2400;1;3600;0;0;0;0;5;1200;1;600;0;0;0;0;0;0;0;0;84;1905600;135;612600;37;154200;166;754800
11.06.2020 17:00;29;314400;31;182400;43;530400;45;451800;0;0;1;600;1;0;1;1800;0;0;0;0;3;600;0;0;0;0;0;0;0;0;0;0;86;1994400;127;702600;43;224400;141;693000
11.06.2020 18:00;29;278400;27;199800;52;599400;56;531600;0;0;3;600;0;0;1;600;0;0;0;0;0;0;3;600;0;0;0;0;0;0;0;0;80;1755000;131;723000;41;255600;161;760800
11.06.2020 19:00;27;162600;27;82200;47;489000;52;440400;2;600;0;0;6;1200;2;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;1632000;136;525600;42;217200;140;571800
11.06.2020 20:00;19;148800;22;66600;33;241200;33;234600;3;0;1;0;5;600;4;2400;0;0;0;0;3;600;0;0;5;600;2;1200;0;0;0;0;109;2109600;96;365400;23;95400;124;480000
11.06.2020 21:00;13;81600;15;67800;36;340200;35;289800;0;0;4;1200;4;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86;1347600;80;336000;30;124200;92;332400
11.06.2020 22:00;4;55800;4;54600;17;148200;19;114600;0;0;0;0;0;0;5;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7200;78;291600;21;33000;91;332400
11.06.2020 23:00;4;18600;4;18600;14;117000;14;105600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3000;43;145800;5;7200;62;190200
12.06.2020 00:00;6;35400;6;26400;11;94200;11;94800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12000;32;96600;6;8400;35;102600
12.06.2020 01:00;1;0;1;600;3;1800;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;44400;0;0;33;82800
12.06.2020 02:00;0;0;0;0;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;34200;0;0;7;16800
12.06.2020 03:00;0;0;0;0;5;48000;5;46800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16800;3;5400;13;26400
