01.06.2020 00:00;Bel_D571;Vwz_D571;Bel_ST53;Vwz_ST53;Bel_ST54;Vwz_ST54;Bel_T32;Vwz_T32;Bel_T32a;Vwz_T32a;Bel_T94;Vwz_T94
31.08.2020 21:00;0;0;0;0;0;0;5;1200;1;1200;1;600
31.08.2020 22:00;0;0;0;0;0;0;6;8400;0;0;1;600
31.08.2020 23:00;0;0;0;0;0;0;2;600;0;0;1;600
01.09.2020 00:00;0;0;0;0;0;0;0;0;1;600;0;0
01.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
01.09.2020 06:00;0;0;0;0;0;0;2;1800;5;1800;7;4800
01.09.2020 07:00;0;0;0;0;0;0;96;119400;3;0;10;7200
01.09.2020 08:00;0;0;0;0;0;0;80;74400;17;9600;21;16800
01.09.2020 09:00;0;0;0;0;0;0;24;20400;14;6000;7;4800
01.09.2020 10:00;0;0;0;0;0;0;22;29400;3;1800;8;6600
01.09.2020 11:00;0;0;0;0;0;0;28;18600;5;1200;8;6600
01.09.2020 12:00;0;0;0;0;0;0;23;27000;12;8400;12;9000
01.09.2020 13:00;0;0;0;0;0;0;57;63600;23;17400;15;12600
01.09.2020 14:00;0;0;0;0;0;0;27;64200;15;15600;24;18600
01.09.2020 15:00;0;0;0;0;0;0;44;43800;16;14400;14;10800
01.09.2020 16:00;0;0;0;0;0;0;49;103800;20;11400;17;13800
01.09.2020 17:00;0;0;0;0;0;0;73;148200;11;10800;16;13200
01.09.2020 18:00;0;0;0;0;0;0;45;61200;24;23400;10;8400
01.09.2020 19:00;0;0;0;0;0;0;18;37200;5;2400;1;600
01.09.2020 20:00;0;0;0;0;0;0;21;31200;6;3000;4;3000
01.09.2020 21:00;0;0;0;0;0;0;6;12600;6;1800;1;600
01.09.2020 22:00;0;0;0;0;0;0;3;6000;0;0;0;0
01.09.2020 23:00;0;0;0;0;0;0;2;1800;0;0;0;0
02.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2020 01:00;0;0;0;0;0;0;1;3600;0;0;0;0
02.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
02.09.2020 06:00;0;0;0;0;0;0;0;0;2;1800;7;5400
02.09.2020 07:00;0;0;0;0;0;0;110;82200;3;1200;13;8400
02.09.2020 08:00;0;0;0;0;0;0;65;100200;8;6000;11;7800
02.09.2020 09:00;0;0;0;0;0;0;28;25800;13;6600;20;16200
02.09.2020 10:00;0;0;0;0;0;0;24;28200;9;1200;8;5400
02.09.2020 11:00;0;0;0;0;0;0;46;43200;3;1200;8;6000
02.09.2020 12:00;0;0;0;0;0;0;22;27000;30;15600;11;8400
02.09.2020 13:00;0;0;0;0;0;0;15;61200;17;25800;21;17400
02.09.2020 14:00;0;0;0;0;0;0;41;52200;11;11400;14;10200
02.09.2020 15:00;0;0;0;0;0;0;51;132000;25;21600;20;16200
02.09.2020 16:00;0;0;0;0;0;0;43;99000;14;12000;27;21000
02.09.2020 17:00;0;0;0;0;0;0;35;55800;7;6600;16;12000
02.09.2020 18:00;0;0;0;0;0;0;59;180600;8;3000;12;9000
02.09.2020 19:00;0;0;0;0;0;0;43;32400;10;8400;8;5400
02.09.2020 20:00;0;0;0;0;0;0;20;33600;5;1800;2;1800
02.09.2020 21:00;0;0;0;0;0;0;15;11400;3;1800;2;1200
02.09.2020 22:00;0;0;0;0;0;0;4;600;0;0;0;0
02.09.2020 23:00;0;0;0;0;0;0;0;0;0;0;2;1800
03.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
03.09.2020 06:00;0;0;0;0;0;0;1;3600;5;1800;4;3000
03.09.2020 07:00;0;0;0;0;0;0;68;123600;1;600;13;10800
03.09.2020 08:00;0;0;2;0;0;0;60;141600;8;3600;17;12600
03.09.2020 09:00;0;0;0;0;0;0;24;13200;6;15600;7;4200
03.09.2020 10:00;0;0;0;0;0;0;24;7800;7;6600;10;5400
03.09.2020 11:00;0;0;0;0;0;0;19;21000;12;7200;7;5400
03.09.2020 12:00;0;0;0;0;0;0;24;63600;15;13800;9;6600
03.09.2020 13:00;0;0;0;0;0;0;21;45600;20;19200;12;10200
03.09.2020 14:00;0;0;0;0;0;0;41;55200;20;13800;17;12600
03.09.2020 15:00;0;0;0;0;1;600;20;38400;14;24600;21;16800
03.09.2020 16:00;0;0;0;0;0;0;48;70800;16;20400;10;6600
03.09.2020 17:00;0;0;0;0;0;0;35;25200;11;6000;12;9000
03.09.2020 18:00;0;0;0;0;0;0;36;59400;6;10800;5;4200
03.09.2020 19:00;0;0;0;0;0;0;34;21000;2;600;4;3000
03.09.2020 20:00;0;0;0;0;0;0;18;42600;3;5400;1;600
03.09.2020 21:00;0;0;0;0;0;0;15;13200;1;0;0;0
03.09.2020 22:00;0;0;0;0;0;0;10;4200;0;0;0;0
03.09.2020 23:00;0;0;0;0;0;0;3;1200;1;600;1;600
04.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2020 03:00;0;0;0;0;0;0;2;1200;3;600;0;0
04.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
04.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;1800
04.09.2020 06:00;0;0;0;0;0;0;0;0;2;3600;4;2400
04.09.2020 07:00;0;0;0;0;0;0;94;140400;9;3000;20;16800
04.09.2020 08:00;0;0;0;0;0;0;66;60600;7;14400;14;10800
04.09.2020 09:00;0;0;0;0;0;0;21;12600;12;4800;13;9600
04.09.2020 10:00;0;0;0;0;0;0;23;27000;6;2400;9;6000
04.09.2020 11:00;0;0;0;0;0;0;27;43200;16;9600;13;10200
04.09.2020 12:00;0;0;0;0;0;0;25;58800;19;15600;19;15000
04.09.2020 13:00;0;0;0;0;0;0;31;64200;20;13200;13;9600
04.09.2020 14:00;0;0;0;0;0;0;44;66000;19;18000;14;9600
04.09.2020 15:00;0;0;0;0;0;0;57;107400;23;8400;20;15600
04.09.2020 16:00;0;0;0;0;0;0;64;40800;17;13800;19;14400
04.09.2020 17:00;0;0;0;0;0;0;86;123000;9;3600;22;17400
04.09.2020 18:00;0;0;0;0;0;0;26;41400;11;3000;17;14400
04.09.2020 19:00;0;0;0;0;0;0;20;60000;5;3600;6;4200
04.09.2020 20:00;0;0;0;0;0;0;7;4200;8;4800;5;3600
04.09.2020 21:00;0;0;0;0;0;0;10;9600;8;1200;1;600
04.09.2020 22:00;0;0;0;0;0;0;15;15000;0;0;0;0
04.09.2020 23:00;0;0;0;0;0;0;5;8400;0;0;0;0
05.09.2020 00:00;0;0;0;0;0;0;7;7800;5;1200;2;1800
05.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
05.09.2020 06:00;0;0;0;0;0;0;0;0;1;0;1;600
05.09.2020 07:00;0;0;0;0;0;0;3;3000;1;1200;0;0
05.09.2020 08:00;0;0;0;0;0;0;14;36000;4;2400;11;9000
05.09.2020 09:00;0;0;0;0;0;0;45;66000;8;3000;9;6000
05.09.2020 10:00;0;0;0;0;0;0;29;34200;8;2400;16;12600
05.09.2020 11:00;0;0;0;0;0;0;33;96000;5;9600;16;12000
05.09.2020 12:00;0;0;0;0;0;0;8;25800;9;4200;6;4200
05.09.2020 13:00;0;0;0;0;0;0;25;40200;15;9600;11;9000
05.09.2020 14:00;0;0;0;0;0;0;34;96000;12;13800;10;8400
05.09.2020 15:00;0;0;0;0;0;0;16;20400;10;5400;5;3600
05.09.2020 16:00;0;0;0;0;0;0;21;31800;10;3600;7;4800
05.09.2020 17:00;0;0;0;0;0;0;37;24600;8;2400;6;4800
05.09.2020 18:00;0;0;0;0;0;0;29;70800;10;11400;10;7800
05.09.2020 19:00;0;0;0;0;0;0;14;11400;6;4800;3;2400
05.09.2020 20:00;0;0;0;0;0;0;17;11400;8;8400;6;5400
05.09.2020 21:00;0;0;0;0;0;0;9;3600;5;1200;0;0
05.09.2020 22:00;0;0;0;0;0;0;7;4800;0;0;1;600
05.09.2020 23:00;0;0;0;0;0;0;1;10800;4;600;2;1800
06.09.2020 00:00;0;0;0;0;0;0;4;1800;0;0;0;0
06.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;1800
06.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0
06.09.2020 07:00;0;0;0;0;0;0;2;3000;0;0;0;0
06.09.2020 08:00;0;0;0;0;0;0;2;0;2;3000;2;1800
06.09.2020 09:00;0;0;0;0;0;0;5;3000;2;600;5;3600
06.09.2020 10:00;0;0;0;0;0;0;22;58200;11;6000;13;10200
06.09.2020 11:00;0;0;0;0;0;0;26;56400;6;1800;10;8400
06.09.2020 12:00;0;0;0;0;0;0;23;30600;11;7200;10;8400
06.09.2020 13:00;0;0;0;0;0;0;27;24000;8;11400;4;3000
06.09.2020 14:00;0;0;0;0;0;0;14;57000;5;5400;8;7200
06.09.2020 15:00;0;0;0;0;0;0;29;39000;11;11400;6;4800
06.09.2020 16:00;0;0;0;0;0;0;21;21600;10;6000;3;1800
06.09.2020 17:00;0;0;0;0;0;0;94;203400;7;7200;11;7800
06.09.2020 18:00;0;0;0;0;0;0;29;43800;5;4200;6;4800
06.09.2020 19:00;0;0;0;0;0;0;25;31800;4;4800;11;9000
06.09.2020 20:00;0;0;0;0;0;0;19;30000;5;4200;1;600
06.09.2020 21:00;0;0;0;0;0;0;4;3000;1;0;2;1800
06.09.2020 22:00;0;0;0;0;0;0;12;11400;0;0;0;0
06.09.2020 23:00;0;0;0;0;0;0;0;0;0;0;0;0
07.09.2020 00:00;0;0;0;0;0;0;0;0;1;0;0;0
07.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
07.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
07.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
07.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
07.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
07.09.2020 06:00;0;0;0;0;0;0;1;3000;0;0;8;6000
07.09.2020 07:00;0;0;0;0;0;0;62;94200;0;0;7;4200
07.09.2020 08:00;0;0;0;0;0;0;56;107400;11;4200;11;7800
07.09.2020 09:00;0;0;0;0;0;0;19;33000;4;3000;11;7800
07.09.2020 10:00;0;0;2;600;0;0;25;28200;12;3600;7;5400
07.09.2020 11:00;0;0;0;0;0;0;14;5400;24;14400;7;4800
07.09.2020 12:00;0;0;0;0;0;0;23;49200;16;13800;18;13200
07.09.2020 13:00;0;0;0;0;0;0;46;50400;26;14400;8;6600
07.09.2020 14:00;0;0;0;0;0;0;56;81600;15;25800;12;8400
07.09.2020 15:00;0;0;0;0;0;0;46;61200;30;9000;17;12600
07.09.2020 16:00;0;0;0;0;0;0;65;55800;19;18000;18;14400
07.09.2020 17:00;0;0;0;0;0;0;71;93000;5;3600;18;13800
07.09.2020 18:00;0;0;0;0;0;0;40;46800;9;3600;14;11400
07.09.2020 19:00;0;0;0;0;0;0;41;25200;6;2400;4;3000
07.09.2020 20:00;0;0;0;0;0;0;16;7200;6;3000;1;600
07.09.2020 21:00;0;0;0;0;0;0;4;1200;5;3600;2;1200
07.09.2020 22:00;0;0;0;0;0;0;4;9000;0;0;1;600
07.09.2020 23:00;0;0;0;0;0;0;1;600;0;0;0;0
08.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
08.09.2020 06:00;0;0;0;0;0;0;7;1800;1;1200;9;6000
08.09.2020 07:00;0;0;0;0;0;0;67;121800;1;600;12;10200
08.09.2020 08:00;0;0;0;0;0;0;59;80400;8;1800;14;9600
08.09.2020 09:00;0;0;0;0;0;0;16;17400;12;7200;19;15000
08.09.2020 10:00;0;0;0;0;0;0;9;62400;3;2400;16;13200
08.09.2020 11:00;0;0;0;0;0;0;36;18000;7;3600;6;3600
08.09.2020 12:00;0;0;0;0;0;0;33;30600;19;14400;13;9600
08.09.2020 13:00;0;0;0;0;0;0;18;33600;27;18000;18;15000
08.09.2020 14:00;0;0;0;0;0;0;29;97800;25;34200;17;12600
08.09.2020 15:00;0;0;0;0;0;0;51;92400;14;15000;17;13200
08.09.2020 16:00;0;0;0;0;0;0;78;64200;16;12000;23;18000
08.09.2020 17:00;0;0;0;0;0;0;93;164400;25;12000;22;16800
08.09.2020 18:00;0;0;0;0;0;0;47;70800;14;5400;10;6600
08.09.2020 19:00;0;0;0;0;0;0;36;106800;14;10200;10;7800
08.09.2020 20:00;0;0;0;0;0;0;29;21600;6;2400;8;7200
08.09.2020 21:00;0;0;0;0;0;0;14;4800;1;1200;2;1200
08.09.2020 22:00;0;0;0;0;0;0;8;2400;1;0;0;0
08.09.2020 23:00;0;0;0;0;0;0;1;600;0;0;0;0
09.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
09.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
09.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
09.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
09.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
09.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;1800
09.09.2020 06:00;0;0;0;0;0;0;3;27600;3;0;7;5400
09.09.2020 07:00;0;0;0;0;0;0;74;73800;3;1200;8;5400
09.09.2020 08:00;0;0;0;0;0;0;60;61800;12;9600;11;7200
09.09.2020 09:00;0;0;0;0;0;0;11;16800;7;3600;6;3600
09.09.2020 10:00;0;0;0;0;0;0;15;25200;12;4800;7;5400
09.09.2020 11:00;0;0;0;0;0;0;27;57600;7;6000;19;16800
09.09.2020 12:00;0;0;0;0;0;0;42;80400;15;9000;18;13800
09.09.2020 13:00;0;0;0;0;0;0;51;60600;15;12000;18;13800
09.09.2020 14:00;0;0;0;0;0;0;51;80400;25;12000;17;14400
09.09.2020 15:00;0;0;0;0;0;0;43;46800;24;31200;12;9000
09.09.2020 16:00;0;0;0;0;0;0;53;132000;12;22200;23;19800
09.09.2020 17:00;0;0;0;0;0;0;45;72000;4;3000;11;7800
09.09.2020 18:00;0;0;1;1200;0;0;54;78000;17;9600;15;11400
09.09.2020 19:00;0;0;0;0;0;0;36;39000;7;6000;10;7800
09.09.2020 20:00;0;0;0;0;0;0;20;21600;3;3600;3;2400
09.09.2020 21:00;0;0;0;0;0;0;21;23400;2;1800;3;1800
09.09.2020 22:00;0;0;0;0;0;0;2;1200;2;600;5;4200
09.09.2020 23:00;0;0;0;0;0;0;6;9600;1;1200;0;0
10.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;1;600
10.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
10.09.2020 06:00;0;0;0;0;0;0;2;1800;1;600;8;6600
10.09.2020 07:00;0;0;0;0;0;0;61;68400;2;600;12;9000
10.09.2020 08:00;0;0;0;0;0;0;55;67800;11;7800;22;18600
10.09.2020 09:00;0;0;0;0;0;0;24;25800;6;5400;13;9600
10.09.2020 10:00;0;0;0;0;0;0;23;13800;9;3600;14;10200
10.09.2020 11:00;0;0;0;0;0;0;31;27000;15;18600;7;4800
10.09.2020 12:00;0;0;0;0;0;0;15;22200;22;10200;16;12600
10.09.2020 13:00;0;0;0;0;0;0;40;36600;13;14400;20;15600
10.09.2020 14:00;0;0;0;0;0;0;31;25200;28;24600;24;18600
10.09.2020 15:00;0;0;0;0;0;0;40;44400;13;12600;20;16200
10.09.2020 16:00;0;0;0;0;0;0;73;166800;18;15600;12;9600
10.09.2020 17:00;0;0;0;0;0;0;52;104400;9;2400;20;15600
10.09.2020 18:00;0;0;0;0;0;0;74;133200;15;4800;14;10800
10.09.2020 19:00;0;0;0;0;0;0;92;47400;7;6000;9;6000
10.09.2020 20:00;0;0;0;0;0;0;29;14400;2;1200;2;1200
10.09.2020 21:00;0;0;0;0;0;0;6;4200;4;1200;0;0
10.09.2020 22:00;0;0;0;0;0;0;4;1200;0;0;3;2400
10.09.2020 23:00;0;0;0;0;0;0;3;10800;0;0;0;0
11.09.2020 00:00;0;0;0;0;0;0;3;1200;0;0;0;0
11.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
11.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
11.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
11.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
11.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;1800
11.09.2020 06:00;0;0;0;0;0;0;0;0;2;2400;3;1800
11.09.2020 07:00;0;0;0;0;0;0;70;141000;1;0;16;11400
11.09.2020 08:00;0;0;0;0;0;0;57;90600;12;8400;19;15000
11.09.2020 09:00;0;0;0;0;0;0;16;18000;2;1200;9;6600
11.09.2020 10:00;0;0;0;0;0;0;55;41400;10;6600;5;3000
11.09.2020 11:00;0;0;0;0;0;0;29;69000;6;1800;17;13200
11.09.2020 12:00;0;0;0;0;0;0;25;37800;23;24000;15;11400
11.09.2020 13:00;0;0;0;0;0;0;23;51000;34;32400;17;13200
11.09.2020 14:00;0;0;0;0;0;0;42;60600;18;10800;21;14400
11.09.2020 15:00;0;0;0;0;0;0;72;81000;15;18600;23;18600
11.09.2020 16:00;0;0;0;0;0;0;41;44400;39;30600;29;22800
11.09.2020 17:00;0;0;0;0;0;0;53;66600;20;13800;20;16200
11.09.2020 18:00;0;0;0;0;0;0;43;35400;16;11400;13;9600
11.09.2020 19:00;0;0;0;0;0;0;51;68400;14;7800;5;4200
11.09.2020 20:00;0;0;0;0;0;0;62;61800;0;0;6;4800
11.09.2020 21:00;0;0;0;0;0;0;4;2400;3;1200;3;1800
11.09.2020 22:00;0;0;0;0;0;0;6;1200;1;0;0;0
11.09.2020 23:00;0;0;0;0;0;0;10;12600;0;0;3;2400
12.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2020 01:00;0;0;0;0;0;0;1;3000;1;600;0;0
12.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;0;0
12.09.2020 07:00;0;0;0;0;0;0;5;2400;5;1200;4;3600
12.09.2020 08:00;0;0;0;0;0;0;23;34200;7;5400;4;2400
12.09.2020 09:00;0;0;0;0;0;0;22;31200;5;1200;14;10200
12.09.2020 10:00;0;0;0;0;0;0;17;21000;7;4200;14;11400
12.09.2020 11:00;0;0;0;0;0;0;22;16800;11;4800;15;12000
12.09.2020 12:00;0;0;0;0;0;0;32;55800;11;7800;10;7800
12.09.2020 13:00;0;0;0;0;0;0;34;43800;5;6000;8;5400
12.09.2020 14:00;0;0;0;0;0;0;34;51000;5;5400;20;15600
12.09.2020 15:00;0;0;0;0;0;0;32;44400;15;23400;14;11400
12.09.2020 16:00;0;0;0;0;0;0;25;31200;37;30600;9;6000
12.09.2020 17:00;0;0;0;0;0;0;37;40800;8;4200;10;8400
12.09.2020 18:00;0;0;0;0;0;0;36;65400;5;2400;13;9600
12.09.2020 19:00;0;0;1;0;0;0;28;24000;10;9600;7;5400
12.09.2020 20:00;0;0;0;0;0;0;42;49200;3;600;6;5400
12.09.2020 21:00;0;0;0;0;0;0;22;16800;2;0;0;0
12.09.2020 22:00;0;0;0;0;0;0;5;3600;0;0;1;600
12.09.2020 23:00;0;0;0;0;0;0;2;6000;0;0;1;600
13.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;3;3000
13.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2020 04:00;0;0;0;0;0;0;0;0;2;8400;0;0
13.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2020 06:00;0;0;0;0;0;0;0;0;0;0;1;600
13.09.2020 07:00;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2020 08:00;0;0;0;0;0;0;4;10800;1;1800;1;600
13.09.2020 09:00;0;0;0;0;0;0;8;29400;5;4200;10;9600
13.09.2020 10:00;0;0;0;0;0;0;26;9600;7;6000;9;7800
13.09.2020 11:00;0;0;0;0;0;0;21;22800;5;4200;4;3000
13.09.2020 12:00;0;0;0;0;0;0;21;34800;6;4800;12;10200
13.09.2020 13:00;0;0;0;0;0;0;36;51600;16;5400;5;3600
13.09.2020 14:00;0;0;0;0;0;0;47;28200;8;4200;11;8400
13.09.2020 15:00;0;0;0;0;0;0;29;34200;8;7200;7;5400
13.09.2020 16:00;0;0;0;0;0;0;29;64200;3;4200;8;6000
13.09.2020 17:00;0;0;0;0;0;0;14;8400;20;11400;9;7800
13.09.2020 18:00;0;0;0;0;0;0;51;79800;15;7800;14;11400
13.09.2020 19:00;0;0;0;0;0;0;32;33000;7;12000;8;6600
13.09.2020 20:00;0;0;0;0;0;0;21;30600;5;4800;7;6600
13.09.2020 21:00;0;0;0;0;0;0;7;1800;5;7200;0;0
13.09.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0
13.09.2020 23:00;0;0;0;0;0;0;0;0;1;600;0;0
14.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;1;600
14.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
14.09.2020 06:00;0;0;0;0;0;0;2;2400;4;1200;7;4200
14.09.2020 07:00;0;0;0;0;0;0;68;115200;2;600;10;7200
14.09.2020 08:00;0;0;0;0;0;0;57;132600;6;5400;17;13200
14.09.2020 09:00;0;0;0;0;0;0;15;13800;3;1200;13;10800
14.09.2020 10:00;0;0;0;0;0;0;27;34200;7;1200;13;9600
14.09.2020 11:00;0;0;0;0;0;0;22;13800;5;1200;18;14400
14.09.2020 12:00;0;0;0;0;0;0;42;66000;20;13800;13;9000
14.09.2020 13:00;0;0;0;0;0;0;24;32400;20;12600;14;12600
14.09.2020 14:00;0;0;0;0;0;0;34;24000;24;25800;10;6600
14.09.2020 15:00;0;0;0;0;0;0;52;62400;19;13200;19;14400
14.09.2020 16:00;0;0;0;0;0;0;45;106200;17;33000;11;9000
14.09.2020 17:00;0;0;0;0;0;0;45;77400;19;10800;10;7800
14.09.2020 18:00;0;0;0;0;0;0;18;12600;9;9600;14;10800
14.09.2020 19:00;0;0;0;0;0;0;21;51000;9;8400;8;4800
14.09.2020 20:00;0;0;0;0;0;0;11;7800;19;7200;1;600
14.09.2020 21:00;0;0;0;0;0;0;4;2400;0;0;0;0
14.09.2020 22:00;0;0;0;0;0;0;0;0;0;0;0;0
14.09.2020 23:00;0;0;0;0;0;0;3;2400;0;0;2;1200
15.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
15.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;1;600
15.09.2020 06:00;0;0;0;0;0;0;1;6600;1;1200;4;3000
15.09.2020 07:00;0;0;0;0;0;0;65;132600;0;0;15;10800
15.09.2020 08:00;0;0;0;0;0;0;80;94800;5;2400;26;20400
15.09.2020 09:00;0;0;0;0;0;0;17;15000;9;12000;20;16200
15.09.2020 10:00;0;0;0;0;0;0;21;35400;5;1800;14;11400
15.09.2020 11:00;0;0;0;0;0;0;13;12000;13;4200;9;6600
15.09.2020 12:00;0;0;0;0;0;0;55;105600;21;23400;8;6600
15.09.2020 13:00;0;0;0;0;1;600;35;68400;13;15600;18;15600
15.09.2020 14:00;0;0;0;0;0;0;40;82800;12;9600;20;16800
15.09.2020 15:00;0;0;0;0;0;0;31;53400;24;14400;23;18000
15.09.2020 16:00;0;0;0;0;0;0;46;96600;28;21000;15;10800
15.09.2020 17:00;0;0;0;0;0;0;36;96000;11;15600;18;14400
15.09.2020 18:00;0;0;0;0;0;0;58;79200;13;10800;17;12600
15.09.2020 19:00;0;0;0;0;0;0;50;49800;2;600;9;6000
15.09.2020 20:00;0;0;0;0;0;0;27;12000;3;2400;3;1800
15.09.2020 21:00;0;0;0;0;0;0;6;4800;5;1200;1;600
15.09.2020 22:00;0;0;0;0;0;0;4;12000;0;0;0;0
15.09.2020 23:00;0;0;0;0;0;0;0;0;0;0;1;600
16.09.2020 00:00;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0
16.09.2020 05:00;0;0;0;0;0;0;0;0;0;0;2;1200
16.09.2020 06:00;0;0;0;0;0;0;10;1800;2;1800;5;3000
16.09.2020 07:00;0;0;0;0;0;0;113;132600;10;14400;15;11400
16.09.2020 08:00;0;0;0;0;0;0;53;60600;6;3600;19;14400
16.09.2020 09:00;0;0;0;0;0;0;26;27600;4;6600;19;13800
16.09.2020 10:00;0;0;0;0;0;0;22;31800;4;4200;14;11400
16.09.2020 11:00;0;0;0;0;0;0;12;10800;7;2400;13;10200
16.09.2020 12:00;0;0;0;0;0;0;31;81600;27;19200;15;10800
