01.06.2020 00:00;Bel_A51_M2_645;Vwz_A51_M2_645;Bel_A55_M4_649;Vwz_A55_M4_649;Bel_H51_M1_644;Vwz_H51_M1_644;Bel_H55_M3_648;Vwz_H55_M3_648;Bel_T1;Vwz_T1;Bel_T3;Vwz_T3;Bel_T4;Vwz_T4;Bel_T5;Vwz_T5
13.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
13.06.2020 05:00;3;3290;3;3290;3;3300;3;3300;0;0;0;0;0;0;0;0
13.06.2020 06:00;4;4390;4;4400;4;4390;4;4390;0;0;0;0;0;0;0;0
13.06.2020 07:00;4;4390;4;4390;4;4400;4;4390;0;0;0;0;0;0;0;0
13.06.2020 08:00;4;4390;4;4390;4;4390;4;4400;0;0;0;0;0;0;0;0
13.06.2020 09:00;4;4400;4;4400;4;4390;4;4400;1;1020;2;2020;0;0;0;0
13.06.2020 10:00;4;4390;4;4400;4;4380;4;4400;4;4970;6;8040;0;0;0;0
13.06.2020 11:00;4;4390;4;4390;4;4400;4;4400;2;2030;3;3030;0;0;0;0
13.06.2020 12:00;4;4400;4;4400;4;4400;4;4453;1;1020;1;1810;0;0;0;0
13.06.2020 13:00;4;4380;4;4400;4;4400;4;4380;3;3030;3;3180;0;0;0;0
13.06.2020 14:00;4;4380;4;4400;4;4400;4;4400;1;1010;0;0;0;0;0;0
13.06.2020 15:00;4;4400;4;4390;4;4400;4;4400;4;5008;0;0;0;0;0;0
13.06.2020 16:00;4;4400;4;4390;4;4390;4;4390;3;3050;2;2020;0;0;0;0
13.06.2020 17:00;4;4390;4;4400;4;4390;4;4390;9;9120;4;4480;0;0;0;0
13.06.2020 18:00;4;4455;4;4400;4;4400;4;4390;5;5070;1;1010;0;0;0;0
13.06.2020 19:00;4;4390;4;4400;4;4400;4;4400;4;4050;0;0;0;0;0;0
13.06.2020 20:00;2;2200;2;2200;2;2200;2;2200;3;3030;0;0;0;0;0;0
13.06.2020 21:00;2;2190;2;2200;2;2190;2;2200;2;2030;0;0;0;0;0;0
13.06.2020 22:00;1;1100;2;2200;1;1090;2;2190;0;0;0;0;0;0;0;0
13.06.2020 23:00;2;2200;2;2190;2;2200;2;2190;0;0;0;0;0;0;0;0
14.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
14.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;0;0;0;0;0;0;0;0;2;2040;0;0;0;0;0;0
14.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 05:00;1;1100;1;1100;1;1100;1;1100;0;0;0;0;0;0;0;0
14.06.2020 06:00;3;3290;2;2190;3;3300;2;2200;0;0;0;0;0;0;0;0
14.06.2020 07:00;2;2200;2;2200;2;2190;2;2200;0;0;0;0;0;0;0;0
14.06.2020 08:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
14.06.2020 09:00;2;2200;2;2200;2;2200;2;2190;0;0;0;0;0;0;0;0
14.06.2020 10:00;2;2200;2;2200;2;2200;2;2200;1;2720;5;5080;0;0;0;0
14.06.2020 11:00;2;2190;2;2200;2;2190;2;2200;1;1010;0;0;0;0;0;0
14.06.2020 12:00;3;3300;3;3290;3;3300;3;3300;5;6060;5;10230;0;0;0;0
14.06.2020 13:00;4;4400;4;4390;4;4451;4;4400;1;1020;0;0;0;0;0;0
14.06.2020 14:00;4;4390;4;4380;4;4400;4;4390;4;4060;0;0;0;0;0;0
14.06.2020 15:00;4;4400;4;4400;4;4390;4;4400;3;3220;5;6100;0;0;0;0
14.06.2020 16:00;4;4390;4;4380;4;4400;4;4390;15;15230;1;1690;0;0;0;0
14.06.2020 17:00;4;4400;4;4400;4;4400;4;4400;5;5060;6;6070;0;0;0;0
14.06.2020 18:00;4;4390;4;4390;4;4400;4;4390;9;10710;4;5040;0;0;0;0
14.06.2020 19:00;2;2200;2;2200;2;2200;2;2200;3;3050;4;4450;0;0;0;0
14.06.2020 20:00;2;2200;2;2200;2;2190;2;2190;0;0;0;0;0;0;0;0
14.06.2020 21:00;2;2200;2;2200;2;2190;2;2200;1;2000;2;2040;0;0;0;0
14.06.2020 22:00;2;2200;2;2200;2;2200;2;2200;1;1010;0;0;0;0;0;0
14.06.2020 23:00;2;2200;2;2190;2;2200;2;2200;0;0;0;0;0;0;0;0
15.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
15.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
15.06.2020 05:00;3;3300;3;3300;3;3300;3;3300;0;0;0;0;0;0;0;0
15.06.2020 06:00;4;4390;4;4400;4;4451;4;4400;0;0;0;0;0;0;0;0
15.06.2020 07:00;3;3300;4;4400;3;3300;4;4400;2;2030;1;1170;0;0;0;0
15.06.2020 08:00;5;5500;4;4390;5;5500;4;4400;5;5060;4;5070;0;0;0;0
15.06.2020 09:00;4;4390;4;4400;4;4390;4;4400;2;2030;3;3310;0;0;0;0
15.06.2020 10:00;4;4400;4;4390;4;4400;4;4400;6;6060;0;0;0;0;0;0
15.06.2020 11:00;4;4400;4;4400;4;4380;4;4400;11;12060;1;1340;0;0;0;0
15.06.2020 12:00;5;5500;5;5500;5;5480;5;5490;5;6060;5;5120;0;0;0;0
15.06.2020 13:00;5;5500;4;4390;4;4380;4;4390;39;42020;4;4050;0;0;0;0
15.06.2020 14:00;4;4390;4;4400;4;4400;4;4400;12;11750;4;4300;0;0;0;0
15.06.2020 15:00;4;4400;4;4390;4;4390;4;4390;5;5640;6;6080;0;0;0;0
15.06.2020 16:00;3;3300;4;4390;3;3290;4;4400;9;10500;9;16460;0;0;0;0
15.06.2020 17:00;4;4400;4;4400;5;5490;4;4390;6;6100;3;3830;0;0;0;0
15.06.2020 18:00;5;5490;4;4400;4;4390;4;4400;1;1010;2;3630;0;0;0;0
15.06.2020 19:00;4;4390;4;4390;4;4400;4;4390;4;5870;0;0;0;0;0;0
15.06.2020 20:00;4;4390;3;3290;4;4450;3;3290;0;0;0;0;0;0;0;0
15.06.2020 21:00;2;2190;3;3280;2;2200;3;3300;1;1010;0;0;0;0;0;0
15.06.2020 22:00;2;2190;2;2200;2;2190;2;2190;0;0;1;1010;0;0;0;0
15.06.2020 23:00;2;2200;2;2200;2;2200;2;2190;0;0;0;0;0;0;0;0
16.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
16.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
16.06.2020 05:00;3;3280;3;3300;3;3290;3;3290;0;0;0;0;0;0;0;0
16.06.2020 06:00;3;3290;4;4380;3;3300;4;4390;0;0;0;0;0;0;0;0
16.06.2020 07:00;4;4400;4;4400;4;4400;4;4400;0;0;6;6250;0;0;0;0
16.06.2020 08:00;5;5490;4;4390;5;5490;4;4400;4;4060;8;10190;0;0;0;0
16.06.2020 09:00;4;4390;4;4390;4;4400;5;5490;0;0;1;1860;0;0;0;0
16.06.2020 10:00;4;4380;4;4400;4;4390;4;4390;5;5070;2;2980;0;0;0;0
16.06.2020 11:00;4;4380;4;4400;4;4400;4;4380;6;6590;3;3030;0;0;0;0
16.06.2020 12:00;6;6590;6;6600;6;6600;6;6590;14;14380;2;2020;0;0;0;0
16.06.2020 13:00;2;2190;3;3300;2;2200;3;3300;20;21680;5;5270;0;0;0;0
16.06.2020 14:00;5;5480;4;4390;5;5490;4;4390;11;13840;0;0;0;0;0;0
16.06.2020 15:00;4;4380;4;4400;4;4400;4;4400;7;7100;5;5070;0;0;0;0
16.06.2020 16:00;4;4390;4;4400;4;4400;4;4390;0;0;4;4123;0;0;0;0
16.06.2020 17:00;3;3290;4;4390;3;3290;4;4400;6;6060;1;2190;0;0;0;0
16.06.2020 18:00;5;5490;4;4400;5;5500;4;4400;3;3040;4;4470;0;0;0;0
16.06.2020 19:00;4;4400;4;4390;4;4400;4;4390;0;0;1;1450;0;0;0;0
16.06.2020 20:00;4;4390;3;3300;4;4390;3;3300;0;0;3;3270;0;0;0;0
16.06.2020 21:00;2;2200;3;3300;2;2190;3;3300;5;5070;0;0;0;0;0;0
16.06.2020 22:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
16.06.2020 23:00;2;2200;2;2200;2;2180;2;2200;0;0;1;1010;0;0;0;0
17.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
17.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.06.2020 04:00;1;1100;0;0;1;1090;0;0;0;0;0;0;0;0;0;0
17.06.2020 05:00;3;3300;3;3300;3;3280;3;3300;0;0;0;0;0;0;0;0
17.06.2020 06:00;3;3290;4;4400;4;4390;4;4400;0;0;0;0;0;0;0;0
17.06.2020 07:00;5;5500;4;4400;4;4400;4;4400;4;4360;13;19490;0;0;0;0
17.06.2020 08:00;4;4400;4;4400;4;4390;4;4390;5;5080;9;13800;0;0;0;0
17.06.2020 09:00;4;4400;4;4400;4;4390;4;4400;5;5720;3;3030;0;0;0;0
17.06.2020 10:00;4;4400;4;4400;4;4400;5;5470;5;5060;7;12170;0;0;0;0
17.06.2020 11:00;4;4390;4;4390;4;4380;4;4400;7;8000;0;0;0;0;0;0
17.06.2020 12:00;4;4390;5;5490;5;5500;5;5500;18;21196;4;5880;0;0;0;0
17.06.2020 13:00;4;4390;4;4400;3;3300;4;4400;34;35130;4;7400;0;0;0;0
17.06.2020 14:00;5;5480;4;4400;5;5490;4;4380;11;11210;6;9820;0;0;0;0
17.06.2020 15:00;4;4400;4;4400;4;4390;4;4400;7;7110;10;12000;0;0;0;0
17.06.2020 16:00;3;3300;4;4400;4;3930;4;4400;16;17220;9;12700;0;0;0;0
17.06.2020 17:00;5;5480;4;4400;4;4850;4;4400;8;9120;5;7060;0;0;0;0
17.06.2020 18:00;4;4400;4;4400;4;4390;4;4400;1;1010;4;4920;0;0;0;0
17.06.2020 19:00;4;4390;4;4390;4;4400;4;4400;0;0;0;0;0;0;0;0
17.06.2020 20:00;4;4400;3;3300;4;4380;3;3290;0;0;0;0;0;0;0;0
17.06.2020 21:00;2;2200;3;3300;2;2200;3;3290;3;3050;0;0;0;0;0;0
17.06.2020 22:00;2;2190;2;2200;2;2200;2;2190;3;3050;0;0;0;0;0;0
17.06.2020 23:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
18.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
18.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
18.06.2020 04:00;1;1100;0;0;1;1090;0;0;0;0;0;0;0;0;0;0
18.06.2020 05:00;3;3290;3;3290;3;3300;3;3300;0;0;0;0;0;0;0;0
18.06.2020 06:00;4;4400;4;4400;4;4380;4;4400;0;0;0;0;0;0;0;0
18.06.2020 07:00;3;3300;4;4400;3;3290;4;4400;12;12180;6;7900;0;0;0;0
18.06.2020 08:00;5;5490;4;4400;5;5490;4;4390;6;6190;9;15990;0;0;0;0
18.06.2020 09:00;4;4400;4;4400;4;4390;4;4370;1;1010;4;4550;0;0;0;0
18.06.2020 10:00;4;4390;4;4400;4;4380;4;4400;4;4040;1;1010;0;0;0;0
18.06.2020 11:00;5;5490;5;5500;5;5544;5;5500;4;4050;0;0;0;0;0;0
18.06.2020 12:00;4;4390;5;5500;5;5490;5;5500;2;2020;3;3030;0;0;0;0
18.06.2020 13:00;5;5500;5;5490;4;4380;5;5490;21;22560;4;6960;0;0;0;0
18.06.2020 14:00;4;4400;4;4400;5;5500;4;4443;11;13050;0;0;0;0;0;0
18.06.2020 15:00;5;5500;4;4390;4;4400;4;4400;15;15220;18;21430;0;0;0;0
18.06.2020 16:00;3;3300;4;4400;4;4400;4;4400;12;12150;9;11960;0;0;0;0
18.06.2020 17:00;4;4390;4;4400;4;4390;4;4400;9;10100;9;9620;0;0;0;0
18.06.2020 18:00;4;4400;4;4390;3;3300;4;4380;12;14602;3;3730;0;0;0;0
18.06.2020 19:00;5;5500;4;4400;5;5490;4;4400;18;18370;2;2030;0;0;0;0
18.06.2020 20:00;4;4400;3;3300;4;4400;3;3300;1;1010;0;0;0;0;0;0
18.06.2020 21:00;2;2190;3;3300;2;2200;3;3300;5;5080;2;5120;0;0;0;0
18.06.2020 22:00;2;2200;2;2200;2;2190;2;2200;1;1010;0;0;0;0;0;0
18.06.2020 23:00;2;2180;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
19.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
19.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
19.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;1;1010;0;0;0;0
19.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
19.06.2020 05:00;3;3290;3;3300;3;3300;3;3280;0;0;0;0;0;0;0;0
19.06.2020 06:00;4;4400;4;4390;4;4400;4;4400;2;2020;0;0;0;0;0;0
19.06.2020 07:00;3;3300;4;4400;4;4380;4;4400;3;3050;9;10180;0;0;0;0
19.06.2020 08:00;5;5500;4;4400;4;4400;4;4400;5;5060;16;17170;0;0;0;0
19.06.2020 09:00;4;4390;4;4400;4;4390;4;4400;4;6940;0;0;0;0;0;0
19.06.2020 10:00;4;4380;4;4400;4;4400;4;4400;3;3930;3;5190;0;0;0;0
19.06.2020 11:00;4;4390;4;4400;4;4400;4;4390;8;10090;5;8680;0;0;0;0
19.06.2020 12:00;4;4400;5;5500;4;4390;5;5490;12;13200;1;1420;0;0;0;0
19.06.2020 13:00;4;4400;4;4380;4;4380;4;4390;26;27360;9;9850;0;0;0;0
19.06.2020 14:00;5;5500;4;4454;5;5490;4;4400;7;7080;4;5740;0;0;0;0
19.06.2020 15:00;3;3290;4;4451;3;3300;4;4400;12;13400;9;10500;0;0;0;0
19.06.2020 16:00;4;4390;4;4400;5;5500;4;4390;9;9130;4;5240;0;0;0;0
19.06.2020 17:00;5;5490;4;4400;4;4400;4;4400;15;15220;13;17340;0;0;0;0
19.06.2020 18:00;4;3410;4;4400;4;4390;4;4400;5;5070;6;7190;0;0;0;0
19.06.2020 19:00;4;5390;4;4400;4;4400;4;4400;9;9130;2;2870;0;0;0;0
19.06.2020 20:00;4;4400;3;3300;4;4380;3;3300;4;4040;0;0;0;0;0;0
19.06.2020 21:00;2;2200;3;3290;2;2200;3;3290;1;1020;1;1010;0;0;0;0
19.06.2020 22:00;2;2190;2;2200;2;2200;2;2200;2;3030;0;0;0;0;0;0
19.06.2020 23:00;2;2200;2;2190;2;2200;2;2200;1;1020;0;0;0;0;0;0
20.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
20.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 02:00;0;0;0;0;0;0;0;0;1;1010;0;0;0;0;0;0
20.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20.06.2020 04:00;1;1100;1;1100;1;1100;1;1100;0;0;0;0;0;0;0;0
20.06.2020 05:00;2;2200;2;2200;2;2200;2;2190;0;0;0;0;0;0;0;0
20.06.2020 06:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
20.06.2020 07:00;3;3290;2;2190;3;3290;2;2200;0;0;0;0;0;0;0;0
20.06.2020 08:00;4;4400;4;4400;4;4390;4;4390;0;0;0;0;0;0;0;0
20.06.2020 09:00;4;4400;4;4400;4;4390;4;4390;2;2830;1;1020;0;0;0;0
20.06.2020 10:00;4;4380;4;4400;4;4400;4;4390;7;8080;5;5730;0;0;0;0
20.06.2020 11:00;4;4400;4;4390;4;4380;4;4400;2;2030;1;1360;0;0;0;0
20.06.2020 12:00;4;4380;4;4400;4;4390;4;4380;3;3040;2;2020;0;0;0;0
20.06.2020 13:00;4;4390;4;4400;4;4400;4;4390;7;7990;3;4040;0;0;0;0
20.06.2020 14:00;4;4400;4;4400;4;4400;4;4400;1;1020;1;1010;0;0;0;0
20.06.2020 15:00;4;4400;4;4400;4;4390;4;4400;4;4060;2;2020;0;0;0;0
20.06.2020 16:00;4;4400;4;4400;4;4380;4;4390;2;2020;1;1010;0;0;0;0
20.06.2020 17:00;4;4380;4;4400;4;4380;4;4434;4;4050;12;15077;0;0;0;0
20.06.2020 18:00;3;3300;3;3300;3;3300;3;3290;6;6100;1;1010;0;0;0;0
20.06.2020 19:00;2;2200;2;2200;2;2190;2;2190;5;5137;0;0;0;0;0;0
20.06.2020 20:00;2;2254;2;2200;2;2200;2;2200;2;2020;0;0;0;0;0;0
20.06.2020 21:00;2;2200;2;2200;2;2190;2;2256;10;10140;2;2430;0;0;0;0
20.06.2020 22:00;2;2200;2;2200;2;2200;2;2255;1;1020;1;1010;0;0;0;0
20.06.2020 23:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
21.06.2020 00:00;0;0;1;1100;0;0;1;1100;1;1020;0;0;0;0;0;0
21.06.2020 01:00;0;0;0;0;0;0;0;0;1;1020;0;0;0;0;0;0
21.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21.06.2020 05:00;2;2200;1;1100;2;2200;1;1100;0;0;0;0;0;0;0;0
21.06.2020 06:00;2;2200;2;2190;2;2190;2;2200;0;0;0;0;0;0;0;0
21.06.2020 07:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
21.06.2020 08:00;2;2200;2;2180;2;2190;2;2200;0;0;0;0;0;0;0;0
21.06.2020 09:00;2;2200;2;2200;2;2190;2;2200;2;2520;2;2020;0;0;0;0
21.06.2020 10:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
21.06.2020 11:00;2;2200;2;2200;2;2190;2;2200;3;4050;1;1010;0;0;0;0
21.06.2020 12:00;3;3300;3;3300;3;3300;3;3290;8;9100;2;2020;0;0;0;0
21.06.2020 13:00;4;4400;4;4390;4;4390;4;4380;1;1020;1;1010;0;0;0;0
21.06.2020 14:00;4;4400;4;4390;4;4400;4;4400;11;11160;7;7880;0;0;0;0
21.06.2020 15:00;4;4400;4;4390;4;4390;4;4390;16;16230;3;3540;0;0;0;0
21.06.2020 16:00;4;4390;4;4400;4;4390;4;4390;8;8120;1;2190;0;0;0;0
21.06.2020 17:00;4;4400;4;4380;4;4390;4;4390;6;6080;0;0;0;0;0;0
21.06.2020 18:00;4;4390;4;4390;4;4380;4;4390;10;10200;1;1010;0;0;0;0
21.06.2020 19:00;3;3354;3;3290;3;3290;3;3290;3;3530;3;5440;0;0;0;0
21.06.2020 20:00;2;2200;2;2200;2;2200;2;2200;7;7900;1;1010;0;0;0;0
21.06.2020 21:00;2;2190;2;2200;2;2200;2;2200;3;3050;0;0;0;0;0;0
21.06.2020 22:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
21.06.2020 23:00;2;2200;2;2200;2;2190;2;2200;0;0;0;0;0;0;0;0
22.06.2020 00:00;1;1100;2;2200;1;1100;2;2200;0;0;0;0;0;0;0;0
22.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
22.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
22.06.2020 05:00;3;3300;3;3300;3;3300;3;3300;0;0;0;0;0;0;0;0
22.06.2020 06:00;4;4380;4;4390;4;4390;4;4390;0;0;0;0;0;0;0;0
22.06.2020 07:00;3;3300;4;4400;4;4390;4;4380;6;6080;22;26990;0;0;0;0
22.06.2020 08:00;5;5490;4;4400;4;4390;4;4400;14;15100;3;4600;0;0;0;0
22.06.2020 09:00;4;4390;4;4400;4;4380;4;4447;0;0;0;0;0;0;0;0
22.06.2020 10:00;4;4400;4;4390;4;4400;4;4400;14;14230;3;3490;0;0;0;0
22.06.2020 11:00;4;4390;4;4400;4;4400;4;4400;23;24190;11;13510;0;0;0;0
22.06.2020 12:00;4;4390;5;5500;4;4400;5;5500;35;38399;2;4130;0;0;0;0
22.06.2020 13:00;6;6590;5;5500;6;6600;5;5480;13;13270;2;2986;0;0;0;0
22.06.2020 14:00;4;4400;4;4400;4;4380;4;4400;8;8110;3;3450;0;0;0;0
22.06.2020 15:00;4;4390;4;4390;4;4400;4;4400;4;4050;17;17410;0;0;0;0
22.06.2020 16:00;4;4390;3;3300;4;4400;3;3290;19;19280;9;13110;0;0;0;0
22.06.2020 17:00;4;4400;5;5500;4;4390;5;5480;20;20300;8;9390;0;0;0;0
22.06.2020 18:00;3;3300;4;4390;4;4390;4;4400;9;9120;5;5050;0;0;0;0
22.06.2020 19:00;5;5490;4;4390;4;4390;4;4390;5;5080;2;2190;0;0;0;0
22.06.2020 20:00;4;4380;3;3300;4;4390;3;3300;6;9680;0;0;0;0;0;0
22.06.2020 21:00;2;2200;3;3300;2;2190;3;3290;2;2920;0;0;0;0;0;0
22.06.2020 22:00;2;2200;2;2200;2;2200;2;2200;0;0;1;1020;0;0;0;0
22.06.2020 23:00;2;2200;2;2200;2;2200;2;2190;0;0;0;0;0;0;0;0
23.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
23.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
23.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
23.06.2020 05:00;3;3300;3;3300;3;3290;3;3280;0;0;0;0;0;0;0;0
23.06.2020 06:00;4;4390;4;4400;4;4400;4;4400;0;0;0;0;0;0;0;0
23.06.2020 07:00;3;3300;4;4380;3;3290;4;4390;5;5070;22;28490;0;0;0;0
23.06.2020 08:00;5;5490;4;4400;5;5490;4;4390;11;12060;8;10590;0;0;0;0
23.06.2020 09:00;4;4380;4;4400;4;4400;4;4400;1;1010;0;0;0;0;0;0
23.06.2020 10:00;4;4400;4;4390;4;4400;4;4400;6;6090;4;4060;0;0;0;0
23.06.2020 11:00;4;4390;4;4400;4;4400;4;4456;34;36370;4;5990;0;0;0;0
23.06.2020 12:00;4;4400;5;5490;4;4390;5;5490;34;35440;4;5480;0;0;0;0
23.06.2020 13:00;5;5500;4;4390;5;5490;4;4390;6;6080;9;13620;0;0;0;0
23.06.2020 14:00;3;3290;4;4400;3;3300;4;4400;0;0;10;11310;0;0;0;0
23.06.2020 15:00;4;4390;4;4400;5;5500;4;4390;8;9010;14;16480;0;0;0;0
23.06.2020 16:00;4;4400;4;4390;3;3300;4;4400;13;15470;1;1130;0;0;0;0
23.06.2020 17:00;4;4400;4;4400;4;4390;4;4400;12;15430;4;5540;0;0;0;0
23.06.2020 18:00;5;5490;4;4400;5;5490;4;4390;6;6090;0;0;0;0;0;0
23.06.2020 19:00;4;4400;4;4380;4;4390;4;4400;7;7080;7;8010;0;0;0;0
23.06.2020 20:00;4;4400;3;3290;4;4390;3;3290;2;2020;0;0;0;0;0;0
23.06.2020 21:00;2;2200;3;3290;2;2190;3;3300;0;0;1;1010;0;0;0;0
23.06.2020 22:00;2;2200;2;2200;2;2200;2;2200;2;1880;0;0;0;0;0;0
23.06.2020 23:00;2;2200;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
24.06.2020 00:00;0;0;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0
24.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
24.06.2020 05:00;3;3300;3;3300;3;3300;3;3290;0;0;0;0;0;0;0;0
24.06.2020 06:00;4;4400;4;4400;4;4390;4;4390;0;0;0;0;0;0;0;0
24.06.2020 07:00;3;3300;4;4390;3;3280;4;4400;6;6390;16;23180;0;0;0;0
24.06.2020 08:00;5;5500;4;4390;5;5480;4;4400;10;11140;8;9420;0;0;0;0
24.06.2020 09:00;4;4400;4;4400;4;4400;4;4400;2;2020;4;4260;0;0;0;0
24.06.2020 10:00;4;4390;4;4400;4;4380;4;4400;6;6090;1;1110;0;0;0;0
24.06.2020 11:00;4;4390;4;4400;4;4400;4;4400;21;25927;8;9580;0;0;0;0
24.06.2020 12:00;4;4390;5;5490;4;4400;5;5500;22;23340;5;7220;0;0;0;0
24.06.2020 13:00;6;6600;5;5490;6;6600;5;5500;9;10010;4;6390;0;0;0;0
24.06.2020 14:00;3;3290;4;4400;4;4390;4;4400;6;6090;11;15170;0;0;0;0
24.06.2020 15:00;5;5480;4;4400;4;4400;4;4380;9;9110;9;13030;0;0;0;0
24.06.2020 16:00;3;3290;4;4400;3;3300;4;4400;12;12150;1;1010;0;0;0;0
24.06.2020 17:00;4;4400;4;4400;4;4390;4;4380;15;15180;7;8690;0;0;0;0
24.06.2020 18:00;5;5480;4;4390;5;5490;4;4400;10;10170;4;6700;0;0;0;0
24.06.2020 19:00;4;4390;4;4400;4;4390;4;4390;8;8480;1;1010;0;0;0;0
24.06.2020 20:00;4;4400;3;3300;4;4380;3;3300;4;4060;0;0;0;0;0;0
24.06.2020 21:00;2;2190;3;3300;2;2200;3;3300;2;2020;0;0;0;0;0;0
24.06.2020 22:00;2;2200;2;2200;2;2200;2;2200;0;0;1;1020;0;0;0;0
24.06.2020 23:00;2;2190;2;2200;2;2200;2;2200;0;0;0;0;0;0;0;0
25.06.2020 00:00;0;0;1;1090;0;0;1;1100;0;0;0;0;0;0;0;0
25.06.2020 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25.06.2020 04:00;1;1100;0;0;1;1100;0;0;0;0;0;0;0;0;0;0
25.06.2020 05:00;3;3300;3;3300;3;3290;3;3290;0;0;0;0;0;0;0;0
25.06.2020 06:00;4;4390;4;4400;4;4400;4;4400;0;0;0;0;0;0;0;0
