01.06.2020 00:00;Bel_AD51_M3_5002;Vwz_AD51_M3_5002;Bel_AD55_M5_5005;Vwz_AD55_M5_5005;Bel_AH51_M3_5002;Vwz_AH51_M3_5002;Bel_AH55_M5_5005;Vwz_AH55_M5_5005;Bel_Anf_FG_32;Vwz_Anf_FG_32;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D31;Vwz_D31;Bel_D32;Vwz_D32;Bel_D41;Vwz_D41;Bel_D42;Vwz_D42;Bel_HD51_M2_5001;Vwz_HD51_M2_5001;Bel_HD55_M4_5004;Vwz_HD55_M4_5004;Bel_HH51_M2_5001;Vwz_HH51_M2_5001;Bel_HH55_M4_5004;Vwz_HH55_M4_5004;Bel_Schluessel_S51;Vwz_Schluessel_S51;Bel_Schluessel_S55;Vwz_Schluessel_S55;Bel_VD51_M1_5000;Vwz_VD51_M1_5000;Bel_VD55_A53/M4_53X;Vwz_VD55_A53/M4_53X
12.07.2021 08:00;5;5000;4;3990;6;6000;7;6970;38;41080;281;266403;146;462442;44;757566;25;503726;98;126119;374;796715;17;358926;37;626417;5;5000;4;3990;6;6000;6;6000;0;0;0;0;5;4990;4;4000
12.07.2021 09:00;4;4000;4;4000;7;6990;6;5990;30;32930;290;293847;127;255266;20;627147;7;73830;83;74500;302;577860;8;186500;16;511364;4;4000;4;4000;7;7000;6;6000;0;0;0;0;4;4000;4;4000
12.07.2021 10:00;4;3990;3;2990;6;5990;6;5990;28;29290;311;300837;102;61680;15;428677;8;143756;71;49830;317;628099;4;116800;20;609747;4;4000;3;3000;6;6000;6;5990;0;0;0;0;4;3990;3;3000
12.07.2021 11:00;4;4000;4;4000;6;6000;6;5980;32;33288;336;296850;121;248540;9;212344;11;147670;60;79280;293;621049;15;411408;20;491677;4;3990;4;4000;6;6000;6;5990;0;0;0;0;4;4000;4;4000
12.07.2021 12:00;4;4000;5;5000;6;5990;7;7000;20;20220;389;432180;153;355129;49;1301822;23;474535;65;147390;270;781449;12;194355;22;486320;4;3990;5;4990;6;5990;7;6990;0;0;0;0;4;4000;5;5000
12.07.2021 13:00;4;3990;5;4990;6;6000;6;6000;41;42080;365;366469;118;176400;20;603780;9;204320;55;59350;282;649087;18;554610;16;313030;4;3990;5;4990;6;6000;6;6000;0;0;0;0;4;4000;5;4990
12.07.2021 14:00;4;3980;4;3990;6;5990;6;5990;32;32320;393;402414;124;264222;25;598919;16;191300;56;156665;299;762251;8;257889;18;552621;5;4980;4;3980;6;6000;6;6000;0;0;0;0;5;5000;4;4000
12.07.2021 15:00;3;3000;4;4000;6;5990;7;6990;51;56297;432;453520;111;180930;19;617238;12;227570;50;39150;293;711325;16;390559;26;527752;4;4000;4;3990;6;5980;6;6000;0;0;0;0;4;3990;4;3990
12.07.2021 16:00;4;4000;4;4000;5;4990;8;8000;27;27270;487;389560;157;214475;23;547274;10;134116;77;80770;331;633302;10;181370;20;461070;4;4000;4;4000;6;5990;6;6000;0;0;0;0;4;4000;4;3980
12.07.2021 17:00;4;3990;4;4000;7;6990;6;5990;41;42410;515;532151;142;312796;19;318417;10;4280;79;53000;297;577040;20;662554;25;596343;4;3990;4;4000;6;5980;6;5990;0;0;0;0;4;4000;4;3990
12.07.2021 18:00;4;4000;2;2000;6;5970;6;5990;27;28190;469;424260;131;74216;14;330143;8;100090;69;53010;262;480848;15;593837;22;408810;4;4000;2;2000;6;6000;6;6000;0;0;0;0;4;4000;2;2000
12.07.2021 19:00;2;2056;0;0;6;6000;6;6000;34;36070;370;354298;149;279812;55;1120190;24;403720;42;84020;218;607651;18;281896;16;355082;2;2000;0;0;6;5990;6;6000;1;530;0;0;2;2000;0;0
12.07.2021 20:00;0;0;0;0;7;7072;5;4990;15;15150;234;160581;103;58730;35;823191;15;149440;31;9130;154;290060;7;292126;12;377298;0;0;0;0;7;6980;5;5000;0;0;0;0;0;0;0;0
12.07.2021 21:00;0;0;0;0;6;5990;2;2000;9;11000;208;110250;97;35650;15;346580;10;127010;26;9710;107;156896;10;244750;10;94457;0;0;0;0;6;5990;2;1990;0;0;0;0;0;0;0;0
12.07.2021 22:00;0;0;1;1000;2;2000;2;2000;8;8723;162;94050;76;24870;10;199250;6;84200;29;7940;99;207137;5;100250;10;67810;0;0;1;990;2;1990;2;2000;0;0;0;0;0;0;1;1000
12.07.2021 23:00;2;2000;0;0;3;3000;2;2000;1;1410;69;32510;54;31980;8;252190;3;1750;14;3980;42;35220;3;67000;4;3980;2;2000;0;0;3;3000;2;2000;0;0;0;0;2;1990;0;0
13.07.2021 00:00;0;0;0;0;3;2990;2;2000;0;0;26;9540;22;14500;1;61110;0;0;5;1430;14;7320;0;0;2;61900;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
13.07.2021 01:00;0;0;0;0;4;3990;0;0;0;0;16;6200;20;7950;2;97080;1;470;4;1760;10;3670;0;0;0;0;0;0;0;0;4;4000;0;0;0;0;0;0;0;0;0;0
13.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;4;1920;5;1280;1;30070;0;0;3;1100;3;1600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.07.2021 03:00;0;0;0;0;0;0;1;1000;0;0;7;2700;7;1920;0;0;0;0;1;320;5;1440;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
13.07.2021 04:00;0;0;0;0;1;1000;7;6980;0;0;11;3490;11;3650;1;32780;1;480;2;630;7;2870;1;470;1;64675;0;0;0;0;1;1000;6;6000;0;0;0;0;0;0;0;0
13.07.2021 05:00;0;0;1;1000;2;2000;7;7000;2;2020;18;8120;40;22610;1;38670;0;0;14;3020;49;44040;3;2070;2;46380;0;0;1;1000;2;2000;7;6990;0;0;0;0;0;0;1;1000
13.07.2021 06:00;1;1000;4;4000;6;6000;6;5990;5;6760;57;31059;84;67320;2;98820;2;1440;20;53848;115;183736;8;329299;13;537565;1;990;4;3990;6;6000;6;5990;0;0;0;0;1;1000;4;3990
13.07.2021 07:00;4;4000;5;5000;6;5990;7;6990;39;41200;187;179410;153;647291;39;829709;13;292255;104;133761;367;695586;8;352159;35;789964;4;4000;5;4990;6;6000;7;7000;0;0;0;0;4;3990;5;5000
13.07.2021 08:00;5;5000;4;3990;6;6000;6;5990;30;32010;293;262749;194;536077;59;1146648;32;577484;101;109437;457;953528;16;344220;28;760472;5;5000;4;4000;6;6000;6;5990;0;0;0;0;5;4980;4;4000
13.07.2021 09:00;4;3990;4;4000;7;6980;6;5990;18;19000;312;285740;147;178464;22;400933;14;238830;88;57198;348;620311;15;381492;14;255006;4;3990;4;3990;7;6980;6;5990;0;0;0;0;4;4000;4;3990
13.07.2021 10:00;4;4000;5;5000;5;5000;6;5980;19;19180;313;314680;137;250850;14;559271;9;201516;30;12560;321;616150;4;112456;10;292775;4;4000;5;5000;6;6000;6;6000;0;0;0;0;4;4000;5;5000
13.07.2021 11:00;4;3990;4;3990;7;6990;6;5980;27;29880;371;365820;156;198470;14;383437;10;211545;73;37242;305;651700;8;156008;14;297420;4;3990;4;3990;6;5980;6;5990;0;0;0;0;4;3990;4;3990
13.07.2021 12:00;4;3990;5;4990;6;5990;7;7000;44;46380;395;448157;165;414888;45;860566;22;474449;94;101630;328;895165;16;447762;11;284700;4;3990;5;4990;6;6000;7;6990;0;0;0;0;4;4000;5;5000
13.07.2021 13:00;5;4990;5;4980;6;6000;6;6000;34;37930;424;501169;116;276230;33;938772;10;105020;146;136990;253;719296;11;536775;19;719582;5;4990;5;4990;6;5990;6;6046;0;0;0;0;5;4990;5;5000
13.07.2021 14:00;5;5000;5;4990;6;5990;6;6000;28;30200;382;518456;153;112612;17;389374;8;190374;78;31360;315;678777;11;251610;15;342140;5;5000;5;5000;6;5990;6;6000;0;0;0;0;5;5000;5;4990
13.07.2021 15:00;5;5000;3;3000;6;5990;6;6000;28;28310;481;472590;153;158767;20;548807;7;158480;83;29010;298;535147;10;169644;17;167034;5;5000;3;3000;6;6000;6;6000;0;0;0;0;5;4990;3;2990
13.07.2021 16:00;4;3990;5;5000;6;5990;6;5990;28;31352;531;502243;129;115592;14;573762;8;82600;72;89942;334;659421;18;749211;20;540900;4;4000;5;5000;6;6000;6;6000;0;0;0;0;4;3990;5;5000
13.07.2021 17:00;4;4000;4;4000;6;5990;6;5990;24;26150;495;445693;134;56245;15;557163;6;122700;86;25310;313;620860;16;422001;19;638646;4;3990;4;4000;6;5990;6;5990;0;0;0;0;4;4000;4;4000
13.07.2021 18:00;4;4000;2;2064;6;5990;6;5990;22;22220;489;475616;137;261614;10;393473;8;31500;69;61814;229;458967;21;376593;15;296128;4;4000;2;2000;6;5990;6;6000;0;0;0;0;4;3990;2;1990
13.07.2021 19:00;2;2000;0;0;6;6000;7;7000;12;13830;356;247730;130;129447;16;483347;7;3510;48;50290;235;478939;14;383210;15;530752;2;2000;0;0;6;6000;6;5990;0;0;0;0;2;2000;0;0
13.07.2021 20:00;0;0;0;0;6;6000;5;4980;20;21100;218;137220;84;24210;6;270657;3;28170;32;24520;134;225700;10;211241;13;211048;0;0;0;0;7;7000;5;4980;0;0;0;0;0;0;0;0
13.07.2021 21:00;0;0;0;0;7;7000;2;2000;13;14030;186;120950;87;79314;33;677085;13;253210;19;24030;98;199924;8;303150;4;70830;0;0;0;0;6;5990;2;2000;0;0;0;0;0;0;0;0
13.07.2021 22:00;0;0;0;0;2;2000;2;2000;12;12130;150;71222;70;45846;8;250056;5;160080;11;15600;67;91710;2;70980;5;123709;0;0;0;0;2;2000;2;1980;0;0;0;0;0;0;0;0
13.07.2021 23:00;0;0;0;0;3;3000;2;2000;1;1010;68;29100;37;16550;0;0;0;0;6;1270;19;9340;5;119030;4;150060;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
14.07.2021 00:00;0;0;0;0;3;3000;2;2000;0;0;25;8740;17;5250;0;0;0;0;4;960;15;6220;0;0;2;48700;0;0;0;0;3;2990;2;2000;0;0;0;0;0;0;0;0
14.07.2021 01:00;0;0;0;0;4;4000;0;0;0;0;11;3980;8;3020;1;29490;0;0;1;640;4;1280;0;0;0;0;0;0;0;0;4;3990;0;0;0;0;0;0;0;0;0;0
14.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;10;3350;9;2240;1;49330;0;0;2;480;7;2550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.07.2021 03:00;0;0;0;0;0;0;1;990;0;0;10;4150;7;1440;0;0;0;0;1;320;6;2390;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
14.07.2021 04:00;0;0;0;0;1;1000;6;5990;0;0;12;5100;8;2710;0;0;1;480;2;640;12;4450;2;34850;1;50290;0;0;0;0;1;1000;6;5970;0;0;0;0;0;0;0;0
14.07.2021 05:00;0;0;1;1000;2;2000;7;6970;1;1010;24;10660;28;7490;2;102320;2;1120;6;1760;46;47390;1;1280;1;15505;0;0;1;1000;2;2000;7;7000;0;0;0;0;0;0;1;1000
14.07.2021 06:00;1;1000;4;3990;6;5990;6;6000;3;3830;90;43810;81;126670;4;44880;1;640;34;59830;139;245520;10;209834;10;332658;1;1000;4;3990;6;5990;6;6000;0;0;0;0;1;1000;4;4000
14.07.2021 07:00;4;4000;5;5000;6;5990;7;6990;42;43220;193;160430;147;532651;38;917070;18;201528;81;66220;353;698370;11;377950;24;607536;4;4000;5;5000;6;6000;7;6980;0;0;0;0;4;4000;5;4970
14.07.2021 08:00;5;5000;4;4000;6;5990;7;6990;27;27280;262;227810;170;393100;50;1065118;19;256180;83;84660;416;706279;11;110700;26;532827;5;5000;4;4000;6;6000;6;5990;0;0;0;0;5;5000;4;3980
14.07.2021 09:00;5;5000;4;4046;7;6980;6;5980;19;20190;311;272257;127;157767;13;315090;17;338127;75;23791;315;559275;11;361390;15;350080;5;5000;4;3980;7;7000;6;5990;0;0;0;0;5;5000;4;4000
14.07.2021 10:00;5;5000;4;4000;5;5000;6;5980;22;22220;277;237653;117;159005;16;416516;10;59970;64;48680;292;685226;9;242108;13;449243;5;4990;4;3990;6;5980;6;6000;0;0;0;0;5;5000;4;3980
14.07.2021 11:00;4;3980;6;6000;7;6980;6;5980;17;17160;352;353137;135;236660;36;701548;15;179041;67;71430;287;512756;7;138651;15;432277;4;4000;6;6000;6;5980;6;6000;0;0;0;0;4;4000;6;5990
14.07.2021 12:00;4;4000;4;4000;5;5000;8;7990;32;33310;398;467247;135;242460;47;1364021;16;200258;51;27160;318;828940;8;180516;14;242690;4;4000;4;4000;5;5000;7;6990;0;0;0;0;4;4000;4;3990
14.07.2021 13:00;4;3970;6;5990;7;6990;7;7000;21;22220;424;506450;155;167420;18;493490;4;93890;69;28350;332;506315;12;358595;13;537800;4;3980;6;6000;7;7000;6;6000;0;0;0;0;4;3980;6;6000
14.07.2021 14:00;6;5990;5;5000;6;5990;6;5990;25;27130;418;427806;150;178629;11;318067;9;227298;65;91030;295;570076;8;314821;16;509007;6;5990;5;5000;6;6000;6;6000;0;0;0;0;6;6000;5;4990
14.07.2021 15:00;5;4990;4;4000;6;5980;6;5980;39;40290;487;491305;130;180820;23;614690;12;105030;64;32000;290;648787;15;421688;22;559621;5;4980;4;3990;6;6000;6;5980;0;0;0;0;5;4970;4;4000
14.07.2021 16:00;4;4000;4;4000;6;5990;6;5980;28;30890;483;452052;139;340182;31;820173;11;152450;81;118512;320;664147;17;539382;21;493741;4;4000;4;4000;6;5980;6;5970;0;0;0;0;4;4000;4;4000
14.07.2021 17:00;4;4000;4;4000;6;6000;6;5990;29;34600;504;436377;143;115842;20;474220;13;191300;71;23910;308;686354;18;359180;21;441215;4;4000;4;4000;6;5990;6;5990;0;0;0;0;4;4000;4;3990
14.07.2021 18:00;4;4000;2;2000;6;6000;6;6000;22;25030;463;379486;142;155480;21;423506;14;249840;68;19580;277;612179;11;373970;12;409010;4;4000;2;2000;6;5990;6;5990;0;0;0;0;4;4000;2;2000
14.07.2021 19:00;2;2000;0;0;6;6000;7;6980;20;21090;384;316200;127;201120;19;575319;9;104710;47;13560;229;571831;11;319220;13;399654;2;2000;0;0;6;6000;6;5980;0;0;0;0;2;2000;0;0
14.07.2021 20:00;0;0;0;0;6;5990;5;4990;21;21210;257;189970;107;72160;9;299970;5;46160;28;29090;129;264196;11;379370;9;186030;0;0;0;0;7;7000;5;4990;0;0;0;0;0;0;0;0
14.07.2021 21:00;0;0;0;0;7;7000;2;2000;7;8129;202;133502;82;47210;10;474038;10;53970;28;20050;113;138200;3;46950;9;187790;0;0;0;0;6;5990;2;2000;0;0;0;0;0;0;0;0
14.07.2021 22:00;0;0;0;0;2;2000;2;1990;6;6060;143;64010;56;74820;6;127220;5;117110;13;3660;71;103310;2;41690;3;58090;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
14.07.2021 23:00;0;0;0;0;3;3000;2;2000;4;5950;91;41910;62;18960;3;53689;5;16769;19;5440;55;48830;0;0;5;86470;0;0;0;0;3;3000;2;1990;0;0;0;0;0;0;0;0
15.07.2021 00:00;0;0;0;0;3;3000;2;2000;0;0;28;11960;19;6530;1;46045;1;640;5;1280;19;7790;0;0;2;74150;0;0;0;0;3;2990;2;1990;0;0;0;0;0;0;0;0
15.07.2021 01:00;0;0;0;0;4;4000;0;0;0;0;22;8780;17;4770;2;113669;1;320;5;1430;16;15590;1;41220;1;21640;0;0;0;0;4;4000;0;0;0;0;0;0;0;0;0;0
15.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;11;4470;10;2710;0;0;1;40260;2;470;5;2240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.07.2021 03:00;0;0;0;0;0;0;1;990;0;0;11;4780;8;2710;1;55540;1;1910;0;0;6;2220;1;42970;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
15.07.2021 04:00;0;0;0;0;1;1000;6;5990;0;0;14;6340;10;2550;0;0;1;470;3;800;10;9070;2;43760;2;90080;0;0;0;0;1;1000;6;5990;0;0;0;0;0;0;0;0
15.07.2021 05:00;0;0;1;990;2;2000;7;6980;1;1010;18;7820;28;18780;0;0;2;1120;14;3020;52;41900;1;1270;2;1280;0;0;1;1000;2;2000;7;7000;0;0;0;0;0;0;1;1000
15.07.2021 06:00;1;1000;4;4000;6;5980;7;7000;4;4040;70;36770;58;105200;3;101421;2;71460;24;15270;112;113650;7;213240;11;373871;1;990;4;3990;6;6000;6;5990;0;0;0;0;1;1000;4;4000
15.07.2021 07:00;4;4000;5;5000;6;6000;7;6990;56;58380;199;127905;126;304505;30;758509;11;212487;88;64150;362;644968;9;133180;24;642981;4;3990;5;4970;6;6000;7;6990;0;0;0;0;4;4000;5;5000
15.07.2021 08:00;5;4990;4;3990;6;6000;6;6000;46;49510;275;233397;171;329928;51;1179267;20;483106;93;78430;393;648713;20;274339;29;603181;5;4990;4;4000;6;5990;6;5990;0;0;0;0;5;5000;4;3990
15.07.2021 09:00;4;3990;4;3980;7;6980;6;5980;39;40449;253;230141;127;170280;17;516710;8;197334;77;23580;343;644275;7;192470;16;545510;4;3980;4;4000;7;7000;6;5990;0;0;0;0;4;3990;4;4000
15.07.2021 10:00;4;4000;4;3990;6;6000;6;5990;23;23230;333;318850;142;112620;21;523103;15;300116;85;45225;300;494144;12;258610;19;533935;4;4000;4;4000;6;5990;6;6000;0;0;0;0;4;3990;4;4000
15.07.2021 11:00;4;4000;4;3990;6;6000;6;5990;21;21220;380;430260;113;183965;23;481787;7;145460;73;81640;301;651843;13;394303;26;524444;4;4000;4;3990;6;6000;6;5970;0;0;0;0;4;4000;4;4000
15.07.2021 12:00;4;4000;5;4990;6;5990;7;6990;40;40420;407;514369;124;161340;38;839812;21;393444;66;48870;270;735190;15;308990;22;450280;4;3990;5;5000;6;6000;7;7000;0;0;0;0;4;3980;5;5000
15.07.2021 13:00;5;5000;5;4980;6;6057;6;5990;42;46020;425;524770;156;213130;39;764196;10;83938;70;35280;316;666890;18;266689;13;208358;5;5000;5;5000;6;5990;6;6000;0;0;0;0;5;5000;5;4980
15.07.2021 14:00;5;4990;5;4990;6;6000;7;7059;41;43100;385;407025;143;169060;21;555318;13;110657;76;45510;321;653455;6;91150;12;304190;5;5000;5;5000;6;6000;6;5990;0;0;0;0;5;5000;5;5000
15.07.2021 15:00;5;4990;4;3990;6;5990;7;6970;50;54880;483;510330;152;329270;30;517416;17;406365;84;59140;319;726566;10;333347;27;568281;5;5000;4;3990;6;6000;6;6000;0;0;0;0;5;5000;4;4000
15.07.2021 16:00;4;4000;4;4000;5;5000;6;5980;31;34000;507;503240;130;163310;22;479281;6;51890;84;58509;321;726147;19;411836;27;707731;4;4050;4;4000;6;5980;6;6000;0;0;0;0;4;4000;4;4000
15.07.2021 17:00;4;4000;4;4000;6;6000;6;5980;27;28290;526;536263;135;89045;15;352190;7;198930;86;20800;335;565781;17;398000;23;615237;4;4000;4;4000;6;6000;6;5990;0;0;0;0;4;3990;4;3980
15.07.2021 18:00;4;4000;2;2000;6;6000;6;6000;29;31110;477;423110;135;100999;8;194470;3;54280;73;21350;307;594097;16;276110;21;632594;4;4000;2;2000;5;4990;6;6000;0;0;0;0;4;3990;2;1990
15.07.2021 19:00;2;2000;0;0;7;6970;6;5980;23;23282;374;344340;141;87580;11;422670;5;12730;62;23560;200;381340;8;228894;14;468340;2;2000;0;0;7;7000;6;6000;0;0;0;0;2;2000;0;0
15.07.2021 20:00;0;0;0;0;7;7000;5;5000;14;14120;283;189370;91;143900;21;493870;17;258590;38;33560;153;373957;12;286172;14;239050;0;0;0;0;7;7000;5;4990;0;0;0;0;0;0;0;0
15.07.2021 21:00;0;0;0;0;6;5990;2;2000;18;19090;210;114580;59;38330;3;88373;4;52520;22;6220;114;131310;3;54110;8;221733;0;0;0;0;6;5990;2;1990;0;0;0;0;0;0;0;0
15.07.2021 22:00;0;0;0;0;1;1000;2;2000;17;18870;167;82020;56;45980;7;167090;6;101258;20;7170;98;217877;8;215847;8;314790;0;0;0;0;2;2000;2;2000;0;0;0;0;0;0;0;0
15.07.2021 23:00;0;0;0;0;3;2990;2;2000;1;1010;88;45350;35;9220;2;66732;0;0;7;1910;47;67980;1;630;10;269440;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
16.07.2021 00:00;0;0;0;0;4;4000;2;2000;1;1010;41;17650;29;8760;4;154210;1;45360;7;5090;29;41530;0;0;1;470;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
16.07.2021 01:00;0;0;0;0;4;4000;0;0;0;0;32;11910;23;5740;0;0;0;0;5;960;16;5410;2;64930;2;53537;0;0;0;0;4;4000;0;0;0;0;0;0;0;0;0;0
16.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;15;6370;15;4940;3;131029;0;0;8;2070;12;5430;0;0;1;45830;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.07.2021 03:00;0;0;0;0;0;0;1;1000;0;0;8;2860;6;1420;0;0;0;0;2;480;7;2560;0;0;0;0;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
16.07.2021 04:00;0;0;0;0;1;990;7;6980;0;0;12;4920;14;3960;0;0;1;480;1;320;16;6030;0;0;1;52840;0;0;0;0;1;1000;6;6000;0;0;0;0;0;0;0;0
16.07.2021 05:00;0;0;1;1000;2;2000;7;6990;0;0;20;8430;31;8770;2;48860;1;800;11;2380;47;21180;2;5410;1;640;0;0;1;990;2;2000;7;7000;0;0;0;0;0;0;1;1000
16.07.2021 06:00;1;1000;4;3990;6;6000;6;5980;9;9080;60;27400;71;78650;6;263700;3;1750;27;9400;112;239138;4;66200;13;424788;1;1000;4;4000;6;5990;6;5990;0;0;0;0;1;1000;4;3990
16.07.2021 07:00;4;4000;5;4980;6;5990;8;7970;45;47230;204;227400;186;1118899;74;1338548;38;563023;90;210225;327;654928;16;351586;33;706150;4;4000;5;4980;6;6000;7;6990;0;0;0;0;4;4000;5;5000
16.07.2021 08:00;5;4990;4;4000;6;5990;6;6000;36;41750;263;246560;166;391344;48;828771;21;370380;112;176520;413;756818;9;68120;25;493241;5;5060;4;4000;6;5980;6;5990;0;0;0;0;5;4990;4;3990
16.07.2021 09:00;5;4990;6;6000;7;6990;6;5990;29;29290;347;415170;164;586902;95;1630694;34;718184;64;242720;326;827573;15;376014;21;603812;5;5000;6;5990;7;7000;6;6055;0;0;0;0;5;4970;6;5980
16.07.2021 10:00;4;4000;4;4000;5;5000;6;5990;38;42380;351;339404;159;122054;35;613609;6;74170;68;52340;343;846223;6;68172;22;626205;4;3990;4;3980;5;4980;6;5980;0;0;0;0;4;4000;4;4000
16.07.2021 11:00;6;6000;4;4000;7;7000;7;7055;52;55798;405;480183;157;164460;28;518095;12;230179;57;13830;319;584446;16;413600;20;439252;6;6000;4;3980;7;7000;6;5990;0;0;0;0;6;6000;4;4000
16.07.2021 12:00;4;4000;6;5990;6;5980;7;6990;28;30980;433;507147;127;174130;33;724238;14;282057;61;36110;302;702924;11;125930;17;378584;4;4000;6;6000;6;5990;7;6970;0;0;0;0;4;4000;6;5990
16.07.2021 13:00;5;4990;4;3990;6;5990;6;5980;26;28160;416;471571;148;116910;27;628174;7;31040;48;42760;301;651313;8;250490;21;465387;5;4990;4;3990;6;5990;6;6000;0;0;0;0;5;5000;4;4000
16.07.2021 14:00;5;4990;6;5990;6;5980;6;6000;45;46460;414;388880;122;90170;13;445343;4;93730;70;16510;274;529512;15;244396;25;712113;5;5000;6;6000;6;6000;6;5990;0;0;0;0;5;4980;6;5990
16.07.2021 15:00;5;4990;4;3990;6;6000;6;5980;43;45330;493;478360;125;149955;15;469254;2;790;71;37210;272;468830;12;211406;22;595798;5;4990;4;3990;6;6000;6;5990;0;0;0;0;5;5056;4;4000
16.07.2021 16:00;4;4000;4;4000;6;5980;6;5990;28;29170;455;411457;145;62600;13;322701;5;78610;67;81351;306;582875;20;406692;28;707271;4;4000;4;3980;6;5990;6;6000;0;0;0;0;4;4000;4;3980
16.07.2021 17:00;4;4000;3;3000;6;5990;6;6000;21;25520;416;373880;117;137075;9;154421;4;2080;63;20560;323;687235;23;637431;24;534991;4;4000;3;3000;6;6000;6;6000;0;0;0;0;4;4000;3;3000
16.07.2021 18:00;4;4000;3;2990;5;5000;7;6990;38;39290;416;339508;127;220120;12;349547;9;119820;73;21310;278;345151;13;190278;25;506606;4;4000;3;3000;5;4990;6;6000;0;0;0;0;4;4000;3;3000
16.07.2021 19:00;2;1980;0;0;7;7000;6;5990;37;39180;341;231630;116;83530;12;292170;10;183000;52;28427;217;610518;20;489240;17;219525;2;1990;0;0;7;6990;6;5980;0;0;0;0;2;1990;0;0
16.07.2021 20:00;0;0;0;0;6;6000;6;5990;15;15150;241;150190;88;65930;8;167730;1;800;31;9900;151;302572;10;278904;13;306820;0;0;0;0;7;7000;5;4990;0;0;0;0;0;0;0;0
16.07.2021 21:00;0;0;0;0;6;6000;2;2000;12;14920;222;119280;92;96880;14;256869;5;2680;32;11500;121;274380;17;402311;14;357147;0;0;0;0;5;4980;2;2000;0;0;0;0;0;0;0;0
16.07.2021 22:00;0;0;0;0;3;3000;2;2000;13;14130;163;96480;65;32670;4;79230;2;20210;22;13830;108;224070;11;180200;11;207020;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
16.07.2021 23:00;0;0;0;0;3;2980;2;2000;0;0;106;52420;36;9990;3;66520;3;47006;13;6690;52;110930;3;61900;6;73200;0;0;0;0;3;2990;2;2000;0;0;0;0;0;0;0;0
17.07.2021 00:00;0;0;0;0;3;3000;2;2000;1;1000;74;34230;42;10680;2;60480;2;44090;9;2870;44;27520;5;117200;2;1270;0;0;0;0;3;3000;2;2000;0;0;0;0;0;0;0;0
17.07.2021 01:00;0;0;0;0;4;4000;0;0;0;0;45;18010;25;6520;1;40580;3;29750;6;1280;27;25660;1;470;4;129282;0;0;0;0;4;4000;0;0;0;0;0;0;0;0;0;0
17.07.2021 02:00;0;0;0;0;0;0;0;0;0;0;32;13370;27;7500;1;43120;1;19652;6;1890;24;64930;2;121646;4;155320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17.07.2021 03:00;0;0;0;0;0;0;3;2990;0;0;28;10510;26;7320;0;0;0;0;4;960;18;10670;1;32310;4;113150;0;0;0;0;0;0;2;1990;0;0;0;0;0;0;0;0
17.07.2021 04:00;0;0;0;0;1;1000;3;3000;1;1010;17;7780;11;3020;0;0;2;92940;0;0;11;4780;1;17190;3;19410;0;0;0;0;1;1000;3;2990;0;0;2;480;0;0;0;0
17.07.2021 05:00;0;0;0;0;2;2000;4;3990;2;2920;10;3980;19;5292;1;25940;0;0;4;950;27;10160;1;640;1;950;0;0;0;0;2;2000;4;4000;0;0;0;0;0;0;0;0
17.07.2021 06:00;0;0;0;0;4;4000;5;4980;2;2020;27;11509;21;5590;3;104240;1;33260;5;1120;26;12910;2;99438;2;58100;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
17.07.2021 07:00;1;1000;1;1000;4;4000;4;4000;3;3030;53;23750;36;8750;0;0;3;18150;19;5550;62;59690;4;107260;6;126707;1;1000;1;1000;4;4000;4;4000;0;0;0;0;1;1000;1;1000
17.07.2021 08:00;0;0;0;0;4;4000;4;4000;4;4040;115;53140;62;18950;2;36920;5;3510;31;6990;143;98870;1;37400;10;270060;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
17.07.2021 09:00;0;0;0;0;3;3000;4;4000;28;30090;196;133054;107;121670;7;267004;5;2380;50;15280;235;501217;9;213550;18;491938;0;0;0;0;4;4000;4;4000;0;0;0;0;0;0;0;0
