01.06.2020 00:00;Bel_AB_MP03;Vwz_AB_MP03;Bel_AB_MP06;Vwz_AB_MP06;Bel_AB_MP09;Vwz_AB_MP09;Bel_AB_MP12;Vwz_AB_MP12;Bel_AB_MP15;Vwz_AB_MP15;Bel_AB_MP18;Vwz_AB_MP18;Bel_D111;Vwz_D111;Bel_D21;Vwz_D21;Bel_D51;Vwz_D51;Bel_D81;Vwz_D81;Bel_HA_MP02;Vwz_HA_MP02;Bel_HA_MP05;Vwz_HA_MP05;Bel_HA_MP08;Vwz_HA_MP08;Bel_HA_MP11;Vwz_HA_MP11;Bel_HA_MP14;Vwz_HA_MP14;Bel_HA_MP17;Vwz_HA_MP17;Bel_T1_T2;Vwz_T1_T2;Bel_T5_T6;Vwz_T5_T6;Bel_VA_MP01;Vwz_VA_MP01;Bel_VA_MP04;Vwz_VA_MP04;Bel_VA_MP07;Vwz_VA_MP07;Bel_VA_MP10;Vwz_VA_MP10;Bel_VA_MP13;Vwz_VA_MP13;Bel_VA_MP16;Vwz_VA_MP16
26.11.2021 07:00;4;3600;6;4200;5;10200;14;14400;3;1800;19;15600;4;3600;15;11400;58;2886000;499;696600;87;1297200;101;948000;0;3600000;62;886800;76;1920600;48;1493400;21;659400
26.11.2021 08:00;1;600;3;1800;2;1200;3;3000;2;1200;6;3600;1;600;13;10200;81;2761800;470;634200;74;860400;115;849000;0;3598800;61;1069200;54;1413000;42;1386000;17;394200
26.11.2021 09:00;1;1200;7;6000;2;1800;3;1800;3;2400;11;7800;2;1200;13;7800;112;2668200;487;669600;75;720000;74;656400;0;3600000;89;861600;63;1267800;49;1140600;14;121800
26.11.2021 10:00;3;3000;3;2400;2;2400;10;8400;3;3000;10;6600;1;600;18;13200;120;2658600;516;601800;62;407400;63;702000;0;3600000;91;823800;54;1083000;63;1267800;17;222000
26.11.2021 11:00;2;1200;9;10800;1;600;2;1200;1;600;10;7800;3;2400;7;5400;117;2559000;506;589200;70;826800;98;759000;0;3600000;104;1095000;69;1369200;63;1410000;23;386400
26.11.2021 12:00;5;3600;9;7800;4;2400;11;13200;3;1800;17;13200;1;600;26;19800;118;2687400;517;623400;77;1136400;89;732600;0;3600000;95;1415400;74;1714800;70;1833600;24;351600
26.11.2021 13:00;2;3600;6;4800;2;1200;12;21000;3;1800;10;6600;2;1200;18;13200;78;2857800;517;697800;69;1188600;101;820200;0;3600000;99;1338000;76;1905000;69;1672200;32;598200
26.11.2021 14:00;5;3600;3;3000;4;2400;6;4200;2;1200;10;6000;1;600;16;11400;92;2748000;514;588000;89;1033200;84;741600;0;3600000;101;1632600;68;1695600;68;1952400;20;428400
26.11.2021 15:00;0;0;2;1200;4;2400;5;4200;1;600;9;6000;2;1200;9;5400;94;2832600;516;633600;83;1221600;88;861600;0;3600000;112;1215000;78;1761600;55;1659600;19;642000
26.11.2021 16:00;1;600;5;4200;3;1800;6;4800;0;0;9;6000;2;1200;11;7200;87;2689200;521;606000;88;1110600;94;1110000;0;3600000;110;1300200;70;1565400;54;1781400;12;267000
26.11.2021 17:00;1;600;6;4800;3;3600;3;2400;3;1800;15;10200;3;1800;10;6000;118;2478600;532;586200;101;1037400;81;717000;0;3600000;132;1296600;64;1670400;62;1876800;24;839400
26.11.2021 18:00;0;0;5;3600;1;600;1;600;1;600;13;11400;1;600;5;3000;93;2555400;498;541800;87;720600;75;558000;0;3600000;114;1048200;63;1314600;55;1137600;18;352200
26.11.2021 19:00;1;600;1;600;2;1200;0;0;0;0;6;3600;3;1800;6;3600;149;1882800;335;348600;69;410400;63;609600;0;3600000;82;582600;51;883800;41;790200;17;486600
26.11.2021 20:00;0;0;3;2400;1;600;1;600;0;0;7;4800;0;0;7;4200;151;1762200;298;306000;56;483600;55;379800;0;3600000;89;414000;47;901200;35;706800;12;94800
26.11.2021 21:00;0;0;3;2400;0;0;3;2400;0;0;2;1200;0;0;1;600;112;994200;162;152400;24;204600;43;332400;0;3600000;60;351600;20;251400;36;397800;13;160200
26.11.2021 22:00;0;0;0;0;0;0;1;600;0;0;1;600;0;0;3;1800;109;927600;155;141600;20;199200;39;336600;0;3600000;53;225000;18;144000;23;340200;9;132000
26.11.2021 23:00;0;0;2;1800;0;0;1;600;0;0;1;600;0;0;3;1800;89;694800;119;109800;24;209400;29;231600;0;3600000;29;117600;23;254400;19;161400;5;30600
27.11.2021 00:00;0;0;0;0;0;0;1;600;0;0;2;1200;0;0;2;1200;57;573600;74;72000;12;117600;21;172200;0;3600000;23;109800;17;123000;16;200400;2;10800
27.11.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;420600;55;39600;12;93600;5;35400;0;3600000;17;54000;12;135000;7;72600;0;0
27.11.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;255000;45;30000;4;21000;14;97200;0;3600000;13;49800;6;45000;9;115800;1;16800
27.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;29;160800;28;18000;8;39600;3;25200;0;3600000;8;34200;7;85800;5;45600;0;0
27.11.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;162600;26;21000;5;26400;6;21000;0;3600000;7;27000;6;72600;5;50400;0;0
27.11.2021 05:00;0;0;0;0;0;0;2;1200;0;0;1;600;0;0;0;0;74;736200;94;81600;7;68400;24;147000;0;3600000;13;58800;10;106800;9;133200;1;36000
27.11.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;75;648600;87;81600;10;65400;33;168000;0;3600000;13;70200;11;153000;5;109200;0;31200
27.11.2021 07:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;92;865200;115;120000;20;161400;32;181800;0;3600000;14;55800;20;214800;9;162000;0;0
27.11.2021 08:00;1;1800;0;0;0;0;2;1200;1;600;4;3600;0;0;4;2400;97;1098600;138;175200;36;187800;38;242400;0;3600000;18;115200;34;343800;16;267000;7;78000
27.11.2021 09:00;0;0;3;2400;1;1200;1;600;0;0;2;1200;1;600;4;2400;108;1088400;200;217200;57;547800;47;400800;0;3600000;46;338400;58;883800;30;502200;7;122400
27.11.2021 10:00;0;0;8;4800;1;600;10;12600;0;0;11;7200;1;600;14;8400;147;1556400;306;328800;56;418800;73;372000;0;3600000;77;361800;58;994800;49;900600;20;174600
27.11.2021 11:00;0;0;9;5400;5;3000;1;600;1;600;18;13200;3;1800;7;5400;146;1821600;376;405600;73;589200;79;503400;0;3600000;56;598200;59;1189200;48;1054200;19;706800
27.11.2021 12:00;2;1200;2;1200;0;0;8;6600;2;1200;10;6000;3;1800;12;7800;154;1941600;376;379800;64;481200;59;496800;0;3600000;67;314400;60;1165200;49;666000;20;266400
27.11.2021 13:00;1;1200;2;2400;1;600;3;1800;1;600;7;4800;1;600;7;4200;135;2174400;427;467400;79;439200;78;493200;0;3600000;60;545400;60;1321800;44;1079400;15;277800
27.11.2021 14:00;1;600;3;1800;5;4200;10;12000;0;0;11;9000;4;2400;11;6600;178;1932600;411;436800;69;604800;82;498600;0;3600000;71;571800;66;1296600;49;974400;19;315000
27.11.2021 15:00;1;600;5;4800;6;5400;1;600;1;600;16;13200;8;6000;14;9000;135;2054400;401;427800;72;652800;81;391800;0;3600000;60;577200;62;1322400;57;1045800;13;147600
27.11.2021 16:00;1;600;10;10200;3;2400;5;3600;1;600;15;9600;2;1200;6;3600;151;2091000;396;420600;65;486000;66;481200;0;3600000;88;660000;59;1014600;56;939000;23;235200
27.11.2021 17:00;0;0;5;3000;7;9000;4;3000;1;600;13;9000;9;7800;7;4800;133;2135400;376;432600;63;642600;55;448800;0;3600000;100;783000;58;1011600;55;1263600;23;384600
27.11.2021 18:00;0;0;4;2400;0;0;4;3000;0;0;12;8400;1;600;10;7800;138;1837200;312;329400;47;823200;48;352200;0;3600000;97;435600;48;735000;40;909000;20;234600
27.11.2021 19:00;0;0;4;2400;3;2400;14;18600;0;0;7;4800;4;3000;17;12600;152;1587600;309;297000;51;372000;36;244200;0;3600000;94;531000;41;1101600;46;1114200;6;61800
27.11.2021 20:00;1;600;6;6000;3;1800;3;1800;1;600;6;4200;3;2400;7;4800;136;1513200;245;250800;23;147000;39;244800;0;3600000;57;316800;29;293400;31;535800;7;82200
27.11.2021 21:00;0;0;5;4800;1;600;0;0;0;0;1;600;1;600;0;0;115;939000;152;138000;30;193200;27;195000;0;3600000;36;184800;28;351600;22;290400;7;52200
27.11.2021 22:00;0;0;1;1200;0;0;2;1800;0;0;2;1800;0;0;3;3000;102;943200;135;118800;20;127800;30;180000;0;3600000;37;198000;21;262200;18;294000;6;84600
27.11.2021 23:00;0;0;1;600;0;0;2;600;0;0;1;600;1;600;5;3600;94;707400;104;95400;22;183600;39;220200;0;3600000;18;82800;21;324000;19;157200;9;93600
28.11.2021 00:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;75;689400;94;84600;16;104400;18;123000;0;3600000;19;78600;12;218400;14;120600;6;46200
28.11.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;408000;67;59400;11;40800;21;115200;0;3600000;17;76800;12;142800;13;130800;3;37200
28.11.2021 02:00;0;0;1;600;0;0;0;0;0;0;1;600;0;0;0;0;31;215400;41;27600;11;40800;10;56400;0;3600000;13;39600;9;147000;7;97200;1;3600
28.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;258600;50;32400;5;18000;5;27600;0;3598800;19;88800;4;44400;11;136800;0;0
28.11.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;220200;42;25800;7;23400;2;10200;0;3600000;15;45600;7;57000;9;112800;0;0
28.11.2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;521400;92;63600;5;20400;13;72000;0;3600000;14;52800;4;63000;10;108600;1;3600
28.11.2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;329400;52;45000;9;49800;17;111600;0;3600000;18;47400;9;126600;6;87600;1;18000
28.11.2021 07:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;47;309600;41;38400;10;69000;14;94800;0;3600000;14;62400;12;80400;9;132000;1;3600
28.11.2021 08:00;0;0;1;600;0;0;2;1200;0;0;3;1800;1;600;2;1200;66;400800;72;67800;14;165000;19;96600;0;3600000;16;97800;14;197400;8;159000;1;5400
28.11.2021 09:00;0;0;0;0;1;600;2;1200;0;0;5;3000;4;2400;2;3000;85;513000;101;97800;29;178200;32;171000;0;3600000;21;92400;28;359400;18;116400;5;70200
28.11.2021 10:00;0;0;1;600;6;5400;1;600;0;0;3;3600;3;2400;5;3600;114;807600;148;145800;26;240000;46;186600;0;3600000;27;154800;32;579600;22;323400;1;8400
28.11.2021 11:00;0;0;2;1200;2;1200;3;1800;0;0;4;2400;3;1800;3;1800;123;1113600;185;179400;51;258600;43;187200;0;3600000;31;165000;50;616200;22;225600;5;58800
28.11.2021 12:00;1;600;3;1800;0;0;4;3000;1;600;4;3000;4;2400;9;5400;138;1599000;259;282000;45;210000;50;215400;0;3600000;46;222600;48;715200;29;456000;5;57000
28.11.2021 13:00;1;600;4;3000;1;600;8;5400;2;1200;7;4200;2;1200;11;8400;138;1683600;282;316200;63;316200;55;255600;0;3600000;48;252000;58;684600;41;417600;7;43800
28.11.2021 14:00;0;0;4;3000;1;600;6;4200;0;0;7;4200;2;2400;14;11400;141;1780800;297;327000;47;311400;53;328200;0;3600000;42;220200;48;686400;28;351600;11;129600
28.11.2021 15:00;0;0;2;1800;2;1200;5;4800;0;0;8;5400;2;1200;14;10200;130;1850400;277;333600;53;378000;59;324000;0;3600000;55;324600;56;775800;37;622200;13;139200
28.11.2021 16:00;3;10200;7;6600;1;600;3;1800;1;600;10;7200;2;1200;9;6600;115;2199600;314;350400;53;396000;70;565200;0;3600000;69;445800;50;738600;49;686400;12;241200
28.11.2021 17:00;1;600;7;13800;1;600;2;1200;0;0;15;11400;3;1800;13;11400;135;2053200;303;326400;53;403800;53;376800;0;3600000;84;462000;50;699000;41;575400;7;91800
28.11.2021 18:00;0;0;0;0;0;0;0;0;1;600;5;3000;2;1200;7;4200;148;1558200;269;271800;56;376800;56;496800;0;3600000;61;409800;39;531000;32;483600;6;83400
28.11.2021 19:00;0;0;3;1200;0;0;5;3000;2;1800;5;3000;1;600;3;1800;127;1300800;219;207600;50;336600;42;293400;0;3600000;41;228600;40;574800;36;370200;18;133800
28.11.2021 20:00;2;1800;0;0;1;600;1;600;1;600;3;1800;1;600;6;4200;102;1173000;193;171600;27;241800;35;227400;0;3600000;79;307800;26;291600;35;511200;7;61800
28.11.2021 21:00;0;0;1;600;0;0;0;0;0;0;3;1800;0;0;2;1200;100;753600;117;102600;26;219600;21;148200;0;3600000;44;148800;27;307800;26;289800;14;82200
28.11.2021 22:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;83;571200;84;65400;19;503400;13;473400;0;3600000;20;94200;15;538200;14;162000;5;26400
28.11.2021 23:00;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;59;404400;53;45000;9;49800;12;80400;0;3600000;20;233400;9;141000;13;113400;3;15600
29.11.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;263400;29;31200;4;19200;11;89400;0;3600000;13;152400;4;34200;7;106800;1;1800
29.11.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;91200;15;12600;1;4200;2;15600;0;3600000;9;64200;2;18600;6;65400;0;0
29.11.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;81600;14;7800;2;13200;3;13200;0;3600000;1;3600;2;32400;0;0;0;0
29.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;1;600;1;600;0;0;6;37800;8;4800;1;6000;1;10800;0;3600000;10;39000;2;17400;3;46800;0;0
29.11.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;174600;27;21000;1;1800;6;29400;0;3600000;6;49200;1;1200;3;51600;0;0
29.11.2021 05:00;0;0;0;0;0;0;1;600;0;0;0;0;0;0;1;600;86;792600;124;107400;14;84600;30;163200;0;3600000;19;132600;17;169800;16;253200;3;22800
29.11.2021 06:00;0;0;1;600;0;0;2;1200;0;0;1;600;1;600;3;1800;132;1491000;268;275400;22;265200;55;352200;0;3600000;60;337800;23;401400;29;948000;3;82200
29.11.2021 07:00;0;0;4;3000;2;1200;4;2400;1;600;7;4200;2;1200;8;4800;67;3037200;566;709800;86;2001600;95;1089600;0;3600000;79;898200;75;2093400;49;1432800;24;333000
29.11.2021 08:00;4;4800;6;4800;0;0;6;4200;2;1200;5;3600;1;600;18;13800;45;3116400;549;761400;68;1687800;71;1642800;0;3600000;76;700200;54;2493000;49;1131600;23;552600
29.11.2021 09:00;1;600;2;1200;2;1800;5;3000;0;0;12;7800;3;1800;15;10200;109;2841600;532;685200;87;667200;102;741000;0;3600000;86;717600;77;1450800;63;1046400;20;242400
29.11.2021 10:00;2;2400;1;600;0;0;1;600;5;3600;4;3600;1;600;9;6600;102;2727600;519;607800;60;576000;84;661800;0;3600000;101;949800;71;1268400;62;1500600;16;242400
29.11.2021 11:00;3;3600;10;9600;3;2400;4;3000;4;2400;8;6000;2;1200;17;12600;117;2461200;476;574800;79;787200;84;675600;0;3600000;120;1049400;84;1320600;73;1497600;16;262200
29.11.2021 12:00;3;2400;8;4800;2;1200;2;1200;2;1200;15;12000;3;2400;12;7800;140;2383200;420;511200;73;640200;93;746400;0;3600000;95;832800;72;1281000;59;1374000;28;406200
29.11.2021 13:00;6;5400;12;11400;7;15000;22;38400;5;3000;23;16200;10;7200;25;18000;47;3143400;561;769200;69;842400;96;983400;0;3600000;115;837600;75;1384800;61;1083000;29;320400
29.11.2021 14:00;1;600;11;16200;5;3600;8;6600;1;1800;19;13800;11;8400;14;11400;91;2901000;523;697800;69;871800;87;966600;0;3600000;110;1047600;74;1282200;72;1350000;27;324600
29.11.2021 15:00;3;1800;9;6600;4;4200;6;3600;3;3000;10;6600;7;4200;13;9000;75;2976600;559;715200;83;1051200;118;1111800;0;3600000;100;1723800;72;1356600;70;2142000;25;547200
29.11.2021 16:00;0;0;11;12600;3;1800;3;3000;1;600;14;10200;3;1800;15;10800;85;2849400;563;676800;96;1221600;106;1219800;0;3600000;120;1440000;70;1781400;56;2049000;29;715800
29.11.2021 17:00;0;0;2;1800;5;3600;2;1200;0;0;10;7200;7;4800;8;4800;113;2538000;531;593400;110;1183200;93;831000;0;3600000;110;1635600;67;2038800;68;1962600;24;366000
29.11.2021 18:00;1;600;5;3000;4;3000;3;3000;2;1200;14;11400;2;1200;11;7800;113;2296200;406;449400;91;945600;71;580200;0;3600000;120;1276800;63;1450200;53;1671000;15;543000
29.11.2021 19:00;2;1800;9;7800;0;0;0;0;3;1800;10;6600;1;600;6;4800;133;1660200;287;309000;56;618000;61;484200;0;3600000;90;869400;47;922200;41;721200;15;354600
29.11.2021 20:00;0;0;1;600;2;1800;1;600;0;0;2;1200;2;1200;4;3000;128;1359600;228;229800;41;339000;36;264600;0;3600000;53;286800;33;487200;32;637800;10;201600
29.11.2021 21:00;0;0;0;0;1;600;3;1800;0;0;2;1200;0;0;4;2400;109;952200;138;132600;37;276600;34;261600;0;3598800;41;197400;33;353400;20;301800;8;109200
29.11.2021 22:00;0;0;0;0;0;0;0;0;0;0;4;3600;0;0;0;0;76;564000;83;80400;23;141000;33;189000;0;3600000;30;166800;15;170400;27;226800;10;118200
29.11.2021 23:00;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;409800;66;63000;8;54000;18;100200;0;3600000;20;72000;12;84600;11;114600;5;10800
30.11.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;316800;52;42600;4;40200;16;153600;0;3600000;10;37200;3;78600;1;16200;2;35400
30.11.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;119400;23;14400;1;3000;6;25200;0;3600000;3;8400;2;4200;2;14400;1;16200
30.11.2021 02:00;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;11;60000;11;6000;0;0;4;16800;0;3600000;6;49200;0;0;6;83400;0;0
30.11.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;37800;7;4800;1;4800;1;7800;0;3600000;4;16200;2;16800;2;16800;1;1800
30.11.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;177000;31;21600;0;0;7;36600;0;3600000;5;15000;1;14400;2;29400;0;0
30.11.2021 05:00;0;0;0;0;0;0;1;600;0;0;1;600;0;0;3;1800;99;856800;135;127200;19;217800;23;165600;0;3600000;21;122400;16;145200;18;268200;2;4800
30.11.2021 06:00;1;600;1;600;0;0;4;2400;1;600;1;600;1;600;3;1800;136;1600800;316;311400;22;259200;57;495000;0;3600000;50;310200;21;424800;32;613200;1;18000
30.11.2021 07:00;3;2400;5;3000;1;1200;7;6600;0;0;13;8400;2;1200;16;10200;55;3115200;596;819600;70;1741200;101;1170000;0;3600000;89;1168200;90;1920000;57;1685400;15;407400
30.11.2021 08:00;0;0;2;1200;0;0;4;2400;2;1800;7;4200;2;1200;7;4200;39;3232800;530;702000;86;1252800;95;1621800;0;3600000;98;1202400;83;1533600;47;926400;22;296400
30.11.2021 09:00;0;0;5;3600;1;600;3;1800;0;0;9;5400;2;1200;5;3000;69;2895000;511;681600;66;998400;101;1054200;0;3600000;117;1015200;71;1230000;72;989400;14;226800
30.11.2021 10:00;1;600;3;1800;1;600;5;3000;0;0;7;4200;2;1200;13;10200;64;3039000;558;726000;75;900600;85;1120200;0;3600000;123;1153200;63;1335000;62;1159800;5;54600
30.11.2021 11:00;0;0;7;4800;1;600;13;7800;1;600;9;6000;1;600;15;10200;92;2814000;538;660000;75;834000;80;849000;0;3600000;100;1158000;71;1332600;57;1533000;15;207000
30.11.2021 12:00;2;1800;8;6000;10;8400;4;2400;1;600;8;4800;7;4200;12;8400;65;2878200;453;642000;82;875400;87;925200;0;3600000;111;1080000;75;1050600;62;1292400;19;259200
30.11.2021 13:00;5;4800;10;6000;11;11400;21;41400;3;1800;13;8400;2;1200;15;12000;86;2925000;513;678000;101;1099200;92;990000;0;3600000;126;1392600;85;1433400;67;1603800;16;208200
30.11.2021 14:00;2;1200;3;3600;2;1200;12;13800;2;1200;10;6600;3;1800;22;16800;66;2996400;539;666600;72;1139400;100;860400;0;3600000;144;1265400;72;1417800;71;1412400;21;215400
30.11.2021 15:00;4;7800;8;4800;3;1800;15;14400;8;6000;15;10200;5;3000;15;13800;45;3228000;632;807600;91;1395000;84;1308600;0;3600000;118;1580400;86;1523400;84;1818000;19;265200
30.11.2021 16:00;3;1800;9;8400;1;1200;4;2400;1;600;15;10200;1;600;11;7800;74;3016800;544;618000;85;989400;106;1281600;0;3600000;109;2088600;69;1453800;68;2366400;14;303600
30.11.2021 17:00;0;0;6;4800;4;2400;4;3000;0;0;13;7800;2;1200;9;6000;111;2542200;518;594000;86;1053600;89;909600;0;3600000;115;1577400;81;1574400;73;1902600;19;471000
30.11.2021 18:00;0;0;9;5400;0;0;9;23400;0;0;5;3000;0;0;9;7800;123;2041200;410;439200;94;994800;79;681600;0;3600000;116;1153200;70;1533600;62;1427400;15;510000
30.11.2021 19:00;0;0;0;0;3;1800;8;6000;0;0;2;1200;2;1200;13;7800;111;1960800;326;364200;96;804600;71;571800;0;3600000;87;735600;52;1378200;49;1096200;16;453000
30.11.2021 20:00;0;0;4;2400;0;0;4;4200;1;600;3;1800;0;0;11;9600;136;1480200;244;246000;52;355200;38;307200;0;3600000;53;233400;41;531000;28;346200;11;208800
30.11.2021 21:00;0;0;2;1800;1;600;1;1200;0;0;3;1800;1;600;1;600;100;834000;133;109200;33;224400;32;194400;0;3600000;43;163200;32;349800;17;181800;12;114000
30.11.2021 22:00;1;600;2;1200;0;0;4;3600;1;600;2;1200;0;0;2;1200;81;667800;96;90000;19;118800;34;231000;0;3600000;35;179400;18;111600;25;235200;9;75000
30.11.2021 23:00;0;0;1;1200;1;600;0;0;0;0;1;600;1;600;0;0;62;409200;65;55200;20;162000;22;130800;0;3600000;25;86400;16;218400;11;154200;1;6600
01.12.2021 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;251400;34;35400;12;56400;13;102000;0;3600000;9;31200;11;139200;5;49200;1;3000
01.12.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;189600;24;16200;2;18600;9;84000;0;3600000;14;66600;4;49800;9;109800;0;0
01.12.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;134400;21;13200;1;7200;4;19200;0;3600000;6;27000;1;15000;3;43800;0;0
01.12.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;71400;12;8400;1;7800;3;22800;0;3600000;6;34200;2;20400;4;40200;1;1200
01.12.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;190200;35;29400;2;11400;9;46200;0;3600000;19;156000;2;30000;7;111000;0;0
01.12.2021 05:00;0;0;1;600;0;0;1;600;0;0;1;600;0;0;2;2400;76;716400;110;100200;16;138600;23;151800;0;3600000;27;192600;14;150000;19;235200;2;16800
01.12.2021 06:00;0;0;0;0;0;0;4;2400;0;0;2;1200;0;0;3;3000;138;1561200;277;281400;44;408000;66;374400;0;3600000;42;283800;36;613200;30;640200;3;39000
01.12.2021 07:00;3;7200;3;4800;3;2400;8;11400;4;4200;10;7200;4;2400;15;11400;75;2822400;567;711600;106;1366800;118;1030800;0;3600000;89;730800;77;1707600;54;1382400;18;570600
01.12.2021 08:00;2;1200;4;3600;3;2400;10;7800;1;1800;5;3000;2;1200;16;11400;67;3039600;533;750600;102;1111800;110;1054800;0;3600000;101;1080600;75;1488600;51;1449000;20;521400
01.12.2021 09:00;5;4200;3;2400;1;600;8;7200;4;2400;12;7200;1;600;17;13200;67;3073200;576;756600;81;720600;93;1056600;0;3600000;109;822600;74;1387200;71;1282800;11;208200
01.12.2021 10:00;3;2400;23;28800;4;2400;1;600;3;3000;18;14400;3;1800;11;8400;83;2861400;521;753600;80;634800;96;876000;0;3600000;102;1102800;73;1180200;58;1408200;16;293400
01.12.2021 11:00;2;1800;9;8400;1;1200;3;2400;1;600;15;12000;5;3000;15;9000;109;2488200;491;612600;70;606600;94;824400;0;3600000;96;1135200;66;1204200;62;1379400;15;195000
01.12.2021 12:00;2;1800;0;0;4;3000;13;13200;0;0;4;2400;7;5400;17;12000;94;2761800;513;645600;80;759000;95;708600;0;3600000;103;922800;79;1378200;62;1363200;20;261600
01.12.2021 13:00;3;3000;7;6000;4;4800;13;10200;2;1200;12;7800;3;1800;20;15000;114;2617200;481;623400;92;1233000;105;882600;0;3600000;127;959400;81;1575600;72;1357200;22;337200
01.12.2021 14:00;2;1800;5;3600;3;1200;14;13200;6;4800;9;6000;3;1200;23;16800;115;2599200;502;598800;83;924600;93;964800;0;3600000;126;1322400;66;1474800;71;1555800;16;198600
01.12.2021 15:00;3;3000;6;6000;2;2400;6;3600;6;4800;20;14400;4;2400;20;13800;83;2956800;566;648600;77;1204800;103;882600;0;3598800;107;1476600;73;1577400;65;1863000;27;508800
01.12.2021 16:00;1;600;7;5400;5;4200;3;1800;1;600;11;7200;4;2400;8;7200;85;2794800;510;552600;66;966000;92;1032000;0;3600000;129;1527600;57;1457400;56;1993200;29;619800
01.12.2021 17:00;1;1200;4;5400;5;5400;5;3600;1;600;7;6000;3;1800;12;7800;127;2606400;509;607200;75;696000;96;879000;0;3600000;127;1452000;59;1213800;67;1963800;23;504600
01.12.2021 18:00;0;0;1;600;0;0;6;10800;0;0;5;3000;2;1200;13;10200;101;2252400;435;470400;77;759000;100;687000;0;3600000;131;1184400;61;1389000;65;1667400;33;755400
01.12.2021 19:00;0;0;8;12600;3;1800;4;3600;0;0;9;6600;2;1200;12;7800;135;1815600;289;314400;69;658200;73;446400;0;3600000;85;745800;48;1167600;43;946200;14;484800
01.12.2021 20:00;1;600;2;1200;0;0;4;3600;0;0;6;4200;1;600;5;3600;120;1440000;224;210600;40;331200;57;359400;0;3600000;59;339600;38;546600;25;592800;10;187800
01.12.2021 21:00;1;2400;4;2400;2;1200;0;0;1;600;2;1800;2;1200;2;1200;113;986400;142;130800;33;246000;49;318600;0;3600000;42;154800;32;546600;28;272400;13;116400
01.12.2021 22:00;0;0;0;0;2;1200;2;1200;0;0;4;1800;1;600;3;1800;80;702000;94;87000;23;204000;30;183000;0;3600000;29;92400;35;409800;20;235200;11;79800
01.12.2021 23:00;0;0;2;1800;0;0;0;0;0;0;1;600;0;0;1;600;53;411600;63;51600;7;110400;18;103800;0;3600000;14;42600;9;178200;7;79800;5;28800
02.12.2021 00:00;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;35;286200;41;38400;10;38400;10;54600;0;3600000;12;60600;8;191400;9;115800;2;35400
02.12.2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;108600;18;12600;1;8400;4;25800;0;3600000;8;48000;1;15600;5;52200;1;15600
02.12.2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;92400;16;10200;2;12600;2;12600;0;3600000;7;42000;5;19200;4;33600;1;1200
02.12.2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;56400;12;6600;1;6000;0;0;0;3600000;4;18000;2;16800;2;28800;0;0
02.12.2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;142200;28;20400;5;12600;8;35400;0;3600000;9;66000;2;23400;4;67800;0;0
