01.06.2020 00:00;Bel_A51_M1S_494;Vwz_A51_M1S_494;Bel_A54_M4SL_506;Vwz_A54_M4SL_506;Bel_A55_M3S_505;Vwz_A55_M3S_505;Bel_D11;Vwz_D11;Bel_D12;Vwz_D12;Bel_D21;Vwz_D21;Bel_Fiber_reserve;Vwz_Fiber_reserve;Bel_H51_A74/M1S_493;Vwz_H51_A74/M1S_493;Bel_H54_M3SL_1289;Vwz_H54_M3SL_1289;Bel_H55_A30/M3S_504;Vwz_H55_A30/M3S_504;Bel_LLB-Test;Vwz_LLB-Test;Bel_Power_on;Vwz_Power_on;Bel_Sync;Vwz_Sync;Bel_foult;Vwz_foult
08.04.2021 16:00;14;13990;0;0;15;15000;75;68720;200;360217;327;936584;0;0;14;14000;0;0;15;14960;0;0;0;0;0;0;0;0
08.04.2021 17:00;14;14000;0;0;14;14000;83;70760;166;325920;287;786028;0;0;14;14000;0;0;14;13990;0;0;0;0;0;0;0;0
08.04.2021 18:00;14;14000;0;0;14;13980;59;45970;181;317793;233;409355;0;0;14;13990;0;0;14;13990;0;0;0;0;0;0;0;0
08.04.2021 19:00;13;12980;0;0;10;10000;51;44624;126;244680;190;238340;0;0;13;13000;0;0;10;10000;0;0;0;0;0;0;0;0
08.04.2021 20:00;11;11000;0;0;9;9000;46;33337;85;73677;134;205320;0;0;11;10990;0;0;9;8990;0;0;0;0;0;0;0;0
08.04.2021 21:00;8;8000;0;0;8;8000;38;21070;72;64950;113;141130;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
08.04.2021 22:00;6;5990;0;0;5;5000;12;9190;35;26440;71;51510;0;0;6;5990;0;0;5;4990;0;0;0;0;0;0;0;0
08.04.2021 23:00;4;4000;0;0;4;3990;3;2440;22;16010;37;39350;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;0;0
09.04.2021 00:00;5;5000;0;0;2;2000;7;4960;17;15110;27;21200;0;0;5;5000;0;0;2;1990;0;0;0;0;0;0;0;0
09.04.2021 01:00;1;1000;0;0;0;0;3;4050;4;4230;13;8460;0;0;1;990;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2021 02:00;0;0;0;0;0;0;3;1620;5;3050;8;7550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.04.2021 03:00;0;0;0;0;1;1000;3;2070;4;3330;8;4950;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
09.04.2021 04:00;2;2000;0;0;4;4000;6;3690;8;6010;12;13640;0;0;2;1990;0;0;5;5000;0;0;0;0;0;0;0;0
09.04.2021 05:00;8;7990;0;0;13;12970;10;8540;23;17155;49;47660;0;0;8;8000;0;0;13;13000;0;0;0;0;0;0;0;0
09.04.2021 06:00;12;12032;0;0;15;15000;28;27140;57;65810;83;82086;0;0;13;13000;0;0;14;14016;0;0;0;0;0;0;0;0
09.04.2021 07:00;14;14000;0;0;13;12980;70;62330;126;270210;163;272176;0;0;14;13980;0;0;13;12980;0;0;0;0;0;0;0;0
09.04.2021 08:00;14;13990;0;0;15;14990;91;93030;175;334622;217;506900;0;0;13;12990;0;0;15;15041;0;0;0;0;0;0;0;0
09.04.2021 09:00;14;14000;0;0;15;15000;66;53550;157;312885;242;468391;0;0;14;13990;0;0;15;14970;0;0;0;0;0;0;0;0
09.04.2021 10:00;16;16000;0;0;14;13980;93;251927;192;241739;272;730851;0;0;15;14980;0;0;14;14044;0;0;0;0;0;0;0;0
09.04.2021 11:00;14;13990;0;0;14;14000;92;138853;195;262860;273;700399;0;0;14;13990;0;0;14;14000;0;0;0;0;0;0;0;0
09.04.2021 12:00;14;13950;0;0;13;13000;99;101073;222;419664;283;771895;0;0;14;14000;0;0;13;13000;0;0;0;0;0;0;0;0
09.04.2021 13:00;14;13990;0;0;15;15000;103;144820;184;437200;292;803195;0;0;14;13990;0;0;14;13990;0;0;0;0;0;0;0;0
09.04.2021 14:00;14;14000;0;0;13;12990;56;63740;190;285227;317;1028592;0;0;14;13980;0;0;13;12980;0;0;0;0;0;0;0;0
09.04.2021 15:00;14;13990;0;0;14;13990;82;106473;218;527849;312;1017558;0;0;14;13980;0;0;14;13990;0;0;0;0;0;0;0;0
09.04.2021 16:00;14;14000;0;0;14;13980;86;67110;193;275903;273;574751;0;0;14;14000;0;0;14;13980;0;0;0;0;0;0;0;0
09.04.2021 17:00;14;13980;0;0;13;12990;71;63200;152;290140;294;853403;0;0;14;14000;0;0;13;13000;0;0;0;0;0;0;0;0
09.04.2021 18:00;14;13990;0;0;15;15043;60;39810;155;150180;227;461772;0;0;14;13970;0;0;15;15000;0;0;0;0;0;0;0;0
09.04.2021 19:00;13;12990;0;0;10;9990;58;45460;111;117754;197;296854;0;0;13;12970;0;0;10;9990;0;0;0;0;0;0;0;0
09.04.2021 20:00;10;10000;0;0;9;9000;37;144175;92;83090;141;284035;0;0;11;11042;0;0;9;9000;0;0;0;0;0;0;0;0
09.04.2021 21:00;9;8980;0;0;8;7990;37;25150;76;62030;90;113410;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
09.04.2021 22:00;6;6000;0;0;5;5000;21;19350;42;31260;90;65660;0;0;6;5990;0;0;5;4980;0;0;0;0;0;0;0;0
09.04.2021 23:00;4;4000;0;0;4;4000;18;8660;35;27560;59;46040;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;0;0
10.04.2021 00:00;5;5000;0;0;2;2000;13;7210;23;16570;42;28710;0;0;5;5000;0;0;2;2000;0;0;0;0;0;0;0;0
10.04.2021 01:00;1;1000;0;0;0;0;6;3080;14;11340;22;14340;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2021 02:00;0;0;0;0;0;0;4;3590;11;8650;31;27930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.04.2021 03:00;0;0;0;0;1;1000;1;180;4;4140;13;11620;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
10.04.2021 04:00;2;2000;0;0;4;3990;3;3600;4;2880;13;11250;0;0;2;2000;0;0;4;4000;0;0;0;0;0;0;0;0
10.04.2021 05:00;6;5990;0;0;9;9000;11;10540;18;17570;28;20700;0;0;6;6000;0;0;9;8980;0;0;0;0;0;0;0;0
10.04.2021 06:00;9;9000;0;0;10;10000;8;5500;25;31180;48;45410;0;0;9;9000;0;0;10;10000;0;0;0;0;0;0;0;0
10.04.2021 07:00;10;10000;0;0;11;11000;21;15210;35;25860;35;23520;0;0;10;9990;0;0;11;10990;0;0;0;0;0;0;0;0
10.04.2021 08:00;11;11040;0;0;11;11000;21;13700;61;59813;63;65320;0;0;11;10980;0;0;11;10990;0;0;0;0;0;0;0;0
10.04.2021 09:00;11;11000;0;0;12;11990;34;28100;107;121220;110;73990;0;0;12;12000;0;0;12;11990;0;0;0;0;0;0;0;0
10.04.2021 10:00;13;13000;0;0;10;9990;57;129601;128;161140;185;176380;0;0;12;12000;0;0;11;11000;0;0;0;0;0;0;0;0
10.04.2021 11:00;10;9990;0;0;12;12000;76;72300;194;236973;216;245140;0;0;10;9980;0;0;12;12000;0;0;0;0;0;0;0;0
10.04.2021 12:00;11;10970;0;0;10;10000;53;37900;163;275730;222;252243;0;0;11;11043;0;0;10;9990;0;0;0;0;0;0;0;0
10.04.2021 13:00;11;10990;0;0;10;10000;62;50650;167;272280;235;284763;0;0;11;10990;0;0;11;10980;0;0;0;0;0;0;0;0
10.04.2021 14:00;11;11000;0;0;13;13000;47;39810;171;375983;233;236120;0;0;11;11000;0;0;12;11990;0;0;0;0;0;0;0;0
10.04.2021 15:00;11;11000;0;0;10;10000;53;61481;158;287166;215;286176;0;0;11;10990;0;0;10;10000;0;0;0;0;0;0;0;0
10.04.2021 16:00;10;9980;0;0;10;10000;60;645548;165;275049;189;215164;0;0;10;9990;0;0;10;9990;0;0;0;0;0;0;0;0
10.04.2021 17:00;10;9990;0;0;10;10000;42;45310;142;181650;226;215415;0;0;10;9990;0;0;10;9990;0;0;0;0;0;0;0;0
10.04.2021 18:00;10;10000;0;0;10;10000;33;21410;95;96714;170;151890;0;0;10;10000;0;0;10;9990;0;0;0;0;0;0;0;0
10.04.2021 19:00;10;9960;0;0;10;9990;42;33830;106;92520;162;130658;0;0;10;9980;0;0;10;9980;0;0;0;0;0;0;0;0
10.04.2021 20:00;10;9980;0;0;8;7990;40;28920;107;86668;131;149280;0;0;10;9990;0;0;8;7990;0;0;0;0;0;0;0;0
10.04.2021 21:00;7;6970;0;0;7;6990;28;30925;73;54435;89;71760;0;0;7;7051;0;0;7;6990;0;0;0;0;0;0;0;0
10.04.2021 22:00;6;6000;0;0;5;5000;18;9570;63;52170;64;51003;0;0;6;6000;0;0;5;5000;0;0;0;0;0;0;0;0
10.04.2021 23:00;4;4000;0;0;4;3990;13;6230;48;42490;43;31330;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;0;0
11.04.2021 00:00;4;4000;1;1000;3;3000;9;4600;21;16670;35;22720;0;0;4;4000;1;1000;3;2990;0;0;0;0;0;0;0;0
11.04.2021 01:00;2;2000;0;0;0;0;3;1980;24;19780;35;26000;0;0;2;2000;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 02:00;0;0;0;0;0;0;9;4600;18;13620;22;17100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 03:00;0;0;0;0;0;0;3;720;7;6580;18;12420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.04.2021 04:00;0;0;0;0;2;1990;2;1450;9;7560;6;3070;0;0;0;0;0;0;2;2000;0;0;0;0;0;0;0;0
11.04.2021 05:00;2;2000;0;0;3;3000;12;4790;20;14970;14;10100;0;0;2;2000;0;0;3;3000;0;0;0;0;0;0;0;0
11.04.2021 06:00;3;3000;0;0;4;3990;10;7560;23;20280;21;13150;0;0;3;2990;0;0;4;4000;0;0;0;0;0;0;0;0
11.04.2021 07:00;4;4000;0;0;4;4000;7;4140;17;13310;22;14400;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;0;0
11.04.2021 08:00;4;3990;0;0;4;4000;6;3710;29;21710;34;26190;0;0;4;3990;0;0;4;4000;0;0;0;0;0;0;0;0
11.04.2021 09:00;4;4000;0;0;4;4000;25;11750;53;37880;49;46770;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;0;0
11.04.2021 10:00;4;4000;0;0;4;4000;28;15540;79;61080;88;85280;0;0;4;3990;0;0;4;3990;0;0;0;0;0;0;0;0
11.04.2021 11:00;4;4000;0;0;4;4000;40;23440;99;74170;117;138440;0;0;4;4000;0;0;4;3980;0;0;0;0;0;0;0;0
11.04.2021 12:00;5;4990;0;0;6;6000;32;15540;100;107220;146;254830;0;0;5;4980;0;0;6;6000;0;0;0;0;0;0;0;0
11.04.2021 13:00;8;7990;0;0;8;8000;65;45560;104;141070;155;161660;0;0;8;8000;0;0;8;7990;0;0;0;0;0;0;0;0
11.04.2021 14:00;8;7980;0;0;8;8000;44;31130;100;125850;199;347260;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
11.04.2021 15:00;8;8000;0;0;8;8000;57;38000;94;90090;166;290764;0;0;8;8000;0;0;8;7990;0;0;0;0;0;0;0;0
11.04.2021 16:00;8;8000;0;0;8;8000;61;42320;100;90721;163;338090;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
11.04.2021 17:00;8;7980;0;0;8;7990;49;30280;96;78572;145;189190;0;0;8;7990;0;0;8;8000;0;0;0;0;0;0;0;0
11.04.2021 18:00;8;8000;0;0;8;7990;42;27630;72;71170;137;180100;0;0;8;8000;0;0;8;7980;0;0;0;0;0;0;0;0
11.04.2021 19:00;6;6000;0;0;6;6000;46;28680;77;53680;109;89049;0;0;6;6000;0;0;6;5990;0;0;0;0;0;0;0;0
11.04.2021 20:00;5;5000;1;1000;5;5000;37;22130;61;42910;94;99350;0;0;5;5000;1;1000;5;5000;0;0;0;0;0;0;0;0
11.04.2021 21:00;4;4000;0;0;4;3990;25;16290;46;29530;93;80502;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;0;0
11.04.2021 22:00;4;4000;0;0;4;4000;15;12150;44;33248;56;56660;0;0;4;3990;0;0;4;4000;0;0;0;0;0;0;0;0
11.04.2021 23:00;4;3980;0;0;4;4000;11;7775;18;12670;28;20310;0;0;4;3990;0;0;4;4000;0;0;0;0;0;0;0;0
12.04.2021 00:00;5;5000;1;1000;3;3000;4;1980;10;7730;12;7630;0;0;5;5000;1;1000;3;3000;0;0;0;0;0;0;0;0
12.04.2021 01:00;1;1000;0;0;0;0;1;450;3;2170;14;10870;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 02:00;0;0;0;0;0;0;2;990;5;3500;9;7100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.04.2021 03:00;0;0;0;0;1;1000;3;1800;5;2880;2;1970;0;0;0;0;0;0;1;990;0;0;0;0;0;0;0;0
12.04.2021 04:00;2;2000;0;0;5;5000;3;2240;8;8800;20;31323;0;0;2;1990;0;0;5;4990;0;0;0;0;0;0;0;0
12.04.2021 05:00;8;8000;0;0;13;13000;22;13710;48;35265;56;59800;0;0;8;8000;0;0;13;12990;0;0;0;0;0;0;0;0
12.04.2021 06:00;13;13000;0;0;14;13990;41;26150;96;102930;123;145392;0;0;13;12980;0;0;14;13980;0;0;0;0;0;0;0;0
12.04.2021 07:00;14;13990;0;0;14;13990;62;83952;197;383878;180;437112;0;0;14;14000;0;0;14;13990;0;0;0;0;0;0;0;0
12.04.2021 08:00;14;14000;0;0;14;14000;81;734798;247;505319;251;490239;0;0;14;13990;0;0;14;13970;0;0;0;0;0;0;0;0
12.04.2021 09:00;14;13990;0;0;14;13990;83;59520;233;353126;286;575262;0;0;14;13960;0;0;14;13970;0;0;0;0;0;0;0;0
12.04.2021 10:00;15;14990;0;0;15;14980;84;99490;252;341157;260;565584;0;0;15;14970;0;0;15;15052;0;0;0;0;0;0;0;0
12.04.2021 11:00;15;15000;0;0;15;14980;91;72560;218;367116;311;936197;0;0;15;14980;0;0;16;15980;0;0;0;0;0;0;0;0
12.04.2021 12:00;14;13990;0;0;14;14000;86;135570;154;247170;304;810142;0;0;14;13960;0;0;13;13000;0;0;0;0;0;0;0;0
12.04.2021 13:00;14;14000;0;0;15;15000;89;81440;176;289240;291;888970;0;0;14;13990;0;0;15;14980;0;0;0;0;0;0;0;0
12.04.2021 14:00;15;15000;0;0;16;15980;72;69320;211;357035;315;649136;0;0;15;14980;0;0;15;14990;0;0;0;0;0;0;0;0
12.04.2021 15:00;14;13970;0;0;13;12990;95;101888;224;479404;372;916602;0;0;14;13950;0;0;14;13970;0;0;0;0;0;0;0;0
12.04.2021 16:00;14;14000;0;0;14;14000;78;69620;232;590505;326;984494;0;0;14;13990;0;0;14;13980;0;0;0;0;0;0;0;0
12.04.2021 17:00;14;13990;0;0;15;14990;77;102340;187;393740;323;900429;0;0;14;13990;0;0;14;13990;0;0;0;0;0;0;0;0
12.04.2021 18:00;14;14052;0;0;13;13000;62;87100;150;356877;237;416952;0;0;14;13980;0;0;14;14053;0;0;0;0;0;0;0;0
12.04.2021 19:00;13;13053;0;0;11;11043;58;60810;129;300273;196;391200;0;0;13;12970;0;0;10;9990;0;0;0;0;0;0;0;0
12.04.2021 20:00;10;9990;0;0;9;8990;30;32530;70;54071;129;173100;0;0;10;9990;0;0;9;8980;0;0;0;0;0;0;0;0
12.04.2021 21:00;8;8000;0;0;8;8000;30;21260;57;41660;94;90965;0;0;8;8000;0;0;8;7980;0;0;0;0;0;0;0;0
12.04.2021 22:00;6;6000;0;0;5;4990;17;12660;42;32400;61;42280;0;0;6;6000;0;0;5;5000;0;0;0;0;0;0;0;0
12.04.2021 23:00;4;3990;0;0;4;4000;8;3600;26;19850;43;39940;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;0;0
13.04.2021 00:00;5;5000;0;0;2;2000;5;4580;10;7980;17;9970;0;0;5;5000;0;0;2;2000;0;0;0;0;0;0;0;0
13.04.2021 01:00;1;1000;0;0;0;0;2;1440;5;3680;13;9160;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 02:00;0;0;0;0;0;0;2;1610;2;1260;10;9430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 03:00;0;0;0;0;0;0;3;1350;5;3950;12;8520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.04.2021 04:00;3;3000;0;0;5;5000;2;1880;8;8320;14;17930;0;0;3;3000;0;0;5;5000;0;0;0;0;0;0;0;0
13.04.2021 05:00;8;7990;0;0;13;13000;19;17200;25;19260;61;62085;0;0;8;7990;0;0;13;13000;0;0;0;0;0;0;0;0
13.04.2021 06:00;13;13000;0;0;14;13980;41;30920;88;144522;122;126180;0;0;13;12980;0;0;14;13990;0;0;0;0;0;0;0;0
13.04.2021 07:00;14;13980;0;0;14;14000;77;61901;131;260660;199;254980;0;0;14;13970;0;0;14;13970;0;0;0;0;0;0;0;0
13.04.2021 08:00;14;13990;0;0;14;14000;127;240160;199;460510;231;509434;0;0;14;13990;0;0;14;13990;0;0;0;0;0;0;0;0
13.04.2021 09:00;14;13990;0;0;14;13990;87;84750;192;356140;258;550727;0;0;14;13970;0;0;14;13990;0;0;0;0;0;0;0;0
13.04.2021 10:00;14;14042;0;0;13;13000;101;144476;161;303625;293;578580;0;0;14;13990;0;0;13;13053;0;0;0;0;0;0;0;0
13.04.2021 11:00;14;13990;0;0;15;15000;102;103440;184;283218;261;745584;0;0;14;14000;0;0;15;14990;0;0;0;0;0;0;0;0
13.04.2021 12:00;14;13990;0;0;14;14000;87;101850;172;310382;261;691905;0;0;14;13980;0;0;14;13980;0;0;0;0;0;0;0;0
13.04.2021 13:00;14;13960;0;0;14;14053;97;74100;176;242186;266;579684;0;0;14;14022;0;0;14;14000;0;0;0;0;0;0;0;0
13.04.2021 14:00;14;13980;0;0;13;13000;88;132007;247;451250;303;822172;0;0;14;13970;0;0;14;13990;0;0;0;0;0;0;0;0
13.04.2021 15:00;14;13990;0;0;15;14990;98;104990;226;517158;353;1112147;0;0;14;13980;0;0;14;13990;0;0;0;0;0;0;0;0
13.04.2021 16:00;14;13990;0;0;14;14000;77;100240;197;580025;307;944109;0;0;14;13980;0;0;14;13990;0;0;0;0;0;0;0;0
13.04.2021 17:00;14;13970;0;0;14;14000;98;78130;186;387543;329;937286;0;0;14;13990;0;0;14;13980;0;0;0;0;0;0;0;0
13.04.2021 18:00;14;13980;0;0;14;14000;63;46257;144;343008;244;471164;0;0;14;13980;0;0;14;13980;0;0;0;0;0;0;0;0
13.04.2021 19:00;13;13000;0;0;10;9990;44;37270;112;124904;193;318430;0;0;13;12970;0;0;10;10044;0;0;0;0;0;0;0;0
13.04.2021 20:00;11;10990;0;0;9;9000;41;31870;71;73062;132;178130;0;0;11;11000;0;0;9;8980;0;0;0;0;0;0;0;0
13.04.2021 21:00;7;6990;0;0;8;7990;35;28140;55;39060;83;76780;0;0;7;7000;0;0;8;8000;0;0;0;0;0;0;0;0
13.04.2021 22:00;7;7000;0;0;5;5000;18;12670;34;29540;82;61690;0;0;7;7000;0;0;5;5000;0;0;0;0;0;0;0;0
13.04.2021 23:00;4;4000;0;0;4;4000;5;2600;18;12860;37;29010;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;0;0
14.04.2021 00:00;5;5000;0;0;2;1990;6;3050;11;8790;21;16350;0;0;5;5000;0;0;2;1990;0;0;0;0;0;0;0;0
14.04.2021 01:00;1;1000;0;0;0;0;1;630;0;0;12;9170;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2021 02:00;0;0;0;0;0;0;0;0;5;3320;6;5930;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.04.2021 03:00;1;1000;0;0;1;1000;2;1340;1;630;4;2070;0;0;1;1000;0;0;1;1000;0;0;0;0;0;0;0;0
14.04.2021 04:00;3;3000;0;0;6;6000;4;1790;9;5990;13;17230;0;0;3;3000;0;0;6;6000;0;0;0;0;0;0;0;0
14.04.2021 05:00;8;7990;0;0;14;14000;25;18320;36;28090;50;83760;0;0;8;7783;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 06:00;13;12980;0;0;13;13000;32;25220;70;62230;128;196367;0;0;13;12980;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 07:00;14;14000;0;0;15;15000;72;60590;133;237140;196;337993;0;0;14;13990;0;0;15;14990;0;0;0;0;0;0;0;0
14.04.2021 08:00;15;14990;0;0;14;13980;97;118520;162;310243;227;715323;0;0;15;14980;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 09:00;14;13990;0;0;15;15041;82;82750;175;360010;240;397554;0;0;15;15050;0;0;14;13980;0;0;0;0;0;0;0;0
14.04.2021 10:00;15;15000;0;0;14;13990;87;89610;177;311749;278;541915;0;0;15;15000;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 11:00;15;14990;0;0;15;15000;95;84410;179;281624;262;735348;0;0;15;14990;0;0;15;14970;0;0;0;0;0;0;0;0
14.04.2021 12:00;14;13990;0;0;15;14990;107;123360;188;351503;265;558494;0;0;13;13000;0;0;15;14970;0;0;0;0;0;0;0;0
14.04.2021 13:00;14;13980;0;0;14;14000;89;111353;176;198880;248;360320;0;0;14;14046;0;0;14;13970;0;0;0;0;0;0;0;0
14.04.2021 14:00;14;14000;0;0;13;13000;88;88070;200;370605;289;869414;0;0;14;14047;0;0;13;12990;0;0;0;0;0;0;0;0
14.04.2021 15:00;14;13990;0;0;15;15000;84;79040;208;449180;320;800920;0;0;14;13980;0;0;15;14980;0;0;0;0;0;0;0;0
14.04.2021 16:00;14;13990;0;0;14;13990;74;70130;200;439383;319;669555;0;0;14;13960;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 17:00;14;13980;0;0;14;14000;67;48850;163;238581;291;855287;0;0;14;14000;0;0;14;14000;0;0;0;0;0;0;0;0
14.04.2021 18:00;14;14000;0;0;13;12980;56;45410;150;358890;234;607437;0;0;14;13990;0;0;14;13990;0;0;0;0;0;0;0;0
14.04.2021 19:00;13;12990;0;0;11;10990;57;40470;114;144060;184;245710;0;0;13;13020;0;0;10;9990;0;0;0;0;0;0;0;0
14.04.2021 20:00;11;11034;0;0;9;9000;35;26630;68;67212;132;175220;0;0;11;11000;0;0;9;9000;0;0;0;0;0;0;0;0
14.04.2021 21:00;8;8000;0;0;8;7980;23;15130;52;37430;70;77630;0;0;8;8000;0;0;8;8000;0;0;0;0;0;0;0;0
14.04.2021 22:00;6;6000;0;0;5;4990;13;9070;44;37780;62;54523;0;0;6;5990;0;0;5;5000;0;0;0;0;0;0;0;0
14.04.2021 23:00;4;4000;0;0;4;4000;16;11940;22;18150;41;26710;0;0;4;4000;0;0;4;3990;0;0;0;0;0;0;0;0
15.04.2021 00:00;5;5000;0;0;2;2000;7;3960;14;10400;24;17310;0;0;5;4990;0;0;2;2000;0;0;0;0;0;0;0;0
15.04.2021 01:00;1;1000;0;0;0;0;2;1710;2;1520;26;21280;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2021 02:00;0;0;0;0;0;0;0;0;4;3320;14;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04.2021 03:00;0;0;0;0;1;1000;4;3150;3;1610;5;3690;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
15.04.2021 04:00;2;1990;0;0;5;5000;2;1260;10;6700;12;13020;0;0;2;1990;0;0;5;5000;0;0;0;0;0;0;0;0
15.04.2021 05:00;8;8000;0;0;13;12990;17;13840;39;25360;50;37520;0;0;8;8000;0;0;13;12980;0;0;0;0;0;0;0;0
15.04.2021 06:00;13;13000;0;0;14;14000;33;30520;80;106843;115;120420;0;0;13;12990;0;0;14;13990;0;0;0;0;0;0;0;0
15.04.2021 07:00;14;13970;0;0;14;14000;95;91350;139;213365;201;399300;0;0;14;14000;0;0;14;13990;0;0;0;0;0;0;0;0
15.04.2021 08:00;14;14000;0;0;14;13990;119;120536;205;473714;245;447377;0;0;14;14000;0;0;14;13980;0;0;0;0;0;0;0;0
15.04.2021 09:00;14;14000;0;0;15;15000;91;101550;201;412788;269;601288;0;0;14;14000;0;0;15;14980;0;0;0;0;0;0;0;0
15.04.2021 10:00;14;13990;0;0;15;14990;96;84830;221;361794;294;757200;0;0;14;13970;0;0;15;14990;0;0;0;0;0;0;0;0
15.04.2021 11:00;16;15970;0;0;12;12000;98;117640;189;273637;286;987015;0;0;16;16000;0;0;13;12990;0;0;0;0;0;0;0;0
15.04.2021 12:00;14;13993;0;0;15;15000;92;130550;161;318110;264;722653;0;0;14;13970;0;0;15;14990;0;0;0;0;0;0;0;0
15.04.2021 13:00;14;14000;0;0;14;13990;79;80810;184;263383;270;599651;0;0;14;14000;0;0;13;13000;0;0;0;0;0;0;0;0
15.04.2021 14:00;14;13980;0;0;13;12980;95;121350;193;349558;330;949101;0;0;14;13980;0;0;14;13980;0;0;0;0;0;0;0;0
15.04.2021 15:00;14;13990;0;0;15;14990;94;168331;227;628870;365;980812;0;0;14;13970;0;0;14;14000;0;0;0;0;0;0;0;0
15.04.2021 16:00;14;13990;0;0;13;13000;79;631166;244;504101;313;921060;0;0;14;13980;0;0;14;13980;0;0;0;0;0;0;0;0
15.04.2021 17:00;14;13980;0;0;15;15000;82;112460;224;338050;317;1015855;0;0;15;15000;0;0;14;13990;0;0;0;0;0;0;0;0
15.04.2021 18:00;14;13980;0;0;13;13000;68;64722;172;348179;253;551784;0;0;13;13000;0;0;13;13032;0;0;0;0;0;0;0;0
15.04.2021 19:00;13;12990;0;0;11;10980;45;36490;111;106850;183;304523;0;0;13;12990;0;0;11;11040;0;0;0;0;0;0;0;0
15.04.2021 20:00;11;11000;0;0;9;9000;31;21983;66;50510;136;272090;0;0;11;10990;0;0;9;8990;0;0;0;0;0;0;0;0
15.04.2021 21:00;8;8000;0;0;8;7980;27;18160;54;42250;98;73420;0;0;8;8000;0;0;8;7980;0;0;0;0;0;0;0;0
15.04.2021 22:00;6;6000;0;0;5;5000;15;10200;36;28620;72;88140;0;0;6;6053;0;0;5;5000;0;0;0;0;0;0;0;0
15.04.2021 23:00;4;4000;0;0;4;4000;8;5910;24;19090;37;28720;0;0;4;4000;0;0;4;4000;0;0;0;0;0;0;0;0
16.04.2021 00:00;5;4990;0;0;2;2000;7;4230;11;9420;31;24420;0;0;5;4990;0;0;2;1990;0;0;0;0;0;0;0;0
16.04.2021 01:00;1;1000;0;0;0;0;6;7370;9;10320;20;15420;0;0;1;1000;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2021 02:00;0;0;0;0;0;0;1;1530;2;2690;11;9571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.04.2021 03:00;0;0;0;0;1;1000;1;800;4;3490;9;8170;0;0;0;0;0;0;1;1000;0;0;0;0;0;0;0;0
16.04.2021 04:00;2;2000;0;0;5;4990;5;2240;6;3140;7;7450;0;0;2;2000;0;0;5;5000;0;0;0;0;0;0;0;0
16.04.2021 05:00;8;7990;0;0;13;13000;21;16130;29;20960;52;65090;0;0;8;8000;0;0;13;12980;0;0;0;0;0;0;0;0
16.04.2021 06:00;13;13000;0;0;14;13990;85;56470;102;72800;122;124573;0;0;13;12980;0;0;14;13990;0;0;0;0;0;0;0;0
16.04.2021 07:00;14;13970;0;0;14;13990;321;117590;265;236570;171;251890;0;0;14;13990;0;0;14;14295;0;0;0;0;0;0;0;0
16.04.2021 08:00;14;13980;0;0;14;13990;550;174270;523;263220;234;400092;0;0;14;13980;0;0;14;13990;0;0;0;0;0;0;0;0
