01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D41;Vwz_D41;Bel_T3_4;Vwz_T3_4;Bel_T7_8;Vwz_T7_8
18.06.2020 16:00;72;969409;127;1853320;22;10070;0;3600000
18.06.2020 17:00;74;916621;138;1506794;22;16639;0;3600000
18.06.2020 18:00;53;673362;145;1770422;27;15160;0;3600000
18.06.2020 19:00;46;660535;93;1254070;9;2880;0;3600000
18.06.2020 20:00;41;726657;71;1005176;6;2810;0;3600000
18.06.2020 21:00;23;172216;53;899000;9;7600;0;3600000
18.06.2020 22:00;16;309843;34;477175;5;2430;0;3600000
18.06.2020 23:00;14;169353;24;560524;0;0;0;3600000
19.06.2020 00:00;3;1810;21;29480;0;0;0;3600000
19.06.2020 01:00;2;1740;9;5770;0;0;0;3600000
19.06.2020 02:00;0;0;2;3200;0;0;0;3600000
19.06.2020 03:00;4;2470;2;2050;0;0;0;3600000
19.06.2020 04:00;4;3800;2;3010;0;0;0;3600000
19.06.2020 05:00;13;11790;17;20340;0;0;0;3600000
19.06.2020 06:00;22;330019;20;549374;6;5400;0;3600000
19.06.2020 07:00;66;797412;59;1178703;8;5150;0;3600000
19.06.2020 08:00;50;783375;56;1122257;7;6520;0;3600000
19.06.2020 09:00;72;972228;75;1010670;10;5770;0;3600000
19.06.2020 10:00;64;559563;105;1419150;20;10560;0;3600000
19.06.2020 11:00;43;308484;125;1501880;21;12550;0;3600000
19.06.2020 12:00;53;855910;164;2013710;12;8890;0;3600000
19.06.2020 13:00;58;997018;123;1722871;20;12270;0;3600000
19.06.2020 14:00;57;873825;127;1617201;31;21070;0;3600000
19.06.2020 15:00;74;897149;127;1704564;24;14300;0;3600000
19.06.2020 16:00;52;893873;129;1639991;23;13710;0;3600000
19.06.2020 17:00;73;840084;107;1447558;16;17980;0;3600000
19.06.2020 18:00;59;1135345;127;1575532;23;16864;0;3600000
19.06.2020 19:00;46;684894;91;1456200;28;13150;0;3600000
19.06.2020 20:00;35;538140;64;881200;10;6400;0;3600000
19.06.2020 21:00;20;189053;54;868760;5;5070;0;3600000
19.06.2020 22:00;21;161790;37;768430;2;1590;0;3600000
19.06.2020 23:00;11;247530;25;476879;6;5160;0;3600000
20.06.2020 00:00;4;9830;28;73100;0;0;0;3600000
20.06.2020 01:00;6;7950;12;22400;0;0;0;3600000
20.06.2020 02:00;5;4350;7;8980;0;0;0;3600000
20.06.2020 03:00;1;1380;6;9810;0;0;0;3600000
20.06.2020 04:00;3;1870;3;2780;0;0;0;3600000
20.06.2020 05:00;5;3910;5;5530;0;0;0;3600000
20.06.2020 06:00;6;142834;9;239173;0;0;0;3600000
20.06.2020 07:00;16;347146;19;371735;4;5610;0;3600000
20.06.2020 08:00;30;160150;36;455830;5;3890;0;3600000
20.06.2020 09:00;67;404273;57;688720;10;8460;0;3600000
20.06.2020 10:00;71;489576;82;1270218;25;12660;0;3600000
20.06.2020 11:00;75;661086;113;1215241;17;10110;0;3600000
20.06.2020 12:00;63;637395;133;1367502;18;11730;0;3600000
20.06.2020 13:00;55;667096;138;1302974;28;16740;0;3600000
20.06.2020 14:00;61;530984;119;1362417;10;5910;0;3600000
20.06.2020 15:00;67;727142;96;1259933;18;16060;0;3600000
20.06.2020 16:00;54;587327;100;1357841;25;16200;0;3600000
20.06.2020 17:00;47;698724;117;1312497;20;9429;0;3600000
20.06.2020 18:00;37;435690;103;1249653;20;11300;0;3600000
20.06.2020 19:00;38;414280;101;1277119;13;15920;0;3600000
20.06.2020 20:00;28;587580;55;849108;15;9530;0;3600000
20.06.2020 21:00;26;442144;46;784531;13;8690;0;3600000
20.06.2020 22:00;22;205172;52;717846;4;4480;0;3600000
20.06.2020 23:00;16;271250;30;433307;1;830;0;3600000
21.06.2020 00:00;8;6140;20;17300;0;0;0;3600000
21.06.2020 01:00;11;8790;12;13300;0;0;0;3600000
21.06.2020 02:00;4;3200;7;4620;0;0;0;3600000
21.06.2020 03:00;2;1390;6;5790;0;0;0;3600000
21.06.2020 04:00;3;3720;2;2360;0;0;0;3600000
21.06.2020 05:00;6;5180;6;6130;0;0;0;3600000
21.06.2020 06:00;2;104130;4;83990;0;0;0;3600000
21.06.2020 07:00;5;29100;9;102016;0;0;0;3600000
21.06.2020 08:00;4;123680;14;239790;1;610;0;3600000
21.06.2020 09:00;23;286960;25;553098;5;3940;0;3600000
21.06.2020 10:00;23;420051;47;592604;4;2660;0;3600000
21.06.2020 11:00;42;654322;53;769750;13;14250;0;3600000
21.06.2020 12:00;35;562355;54;654814;14;19990;0;3600000
21.06.2020 13:00;32;209285;60;771390;20;12900;0;3600000
21.06.2020 14:00;48;476741;66;1090804;6;4967;0;3600000
21.06.2020 15:00;40;410889;55;716339;9;5230;0;3600000
21.06.2020 16:00;27;586730;50;777538;15;9129;0;3600000
21.06.2020 17:00;40;330170;74;867990;22;10880;0;3600000
21.06.2020 18:00;44;349302;55;633564;10;4930;0;3600000
21.06.2020 19:00;34;357348;44;660766;13;5840;0;3600000
21.06.2020 20:00;30;452636;56;797942;7;5520;0;3600000
21.06.2020 21:00;13;257980;44;782288;2;1710;0;3600000
21.06.2020 22:00;13;150720;25;449961;6;4650;0;3600000
21.06.2020 23:00;4;79140;14;431270;2;4460;0;3600000
22.06.2020 00:00;5;1560;7;8370;0;0;0;3600000
22.06.2020 01:00;4;3850;3;3860;0;0;0;3600000
22.06.2020 02:00;1;610;1;1570;0;0;0;3600000
22.06.2020 03:00;1;1210;3;2400;0;0;0;3600000
22.06.2020 04:00;1;1510;2;180;0;0;0;3600000
22.06.2020 05:00;11;7290;15;29000;0;0;0;3600000
22.06.2020 06:00;24;552315;25;571077;1;700;0;3600000
22.06.2020 07:00;60;851802;48;1049490;15;7310;0;3600000
22.06.2020 08:00;62;763220;60;1071754;10;4860;0;3600000
22.06.2020 09:00;55;673410;65;1137757;16;8180;0;3600000
22.06.2020 10:00;60;633024;94;1337978;18;11010;0;3600000
22.06.2020 11:00;56;644574;114;1425934;20;11010;0;3600000
22.06.2020 12:00;49;461615;115;1503050;25;17190;0;3600000
22.06.2020 13:00;69;550770;121;1519439;9;5400;0;3600000
22.06.2020 14:00;51;564475;125;1579373;15;21940;0;3600000
22.06.2020 15:00;76;1199574;146;1872144;11;11200;0;3600000
22.06.2020 16:00;68;780686;162;1937924;19;16110;0;3600000
22.06.2020 17:00;74;629246;128;1385543;25;20330;0;3600000
22.06.2020 18:00;49;641213;122;1680670;22;35260;0;3600000
22.06.2020 19:00;39;482309;99;1325216;23;16890;0;3600000
22.06.2020 20:00;28;278749;58;605863;10;8390;0;3600000
22.06.2020 21:00;16;235010;57;791410;3;2510;0;3600000
22.06.2020 22:00;7;104904;32;647354;4;1180;0;3600000
22.06.2020 23:00;4;66625;30;386202;3;2270;0;3600000
23.06.2020 00:00;0;0;15;18450;0;0;0;3600000
23.06.2020 01:00;5;4650;2;2040;0;0;0;3600000
23.06.2020 02:00;1;900;0;0;0;0;0;3600000
23.06.2020 03:00;2;3010;4;1710;0;0;0;3600000
23.06.2020 04:00;4;3840;0;0;0;0;0;3600000
23.06.2020 05:00;14;11750;19;15000;0;0;0;3600000
23.06.2020 06:00;23;384227;27;790032;4;4560;0;3600000
23.06.2020 07:00;70;1033353;57;1135288;12;9180;0;3600000
23.06.2020 08:00;59;622152;63;1131025;14;9730;0;3600000
23.06.2020 09:00;64;575706;69;1184247;25;13970;0;3600000
23.06.2020 10:00;73;530589;97;1400813;14;5690;0;3600000
23.06.2020 11:00;62;638198;123;1265275;37;17680;0;3600000
23.06.2020 12:00;52;584200;126;1582590;17;8770;0;3600000
23.06.2020 13:00;69;680281;92;1097006;17;21940;0;3600000
23.06.2020 14:00;60;726426;122;1744367;15;9570;0;3600000
23.06.2020 15:00;57;681254;133;1875898;16;11580;0;3600000
23.06.2020 16:00;63;917554;142;1910881;26;15538;0;3600000
23.06.2020 17:00;58;858380;142;1723698;31;25680;0;3600000
23.06.2020 18:00;59;584295;137;1476968;10;7970;0;3600000
23.06.2020 19:00;50;590970;123;1735793;13;11811;0;3600000
23.06.2020 20:00;30;253010;87;1165220;15;9250;0;3600000
23.06.2020 21:00;18;336950;46;830549;9;5360;0;3600000
23.06.2020 22:00;23;352270;41;726611;3;2490;0;3600000
23.06.2020 23:00;12;236284;21;480021;1;1030;0;3600000
24.06.2020 00:00;2;2170;9;13790;0;0;0;3600000
24.06.2020 01:00;4;4390;4;70440;0;0;0;3600000
24.06.2020 02:00;2;1390;4;5430;0;0;0;3600000
24.06.2020 03:00;5;4230;2;2590;0;0;0;3600000
24.06.2020 04:00;2;2040;2;4210;0;0;0;3600000
24.06.2020 05:00;11;13150;18;17030;0;0;0;3600000
24.06.2020 06:00;25;617761;27;534042;2;1480;0;3600000
24.06.2020 07:00;61;675040;54;1126552;13;9520;0;3600000
24.06.2020 08:00;55;492905;67;1420772;8;4850;0;3600000
24.06.2020 09:00;62;711333;52;785911;12;11590;0;3600000
24.06.2020 10:00;57;533095;89;1144688;12;9690;0;3600000
24.06.2020 11:00;57;505690;121;1258292;7;4840;0;3600000
24.06.2020 12:00;58;843810;122;1536837;11;9320;0;3600000
24.06.2020 13:00;52;364483;119;1196582;19;8520;0;3600000
24.06.2020 14:00;69;640198;127;1500687;22;20140;0;3600000
24.06.2020 15:00;53;1020870;124;1878923;26;16360;0;3600000
24.06.2020 16:00;60;656253;123;1762677;20;18090;0;3600000
24.06.2020 17:00;67;973847;133;1565631;30;14880;0;3600000
24.06.2020 18:00;68;661774;114;1305573;19;10580;0;3600000
24.06.2020 19:00;55;668573;112;1337432;15;16808;0;3600000
24.06.2020 20:00;32;410099;79;1017521;25;21250;0;3600000
24.06.2020 21:00;24;231263;60;864866;4;1370;0;3600000
24.06.2020 22:00;18;229332;33;493215;8;6100;0;3600000
24.06.2020 23:00;6;86440;29;326423;4;1420;0;3600000
25.06.2020 00:00;6;6670;14;13440;0;0;0;3600000
25.06.2020 01:00;2;420;4;4230;0;0;0;3600000
25.06.2020 02:00;2;2798;5;6550;0;0;0;3600000
25.06.2020 03:00;0;0;3;3250;0;0;0;3600000
25.06.2020 04:00;6;3440;0;0;0;0;0;3600000
25.06.2020 05:00;10;7840;21;18211;0;0;0;3600000
25.06.2020 06:00;27;561214;31;734948;3;3230;0;3600000
25.06.2020 07:00;66;671869;47;1049623;14;9730;0;3600000
25.06.2020 08:00;75;787930;77;952650;12;6160;0;3600000
25.06.2020 09:00;83;972736;80;1156392;9;7240;0;3600000
25.06.2020 10:00;62;566061;115;1291120;11;14956;0;3600000
25.06.2020 11:00;56;465254;100;1216506;12;11460;0;3600000
25.06.2020 12:00;49;531339;100;1231755;26;17218;0;3600000
25.06.2020 13:00;61;604813;117;1455629;28;24310;0;3600000
25.06.2020 14:00;58;714182;121;1255177;27;19560;0;3600000
25.06.2020 15:00;64;882105;156;1942889;19;14370;0;3600000
25.06.2020 16:00;61;882037;144;1701092;26;29670;0;3600000
25.06.2020 17:00;68;938627;132;1650837;11;11350;0;3600000
25.06.2020 18:00;62;564793;142;1720018;26;17080;0;3600000
25.06.2020 19:00;48;632905;122;1538618;12;13610;0;3600000
25.06.2020 20:00;38;295368;69;679658;15;9420;0;3600000
25.06.2020 21:00;22;195709;51;541316;9;6460;0;3600000
25.06.2020 22:00;17;219117;39;422820;2;730;0;3600000
25.06.2020 23:00;14;145260;15;219465;4;5600;0;3600000
26.06.2020 00:00;7;5310;14;34820;2;1550;0;3600000
26.06.2020 01:00;2;1270;1;1570;0;0;0;3600000
26.06.2020 02:00;2;1150;4;4220;0;0;0;3600000
26.06.2020 03:00;2;2530;6;5740;0;0;0;3600000
26.06.2020 04:00;6;4700;3;2640;0;0;0;3600000
26.06.2020 05:00;12;11650;15;14900;0;0;0;3600000
26.06.2020 06:00;24;353525;26;576200;6;3420;0;3600000
26.06.2020 07:00;56;523539;58;1097196;16;8420;0;3600000
26.06.2020 08:00;51;717552;61;978215;15;10540;0;3600000
26.06.2020 09:00;66;807796;82;1334536;14;8550;0;3600000
26.06.2020 10:00;65;722458;115;1178118;19;13540;0;3600000
26.06.2020 11:00;61;594930;143;1365574;13;6378;0;3600000
26.06.2020 12:00;82;1047972;187;2000116;25;15520;0;3600000
26.06.2020 13:00;76;942017;115;1602502;24;10310;0;3600000
26.06.2020 14:00;63;564034;129;1479777;15;9410;0;3600000
26.06.2020 15:00;65;671325;143;1588531;11;8812;0;3600000
26.06.2020 16:00;64;855039;130;1561744;22;13610;0;3600000
26.06.2020 17:00;58;802639;108;1525811;37;16700;0;3600000
26.06.2020 18:00;70;812047;118;1557055;17;13830;0;3600000
26.06.2020 19:00;48;398735;89;1368924;19;12710;0;3600000
26.06.2020 20:00;37;420476;61;812945;7;4280;0;3600000
26.06.2020 21:00;21;422750;37;731146;5;2460;0;3600000
26.06.2020 22:00;19;230630;41;677030;4;2140;0;3600000
26.06.2020 23:00;13;255050;41;523733;3;2510;0;3600000
27.06.2020 00:00;6;5720;21;32280;2;1620;0;3600000
27.06.2020 01:00;3;3010;15;15450;0;0;0;3600000
27.06.2020 02:00;7;6940;10;8790;1;690;0;3600000
27.06.2020 03:00;5;4470;4;3960;0;0;0;3600000
27.06.2020 04:00;1;1270;4;2430;0;0;0;3600000
27.06.2020 05:00;5;1920;5;5110;0;0;0;3600000
27.06.2020 06:00;5;126728;8;137550;1;500;0;3600000
27.06.2020 07:00;19;246678;9;313080;1;1600;0;3600000
27.06.2020 08:00;24;223809;32;541284;4;2440;0;3600000
27.06.2020 09:00;53;396728;53;823511;26;10170;0;3600000
27.06.2020 10:00;58;186120;93;962610;17;17420;0;3600000
27.06.2020 11:00;67;514550;102;986479;15;8250;0;3600000
27.06.2020 12:00;79;566150;128;1282387;22;14680;0;3600000
27.06.2020 13:00;69;636103;103;1271067;24;15310;0;3600000
27.06.2020 14:00;58;499289;111;1427397;31;36960;0;3600000
27.06.2020 15:00;45;657422;127;1561468;17;9430;0;3600000
27.06.2020 16:00;39;479100;113;1330683;24;32965;0;3600000
27.06.2020 17:00;57;830366;99;1210770;25;23490;0;3600000
27.06.2020 18:00;50;722037;96;1322867;14;9950;0;3600000
27.06.2020 19:00;40;618711;82;722435;17;10640;0;3600000
27.06.2020 20:00;21;374704;58;913559;10;10920;0;3600000
27.06.2020 21:00;23;369670;39;583208;35;13893;0;3600000
27.06.2020 22:00;30;502227;39;509180;7;6240;0;3600000
27.06.2020 23:00;15;132400;33;531586;6;4030;0;3600000
28.06.2020 00:00;8;12750;23;64060;0;0;0;3600000
28.06.2020 01:00;7;6510;20;24410;0;0;0;3600000
28.06.2020 02:00;5;4390;8;7160;0;0;0;3600000
28.06.2020 03:00;3;1930;2;1570;0;0;0;3600000
28.06.2020 04:00;1;480;2;1690;0;0;0;3600000
28.06.2020 05:00;4;3900;2;2340;0;0;0;3600000
28.06.2020 06:00;3;67690;3;14190;0;0;0;3600000
28.06.2020 07:00;4;91900;8;160810;0;0;0;3600000
28.06.2020 08:00;9;120320;15;137790;2;7520;0;3600000
28.06.2020 09:00;11;162380;21;335670;3;3880;0;3600000
28.06.2020 10:00;22;346448;29;475037;12;7060;0;3600000
28.06.2020 11:00;33;363240;67;743009;8;4490;0;3600000
28.06.2020 12:00;27;402708;53;725095;13;4540;0;3600000
28.06.2020 13:00;32;349031;64;833213;20;11650;0;3600000
28.06.2020 14:00;46;567678;54;871855;9;6280;0;3600000
28.06.2020 15:00;47;491406;84;947466;11;15190;0;3600000
28.06.2020 16:00;35;402821;57;974954;5;2730;0;3600000
28.06.2020 17:00;36;421490;77;1181886;8;5050;0;3600000
28.06.2020 18:00;40;648749;66;737907;14;14800;0;3600000
28.06.2020 19:00;36;408284;54;878183;4;3340;0;3600000
28.06.2020 20:00;24;466020;58;1090196;5;5280;0;3600000
28.06.2020 21:00;19;276680;33;858940;5;3930;0;3600000
28.06.2020 22:00;12;274225;29;532253;5;3070;0;3600000
28.06.2020 23:00;5;123308;16;232200;1;690;0;3600000
29.06.2020 00:00;1;1330;10;15890;0;0;0;3600000
29.06.2020 01:00;0;0;0;0;0;0;0;3600000
29.06.2020 02:00;1;550;1;1510;0;0;0;3600000
29.06.2020 03:00;2;2230;3;4090;0;0;0;3600000
29.06.2020 04:00;5;5350;0;0;0;0;0;3600000
29.06.2020 05:00;12;9700;15;14020;0;0;0;3600000
29.06.2020 06:00;34;578682;24;635827;4;2360;0;3600000
29.06.2020 07:00;70;715045;61;1160077;8;7030;0;3600000
29.06.2020 08:00;64;1002945;56;1273514;15;9290;0;3600000
29.06.2020 09:00;63;685927;69;1134355;26;23030;0;3600000
29.06.2020 10:00;61;640247;116;1278528;13;6260;0;3600000
29.06.2020 11:00;39;715182;110;1513802;11;4530;0;3600000
29.06.2020 12:00;49;533979;110;1443440;19;10880;0;3600000
29.06.2020 13:00;51;493164;118;1456917;21;19100;0;3600000
29.06.2020 14:00;67;742050;119;1176398;5;3980;0;3600000
29.06.2020 15:00;68;744353;152;1842344;6;5260;0;3600000
29.06.2020 16:00;70;603527;134;1702540;10;5390;0;3600000
29.06.2020 17:00;55;813711;124;1469599;35;27315;0;3600000
29.06.2020 18:00;59;828914;138;1717008;17;14270;0;3600000
29.06.2020 19:00;43;634100;107;1548418;17;8100;0;3600000
29.06.2020 20:00;32;314822;71;917042;18;10160;0;3600000
29.06.2020 21:00;20;313438;54;702783;5;2060;0;3600000
29.06.2020 22:00;19;373720;48;805865;3;2310;0;3600000
29.06.2020 23:00;12;200113;19;364884;1;1260;0;3600000
30.06.2020 00:00;3;56140;9;11000;0;0;0;3600000
30.06.2020 01:00;3;3920;6;5440;0;0;0;3600000
30.06.2020 02:00;2;790;6;6550;0;0;0;3600000
30.06.2020 03:00;0;0;3;660;0;0;0;3600000
30.06.2020 04:00;2;2360;1;1030;0;0;0;3600000
30.06.2020 05:00;12;10300;17;15830;0;0;0;3600000
30.06.2020 06:00;18;181273;24;572218;3;2140;0;3600000
30.06.2020 07:00;62;739809;59;1055925;6;4300;0;3600000
30.06.2020 08:00;68;880711;66;1116010;13;9490;0;3600000
30.06.2020 09:00;69;742677;98;1357480;18;12150;0;3600000
30.06.2020 10:00;55;539148;94;1174199;22;13340;0;3600000
30.06.2020 11:00;53;640156;108;1256554;15;10190;0;3600000
30.06.2020 12:00;50;604242;163;1736123;16;10220;0;3600000
30.06.2020 13:00;52;683274;135;1596524;15;8800;0;3600000
30.06.2020 14:00;54;902768;130;1187376;17;16060;0;3600000
30.06.2020 15:00;61;955979;134;1938834;15;15690;0;3600000
30.06.2020 16:00;64;851040;147;1898241;27;21020;0;3600000
30.06.2020 17:00;67;668191;156;1989866;24;12660;0;3600000
30.06.2020 18:00;68;1092368;118;1665353;25;14500;0;3600000
30.06.2020 19:00;45;717768;115;1423521;20;20090;0;3600000
30.06.2020 20:00;31;478133;76;1162768;8;2210;0;3600000
30.06.2020 21:00;23;301864;61;855773;9;4690;0;3600000
30.06.2020 22:00;13;204810;44;536951;2;7630;0;3600000
30.06.2020 23:00;13;194210;19;329174;2;1840;0;3600000
01.07.2020 00:00;4;6200;12;25110;0;0;0;3600000
01.07.2020 01:00;0;0;7;6570;0;0;0;3600000
01.07.2020 02:00;0;0;3;2720;0;0;0;3600000
01.07.2020 03:00;3;1680;1;1080;0;0;0;3600000
01.07.2020 04:00;2;2460;2;2000;0;0;0;3600000
01.07.2020 05:00;10;8250;20;20000;0;0;0;3600000
01.07.2020 06:00;27;514930;25;820802;2;2430;0;3600000
01.07.2020 07:00;54;855159;53;1032921;15;9260;0;3600000
01.07.2020 08:00;74;825312;53;1027739;13;10340;0;3600000
01.07.2020 09:00;56;580169;75;931493;21;9180;0;3600000
01.07.2020 10:00;58;736091;94;1244115;23;15290;0;3600000
01.07.2020 11:00;57;612240;100;1117076;10;6360;0;3600000
01.07.2020 12:00;60;617639;125;1473944;21;12890;0;3600000
01.07.2020 13:00;58;572401;136;1379872;9;10770;0;3600000
01.07.2020 14:00;58;775265;140;1758516;18;19350;0;3600000
01.07.2020 15:00;70;760997;151;1870433;17;9690;0;3600000
01.07.2020 16:00;69;624907;145;1708223;21;8260;0;3600000
01.07.2020 17:00;7;72723;16;3284794;4;1950;0;3600000
01.07.2020 18:00;0;0;0;3600000;0;0;0;3600000
01.07.2020 19:00;0;0;0;3600000;0;0;0;3600000
01.07.2020 20:00;0;0;0;3600000;0;0;0;3600000
01.07.2020 21:00;0;0;0;3600000;0;0;0;3600000
01.07.2020 22:00;0;0;0;3600000;0;0;0;3600000
01.07.2020 23:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 00:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 01:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 02:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 03:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 04:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 05:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 06:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 07:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 08:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 09:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 10:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 11:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 12:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 13:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 14:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 15:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 16:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 17:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 18:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 19:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 20:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 21:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 22:00;0;0;0;3600000;0;0;0;3600000
02.07.2020 23:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 00:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 01:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 02:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 03:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 04:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 05:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 06:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 07:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 08:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 09:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 10:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 11:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 12:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 13:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 14:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 15:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 16:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 17:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 18:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 19:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 20:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 21:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 22:00;0;0;0;3600000;0;0;0;3600000
03.07.2020 23:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 00:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 01:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 02:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 03:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 04:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 05:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 06:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 07:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 08:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 09:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 10:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 11:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 12:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 13:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 14:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 15:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 16:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 17:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 18:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 19:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 20:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 21:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 22:00;0;0;0;3600000;0;0;0;3600000
04.07.2020 23:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 00:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 01:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 02:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 03:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 04:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 05:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 06:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 07:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 08:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 09:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 10:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 11:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 12:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 13:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 14:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 15:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 16:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 17:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 18:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 19:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 20:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 21:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 22:00;0;0;0;3600000;0;0;0;3600000
05.07.2020 23:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 00:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 01:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 02:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 03:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 04:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 05:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 06:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 07:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 08:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 09:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 10:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 11:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 12:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 13:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 14:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 15:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 16:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 17:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 18:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 19:00;0;0;0;3600000;0;0;0;3600000
06.07.2020 20:00;0;0;0;3600000;0;0;0;3600000
