01.06.2020 00:00;Bel_D1;Vwz_D1;Bel_D12;Vwz_D12;Bel_D2;Vwz_D2;Bel_MP1;Vwz_MP1;Bel_MP2;Vwz_MP2;Bel_T35;Vwz_T35;Bel_T35_35a;Vwz_T35_35a;Bel_T35a;Vwz_T35a;Bel_T41;Vwz_T41;Bel_T41_41a;Vwz_T41_41a;Bel_T41a;Vwz_T41a;Bel_VD111a;Vwz_VD111a;Bel_VD111b;Vwz_VD111b;Bel_VD51a;Vwz_VD51a
08.06.2020 19:00;400;562209;6;21000;591;496310;0;0;0;0;0;0;3;10170;9;12240;24;38989;9;30720;4;6210;0;0;0;0;0;0
08.06.2020 20:00;360;369800;9;63300;462;316126;0;0;0;0;0;0;1;3380;7;9520;15;23530;6;20543;1;1550;0;0;0;0;0;0
08.06.2020 21:00;212;181090;4;34670;325;202698;0;0;0;0;0;0;0;0;6;8150;3;4680;3;10230;0;0;0;0;0;0;0;0
08.06.2020 22:00;183;123100;5;16570;303;169830;0;0;0;0;0;0;2;6760;3;4060;1;1570;2;6840;0;0;0;0;0;0;0;0
08.06.2020 23:00;108;67370;2;7590;116;66511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 00:00;48;31690;2;4570;68;40370;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 01:00;41;27290;0;0;41;23530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 02:00;19;14035;1;1140;39;23390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 03:00;31;21990;1;1740;31;19959;0;0;0;0;0;0;0;0;0;0;2;3150;0;0;0;0;0;0;0;0;0;0
09.06.2020 04:00;144;91620;3;14740;39;30170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 05:00;801;987348;5;50100;116;84980;0;0;0;0;0;0;0;0;3;4080;1;1570;0;0;0;0;0;0;0;0;0;0
09.06.2020 06:00;1000;1577241;16;55380;366;250925;0;0;0;0;0;0;0;0;6;8150;6;9440;1;3420;0;0;0;0;0;0;0;0
09.06.2020 07:00;879;1614169;23;221550;495;371330;0;0;0;0;0;0;8;27080;14;19060;8;13930;5;17060;1;1550;0;0;0;0;0;0
09.06.2020 08:00;855;1455921;22;186070;495;374089;0;0;0;0;0;0;1;3380;16;21810;18;29640;6;20510;0;0;0;0;0;0;0;0
09.06.2020 09:00;858;1290126;12;110348;472;354163;0;0;0;0;0;0;4;13540;13;21240;8;12570;5;17151;0;0;0;0;0;0;0;0
09.06.2020 10:00;794;1021113;11;57290;503;374467;0;0;0;0;0;0;2;6770;6;8170;16;26696;1;3410;0;0;0;0;0;0;0;0
09.06.2020 11:00;731;1026730;14;134480;590;404596;0;0;0;0;0;0;3;10150;11;17290;18;31230;10;34140;2;3090;0;0;0;0;0;0
09.06.2020 12:00;723;935413;12;103070;754;569668;0;0;0;0;0;0;4;13550;14;19040;19;31120;7;23920;1;1550;0;0;0;0;0;0
09.06.2020 13:00;841;1067488;14;63690;739;602526;0;0;0;0;0;0;5;16930;16;23190;12;18840;7;23890;1;1540;0;0;0;0;0;0
09.06.2020 14:00;809;1056546;13;54605;887;761400;0;0;0;0;0;0;5;17010;17;23210;26;48020;5;17070;2;3080;0;0;0;0;0;0
09.06.2020 15:00;716;1071816;13;33330;1051;1092390;0;0;0;0;0;0;3;10170;20;27230;20;32690;18;61450;4;6180;0;0;0;0;0;0
09.06.2020 16:00;736;1035623;17;83310;1029;1172988;0;0;0;0;0;0;3;10170;15;20750;28;44009;6;20480;1;1540;0;0;0;0;0;0
09.06.2020 17:00;721;876007;36;138877;1055;1201615;0;0;0;0;0;0;3;10160;20;29730;29;46830;8;28660;3;4650;0;0;0;0;0;0
09.06.2020 18:00;592;775457;13;100430;892;838530;0;0;0;0;0;0;4;13540;23;32560;20;35370;11;37547;1;1540;0;0;0;0;0;0
09.06.2020 19:00;405;449326;11;76620;652;591753;0;0;0;0;0;0;8;27148;13;18338;17;26680;4;13650;1;1550;0;0;0;0;0;0
09.06.2020 20:00;351;351989;7;23360;448;359861;0;0;0;0;0;0;2;6770;7;11600;13;20400;10;34130;0;0;0;0;0;0;0;0
09.06.2020 21:00;254;234709;6;27320;321;181690;0;0;0;0;0;0;0;0;2;2710;8;12560;2;6830;0;0;0;0;0;0;0;0
09.06.2020 22:00;172;114163;4;10810;277;154586;0;0;0;0;0;0;3;10170;3;4080;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 23:00;95;57880;2;7790;111;59980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 00:00;49;35240;2;1790;57;32370;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
10.06.2020 01:00;27;18242;0;0;46;29680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 02:00;28;26040;0;0;39;23720;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;34;28400;0;0;20;12540;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 04:00;136;94000;3;11410;44;32200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 05:00;761;1033881;7;82110;142;101920;0;0;0;0;0;0;0;0;1;1360;1;1570;0;0;0;0;0;0;0;0;0;0
10.06.2020 06:00;986;1637421;16;103030;361;248419;0;0;0;0;0;0;2;6760;2;2720;7;11000;1;3420;0;0;0;0;0;0;0;0
10.06.2020 07:00;906;1588252;26;204500;467;374625;0;0;0;0;0;0;6;20310;13;19020;9;15700;4;13660;0;0;0;0;0;0;0;0
10.06.2020 08:00;869;1482056;21;133134;492;367934;0;0;0;0;0;0;3;10160;10;13620;12;18880;4;13650;1;1540;0;0;0;0;0;0
10.06.2020 09:00;897;1407659;12;78760;502;398277;0;0;0;0;0;0;4;13550;12;16380;7;11000;3;10300;1;1550;0;0;0;0;0;0
10.06.2020 10:00;822;1063557;12;28560;551;399630;0;0;0;0;0;0;2;6770;10;13630;13;20320;9;30834;1;1550;0;0;0;0;0;0
10.06.2020 11:00;763;1103220;8;56637;660;509015;0;0;0;0;0;0;3;10170;10;13610;12;18930;11;40850;1;1560;0;0;0;0;0;0
10.06.2020 12:00;822;1051867;9;59610;787;665817;0;0;0;0;0;0;2;6780;11;14990;11;17310;6;20490;1;1550;0;0;0;0;0;0
10.06.2020 13:00;823;1045935;10;39660;823;622001;0;0;0;0;0;0;6;20330;14;19100;19;31269;4;13670;2;3100;0;0;0;0;0;0
10.06.2020 14:00;807;940960;13;67940;927;776977;0;0;0;0;0;0;3;10180;16;22380;17;27990;10;34180;4;6190;0;0;0;0;0;0
10.06.2020 15:00;776;1000057;11;52930;1043;1083751;0;0;0;0;0;0;2;6780;10;13620;27;44886;12;44260;1;1550;0;0;0;0;0;0
10.06.2020 16:00;786;1092438;23;101180;1074;1260326;0;0;0;0;0;0;5;16940;16;21760;23;36080;4;13650;4;6170;0;0;0;0;0;0
10.06.2020 17:00;756;1053383;20;111084;1048;1139759;0;0;0;0;0;0;13;47290;27;39150;24;37620;12;40940;2;3080;0;0;0;0;0;0
10.06.2020 18:00;623;796265;14;89900;912;926552;0;0;0;0;0;0;3;10160;15;20400;19;30888;17;58050;1;1540;0;0;0;0;0;0
10.06.2020 19:00;484;803180;10;40340;712;769273;0;0;0;0;0;0;3;10160;13;17762;22;34490;11;37530;0;0;0;0;0;0;0;0
10.06.2020 20:00;354;269900;8;46170;554;406275;0;0;0;0;0;0;3;10160;3;4080;11;18500;5;17060;1;1540;0;0;0;0;0;0
10.06.2020 21:00;253;201677;7;21560;359;230075;0;0;0;0;0;0;3;10160;8;10870;11;17230;5;17050;0;0;0;0;0;0;0;0
10.06.2020 22:00;217;138400;4;12160;323;184950;0;0;0;0;0;0;1;3380;1;1360;1;1570;1;3465;0;0;0;0;0;0;0;0
10.06.2020 23:00;140;87329;2;7290;195;106290;0;0;0;0;0;0;0;0;0;0;1;1570;1;3410;0;0;0;0;0;0;0;0
11.06.2020 00:00;101;63841;2;6200;129;73987;0;0;0;0;0;0;1;3380;1;4140;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 01:00;65;41443;1;1440;94;52890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 02:00;55;35950;0;0;71;40440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 03:00;38;22180;0;0;43;22700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 04:00;65;41520;3;5710;39;21800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 05:00;199;171018;1;3670;46;24070;0;0;0;0;0;0;0;0;1;1360;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 06:00;104;105100;0;0;106;56780;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11.06.2020 07:00;112;98840;5;8720;80;47900;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
11.06.2020 08:00;143;128480;2;3320;109;69490;0;0;0;0;0;0;0;0;1;1360;1;1570;0;0;0;0;0;0;0;0;0;0
11.06.2020 09:00;279;272137;2;6650;187;107770;0;0;0;0;0;0;1;3390;4;5440;2;3130;1;3420;0;0;0;0;0;0;0;0
11.06.2020 10:00;369;279699;4;10120;338;192540;0;0;0;0;0;0;0;0;5;7430;15;23560;0;0;0;0;0;0;0;0;0;0
11.06.2020 11:00;435;455708;5;8220;389;223290;0;0;0;0;0;0;0;0;5;6800;11;17280;9;30710;1;1550;0;0;0;0;0;0
11.06.2020 12:00;472;540886;4;9530;435;249285;0;0;0;0;0;0;3;10150;10;13600;16;25110;9;30720;0;0;0;0;0;0;0;0
11.06.2020 13:00;529;662126;8;5930;445;278690;0;0;0;0;0;0;4;13560;15;20380;18;28250;9;34070;0;0;0;0;0;0;0;0
11.06.2020 14:00;539;622426;4;15970;566;354113;0;0;0;0;0;0;1;3390;18;24480;16;25090;5;17060;2;3080;0;0;0;0;0;0
11.06.2020 15:00;484;621082;4;31820;479;313200;0;0;0;0;0;0;4;13540;13;18940;18;28240;8;27320;3;4640;0;0;0;0;0;0
11.06.2020 16:00;480;575658;10;20170;415;236450;0;0;0;0;0;0;5;16910;18;38220;18;28250;5;20330;2;3100;0;0;0;0;0;0
11.06.2020 17:00;497;535536;5;17100;405;260327;0;0;0;0;0;0;1;3380;16;21815;16;25090;4;13640;1;1540;0;0;0;0;0;0
11.06.2020 18:00;531;561083;11;22440;381;266927;0;0;0;0;0;0;3;10160;15;20410;15;23500;6;20460;1;1550;0;0;0;0;0;0
11.06.2020 19:00;394;371622;11;28980;326;189380;0;0;0;0;0;0;4;13530;7;9520;11;18614;4;13650;2;3100;0;0;0;0;0;0
11.06.2020 20:00;322;324246;6;52830;310;195467;0;0;0;0;0;0;3;10170;8;10880;14;21980;5;17070;1;1550;0;0;0;0;0;0
11.06.2020 21:00;281;212197;7;12350;268;155500;0;0;0;0;0;0;3;10150;3;4090;5;7840;6;20470;0;0;0;0;0;0;0;0
11.06.2020 22:00;235;164209;2;7340;225;138530;0;0;0;0;0;0;1;3380;9;12230;2;3140;0;0;0;0;0;0;0;0;0;0
11.06.2020 23:00;135;80680;5;13250;159;84990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 00:00;85;50780;1;2970;104;59630;0;0;0;0;0;0;0;0;1;1360;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 01:00;53;36660;0;0;59;32510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 02:00;42;25170;0;0;49;26566;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 03:00;38;30720;0;0;31;19570;0;0;0;0;0;0;0;0;0;0;0;0;1;3410;0;0;0;0;0;0;0;0
12.06.2020 04:00;113;84620;3;11510;45;27500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 05:00;435;593330;5;61900;101;68920;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12.06.2020 06:00;622;904435;13;168650;261;184631;0;0;0;0;0;0;0;0;3;4090;2;3140;1;3420;0;0;0;0;0;0;0;0
12.06.2020 07:00;671;872661;27;266260;303;232199;0;0;0;0;0;0;0;0;1;1360;3;4710;1;3420;0;0;0;0;0;0;0;0
12.06.2020 08:00;636;990082;21;272885;354;267068;0;0;0;0;0;0;2;6780;13;18819;11;17250;3;10240;1;1550;0;0;0;0;0;0
12.06.2020 09:00;849;1260170;15;165661;503;371649;0;0;0;0;0;0;10;33880;10;13590;5;7830;7;23890;1;1550;0;0;0;0;0;0
12.06.2020 10:00;891;1441793;11;74323;591;412340;0;0;0;0;0;0;5;16930;25;33920;25;41640;7;23860;0;0;0;0;0;0;0;0
12.06.2020 11:00;881;1556162;9;40880;713;490598;0;0;0;0;0;0;6;20320;18;25670;25;41720;8;27280;0;0;0;0;0;0;0;0
12.06.2020 12:00;813;1178042;13;62500;772;636762;0;0;0;0;0;0;4;13550;16;27690;26;40650;13;44320;0;0;0;0;0;0;0;0
12.06.2020 13:00;862;956459;14;77980;793;740193;0;0;0;0;0;0;6;19210;10;14810;17;26570;3;10303;0;0;0;0;0;0;0;0
12.06.2020 14:00;882;1334486;13;74700;815;830639;0;0;0;0;0;0;2;7910;15;20360;35;56180;11;37510;2;3090;0;0;0;0;0;0
12.06.2020 15:00;875;1249885;20;98590;773;730957;0;0;0;0;0;0;2;6780;22;37430;26;40690;13;54227;3;4630;0;0;0;0;0;0
12.06.2020 16:00;787;1018725;22;85320;865;898383;0;0;0;0;0;0;4;13560;22;31730;37;58030;10;34120;2;3080;0;0;0;0;0;0
12.06.2020 17:00;739;949810;15;39360;833;714761;0;0;0;0;0;0;1;3380;16;21680;23;37210;8;27280;0;0;0;0;0;0;0;0
12.06.2020 18:00;637;715374;10;48690;728;606328;0;0;0;0;0;0;5;16930;19;28260;17;26530;9;30680;2;3080;0;0;0;0;0;0
12.06.2020 19:00;479;610966;11;73629;617;665746;0;0;0;0;0;0;2;6780;16;22960;25;39040;11;37500;1;1540;0;0;0;0;0;0
12.06.2020 20:00;384;517143;9;25450;502;441409;0;0;0;0;0;0;3;10150;16;38150;17;26570;5;17040;1;1540;0;0;0;0;0;0
12.06.2020 21:00;316;237270;7;23680;364;218901;0;0;0;0;0;0;0;0;6;8140;5;7870;2;6810;0;0;0;0;0;0;0;0
12.06.2020 22:00;238;214480;3;11350;310;194710;0;0;0;0;0;0;1;3380;6;8130;5;7820;3;10079;0;0;0;0;0;0;0;0
12.06.2020 23:00;194;121600;5;7290;209;116010;0;0;0;0;0;0;0;0;0;0;2;3120;0;0;0;0;0;0;0;0;0;0
13.06.2020 00:00;135;85930;2;3970;150;87830;0;0;0;0;0;0;0;0;3;4070;2;3140;0;0;0;0;0;0;0;0;0;0
13.06.2020 01:00;93;59600;1;1890;117;63850;0;0;0;0;0;0;0;0;1;1350;1;1570;0;0;0;0;0;0;0;0;0;0
13.06.2020 02:00;49;32830;1;500;73;42770;0;0;0;0;0;0;0;0;0;0;3;6150;1;3410;0;0;0;0;0;0;0;0
13.06.2020 03:00;35;23580;0;0;56;31680;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 04:00;66;45860;0;0;51;27940;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 05:00;219;135890;1;5560;71;45630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 06:00;220;138740;4;18490;150;99360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13.06.2020 07:00;307;201010;6;59531;178;118080;0;0;0;0;0;0;0;0;4;7700;2;4410;0;0;0;0;0;0;0;0;0;0
13.06.2020 08:00;400;321129;6;18950;232;150840;0;0;0;0;0;0;1;3380;3;4070;9;14110;1;3410;0;0;0;0;0;0;0;0
13.06.2020 09:00;607;747549;7;20440;368;239999;0;0;0;0;0;0;3;10160;12;16280;9;14110;3;10240;0;0;0;0;0;0;0;0
13.06.2020 10:00;743;1109911;11;28389;481;408850;0;0;0;0;0;0;6;20300;15;20340;19;29750;5;17050;0;0;0;0;0;0;0;0
13.06.2020 11:00;742;1020079;11;34270;541;488280;0;0;0;0;0;0;2;6770;10;13560;17;27900;9;30815;1;1540;0;0;0;0;0;0
13.06.2020 12:00;778;1459488;7;77710;621;609056;0;0;0;0;0;0;4;13560;21;28480;24;38970;10;34100;3;4630;0;0;0;0;0;0
13.06.2020 13:00;778;1651841;13;66000;672;592298;0;0;0;0;0;0;3;10160;21;28470;20;31300;7;23870;0;0;0;0;0;0;0;0
13.06.2020 14:00;812;1631491;16;66030;767;794349;0;0;0;0;0;0;3;10170;13;18370;30;48370;14;47970;2;3080;0;0;0;0;0;0
13.06.2020 15:00;770;1326989;11;59750;692;663387;0;0;0;0;0;0;3;10170;27;39210;26;42010;11;37530;5;7710;0;0;0;0;0;0
13.06.2020 16:00;644;827868;10;45240;605;527206;0;0;0;0;0;0;6;20340;8;10870;23;36020;14;47740;1;1550;0;0;0;0;0;0
13.06.2020 17:00;618;733284;10;104500;663;581607;0;0;0;0;0;0;5;16940;18;25910;21;34199;6;20460;0;0;0;0;0;0;0;0
13.06.2020 18:00;548;739103;5;42024;688;682088;0;0;0;0;0;0;4;13550;18;24260;17;26590;10;34080;7;10780;0;0;0;0;0;0
13.06.2020 19:00;474;457860;15;98440;538;444350;0;0;0;0;0;0;8;27168;16;21730;12;18750;4;13640;0;0;0;0;0;0;0;0
13.06.2020 20:00;375;400018;7;23920;470;354643;0;0;0;0;0;0;2;9610;15;21580;9;14070;4;13650;1;1540;0;0;0;0;0;0
13.06.2020 21:00;318;315700;5;11220;393;230466;0;0;0;0;0;0;0;0;12;16270;4;6240;1;3410;0;0;0;0;0;0;0;0
13.06.2020 22:00;304;201767;4;8640;292;172170;0;0;0;0;0;0;1;3380;2;2700;5;9110;0;0;0;0;0;0;0;0;0;0
13.06.2020 23:00;179;110730;2;10570;267;155550;0;0;0;0;0;0;0;0;0;0;1;1560;1;3410;0;0;0;0;0;0;0;0
14.06.2020 00:00;132;84840;1;3420;134;76600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 01:00;94;58960;0;0;108;59017;0;0;0;0;0;0;0;0;0;0;2;3140;2;6830;0;0;0;0;0;0;0;0
14.06.2020 02:00;54;32737;2;2630;82;42190;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 03:00;53;31480;0;0;45;23250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 04:00;50;29640;1;6050;42;21460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 05:00;121;64113;1;6350;24;13730;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 06:00;81;42940;1;2920;68;35580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 07:00;78;49587;2;8530;63;34700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.06.2020 08:00;110;64930;1;3330;81;45567;0;0;0;0;0;0;0;0;0;0;0;0;2;6820;0;0;0;0;0;0;0;0
14.06.2020 09:00;217;182021;4;6900;158;95058;0;0;0;0;0;0;2;6770;4;5500;8;12580;3;10250;0;0;0;0;0;0;0;0
14.06.2020 10:00;291;213380;3;11410;248;140060;0;0;0;0;0;0;1;3380;7;9490;11;17230;4;13660;0;0;0;0;0;0;0;0
14.06.2020 11:00;337;423716;7;31640;363;244960;0;0;0;0;0;0;4;13598;15;20390;12;18828;4;13630;3;4620;0;0;0;0;0;0
14.06.2020 12:00;438;515136;4;14430;379;234300;0;0;0;0;0;0;4;13530;11;14930;8;13845;7;23850;2;3090;0;0;0;0;0;0
14.06.2020 13:00;492;531664;7;28410;412;283166;0;0;0;0;0;0;3;10160;11;14940;10;18310;3;10230;0;0;0;0;0;0;0;0
14.06.2020 14:00;525;700850;6;65920;503;399829;0;0;0;0;0;0;5;16930;7;9490;19;29760;5;17050;0;0;0;0;0;0;0;0
14.06.2020 15:00;581;618632;3;7730;428;320260;0;0;0;0;0;0;5;16930;15;21650;11;17210;4;13640;1;1540;0;0;0;0;0;0
14.06.2020 16:00;500;643593;5;15760;436;336200;0;0;0;0;0;0;4;13530;14;20260;18;29480;13;44370;2;3090;0;0;0;0;0;0
14.06.2020 17:00;586;744203;9;16370;410;347281;0;0;0;0;0;0;3;10150;22;29880;17;29220;4;13620;0;0;0;0;0;0;0;0
14.06.2020 18:00;540;652389;4;10810;388;250784;0;0;0;0;0;0;0;0;16;25810;13;24170;7;23870;0;0;0;0;0;0;0;0
14.06.2020 19:00;477;583882;13;63720;328;192980;0;0;0;0;0;0;6;20290;13;17630;6;9400;5;17030;0;0;0;0;0;0;0;0
14.06.2020 20:00;381;295901;6;13440;268;147860;0;0;0;0;0;0;2;6770;8;10850;6;9390;2;6830;0;0;0;0;0;0;0;0
14.06.2020 21:00;249;157160;4;8939;214;120405;0;0;0;0;0;0;0;0;2;2720;4;6280;4;13719;0;0;0;0;0;0;0;0
14.06.2020 22:00;191;129251;2;4560;204;112085;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
14.06.2020 23:00;88;54660;2;8730;119;64720;0;0;0;0;0;0;0;0;0;0;2;3200;0;0;0;0;0;0;0;0;0;0
15.06.2020 00:00;59;38080;2;3080;53;32300;0;0;0;0;0;0;0;0;1;1360;1;1560;1;3410;0;0;0;0;0;0;0;0
15.06.2020 01:00;29;19210;2;3320;30;16580;0;0;0;0;0;0;0;0;0;0;1;1570;0;0;0;0;0;0;0;0;0;0
15.06.2020 02:00;26;16090;0;0;37;22090;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 03:00;43;29430;0;0;23;13180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 04:00;165;110559;3;10120;37;26910;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.06.2020 05:00;771;974624;7;43660;130;86670;0;0;0;0;0;0;2;6770;1;1360;1;1560;0;0;0;0;0;0;0;0;0;0
15.06.2020 06:00;983;1692032;17;120780;379;277345;0;0;0;0;0;0;4;13550;1;1360;5;7860;1;3410;0;0;0;0;0;0;0;0
15.06.2020 07:00;931;1535325;23;202074;480;365755;0;0;0;0;0;0;5;16950;17;24970;8;12570;10;34237;1;1550;0;0;0;0;0;0
15.06.2020 08:00;882;1553601;22;180890;522;424034;0;0;0;0;0;0;2;6770;18;24510;15;23530;6;20490;0;0;0;0;0;0;0;0
15.06.2020 09:00;790;1086864;12;59990;477;344690;0;0;0;0;0;0;8;27110;15;20400;9;14120;4;13640;1;1550;0;0;0;0;0;0
15.06.2020 10:00;777;941533;12;67209;497;362915;0;0;0;0;0;0;4;13560;14;19080;17;26776;2;6820;1;1550;0;0;0;0;0;0
15.06.2020 11:00;704;955806;11;46270;583;438886;0;0;0;0;0;0;2;6760;11;15190;13;20390;5;17050;1;1540;0;0;0;0;0;0
15.06.2020 12:00;688;842367;13;35370;668;505307;0;0;0;0;0;0;5;16930;12;16320;15;26060;4;13650;1;1540;0;0;0;0;0;0
15.06.2020 13:00;751;1049546;12;53733;740;578782;0;0;0;0;0;0;4;13530;18;28460;16;24690;15;58686;0;0;0;0;0;0;0;0
15.06.2020 14:00;762;897658;12;85710;849;609088;0;0;0;0;0;0;10;33890;10;13590;9;15890;6;22710;2;3090;0;0;0;0;0;0
15.06.2020 15:00;736;1042254;11;28310;1029;1096336;0;0;0;0;0;0;5;16990;20;27210;17;26610;15;51190;3;4630;0;0;0;0;0;0
15.06.2020 16:00;723;993813;14;36370;1059;1159566;0;0;0;0;0;0;3;10170;8;10880;24;38900;11;37540;3;4620;0;0;0;0;0;0
15.06.2020 17:00;721;1011651;21;133660;1013;1225636;0;0;0;0;0;0;6;20310;22;29890;24;37456;9;30690;2;3080;0;0;0;0;0;0
15.06.2020 18:00;518;626822;9;52970;776;681704;0;0;0;0;0;0;6;20340;6;8150;16;26370;14;47824;1;1550;0;0;0;0;0;0
15.06.2020 19:00;381;598849;6;46873;588;530736;0;0;0;0;0;0;2;6770;7;9740;20;36700;10;34120;2;3080;0;0;0;0;0;0
15.06.2020 20:00;341;328233;8;102520;445;320428;0;0;0;0;0;0;1;3390;11;14940;5;7820;4;13650;1;1550;0;0;0;0;0;0
15.06.2020 21:00;208;143460;6;35910;310;184280;0;0;0;0;0;0;0;0;1;1360;3;4710;4;13650;1;1550;0;0;0;0;0;0
15.06.2020 22:00;138;89700;4;11210;276;153300;0;0;0;0;0;0;0;0;0;0;3;4700;0;0;0;0;0;0;0;0;0;0
15.06.2020 23:00;79;60140;2;6000;107;62880;0;0;0;0;0;0;0;0;3;4090;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 00:00;55;34970;2;4520;77;46542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 01:00;30;20240;1;2180;42;27400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 02:00;21;17190;1;2580;35;23070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 03:00;31;24970;0;0;21;13270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 04:00;157;103369;3;11020;40;29440;0;0;0;0;0;0;0;0;0;0;0;0;1;3420;0;0;0;0;0;0;0;0
16.06.2020 05:00;776;1088573;7;15470;142;97910;0;0;0;0;0;0;1;3380;2;2710;0;0;0;0;0;0;0;0;0;0;0;0
16.06.2020 06:00;934;1460950;17;162280;360;244364;0;0;0;0;0;0;1;3380;2;2720;6;9430;4;13660;0;0;0;0;0;0;0;0
16.06.2020 07:00;868;1635949;23;130128;498;363368;0;0;0;0;0;0;5;16930;14;19080;5;7870;3;10250;0;0;0;0;0;0;0;0
16.06.2020 08:00;828;1577486;22;212180;498;398200;0;0;0;0;0;0;3;10150;12;17970;10;17300;5;17080;1;1550;0;0;0;0;0;0
16.06.2020 09:00;845;1331414;14;103769;446;338220;0;0;0;0;0;0;6;20330;15;26440;6;9430;3;10250;0;0;0;0;0;0;0;0
16.06.2020 10:00;748;935322;10;24770;465;301560;0;0;0;0;0;0;1;3380;11;14950;15;24820;1;3400;1;1540;0;0;0;0;0;0
16.06.2020 11:00;668;900640;11;73394;551;590894;0;0;0;0;0;0;4;13550;11;14990;13;20400;6;20500;0;0;0;0;0;0;0;0
16.06.2020 12:00;696;788567;11;72175;733;525593;0;0;0;0;0;0;2;6770;9;12250;17;26690;8;27320;0;0;0;0;0;0;0;0
16.06.2020 13:00;734;826409;13;56759;781;600685;0;0;0;0;0;0;3;10170;15;21740;22;34570;9;30760;0;0;0;0;0;0;0;0
